,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from
10,"['c++', 'language-lawyer', 'function-templates', 'explicit-instantiation']","{'account_id': 1324525, 'reputation': 5013, 'user_id': 1269661, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/5f3a348bd307a1a2c6ecefb06519ab81?s=256&d=identicon&r=PG', 'display_name': 'Predelnik', 'link': 'https://stackoverflow.com/users/1269661/predelnik'}",True,173,,1,6,1665276957,1564061413,1564063227.0,57203155,CC BY-SA 4.0,https://stackoverflow.com/questions/57203155/how-strictly-function-template-explicit-instantiation-rules-are-defined,How strictly function template explicit instantiation rules are defined?,,,,
11,"['c++', 'visual-studio']","{'account_id': 16249979, 'reputation': 41, 'user_id': 11734185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7835092b0fb9f8546fe8ed7738c104ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'levi_code', 'link': 'https://stackoverflow.com/users/11734185/levi-code'}",True,1052,,3,4,1665046585,1562154634,1562166400.0,56869485,CC BY-SA 4.0,https://stackoverflow.com/questions/56869485/why-are-the-project-defaults-settings-in-vs-2019-missing,Why are the &quot;Project Defaults&quot; settings in VS 2019 missing?,,,,
12,"['c++', 'linux-kernel', 'linux-device-driver']","{'account_id': 7613241, 'reputation': 23, 'user_id': 7090534, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rUZsA.jpg?s=256&g=1', 'display_name': 'takethat', 'link': 'https://stackoverflow.com/users/7090534/takethat'}",False,187,,1,1,1664933623,1562058705,1664933623.0,56849039,CC BY-SA 4.0,https://stackoverflow.com/questions/56849039/how-to-get-the-running-time-of-a-hard-disk-with-c-c,how to get the running time of a hard disk with C/C++,,,,
13,"['c++', 'objective-c', 'automatic-ref-counting', 'objective-c++']","{'account_id': 14332, 'reputation': 1007428, 'user_id': 29407, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e3a181e9cdd4757a8b416d93878770c5?s=256&d=identicon&r=PG', 'display_name': 'Darin Dimitrov', 'link': 'https://stackoverflow.com/users/29407/darin-dimitrov'}",False,181,,1,4,1663937557,1563951562,1659951271.0,57176992,CC BY-SA 4.0,https://stackoverflow.com/questions/57176992/storing-nstimer-instance-inside-c-wrapper,Storing NSTimer instance inside C++ wrapper,,,,
14,"['python', 'c++', 'visual-studio', 'logging', 'trace']","{'account_id': 9851232, 'reputation': 549, 'user_id': 9806044, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/225f7c4b348d46abfebfaaf15fe09547?s=256&d=identicon&r=PG&f=1', 'display_name': 'The_Learner', 'link': 'https://stackoverflow.com/users/9806044/the-learner'}",True,879,57079983.0,2,5,1663406130,1563378576,,57079838,CC BY-SA 4.0,https://stackoverflow.com/questions/57079838/tracing-and-logging-line-by-line-execution-of-a-c-program,Tracing and logging line by line execution of a c++ program,,,,
15,"['c++', 'qt', 'focus', 'qwidget', 'qcombobox']","{'account_id': 1710288, 'reputation': 921, 'user_id': 1568497, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/9JJUf.jpg?s=256&g=1', 'display_name': 'i know nothing', 'link': 'https://stackoverflow.com/users/1568497/i-know-nothing'}",True,674,,2,1,1663365767,1562576030,1562576156.0,56931419,CC BY-SA 4.0,https://stackoverflow.com/questions/56931419/qcomboboxshowpopup-steals-focus-from-its-qlineedit,QComboBox::showPopup() steals focus from its QLineEdit,,,,
16,"['c++', 'pointers']","{'account_id': 14621525, 'reputation': 46, 'user_id': 10560056, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OOEFg.png?s=256&g=1', 'display_name': 'Apollo Johnson', 'link': 'https://stackoverflow.com/users/10560056/apollo-johnson'}",True,72,56858402.0,4,1,1663122348,1562092520,,56858357,CC BY-SA 4.0,https://stackoverflow.com/questions/56858357/how-do-i-go-about-allowing-an-object-of-a-class-type-to-be-uninitialized-and-ide,How do I go about allowing an object of a class type to be uninitialized and identifying when this is the case without using a pointer?,,,,
17,"['c++', 'static-assert', 'c++20', 'consteval']","{'account_id': 3663206, 'reputation': 3343, 'user_id': 3052438, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/0Bg1v.png?s=256&g=1', 'display_name': 'Piotr Siupa', 'link': 'https://stackoverflow.com/users/3052438/piotr-siupa'}",True,2296,,2,20,1662508780,1564173941,1564227301.0,57226797,CC BY-SA 4.0,https://stackoverflow.com/questions/57226797/will-consteval-allow-using-static-assert-on-function-arguments,Will consteval allow using static_assert on function arguments?,,,,
18,"['c++', 'arduino', 'arduino-c++']","{'account_id': 7947780, 'reputation': 504, 'user_id': 5999679, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/433c463a7707f65abba7838955a51fdc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Misha', 'link': 'https://stackoverflow.com/users/5999679/misha'}",True,8423,57541921.0,2,3,1662154028,1563943044,1566106781.0,57175348,CC BY-SA 4.0,https://stackoverflow.com/questions/57175348/softwareserial-for-arduino-nano-33-iot,SoftwareSerial for Arduino Nano 33 IoT,,,,
19,"['c++', 'opencv', 'assert', 'feature-tracking']","{'account_id': 4283791, 'reputation': 27, 'user_id': 3502314, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'A13XI5', 'link': 'https://stackoverflow.com/users/3502314/a13xi5'}",True,111,57053510.0,1,0,1662100240,1563266585,1662100240.0,57053377,CC BY-SA 4.0,https://stackoverflow.com/questions/57053377/cv4-1-failed-assertion-in-function-detectandcompute-level-0,CV4.1: Failed Assertion in function detectAndCompute level&gt;=0,,,,
20,"['c++', 'boost', 'boost-asio']","{'account_id': 16398341, 'reputation': 3, 'user_id': 11845126, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f36d0e51b49942bd59df396eddaf7b11?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alicia123', 'link': 'https://stackoverflow.com/users/11845126/alicia123'}",True,241,57234124.0,1,0,1661658783,1564228052,,57231816,CC BY-SA 4.0,https://stackoverflow.com/questions/57231816/how-to-serialise-classes-for-udp-discover-and-tcp-connection-using-boostasio,How to serialise classes for UDP discover and TCP connection using boost::asio,,,,
21,"['c++', 'string', 'c++11', 'char', 'substring']","{'account_id': 12587801, 'reputation': 91, 'user_id': 9155909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/476565a99741e94ceb8e4c2ee2b620ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aman khan Roohaani', 'link': 'https://stackoverflow.com/users/9155909/aman-khan-roohaani'}",True,241,57230138.0,1,1,1661557553,1564208624,1661557553.0,57229707,CC BY-SA 4.0,https://stackoverflow.com/questions/57229707/why-this-code-is-doing-wrong-calculations,Why this code is doing wrong calculations?,,,,
22,['c++'],"{'account_id': 15027129, 'reputation': 51, 'user_id': 10846567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a594e471fa3548f2c99fee0494e9435e?s=256&d=identicon&r=PG&f=1', 'display_name': 'shivareddy57', 'link': 'https://stackoverflow.com/users/10846567/shivareddy57'}",True,4318,,3,4,1660727161,1564225614,1564228157.0,57231493,CC BY-SA 4.0,https://stackoverflow.com/questions/57231493/why-am-i-getting-the-error-with-max-function-when-i-use-long-long-int-and-int-as,Why am I getting the error with max function when I use long long int and int as arguments,,,,
23,"['c++', 'opencv', 'image-processing', 'remap', 'fisheye']","{'account_id': 16244269, 'reputation': 181, 'user_id': 11743600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d175fb8f0d0db54f44dd2d5ba5a655c2?s=256&d=identicon&r=PG', 'display_name': 'KenZone51', 'link': 'https://stackoverflow.com/users/11743600/kenzone51'}",True,4192,,1,8,1660345714,1562324937,1660345714.0,56901894,CC BY-SA 4.0,https://stackoverflow.com/questions/56901894/c-algorithm-to-convert-a-fisheye-image-to-an-equirectangular-image-with-opencv,C++ algorithm to convert a fisheye image to an equirectangular image with OpenCV4,,,,
24,"['c++', 'opencv', 'image-processing', 'projection', 'fisheye']","{'account_id': 16244269, 'reputation': 181, 'user_id': 11743600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d175fb8f0d0db54f44dd2d5ba5a655c2?s=256&d=identicon&r=PG', 'display_name': 'KenZone51', 'link': 'https://stackoverflow.com/users/11743600/kenzone51'}",True,3206,,1,4,1660345695,1562838604,1660345695.0,56986420,CC BY-SA 4.0,https://stackoverflow.com/questions/56986420/convert-a-fisheye-image-to-an-equirectangular-image-with-opencv4,Convert a fisheye image to an equirectangular image with opencv4,,,,
25,"['c++', 'opencv']","{'account_id': 16311007, 'reputation': 3, 'user_id': 11779646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ec20e0dfa5821433898535f21591d3e?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11779646', 'link': 'https://stackoverflow.com/users/11779646/user11779646'}",True,59,57019593.0,1,0,1660345566,1563022831,1660345566.0,57019415,CC BY-SA 4.0,https://stackoverflow.com/questions/57019415/how-to-get-frames-from-webcam-using-opencv-c,How to get frames from webcam using OpenCV C++,,,,
26,"['c++', 'opencv', 'sapera']","{'account_id': 9247462, 'reputation': 1, 'user_id': 11800582, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KJu9hHtTjzE/AAAAAAAAAAI/AAAAAAAAAP8/y6M0QMLR9wE/photo.jpg?sz=256', 'display_name': 'Wilmer Ariza', 'link': 'https://stackoverflow.com/users/11800582/wilmer-ariza'}",False,939,,1,0,1660345530,1563419190,1660345518.0,57086563,CC BY-SA 4.0,https://stackoverflow.com/questions/57086563/opencvsaperalt-multiple-unwanted-window-with-garbage-name,opencv+SaperaLT++ Multiple unwanted window with Garbage name,,,,
27,"['c++', 'visual-studio', 'web-services']","{'account_id': 11509041, 'reputation': 157, 'user_id': 8434457, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/474f4eec619fb80cd04fe82cb24e7861?s=256&d=identicon&r=PG&f=1', 'display_name': 'TigerClaw', 'link': 'https://stackoverflow.com/users/8434457/tigerclaw'}",False,10967,,1,3,1660331020,1562057377,1562066400.0,56848672,CC BY-SA 4.0,https://stackoverflow.com/questions/56848672/add-service-reference-in-visual-studio-2019,Add Service Reference in Visual Studio 2019,,,,
28,"['c++', 'windows', 'visual-c++']","{'user_type': 'does_not_exist', 'display_name': 'user11092629'}",True,2300,,3,0,1659771431,1562160199,1562160360.0,56871207,CC BY-SA 4.0,https://stackoverflow.com/questions/56871207/lnk2019-unresolved-external-symbol-from-msvcrtd-lib,LNK2019 unresolved external symbol from MSVCRTD.lib,,,,
29,"['c++', 'stl', 'iterator']","{'account_id': 25276, 'reputation': 6077, 'user_id': 64885, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/2b99d7db9fa1ceee81c51cc684dea36a?s=256&d=identicon&r=PG', 'display_name': 'Trillian', 'link': 'https://stackoverflow.com/users/64885/trillian'}",True,204,57173658.0,2,1,1659737890,1563816490,1563820152.0,57150993,CC BY-SA 4.0,https://stackoverflow.com/questions/57150993/catch-nondeterminism-by-erroring-on-iterating-pointer-keyed-maps,Catch nondeterminism by error&#39;ing on iterating pointer-keyed maps,,,,
30,"['c++', 'opengl']","{'user_type': 'does_not_exist', 'display_name': 'user11313931'}",True,289,57041624.0,2,0,1659484096,1563198675,,57041219,CC BY-SA 4.0,https://stackoverflow.com/questions/57041219/opengl-showing-stripes-when-using-sampler2d,OpenGL showing stripes when using sampler2D,,,,
31,"['c++', 'windows', 'api', 'googletest', 'googlemock']","{'account_id': 13238104, 'reputation': 1419, 'user_id': 11157436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da3b30f2515b405d62f43877e9a44f98?s=256&d=identicon&r=PG&f=1', 'display_name': 'kzaiwo', 'link': 'https://stackoverflow.com/users/11157436/kzaiwo'}",True,913,57050537.0,1,1,1658969295,1563246124,1658969295.0,57049481,CC BY-SA 4.0,https://stackoverflow.com/questions/57049481/gmock-mocking-an-abstract-class-with-another-implementation,GMock - Mocking an abstract class with another implementation,,,,
32,"['c++', 'googletest', 'googlemock']","{'account_id': 14275666, 'reputation': 1306, 'user_id': 10311873, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-U6bx1OxX8qs/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaNd_9-45wwusxC1gms2M0Q8UEE1AA/mo/photo.jpg?sz=256', 'display_name': 'Irbis', 'link': 'https://stackoverflow.com/users/10311873/irbis'}",True,3538,,2,5,1658969289,1563225812,1658969289.0,57047377,CC BY-SA 4.0,https://stackoverflow.com/questions/57047377/gmock-how-to-mock-function-with-noexcept-specifier,gmock - how to mock function with noexcept specifier,,,,
33,"['c++', 'windows', 'unit-testing', 'googlemock']","{'account_id': 16276346, 'reputation': 56, 'user_id': 11753429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/112bf968bdab010f1b5cc9a4f597af46?s=256&d=identicon&r=PG&f=1', 'display_name': 'Grizz', 'link': 'https://stackoverflow.com/users/11753429/grizz'}",True,4313,57052906.0,3,1,1658969283,1563182077,1658969283.0,57036608,CC BY-SA 4.0,https://stackoverflow.com/questions/57036608/gmock-and-undefined-references-error-in-qt,GMock and Undefined References Error in Qt,,,,
34,"['c++', 'googletest', 'googlemock']","{'account_id': 2533091, 'reputation': 403, 'user_id': 2200948, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/e8fead9c1c01d55a2c38dffe85d98e18?s=256&d=identicon&r=PG', 'display_name': 'DXZ', 'link': 'https://stackoverflow.com/users/2200948/dxz'}",True,2102,,1,0,1658969273,1562872620,1658969273.0,56995964,CC BY-SA 4.0,https://stackoverflow.com/questions/56995964/can-i-use-expect-call-to-verify-if-the-mock-objects-constructor-calls-a-member,Can I use EXPECT_CALL to verify if the mock object&#39;s constructor calls a member function certain times?,,,,
35,"['c++', 'pointers', 'googletest', 'googlemock']","{'account_id': 13238104, 'reputation': 1419, 'user_id': 11157436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da3b30f2515b405d62f43877e9a44f98?s=256&d=identicon&r=PG&f=1', 'display_name': 'kzaiwo', 'link': 'https://stackoverflow.com/users/11157436/kzaiwo'}",True,1018,57090664.0,1,0,1658969222,1563438442,1658969222.0,57090185,CC BY-SA 4.0,https://stackoverflow.com/questions/57090185/smart-pointer-gets-prematurely-deleted-due-to-gtest-teardown,Smart pointer gets prematurely deleted due to GTest teardown,,,,
36,"['c++', 'api', 'pointers', 'googletest', 'googlemock']","{'account_id': 13238104, 'reputation': 1419, 'user_id': 11157436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da3b30f2515b405d62f43877e9a44f98?s=256&d=identicon&r=PG&f=1', 'display_name': 'kzaiwo', 'link': 'https://stackoverflow.com/users/11157436/kzaiwo'}",False,86,,0,0,1658969198,1564030542,1658969198.0,57194586,CC BY-SA 4.0,https://stackoverflow.com/questions/57194586/mocking-direct3d-api-calls,Mocking Direct3D API calls,,,,
37,"['c++', 'googletest', 'googlemock']","{'account_id': 13238104, 'reputation': 1419, 'user_id': 11157436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da3b30f2515b405d62f43877e9a44f98?s=256&d=identicon&r=PG&f=1', 'display_name': 'kzaiwo', 'link': 'https://stackoverflow.com/users/11157436/kzaiwo'}",True,550,57198042.0,2,0,1658969193,1564033016,1658969193.0,57194980,CC BY-SA 4.0,https://stackoverflow.com/questions/57194980/getters-and-setters-vs-friend-test,Getters and Setters vs FRIEND_TEST,,,,
38,"['c++', 'pointers', 'directx', 'googletest', 'googlemock']","{'account_id': 13238104, 'reputation': 1419, 'user_id': 11157436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da3b30f2515b405d62f43877e9a44f98?s=256&d=identicon&r=PG&f=1', 'display_name': 'kzaiwo', 'link': 'https://stackoverflow.com/users/11157436/kzaiwo'}",False,78,,0,1,1658969187,1564132755,1658969187.0,57216895,CC BY-SA 4.0,https://stackoverflow.com/questions/57216895/c-proper-way-to-mock-expect-direct3dx-google-test-mock,C++ - Proper way to mock/expect Direct3dX - Google Test/Mock,,,,
39,"['c++', 'gcc', 'googletest', 'googlemock']","{'account_id': 12627730, 'reputation': 57, 'user_id': 11861970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b08946bb19d0396fbacb7c295beff932?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bong Lo', 'link': 'https://stackoverflow.com/users/11861970/bong-lo'}",True,906,57286963.0,2,1,1658969180,1564552157,1658969180.0,57284044,CC BY-SA 4.0,https://stackoverflow.com/questions/57284044/gmock-macros-not-recognized-ycm-gives-me-error-but-bazel-builds-fine,"GMock macros not recognized? YCM gives me error, but Bazel builds fine",,,,
40,"['c++', 'winapi', 'wav']","{'account_id': 11460008, 'reputation': 49, 'user_id': 8399928, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1613224005408138/picture?type=large', 'display_name': 'Silviu Alexandru', 'link': 'https://stackoverflow.com/users/8399928/silviu-alexandru'}",True,91,56867800.0,1,1,1658857833,1562138088,1658857833.0,56864834,CC BY-SA 4.0,https://stackoverflow.com/questions/56864834/wav-file-stop-function,Wav file stop function,,,,
41,"['c++', 'cmake', 'grpc']","{'account_id': 10782569, 'reputation': 349, 'user_id': 8052539, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/ff2b0f87a3312c4f0295d2bca8c5cbf5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ignas', 'link': 'https://stackoverflow.com/users/8052539/ignas'}",True,1839,,2,0,1658843465,1562763499,1562764151.0,56971252,CC BY-SA 4.0,https://stackoverflow.com/questions/56971252/how-to-solve-compile-error-in-grpc-generated-files,How to solve compile error in gRPC generated files?,,,,
42,"['c++', 'function-pointers', 'googlemock']","{'account_id': 5935229, 'reputation': 45, 'user_id': 7262963, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Vc2c6G9umPs/AAAAAAAAAAI/AAAAAAAAA1g/hEsoA1CIF_s/photo.jpg?sz=256', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/7262963/daniel'}",True,2398,57072939.0,1,3,1658801767,1563353710,1658801767.0,57072085,CC BY-SA 4.0,https://stackoverflow.com/questions/57072085/how-to-assign-gmock-function-to-specific-function-pointer,How to assign gmock function to specific function pointer?,,,,
43,"['c++', 'azure', 'qt5', 'libcurl']","{'account_id': 16102205, 'reputation': 1, 'user_id': 11622660, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BBlnx1HUsAA/AAAAAAAAAAI/AAAAAAAAA7s/GRN7mX0m_tQ/photo.jpg?sz=256', 'display_name': 'durbonca', 'link': 'https://stackoverflow.com/users/11622660/durbonca'}",False,262,,0,0,1658762211,1562946778,1658762211.0,57010316,CC BY-SA 4.0,https://stackoverflow.com/questions/57010316/how-to-integrate-libcurl-on-qt5-c-to-consume-resources-from-azure-cognitive,how to integrate Libcurl on Qt5 C++ to consume resources from Azure cognitive,,,,
44,"['c++', 'sql', 'qt', 'qstandarditemmodel']","{'account_id': 15515026, 'reputation': 83, 'user_id': 11192820, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-8Yr4YZ0fNPk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf5Rbsa8mWKFigeyyauCF6xaC8Qsg/mo/photo.jpg?sz=256', 'display_name': 'ratloser', 'link': 'https://stackoverflow.com/users/11192820/ratloser'}",True,72,70674397.0,1,0,1658616989,1563737456,1658616989.0,57136319,CC BY-SA 4.0,https://stackoverflow.com/questions/57136319/way-to-save-integers-in-a-model-compatible-with-qstyleditemdelegate,"Way to save integers in a model, compatible with QStyledItemDelegate?",,,,
45,"['c++', 'c++11', 'runtime', 'compile-time']","{'account_id': 510104, 'reputation': 397, 'user_id': 958110, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/ef95da4ba9602c6ad06e9d08f6c7d0c6?s=256&d=identicon&r=PG', 'display_name': 'yannick', 'link': 'https://stackoverflow.com/users/958110/yannick'}",True,1122,57184609.0,1,1,1658544889,1563970466,1658544889.0,57182694,CC BY-SA 4.0,https://stackoverflow.com/questions/57182694/c-compile-time-runtime-options-and-parameters-how-to-handle,"C++ compile-time / runtime options and parameters, how to handle?",,,,
46,"['c++', 'constants', 'stringstream', 'seek']","{'account_id': 73817, 'reputation': 18031, 'user_id': 212378, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/185aae2d842026d2eefa7528b00b394b?s=256&d=identicon&r=PG', 'display_name': 'Alexis Wilke', 'link': 'https://stackoverflow.com/users/212378/alexis-wilke'}",True,221,57237903.0,1,2,1658540503,1564285626,1564286020.0,57237779,CC BY-SA 4.0,https://stackoverflow.com/questions/57237779/why-would-tellp-be-a-non-const,Why would tellp() be a non-const?,,,,
47,['c++'],"{'account_id': 13322309, 'reputation': 577, 'user_id': 9616495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91bcf4ea4e16e38ca0eb32fb3d544f8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brykyz', 'link': 'https://stackoverflow.com/users/9616495/brykyz'}",True,682,57200024.0,2,0,1658510922,1564050488,1658510922.0,57199807,CC BY-SA 4.0,https://stackoverflow.com/questions/57199807/static-member-of-class-with-private-constructor,Static member of class with private constructor,,,,
