,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
10,"['c++', 'visual-studio-code']","{'account_id': 18394543, 'reputation': 76, 'user_id': 13399371, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kWKGi.jpg?s=256&g=1', 'display_name': 'BlueIceZ', 'link': 'https://stackoverflow.com/users/13399371/blueicez'}",False,237,1,0,1667638733,1643022968,,70832974,CC BY-SA 4.0,https://stackoverflow.com/questions/70832974/vscode-windows-10-c-intellisense-errors-of-include-path,VSCode (Windows 10) c++ intelliSense errors of include path,,,,,
11,"['c++', 'oop', 'unreal-engine4']","{'account_id': 24075147, 'reputation': 1, 'user_id': 18050598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/534691883fdcc7b61105adfa4d749bd8?s=256&d=identicon&r=PG', 'display_name': 'cubeelement', 'link': 'https://stackoverflow.com/users/18050598/cubeelement'}",False,189,1,0,1667592994,1643310045,,70884262,CC BY-SA 4.0,https://stackoverflow.com/questions/70884262/how-to-edit-assetregistry-tags-with-function,How to edit AssetRegistry tags with function?,,,,,
12,"['c++', 'wmi', 'wmi-query']","{'account_id': 17286035, 'reputation': 56, 'user_id': 12518633, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-d_JC9vcWi4M/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reyTXvFoh2NdLkwInjtYpRWVHVRSw/photo.jpg?sz=256', 'display_name': 'wigi426', 'link': 'https://stackoverflow.com/users/12518633/wigi426'}",False,79,1,0,1667574817,1642016622,,70687513,CC BY-SA 4.0,https://stackoverflow.com/questions/70687513/wmi-execnotificationquery-need-administrator-privileges-to-query-for-win32-proce,WMI ExecNotificationQuery Need Administrator Privileges to Query for Win32_ProcessStartTrace but not for __InstanceCreationEvent,,,,,
13,"['c++', 'zapier', 'airtable', 'webflow', 'make.com']","{'account_id': 13502629, 'reputation': 1911, 'user_id': 9741672, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HDNKL.png?s=256&g=1', 'display_name': 'BlockchainProgrammer', 'link': 'https://stackoverflow.com/users/9741672/blockchainprogrammer'}",False,140,0,0,1667505156,1641418776,1644156852.0,70599906,CC BY-SA 4.0,https://stackoverflow.com/questions/70599906/airtable-with-webflow-sync,Airtable with Webflow Sync,,,,,
14,"['c++', 'conan']","{'account_id': 1201190, 'reputation': 658, 'user_id': 1339641, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/a8b1bb09562c51b56342f8c631051ed4?s=256&d=identicon&r=PG', 'display_name': 'YNWA', 'link': 'https://stackoverflow.com/users/1339641/ynwa'}",True,451,2,0,1667466718,1642005375,1642151939.0,70685138,CC BY-SA 4.0,https://stackoverflow.com/questions/70685138/conan-package-manager-how-to-remove-folders-during-conan-install,Conan package manager - how to remove folders during conan install?,70696741.0,,,,
15,"['c++', 'functional-programming', 'monads', 'functor', 'c++23']","{'account_id': 6975655, 'reputation': 20535, 'user_id': 5825294, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://graph.facebook.com/10207587812237236/picture?type=large', 'display_name': 'Enlico', 'link': 'https://stackoverflow.com/users/5825294/enlico'}",True,270,1,6,1667459716,1641722294,1667459716.0,70640158,CC BY-SA 4.0,https://stackoverflow.com/questions/70640158/could-stdfootransform-one-day-support-any-functor,Could std::foo::transform one day support any functor?,,,,,
16,"['c++', 'visual-studio', 'visual-studio-2022']","{'account_id': 15409570, 'reputation': 61, 'user_id': 11116674, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-dmC25QVIRVA/AAAAAAAAAAI/AAAAAAAAABE/wdFmHeOjVqQ/photo.jpg?sz=256', 'display_name': 'comport9', 'link': 'https://stackoverflow.com/users/11116674/comport9'}",False,554,1,3,1667341639,1641775639,1641780050.0,70646731,CC BY-SA 4.0,https://stackoverflow.com/questions/70646731/how-to-change-the-default-c-language-with-visual-studio-2022,How to change the DEFAULT C++ Language with Visual Studio 2022?,,,,,
17,"['c++', 'variables', 'types', 'ida']","{'account_id': 23144478, 'reputation': 29, 'user_id': 17247417, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NwbNX.png?s=256&g=1', 'display_name': 'omgkaka', 'link': 'https://stackoverflow.com/users/17247417/omgkaka'}",False,712,1,3,1667175934,1641034226,1641044100.0,70548364,CC BY-SA 4.0,https://stackoverflow.com/questions/70548364/ida-how-to-set-variables-type-with-name-which-have-angle-brackets-in-local-types,IDA How to set variables type with name which have angle brackets in local types name?,,,,,
18,"['c++', 'windows', 'winui-3']","{'account_id': 87352, 'reputation': 8318, 'user_id': 242278, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f9e908d2ee5680c0fd2f5536ede7cb9c?s=256&d=identicon&r=PG', 'display_name': 'uliwitness', 'link': 'https://stackoverflow.com/users/242278/uliwitness'}",True,771,1,5,1666683428,1641071631,,70551914,CC BY-SA 4.0,https://stackoverflow.com/questions/70551914/how-do-i-make-a-winui-3-gui-in-code-without-xaml,How do I make a WinUI 3 GUI in code without XAML?,,,,,
19,"['c++', 'qt', 'opengl-es', 'qt6']","{'account_id': 1581608, 'reputation': 651, 'user_id': 1466885, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4f3dbc479f96b0133eb624336e7842c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'reckless', 'link': 'https://stackoverflow.com/users/1466885/reckless'}",False,785,1,1,1666606989,1642642639,1642686723.0,70779840,CC BY-SA 4.0,https://stackoverflow.com/questions/70779840/how-to-angle-in-qt-6-opengl,How to ANGLE in Qt 6 OpenGL,,,,,
20,"['c++', 'compiler-errors', 'compiler-warnings', 'preprocessor', 'pragma']","{'account_id': 19940116, 'reputation': 117, 'user_id': 14612014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f2cab550f51a25531e99e210f27f8d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Qant123', 'link': 'https://stackoverflow.com/users/14612014/qant123'}",True,290,1,4,1666479664,1643465107,1666479664.0,70906214,CC BY-SA 4.0,https://stackoverflow.com/questions/70906214/how-can-i-treat-specific-warnings-as-errors-in-c-to-be-cross-platform,How can I treat specific warnings as errors in C++ to be cross-platform?,70906352.0,,,,
21,"['c++', 'qt', 'qt6']","{'account_id': 10124539, 'reputation': 552, 'user_id': 7551700, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7456a2fe8a0f02138fd9e89030c1f98c?s=256&d=identicon&r=PG', 'display_name': 'yalov', 'link': 'https://stackoverflow.com/users/7551700/yalov'}",True,117,2,1,1666419931,1642085695,1649132015.0,70698635,CC BY-SA 4.0,https://stackoverflow.com/questions/70698635/qrect-of-full-virtual-desktop-on-qt6,QRect of full Virtual Desktop on Qt6,71745745.0,,,,
22,"['c++', 'thread-safety', 'singleton', 'c++20']","{'account_id': 10615985, 'reputation': 302, 'user_id': 7818349, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/407615b1b6557638fead2a95e9bf51e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'ListsOfArrays', 'link': 'https://stackoverflow.com/users/7818349/listsofarrays'}",True,171,1,2,1666406967,1641749826,,70643880,CC BY-SA 4.0,https://stackoverflow.com/questions/70643880/leaky-meyers-singleton-is-it-threadsafe,Leaky Meyers Singleton: is it threadsafe?,70647411.0,,,,
23,"['c++', 'c++20', 'c++-modules']","{'account_id': 380209, 'reputation': 429411, 'user_id': 734069, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a356923f858fbe363dad1dc566837fc6?s=256&d=identicon&r=PG', 'display_name': 'Nicol Bolas', 'link': 'https://stackoverflow.com/users/734069/nicol-bolas'}",True,335,2,12,1666362822,1642900381,,70818433,CC BY-SA 4.0,https://stackoverflow.com/questions/70818433/the-orthogonality-of-module-interface-implementation-units-and-partitions,The orthogonality of module interface/implementation units and partitions,,,,,
24,"['c++', 'leveldb']","{'account_id': 20031642, 'reputation': 1, 'user_id': 14684274, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bw34qRRj3oU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclkGrVwihmH7V0nuTHdz58H7ZblkA/s96-c/photo.jpg?sz=256', 'display_name': 'buting', 'link': 'https://stackoverflow.com/users/14684274/buting'}",True,122,1,0,1666281323,1642868279,,70814746,CC BY-SA 4.0,https://stackoverflow.com/questions/70814746/what-does-it-mean-class-leveldb-export-status-in-leveldb,what does it mean &quot;class LEVELDB_EXPORT Status&quot; in leveldb?,,,,,
25,"['c++', 'openssl', 'webrtc-android']","{'account_id': 437636, 'reputation': 51, 'user_id': 825433, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb206d8e146d042cb95451dabedb6b76?s=256&d=identicon&r=PG', 'display_name': 'jas', 'link': 'https://stackoverflow.com/users/825433/jas'}",False,166,0,1,1666277360,1642542832,,70762857,CC BY-SA 4.0,https://stackoverflow.com/questions/70762857/error-building-android-webrtc-library-with-openssl,Error building Android webrtc library with openssl,,,,,
26,"['c++', 'floating-point', 'avr-gcc']","{'account_id': 10645187, 'reputation': 209, 'user_id': 7838132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62a52fcee6ae5148bbfb7c86380061f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'KubaFYI', 'link': 'https://stackoverflow.com/users/7838132/kubafyi'}",True,156,3,0,1666034839,1642187497,1642249226.0,70715474,CC BY-SA 4.0,https://stackoverflow.com/questions/70715474/where-to-find-information-about-the-exact-binary-representation-of-floating-poin,Where to find information about the exact binary representation of floating point values used by avr-gcc when compiling for 8-bit processors?,74102267.0,,,,
27,"['c++', 'boost', 'pytorch', 'pyobject']","{'account_id': 21988050, 'reputation': 21, 'user_id': 17665187, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz85beoCDosxgequUXEsr7lPhmyTZtZls_NOvA=k-s256', 'display_name': 'J.vR', 'link': 'https://stackoverflow.com/users/17665187/j-vr'}",True,277,1,0,1666005334,1643111346,,70848137,CC BY-SA 4.0,https://stackoverflow.com/questions/70848137/cast-c-pytorch-tensor-to-python-pytorch-tensor,Cast C++ PyTorch Tensor to Python PyTorch Tensor,,,,,
28,"['c++', 'face-recognition', 'cosine-similarity', 'faiss']","{'account_id': 16835622, 'reputation': 105, 'user_id': 13415783, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjbq6Qbh7O99CYoMLtmfKUal7xUccDMc_gaYSCu=k-s256', 'display_name': 'Sabbir Talukdar', 'link': 'https://stackoverflow.com/users/13415783/sabbir-talukdar'}",True,540,1,2,1666002244,1643623976,1643626253.0,70924232,CC BY-SA 4.0,https://stackoverflow.com/questions/70924232/what-is-the-equivalent-of-pythons-faiss-normalize-l2-in-c,What is the equivalent of python&#39;s faiss.normalize_L2() in C++?,70925042.0,,,,
29,"['c++', 'r', 'xcode', 'macos', 'apple-m1']","{'account_id': 7016047, 'reputation': 635, 'user_id': 5377356, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1c9e30525dac845cafc299d4cd9b7066?s=256&d=identicon&r=PG&f=1', 'display_name': 'AFH', 'link': 'https://stackoverflow.com/users/5377356/afh'}",True,11816,4,20,1665839551,1641697445,1642879864.0,70638118,CC BY-SA 4.0,https://stackoverflow.com/questions/70638118/configuring-compilers-on-mac-m1-big-sur-monterey-for-rcpp-and-other-tools,"Configuring compilers on Mac M1 (Big Sur, Monterey) for Rcpp and other tools",70664229.0,,,,
30,"['c++', 'pdf', 'digital-signature', 'pdftron']","{'account_id': 23805785, 'reputation': 13, 'user_id': 17815343, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f9c75af31e8754307e1467d77dad26d?s=256&d=identicon&r=PG&f=1', 'display_name': '3de', 'link': 'https://stackoverflow.com/users/17815343/3de'}",False,120,2,0,1665578489,1641129760,1641986272.0,70556323,CC BY-SA 4.0,https://stackoverflow.com/questions/70556323/i-want-to-enable-ltv-signature-for-a-digital-signature-field-using-pdftron-sdk,I want to enable LTV signature for a digital signature field using PDFTron SDK,,,,,
31,"['c++', 'clang-format']","{'account_id': 9235888, 'reputation': 139, 'user_id': 6860562, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/sRsPR.png?s=256&g=1', 'display_name': 'Balan Narcis', 'link': 'https://stackoverflow.com/users/6860562/balan-narcis'}",True,86,1,1,1665513543,1643505903,1644404247.0,70911121,CC BY-SA 4.0,https://stackoverflow.com/questions/70911121/clang-formatmake-macro-after-if-statement-stay-on-same-line,[Clang Format]Make MACRO after if statement stay on same line,74032690.0,,,,
32,"['c++', 'boost', 'c++17', 'template-meta-programming']","{'account_id': 194307, 'reputation': 12695, 'user_id': 436559, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8d6b535e4fadefca3e9cab9b6b1ee49b?s=256&d=identicon&r=PG', 'display_name': 'fluter', 'link': 'https://stackoverflow.com/users/436559/fluter'}",True,585,3,3,1665491843,1642937716,,70821619,CC BY-SA 4.0,https://stackoverflow.com/questions/70821619/getting-field-names-with-boostpfr,Getting field names with boost::pfr,,,,,
33,"['c++', 'c', 'initialization']","{'account_id': 23407877, 'reputation': 155, 'user_id': 17469998, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiPx2sSep3Ex6tBsaGathV_-15Qb2dLmOCGDiLixgM=k-s256', 'display_name': 'dexter', 'link': 'https://stackoverflow.com/users/17469998/dexter'}",True,614,6,0,1665417823,1641144358,1665416879.0,70558153,CC BY-SA 4.0,https://stackoverflow.com/questions/70558153/what-happens-to-uninitialized-variables-in-c-c,What happens to uninitialized variables in C/C++?,70558363.0,,,,
34,"['c++', 'c++17', 'c++14', 'c++-standard-library']","{'account_id': 16366945, 'reputation': 165, 'user_id': 11821171, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8Xz7GpFvKM0/AAAAAAAAAAI/AAAAAAAAABM/5O09qgULDiI/photo.jpg?sz=256', 'display_name': 'zahid kamil', 'link': 'https://stackoverflow.com/users/11821171/zahid-kamil'}",True,96,1,1,1665249940,1642394690,1642399390.0,70736627,CC BY-SA 4.0,https://stackoverflow.com/questions/70736627/c-variadic-templates-for-a-general-purpose-and-fast-data-storage-container-bui,C++ Variadic Templates for a General-Purpose and Fast Data Storage Container Builder,,,,,
35,"['c++', 'qt', 'qml']","{'account_id': 23842518, 'reputation': 27, 'user_id': 17847407, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghin5mmE5dg9tcWT190Z3S7OCU6d6AH9HolJmqYTA=k-s256', 'display_name': 'SHREERAKSHA BHAT', 'link': 'https://stackoverflow.com/users/17847407/shreeraksha-bhat'}",True,1561,1,2,1665181137,1642492275,1665181137.0,70751965,CC BY-SA 4.0,https://stackoverflow.com/questions/70751965/integer-type-casting-in-qml,Integer type casting in Qml?,,,,,
36,"['c++', 'templates', 'language-lawyer', 'ambiguous']","{'account_id': 21056050, 'reputation': 123, 'user_id': 15475302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5dff00371bb6daa6bdffae19d3d85d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yanyu Peng', 'link': 'https://stackoverflow.com/users/15475302/yanyu-peng'}",True,236,2,4,1664662074,1643118351,1643124020.0,70849703,CC BY-SA 4.0,https://stackoverflow.com/questions/70849703/what-cause-the-ambiguous-overload-in-gcc,what cause the ambiguous overload in gcc?,,,,,
37,"['c++', 'visual-studio', 'cmake', 'compilation']","{'account_id': 17117174, 'reputation': 23, 'user_id': 12386456, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-q_Kk6cotsfo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re-uahtmhJj7ZOv7cgxg7goYT4Atw/photo.jpg?sz=256', 'display_name': 'b39b332d', 'link': 'https://stackoverflow.com/users/12386456/b39b332d'}",True,320,1,2,1664480602,1643612365,1643686433.0,70922215,CC BY-SA 4.0,https://stackoverflow.com/questions/70922215/debugging-cmake-visual-studio-project-with-path-environment-set-by-vs-debugger-e,Debugging CMake Visual Studio project with PATH environment set by VS_DEBUGGER_ENVIRONMENT,73900773.0,,,,
38,"['c++', 'monads', 'stdoptional', 'c++23']","{'account_id': 359424, 'reputation': 27186, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",True,995,3,12,1664218722,1641467215,,70606173,CC BY-SA 4.0,https://stackoverflow.com/questions/70606173/what-are-monadic-bind-and-monadic-return-for-c23-optional,What are monadic bind and monadic return for C++23 optional?,70606806.0,,,,
39,"['c++', 'ubuntu', 'boost', 'ubuntu-20.04']","{'account_id': 23904854, 'reputation': 33, 'user_id': 17902569, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzbrTv9ncoi-32ug2V2fdQG2bqpWD4KyO_aNNZT=k-s256', 'display_name': 'Warren POiD', 'link': 'https://stackoverflow.com/users/17902569/warren-poid'}",True,1291,1,0,1664113575,1643164953,1643166417.0,70858122,CC BY-SA 4.0,https://stackoverflow.com/questions/70858122/cannot-find-c-boost-header-files-on-ubuntu-20-04-lts-using-apt-installation,Cannot find c++ boost header files on Ubuntu 20.04 LTS using apt installation,70858448.0,,,,
40,"['c++', 'unit-testing', 'cmake', 'clr', 'cil']","{'account_id': 19259266, 'reputation': 1427, 'user_id': 14075508, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m6728.jpg?s=256&g=1', 'display_name': 'Alex Vergara', 'link': 'https://stackoverflow.com/users/14075508/alex-vergara'}",False,522,1,0,1663774702,1642525913,1663774702.0,70759660,CC BY-SA 4.0,https://stackoverflow.com/questions/70759660/how-to-run-a-dll-test-suite-with-cmake-and-microsoft-unit-test-framework,How to run a .dll test suite with CMake and Microsoft Unit Test Framework,,,,,
41,"['android', 'c++', 'android-gradle-plugin']","{'account_id': 23986316, 'reputation': 31, 'user_id': 17973078, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aea23b7bc161a8802ac4ca4247b89d53?s=256&d=identicon&r=PG', 'display_name': 'DemVer', 'link': 'https://stackoverflow.com/users/17973078/demver'}",False,189,1,3,1663730713,1642587428,1642605403.0,70768785,CC BY-SA 4.0,https://stackoverflow.com/questions/70768785/mutable-cmake-build-directory-after-migrate-on-agp-7,Mutable CMake build directory after migrate on AGP 7,,,,,
42,"['c++', 'linux', 'dll', 'mingw', 'godot']","{'account_id': 7043253, 'reputation': 154, 'user_id': 5394982, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/n0Gwl.jpg?s=256&g=1', 'display_name': 'Beyto A.', 'link': 'https://stackoverflow.com/users/5394982/beyto-a'}",False,108,1,2,1663619628,1643535643,,70913463,CC BY-SA 4.0,https://stackoverflow.com/questions/70913463/how-to-compile-dll-with-sconstruct-using-tools-mingw,How to compile .dll with SConstruct using tools = [&#39;mingw&#39;],,,,,
43,"['c++', 'language-lawyer', 'c++20', 'constexpr', 'consteval']","{'account_id': 23710598, 'reputation': 32358, 'user_id': 17732522, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13b00992e849567e5434ddab7946c1a6?s=256&d=identicon&r=PG', 'display_name': 'user17732522', 'link': 'https://stackoverflow.com/users/17732522/user17732522'}",False,841,0,34,1663527979,1642447060,1642459274.0,70746458,CC BY-SA 4.0,https://stackoverflow.com/questions/70746458/new-expression-with-consteval-constructor-in-constexpr-context,New-expression with consteval constructor in constexpr context,,,,,
44,"['c++', 'gcc', 'g++', 'shared-libraries', 'static-libraries']","{'account_id': 47661, 'reputation': 3262, 'user_id': 141282, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/5e32dec3fe1bf945916f106f360557af?s=256&d=identicon&r=PG', 'display_name': 'Prabhu', 'link': 'https://stackoverflow.com/users/141282/prabhu'}",True,505,1,1,1663281156,1642009096,1663281156.0,70686008,CC BY-SA 4.0,https://stackoverflow.com/questions/70686008/shared-library-with-statically-linked-dependencies,Shared library with statically linked dependencies,70718544.0,,,,
45,"['c++', 'linux', 'windows', 'tcp']","{'account_id': 23799056, 'reputation': 23, 'user_id': 17809542, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fb1e41275560f9b7493896147a7b843?s=256&d=identicon&r=PG', 'display_name': 'Twek', 'link': 'https://stackoverflow.com/users/17809542/twek'}",True,310,1,2,1663275131,1641046960,1663275131.0,70549466,CC BY-SA 4.0,https://stackoverflow.com/questions/70549466/data-gets-cut-off-when-send-through-a-tcp-socket-in-c-c,Data gets cut off when send through a tcp socket in c/c++,70549484.0,,,,
