,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
10,"['c++', 'vector', 'range', 'concatenation', 'boost-adaptors']","{'account_id': 5116238, 'reputation': 503, 'user_id': 4101250, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/76c2298881d09ed118509dee1cdc6aaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'shaaa', 'link': 'https://stackoverflow.com/users/4101250/shaaa'}",True,451,3,0,1666632749,1614830202,,66468351,CC BY-SA 4.0,https://stackoverflow.com/questions/66468351/concatenate-multiple-ranges-without-copying,Concatenate multiple ranges without copying,,,
11,"['c++', 'visual-studio', 'batch-file', 'dll']","{'account_id': 12978831, 'reputation': 95, 'user_id': 9381987, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-7qi7BYbCqQ4/AAAAAAAAAAI/AAAAAAAAAMs/uQbn-DOnmBc/photo.jpg?sz=256', 'display_name': 'KARTHIK M S', 'link': 'https://stackoverflow.com/users/9381987/karthik-m-s'}",False,113,1,0,1666601350,1614940707,1666601350.0,66491000,CC BY-SA 4.0,https://stackoverflow.com/questions/66491000/how-do-i-set-the-path-to-dll-files-in-visual-studio-using-bat-file,How do I set the path to DLL files in Visual Studio using bat file?,,,
12,"['c++', 'cmake']","{'account_id': 7248871, 'reputation': 21, 'user_id': 12382339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/539d75d731fa6454650fec971d57a38d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Demokritus', 'link': 'https://stackoverflow.com/users/12382339/demokritus'}",False,1083,1,2,1666048649,1616429725,1616430969.0,66749865,CC BY-SA 4.0,https://stackoverflow.com/questions/66749865/cmake-error-at-cmakelists-txt251-message-failed-to-determine-the-source-file,CMake Error at CMakeLists.txt:251 (message): Failed to determine the source files for the regular expression backend,,,
13,"['javascript', 'c++', 'webassembly', 'emscripten']","{'account_id': 2131744, 'reputation': 440, 'user_id': 4788381, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/410245699156428/picture?type=large', 'display_name': 'kalwalt', 'link': 'https://stackoverflow.com/users/4788381/kalwalt'}",False,364,1,3,1665832706,1616803374,1616803874.0,66825754,CC BY-SA 4.0,https://stackoverflow.com/questions/66825754/converting-a-struct-with-stdvector-of-another-struct-with-emscripten,Converting a struct with std::vector of another struct with Emscripten,,,
14,"['c++', 'if-statement']","{'account_id': 56478, 'reputation': 2579, 'user_id': 169165, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/M6mmi.jpg?s=256&g=1', 'display_name': 'Hyunjik Bae', 'link': 'https://stackoverflow.com/users/169165/hyunjik-bae'}",False,147,0,1,1665755837,1616033780,1665755837.0,66683854,CC BY-SA 4.0,https://stackoverflow.com/questions/66683854/c-compiler-flag-vs-yoda-conditions,C++ compiler flag vs. Yoda Conditions,,,
15,"['c++', 'mysql', 'mysql-connector']","{'account_id': 20966020, 'reputation': 1, 'user_id': 15404271, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80cd0fedd5455fba284478340df782be?s=256&d=identicon&r=PG&f=1', 'display_name': 'themql', 'link': 'https://stackoverflow.com/users/15404271/themql'}",False,72,2,0,1665553537,1615857542,1615858703.0,66647838,CC BY-SA 4.0,https://stackoverflow.com/questions/66647838/why-is-this-sql-query-not-seem-to-be-failing-but-actually-failing,Why is this SQL query not seem to be failing but actually failing?,,,
16,"['c++', 'visual-studio-code']","{'account_id': 19638577, 'reputation': 198, 'user_id': 14415734, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-dS9O0Zhgdzc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm_pgmQIBp2yMCOjgRtwddeQOhF9Q/photo.jpg?sz=256', 'display_name': 'Hilberto1', 'link': 'https://stackoverflow.com/users/14415734/hilberto1'}",True,14590,2,6,1665017817,1616010110,1665017817.0,66680147,CC BY-SA 4.0,https://stackoverflow.com/questions/66680147/how-to-change-c-version-being-used-by-vs-code,How to change C++ version being used by VS Code?,,,
17,"['c++', 'node.js', 'websocket', 'socket.io', 'esp32']","{'account_id': 4831831, 'reputation': 397, 'user_id': 3899847, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Inglebard', 'link': 'https://stackoverflow.com/users/3899847/inglebard'}",True,3903,3,2,1664960445,1615303023,,66549640,CC BY-SA 4.0,https://stackoverflow.com/questions/66549640/esp32-cam-fastest-way-to-stream-video-output-to-nodejs-server-with-socketio,ESP32-CAM fastest way to stream video output to nodejs server with socketIO,72560866.0,,
18,"['c++', 'visual-studio-code', 'cmake', 'wxwidgets']","{'account_id': 12800181, 'reputation': 229, 'user_id': 9261745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/362c7385082b81268ddf59ec7965616f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Youshikyou', 'link': 'https://stackoverflow.com/users/9261745/youshikyou'}",True,601,2,0,1664856106,1616356467,,66736886,CC BY-SA 4.0,https://stackoverflow.com/questions/66736886/windows-vs-code-wxwidgetss-include-wx-wx-h-not-found,Windows vs code wxWidgets&#39;s #include &lt;wx/wx.h&gt; not found,66834841.0,,
19,"['c++', 'excel', 'winapi', 'hook', 'readfile']","{'account_id': 3518406, 'reputation': 11, 'user_id': 2941302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'AnhTT', 'link': 'https://stackoverflow.com/users/2941302/anhtt'}",False,235,2,1,1664526595,1616467182,1616467535.0,66756517,CC BY-SA 4.0,https://stackoverflow.com/questions/66756517/hook-readfile-function-in-excel,Hook ReadFile function in Excel,,,
20,"['c++', 'gstreamer']","{'account_id': 1672630, 'reputation': 985, 'user_id': 1538798, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/4080ee7fd3a078df0936c9f2a86247f5?s=256&d=identicon&r=PG', 'display_name': 'user1538798', 'link': 'https://stackoverflow.com/users/1538798/user1538798'}",False,1373,1,1,1664284686,1616394905,1616396797.0,66741303,CC BY-SA 4.0,https://stackoverflow.com/questions/66741303/undefined-reference-to-gst-app-sink-pull-sample,Undefined reference to `gst_app_sink_pull_sample&#39;,,,
21,"['c++', 'c', 'c-preprocessor']","{'account_id': 16326039, 'reputation': 83, 'user_id': 11790583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c2772496d6d6071f140133be033dd89?s=256&d=identicon&r=PG&f=1', 'display_name': 'Super Cat123', 'link': 'https://stackoverflow.com/users/11790583/super-cat123'}",True,879,4,2,1664233200,1615299682,1615300465.0,66548702,CC BY-SA 4.0,https://stackoverflow.com/questions/66548702/what-do-you-call-in-c-and-c,What do you call &quot;#&quot; in C and C++?,,,
22,"['c++', 'sqrt', 'cmath', 'pythagorean']","{'account_id': 16199595, 'reputation': 778, 'user_id': 11696303, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-GIAtjg_TZW4/AAAAAAAAAAI/AAAAAAAAAAs/82pAOmFZSF4/photo.jpg?sz=256', 'display_name': 'DaniyalAhmadSE', 'link': 'https://stackoverflow.com/users/11696303/daniyalahmadse'}",True,124,2,2,1663753350,1616338511,1663753350.0,66733819,CC BY-SA 4.0,https://stackoverflow.com/questions/66733819/specific-right-angled-triangles-are-not-being-recognized-as-right-angled-in-cpp,Specific right-angled Triangles are not being recognized as right-angled in Cpp,66734306.0,,
23,"['c++', 'compiler-errors']","{'account_id': 21042404, 'reputation': 1, 'user_id': 15464504, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ic8rk2AUbac/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckViBvNPOkgSkCTJQg50eAj--qehQ/s96-c/photo.jpg?sz=256', 'display_name': 'Meric', 'link': 'https://stackoverflow.com/users/15464504/meric'}",False,615,2,0,1663154377,1616534047,1616537926.0,66771395,CC BY-SA 4.0,https://stackoverflow.com/questions/66771395/possible-c-17-compiler-version-problem-is-not-a-member-of-std,Possible C++ 17 compiler version Problem &quot;is not a member of ‘std’&quot;,,,
24,"['c++', 'arduino', 'arduino-uno', 'arduino-c++']","{'account_id': 19653749, 'reputation': 1, 'user_id': 14386903, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhzZta8S-GwSdj-g6yIbhco-eyevWyuy7bhqGd_cA=k-s256', 'display_name': 'Luc Possen', 'link': 'https://stackoverflow.com/users/14386903/luc-possen'}",True,4311,2,-2,1662212720,1615925286,1615925787.0,66662643,CC BY-SA 4.0,https://stackoverflow.com/questions/66662643/calculate-a-sum-of-an-array-in-arduino,Calculate a sum of an array in Arduino,66664097.0,,
25,"['c++', 'qt', 'opencv', 'mingw']","{'account_id': 20887387, 'reputation': 21, 'user_id': 15343654, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2d3a5fafae8cdb9a3c2e77ec2c7adcb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Janus Li', 'link': 'https://stackoverflow.com/users/15343654/janus-li'}",True,199,3,2,1662100037,1615049891,1662100037.0,66508281,CC BY-SA 4.0,https://stackoverflow.com/questions/66508281/opencv4-5-1-videowriter-cannot-open-returns-fail-regardless-with-qtmingw,"OpenCV4.5.1 VideoWriter cannot open, returns fail regardless, with Qt+MinGW",66527631.0,,
26,"['c++', 'allocator', 'hint']","{'account_id': 79407, 'reputation': 12813, 'user_id': 225186, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/dbc60362bf2df08202ff198e00085a5c?s=256&d=identicon&r=PG', 'display_name': 'alfC', 'link': 'https://stackoverflow.com/users/225186/alfc'}",True,223,1,5,1661969324,1615972514,1616093844.0,66670096,CC BY-SA 4.0,https://stackoverflow.com/questions/66670096/example-uses-of-hint-parameter-in-the-implementation-of-an-allocator,Example uses of hint parameter in the implementation of an allocator,73560154.0,,
27,"['c++', 'visual-studio-code']","{'account_id': 19928427, 'reputation': 99, 'user_id': 14602567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57b484271607e3a55279a4aa0e2ec6d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'UmiKami02', 'link': 'https://stackoverflow.com/users/14602567/umikami02'}",True,5516,3,6,1660816813,1615477341,1615479361.0,66585784,CC BY-SA 4.0,https://stackoverflow.com/questions/66585784/cannot-open-source-file-crtdbg-h-dependency-of-iostream-c-c1696,cannot open source file &quot;crtdbg.h&quot; (dependency of &quot;iostream&quot;) C/C++(1696),73177816.0,,
28,"['c++', 'glsl', 'vulkan', 'spir-v']","{'account_id': 12675002, 'reputation': 367, 'user_id': 9211144, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/136ef82ab6552777d179174c617e64dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ryoku', 'link': 'https://stackoverflow.com/users/9211144/ryoku'}",True,477,1,4,1660417705,1614661259,,66433585,CC BY-SA 4.0,https://stackoverflow.com/questions/66433585/vulkan-array-of-specialization-constants,Vulkan Array of Specialization Constants,66433746.0,,
29,['c++'],"{'account_id': 5738739, 'reputation': 803, 'user_id': 4532037, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/fa63fb651e5f51bf9ca69ced852139ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'zrb', 'link': 'https://stackoverflow.com/users/4532037/zrb'}",True,1665,2,3,1660319257,1616411723,,66744951,CC BY-SA 4.0,https://stackoverflow.com/questions/66744951/how-to-print-stdoptional-t-for-any-t-assuming-stdostream-t-is-wel,How to print std::optional &lt; T &gt; for any T assuming `std::ostream &lt;&lt; T()` is well defined?,,,
30,['c++'],"{'account_id': 20906579, 'reputation': 11, 'user_id': 15358361, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ypNzLJNR3PY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl7a92AyXsf9B3BzfCkpMd7jNOjPw/s96-c/photo.jpg?sz=256', 'display_name': 'Silvia Ramirez', 'link': 'https://stackoverflow.com/users/15358361/silvia-ramirez'}",True,112,1,1,1660222318,1615266198,,66541088,CC BY-SA 4.0,https://stackoverflow.com/questions/66541088/computing-the-1-millionth-fibonacci-number,Computing the 1 millionth fibonacci number,,,
31,"['c++', 'multithreading', 'atomic', 'stdatomic', 'compare-and-swap']","{'account_id': 20639329, 'reputation': 523, 'user_id': 15152360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d4783d313ad89c4415caca58e1d9400?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bruice', 'link': 'https://stackoverflow.com/users/15152360/bruice'}",True,416,2,3,1660156329,1614953011,1660156329.0,66493926,CC BY-SA 4.0,https://stackoverflow.com/questions/66493926/dont-really-get-the-logic-of-stdatomiccompare-exchange-weak-and-compare-exc,Don&#39;t really get the logic of std::atomic::compare_exchange_weak and compare_exchange_strong,66494356.0,,
32,"['c++', 'windows', 'file', 'io', 'binary']","{'account_id': 20423119, 'reputation': 11, 'user_id': 14983701, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61254360d87d9d937ca22a2280403d16?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jhenny10', 'link': 'https://stackoverflow.com/users/14983701/jhenny10'}",False,103,1,1,1660055560,1616889643,,66837264,CC BY-SA 4.0,https://stackoverflow.com/questions/66837264/c-binary-file-opened-for-input-output-wont-update-contents,c++ binary file opened for input/output won&#39;t update contents,,,
33,"['c++', 'templates', 'deduction-guide']","{'account_id': 17996991, 'reputation': 306, 'user_id': 13157496, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iNFz9.jpg?s=256&g=1', 'display_name': 'Jcsq6', 'link': 'https://stackoverflow.com/users/13157496/jcsq6'}",True,144,2,2,1659979383,1615515806,1659979383.0,66593317,CC BY-SA 4.0,https://stackoverflow.com/questions/66593317/user-defined-deduction-guides-for-non-type-template-parameters,User-defined deduction guides for non-type template parameters,66595388.0,,
34,"['c++', 'switch-statement', 'logic']","{'account_id': 15396342, 'reputation': 33, 'user_id': 11107338, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f94933fda8b7f4a9778d67d35f3b1e27?s=256&d=identicon&r=PG&f=1', 'display_name': 'Samathan', 'link': 'https://stackoverflow.com/users/11107338/samathan'}",True,188,2,-3,1659477390,1616467424,1659477390.0,66756541,,https://stackoverflow.com/questions/66756541/switch-statement-only-executes-last-case,Switch statement only executes last case?,66756576.0,1616468408.0,Not suitable for this site
35,"['c++', 'googletest', 'spdlog']","{'account_id': 775212, 'reputation': 1114, 'user_id': 822830, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/bb3101a4a8b25029bccef1f1851d7ba8?s=256&d=identicon&r=PG', 'display_name': 'mike', 'link': 'https://stackoverflow.com/users/822830/mike'}",True,1163,2,2,1659434962,1614853291,1614855406.0,66473052,CC BY-SA 4.0,https://stackoverflow.com/questions/66473052/how-can-i-read-spdlog-output-in-a-google-test,How can I read spdlog output in a google test,66490155.0,,
36,"['c++', 'multithreading', 'c++11', 'pthreads']","{'account_id': 4635172, 'reputation': 27, 'user_id': 3756613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'J Howe', 'link': 'https://stackoverflow.com/users/3756613/j-howe'}",False,72,1,1,1658257677,1615248711,1615556020.0,66539026,CC BY-SA 4.0,https://stackoverflow.com/questions/66539026/how-to-multithread-core-schedule-onto-different-cores-ideally-in-c,How to multithread core-schedule onto different cores (ideally in C++),,,
37,"['c++', 'windows', 'pcap', 'libpcap', 'npcap']","{'account_id': 16872353, 'reputation': 245, 'user_id': 12200602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44d349f8fb5da97c2ab27e13dc6a945f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/12200602/tim'}",False,194,2,0,1658147083,1616599170,,66784119,CC BY-SA 4.0,https://stackoverflow.com/questions/66784119/getting-npcap-ipv6-source-and-destination-addresses,Getting Npcap IPv6 source and destination addresses,,,
38,"['c++', 'docker', 'tensorflow', 'g++']","{'account_id': 1377597, 'reputation': 6706, 'user_id': 2985796, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/e23b7774b4e4cdaf47f2ac655eb423bd?s=256&d=identicon&r=PG', 'display_name': 'KDecker', 'link': 'https://stackoverflow.com/users/2985796/kdecker'}",False,189,1,1,1658061926,1615426045,,66575232,CC BY-SA 4.0,https://stackoverflow.com/questions/66575232/cannot-compile-c-code-whilst-building-image-but-can-after-container-is-runnin,"Cannot compile C++ code whilst building image, but can after container is running?",,,
39,"['c++', 'if-statement']","{'account_id': 19296835, 'reputation': 84, 'user_id': 14105640, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhdX-Fchnk8JQuzkr1Mnfim5Ziogsl8LZkuq4QIbw=k-s256', 'display_name': 'thomaoc', 'link': 'https://stackoverflow.com/users/14105640/thomaoc'}",True,53,1,-1,1657817772,1616151864,1657817772.0,66706974,,https://stackoverflow.com/questions/66706974/if-statement-still-going-through-when-my-condition-should-be-false,If statement still going through when my condition should be false,66707011.0,1616152018.0,Not suitable for this site
40,"['c++', 'cmake', 'c++17']","{'account_id': 1148595, 'reputation': 1622, 'user_id': 1267833, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/9fe1935d074ce793c65971b3ef42b09f?s=256&d=identicon&r=PG', 'display_name': 'Taylor', 'link': 'https://stackoverflow.com/users/1267833/taylor'}",True,7158,2,3,1657300767,1616546864,,66773247,CC BY-SA 4.0,https://stackoverflow.com/questions/66773247/libcabi-dylib-terminating-with-uncaught-exception-of-type-std-1system-er,libc++abi.dylib: terminating with uncaught exception of type std::__1::system_error: mutex lock failed: Invalid argument,66773373.0,,
41,"['java', 'c++', 'kotlin']","{'account_id': 7776583, 'reputation': 1282, 'user_id': 5884503, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/1481aeb52cc7c090cacdc353b6f640e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gatonito', 'link': 'https://stackoverflow.com/users/5884503/gatonito'}",False,231,1,2,1656911577,1614969970,,66497994,CC BY-SA 4.0,https://stackoverflow.com/questions/66497994/java-lang-nosuchmethoderror-no-static-method-only-for-release-version-not-debu,"java.lang.NoSuchMethodError: no static method ONLY for release version, not debug",,,
42,['c++'],"{'account_id': 6943296, 'reputation': 1594, 'user_id': 5328802, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/mZtyR.jpg?s=256&g=1', 'display_name': 'Alexander Korovin', 'link': 'https://stackoverflow.com/users/5328802/alexander-korovin'}",True,224,4,-1,1656493541,1614642793,1614811135.0,66431360,CC BY-SA 4.0,https://stackoverflow.com/questions/66431360/is-it-possible-to-transfer-type-to-c-method-or-determine-type-in-the-method,Is it possible to transfer type to C++ method or determine type in the method?,72787980.0,,
43,"['c++', 'audio', 'arduino', 'wav', 'recording']","{'account_id': 18280455, 'reputation': 548, 'user_id': 13309379, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f7acf5ccd0148261b7bf0b981fcd534?s=256&d=identicon&r=PG&f=1', 'display_name': 'Indiano', 'link': 'https://stackoverflow.com/users/13309379/indiano'}",True,1485,1,1,1655914179,1614902027,1638293372.0,66484763,CC BY-SA 4.0,https://stackoverflow.com/questions/66484763/how-to-convert-analog-input-readings-from-arduino-to-wav-from-sketch,How to convert analog input readings from Arduino to .WAV from sketch,66509855.0,,
44,"['c++', 'std', 'unordered-map', 'c++-concepts']","{'account_id': 58851, 'reputation': 1246, 'user_id': 176168, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/885443a5726395f1db5cb55fe8967e30?s=256&d=identicon&r=PG', 'display_name': 'user176168', 'link': 'https://stackoverflow.com/users/176168/user176168'}",False,59,2,1,1654706428,1616941216,1617090147.0,66842418,CC BY-SA 4.0,https://stackoverflow.com/questions/66842418/unordered-associative-container-constraint-for-stdunordered-map,Unordered Associative Container constraint for std::unordered_map,,,
45,"['c++', 'object', 'inheritance']","{'account_id': 7399227, 'reputation': 101, 'user_id': 5630193, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/e7a8b2a1d871235045b0d1e097a12c77?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lion&#39;s_Den', 'link': 'https://stackoverflow.com/users/5630193/lions-den'}",True,514,3,0,1654594255,1616770696,1616853358.0,66819317,CC BY-SA 4.0,https://stackoverflow.com/questions/66819317/c-object-creation-in-case-of-inheritance,C++ Object creation in case of inheritance,,,
46,"['c++', 'visual-studio-code']","{'account_id': 20979756, 'reputation': 21, 'user_id': 15414861, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wVE85fGOfyY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckIPjFXP9AxdZEN9jN9I10vArF1XA/s96-c/photo.jpg?sz=256', 'display_name': 'Sam Phillips', 'link': 'https://stackoverflow.com/users/15414861/sam-phillips'}",False,807,1,0,1654174717,1615984414,1615992357.0,66673197,CC BY-SA 4.0,https://stackoverflow.com/questions/66673197/how-to-use-external-libraries-in-a-c-project-in-visual-studio-code,How to use external libraries in a C++ project in Visual Studio Code,,,
