,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
10,"['c++', 'c', 'mocking', 'googletest']","{'account_id': 13375973, 'reputation': 11, 'user_id': 10704854, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6da0dbda0cbca520f09a2b89a44257ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'user10704854', 'link': 'https://stackoverflow.com/users/10704854/user10704854'}",False,263,,1,1,1664914708,1582194533,,60317841,CC BY-SA 4.0,https://stackoverflow.com/questions/60317841/mocking-of-system-api-using-fff-h-in-gtest,Mocking of System API using fff.h in gtest,,,
11,"['c++', 'templates', 'language-lawyer', 'implicit-instantiation', 'alias-declaration']","{'account_id': 15283515, 'reputation': 81, 'user_id': 11027150, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-y-AgfMWhSNI/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPBhV5OLVChv8OjHvXOS5Lju419Jg/mo/photo.jpg?sz=256', 'display_name': 'Fei Liu', 'link': 'https://stackoverflow.com/users/11027150/fei-liu'}",False,97,,1,2,1664761964,1581133430,1581214466.0,60123744,CC BY-SA 4.0,https://stackoverflow.com/questions/60123744/does-using-in-a-template-class-force-instantiation,Does `using` in a template class force instantiation?,,,
12,"['c++', 'templates', 'language-lawyer', 'name-lookup', 'dependent-name']","{'account_id': 222578, 'reputation': 106280, 'user_id': 481267, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/DMvoo.png?s=256&g=1', 'display_name': 'Brian Bi', 'link': 'https://stackoverflow.com/users/481267/brian-bi'}",True,255,73930358.0,1,5,1664759782,1581629354,1581776742.0,60216743,CC BY-SA 4.0,https://stackoverflow.com/questions/60216743/what-is-the-definition-of-dependent-name-in-c,What is the definition of &quot;dependent name&quot; in C++?,,,
13,"['c++', 'visual-studio', 'visual-studio-code']","{'account_id': 17819070, 'reputation': 29, 'user_id': 12941869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02e6383f696a0546f3f3fc2575472c89?s=256&d=identicon&r=PG&f=1', 'display_name': 'Willy', 'link': 'https://stackoverflow.com/users/12941869/willy'}",True,1817,60433967.0,2,1,1664648321,1582338825,1583319730.0,60348523,CC BY-SA 4.0,https://stackoverflow.com/questions/60348523/visual-studio-code-unusually-slow,Visual Studio Code unusually slow,,,
14,"['c++', 'cmake', 'homebrew', 'static-libraries', 'jsoncpp']","{'account_id': 14829185, 'reputation': 654, 'user_id': 11637415, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a87317dc3f7e26b490dbcb46712cb9ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'GeneralCode', 'link': 'https://stackoverflow.com/users/11637415/generalcode'}",False,1737,,3,2,1664577733,1580500679,1580502328.0,60010440,CC BY-SA 4.0,https://stackoverflow.com/questions/60010440/how-to-include-jsoncpp-library-into-project-on-unix,How to include jsoncpp library into project on unix?,,,
15,"['c++', 'sdl-2', 'sdl-ttf']","{'account_id': 9021652, 'reputation': 426, 'user_id': 9858322, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hUNcB.jpg?s=256&g=1', 'display_name': 'rsonx', 'link': 'https://stackoverflow.com/users/9858322/rsonx'}",True,1811,,1,0,1664475008,1581483985,1581519714.0,60181474,CC BY-SA 4.0,https://stackoverflow.com/questions/60181474/how-to-improve-font-quality-in-sdl-ttf-and-dynamically-display-text-and-numbers,How to improve font quality in SDL ttf and dynamically display text and numbers,,,
16,['c++'],"{'account_id': 16704520, 'reputation': 43, 'user_id': 12073330, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-XlzI7XWlDhM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcv8RB1ST09i7zYbZezm3c42ZUbFw/photo.jpg?sz=256', 'display_name': 'Le Thai Mai', 'link': 'https://stackoverflow.com/users/12073330/le-thai-mai'}",True,1858,60159531.0,7,3,1664440389,1581373417,1581374065.0,60159356,CC BY-SA 4.0,https://stackoverflow.com/questions/60159356/find-max-value-in-a-vector-recursively-in-c,Find max value in a vector recursively in C++,,,
17,"['c++', 'private-members']","{'account_id': 17797958, 'reputation': 23, 'user_id': 12925415, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29ac169f88ad892da1d1a03649653d65?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hossein', 'link': 'https://stackoverflow.com/users/12925415/hossein'}",True,641,60300487.0,3,1,1664436642,1582115359,1582116632.0,60300427,CC BY-SA 4.0,https://stackoverflow.com/questions/60300427/vector-of-class-object-with-private-constructor-and-destructor,Vector of class object with private constructor and destructor?,,,
18,"['c++', 'visual-studio-code', 'cmake', 'mpi']","{'account_id': 5602731, 'reputation': 1879, 'user_id': 4438463, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/1a0f16ea396090bd329422805329b1ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Touloudou', 'link': 'https://stackoverflow.com/users/4438463/touloudou'}",False,1327,,1,6,1664348874,1582196861,,60318560,CC BY-SA 4.0,https://stackoverflow.com/questions/60318560/running-custom-commands-with-vs-code-and-cmake-tools,Running custom commands with VS Code and CMake Tools,,,
19,"['c++', 'multithreading', 'c++11']","{'account_id': 4023227, 'reputation': 301, 'user_id': 3936520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6a77fc56e8f2a5b32a44cd2e18ca671?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vincent LE GARREC', 'link': 'https://stackoverflow.com/users/3936520/vincent-le-garrec'}",True,2026,60339881.0,2,7,1664219577,1582292020,,60339713,CC BY-SA 4.0,https://stackoverflow.com/questions/60339713/is-joinable-then-join-thread-safe-in-stdthread,Is joinable() then join() thread-safe in std::thread?,,,
20,"['c++', 'architecture', 'null', 'heap-memory', 'smart-pointers']","{'account_id': 17657235, 'reputation': 1630, 'user_id': 12816539, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-LGJD0-r-tz8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reGKI-Oxhlq0oSaL2w3ZQJQs2PI5w/photo.jpg?sz=256', 'display_name': 'passing_through', 'link': 'https://stackoverflow.com/users/12816539/passing-through'}",True,157,60129496.0,2,3,1663505184,1581179021,1638565689.0,60128734,CC BY-SA 4.0,https://stackoverflow.com/questions/60128734/is-there-a-never-null-unique-owner-of-heap-allocated-objects,Is there a never-null unique owner of heap allocated objects?,,,
21,"['c++', 'c++17']","{'account_id': 4885128, 'reputation': 667, 'user_id': 3937817, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cu2S', 'link': 'https://stackoverflow.com/users/3937817/cu2s'}",True,398,60361950.0,2,2,1662887335,1582452006,1582457128.0,60361047,CC BY-SA 4.0,https://stackoverflow.com/questions/60361047/how-could-i-know-how-many-chars-to-allocate-before-calling-stdto-chars,How could I know how many chars to allocate before calling std::to_chars?,,,
22,"['c++', 'type-conversion']","{'account_id': 11950636, 'reputation': 501, 'user_id': 9008861, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VZ9Ai.jpg?s=256&g=1', 'display_name': 'Mason', 'link': 'https://stackoverflow.com/users/9008861/mason'}",True,416,60179181.0,2,2,1662757313,1581465402,,60179125,CC BY-SA 4.0,https://stackoverflow.com/questions/60179125/assigning-an-out-of-range-integer-to-a-signed-char-type,Assigning an out-of-range integer to a signed char type,,,
23,"['c++', 'winapi', 'mfc', 'ifiledialog']","{'account_id': 14041186, 'reputation': 382, 'user_id': 10142547, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VDNmB.jpg?s=256&g=1', 'display_name': 'Saket Sharad', 'link': 'https://stackoverflow.com/users/10142547/saket-sharad'}",True,535,,3,2,1662663521,1581490104,1581586966.0,60182612,CC BY-SA 4.0,https://stackoverflow.com/questions/60182612/default-filename-appears-truncated-in-windows-ifiledialog,Default filename appears truncated in Windows IFileDialog,,,
24,"['c++', 'string', 'numbers']","{'account_id': 17304400, 'reputation': 19, 'user_id': 12533449, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-CgBPkyZs_Ns/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdyjtKJeFvvUe9zF8voLzM3J0E_SA/photo.jpg?sz=256', 'display_name': 'Neal', 'link': 'https://stackoverflow.com/users/12533449/neal'}",True,645,,2,0,1662147539,1582822651,1662147539.0,60438248,CC BY-SA 4.0,https://stackoverflow.com/questions/60438248/find-first-no-zero-number-in-a-string-c,Find first no zero number in a string C++,,,
25,"['c++', 'opencv', 'segmentation-fault']","{'account_id': 7353611, 'reputation': 113, 'user_id': 5598990, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh4.googleusercontent.com/-E-HLkwqCO9M/AAAAAAAAAAI/AAAAAAAAADs/Gw6nbPjt_Gs/photo.jpg?sz=256', 'display_name': 'JPSgfx', 'link': 'https://stackoverflow.com/users/5598990/jpsgfx'}",True,914,,1,2,1662100987,1580980523,1662100987.0,60091356,CC BY-SA 4.0,https://stackoverflow.com/questions/60091356/opencv-4-2-0-filestorage-segmentation-fault,OpenCV 4.2.0 FileStorage segmentation fault,,,
26,"['c++', 'opencv']","{'account_id': 15598315, 'reputation': 33, 'user_id': 11253122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06faba9f4c1b979a99a15f907b5f4ddc?s=256&d=identicon&r=PG&f=1', 'display_name': 'RaamVijay', 'link': 'https://stackoverflow.com/users/11253122/raamvijay'}",False,1329,,1,0,1662100948,1582643361,1662100948.0,60397692,CC BY-SA 4.0,https://stackoverflow.com/questions/60397692/errors-using-opencv-4-and-vs-2019,Errors using opencv 4 and VS 2019,,,
27,"['c++', 'object', 'unions']","{'account_id': 5854107, 'reputation': 93, 'user_id': 4611945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/065deba0057b4b4aa88233ecb0999676?s=256&d=identicon&r=PG&f=1', 'display_name': 'V1pr', 'link': 'https://stackoverflow.com/users/4611945/v1pr'}",True,124,60100426.0,3,0,1661804417,1581009112,1661804417.0,60100261,CC BY-SA 4.0,https://stackoverflow.com/questions/60100261/union-of-pointers-of-objects-use-only-one-type-for-different-instances,Union of pointers of objects (use only one type for different instances),,,
28,"['c++', 'templates', 'types', 'unions', 'typeinfo']","{'account_id': 17799911, 'reputation': 47, 'user_id': 12926947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/248e8a1edd22e7d43f362ae3710c47fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nilkin', 'link': 'https://stackoverflow.com/users/12926947/nilkin'}",True,276,60305461.0,1,0,1661804405,1582130179,1661804405.0,60305104,CC BY-SA 4.0,https://stackoverflow.com/questions/60305104/c-typeid-template-value-into-union-no-acceptable-conversion,C++ typeid template value into union no acceptable conversion,,,
29,"['c++', 'multithreading', 'boost', 'tcp', 'asio']","{'account_id': 16926444, 'reputation': 100, 'user_id': 12241909, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-O3LYq6n9mhw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd7mLGQZ9B9ElE5UCTWCdVpQ9123g/photo.jpg?sz=256', 'display_name': 'user_cr', 'link': 'https://stackoverflow.com/users/12241909/user-cr'}",False,1352,,0,0,1661526308,1582891950,,60451493,CC BY-SA 4.0,https://stackoverflow.com/questions/60451493/boost-asio-how-to-get-send-messages-from-async-tcp-server-in-different-thread,Boost asio: how to get/send messages from async tcp server in different thread?,,,
30,"['c++', 'opencv', 'image-processing', 'contour']","{'account_id': 17664502, 'reputation': 1, 'user_id': 12822222, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-gzSY8B9Tp_Y/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc19yIHgbrHFBhyzI-XIDY4OpbDAw/photo.jpg?sz=256', 'display_name': 'Eduardo Guimar&#227;es Ribeiro', 'link': 'https://stackoverflow.com/users/12822222/eduardo-guimar%c3%a3es-ribeiro'}",False,141,,0,0,1661504721,1580513183,1661504721.0,60012588,CC BY-SA 4.0,https://stackoverflow.com/questions/60012588/changing-color-within-a-specific-area-with-opencv-using-c,Changing color within a specific area with opencv using c++,,,
31,"['c++', 'macos', 'cmake', 'parallel-processing', 'c++17']","{'account_id': 15445061, 'reputation': 65, 'user_id': 11142290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2f46650d8f9057c0af908d41ee22522?s=256&d=identicon&r=PG&f=1', 'display_name': 'Davosaur', 'link': 'https://stackoverflow.com/users/11142290/davosaur'}",False,1287,,2,3,1661457221,1581724491,1581727980.0,60234845,CC BY-SA 4.0,https://stackoverflow.com/questions/60234845/how-do-you-use-c17-parallel-standard-library-algorithms-on-mac,How do you use c++17 parallel standard library algorithms on mac?,,,
32,"['java', 'c++', 'java-native-interface']","{'account_id': 10207797, 'reputation': 21, 'user_id': 7535974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9630fdd9fa014a0b478a50cc1811e38?s=256&d=identicon&r=PG&f=1', 'display_name': 'naveen kumar', 'link': 'https://stackoverflow.com/users/7535974/naveen-kumar'}",False,606,,1,1,1661201992,1582781615,1582786415.0,60426822,CC BY-SA 4.0,https://stackoverflow.com/questions/60426822/how-to-display-a-windows-event-log-details-in-jni-the-return-data-must-be-array,How to Display a Windows event Log details in jni the return data must be array of properties,,,
33,"['c++', 'static-libraries', 'glfw', 'static-linking', 'undefined-reference']","{'account_id': 13726713, 'reputation': 81, 'user_id': 9905291, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Jo&#227;o Pedro Voga', 'link': 'https://stackoverflow.com/users/9905291/jo%c3%a3o-pedro-voga'}",False,1036,,1,1,1661178393,1581263355,1661178393.0,60138392,CC BY-SA 4.0,https://stackoverflow.com/questions/60138392/what-does-glfw-require-linking-with,What does GLFW require linking with?,,,
34,"['c++', 'matrix', 'quaternions', 'glm-math']","{'account_id': 907203, 'reputation': 1831, 'user_id': 941831, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/ZdiGx.jpg?s=256&g=1', 'display_name': 'Gediminas', 'link': 'https://stackoverflow.com/users/941831/gediminas'}",True,2327,,2,0,1660746807,1582315531,1660746807.0,60345547,CC BY-SA 4.0,https://stackoverflow.com/questions/60345547/how-to-extract-yaw-pitch-roll-from-glmquat-and-glmmat4,How to extract yaw pitch roll from glm::quat and glm::mat4,,,
35,"['c++', 'skia']","{'account_id': 10677708, 'reputation': 34472, 'user_id': 7860670, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/LH36y.png?s=256&g=1', 'display_name': 'user7860670', 'link': 'https://stackoverflow.com/users/7860670/user7860670'}",True,512,72150032.0,2,5,1660099648,1581163799,1581584535.0,60126640,CC BY-SA 4.0,https://stackoverflow.com/questions/60126640/how-to-obtain-mesh-from-skia-path-geometry,How to obtain mesh from Skia path geometry?,,,
36,"['c++', 'visual-studio-code']","{'account_id': 16067939, 'reputation': 41, 'user_id': 11597069, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2441979605824073/picture?type=large', 'display_name': 'I&#241;igo Zepeda', 'link': 'https://stackoverflow.com/users/11597069/i%c3%b1igo-zepeda'}",False,6016,,2,1,1659176877,1580484311,1580485268.0,60006768,CC BY-SA 4.0,https://stackoverflow.com/questions/60006768/c-set-up-for-visual-studio-code-not-working,C++ set-up for Visual Studio Code not working,,,
37,"['c++', 'usb', 'motion', 'libusb-1.0']","{'account_id': 2298949, 'reputation': 516, 'user_id': 2019716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c5d473769b52ac4dfb9af049808b923?s=256&d=identicon&r=PG', 'display_name': 'user2019716', 'link': 'https://stackoverflow.com/users/2019716/user2019716'}",False,221,,1,1,1658838491,1582460940,1582461570.0,60362193,CC BY-SA 4.0,https://stackoverflow.com/questions/60362193/trying-to-communicate-with-dmc20xx-through-usb-interface-net2888,Trying to communicate with DMC20xx through USB interface NET2888,,,
38,"['c++', 'c', 'visual-studio', 'tcc']","{'account_id': 180623, 'reputation': 5967, 'user_id': 414063, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/5b1e3128b33fa994d6c6640fb49898da?s=256&d=identicon&r=PG', 'display_name': 'jokoon', 'link': 'https://stackoverflow.com/users/414063/jokoon'}",False,458,,1,1,1658341333,1581197942,,60131423,CC BY-SA 4.0,https://stackoverflow.com/questions/60131423/properly-setting-up-tinycc-with-visual-studio-2019-library-libtcc1-32-a-not-fou,"Properly setting up tinycc with visual studio 2019, library libtcc1-32.a not found",,,
39,"['c++', 'serialization']","{'account_id': 17823119, 'reputation': 17, 'user_id': 12945014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc4762254ea0bbff897bd1037b6257bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'shortint', 'link': 'https://stackoverflow.com/users/12945014/shortint'}",True,1642,,5,-1,1658323528,1582521826,1582619470.0,60369994,CC BY-SA 4.0,https://stackoverflow.com/questions/60369994/how-to-serialize-structure-data-in-c,How to serialize structure data in C++?,,,
40,"['c++', 'windows', 'unreal-engine4']","{'account_id': 9251999, 'reputation': 69, 'user_id': 6872207, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09ce982a659dd58c8cd51425d67fc512?s=256&d=identicon&r=PG&f=1', 'display_name': 'J. Rehbein', 'link': 'https://stackoverflow.com/users/6872207/j-rehbein'}",False,1033,,1,0,1658253767,1582866630,,60445593,CC BY-SA 4.0,https://stackoverflow.com/questions/60445593/is-there-any-way-to-view-the-output-of-stdout-or-stderr-in-unreal-engine,Is there any way to view the output of stdout or stderr in Unreal Engine?,,,
41,"['c++', 'inheritance', 'architecture', 'option-type']","{'account_id': 17657235, 'reputation': 1630, 'user_id': 12816539, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-LGJD0-r-tz8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reGKI-Oxhlq0oSaL2w3ZQJQs2PI5w/photo.jpg?sz=256', 'display_name': 'passing_through', 'link': 'https://stackoverflow.com/users/12816539/passing-through'}",False,697,,0,2,1658166711,1581281908,1658166711.0,60141257,CC BY-SA 4.0,https://stackoverflow.com/questions/60141257/should-i-add-an-optional-class-member-using-stdoptional-or-inheritance,Should I add an optional class member using std::optional or inheritance?,,,
42,"['c++', 'ldra']","{'account_id': 17841616, 'reputation': 3, 'user_id': 12959389, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCJ5zIkgeUk9ebi-FK12z_x-0Qgs6wo__IfTqsPlQ=k-s256', 'display_name': 'kalyan vagvala', 'link': 'https://stackoverflow.com/users/12959389/kalyan-vagvala'}",True,143,60392852.0,1,0,1658038993,1582627356,1658038993.0,60392725,CC BY-SA 4.0,https://stackoverflow.com/questions/60392725/double-pointer-typecast-in-c,Double pointer typecast in C++,,,
43,"['c++', 'c++11', 'struct', 'syntax']","{'account_id': 9548097, 'reputation': 1400, 'user_id': 7093241, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/4eb62b2878c6b7ef50e772b53e3a4092?s=256&d=identicon&r=PG&f=1', 'display_name': 'heretoinfinity', 'link': 'https://stackoverflow.com/users/7093241/heretoinfinity'}",True,2547,,4,4,1657793696,1581265767,,60138785,CC BY-SA 4.0,https://stackoverflow.com/questions/60138785/variable-name-after-struct-definition,Variable name after struct definition,,,
44,"['c++', 'optimization', 'benchmarking', 'string-view']","{'account_id': 50270, 'reputation': 437, 'user_id': 149897, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/15e816f94a654e0417c5a54559528b6a?s=256&d=identicon&r=PG', 'display_name': 'uni', 'link': 'https://stackoverflow.com/users/149897/uni'}",True,3547,60015737.0,3,8,1657738347,1580549846,1580562991.0,60015661,CC BY-SA 4.0,https://stackoverflow.com/questions/60015661/why-is-stdstring-view-faster-than-const-char,Why is std::string_view faster than const char*?,,,
45,"['c++', 'cmake', 'ifstream']","{'account_id': 7836978, 'reputation': 17, 'user_id': 5924642, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WjhFL.jpg?s=256&g=1', 'display_name': 'Yorokobii', 'link': 'https://stackoverflow.com/users/5924642/yorokobii'}",True,296,72935486.0,2,0,1657531319,1582710813,,60411120,CC BY-SA 4.0,https://stackoverflow.com/questions/60411120/ifstream-not-reading-anything,ifstream not reading anything,,,
46,"['c++', 'boost', 'boost-spirit', 'boost-spirit-x3']","{'account_id': 4163187, 'reputation': 9721, 'user_id': 3414900, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/KlvbC.jpg?s=256&g=1', 'display_name': 'bartop', 'link': 'https://stackoverflow.com/users/3414900/bartop'}",True,421,60176802.0,1,3,1656194289,1581431260,,60171119,CC BY-SA 4.0,https://stackoverflow.com/questions/60171119/boost-spirit-x3-lazy-parser,Boost spirit x3 - lazy parser,,,
