,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
16,"['c++', 'c', 'windows', 'clang', 'llvm']","{'account_id': 12919606, 'reputation': 591, 'user_id': 9342577, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ggnVul0bOpo/AAAAAAAAAAI/AAAAAAAAADY/G5r3S70PxQ4/photo.jpg?sz=256', 'display_name': 'Link0', 'link': 'https://stackoverflow.com/users/9342577/link0'}",True,5758,1,14,1662373986,1557143816,1662373986.0,56004739,CC BY-SA 4.0,https://stackoverflow.com/questions/56004739/clang-not-generating-debug-info-on-g-flag,Clang not generating debug info on -g flag,64292222.0,,,
17,"['c++', 'pointers', 'unreal-engine4']","{'account_id': 12198464, 'reputation': 11, 'user_id': 8903349, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64461a0ff00523d9d1794e6c8ee66457?s=256&d=identicon&r=PG&f=1', 'display_name': 'Melvin Vasquez', 'link': 'https://stackoverflow.com/users/8903349/melvin-vasquez'}",True,10878,2,1,1662363214,1557978221,1557979186.0,56160511,CC BY-SA 4.0,https://stackoverflow.com/questions/56160511/how-to-fix-pointer-to-incomplete-class-type-is-not-allowed-error-in-unreal-eng,How to fix &quot;Pointer to Incomplete class type is not allowed&quot; error in Unreal Engine 4,,,,
18,"['c++', 'visual-studio', 'opengl', 'glfw']","{'account_id': 15277146, 'reputation': 229, 'user_id': 11022567, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-SxMfAUxto4E/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQN3URF10awUepvRq2BPlvc-4D9_BA/mo/photo.jpg?sz=256', 'display_name': 'Ryan Walter', 'link': 'https://stackoverflow.com/users/11022567/ryan-walter'}",False,831,1,1,1661867604,1558382347,1635181222.0,56227408,CC BY-SA 4.0,https://stackoverflow.com/questions/56227408/glfw-doesnt-detect-mouse-movement-outside-glfw-window,GLFW Doesn&#39;t Detect Mouse Movement Outside GLFW Window,,,,
19,"['c++', 'templates', 'struct', 'unions', 'bit-fields']","{'account_id': 1954450, 'reputation': 7660, 'user_id': 1757805, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://i.stack.imgur.com/AMueI.jpg?s=256&g=1', 'display_name': 'Francis Cugler', 'link': 'https://stackoverflow.com/users/1757805/francis-cugler'}",True,139,1,1,1661804638,1557031047,1661804638.0,55988878,CC BY-SA 4.0,https://stackoverflow.com/questions/55988878/experimenting-with-unions-and-bitfields-within-a-structures-and-templates,Experimenting with Unions and Bitfields within a structures and templates,55988908.0,,,
20,"['c++', 'struct', 'unions', 'bit-fields']","{'account_id': 15176867, 'reputation': 23, 'user_id': 11534592, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yTCgD_5dARk/AAAAAAAAAAI/AAAAAAAAAEk/1bhdb9UwGM0/photo.jpg?sz=256', 'display_name': 'Santi J Fry', 'link': 'https://stackoverflow.com/users/11534592/santi-j-fry'}",True,109,1,1,1661804479,1558452303,1661804479.0,56241587,CC BY-SA 4.0,https://stackoverflow.com/questions/56241587/difference-between-union-of-fields-and-union-of-structures,difference between union of fields and union of structures,56241770.0,,,
21,"['c++', 'variant', 'code-documentation']","{'account_id': 3087156, 'reputation': 1381, 'user_id': 3906918, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2a30818a57c11c6d808f4b9ea824e255?s=256&d=identicon&r=PG', 'display_name': 'fabian', 'link': 'https://stackoverflow.com/users/3906918/fabian'}",False,37,0,0,1661804466,1559220830,1661804466.0,56378730,,https://stackoverflow.com/questions/56378730/accessing-variant-elements-by-index-what-does-the-documentation-tell-me,Accessing Variant Elements by Index: What does the documentation tell me?,,1559221565.0,Duplicate,
22,"['c++', 'c++17', 'return-value-optimization', 'nrvo']","{'account_id': 40019, 'reputation': 39683, 'user_id': 115751, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/FkIiK.png?s=256&g=1', 'display_name': 'WilliamKF', 'link': 'https://stackoverflow.com/users/115751/williamkf'}",True,695,2,5,1661356692,1558135403,,56194688,CC BY-SA 4.0,https://stackoverflow.com/questions/56194688/can-a-c-compiler-perform-rvo-for-a-named-const-variable-used-for-the-return-va,Can a C++ compiler perform RVO for a named const variable used for the return value?,56194791.0,,,
23,"['c++', 'opencv', 'vector', 'clr', 'contour']","{'account_id': 7164014, 'reputation': 21, 'user_id': 5473780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/382c60db133521e748118f16252cea8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'nanosi', 'link': 'https://stackoverflow.com/users/5473780/nanosi'}",False,252,1,1,1661255125,1557806343,1661255125.0,56122815,CC BY-SA 4.0,https://stackoverflow.com/questions/56122815/how-can-i-declare-vectorpoint-for-contours-in-opencv-using-c-clr-envir,How can I declare &#39;&#39;&#39;vector&lt;Point&gt;&#39;&#39;&#39; for contours in OpenCV using C++/CLR environment?,,,,
24,['c++'],"{'account_id': 15737073, 'reputation': 199, 'user_id': 11355705, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TgQwvwJdI10/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reIP4dz94058lqDgIcDKDh5VZwaIw/mo/photo.jpg?sz=256', 'display_name': 'private7', 'link': 'https://stackoverflow.com/users/11355705/private7'}",True,315,2,0,1660920103,1559254683,1660920103.0,56386330,CC BY-SA 4.0,https://stackoverflow.com/questions/56386330/cant-understand-why-this-simple-recursion-begins-to-work-and-then-crashes,Can&#39;t understand why this simple recursion begins to work and then crashes,56386651.0,,,
25,"['c++', 'vhdl']","{'account_id': 15876134, 'reputation': 15, 'user_id': 11455319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c9f7a774a7c6fbd988b2569c45ae6d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'mehmet', 'link': 'https://stackoverflow.com/users/11455319/mehmet'}",True,1244,4,-2,1660618169,1557062222,1557064604.0,55992343,CC BY-SA 4.0,https://stackoverflow.com/questions/55992343/how-to-perform-multiplication-for-integers-larger-than-64-bits-in-c-and-vhdl,How to perform multiplication for integers larger than 64 bits in C++ and VHDL?,55992699.0,,,
26,"['c++', 'enums']","{'account_id': 15618433, 'reputation': 81, 'user_id': 11268016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7a86c5fc20f9abf5f3eb552d4693511?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maggie Grace', 'link': 'https://stackoverflow.com/users/11268016/maggie-grace'}",True,540,2,1,1660575205,1556795094,1660575205.0,55951052,CC BY-SA 4.0,https://stackoverflow.com/questions/55951052/how-can-i-set-glmvec31-f-0-f-0-f-as-a-value-of-an-enum,"How can I set glm::vec3(1.f, 0.f, 0.f) as a value of an enum?",55951267.0,,,
27,['c++'],"{'account_id': 15810362, 'reputation': 189, 'user_id': 11407682, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-A8a1D1h7wi0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcizbpXUsr7_8nRaXb5F4Ba2msgpw/mo/photo.jpg?sz=256', 'display_name': 'Laura Pinguicha', 'link': 'https://stackoverflow.com/users/11407682/laura-pinguicha'}",True,6844,2,0,1660574438,1556921625,1660574438.0,55977686,CC BY-SA 4.0,https://stackoverflow.com/questions/55977686/how-to-read-text-file-lines-into-vectors,How to read text file lines into vectors?,,,,
28,"['c++', 'templates', 'sfinae', 'unions']","{'account_id': 15456271, 'reputation': 85, 'user_id': 11150232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cbd55e7d53dadf6657f5bd83f734ea1?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11150232', 'link': 'https://stackoverflow.com/users/11150232/user11150232'}",True,137,2,3,1660535295,1557423598,1660535295.0,56064817,CC BY-SA 4.0,https://stackoverflow.com/questions/56064817/template-specialization-for-union-type,Template specialization for union type,56064871.0,,,
29,"['c++', 'pointers', 'char', 'int']","{'account_id': 12941972, 'reputation': 1302, 'user_id': 9357484, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/x0wQp.png?s=256&g=1', 'display_name': 'Encipher', 'link': 'https://stackoverflow.com/users/9357484/encipher'}",False,8518,2,0,1660366800,1556933406,,55978751,CC BY-SA 4.0,https://stackoverflow.com/questions/55978751/invalid-conversion-from-char-to-int-fpermissive,Invalid conversion from char * to int fpermissive,,,,
30,"['c++', 'opencv', 'dependencies', 'linker-errors', 'pacman-package-manager']","{'account_id': 15389534, 'reputation': 11, 'user_id': 11166349, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/357926225059324/picture?type=large', 'display_name': 'Utkarsha Khanal', 'link': 'https://stackoverflow.com/users/11166349/utkarsha-khanal'}",True,1104,1,0,1660343869,1557926773,1660343869.0,56150527,CC BY-SA 4.0,https://stackoverflow.com/questions/56150527/i-am-getting-linking-error-while-compilong-opencv4-basic-program,I am getting linking error while compilong opencv4 basic program?,,,,
31,"['c++', 'c++11', 'templates', 'vector']","{'account_id': 13714260, 'reputation': 76, 'user_id': 10215367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2484beaaff981af74c013872d039c3a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Albert Tinon', 'link': 'https://stackoverflow.com/users/10215367/albert-tinon'}",True,146,2,0,1660156242,1558027247,1660156242.0,56173644,CC BY-SA 4.0,https://stackoverflow.com/questions/56173644/c11-stdvector-of-template-class-with-argument-in-constructor,C++11 std::vector of template class with argument in constructor,56173760.0,,,
32,"['c++', 'multiple-inheritance', 'virtual-inheritance']","{'user_type': 'does_not_exist', 'display_name': 'user10444434'}",True,507,1,1,1659996188,1558536613,1659996188.0,56259568,CC BY-SA 4.0,https://stackoverflow.com/questions/56259568/diamond-problem-with-multiple-inheritance-c,Diamond problem with Multiple inheritance C++,56261088.0,,,
33,['c++'],"{'account_id': 16016745, 'reputation': 1, 'user_id': 11559243, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffee92b8c6bac6c726883ff06933430d?s=256&d=identicon&r=PG&f=1', 'display_name': 'QueueUp', 'link': 'https://stackoverflow.com/users/11559243/queueup'}",False,38,1,-2,1659973424,1558907700,1659973424.0,56317649,CC BY-SA 4.0,https://stackoverflow.com/questions/56317649/debug-assertion-failed-in-for,Debug Assertion Failed in for,,,,
34,"['c++', 'visual-c++', 'warnings']","{'account_id': 3587700, 'reputation': 1049, 'user_id': 2994459, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/e06192b63b283c1fb1237ce5a8859104?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elan Hickler', 'link': 'https://stackoverflow.com/users/2994459/elan-hickler'}",True,46982,7,27,1659718812,1557085904,1636046808.0,55995817,CC BY-SA 4.0,https://stackoverflow.com/questions/55995817/warning-c26451-arithmetic-overflow,Warning C26451: Arithmetic overflow,,,,
35,"['c++', 'visual-studio-2017', 'nuget']","{'account_id': 92130, 'reputation': 10354, 'user_id': 252627, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b8128cc645c1a135f1fc28ba1294b53c?s=256&d=identicon&r=PG', 'display_name': 'janpio', 'link': 'https://stackoverflow.com/users/252627/janpio'}",True,405,3,1,1659431001,1556805946,,55954259,CC BY-SA 4.0,https://stackoverflow.com/questions/55954259/the-package-system-net-http-with-version-4-1-1-could-not-be-found-in-c-program,&quot;The package System.Net.Http with version 4.1.1 could not be found in C:\Program Files (x86)\Microsoft SDKs\NuGetPackages\.&quot;,,,,
36,"['c++', 'arrays', 'algorithm']","{'account_id': 3545966, 'reputation': 1166, 'user_id': 2961927, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/cb4e5fe0e05f0fb5914e5f1566c764af?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2961927', 'link': 'https://stackoverflow.com/users/2961927/user2961927'}",False,104,0,3,1659053252,1559232618,1659053252.0,56381868,CC BY-SA 4.0,https://stackoverflow.com/questions/56381868/reorder-a-sorted-array-to-rank-correlate-another-array,Reorder a sorted array to rank-correlate another array,,,,
37,"['c++', 'googletest', 'googlemock']","{'account_id': 14275666, 'reputation': 1306, 'user_id': 10311873, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-U6bx1OxX8qs/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaNd_9-45wwusxC1gms2M0Q8UEE1AA/mo/photo.jpg?sz=256', 'display_name': 'Irbis', 'link': 'https://stackoverflow.com/users/10311873/irbis'}",True,2252,1,5,1658969460,1557762421,1658969460.0,56115790,CC BY-SA 4.0,https://stackoverflow.com/questions/56115790/gtest-parametrized-tests-for-different-types,GTest - parametrized tests for different types,,,,
38,"['c++', 'formatting', 'googletest', 'clion', 'googlemock']","{'account_id': 151494, 'reputation': 2703, 'user_id': 365408, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/5bda2dfa5ddef88c4f9b1b71616e44b8?s=256&d=identicon&r=PG', 'display_name': 'Ziv', 'link': 'https://stackoverflow.com/users/365408/ziv'}",True,110,1,1,1658969440,1558530258,1658969440.0,56257486,CC BY-SA 4.0,https://stackoverflow.com/questions/56257486/clion-formatter-breaks-mock-method-lines,CLion formatter breaks MOCK_METHOD lines,,,,
39,"['c++', 'googletest', 'googlemock']","{'account_id': 7809129, 'reputation': 1664, 'user_id': 5905951, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9ff173749b1e47759eeecb9768c223c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omegastick', 'link': 'https://stackoverflow.com/users/5905951/omegastick'}",True,1079,2,1,1658801951,1558416696,1658801951.0,56231636,CC BY-SA 4.0,https://stackoverflow.com/questions/56231636/avoid-calling-base-class-with-google-mock,Avoid calling base class with Google Mock,56234432.0,,,
40,"['c++', 'opencv']","{'account_id': 15678932, 'reputation': 9, 'user_id': 11313485, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ctAuMTiO2yI/AAAAAAAAAAI/AAAAAAAAG3o/Y53euAd7Zuo/photo.jpg?sz=256', 'display_name': 'Varsha Sachdeva', 'link': 'https://stackoverflow.com/users/11313485/varsha-sachdeva'}",False,56,1,0,1658598094,1558449386,1658598094.0,56240671,,https://stackoverflow.com/questions/56240671/too-many-initializers-for-int-0-while-setting-the-parameters-for-hsv-histogr,too many initializers for &#39;int [0]&#39; while setting the parameters for HSV histogram calculation,,1558466063.0,Duplicate,
41,"['c++', 'visual-c++', 'unicode', 'mfc', 'mbcs']","{'account_id': 130469, 'reputation': 1528, 'user_id': 329766, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/96bb5aaafa2075d228b426c00758b230?s=256&d=identicon&r=PG', 'display_name': 'Bojan Hrnkas', 'link': 'https://stackoverflow.com/users/329766/bojan-hrnkas'}",True,452,2,2,1658215913,1558523083,1558528118.0,56255399,CC BY-SA 4.0,https://stackoverflow.com/questions/56255399/mfc-cedit-converts-non-ascii-characters-to-ascii,MFC CEdit converts non-ascii characters to ascii,,,,
42,"['c++', 'smart-pointers', 'unique-ptr']","{'account_id': 6849364, 'reputation': 1022, 'user_id': 5266970, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/EeAwY.png?s=256&g=1', 'display_name': 'greg', 'link': 'https://stackoverflow.com/users/5266970/greg'}",True,812,2,0,1658204720,1557087487,1557088820.0,55996053,CC BY-SA 4.0,https://stackoverflow.com/questions/55996053/returning-unique-ptr-private-member-data-without-transferring-ownership,Returning unique_ptr private member data without transferring ownership,55996212.0,,,
43,"['c++', 'android-ndk', 'android-gradle-plugin', 'clang++']","{'account_id': 35544, 'reputation': 12710, 'user_id': 100724, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/28c55fab931fa7153f0625a09b441674?s=256&d=identicon&r=PG', 'display_name': 'Viktor Sehr', 'link': 'https://stackoverflow.com/users/100724/viktor-sehr'}",True,1310,2,2,1657854216,1558440675,,56238019,CC BY-SA 4.0,https://stackoverflow.com/questions/56238019/linker-error-when-enabling-link-time-optimization-in-ndk,Linker error when enabling Link Time Optimization in NDK,56265690.0,,,
44,"['c++', 'tuples', 'metaprogramming']","{'account_id': 10255117, 'reputation': 2135, 'user_id': 7568175, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/10154469655422476/picture?type=large', 'display_name': 'Andreas Loanjoe', 'link': 'https://stackoverflow.com/users/7568175/andreas-loanjoe'}",True,2645,6,14,1657722694,1556740644,1556740871.0,55941964,CC BY-SA 4.0,https://stackoverflow.com/questions/55941964/how-to-filter-duplicate-types-from-tuple-c,How to filter duplicate types from tuple C++,55942130.0,,,
45,"['android', 'c++', 'android-ndk', 'android-gradle-plugin']","{'account_id': 4183142, 'reputation': 4258, 'user_id': 3427520, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/vb17V.jpg?s=256&g=1', 'display_name': 'zwcloud', 'link': 'https://stackoverflow.com/users/3427520/zwcloud'}",True,1341,2,0,1657121760,1557472529,1557495967.0,56072565,CC BY-SA 4.0,https://stackoverflow.com/questions/56072565/how-to-link-multiple-c-cmake-project-to-a-android-studio-gradle-project,How to link multiple C++ cmake project to a Android Studio/gradle project?,56072825.0,,,
46,"['c++', 'libevent']","{'account_id': 9630529, 'reputation': 31, 'user_id': 9688886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/523a65e83782be9819f238974f862a6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Quin', 'link': 'https://stackoverflow.com/users/9688886/quin'}",True,511,2,1,1656996918,1558076062,1632814949.0,56181095,CC BY-SA 4.0,https://stackoverflow.com/questions/56181095/need-suggestion-on-dynamically-changing-timer-event-with-libevent,Need suggestion on dynamically changing timer event with libevent,57529470.0,,,
