,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason
16,"['c++', 'functional-programming', 'monads', 'applicative', 'range-v3']","{'account_id': 6975655, 'reputation': 20533, 'user_id': 5825294, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://graph.facebook.com/10207587812237236/picture?type=large', 'display_name': 'Enlico', 'link': 'https://stackoverflow.com/users/5825294/enlico'}",True,81,,1,0,1664167917,1613750988,1632433357.0,66281065,CC BY-SA 4.0,https://stackoverflow.com/questions/66281065/what-is-the-correct-way-to-wrap-an-object-in-the-appropriate-monad-applicative,What is the correct way to &quot;wrap&quot; an object in the appropriate monad/applicative with Range-v3?,,,
17,"['c++', 'clang', 'libtooling', 'clang-ast-matchers']","{'account_id': 6247236, 'reputation': 2799, 'user_id': 4858640, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c3eef6d48a6bc20ea9c2c2825dc9c6d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/4858640/peter'}",True,238,66408754.0,1,2,1664030720,1614510389,,66408378,CC BY-SA 4.0,https://stackoverflow.com/questions/66408378/clang-ast-access-member-function-templates-from-cxxrecorddecl,Clang AST: access member function templates from CXXRecordDecl,,,
18,"['python', 'c++', 'visual-studio', 'header']","{'account_id': 13820989, 'reputation': 341, 'user_id': 11141816, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sCksl.jpg?s=256&g=1', 'display_name': 'ShoutOutAndCalculate', 'link': 'https://stackoverflow.com/users/11141816/shoutoutandcalculate'}",False,3080,,0,0,1663787791,1612206769,,65998756,CC BY-SA 4.0,https://stackoverflow.com/questions/65998756/how-to-install-matplotlib-cpp-h-for-visual-studio-2019,How to install matplotlib-cpp.h for visual studio 2019?,,,
19,"['c++', 'visual-studio-code', 'visual-c++']","{'account_id': 19825309, 'reputation': 123, 'user_id': 14520970, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-7lwCdEXqk4s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck0dWjtyM8C8GiILwd-MvQmglws8A/s96-c/photo.jpg?sz=256', 'display_name': 'DivijM', 'link': 'https://stackoverflow.com/users/14520970/divijm'}",True,17666,,4,2,1663727030,1614347116,1614349477.0,66386924,CC BY-SA 4.0,https://stackoverflow.com/questions/66386924/vscode-does-not-show-errors-before-building,VSCode does not show errors before building,,,
20,"['c++', 'winpe', 'dism']","{'account_id': 4940480, 'reputation': 57, 'user_id': 3977314, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/849635471/picture?type=large', 'display_name': 'Aniruddha Gore', 'link': 'https://stackoverflow.com/users/3977314/aniruddha-gore'}",False,145,,1,-1,1663697606,1613685975,,66268840,CC BY-SA 4.0,https://stackoverflow.com/questions/66268840/custom-exe-completes-instantly-on-winpe-without-displaying-any-output,Custom exe completes instantly on WinPE without displaying any output,,,
21,"['c++', 'variadic-templates', 'default-arguments', 'fmt']","{'account_id': 6677794, 'reputation': 3159, 'user_id': 5151909, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/677946faa239045e9bb743ab5f9f8ca0?s=256&d=identicon&r=PG&f=1', 'display_name': 'galah92', 'link': 'https://stackoverflow.com/users/5151909/galah92'}",True,1311,66380209.0,1,7,1663689505,1614287788,1614355941.0,66376553,CC BY-SA 4.0,https://stackoverflow.com/questions/66376553/using-fmt-source-location-to-create-variadic-template-based-logging-function,Using {fmt} &amp; source_location to create variadic-template-based logging function,,,
22,"['c++', 'boost', 'cmake', 'boost-asio']","{'account_id': 16392999, 'reputation': 445, 'user_id': 11841303, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e5419fbd0a5725bf24405e7409fb343?s=256&d=identicon&r=PG&f=1', 'display_name': 'U_flow', 'link': 'https://stackoverflow.com/users/11841303/u-flow'}",True,4100,,2,4,1663350889,1612216416,1616009274.0,66000702,CC BY-SA 4.0,https://stackoverflow.com/questions/66000702/howto-use-cmake-with-boost-asio,Howto use cmake with boost asio?,,,
23,"['c++', 'functional-programming', 'c++17', 'template-meta-programming', 'currying']","{'account_id': 11688665, 'reputation': 370, 'user_id': 8557622, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CeAHa.png?s=256&g=1', 'display_name': 'Phoenix Chao', 'link': 'https://stackoverflow.com/users/8557622/phoenix-chao'}",True,225,66300832.0,1,3,1662443214,1613896179,1662443214.0,66300432,CC BY-SA 4.0,https://stackoverflow.com/questions/66300432/how-to-pass-a-rvalue-reference-parameter-to-a-template-operator-function-in-c,How to pass a rvalue reference parameter to a template operator() function in C++?,,,
24,"['c++', 'cout']","{'account_id': 12007861, 'reputation': 177, 'user_id': 8785621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9be9b3cec14dea3016afc5192b19cab4?s=256&d=identicon&r=PG&f=1', 'display_name': 'laughing', 'link': 'https://stackoverflow.com/users/8785621/laughing'}",True,3107,,3,3,1661954880,1613281665,,66192791,CC BY-SA 4.0,https://stackoverflow.com/questions/66192791/how-to-set-precision-for-all-cout-in-the-code-block,How to set precision for all cout in the code block?,,,
25,"['c++', 'qt', 'environment-variables', 'dynamic-loading']","{'account_id': 481929, 'reputation': 8002, 'user_id': 896012, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/IKe45.png?s=256&g=1', 'display_name': 'TonySalimi', 'link': 'https://stackoverflow.com/users/896012/tonysalimi'}",True,253,73554807.0,1,1,1661943244,1614159594,1614174264.0,66348227,CC BY-SA 4.0,https://stackoverflow.com/questions/66348227/path-environment-variable-is-different-in-the-qt-c-code-and-process-explorer-t,PATH environment variable is different in the Qt C++ code and process explorer tool,,,
26,"['c++', 'cpu-architecture', 'simd', 'avx', 'avx2']","{'account_id': 19251684, 'reputation': 55, 'user_id': 14069491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe04075d7b4860561a8ca60adc261879?s=256&d=identicon&r=PG&f=1', 'display_name': 'not_cyborg', 'link': 'https://stackoverflow.com/users/14069491/not-cyborg'}",True,1763,66297463.0,3,3,1661872080,1613845524,1613862505.0,66295099,CC BY-SA 4.0,https://stackoverflow.com/questions/66295099/does-avx-avx2-exists-on-each-core,Does AVX/AVX2 &quot;exists&quot; on each core?,,,
27,"['c++', 'visual-studio-code', 'jupyter-notebook', 'xeus-cling']","{'account_id': 20831659, 'reputation': 33, 'user_id': 15300821, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PX_89L3qYfo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckGPWxKyMmPKskzeaOA1stWgi0QJw/s96-c/photo.jpg?sz=256', 'display_name': 'Horia Turcuman', 'link': 'https://stackoverflow.com/users/15300821/horia-turcuman'}",True,3985,66989927.0,2,3,1661068325,1614513431,,66408814,CC BY-SA 4.0,https://stackoverflow.com/questions/66408814/running-c-jupiter-notebook-in-vscode-insiders,Running C++ Jupiter Notebook in VSCode Insiders,,,
28,"['c++', 'stdatomic', 'relaxed-atomics', 'carries-dependency']","{'account_id': 3847362, 'reputation': 3895, 'user_id': 3188445, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3188445', 'link': 'https://stackoverflow.com/users/3188445/user3188445'}",True,171,,1,5,1660857736,1613719241,1660855121.0,66273279,CC BY-SA 4.0,https://stackoverflow.com/questions/66273279/why-isnt-carries-dependency-the-default-in-c,Why isn&#39;t [[carries_dependency]] the default in C++?,,,
29,"['c#', 'c++', 'c++-cli']","{'account_id': 17122971, 'reputation': 97, 'user_id': 12390805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6511844134fa1fd0eba03247e1e1d278?s=256&d=identicon&r=PG&f=1', 'display_name': 'sowmya dantuluri', 'link': 'https://stackoverflow.com/users/12390805/sowmya-dantuluri'}",True,1835,,2,5,1660131374,1612182334,1612193795.0,65992702,CC BY-SA 4.0,https://stackoverflow.com/questions/65992702/how-can-we-use-managed-nuget-packages-in-c-cli-project,How can we use managed nuget packages in c++/cli project,,,
30,"['c++', 'cmake', 'openscenegraph', 'conan']","{'account_id': 6502221, 'reputation': 1201, 'user_id': 5032541, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7bb5ebe3503f96f4e000715c50b35367?s=256&d=identicon&r=PG', 'display_name': 'Erwan Daniel', 'link': 'https://stackoverflow.com/users/5032541/erwan-daniel'}",True,192,66419419.0,2,0,1659582525,1614192226,,66356998,CC BY-SA 4.0,https://stackoverflow.com/questions/66356998/openscenegraph-plugin-not-included-in-conan,OpenSceneGraph plugin not included in Conan?,,,
31,"['c++', 'cmake', 'c++17', 'protocol-buffers']","{'account_id': 8458948, 'reputation': 1088, 'user_id': 6345323, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6dbbb0c750be6073b0d251899c74a47?s=256&d=identicon&r=PG&f=1', 'display_name': 'yaodav', 'link': 'https://stackoverflow.com/users/6345323/yaodav'}",False,2036,,0,2,1659537004,1613045633,1659537004.0,66154588,CC BY-SA 4.0,https://stackoverflow.com/questions/66154588/faild-to-link-protobuf,faild to link protobuf,,,
32,"['c++', 'c', 'gcc', 'visual-studio-code', 'include-path']","{'account_id': 20765366, 'reputation': 23, 'user_id': 15249509, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Kw44T8JpOig/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl5o2P4hIWyMlVYqL3TDrrqdlP73g/s96-c/photo.jpg?sz=256', 'display_name': 'Mamta Jha', 'link': 'https://stackoverflow.com/users/15249509/mamta-jha'}",False,2481,,1,1,1659341747,1613880906,,66299105,,https://stackoverflow.com/questions/66299105/intellisensemode-was-changed-from-windows-gcc-x64-to-windows-gcc-x86-based-o,IntelliSenseMode was changed from &quot;windows-gcc-x64&quot; to &quot;windows-gcc-x86&quot; based on compiler args and querying compilerPath: &quot;C:\MinGW\bin\gcc.exe&quot;,,1659615710.0,Duplicate
33,"['c++', 'c', 'types', 'literals', 'integer-overflow']","{'account_id': 20653068, 'reputation': 1484, 'user_id': 15162879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc06c4256b6d127ae9c0fac2bddbfae5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fabbiucciello', 'link': 'https://stackoverflow.com/users/15162879/fabbiucciello'}",True,12054,,6,151,1658745277,1614183568,1658745277.0,66354756,CC BY-SA 4.0,https://stackoverflow.com/questions/66354756/why-does-long-long-n-2000200020002000-overflow,Why does long long n = 2000*2000*2000*2000; overflow?,,,
34,['c++'],"{'account_id': 20724504, 'reputation': 1, 'user_id': 15218043, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PY79r.jpg?s=256&g=1', 'display_name': 'Iisokei', 'link': 'https://stackoverflow.com/users/15218043/iisokei'}",False,90,,1,0,1658702616,1613457219,1613462051.0,66219679,CC BY-SA 4.0,https://stackoverflow.com/questions/66219679/how-do-i-fix-a-timer-that-doesnt-want-to-start,How do I fix a timer that doesn&#39;t want to start?,,,
35,"['c++', 'cuda', 'linker', 'optix']","{'account_id': 11292130, 'reputation': 523, 'user_id': 9184507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2f3b021d30802e11618017a2946c143?s=256&d=identicon&r=PG', 'display_name': 'Microbob', 'link': 'https://stackoverflow.com/users/9184507/microbob'}",True,1013,66280743.0,2,0,1658621682,1613720556,1613803017.0,66273536,CC BY-SA 4.0,https://stackoverflow.com/questions/66273536/undefined-reference-to-cuctxgetcurrent-while-getting-cuda-context-for-optix,undefined reference to `cuCtxGetCurrent` while getting CUDA context for OptiX,,,
36,"['c++', 'opencv', 'makefile']","{'account_id': 20479981, 'reputation': 21, 'user_id': 15028365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdd8a086910ca0678d447ab48b119054?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shirly', 'link': 'https://stackoverflow.com/users/15028365/shirly'}",True,328,,1,0,1658598321,1613891866,1658598296.0,66299998,CC BY-SA 4.0,https://stackoverflow.com/questions/66299998/unable-to-compiling-c-with-opencv-even-using-pkg-config-cflags-libs-openc,unable to compiling c++ with openCV even using &#39;pkg-config --cflags --libs opencv` in Linux,,,
37,"['c++', 'winapi', 'serial-port', 'readfile']","{'account_id': 12278706, 'reputation': 130, 'user_id': 8961085, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-umFoDqrJUwg/AAAAAAAAAAI/AAAAAAAAAC8/sGDiw6lbbkA/photo.jpg?sz=256', 'display_name': 'MikeFromCanmore', 'link': 'https://stackoverflow.com/users/8961085/mikefromcanmore'}",True,472,,3,1,1658343740,1613273607,1613362378.0,66192202,CC BY-SA 4.0,https://stackoverflow.com/questions/66192202/windows-10-virtual-com-port-readfile-stops-working-after-some-period-of-time,Windows 10 virtual COM port - ReadFile stops working after some period of time,,,
38,"['c++', 'cmake', 'raspberry-pi-pico']","{'account_id': 18670790, 'reputation': 39, 'user_id': 14281900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/76e596638e5dfcad1adf16b5129de32c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr.Samson', 'link': 'https://stackoverflow.com/users/14281900/mr-samson'}",True,2823,,2,1,1658253172,1613074982,1613086356.0,66162246,CC BY-SA 4.0,https://stackoverflow.com/questions/66162246/cmake-is-not-enabling-exceptions,CMake is not enabling exceptions,,,
39,"['c++', 'shared-ptr', 'unique-ptr']","{'account_id': 9360131, 'reputation': 25, 'user_id': 6946693, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-DW-4zQDVCvY/AAAAAAAAAAI/AAAAAAAAAnc/Wz-9AZAYKRY/photo.jpg?sz=256', 'display_name': 'Najmaoui Yassir', 'link': 'https://stackoverflow.com/users/6946693/najmaoui-yassir'}",True,138,66345672.0,1,0,1658246502,1614135803,1658246502.0,66344091,CC BY-SA 4.0,https://stackoverflow.com/questions/66344091/how-to-correctly-use-smart-pointers-in-oop,How to correctly use smart pointers in OOP,,,
40,"['c++', 'future', 'coroutine', 'c++20', 'c++-coroutine']","{'account_id': 2852986, 'reputation': 1129, 'user_id': 2449761, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/b6ba56b1fad55e985ec2eab81dcfe07c?s=256&d=identicon&r=PG', 'display_name': 'user2449761', 'link': 'https://stackoverflow.com/users/2449761/user2449761'}",True,1088,66106647.0,2,4,1657358966,1612805730,1612806161.0,66106518,CC BY-SA 4.0,https://stackoverflow.com/questions/66106518/can-coroutine-return-stdfuture-unable-to-find-the-promise-type-for-this-coro,Can coroutine return std::future? (unable to find the promise type for this coroutine),,,
41,"['c++', 'macos', 'apple-m1']","{'account_id': 8950943, 'reputation': 447, 'user_id': 6676972, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-TotvU8qdfQA/AAAAAAAAAAI/AAAAAAAAABE/-Kg59N1l4D8/photo.jpg?sz=256', 'display_name': '聂小涛', 'link': 'https://stackoverflow.com/users/6676972/%e8%81%82%e5%b0%8f%e6%b6%9b'}",True,337,,1,0,1657303935,1614061780,1614143055.0,66328149,CC BY-SA 4.0,https://stackoverflow.com/questions/66328149/the-cpu-time-obtained-by-proc-pid-rusage-does-not-meet-expectations-on-the-macos,The cpu_time obtained by proc_pid_rusage does not meet expectations on the macOS M1 chip,,,
42,"['c++', 'visual-studio', 'visual-studio-code', 'include-path']","{'account_id': 20532110, 'reputation': 1, 'user_id': 15069078, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4db41d74d77b16278d52b358f88b9462?s=256&d=identicon&r=PG&f=1', 'display_name': 'fire fox ', 'link': 'https://stackoverflow.com/users/15069078/fire-fox'}",False,4394,,1,0,1656702675,1612334368,1612334541.0,66022439,CC BY-SA 4.0,https://stackoverflow.com/questions/66022439/visual-studio-code-update-include-path,Visual Studio Code update include path,,,
43,"['c++', 'winapi']","{'account_id': 20619948, 'reputation': 3, 'user_id': 15137192, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggc3_Es7xMPid9l99R0HClkDzubt7RU5LMbo64QQA=k-s256', 'display_name': 'Nestor', 'link': 'https://stackoverflow.com/users/15137192/nestor'}",True,383,66031364.0,1,0,1656495131,1612354017,,66027236,CC BY-SA 4.0,https://stackoverflow.com/questions/66027236/openclipboard-crashes-with-clipbrd-e-cant-open,OpenClipboard crashes with CLIPBRD_E_CANT_OPEN,,,
44,"['c++', 'qt', 'ide', 'qt-creator']","{'account_id': 10051254, 'reputation': 3507, 'user_id': 7431005, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/faf76298f3d4f60915eee51da1ee7c3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'user7431005', 'link': 'https://stackoverflow.com/users/7431005/user7431005'}",True,706,,2,3,1656432503,1614153621,1614153943.0,66346810,CC BY-SA 4.0,https://stackoverflow.com/questions/66346810/qt-creator-could-not-parse-stddef-h-incorrect-code-completion-and-highlighti,Qt creator could not parse stddef.h --&gt; incorrect code completion and highlighting,,,
45,"['c++', 'oop']","{'account_id': 18726478, 'reputation': 179, 'user_id': 13653012, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgMrKApU3CelQRdlvX9yhvSyXligxqE8p8LfcgQ=k-s256', 'display_name': 'Mahedi Kamal', 'link': 'https://stackoverflow.com/users/13653012/mahedi-kamal'}",True,100,66390303.0,2,0,1655935947,1614359877,,66390175,CC BY-SA 4.0,https://stackoverflow.com/questions/66390175/how-to-write-destructor-for-deleting-a-tree-where-each-node-is-a-dynamically-all,How to write destructor for deleting a tree where each node is a dynamically allocated structure containing several arrays?,,,
