,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
10,"['c++', 'visual-studio', 'cmake', 'glfw']","{'account_id': 12615905, 'reputation': 21, 'user_id': 12932655, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-mUT0fPfVTcQ/AAAAAAAAAAI/AAAAAAAAACA/J3fAQQr7mSw/photo.jpg?sz=256', 'display_name': 'Myvh', 'link': 'https://stackoverflow.com/users/12932655/myvh'}",False,7073,2,0,1666877264,1590409094,,62002256,CC BY-SA 4.0,https://stackoverflow.com/questions/62002256/cant-generate-cmake-files-with-visual-studio,Can&#39;t generate CMake files with Visual Studio,,,,,
11,"['c++', 'visual-studio', 'compiler-errors']","{'account_id': 11414858, 'reputation': 171, 'user_id': 8367927, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/4687144cc2f5c35f43692e4408fbefcb?s=256&d=identicon&r=PG&f=1', 'display_name': 'feng', 'link': 'https://stackoverflow.com/users/8367927/feng'}",True,854,1,0,1666342255,1590721028,,62077945,CC BY-SA 4.0,https://stackoverflow.com/questions/62077945/vs2013-fatal-error-c1001-an-internal-error-has-occurred-in-the-compiler,VS2013: fatal error C1001: An internal error has occurred in the compiler,62082974.0,,,,
12,"['c++', 'parsing', 'boost', 'boost-spirit', 'boost-spirit-x3']","{'account_id': 18530861, 'reputation': 65, 'user_id': 13501676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b1a97645f83ae9c29c9d3de41d1da3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'low_on_chromosomes', 'link': 'https://stackoverflow.com/users/13501676/low-on-chromosomes'}",True,360,1,1,1666010893,1589164529,1589185771.0,61721421,CC BY-SA 4.0,https://stackoverflow.com/questions/61721421/customizing-the-full-error-message-for-expectation-failures-boostspiritx3,Customizing the full error message for expectation failures (boost::spirit::x3),,,,,
13,"['c++', 'recursion', 'merge', 'queue']","{'user_type': 'does_not_exist', 'display_name': 'user13298129'}",True,500,2,0,1665589161,1588988653,1665589161.0,61690762,CC BY-SA 4.0,https://stackoverflow.com/questions/61690762/how-do-you-recursively-merge-queues-in-c-assume-they-are-already-sorted,How do you recursively merge queues in C++? Assume they are already sorted,61691902.0,,,,
14,"['python', 'c++', 'vtk']","{'account_id': 8336652, 'reputation': 91, 'user_id': 8958459, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fdce5bba0ad6881139572c4a9554654?s=256&d=identicon&r=PG&f=1', 'display_name': 'J Houseman', 'link': 'https://stackoverflow.com/users/8958459/j-houseman'}",True,1972,2,2,1665064422,1588801001,1665064384.0,61645850,CC BY-SA 4.0,https://stackoverflow.com/questions/61645850/how-do-i-create-a-colormap-in-vtk,How do I create a colormap in VTK?,61653161.0,,,,
15,"['python', 'c++', 'runtime-error', 'wxpython']","{'account_id': 18719675, 'reputation': 3, 'user_id': 13647862, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04ceecc8ef4476af4544de7732d13f14?s=256&d=identicon&r=PG&f=1', 'display_name': 'DeRRoN', 'link': 'https://stackoverflow.com/users/13647862/derron'}",True,529,2,0,1665060631,1590847147,1590904557.0,62103498,CC BY-SA 4.0,https://stackoverflow.com/questions/62103498/learning-python-runtimeerror-wrapped-c-c-object-of-type-staticbitmap-has-bee,Learning Python: RuntimeError: wrapped C/C++ object of type StaticBitmap has been deleted,62105716.0,,,,
16,"['c++', 'sdl', 'sdl-2', 'sdl-ttf']","{'account_id': 18196642, 'reputation': 41, 'user_id': 13241593, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4aa5abb8bdf8dfcea1a394c7be4e5e67?s=256&d=identicon&r=PG&f=1', 'display_name': 'laura', 'link': 'https://stackoverflow.com/users/13241593/laura'}",False,135,0,1,1665026727,1590534838,1665026727.0,62032910,CC BY-SA 4.0,https://stackoverflow.com/questions/62032910/getting-a-segfault-using-ttf-rendertext-when-the-font-is-loaded-using-ttf-open,Getting a segfault using TTF_RenderText() when the font is loaded using TTF_OpenFontRW()?,,,,,
17,"['c++', 'macos', 'gcc', 'clang', 'openmp']","{'account_id': 14907348, 'reputation': 51, 'user_id': 10764113, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6gAd8.jpg?s=256&g=1', 'display_name': 'tt_531', 'link': 'https://stackoverflow.com/users/10764113/tt-531'}",False,582,2,0,1664887243,1589033045,1589035724.0,61697991,CC BY-SA 4.0,https://stackoverflow.com/questions/61697991/set-the-openmp-project-macos-mojave-in-clion,Set the OpenMP project MacOS Mojave in CLion,,,,,
18,"['c++', 'r', 'cmake', 'rcpp', 'clion']","{'account_id': 15295674, 'reputation': 519, 'user_id': 11035850, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2172815442758163/picture?type=large', 'display_name': 'Dominik Rafacz', 'link': 'https://stackoverflow.com/users/11035850/dominik-rafacz'}",False,291,1,0,1664764424,1589282191,,61750324,CC BY-SA 4.0,https://stackoverflow.com/questions/61750324/cannot-link-to-rcpp-library-in-clion-rcpp-project,Cannot link to Rcpp library in CLion Rcpp project,,,,,
19,"['c++', 'language-lawyer']","{'account_id': 16334089, 'reputation': 6650, 'user_id': 11796722, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-hbVqmiJejgo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rehNL7lbCriSOGqR5fVrWy6CjMYYA/photo.jpg?sz=256', 'display_name': 'xmh0511', 'link': 'https://stackoverflow.com/users/11796722/xmh0511'}",False,133,2,2,1664756640,1588838150,1664756640.0,61652620,CC BY-SA 4.0,https://stackoverflow.com/questions/61652620/why-declaring-the-same-name-more-than-once-in-the-same-scope-will-cause-program,Why declaring the same name more than once in the same scope will cause program to be ill-formed?,,,,,
20,"['c++', 'qt']","{'account_id': 16897992, 'reputation': 381, 'user_id': 12224656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfe7a6e3b80ff00120198ca00b6ef2dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'alexey_zotov', 'link': 'https://stackoverflow.com/users/12224656/alexey-zotov'}",True,394,2,1,1664533429,1589303501,1589305636.0,61757789,CC BY-SA 4.0,https://stackoverflow.com/questions/61757789/q3dsurface-selected-point-signal,Q3DSurface selected point signal,61874521.0,,,,
21,"['c++', 'stl', 'c++20', 'std-ranges']","{'account_id': 18613943, 'reputation': 83, 'user_id': 13565664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a97df686eb7ba1bc135ad340eda35473?s=256&d=identicon&r=PG&f=1', 'display_name': 'ProgrammierPatrick', 'link': 'https://stackoverflow.com/users/13565664/programmierpatrick'}",True,303,2,8,1664218054,1589798107,,61867635,CC BY-SA 4.0,https://stackoverflow.com/questions/61867635/recursive-application-of-c20-range-adaptor-causes-a-compile-time-infinite-loop,recursive application of C++20 range adaptor causes a compile time infinite loop,61869643.0,,,,
22,"['c++', 'vector', 'containers', 'comparison', 'standards']","{'account_id': 4218461, 'reputation': 1826, 'user_id': 3454889, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/05cd47839cbdba4b15fed0fd8a8cf2ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'metamorphosis', 'link': 'https://stackoverflow.com/users/3454889/metamorphosis'}",True,83,1,-4,1663789894,1589421293,1589543556.0,61787950,CC BY-SA 4.0,https://stackoverflow.com/questions/61787950/what-does-the-operator-do-when-comparing-two-c-containers,What does the &gt; operator do when comparing two C++ containers?,61788025.0,,,,
23,"['c++', 'bit', 'bitmask']","{'account_id': 18400301, 'reputation': 25, 'user_id': 13403552, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c73843c1e754a348e43b9cf75e5b0257?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ujjwal.Maurya0619', 'link': 'https://stackoverflow.com/users/13403552/ujjwal-maurya0619'}",True,98,2,0,1663150390,1590321996,1590322761.0,61985709,CC BY-SA 4.0,https://stackoverflow.com/questions/61985709/given-solution-using-bitmask-i-am-unable-to-understand-the-evaluation-of-condit,"Given solution using Bitmask, I am unable to understand the evaluation of condition as marked in code",61985802.0,,,,
24,"['c++', 'format', 'printf', 'ostream']","{'account_id': 7612569, 'reputation': 625, 'user_id': 5773004, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1b56505987c4fc700395dc53896785e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'FlashMcQueen', 'link': 'https://stackoverflow.com/users/5773004/flashmcqueen'}",True,38,1,0,1663129536,1589942751,1589943287.0,61904203,CC BY-SA 4.0,https://stackoverflow.com/questions/61904203/is-there-a-relationship-between-printf-p-format-and-basic-ostream-format,Is there a relationship between printf %p format and basic_ostream format?,61904274.0,,,,
25,"['c++', 'exponentiation', 'modular']","{'account_id': 18699304, 'reputation': 23, 'user_id': 13631846, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-xB_ZMmuypVM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclTfgtwhE36P3W8nq0YVKdyV6mJgQ/photo.jpg?sz=256', 'display_name': 'Chitransh Saxena', 'link': 'https://stackoverflow.com/users/13631846/chitransh-saxena'}",True,795,2,1,1662940557,1590639846,1590640929.0,62057039,CC BY-SA 4.0,https://stackoverflow.com/questions/62057039/calculating-abc-mod-1097,Calculating a^b^c mod 10^9+7,,,,,
26,"['c++', 'button', 'imgui']","{'account_id': 18405483, 'reputation': 93, 'user_id': 13407386, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiW2YberQjkHYAq_n6kbcvsv5v8Nu9nI_ZPnXs14A=k-s256', 'display_name': 'Suarez', 'link': 'https://stackoverflow.com/users/13407386/suarez'}",True,16277,1,9,1662712546,1589726396,1644622663.0,61853584,CC BY-SA 4.0,https://stackoverflow.com/questions/61853584/how-can-i-change-text-color-of-my-inputtext-in-imgui,How can I change text color of my InputText in ImGui?,,,,,
27,['c++'],"{'account_id': 18335251, 'reputation': 51, 'user_id': 13352783, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ubieb.jpg?s=256&g=1', 'display_name': 'DavidFromMoscowStateUniv', 'link': 'https://stackoverflow.com/users/13352783/davidfrommoscowstateuniv'}",True,445,2,-1,1662608321,1589286247,1589324850.0,61751669,CC BY-SA 4.0,https://stackoverflow.com/questions/61751669/how-to-delete-numbers-in-file-by-c-fstreams,"How to delete numbers in file, by c++ fstream&#39;s",,,,,
28,"['c++', 'shared-ptr']","{'account_id': 18553027, 'reputation': 566, 'user_id': 13518854, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e161636c87086d6f79c2e76212ffcd1?s=256&d=identicon&r=PG&f=1', 'display_name': 'sunshilong369', 'link': 'https://stackoverflow.com/users/13518854/sunshilong369'}",True,16948,2,14,1662596525,1590322890,1590802099.0,61985888,CC BY-SA 4.0,https://stackoverflow.com/questions/61985888/why-the-compiler-complains-that-stdthread-arguments-must-be-invocable-after-co,Why the compiler complains that std::thread arguments must be invocable after conversion to rvalues?,,,,,
29,"['c++', 'lambda']","{'account_id': 9614647, 'reputation': 5122, 'user_id': 7212809, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-VlOyJEUeeSc/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jExBae7iJ2ALFtcMj_6BCoHGTMgw/mo/photo.jpg?sz=256', 'display_name': 'nz_21', 'link': 'https://stackoverflow.com/users/7212809/nz-21'}",True,177,2,1,1662590776,1588940061,,61678926,CC BY-SA 4.0,https://stackoverflow.com/questions/61678926/c2a-recursive-lambda-within-a-function,C++2a recursive lambda within a function,,,,,
30,"['c++', 'c', 'pointers', 'string-literals']","{'account_id': 18222275, 'reputation': 3107, 'user_id': 13262787, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a14b4bf5d5658e20b5d8b85d8e4aafac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Serket', 'link': 'https://stackoverflow.com/users/13262787/serket'}",True,4976,2,51,1662568458,1588627432,1662568195.0,61601872,CC BY-SA 4.0,https://stackoverflow.com/questions/61601872/why-do-string-literals-char-in-c-have-to-be-constants,Why do string literals (char*) in C++ have to be constants?,61602280.0,,,,
31,"['c++', 'vector', 'move']","{'account_id': 15611645, 'reputation': 9, 'user_id': 11262914, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4T4LbdROgXU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdkgQFKgXlh2lK1hRQbrV3dVvgTeA/mo/photo.jpg?sz=256', 'display_name': 'senpai', 'link': 'https://stackoverflow.com/users/11262914/senpai'}",True,587,2,0,1662442452,1588721118,1588730332.0,61624743,CC BY-SA 4.0,https://stackoverflow.com/questions/61624743/taking-the-last-element-of-a-vector-and-moving-it-to-another-vector,taking the last element of a vector and moving it to another vector,61624851.0,,,,
32,"['c++', 'xcode', 'cairo', 'xlib']","{'account_id': 18658726, 'reputation': 143, 'user_id': 13600466, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cccb5b01b49c3ead35473b7ee20082cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Necati Yesil', 'link': 'https://stackoverflow.com/users/13600466/necati-yesil'}",True,5534,5,10,1662219515,1590620193,,62054203,CC BY-SA 4.0,https://stackoverflow.com/questions/62054203/why-do-i-get-xcode-1-5-not-supported,Why Do I get Xcode 1.5 not supported?,,,,,
33,"['python', 'c++', 'opencv']","{'account_id': 7368849, 'reputation': 1336, 'user_id': 11579184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b2d9416cc3a749a79ccdc73d3dec5ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gerardo Zinno', 'link': 'https://stackoverflow.com/users/11579184/gerardo-zinno'}",False,114,1,1,1662111630,1588618356,1662100131.0,61599502,CC BY-SA 4.0,https://stackoverflow.com/questions/61599502/opencv-pass-data-from-c-to-python,OpenCV pass data from C++ to Python,,,,,
34,"['c++', 'static', 'language-lawyer', 'variable-declaration']","{'account_id': 6975655, 'reputation': 20535, 'user_id': 5825294, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://graph.facebook.com/10207587812237236/picture?type=large', 'display_name': 'Enlico', 'link': 'https://stackoverflow.com/users/5825294/enlico'}",True,1480,3,26,1661987456,1589739065,1661987456.0,61856487,CC BY-SA 4.0,https://stackoverflow.com/questions/61856487/confusion-about-declaration-and-definition-of-static-const-data-memebers,Confusion about declaration and definition of static const data memebers,61857195.0,,,,
35,"['c++', 'node.js', 'opencv', 'node-addon-api']","{'account_id': 4783711, 'reputation': 111, 'user_id': 3864806, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/MhlCU.jpg?s=256&g=1', 'display_name': 'Ayan Banerjee', 'link': 'https://stackoverflow.com/users/3864806/ayan-banerjee'}",True,151,1,1,1661839762,1588531230,1661839762.0,61579780,CC BY-SA 4.0,https://stackoverflow.com/questions/61579780/opencv4nodejs-addon-for-cvcreatelinesegmentdetector-function-crashed-except,Opencv4nodejs addon for cv::createLineSegmentDetector() function crashed. Exception can only be caught by catch(...). How to debug type of exception?,61586350.0,,,,
36,"['c++', 'reference', 'unions']","{'account_id': 18503193, 'reputation': 1, 'user_id': 13480039, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/843f1bb2122c4a0b1122efa719dcaec5?s=256&d=identicon&r=PG&f=1', 'display_name': 'CROMA', 'link': 'https://stackoverflow.com/users/13480039/croma'}",False,35,0,0,1661804221,1588746129,1661804221.0,61628654,CC BY-SA 4.0,https://stackoverflow.com/questions/61628654/synonyms-use-of-union-with-reference,synonyms Use of Union with reference?,,,,,
37,"['c++', 'struct', 'nested', 'unions']","{'account_id': 4652303, 'reputation': 119, 'user_id': 3768849, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/F8aCO.jpg?s=256&g=1', 'display_name': 'Reza Namvar', 'link': 'https://stackoverflow.com/users/3768849/reza-namvar'}",True,97,1,0,1661804211,1589918295,1661804211.0,61899709,CC BY-SA 4.0,https://stackoverflow.com/questions/61899709/struct-nested-in-union-nested-in-struct-in-c,struct nested in union nested in struct in C,61901096.0,,,,
38,"['c++', 'struct', 'return', 'unions']","{'account_id': 15768700, 'reputation': 1011, 'user_id': 11378334, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AXysP46Cwk8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re2btjvnca9ztWrTvGV5IDe69sgKg/mo/photo.jpg?sz=256', 'display_name': 'Samuel Dressel', 'link': 'https://stackoverflow.com/users/11378334/samuel-dressel'}",True,69,1,0,1661804200,1590250288,1661804200.0,61974961,CC BY-SA 4.0,https://stackoverflow.com/questions/61974961/error-when-trying-to-initialize-a-union-inside-a-struct,Error when trying to initialize a union inside a struct,61975455.0,,,,
39,"['c++', 'opencv', 'ubuntu', 'ubuntu-20.04']","{'account_id': 11696974, 'reputation': 914, 'user_id': 8563383, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/8NAmw.jpg?s=256&g=1', 'display_name': 'Gaurav Pant', 'link': 'https://stackoverflow.com/users/8563383/gaurav-pant'}",True,338,1,0,1661522188,1589263721,1661522188.0,61744915,CC BY-SA 4.0,https://stackoverflow.com/questions/61744915/opencv4-giving-undefined-reference-errors-with-pkg-config,Opencv4 giving undefined reference errors with pkg-config,61752136.0,,,,
40,"['c++', 'c++20', 'visual-c++-2019']","{'account_id': 6199201, 'reputation': 5460, 'user_id': 5699329, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/86758f7ce8c15546da5968c504360e55?s=256&d=identicon&r=PG', 'display_name': 'rsjaffe', 'link': 'https://stackoverflow.com/users/5699329/rsjaffe'}",True,1039,1,3,1661394594,1590371269,1590372304.0,61994625,CC BY-SA 4.0,https://stackoverflow.com/questions/61994625/stdpopcount-identifier-not-found-in-msvc-16-6-0,std::popcount identifier not found in MSVC 16.6.0,,,,,
41,"['c++', 'opengl', 'glfw']","{'account_id': 18684477, 'reputation': 75, 'user_id': 13620315, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjLOCx_6lpwfRu8UBfHKveFk7pYRKcwdbRnQiFm=k-s256', 'display_name': 'Tymo Tymo', 'link': 'https://stackoverflow.com/users/13620315/tymo-tymo'}",True,1625,2,1,1661133881,1590500273,1590512153.0,62023435,CC BY-SA 4.0,https://stackoverflow.com/questions/62023435/do-you-have-to-call-glfwswapinterval1-in-an-opengl-program,Do you have to call glfwSwapInterval(1) in an OpenGL program?,62023565.0,,,,
42,"['c++', 'debugging', 'lldb', 'tui']","{'account_id': 3940411, 'reputation': 1820, 'user_id': 3255071, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/0tVHD.png?s=256&g=1', 'display_name': 'Adam Hunyadi', 'link': 'https://stackoverflow.com/users/3255071/adam-hunyadi'}",False,696,0,2,1660824895,1588928876,1660824895.0,61675698,CC BY-SA 4.0,https://stackoverflow.com/questions/61675698/lldb-how-to-use-the-tui,lldb - How to use the TUI,,,,,
43,"['c++', 'gcc', 'visual-studio-code', 'vscode-settings', 'vscode-tasks']","{'account_id': 18575678, 'reputation': 89, 'user_id': 13536430, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/451f1bc7405794b848018a12c150d39b?s=256&d=identicon&r=PG', 'display_name': 'MelectronVolt', 'link': 'https://stackoverflow.com/users/13536430/melectronvolt'}",True,616,2,2,1660637997,1590690665,1590692792.0,62072005,CC BY-SA 4.0,https://stackoverflow.com/questions/62072005/how-to-pass-comma-separated-options-to-the-g-linker-with-vscode,How to pass comma-separated options to the g++ linker with VSCode?,73369870.0,,,,
44,"['c++', 'undefined-behavior', 'unions']","{'account_id': 156736, 'reputation': 270, 'user_id': 374200, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RW8ew.jpg?s=256&g=1', 'display_name': 'mihaild', 'link': 'https://stackoverflow.com/users/374200/mihaild'}",True,186,1,3,1660535400,1590763657,1660535400.0,62088651,CC BY-SA 4.0,https://stackoverflow.com/questions/62088651/call-member-function-of-non-active-union-member,Call member function of non-active union member,62089026.0,,,,
45,"['javascript', 'c++', 'lambda', 'arrow-functions']","{'account_id': 1341331, 'reputation': 4419, 'user_id': 1282931, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://i.stack.imgur.com/7TwwM.jpg?s=256&g=1', 'display_name': 'matthias_buehlmann', 'link': 'https://stackoverflow.com/users/1282931/matthias-buehlmann'}",True,3773,3,4,1660386723,1589318927,1589366640.0,61762303,CC BY-SA 4.0,https://stackoverflow.com/questions/61762303/javascript-arrow-function-can-we-capture-values-like-in-c-lambdas,javascript arrow function: can we capture values like in c++ lambdas?,,,,,
46,['c++'],"{'account_id': 202887, 'reputation': 569, 'user_id': 450216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1db845bc44e084526fd8a2b58a312cf?s=256&d=identicon&r=PG', 'display_name': 'No Ordinary Love', 'link': 'https://stackoverflow.com/users/450216/no-ordinary-love'}",True,617,2,3,1660286304,1590126823,1590127973.0,61948687,CC BY-SA 4.0,https://stackoverflow.com/questions/61948687/why-is-long-l-0x80000000-a-positive-number,Why is long l = 0x80000000 a positive number?,,,,,
