,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
10,"['c#', '.net', 'interop', 'jit']","{'account_id': 1259397, 'reputation': 51, 'user_id': 1218139, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/7f4c27fbdd551d0bb12a960a0ee7f0a2?s=256&d=identicon&r=PG', 'display_name': 'bhavneet', 'link': 'https://stackoverflow.com/users/1218139/bhavneet'}",True,4100,3,0,1667175513,1349456843,1667175513.0,12750917,CC BY-SA 4.0,https://stackoverflow.com/questions/12750917/how-to-prevent-jit-error-that-occurs-in-another-computer-during-debugging,How to prevent JIT error that occurs in another computer during debugging?,12752087.0,,,,
11,"['c#', 'mysql', 'datagridview', 'insert-update']","{'account_id': 966644, 'reputation': 305, 'user_id': 989977, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/86f1cf2742089a7eadae961fcd45fed9?s=256&d=identicon&r=PG', 'display_name': 'JAS', 'link': 'https://stackoverflow.com/users/989977/jas'}",False,12584,4,0,1667142070,1349402941,1457249550.0,12738583,CC BY-SA 3.0,https://stackoverflow.com/questions/12738583/c-mysql-update-datagridview,C# MySQL Update - Datagridview,,,,,
12,"['c#', 'asp.net-mvc', 'razor', 'displayattribute']","{'account_id': 937989, 'reputation': 3584, 'user_id': 966572, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/koE0x.png?s=256&g=1', 'display_name': 'Pejman', 'link': 'https://stackoverflow.com/users/966572/pejman'}",True,373568,24,267,1667043228,1351337884,1613695213.0,13099834,CC BY-SA 4.0,https://stackoverflow.com/questions/13099834/how-to-get-the-display-name-attribute-of-an-enum-member-via-mvc-razor-code,How to get the Display Name Attribute of an Enum member via MVC Razor code?,13100409.0,1431671996.0,,,
13,"['c#', 'async-await']","{'account_id': 1046064, 'reputation': 851, 'user_id': 1051017, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ae8beb3bb898682c0e62fc9f41459410?s=256&d=identicon&r=PG', 'display_name': 'PaulR', 'link': 'https://stackoverflow.com/users/1051017/paulr'}",True,124978,5,71,1666862076,1350249017,1350323780.0,12886559,CC BY-SA 3.0,https://stackoverflow.com/questions/12886559/cannot-implicitly-convert-type-from-task,Cannot implicitly convert type from Task&lt;&gt;,,,,,
14,"['c#', 'xml', 'linq']","{'account_id': 1903707, 'reputation': 117, 'user_id': 1718989, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c4650a1b5fbb1a9f033bff38225f7ea3?s=256&d=identicon&r=PG', 'display_name': 'chilly8063', 'link': 'https://stackoverflow.com/users/1718989/chilly8063'}",False,7659,3,0,1666775150,1349917404,,12830714,CC BY-SA 3.0,https://stackoverflow.com/questions/12830714/how-to-search-entire-xml-file-for-keyword,How to search entire XML file for keyword?,,,,,
15,"['c#', 'stringwriter']","{'account_id': 1906456, 'reputation': 9, 'user_id': 1721231, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c3762f58e0dc36311e11043674c8f73?s=256&d=identicon&r=PG', 'display_name': 'benja', 'link': 'https://stackoverflow.com/users/1721231/benja'}",True,93,1,0,1666384327,1350590547,1666384186.0,12962792,CC BY-SA 4.0,https://stackoverflow.com/questions/12962792/stringwrite-length-cant-be-less-than-zero,stringWrite - Length can&#39;t be less than zero,12963353.0,,,,
16,"['c#', 'string']","{'account_id': 1154606, 'reputation': 985, 'user_id': 1583137, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/0f53db4856b5543678b53300bd1cf34a?s=256&d=identicon&r=PG', 'display_name': 'DarkNightFan', 'link': 'https://stackoverflow.com/users/1583137/darknightfan'}",True,207700,7,60,1666383058,1351004965,1524047248.0,13033581,CC BY-SA 3.0,https://stackoverflow.com/questions/13033581/insert-variable-values-in-the-middle-of-a-string,Insert variable values in the middle of a string,13033647.0,,,,
17,"['c#', '.net', 'textbox']","{'account_id': 1819537, 'reputation': 51, 'user_id': 1653882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e5e58dd0a85eb8de499fd646d25385f?s=256&d=identicon&r=PG', 'display_name': 'arilupus', 'link': 'https://stackoverflow.com/users/1653882/arilupus'}",False,7611,2,4,1666310665,1350238622,1350238973.0,12885107,CC BY-SA 3.0,https://stackoverflow.com/questions/12885107/textbox-display-formatting-with-decimal-point,textbox display formatting with decimal point,,,,,
18,"['c#', '.net']","{'account_id': 1612432, 'reputation': 391, 'user_id': 1491016, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1b78325bb9a4d260ae6a3598688f0ca1?s=256&d=identicon&r=PG', 'display_name': 'rioubenson', 'link': 'https://stackoverflow.com/users/1491016/rioubenson'}",True,6966,6,11,1666263307,1349385964,1666263307.0,12736237,CC BY-SA 4.0,https://stackoverflow.com/questions/12736237/using-a-backing-variable-for-getters-and-setters,Using a backing variable for getters and setters,12736272.0,,,,
19,"['c#', '.net', 'reflection']","{'account_id': 278193, 'reputation': 168162, 'user_id': 572644, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/afd0124e3eaa2f2dbe0eb6741aafcd03?s=256&d=identicon&r=PG', 'display_name': 'Daniel Hilgarth', 'link': 'https://stackoverflow.com/users/572644/daniel-hilgarth'}",True,2116,4,10,1666163929,1351424681,,13108519,CC BY-SA 3.0,https://stackoverflow.com/questions/13108519/how-to-get-methodinfo-for-open-generic-type-from-methodinfo-of-closed-type,How to get MethodInfo for open generic type from MethodInfo of closed type,13511550.0,,,,
20,"['c#', 'asp.net']","{'account_id': 1894276, 'reputation': 149, 'user_id': 1711593, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/cf4be1c67c1f1c57987fe8faf2bb212d?s=256&d=identicon&r=PG', 'display_name': 'Navanee Baskaran', 'link': 'https://stackoverflow.com/users/1711593/navanee-baskaran'}",True,167656,6,9,1666110154,1350716473,1351458266.0,12986114,CC BY-SA 3.0,https://stackoverflow.com/questions/12986114/get-the-system-date-and-split-day-month-and-year,"Get the system date and split day, month and year",,,,,
21,"['c#', 'excel', 'exception', 'interop', 'add-in']","{'account_id': 1642950, 'reputation': 11431, 'user_id': 1515058, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/lJHAY.jpg?s=256&g=1', 'display_name': 'Daniil Shevelev', 'link': 'https://stackoverflow.com/users/1515058/daniil-shevelev'}",True,317079,18,77,1666025640,1349289066,,12714626,CC BY-SA 3.0,https://stackoverflow.com/questions/12714626/exception-from-hresult-0x800a03ec-error,Exception from HRESULT: 0x800A03EC Error,14364664.0,1619422957.0,,,
22,"['c#', 'visual-c++']","{'account_id': 1913062, 'reputation': 810, 'user_id': 1726318, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/f21d19adf40bc3587ef97aeadff68dc4?s=256&d=identicon&r=PG', 'display_name': 'Niklaus Wirth', 'link': 'https://stackoverflow.com/users/1726318/niklaus-wirth'}",True,31224,3,17,1665990983,1349595585,1349595962.0,12767002,CC BY-SA 3.0,https://stackoverflow.com/questions/12767002/how-can-i-get-a-list-of-all-unmanaged-dlls-which-were-registered-by-regsvr32-too,How can I get a list of all unmanaged dlls which were registered by regsvr32 tool?,12767082.0,,,,
23,"['c#', 'oop']","{'account_id': 238901, 'reputation': 32903, 'user_id': 508127, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/322fd5def39c5f01ff5f0e9e94fdeb94?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/508127/thomas'}",True,41640,9,11,1665852008,1350325636,1350364910.0,12901734,CC BY-SA 3.0,https://stackoverflow.com/questions/12901734/what-is-the-advantage-of-singleton-design-pattern,what is the advantage of Singleton Design Pattern,12901802.0,,,,
24,"['c#', 'visual-studio-2010', 'mscorlib']","{'account_id': 986497, 'reputation': 397, 'user_id': 1734351, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/fEGGL.png?s=256&g=1', 'display_name': 'kletnoe', 'link': 'https://stackoverflow.com/users/1734351/kletnoe'}",True,4035,3,5,1665695165,1349863805,1351586990.0,12816878,CC BY-SA 3.0,https://stackoverflow.com/questions/12816878/visual-studio-mscorlib-classes-source-code,Visual Studio mscorlib classes source code,,,,,
25,"['c#', 'wpf', 'drag-and-drop']","{'account_id': 1636199, 'reputation': 2752, 'user_id': 1509611, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/044899b098d0b7b009e627f43b1e8696?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexander Forbes-Reed', 'link': 'https://stackoverflow.com/users/1509611/alexander-forbes-reed'}",False,3415,2,6,1665594306,1349766863,1349767444.0,12794694,CC BY-SA 3.0,https://stackoverflow.com/questions/12794694/drop-a-file-into-a-wpf-window,Drop a file into a WPF window,,,,,
26,"['c#', 'windows-8']","{'account_id': 1907438, 'reputation': 131, 'user_id': 1722005, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/4606b48d44daea78227e2db8266688b8?s=256&d=identicon&r=PG', 'display_name': 'Mahadev Swamy', 'link': 'https://stackoverflow.com/users/1722005/mahadev-swamy'}",True,5887,2,2,1665362274,1351680503,1665362274.0,13156163,CC BY-SA 4.0,https://stackoverflow.com/questions/13156163/a-method-was-called-at-an-unexpected-time-exception-from-hresult-0x8000000e,A method was called at an unexpected time. (Exception from HRESULT: 0x8000000E) exception was thrown by a method,,,,,
27,['c#'],"{'account_id': 937013, 'reputation': 4578, 'user_id': 965769, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/f9ec25bee314dc001f3ff0955be78ce1?s=256&d=identicon&r=PG', 'display_name': 'Lucas_Santos', 'link': 'https://stackoverflow.com/users/965769/lucas-santos'}",True,15218,5,6,1665056311,1350995280,,13030414,CC BY-SA 3.0,https://stackoverflow.com/questions/13030414/open-a-page-in-ie-using-c,open a page in IE using c#,13030612.0,,,,
28,"['c#', 'wpf', 'prism', 'taskbar']","{'account_id': 138191, 'reputation': 1784, 'user_id': 342954, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5342d566cc102fc93337a7dd4ad12d35?s=256&d=identicon&r=PG', 'display_name': 'Mohit Vashistha', 'link': 'https://stackoverflow.com/users/342954/mohit-vashistha'}",True,7524,3,1,1664986593,1349278595,1349279996.0,12711899,CC BY-SA 3.0,https://stackoverflow.com/questions/12711899/change-application-name-shown-in-win7-taskbar,Change application name shown in Win7 taskbar,12712120.0,,,,
29,"['c#', 'timer', 'periodictimer']","{'account_id': 1965469, 'reputation': 13011, 'user_id': 1765862, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/3a746ea2091abf7d4373f86136d83091?s=256&d=identicon&r=PG', 'display_name': 'user1765862', 'link': 'https://stackoverflow.com/users/1765862/user1765862'}",True,224897,11,137,1664812726,1350938181,1657918670.0,13019433,CC BY-SA 4.0,https://stackoverflow.com/questions/13019433/calling-a-method-every-x-minutes,Calling a method every x minutes,13019471.0,,,,
30,"['c#', '.net', 'app-config']","{'account_id': 1967438, 'reputation': 2189, 'user_id': 1767289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c091142201258ee00ff923c4a81ddde?s=256&d=identicon&r=PG', 'display_name': 'shyam', 'link': 'https://stackoverflow.com/users/1767289/shyam'}",True,445582,7,216,1664592716,1351056821,1395651298.0,13043530,CC BY-SA 3.0,https://stackoverflow.com/questions/13043530/what-is-app-config-in-c-net-how-to-use-it,What is App.config in C#.NET? How to use it?,,,,,
31,"['c#', 'forms', 'save']","{'account_id': 1967279, 'reputation': 55, 'user_id': 1767175, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/3852e39454a38ae94ce860e43c345355?s=256&d=identicon&r=PG', 'display_name': 'Kira Borke', 'link': 'https://stackoverflow.com/users/1767175/kira-borke'}",False,20883,3,0,1664262115,1350985497,,13027681,CC BY-SA 3.0,https://stackoverflow.com/questions/13027681/creating-a-save-button-for-a-form-in-c,Creating a save button for a Form in C#,,,,,
32,['c#'],"{'account_id': 1778518, 'reputation': 913, 'user_id': 1621791, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/8f34e68ff63fb6f189d7ef3777c91bbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deepak Jena', 'link': 'https://stackoverflow.com/users/1621791/deepak-jena'}",True,66523,9,19,1663946571,1349926147,1349941422.0,12831742,CC BY-SA 3.0,https://stackoverflow.com/questions/12831742/convert-pdf-to-image-without-using-ghostscript-dll,Convert PDF to Image without using Ghostscript DLL,12831799.0,,,,
33,"['c#', '.net', 'web-services', 'iis', 'environment-variables']","{'account_id': 535049, 'reputation': 1132, 'user_id': 904741, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/DHy7Q.jpg?s=256&g=1', 'display_name': 'Lemmerich', 'link': 'https://stackoverflow.com/users/904741/lemmerich'}",True,82222,7,58,1663940404,1349476392,1582836007.0,12754884,CC BY-SA 4.0,https://stackoverflow.com/questions/12754884/environment-getenvironmentvariable-wont-find-variable-value,Environment.GetEnvironmentVariable won&#39;t find variable value,12754934.0,,,,
34,"['c#', 'visual-studio-2010', 'javascriptserializer', 'jsonserializer']","{'account_id': 888945, 'reputation': 1908, 'user_id': 1088880, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e28f636c580510a3e620246e1b8a9d16?s=256&d=identicon&r=PG', 'display_name': 'scatmoi', 'link': 'https://stackoverflow.com/users/1088880/scatmoi'}",True,127099,7,44,1663841920,1351010046,1495541901.0,13035192,CC BY-SA 3.0,https://stackoverflow.com/questions/13035192/error-cs0234-the-type-or-namespace-name-script-does-not-exist-in-the-namespac,error CS0234: The type or namespace name &#39;Script&#39; does not exist in the namespace &#39;System.Web&#39;,13035466.0,,,,
35,"['c#', 'asp.net-mvc', 'web-applications', 'download']","{'account_id': 1253018, 'reputation': 155, 'user_id': 1213035, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/de2dc5e48566245bc37896c5167e2314?s=256&d=identicon&r=PG', 'display_name': 'StevenChow', 'link': 'https://stackoverflow.com/users/1213035/stevenchow'}",True,1905,1,1,1663822270,1351591358,1663822244.0,13136611,CC BY-SA 4.0,https://stackoverflow.com/questions/13136611/how-to-limit-speed-downloading-file-in-asp-net-mvc-3,How to limit speed downloading file in asp.net mvc 3,13141922.0,,,,
36,['c#'],"{'account_id': 1704116, 'reputation': 4999, 'user_id': 1563548, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/LKWi5.jpg?s=256&g=1', 'display_name': 'Roman Ratskey', 'link': 'https://stackoverflow.com/users/1563548/roman-ratskey'}",True,95955,12,17,1663806169,1350686550,1633063943.0,12983427,CC BY-SA 4.0,https://stackoverflow.com/questions/12983427/accessing-forms-controls-from-another-class,Accessing Form&#39;s Controls from another class,12983451.0,1663806476.0,,,
37,"['c#', 'web-services', 'soap', 'wsdl', 'java-ws']","{'account_id': 1497837, 'reputation': 137, 'user_id': 1403373, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7b439c2999c183b964cac61a704eeca4?s=256&d=identicon&r=PG', 'display_name': 'Martijn Haex', 'link': 'https://stackoverflow.com/users/1403373/martijn-haex'}",False,8494,4,1,1663603250,1350930336,1350932724.0,13017430,CC BY-SA 3.0,https://stackoverflow.com/questions/13017430/webservice-operation-has-timed-out,Webservice - Operation has timed out,,,,,
38,"['c#', 'asp.net', 'linq']","{'account_id': 889089, 'reputation': 71, 'user_id': 927777, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/c5b0ac14a3d3277262f38a059695fdc9?s=256&d=identicon&r=PG', 'display_name': 'user927777', 'link': 'https://stackoverflow.com/users/927777/user927777'}",True,2228,1,2,1663589905,1349640849,,12772489,CC BY-SA 3.0,https://stackoverflow.com/questions/12772489/types-in-union-or-concat-cannot-be-constructed-with-hierarchy,Types in Union or Concat cannot be constructed with hierarchy,,,,,
39,"['c#', 'wpf', 'xaml']","{'account_id': 1183992, 'reputation': 1197, 'user_id': 1158323, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/0c9c1deeb4c520e477eba0be7e946546?s=256&d=identicon&r=PG', 'display_name': 'Chrisjan Lodewyks', 'link': 'https://stackoverflow.com/users/1158323/chrisjan-lodewyks'}",True,76557,25,41,1663492113,1349936017,,12833294,CC BY-SA 3.0,https://stackoverflow.com/questions/12833294/provide-value-on-system-windows-baml2006-typeconvertermarkupextension-threw-a,&#39;Provide value on &#39;System.Windows.Baml2006.TypeConverterMarkupExtension&#39; threw an exception.&#39;,,,,,
40,"['c#', 'unit-testing', 'async-await']","{'account_id': 939569, 'reputation': 4101, 'user_id': 967885, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/d024fba65c96618ea159a6962f3a0e59?s=256&d=identicon&r=PG', 'display_name': 'Peregrine', 'link': 'https://stackoverflow.com/users/967885/peregrine'}",True,18182,7,21,1663313099,1349950095,1598003715.0,12837128,CC BY-SA 4.0,https://stackoverflow.com/questions/12837128/unit-testing-async-method-for-specific-exception,Unit testing async method for specific exception,12837711.0,,,,
41,"['c#', '.net', 'visual-studio-2010', 'visual-studio', 'code-cleanup']","{'account_id': 1023984, 'reputation': 37510, 'user_id': 1033686, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/CUp4B.jpg?s=256&g=1', 'display_name': 'Matthew Layton', 'link': 'https://stackoverflow.com/users/1033686/matthew-layton'}",True,46030,3,32,1663077126,1349738632,1495541287.0,12790848,,https://stackoverflow.com/questions/12790848/removing-unused-code-in-visual-studio,Removing unused code in Visual Studio,12791716.0,,1585341899.0,Duplicate,
42,"['c#', '.net', 'unit-testing', 'guid']","{'account_id': 1119977, 'reputation': 1651, 'user_id': 1108529, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/GgUwF.png?s=256&g=1', 'display_name': 'niklr', 'link': 'https://stackoverflow.com/users/1108529/niklr'}",True,6684,2,4,1662971861,1350676842,1350678924.0,12981633,CC BY-SA 3.0,https://stackoverflow.com/questions/12981633/unit-tests-with-guid,Unit tests with GUID,12981654.0,,,,
43,"['c#', '.net', 'math']","{'account_id': 151403, 'reputation': 46060, 'user_id': 365251, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2dd996e4168722dd3618db77880716e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'markzzz', 'link': 'https://stackoverflow.com/users/365251/markzzz'}",True,56918,10,51,1662699780,1351670896,,13153616,CC BY-SA 3.0,https://stackoverflow.com/questions/13153616/how-to-round-a-integer-to-the-close-hundred,How to round a integer to the close hundred?,13153844.0,,,,
44,['c#'],"{'account_id': 1931540, 'reputation': 35, 'user_id': 1740827, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26feef08a84159a5663d602982ae1157?s=256&d=identicon&r=PG', 'display_name': 'salman', 'link': 'https://stackoverflow.com/users/1740827/salman'}",True,1201,2,0,1662463239,1350653121,1350653414.0,12975259,CC BY-SA 3.0,https://stackoverflow.com/questions/12975259/media-type-is-not-supported-valid-media-types,Media type &#39;&#39; is not supported. Valid media types: [*/*],,,,,
45,['c#'],"{'account_id': 1938180, 'reputation': 979, 'user_id': 1745093, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f7bc669e49fdbaa7d1819716a84584fc?s=256&d=identicon&r=PG', 'display_name': 'Divya', 'link': 'https://stackoverflow.com/users/1745093/divya'}",True,199709,8,68,1662207554,1351144809,,13062481,CC BY-SA 3.0,https://stackoverflow.com/questions/13062481/how-to-remove-decimal-part-from-a-number-in-c,How to remove decimal part from a number in C#,,,,,
46,"['c#', 'opencv']","{'account_id': 1387834, 'reputation': 851, 'user_id': 1319424, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/00X1w.jpg?s=256&g=1', 'display_name': 'CarbonD1225', 'link': 'https://stackoverflow.com/users/1319424/carbond1225'}",False,2154,0,1,1662131217,1349838847,1662131217.0,12811455,CC BY-SA 4.0,https://stackoverflow.com/questions/12811455/grid-detection-using-opencv,Grid detection using OpenCV,,,,,
47,"['c#', 'ajax', 'json', 'asp.net-web-api']","{'account_id': 1420178, 'reputation': 1002, 'user_id': 1344968, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/89217ee993bb07e2d7c0643bf9bba249?s=256&d=identicon&r=PG', 'display_name': 'will', 'link': 'https://stackoverflow.com/users/1344968/will'}",True,51874,5,54,1661815850,1350395854,1390629219.0,12916340,CC BY-SA 3.0,https://stackoverflow.com/questions/12916340/complex-type-is-getting-null-in-a-apicontroller-parameter,Complex type is getting null in a ApiController parameter,12916668.0,,,,
