,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date
10,"['c#', 'entity-framework-core', '.net-5', 'azure-cosmosdb-sqlapi']","{'account_id': 936456, 'reputation': 3166, 'user_id': 965302, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/aaa35c04e33207b424fd6ee48f024e6d?s=256&d=identicon&r=PG', 'display_name': 'coolblue2000', 'link': 'https://stackoverflow.com/users/965302/coolblue2000'}",True,509,,3,0,1668001973,1632415515,69303956,CC BY-SA 4.0,https://stackoverflow.com/questions/69303956/entity-framework-is-inserting-nested-objects-into-cosmos-db-as-separate-document,Entity Framework is Inserting nested objects into Cosmos Db as separate documents,,,,
11,"['c#', '.net', 'asp.net-core', 'threadpool']","{'account_id': 19471856, 'reputation': 99, 'user_id': 14244050, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/976deb4e1d60cd2ca3f8f0cfbfa4bd2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'nugetminer23', 'link': 'https://stackoverflow.com/users/14244050/nugetminer23'}",True,330,69304769.0,1,1,1667810518,1632418347,69304562,CC BY-SA 4.0,https://stackoverflow.com/questions/69304562/does-the-net-threadpool-provide-any-mechanisms-to-avoid-i-o-performance-degrada,Does the .Net Threadpool provide any mechanisms to avoid I/O performance degradation when a lot of CPU intensive work is scheduled?,1667810518.0,,,
12,"['c#', 'winforms']","{'account_id': 3615208, 'reputation': 3300, 'user_id': 3015268, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/K2RwN.jpg?s=256&g=1', 'display_name': 'bakalolo', 'link': 'https://stackoverflow.com/users/3015268/bakalolo'}",True,904,,1,-2,1667723306,1630643138,69039495,,https://stackoverflow.com/questions/69039495/winform-change-checkboxs-color-of-the-actual-box,winform change checkbox&#39;s color of the actual box,1667723306.0,1630673650.0,Duplicate,
13,"['c#', 'asp.net', 'dependency-injection']","{'account_id': 22808402, 'reputation': 25, 'user_id': 16960123, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwNMB6cuOxMTGfZYBUPpqKnAZWqFeDE8YLGMHGS=k-s256', 'display_name': 'Antonio Parroni', 'link': 'https://stackoverflow.com/users/16960123/antonio-parroni'}",False,128,,1,0,1667592439,1632660110,69335028,CC BY-SA 4.0,https://stackoverflow.com/questions/69335028/asp-net-di-exception-with-generic-repository-and-multiple-services,ASP.NET DI Exception with Generic Repository and multiple Services,1632669021.0,,,
14,"['c#', '.net', 'ssl', 'x509certificate', '.net-5']","{'account_id': 161074, 'reputation': 125, 'user_id': 381582, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2d9d5dd566e8da1836d82dae14d95c51?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rhett Leech', 'link': 'https://stackoverflow.com/users/381582/rhett-leech'}",True,578,,3,0,1667485961,1631064606,69096007,CC BY-SA 4.0,https://stackoverflow.com/questions/69096007/net-httpclient-restsharp-with-x509-certificate-throws-the-ssl-connection-could,".NET HttpClient/RestSharp with X509 Certificate throws &quot;The SSL connection could not be established, see inner exception.&quot; after NET 5 upgrade",,,,
15,"['c#', 'wpf', 'exception']","{'account_id': 9796409, 'reputation': 189, 'user_id': 15238036, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WJL4S.jpg?s=256&g=1', 'display_name': 'Piotr Golacki', 'link': 'https://stackoverflow.com/users/15238036/piotr-golacki'}",True,74,69120919.0,1,1,1667318672,1631200293,69120689,CC BY-SA 4.0,https://stackoverflow.com/questions/69120689/wpf-default-behavior-on-exceptions,WPF default behavior on exceptions,1667318672.0,,,
16,"['c#', 'pdf', 'text', 'styling', 'itext7']","{'account_id': 13710074, 'reputation': 91, 'user_id': 9892675, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5t2gb.jpg?s=256&g=1', 'display_name': 'Dusernajder', 'link': 'https://stackoverflow.com/users/9892675/dusernajder'}",True,145,69266645.0,2,1,1667211364,1631646384,69183319,CC BY-SA 4.0,https://stackoverflow.com/questions/69183319/itext7-text-value-is-hidden,iText7 text value is hidden,1632215086.0,,,
17,"['c#', 'visual-studio', 'winforms', 'download', 'desktop-application']","{'account_id': 18607790, 'reputation': 1, 'user_id': 15406662, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e021859d35b5306118e8458ed3d71b3c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maaz Nafees', 'link': 'https://stackoverflow.com/users/15406662/maaz-nafees'}",True,428,,2,0,1667143445,1632654464,69334307,CC BY-SA 4.0,https://stackoverflow.com/questions/69334307/how-to-download-a-file-from-url-with-credentials-in-windows-application-c,How to download a file from URL with credentials in windows application C#,,,,
18,"['c#', 'asp.net-core', 'exception', '.net-core']","{'account_id': 4452835, 'reputation': 1987, 'user_id': 3624141, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5c94f5b55339017d3ec654c65d07cc3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'user122222', 'link': 'https://stackoverflow.com/users/3624141/user122222'}",True,78,,2,0,1666854141,1631296652,69136251,CC BY-SA 4.0,https://stackoverflow.com/questions/69136251/ternary-conditional-operator-there-is-no-implicit-conversion-between-throw-an,Ternary conditional operator: There is no implicit conversion between &#39;throw&#39; and &#39;throw&#39; c#,,,,
19,"['c#', 'asp.net-mvc', 'async-await', '.net-5']","{'account_id': 1460111, 'reputation': 334, 'user_id': 1374664, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/3g98V.jpg?s=256&g=1', 'display_name': 'LNyarla', 'link': 'https://stackoverflow.com/users/1374664/lnyarla'}",True,537,69376820.0,1,0,1666788680,1632834377,69362327,CC BY-SA 4.0,https://stackoverflow.com/questions/69362327/iis-handles-one-response-on-an-action-at-a-time,IIS handles one response on an action at a time,1666788680.0,,,
20,"['c#', 'unity3d', 'unity-editor']","{'account_id': 15717062, 'reputation': 151, 'user_id': 11970777, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vYoza8Uk0hg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcHj0ZUPrlMezSVCEyoYUVZnmrQLA/mo/photo.jpg?sz=256', 'display_name': 'nathan raynal', 'link': 'https://stackoverflow.com/users/11970777/nathan-raynal'}",False,1085,,3,0,1666731390,1630876649,69067274,CC BY-SA 4.0,https://stackoverflow.com/questions/69067274/in-unity-how-can-i-remove-multiple-components-when-removing-one-in-editor,"In Unity, how can I remove multiple components when removing one in editor?",,,,
21,"['c#', '.net', 'visual-studio', 'msbuild']","{'account_id': 17214799, 'reputation': 150, 'user_id': 12463119, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68c65336cf1efc14ca2f4a318da005d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'martinrhan', 'link': 'https://stackoverflow.com/users/12463119/martinrhan'}",False,911,,1,2,1666690627,1632022362,69240061,CC BY-SA 4.0,https://stackoverflow.com/questions/69240061/how-to-stop-visual-studio-from-automatically-adding-remove-in-an-item-group-in-m,How to stop visual studio from automatically adding remove in an item group in my csproj?,1666690627.0,,,
22,"['c#', 'powershell', 'batch-file']","{'account_id': 19610494, 'reputation': 222, 'user_id': 14353101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33956b7fe3dd02b081d8b13fa5bc33be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Subscaper', 'link': 'https://stackoverflow.com/users/14353101/subscaper'}",True,49,,1,0,1666636653,1632470098,69311471,CC BY-SA 4.0,https://stackoverflow.com/questions/69311471/pexec-doesnt-exit-after-execute,PExec doesn&#39;t exit after execute,1666636653.0,,,
23,"['c#', 'vba']","{'account_id': 22741199, 'reputation': 1, 'user_id': 16902651, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b0ae87cc33f14f2ef3334b24584e0af?s=256&d=identicon&r=PG&f=1', 'display_name': 'drewg', 'link': 'https://stackoverflow.com/users/16902651/drewg'}",False,41,,1,-1,1666603545,1631805451,69211067,CC BY-SA 4.0,https://stackoverflow.com/questions/69211067/vba-how-do-you-select-a-columns-cells-that-have-value,VBA- How do you select a column&#39;s cells that have value,1666603545.0,,,
24,"['c#', 'visual-studio', 'unity3d', 'game-physics', 'raycasting']","{'account_id': 22526959, 'reputation': 23, 'user_id': 16719595, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yWnZ2.png?s=256&g=1', 'display_name': 'L1NTHALO', 'link': 'https://stackoverflow.com/users/16719595/l1nthalo'}",False,31,,0,0,1666527797,1632938740,69381422,,https://stackoverflow.com/questions/69381422/trying-to-deal-damage-to-a-zombie-but-theres-a-nullreferenceexception-for-a-reas,Trying to deal damage to a zombie but theres a NullReferenceException for a reason I can&#39;t seem to figure out,1666527797.0,1632938826.0,Duplicate,
25,"['c#', '.net', 'hangfire', 'hangfire-sql']","{'account_id': 3243773, 'reputation': 9238, 'user_id': 2736022, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/c937c803dbc35de26f1e93229875679e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gillardo', 'link': 'https://stackoverflow.com/users/2736022/gillardo'}",True,720,74095118.0,2,2,1665998694,1631871517,69221131,CC BY-SA 4.0,https://stackoverflow.com/questions/69221131/hangfire-running-recurring-jobs-on-different-web-servers,Hangfire running recurring jobs on different web servers,,,,
26,"['c#', 'entity-framework-core']","{'account_id': 328754, 'reputation': 3384, 'user_id': 651887, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/7120869b34e0c739502318f4f862c26c?s=256&d=identicon&r=PG', 'display_name': 'c-sharp-and-swiftui-devni', 'link': 'https://stackoverflow.com/users/651887/c-sharp-and-swiftui-devni'}",True,8344,69146748.0,2,11,1665812523,1631391425,69146423,CC BY-SA 4.0,https://stackoverflow.com/questions/69146423/date-only-cannot-be-mapped-sql-server-2019,Date Only cannot be mapped SQL Server 2019,1631391957.0,,,
27,"['c#', 'visual-studio']","{'account_id': 20139090, 'reputation': 402, 'user_id': 15067728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c7bf3da5005c21d235b74369c20f1a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fluxian', 'link': 'https://stackoverflow.com/users/15067728/fluxian'}",True,10167,69045467.0,5,23,1665769573,1630673308,69045231,CC BY-SA 4.0,https://stackoverflow.com/questions/69045231/nuget-package-sources-missing,NuGet package sources missing,,,,
28,"['c#', 'powershell', 'path']","{'account_id': 19610494, 'reputation': 222, 'user_id': 14353101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33956b7fe3dd02b081d8b13fa5bc33be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Subscaper', 'link': 'https://stackoverflow.com/users/14353101/subscaper'}",True,1500,69177029.0,1,-1,1665734702,1631533525,69162079,CC BY-SA 4.0,https://stackoverflow.com/questions/69162079/run-a-file-located-in-program-files-x86-from-powershell,"Run a File, located in Program Files (x86) from PowerShell",1665734702.0,,,
29,"['c#', '.net', '.net-core', 'azure-cosmosdb']","{'account_id': 8231810, 'reputation': 11, 'user_id': 6192255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a52f38a65a2e484ef47301d94f30e42a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sean', 'link': 'https://stackoverflow.com/users/6192255/sean'}",True,896,,1,1,1665722681,1632463855,69310310,CC BY-SA 4.0,https://stackoverflow.com/questions/69310310/cosmosdb-dotnet-get-all-items-in-a-container,CosmosDB Dotnet - Get All Items in a container,1665722681.0,,,
30,"['c#', 'vue.js', 'pdf']","{'account_id': 14531942, 'reputation': 1061, 'user_id': 10496581, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45a0e209c338960650d23462aaa4e918?s=256&d=identicon&r=PG&f=1', 'display_name': 'grozdeto', 'link': 'https://stackoverflow.com/users/10496581/grozdeto'}",False,472,,1,0,1665583342,1632830437,69361379,CC BY-SA 4.0,https://stackoverflow.com/questions/69361379/downloading-empty-pdf-in-vuejs,Downloading empty pdf in VueJS,,,,
31,"['c#', '.net', 'grpc']","{'account_id': 2375680, 'reputation': 121, 'user_id': 2079118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d7121d3fdb7aa2eaac899a1f541745c?s=256&d=identicon&r=PG', 'display_name': 'Steve Miller', 'link': 'https://stackoverflow.com/users/2079118/steve-miller'}",True,4128,,2,1,1665262283,1632962610,69384807,CC BY-SA 4.0,https://stackoverflow.com/questions/69384807/configure-asp-net-core-grpc-to-use-ssl-tls-on-both-the-server-and-client,Configure ASP.NET Core gRPC to use SSL/TLS on both the server and client,1665262283.0,,,
32,"['c#', 'asp.net-core', 'dotnet-httpclient', 'polly', 'retry-logic']","{'account_id': 285383, 'reputation': 8985, 'user_id': 584018, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/0770bdb62b52b2629ecd50eca624669b?s=256&d=identicon&r=PG', 'display_name': 'user584018', 'link': 'https://stackoverflow.com/users/584018/user584018'}",True,432,69008434.0,1,-1,1665225391,1630475460,69008402,CC BY-SA 4.0,https://stackoverflow.com/questions/69008402/how-to-re-try-request-for-401-along-with-transienthttperror-5xx-and-408,how to re-try request for 401 along with TransientHttpError ( 5XX and 408),1665225391.0,,,
33,"['c#', 'polly', 'retry-logic']","{'account_id': 249066, 'reputation': 14592, 'user_id': 524861, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/9591879c1ef74486cf104a930edaa8d3?s=256&d=identicon&r=PG', 'display_name': 'Ivan-Mark Debono', 'link': 'https://stackoverflow.com/users/524861/ivan-mark-debono'}",True,69,69032666.0,1,1,1665225333,1630591781,69031939,CC BY-SA 4.0,https://stackoverflow.com/questions/69031939/how-to-execute-a-method-the-first-time-and-on-each-retry,How to execute a method the first time and on each retry?,1665225333.0,,,
34,"['c#', '.net', 'roslyn', 'roslyn-code-analysis']","{'account_id': 316768, 'reputation': 23537, 'user_id': 633098, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/73ed4ada98edd7d2b842ee5ddc24bf86?s=256&d=identicon&r=PG', 'display_name': 'silkfire', 'link': 'https://stackoverflow.com/users/633098/silkfire'}",True,179,,1,4,1665000385,1632661111,69335153,CC BY-SA 4.0,https://stackoverflow.com/questions/69335153/disable-other-rules-by-use-of-a-custom-roslyn-analyzer,Disable other rules by use of a custom Roslyn Analyzer,1665000385.0,,,
35,"['c#', 'asp.net', 'visual-studio', 'publish']","{'account_id': 10634344, 'reputation': 27, 'user_id': 7831490, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce48cbac4e59ce3179747a3b1e79e221?s=256&d=identicon&r=PG&f=1', 'display_name': 'Angie Chuah', 'link': 'https://stackoverflow.com/users/7831490/angie-chuah'}",False,615,,2,0,1664977356,1632401688,69300460,CC BY-SA 4.0,https://stackoverflow.com/questions/69300460/asp-net-build-success-but-publish-failed-with-system-outofmemoryexception-error,asp.net build success but publish failed with System.OutOfMemoryException error,1632478178.0,,,
36,"['c#', '.net', 'grpc']","{'account_id': 2375680, 'reputation': 121, 'user_id': 2079118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d7121d3fdb7aa2eaac899a1f541745c?s=256&d=identicon&r=PG', 'display_name': 'Steve Miller', 'link': 'https://stackoverflow.com/users/2079118/steve-miller'}",False,370,,1,0,1664618543,1632428029,69306387,CC BY-SA 4.0,https://stackoverflow.com/questions/69306387/deployed-grpc-app-will-only-uses-port-5000-need-it-to-listen-to-port-https-a,Deployed gRPC app will only uses port 5000 - need it to listen to port https://asdf.com:30000,1664618543.0,,,
37,"['c#', '.net', 'polly', 'retry-logic']","{'account_id': 22746206, 'reputation': 21, 'user_id': 16906970, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy2IXC-UEvnKRjGLcdaCVDRW0VxONiW0R0qOWim=k-s256', 'display_name': 'tad', 'link': 'https://stackoverflow.com/users/16906970/tad'}",True,291,,1,1,1664544072,1632487653,69315298,CC BY-SA 4.0,https://stackoverflow.com/questions/69315298/c-retry-two-queries-with-polly-retry,C# Retry two queries with Polly Retry,1664544072.0,,,
38,"['c#', 'asp.net-core', '.net-core', '.net-6.0']","{'account_id': 14310035, 'reputation': 1429, 'user_id': 10336618, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/loU4J.jpg?s=256&g=1', 'display_name': 'Sajed', 'link': 'https://stackoverflow.com/users/10336618/sajed'}",True,117688,69565719.0,14,118,1664534356,1632998086,69390676,CC BY-SA 4.0,https://stackoverflow.com/questions/69390676/how-to-use-appsettings-json-in-asp-net-core-6-program-cs-file,How to use appsettings.json in Asp.net core 6 Program.cs file,1652714145.0,,,
39,"['c#', 'json', 'deserialization', 'system.text.json']","{'account_id': 1346293, 'reputation': 177, 'user_id': 2551662, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aqM11.jpg?s=256&g=1', 'display_name': 'AcidRod75', 'link': 'https://stackoverflow.com/users/2551662/acidrod75'}",True,503,69142928.0,1,1,1664390473,1631342516,69140665,CC BY-SA 4.0,https://stackoverflow.com/questions/69140665/how-to-deserialize-json-data-using-system-text-json,How to deserialize JSON data using System.Text.Json,1664390473.0,,,
40,"['c#', 'dotnet-httpclient', 'polly', 'retry-logic', 'httpclientfactory']","{'account_id': 8839611, 'reputation': 1424, 'user_id': 6602469, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/c0b72328705a6443ee9ea8f1722e41ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'ravi kumar', 'link': 'https://stackoverflow.com/users/6602469/ravi-kumar'}",True,1345,69207963.0,1,2,1664173699,1631780495,69204814,CC BY-SA 4.0,https://stackoverflow.com/questions/69204814/polly-retry-request-with-different-request-body,Polly retry request with different request-body,1664173699.0,,,
41,"['c#', 'winforms', 'graphics', 'custom-controls', 'graphicspath']","{'user_type': 'does_not_exist', 'display_name': 'user16797384'}",True,527,69075782.0,1,2,1664156261,1630915669,69071220,CC BY-SA 4.0,https://stackoverflow.com/questions/69071220/how-to-draw-a-shape-using-graphicspath-to-create-the-region-of-a-custom-control,How to draw a shape using GraphicsPath to create the Region of a Custom Control?,1630946484.0,,,
42,"['c#', 'android', 'xamarin.forms', 'xamarin.android', 'out-of-memory']","{'account_id': 10016976, 'reputation': 324, 'user_id': 7407898, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/228f50142f7fcacf8782952019771c18?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vijay457', 'link': 'https://stackoverflow.com/users/7407898/vijay457'}",True,251,,1,4,1664124970,1632222696,69267892,CC BY-SA 4.0,https://stackoverflow.com/questions/69267892/xamarin-forms-android-out-java-lang-outofmemoryerror-exception,Xamarin Forms Android out java.lang.OutOfMemoryError exception,1664124970.0,,,
43,"['c#', 'asp.net', 'mediatr']","{'account_id': 5208828, 'reputation': 553, 'user_id': 4165898, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://lh3.googleusercontent.com/-t17Q9f3PG3A/AAAAAAAAAAI/AAAAAAAAAGM/hVWH4ZDUcmU/photo.jpg?sz=256', 'display_name': 'Vladimir Zotov', 'link': 'https://stackoverflow.com/users/4165898/vladimir-zotov'}",True,2005,69084524.0,2,2,1664068906,1631000718,69084234,CC BY-SA 4.0,https://stackoverflow.com/questions/69084234/mediatr-inotification-handler-is-being-called-multiple-times,MediatR: INotification handler is being called multiple times,1631002041.0,,,
44,"['c#', 'asp.net-core', 'email']","{'account_id': 22806889, 'reputation': 31, 'user_id': 16958819, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/976d96ab3e9afaca3505fda1b229f5a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'regulus735', 'link': 'https://stackoverflow.com/users/16958819/regulus735'}",True,549,69287848.0,1,0,1663960274,1632320387,69286080,CC BY-SA 4.0,https://stackoverflow.com/questions/69286080/unable-to-send-a-razor-template-using-fluentemail-in-asp-net-core,Unable to send a Razor template using FluentEmail in ASP.NET Core,,,,
45,"['c#', 'asp.net', 'asp.net-mvc']","{'account_id': 22822850, 'reputation': 11, 'user_id': 16972500, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d5146434978812b7e4b0fe165da2e8d?s=256&d=identicon&r=PG', 'display_name': 'Navya', 'link': 'https://stackoverflow.com/users/16972500/navya'}",True,301,69279891.0,2,0,1663929985,1632293604,69279490,CC BY-SA 4.0,https://stackoverflow.com/questions/69279490/removing-trailing-slash-in-url,Removing trailing slash in URL,,,,
46,"['c#', 'mysql', 'sql']","{'account_id': 22490085, 'reputation': 61, 'user_id': 16687936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f56e96084975856ac092b33098d81a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muhammad Saleem', 'link': 'https://stackoverflow.com/users/16687936/muhammad-saleem'}",True,81,69300478.0,4,0,1663857692,1632394454,69298650,CC BY-SA 4.0,https://stackoverflow.com/questions/69298650/using-variable-in-sql-query,using variable in SQL query,1632394547.0,,,
