,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
15,"['c#', 'asp.net-mvc', 'entity-framework']","{'account_id': 14820614, 'reputation': 51, 'user_id': 10703069, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-mU_iQmAxTEo/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jlvzbtjUf9Avl7V-IOFINbV3AoSg/mo/photo.jpg?sz=256', 'display_name': 'Jonathan Halleux', 'link': 'https://stackoverflow.com/users/10703069/jonathan-halleux'}",True,98,,4,3,1667417263,1546876584,1667417263.0,54077653,CC BY-SA 4.0,https://stackoverflow.com/questions/54077653/removing-an-item-from-a-collection-in-ef-strange-issue,Removing an item from a collection in EF - strange issue,,,,
16,"['c#', 'entity-framework', 'entity-framework-core']","{'account_id': 14295960, 'reputation': 1239, 'user_id': 10326641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51fb67c11c0e9e9589b92b79742555c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mout Pessemier', 'link': 'https://stackoverflow.com/users/10326641/mout-pessemier'}",True,41803,54400305.0,7,22,1667392206,1548671874,1667392206.0,54400115,CC BY-SA 4.0,https://stackoverflow.com/questions/54400115/no-suitable-constructor-found-for-entity-type-string,No suitable constructor found for entity type string,,,,
17,"['c#', 'microsoft-graph-api']","{'account_id': 15131465, 'reputation': 41, 'user_id': 10919218, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7bda9d30b42cd6d40d0019632a23a1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'A. Frank', 'link': 'https://stackoverflow.com/users/10919218/a-frank'}",True,3442,,3,4,1667382424,1547595860,1547597126.0,54208435,CC BY-SA 4.0,https://stackoverflow.com/questions/54208435/retrieving-an-itemattachment-using-microsoft-graph-api,Retrieving an ItemAttachment using Microsoft.Graph API,,,,
18,"['c#', 'dependency-injection', 'autofac', 'factory-method']","{'account_id': 324545, 'reputation': 26301, 'user_id': 645167, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/QQwxE.jpg?s=256&g=1', 'display_name': 'amiry jd', 'link': 'https://stackoverflow.com/users/645167/amiry-jd'}",True,303,,1,4,1667315654,1547020083,1667315654.0,54105356,CC BY-SA 4.0,https://stackoverflow.com/questions/54105356/registering-factory-method-doesnt-prevent-autofac-from-calling-ctor,Registering factory method doesn&#39;t prevent Autofac from calling ctor,,,,
19,"['c#', 'asp.net-core', 'postman']","{'account_id': 14040182, 'reputation': 355, 'user_id': 10141802, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ZON49rsl4C0/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rCn-L7ddQWo8eQ7ItOuQrjZbuSNA/mo/photo.jpg?sz=256', 'display_name': 'Ramon bihon', 'link': 'https://stackoverflow.com/users/10141802/ramon-bihon'}",True,36165,,9,21,1667232565,1548652280,1613927277.0,54395859,CC BY-SA 4.0,https://stackoverflow.com/questions/54395859/c-asp-net-core-bearer-error-invalid-token,c# asp.net core Bearer error=&quot;invalid_token&quot;,,,,
20,"['c#', 'sql-server', 'excel', 'ssis', 'etl']","{'account_id': 9794327, 'reputation': 169, 'user_id': 7257939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9e04ec602df1c021ddaed501c9c12d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'MedEc', 'link': 'https://stackoverflow.com/users/7257939/medec'}",True,4410,54172999.0,2,2,1667099626,1547408057,1667099626.0,54172467,CC BY-SA 4.0,https://stackoverflow.com/questions/54172467/get-name-of-the-first-excel-sheet-dynamically-and-affect-it-to-a-variable,Get name of the first Excel sheet dynamically and affect it to a variable,,,,
21,"['c#', 'mongodb', 'mongodb-query']","{'account_id': 11526675, 'reputation': 858, 'user_id': 8446934, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://lh5.googleusercontent.com/-O3VXiD4ddPA/AAAAAAAAAAI/AAAAAAAABDg/Iv83w53heE8/photo.jpg?sz=256', 'display_name': 'Vipin', 'link': 'https://stackoverflow.com/users/8446934/vipin'}",False,10153,,1,0,1667095275,1548093131,,54295391,CC BY-SA 4.0,https://stackoverflow.com/questions/54295391/mongodb-update-or-insert-in-c,Mongodb Update or insert in c#,,,,
22,"['c#', 'interface']","{'account_id': 7048324, 'reputation': 119, 'user_id': 5398388, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/7697209c086c3a53c74cb230b32f4394?s=256&d=identicon&r=PG&f=1', 'display_name': 'bene_rawr', 'link': 'https://stackoverflow.com/users/5398388/bene-rawr'}",True,98,54237752.0,1,3,1667084377,1547734050,1667084377.0,54237696,CC BY-SA 4.0,https://stackoverflow.com/questions/54237696/how-to-use-an-interface-in-an-interface,How to use an interface in an interface,,,,
23,"['c#', 'datetime']","{'account_id': 10745000, 'reputation': 49, 'user_id': 7906650, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-URdcCxzaycM/AAAAAAAAAAI/AAAAAAAAATs/52DhLJoTkLY/photo.jpg?sz=256', 'display_name': 'Roobix13', 'link': 'https://stackoverflow.com/users/7906650/roobix13'}",True,672,,2,-1,1667076803,1547921702,1667076803.0,54270007,CC BY-SA 4.0,https://stackoverflow.com/questions/54270007/set-only-the-year-in-datetime,Set only the year in DateTime,,,,
24,"['c#', 'wpf', 'tcp', 'event-handling']","{'account_id': 10809466, 'reputation': 31, 'user_id': 7950483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01310f9cd96e92f1dbf77030f3a74df1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tictacbluw', 'link': 'https://stackoverflow.com/users/7950483/tictacbluw'}",False,54,,1,0,1667068375,1547925546,1667068375.0,54270540,CC BY-SA 4.0,https://stackoverflow.com/questions/54270540/how-to-notify-a-usercontrol-when-my-tcplistener-parse-a-response,How to notify a UserControl when my tcpListener parse a response?,,,,
25,['c#'],"{'account_id': 6271750, 'reputation': 45, 'user_id': 4875790, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IbObIdfXjv8/AAAAAAAAAAI/AAAAAAAAACw/v5KZuMJbbbA/photo.jpg?sz=256', 'display_name': 'Boğa&#231;han Furuncu', 'link': 'https://stackoverflow.com/users/4875790/bo%c4%9fa%c3%a7han-furuncu'}",False,97,,1,-4,1667067332,1547962144,1667067332.0,54273845,CC BY-SA 4.0,https://stackoverflow.com/questions/54273845/c-adding-short-date-type,C# Adding Short Date Type,,,,
26,"['c#', 'xamarin.forms', 'uwp', 'xamarin.uwp']","{'account_id': 3131397, 'reputation': 589, 'user_id': 2649087, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/4tNSs.png?s=256&g=1', 'display_name': 'iNCEPTiON_', 'link': 'https://stackoverflow.com/users/2649087/inception'}",True,358,54710684.0,2,4,1666906761,1548410105,1666906761.0,54362810,CC BY-SA 4.0,https://stackoverflow.com/questions/54362810/fluent-design-in-xamarin-forms-issue,Fluent Design in Xamarin.Forms Issue,,,,
27,"['c#', 'ssl']","{'account_id': 6106756, 'reputation': 333, 'user_id': 4764292, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/673f931f609d6952faf70b4ece9ac980?s=256&d=identicon&r=PG&f=1', 'display_name': 'bdawg', 'link': 'https://stackoverflow.com/users/4764292/bdawg'}",True,3739,54095500.0,2,9,1666821840,1546890181,1546891546.0,54080785,CC BY-SA 4.0,https://stackoverflow.com/questions/54080785/detecting-tls-version-used-for-httpclient-post-or-get-calls,Detecting TLS Version used for HttpClient POST or GET calls,,,,
28,"['c#', 'compilation', 'roslyn', 'csharpcodeprovider']","{'account_id': 14528821, 'reputation': 55, 'user_id': 10494293, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/awPf8.png?s=256&g=1', 'display_name': 'Byte', 'link': 'https://stackoverflow.com/users/10494293/byte'}",True,1527,,1,-1,1666816962,1548417013,1548422001.0,54364785,CC BY-SA 4.0,https://stackoverflow.com/questions/54364785/c-compile-c-code-at-runtime-with-roslyn,c# - compile c# code at runtime with roslyn,,,,
29,"['c#', 'desktop-application']","{'account_id': 15133072, 'reputation': 11, 'user_id': 10920324, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/H0Cy3.jpg?s=256&g=1', 'display_name': 'Ahsan Mirza', 'link': 'https://stackoverflow.com/users/10920324/ahsan-mirza'}",True,141,,1,1,1666786830,1547612973,1547613635.0,54210439,CC BY-SA 4.0,https://stackoverflow.com/questions/54210439/panel-control-and-check-panel-property-is-empty,Panel Control and Check panel property is Empty,,,,
30,"['c#', 'garbage-collection', 'static-members']","{'account_id': 4421387, 'reputation': 275, 'user_id': 3601219, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3557f2170e17550b051464cd9480f857?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jacob', 'link': 'https://stackoverflow.com/users/3601219/jacob'}",False,120,,0,0,1666710986,1548784958,1666710986.0,54427079,CC BY-SA 4.0,https://stackoverflow.com/questions/54427079/static-member-of-reference-type-inside-non-static-class-and-garbage-collection,Static member of reference type inside non-static class and garbage collection,,,,
31,"['c#', 'jenkins', 'winium']","{'account_id': 14473890, 'reputation': 11, 'user_id': 10455003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6f463701670af990ca676f21efe5292?s=256&d=identicon&r=PG&f=1', 'display_name': 'G.Petruzziello', 'link': 'https://stackoverflow.com/users/10455003/g-petruzziello'}",False,734,,1,-1,1666708334,1547558076,1547563962.0,54199581,CC BY-SA 4.0,https://stackoverflow.com/questions/54199581/winium-and-jenkins-without-remote-desktop,Winium and Jenkins without Remote Desktop,,,,
32,"['c#', '.net']","{'account_id': 2740352, 'reputation': 5904, 'user_id': 2987253, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/aa772cdc439443e5243e9d7aa41a9c6a?s=256&d=identicon&r=PG', 'display_name': 'Loocid', 'link': 'https://stackoverflow.com/users/2987253/loocid'}",True,2851,54453180.0,2,5,1666668141,1548907672,1666668141.0,54453119,CC BY-SA 4.0,https://stackoverflow.com/questions/54453119/alternative-to-buffer-memorycopy-pre-net-4-6,Alternative to Buffer.MemoryCopy pre .NET 4.6,,,,
33,['c#'],"{'user_type': 'does_not_exist', 'display_name': 'user10400458'}",True,1362,54015438.0,6,4,1666550081,1546479574,1584932835.0,54015330,CC BY-SA 4.0,https://stackoverflow.com/questions/54015330/%d0%a1asting-a-variable-to-a-type-without-switch-case,Сasting a variable to a type without switch case,,,,
34,"['c#', 'winforms', 'panel', 'transparency']","{'account_id': 2016561, 'reputation': 195, 'user_id': 1803732, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/b3362ea378b67c39fe845bace1f16675?s=256&d=identicon&r=PG', 'display_name': 'Elnaz Yousefi', 'link': 'https://stackoverflow.com/users/1803732/elnaz-yousefi'}",True,550,,1,1,1666452714,1547282762,,54158004,CC BY-SA 4.0,https://stackoverflow.com/questions/54158004/draw-transparent-panel-without-being-black-by-form-minimization,Draw Transparent Panel without Being Black by Form Minimization,,,,
35,"['c#', '.net-core', 'polly', 'retry-logic']","{'account_id': 2720686, 'reputation': 87, 'user_id': 2347050, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/09be3f8400fe11bdc35a575137ba0842?s=256&d=identicon&r=PG', 'display_name': 'Lisa Anna', 'link': 'https://stackoverflow.com/users/2347050/lisa-anna'}",False,1211,,2,0,1666180526,1547635810,1664723232.0,54215428,CC BY-SA 4.0,https://stackoverflow.com/questions/54215428/retry-after-rehydrating-token-with-polly,Retry after rehydrating token with polly,,,,
36,"['c#', 'xunit']","{'account_id': 14037, 'reputation': 36029, 'user_id': 28543, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c3731d51eee1ea171891a780d9e03a9c?s=256&d=identicon&r=PG', 'display_name': 'Andrew Bullock', 'link': 'https://stackoverflow.com/users/28543/andrew-bullock'}",False,95,,1,3,1666172371,1548091347,1666172371.0,54294955,CC BY-SA 4.0,https://stackoverflow.com/questions/54294955/xunit-iclassfixture-without-constructor,xunit IClassFixture without constructor,,,,
37,"['c#', 'winforms', 'button', 'controls']","{'account_id': 12459954, 'reputation': 374, 'user_id': 9071915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a57b99f5f60c575ec0e8a3f504dd0fc6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/9071915/ben'}",False,492,,4,3,1666072518,1547384969,,54169183,CC BY-SA 4.0,https://stackoverflow.com/questions/54169183/how-to-stop-text-in-a-button-control-from-breaking-the-word-up-onto-multiple-lin,How to stop text in a button control from breaking the word up onto multiple lines in Winforms?,,,,
38,"['c#', 'winforms', 'graphics', 'combobox', 'gdi+']","{'account_id': 15086313, 'reputation': 35, 'user_id': 10887440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/847b51f53b86a66121d3086251583377?s=256&d=identicon&r=PG&f=1', 'display_name': 'victoryFree', 'link': 'https://stackoverflow.com/users/10887440/victoryfree'}",True,1548,54103606.0,1,1,1666012341,1547006604,1625682896.0,54103083,CC BY-SA 4.0,https://stackoverflow.com/questions/54103083/how-can-i-use-the-controlpaint-drawborder-method-to-modifiy-the-border-color-of,How can I use the ControlPaint.DrawBorder method to modifiy the border color of a ComboBox?,,,,
39,"['c#', 'object', 'unity3d', '3d']","{'account_id': 13783217, 'reputation': 71, 'user_id': 9947848, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-gFlj541Vqho/AAAAAAAAAAI/AAAAAAAAFk0/e9TECsATND4/photo.jpg?sz=256', 'display_name': 'Ciuca Cristi', 'link': 'https://stackoverflow.com/users/9947848/ciuca-cristi'}",False,10102,,1,0,1666004810,1547492744,1554457550.0,54187637,CC BY-SA 4.0,https://stackoverflow.com/questions/54187637/unity-c-mobile-control-swipe-left-right,Unity C# Mobile Control Swipe Left Right,,,,
40,"['c#', 'asp.net-mvc', 'model-view-controller']","{'account_id': 273131, 'reputation': 107, 'user_id': 9845116, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ac598a457af1159e37ad5c0abe43a4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/9845116/marc'}",False,116,,1,0,1665724177,1546419300,,54003515,CC BY-SA 4.0,https://stackoverflow.com/questions/54003515/ambiguousmatchexception-in-actionmethodselectorattribute-when-two-or-more-reques,AmbiguousMatchException in ActionMethodSelectorAttribute when two or more requests are submitted at the same time,,,,
41,['c#'],"{'account_id': 11409215, 'reputation': 11, 'user_id': 8363849, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Jy48JxFKMN4/AAAAAAAAAAI/AAAAAAAAACg/LG3tjkRtymM/photo.jpg?sz=256', 'display_name': 'Yekanth', 'link': 'https://stackoverflow.com/users/8363849/yekanth'}",True,2520,,4,1,1665392779,1548381396,,54357976,CC BY-SA 4.0,https://stackoverflow.com/questions/54357976/how-to-assign-a-value-to-a-property-of-an-object-only-if-that-object-is-not-null,How to assign a value to a property of an object only if that object is not null in c#,,,,
42,"['c#', 'asp.net', 'google-chrome']","{'account_id': 1848199, 'reputation': 114, 'user_id': 1675395, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/abfab31afa3886c14b06dffc6ea63987?s=256&d=identicon&r=PG', 'display_name': 'Sohi', 'link': 'https://stackoverflow.com/users/1675395/sohi'}",False,779,,1,2,1665306550,1546894359,,54081718,CC BY-SA 4.0,https://stackoverflow.com/questions/54081718/how-to-fix-google-chrome-loading-the-page-twice-when-response-contenttype-is-au,How to fix Google Chrome loading the page twice when Response.ContentType is &#39;audio/wav&#39;?,,,,
43,"['c#', 'asp.net']","{'account_id': 11540010, 'reputation': 35, 'user_id': 8456073, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pOCg9.jpg?s=256&g=1', 'display_name': 'Maxim', 'link': 'https://stackoverflow.com/users/8456073/maxim'}",True,215,54280268.0,1,-1,1665216813,1548013161,,54280234,CC BY-SA 4.0,https://stackoverflow.com/questions/54280234/creating-extension-method-for-context-to-detach-local-entity,Creating extension method for _context to detach local entity,,,,
44,"['c#', 'linq']","{'account_id': 1155544, 'reputation': 6581, 'user_id': 1136267, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/YP5Fl.jpg?s=256&g=1', 'display_name': 'HerrimanCoder', 'link': 'https://stackoverflow.com/users/1136267/herrimancoder'}",True,1025,54116378.0,4,2,1665180790,1546908714,1665180790.0,54083915,CC BY-SA 4.0,https://stackoverflow.com/questions/54083915/how-to-do-a-linq-join-that-behaves-exactly-like-a-physical-database-inner-join,How to do a LINQ join that behaves exactly like a physical database inner join?,,,,
45,"['c#', 'mstest', 'dbcontext']","{'account_id': 1795207, 'reputation': 9348, 'user_id': 1634753, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/aa962e4482e6eb20f3985622a039f0fe?s=256&d=identicon&r=PG', 'display_name': 'Rilcon42', 'link': 'https://stackoverflow.com/users/1634753/rilcon42'}",True,1715,54175903.0,3,1,1664947892,1547436692,,54175462,CC BY-SA 4.0,https://stackoverflow.com/questions/54175462/how-do-i-add-a-dbcontext-to-an-mstest-project,How do I add a DbContext to an MSTest project?,,,,
46,"['c#', 'blazor']","{'account_id': 6654609, 'reputation': 3141, 'user_id': 5135610, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/1fc09e29dbb05d102453542ca1947b15?s=256&d=identicon&r=PG&f=1', 'display_name': 'bilpor', 'link': 'https://stackoverflow.com/users/5135610/bilpor'}",True,23942,54024891.0,5,19,1664625486,1546527031,1549023343.0,54024644,CC BY-SA 4.0,https://stackoverflow.com/questions/54024644/how-do-i-create-a-cookie-client-side-using-blazor,How do I create a cookie client side using blazor,,,,
