,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from
14,"['c#', 'bitmap', 'pattern-matching', 'kinect', 'aforge']","{'account_id': 133777, 'reputation': 1019, 'user_id': 335414, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8c4d8365f9ed4040652c51af52b99eb3?s=256&d=identicon&r=PG', 'display_name': 'nico', 'link': 'https://stackoverflow.com/users/335414/nico'}",False,11781,,2,2,1666642091,1327322272,1359664056.0,8971734,CC BY-SA 3.0,https://stackoverflow.com/questions/8971734/how-can-i-find-a-template-image-in-another-image-kinect-and-aforge-preferred,How can I find a template image in another image? Kinect and AForge preferred,,,,
15,"['c#', '.net', 'entity-framework']","{'account_id': 1004289, 'reputation': 3263, 'user_id': 1018437, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/19d4dfd66bd0fe5ae40ec0fc78ab51c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rocshy', 'link': 'https://stackoverflow.com/users/1018437/rocshy'}",True,364431,8835510.0,4,103,1666474045,1326373026,1400153816.0,8835434,CC BY-SA 3.0,https://stackoverflow.com/questions/8835434/insert-data-using-entity-framework-model,Insert data using Entity Framework model,1502273000.0,,,
16,"['c#', 'filestream']","{'account_id': 260151, 'reputation': 6199, 'user_id': 543538, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/fhOS2.jpg?s=256&g=1', 'display_name': 'GrandMasterFlush', 'link': 'https://stackoverflow.com/users/543538/grandmasterflush'}",True,198996,8741553.0,5,60,1666382415,1325761773,,8741474,CC BY-SA 3.0,https://stackoverflow.com/questions/8741474/returning-a-stream-from-file-openread,Returning a stream from File.OpenRead(),,,,
17,"['c#', '.net', 'mysql']","{'account_id': 111036, 'reputation': 1387, 'user_id': 293562, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/650aa8705f96ff0a59ed1061aed272c9?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/293562/brian'}",True,19758,8855451.0,5,7,1666260238,1326478426,,8855224,CC BY-SA 3.0,https://stackoverflow.com/questions/8855224/how-to-execute-sql-mysql-file-in-my-c-application,How to execute *.sql mysql file in my c# application,,,,
18,"['c#', '.net', 'ajax', 'winforms']","{'account_id': 115678, 'reputation': 7549, 'user_id': 303631, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/a2b1f0fd3d229066dfd19a02415d7ab9?s=256&d=identicon&r=PG', 'display_name': 'bulltorious', 'link': 'https://stackoverflow.com/users/303631/bulltorious'}",True,99917,9007209.0,9,31,1666142076,1327512365,,9007152,CC BY-SA 3.0,https://stackoverflow.com/questions/9007152/showing-a-spinner-while-a-windows-forms-program-is-processing-similar-to-ajax,"Showing a spinner while a Windows Forms program is &quot;processing&quot;, similar to ajaxStart/ajaxStop?",,,,
19,"['c#', 'linq-to-entities', 'code-first', 'iqueryable']","{'account_id': 65316, 'reputation': 6352, 'user_id': 192313, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/0d7a41c5106cac6f1d711f18c7d80e8a?s=256&d=identicon&r=PG', 'display_name': 'mat-mcloughlin', 'link': 'https://stackoverflow.com/users/192313/mat-mcloughlin'}",True,2447,,3,4,1666047149,1327794282,1327797252.0,9049618,CC BY-SA 3.0,https://stackoverflow.com/questions/9049618/is-it-possible-to-modify-an-iqueryable-expression-manually,Is it possible to modify an IQueryable expression manually,,,,
20,"['c#', 'events', 'browser', 'watin']","{'account_id': 918572, 'reputation': 3870, 'user_id': 950799, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/bdc93bbe7bbe0ae522135bfee54d068c?s=256&d=identicon&r=PG', 'display_name': 'iCantSeeSharp', 'link': 'https://stackoverflow.com/users/950799/icantseesharp'}",True,1243,8986439.0,3,2,1666046906,1326883272,1430954968.0,8908710,CC BY-SA 3.0,https://stackoverflow.com/questions/8908710/catch-user-activity-within-webbrowser-or-watin,catch user activity within webbrowser or watin,,,,
21,"['c#', 'static']","{'account_id': 182076, 'reputation': 7898, 'user_id': 416521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bccfebfedb20eb1aeae1895164aca21e?s=256&d=identicon&r=PG', 'display_name': 'Bernard', 'link': 'https://stackoverflow.com/users/416521/bernard'}",True,24767,8748535.0,5,19,1665764732,1325791537,,8748492,CC BY-SA 3.0,https://stackoverflow.com/questions/8748492/how-to-initialize-a-c-static-class-before-it-is-actually-needed,How to initialize a C# static class before it is actually needed?,,,,
22,"['c#', 'wpf', 'visual-studio-2010']","{'account_id': 1189317, 'reputation': 1, 'user_id': 1162545, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a73c17099dc9455eab708648ce9d4421?s=256&d=identicon&r=PG', 'display_name': 'user1162545', 'link': 'https://stackoverflow.com/users/1162545/user1162545'}",True,150,,1,-2,1665614887,1327165541,1665614887.0,8954861,,https://stackoverflow.com/questions/8954861/displaying-video-frame-by-frame,Displaying video frame by frame,,1327501001.0,not a real question,
23,"['c#', 'performance', 'file', 'io']","{'account_id': 40401, 'reputation': 4256, 'user_id': 117070, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/wSust.jpg?s=256&g=1', 'display_name': 'ligos', 'link': 'https://stackoverflow.com/users/117070/ligos'}",True,9401,8994555.0,2,11,1665601460,1327358522,1327364573.0,8979686,CC BY-SA 3.0,https://stackoverflow.com/questions/8979686/fastest-way-to-create-files-in-c,Fastest way to create files in C#,,,,
24,"['c#', 'automation', 'screen-scraping', 'html-parsing']","{'account_id': 227393, 'reputation': 27426, 'user_id': 489041, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/df66d63e64e8191206529f1722514f41?s=256&d=identicon&r=PG', 'display_name': 'user489041', 'link': 'https://stackoverflow.com/users/489041/user489041'}",True,17928,9021151.0,4,11,1665466549,1327593798,1425070009.0,9021060,CC BY-SA 3.0,https://stackoverflow.com/questions/9021060/interacting-with-web-pages-in-c,Interacting with web pages in C#,,,,
25,"['c#', 'networking']","{'account_id': 1073530, 'reputation': 609, 'user_id': 1072213, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ae17689c61e7169161aa2b2e99822b10?s=256&d=identicon&r=PG', 'display_name': 'Mono Developer', 'link': 'https://stackoverflow.com/users/1072213/mono-developer'}",True,5180,,2,13,1665447077,1326726753,,8881952,CC BY-SA 3.0,https://stackoverflow.com/questions/8881952/c-capturing-network-traffic,C# - Capturing Network Traffic,,,,
26,"['c#', 'string', 'path', 'escaping']","{'account_id': 94482, 'reputation': 10918, 'user_id': 257948, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/63fc52037c03c7d22c8baf001f55f2f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'noloman', 'link': 'https://stackoverflow.com/users/257948/noloman'}",True,12140,8821157.0,9,0,1664890062,1326292905,1664890062.0,8821129,CC BY-SA 4.0,https://stackoverflow.com/questions/8821129/escaping-directory-chars-in-c,Escaping directory chars in C#,,,,
27,"['c#', 'asp.net-mvc-3', 'entity-framework-4', 'razor', 'viewmodel']","{'account_id': 1040464, 'reputation': 15731, 'user_id': 1046610, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/F2ZRG.jpg?s=256&g=1', 'display_name': 'Ricardo Souza', 'link': 'https://stackoverflow.com/users/1046610/ricardo-souza'}",False,869,,2,1,1664837188,1325954668,1664837188.0,8771281,CC BY-SA 4.0,https://stackoverflow.com/questions/8771281/dynamically-binding-and-creating-items-with-complex-database-structure-to-create,Dynamically binding and creating items with complex database structure to Create and Edit views using viewModel in MVC 3 with EF4,,,,
28,"['c#', '.net', 'serial-port']","{'account_id': 236239, 'reputation': 3935, 'user_id': 503587, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9cab74dee4060f74a4bdddc0bf54016f?s=256&d=identicon&r=PG', 'display_name': 'chezy525', 'link': 'https://stackoverflow.com/users/503587/chezy525'}",True,22843,8843344.0,4,10,1664818556,1326407395,1664818556.0,8843301,CC BY-SA 4.0,https://stackoverflow.com/questions/8843301/c-winform-freezing-on-serialport-close,C# Winform freezing on SerialPort.Close,,,,
29,"['c#', 'asp.net', 'directory']","{'account_id': 229410, 'reputation': 14218, 'user_id': 492361, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/87ff9e6c290b43f7deaec709e919631c?s=256&d=identicon&r=PG', 'display_name': 'Tavousi', 'link': 'https://stackoverflow.com/users/492361/tavousi'}",True,1048224,9065716.0,16,896,1664789113,1327934534,1613488075.0,9065598,CC BY-SA 4.0,https://stackoverflow.com/questions/9065598/if-a-folder-does-not-exist-create-it,"If a folder does not exist, create it",1560581560.0,,,
30,['c#'],"{'account_id': 1099717, 'reputation': 335, 'user_id': 1092625, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ff4d9aac8c4d7959574152ca95e73d89?s=256&d=identicon&r=PG', 'display_name': 'Lennart', 'link': 'https://stackoverflow.com/users/1092625/lennart'}",True,4537,8774175.0,1,3,1664575331,1325979807,1664575331.0,8774083,CC BY-SA 4.0,https://stackoverflow.com/questions/8774083/convert-large-binary-string-to-decimal-string,Convert large binary string to decimal string,,,,
31,"['c#', 'javascript', 'jquery', 'asp.net', 'jquery-ui']","{'account_id': 1076437, 'reputation': 421, 'user_id': 1074474, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/2545f6077ab11c2358c9473268e83d61?s=256&d=identicon&r=PG', 'display_name': 'user1074474', 'link': 'https://stackoverflow.com/users/1074474/user1074474'}",True,35270,9024029.0,6,6,1664466341,1327605788,1329325531.0,9023972,CC BY-SA 3.0,https://stackoverflow.com/questions/9023972/assign-c-string-of-array-or-string-to-javascript-array,assign C# string of array or string[] to javascript array,,,,
32,"['c#', 'asp.net', 'windows-services']","{'account_id': 331575, 'reputation': 16805, 'user_id': 656348, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/2dc61e1358e191095d2a2a3df0e2008a?s=256&d=identicon&r=PG', 'display_name': 'Nil Pun', 'link': 'https://stackoverflow.com/users/656348/nil-pun'}",True,2890,8901932.0,3,6,1664372097,1326835356,,8901895,CC BY-SA 3.0,https://stackoverflow.com/questions/8901895/impacts-of-web-config-and-app-config-changes,Impacts of web.config and app.config changes,,,,
33,"['c#', 'panel', 'image', 'system.drawing']","{'account_id': 551975, 'reputation': 2759, 'user_id': 916986, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9e28bd4c3797812b08cdd9559d05dbe5?s=256&d=identicon&r=PG', 'display_name': 'Fuzz Evans', 'link': 'https://stackoverflow.com/users/916986/fuzz-evans'}",True,12960,8738402.0,2,4,1664115637,1325740991,1325784337.0,8738054,CC BY-SA 3.0,https://stackoverflow.com/questions/8738054/how-can-i-save-a-panel-in-my-form-as-a-picture,How can I save a Panel in my form as a picture?,,,,
34,['c#'],"{'account_id': 216654, 'reputation': 21469, 'user_id': 472034, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/717bcde740783a83a168468df0dbbb75?s=256&d=identicon&r=PG', 'display_name': 'Wern Ancheta', 'link': 'https://stackoverflow.com/users/472034/wern-ancheta'}",True,117398,8784654.0,15,30,1664012499,1326089275,1348174297.0,8784517,CC BY-SA 3.0,https://stackoverflow.com/questions/8784517/counting-number-of-words-in-c,Counting number of words in C#,,,,
35,"['c#', '.net', 'wcf', 'client-server']","{'account_id': 111036, 'reputation': 1387, 'user_id': 293562, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/650aa8705f96ff0a59ed1061aed272c9?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/293562/brian'}",False,8088,,1,0,1663787005,1327621740,,9027212,CC BY-SA 3.0,https://stackoverflow.com/questions/9027212/wcf-client-error-the-request-channel-timed-out-while-waiting-for-a-reply,WCF Client Error - The request channel timed out while waiting for a reply,,,,
36,"['c#', 'events', 'methods', 'timer']","{'account_id': 1029129, 'reputation': 395, 'user_id': 1037804, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c7d81eb9876340b6895862de5d55b501?s=256&d=identicon&r=PG', 'display_name': 'Letoir', 'link': 'https://stackoverflow.com/users/1037804/letoir'}",True,4137,8699020.0,3,1,1663778394,1325493913,1325499520.0,8698901,CC BY-SA 3.0,https://stackoverflow.com/questions/8698901/how-do-i-fire-an-event-after-a-few-seconds,How do i fire an event after a few seconds?,,,,
37,"['c#', '.net', 'path']","{'user_type': 'does_not_exist', 'display_name': 'user356178'}",True,25267,9045399.0,4,29,1663557204,1327724192,1327724939.0,9042861,CC BY-SA 3.0,https://stackoverflow.com/questions/9042861/how-to-make-an-absolute-path-relative-to-a-particular-folder,How to make an absolute path relative to a particular folder?,,,,
38,"['c#', '.net', 'winforms', 'assemblies']","{'account_id': 17940, 'reputation': 24073, 'user_id': 40676, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/08c50f7e5131844b8ad23aa0fa09c275?s=256&d=identicon&r=PG', 'display_name': 'Martijn', 'link': 'https://stackoverflow.com/users/40676/martijn'}",False,12911,,1,6,1663513275,1326468605,1577475073.0,8852954,CC BY-SA 4.0,https://stackoverflow.com/questions/8852954/which-files-are-stored-in-reference-assemblies-microsoft-framework-netframework,Which files are stored in Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0?,,,,
39,"['c#', 'operating-system']","{'account_id': 464663, 'reputation': 1408, 'user_id': 868319, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/7ebf5cc819762d454b06fadb4cd0ae12?s=256&d=identicon&r=PG', 'display_name': 'Rakso', 'link': 'https://stackoverflow.com/users/868319/rakso'}",True,1709,8806622.0,6,3,1663315274,1326212149,1326310548.0,8806531,,https://stackoverflow.com/questions/8806531/recommend-learning-about-creating-your-own-operating-system,Recommend Learning about creating your own operating system?,,1483955509.0,Not suitable for this site,
40,"['c#', '.net']","{'account_id': 274000, 'reputation': 49543, 'user_id': 565968, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/HumGf.png?s=256&g=1', 'display_name': 'frenchie', 'link': 'https://stackoverflow.com/users/565968/frenchie'}",True,110938,8702650.0,7,61,1663022684,1325518579,1663022684.0,8702603,CC BY-SA 4.0,https://stackoverflow.com/questions/8702603/merging-two-objects-in-c,Merging two objects in C#,,,,
41,"['c#', 'arrays', 'initialization']","{'account_id': 1145193, 'reputation': 4265, 'user_id': 1128137, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e3b71dd539c60f58e4034a519932d6bc?s=256&d=identicon&r=PG', 'display_name': 'yogesh', 'link': 'https://stackoverflow.com/users/1128137/yogesh'}",True,729857,8727172.0,15,413,1662816631,1325681344,1494166043.0,8727146,CC BY-SA 3.0,https://stackoverflow.com/questions/8727146/how-do-i-initialize-an-empty-array-in-c,How do I initialize an empty array in C#?,,,,
42,"['c#', 'file-io', 'audio']","{'account_id': 1061638, 'reputation': 4678, 'user_id': 1063111, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/d918a5dd71e9c9b42ae27e7b51241db2?s=256&d=identicon&r=PG', 'display_name': 'annonymously', 'link': 'https://stackoverflow.com/users/1063111/annonymously'}",True,91226,8754162.0,7,34,1662764390,1325830397,,8754111,CC BY-SA 3.0,https://stackoverflow.com/questions/8754111/how-to-read-the-data-in-a-wav-file-to-an-array,How to read the data in a wav file to an array,1458869296.0,,,
43,"['c#', 'asp.net', 'caching', '.net-4.0']","{'account_id': 320028, 'reputation': 362, 'user_id': 638089, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom Bass', 'link': 'https://stackoverflow.com/users/638089/tom-bass'}",True,2500,10631455.0,2,7,1662651604,1326311888,1662647640.0,8825783,CC BY-SA 4.0,https://stackoverflow.com/questions/8825783/cacheitem-regionname-property-responsibility-uses,CacheItem regionName property responsibility/uses?,,,,
44,"['c#', '.net']","{'account_id': 15399, 'reputation': 63453, 'user_id': 32484, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/VqpJT.png?s=256&g=1', 'display_name': 'GurdeepS', 'link': 'https://stackoverflow.com/users/32484/gurdeeps'}",True,18730,8858124.0,10,15,1662582475,1326493607,1373462615.0,8858090,CC BY-SA 3.0,https://stackoverflow.com/questions/8858090/casting-between-two-types-derived-from-the-same-interface,Casting between two types derived from the (same) interface,,,,
45,"['c#', '.net', 'overloading']","{'account_id': 1003944, 'reputation': 524, 'user_id': 1018172, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/d6fP2.png?s=256&g=1', 'display_name': 'Agon Noga', 'link': 'https://stackoverflow.com/users/1018172/agon-noga'}",True,76337,8845551.0,7,28,1662544128,1326424990,1326425869.0,8845494,CC BY-SA 3.0,https://stackoverflow.com/questions/8845494/the-call-is-ambiguous-between-the-following-methods-or-properties,The call is ambiguous between the following methods or properties,,,,
46,"['c#', 'winforms', 'charts']","{'account_id': 1069208, 'reputation': 775, 'user_id': 1068894, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/f8f8e5db3f11e049f0ad3de4492363e4?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1068894/chris'}",True,38957,8872069.0,4,24,1662126667,1326644960,1662126435.0,8871287,CC BY-SA 4.0,https://stackoverflow.com/questions/8871287/how-to-delete-grid-lines-from-chart-in-windowsform,How to delete grid lines from Chart in WindowsForm?,,,,
47,"['c#', 'sql-server-2008']","{'account_id': 16783, 'reputation': 329, 'user_id': 36922, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/179b9f96cc54da808eee5c4d13f3b717?s=256&d=identicon&r=PG', 'display_name': 'humcfc', 'link': 'https://stackoverflow.com/users/36922/humcfc'}",True,14246,8912797.0,4,2,1661917001,1326898598,1326900859.0,8912232,CC BY-SA 3.0,https://stackoverflow.com/questions/8912232/get-instance-name-of-local-sql-server,Get instance name of local sql server,,,,
48,"['c#', 'asp.net', 'io', 'unauthorizedaccessexcepti']","{'account_id': 467579, 'reputation': 5991, 'user_id': 873055, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/026ca1956d97111d4adc35a5a2f79681?s=256&d=identicon&r=PG', 'display_name': 'nick gowdy', 'link': 'https://stackoverflow.com/users/873055/nick-gowdy'}",True,805388,,32,199,1661911729,1326293921,1438524091.0,8821410,CC BY-SA 3.0,https://stackoverflow.com/questions/8821410/why-is-access-to-the-path-denied,Why is access to the path denied?,,,,
