,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
10,"['c#', 'system.reflection']","{'account_id': 16739739, 'reputation': 123, 'user_id': 13477414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/200813e83be98038939bd302bc114564?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sittin Hawk', 'link': 'https://stackoverflow.com/users/13477414/sittin-hawk'}",True,58,66644129.0,1,1,1667777924,1615834284,66643927,CC BY-SA 4.0,https://stackoverflow.com/questions/66643927/c-reflections-with-enum-as-string,C# reflections with enum as string,1667777924.0,,,,
11,"['c#', 'xamarin.forms', 'xamarin.android', 'xamarin.ios']","{'account_id': 15136341, 'reputation': 1154, 'user_id': 10922741, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zjZ11PDfQss/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZIfL_OcQ5pDSweR9QXGgyjbafKNw/mo/photo.jpg?sz=256', 'display_name': 'Rajzer', 'link': 'https://stackoverflow.com/users/10922741/rajzer'}",False,276,,0,4,1667459915,1616584519,66779885,CC BY-SA 4.0,https://stackoverflow.com/questions/66779885/xamarin-forms-vndocumentcameraviewcontroller-scanner-how-to-implement-similar-in,Xamarin.Forms VNDocumentCameraViewController Scanner how to implement similar in Android,,,,,
12,"['c#', 'autodesk-forge', 'autodesk-designautomation', 'autodesk-inventor']","{'account_id': 2076428, 'reputation': 83, 'user_id': 1849662, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/WeBcn.jpg?s=256&g=1', 'display_name': 'Caffeine Junkie', 'link': 'https://stackoverflow.com/users/1849662/caffeine-junkie'}",True,481,,1,0,1667405184,1615103556,66514298,CC BY-SA 4.0,https://stackoverflow.com/questions/66514298/autodesk-forge-inventor-unspecified-error-exception-from-hresult-0x80004005,AutoDesk Forge Inventor - Unspecified error (Exception from HRESULT: 0x80004005 (E_FAIL)),1667405184.0,,,,
13,"['c#', 'masstransit']","{'account_id': 1053723, 'reputation': 2681, 'user_id': 1056922, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9b2c59069ba3dd12fac044e54137b477?s=256&d=identicon&r=PG', 'display_name': 'mortenstarck', 'link': 'https://stackoverflow.com/users/1056922/mortenstarck'}",False,839,,2,0,1667385409,1615557293,66601229,CC BY-SA 4.0,https://stackoverflow.com/questions/66601229/masstransit-automatically-add-consumers,MassTransit automatically add consumers,,,,,
14,"['c#', 'nuget', '.net-5']","{'account_id': 12520946, 'reputation': 376, 'user_id': 9112327, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8kIl0ZTemvk/AAAAAAAAAAI/AAAAAAAAAFg/wO9AJ5YTMAw/photo.jpg?sz=256', 'display_name': 'Zhuravlev A.', 'link': 'https://stackoverflow.com/users/9112327/zhuravlev-a'}",True,6421,,3,3,1666904287,1614580546,66417612,CC BY-SA 4.0,https://stackoverflow.com/questions/66417612/error-installing-dotnet-tool-package-because-it-is-not-compatible-with-net50,Error installing dotnet tool package because &quot;it is not compatible with net50&quot;,1614640638.0,,,,
15,"['c#', 'multithreading', 'events']","{'account_id': 122225, 'reputation': 155, 'user_id': 315909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a317a2dcd7e39fa761759f8218f85c5?s=256&d=identicon&r=PG', 'display_name': 'Jim Andrakakis', 'link': 'https://stackoverflow.com/users/315909/jim-andrakakis'}",False,297,,2,1,1666862269,1617198314,66889103,,https://stackoverflow.com/questions/66889103/how-to-wait-forever-until-an-event-is-raised,How to wait forever until an event is raised?,1666862269.0,1617203046.0,Duplicate,,
16,"['c#', 'asp.net-core', 'razor-pages', 'serilog']","{'account_id': 13082, 'reputation': 6458, 'user_id': 26086, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/EOy38.jpg?s=256&g=1', 'display_name': 'Dave Mateer', 'link': 'https://stackoverflow.com/users/26086/dave-mateer'}",True,1755,66739050.0,2,3,1666778383,1615456379,66580124,CC BY-SA 4.0,https://stackoverflow.com/questions/66580124/duplicate-error-messages-with-serilog-asp-net-core,Duplicate error messages with Serilog ASP.NET Core,1616494725.0,,,,
17,"['c#', 'visual-studio-code']","{'account_id': 20965837, 'reputation': 183, 'user_id': 15404135, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OCptc.jpg?s=256&g=1', 'display_name': 'Jayzor', 'link': 'https://stackoverflow.com/users/15404135/jayzor'}",True,10414,66735113.0,2,15,1666750341,1616344632,66734906,CC BY-SA 4.0,https://stackoverflow.com/questions/66734906/how-to-fix-c-warning-ca1416-in-vscode,How to fix C# Warning CA1416 in vscode?,,,,,
18,"['c#', 'unit-testing', 'moq', 'autofixture']","{'account_id': 2194878, 'reputation': 1958, 'user_id': 1940851, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1286f9ab34446e80956701f981340bb5?s=256&d=identicon&r=PG', 'display_name': 'Kent Kostelac', 'link': 'https://stackoverflow.com/users/1940851/kent-kostelac'}",True,91,66671576.0,1,0,1666692437,1615978271,66671575,CC BY-SA 4.0,https://stackoverflow.com/questions/66671575/frozen-mock-returns-null-but-works-fine-inside-test-method,Frozen Mock returns null but works fine inside Test method,1616052311.0,,,,
19,"['c#', 'ssis']","{'account_id': 20164036, 'reputation': 69, 'user_id': 14788429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a84df01e0b62dea5687bb57b07d6ded?s=256&d=identicon&r=PG&f=1', 'display_name': 'ice7101', 'link': 'https://stackoverflow.com/users/14788429/ice7101'}",True,120,,2,0,1666223632,1614879718,66480282,CC BY-SA 4.0,https://stackoverflow.com/questions/66480282/the-security-issue-when-use-c-in-ssis-script-task,The security issue when use C# in SSIS Script Task,1666223632.0,,,,
20,"['c#', '.net', 'optimization', 'max', 'min']","{'account_id': 14881147, 'reputation': 87, 'user_id': 10745758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d2a1d71754207fa6afe0a74693a0a89?s=256&d=identicon&r=PG&f=1', 'display_name': 'Przemek Nowaczyk', 'link': 'https://stackoverflow.com/users/10745758/przemek-nowaczyk'}",True,1242,,4,5,1666223108,1615572574,66605056,CC BY-SA 4.0,https://stackoverflow.com/questions/66605056/branchless-min-max-methods-in-c,Branchless min/max methods in c#,1654064835.0,,,,
21,"['c#', '.net']","{'account_id': 20257561, 'reputation': 71, 'user_id': 14856912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c9b15abd395afea0149ce1534ff4ac7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Julian', 'link': 'https://stackoverflow.com/users/14856912/julian'}",True,84,66511273.0,2,0,1666222556,1615068956,66511184,CC BY-SA 4.0,https://stackoverflow.com/questions/66511184/make-user-script-own-code-that-interacts-with-own-application-using-c,Make user script own code that interacts with own application using C#,1666222556.0,,,,
22,"['c#', 'asp.net-core-2.0', 'polly', 'retry-logic']","{'account_id': 224511, 'reputation': 13290, 'user_id': 484390, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5f96a856f907c0c05ca8d1213904d819?s=256&d=identicon&r=PG&f=1', 'display_name': 'HelloWorld1', 'link': 'https://stackoverflow.com/users/484390/helloworld1'}",True,195,66611232.0,2,2,1666158265,1615620383,66611050,CC BY-SA 4.0,https://stackoverflow.com/questions/66611050/enter-a-catch-method-in-waitandretryasync,Enter a Catch Method in WaitAndRetryAsync,1666158265.0,,,,
23,"['c#', 'generics', 'polly', 'circuit-breaker', 'retry-logic']","{'account_id': 20869302, 'reputation': 1, 'user_id': 15329642, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca057c9a52ca70b038b2ec7ce3faeac4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Humphries', 'link': 'https://stackoverflow.com/users/15329642/andrew-humphries'}",False,817,,1,-1,1666158232,1614863543,66475744,CC BY-SA 4.0,https://stackoverflow.com/questions/66475744/polly-common-interface-for-iasync-policies,Polly Common interface for IAsync policies,1666158232.0,,,,
24,"['c#', 'asp.net-core', 'asp.net-web-api', 'serialization', 'system.text.json']","{'account_id': 438247, 'reputation': 2504, 'user_id': 826402, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/ZPWp8.jpg?s=256&g=1', 'display_name': 'nAviD', 'link': 'https://stackoverflow.com/users/826402/navid'}",False,732,,1,0,1666125129,1614697428,66441852,CC BY-SA 4.0,https://stackoverflow.com/questions/66441852/remove-cycle-reference-from-web-api-asp-net-core-5,remove cycle reference from Web API Asp.Net Core 5,1614698694.0,,,,
25,"['c#', 'visual-studio-code', 'compilation']","{'account_id': 7611126, 'reputation': 1, 'user_id': 15338958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e926d95994d5cad10f51b17d3c863602?s=256&d=identicon&r=PG&f=1', 'display_name': 'lokharsha', 'link': 'https://stackoverflow.com/users/15338958/lokharsha'}",False,164,,1,0,1666105738,1614973242,66498691,CC BY-SA 4.0,https://stackoverflow.com/questions/66498691/c-script-compilation-vscode,c# script compilation vscode,1666105738.0,,,,
26,"['c#', 'pdf', 'itext', 'desktop-application']","{'account_id': 16264909, 'reputation': 460, 'user_id': 11768621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4900044d3f52186aed28014069984691?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piyush', 'link': 'https://stackoverflow.com/users/11768621/piyush'}",True,1557,,2,1,1665505785,1616586707,66780461,CC BY-SA 4.0,https://stackoverflow.com/questions/66780461/how-to-combine-multiple-images-into-single-pdf-using-itextsharp,How to combine multiple images into single pdf using iTextSharp,,,,,
27,"['c#', 'clickonce', '.net-5']","{'account_id': 6967995, 'reputation': 166, 'user_id': 5345287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3799d9f2e6e5647145730cba942350f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'bittnerd', 'link': 'https://stackoverflow.com/users/5345287/bittnerd'}",True,511,69434257.0,2,3,1665504885,1614868525,66477181,CC BY-SA 4.0,https://stackoverflow.com/questions/66477181/clickonce-and-net-5-user-settings-not-updated,ClickOnce and .NET 5: User settings not updated,,,,,
28,"['c#', 'asp.net-mvc']","{'account_id': 20901636, 'reputation': 31, 'user_id': 15354628, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2afd8863688f3a92e89d374bd6215855?s=256&d=identicon&r=PG&f=1', 'display_name': 'JohnSortley24', 'link': 'https://stackoverflow.com/users/15354628/johnsortley24'}",True,302,,1,0,1665341406,1615225931,66534746,CC BY-SA 4.0,https://stackoverflow.com/questions/66534746/display-count-of-user-reviews-in-a-product,Display Count of User reviews in a product,1665341406.0,,,,
29,"['c#', 'visual-studio', 'logical-operators']","{'account_id': 17010696, 'reputation': 56, 'user_id': 15148038, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZzQwb.jpg?s=256&g=1', 'display_name': 'Classic_Fungus', 'link': 'https://stackoverflow.com/users/15148038/classic-fungus'}",True,194,66817699.0,1,-2,1665078261,1616763687,66817462,,https://stackoverflow.com/questions/66817462/difference-between-logical-operators-and,difference between logical operators &amp; and |,1652648402.0,1616765401.0,Duplicate,,
30,"['c#', 'visual-studio', 'xamarin', 'command-line', 'command-line-arguments']","{'account_id': 8162492, 'reputation': 68, 'user_id': 6146054, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-yy1QCOJiirc/AAAAAAAAAAI/AAAAAAAABUU/VDfowBjuVac/photo.jpg?sz=256', 'display_name': 'Someone Else', 'link': 'https://stackoverflow.com/users/6146054/someone-else'}",True,619,,1,0,1664991408,1615146882,66520784,CC BY-SA 4.0,https://stackoverflow.com/questions/66520784/passing-arguments-to-terminal-on-mac-via-c-in-visual-studio,Passing arguments to Terminal on Mac via C# in Visual Studio,1664991408.0,,,,
31,"['c#', '.net', 'visual-studio']","{'account_id': 19120189, 'reputation': 258, 'user_id': 13964312, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/orAS5.jpg?s=256&g=1', 'display_name': 'Rubs Bieira', 'link': 'https://stackoverflow.com/users/13964312/rubs-bieira'}",True,7774,67057564.0,2,12,1664987487,1615309446,66551515,CC BY-SA 4.0,https://stackoverflow.com/questions/66551515/could-not-write-lines-to-file-obj-debug-net5-0-solutionname-generatedmsbuildedi,Could not write lines to file &quot;obj\Debug\net5.0\SolutionName.GeneratedMSBuildEditorConfig.editorconfig exceeds the OS max path limit,,,,,
32,"['c#', 'azure', 'azure-devops', 'azure-keyvault']","{'account_id': 5611796, 'reputation': 3281, 'user_id': 4444267, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/01a7632f5a251040387049060315abe0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bryan', 'link': 'https://stackoverflow.com/users/4444267/bryan'}",True,3513,66560026.0,2,0,1664982379,1615278878,66543373,CC BY-SA 4.0,https://stackoverflow.com/questions/66543373/how-to-access-key-vault-from-azure-app-service,How to access key vault from azure app service,,,,,
33,['c#'],"{'account_id': 20430589, 'reputation': 75, 'user_id': 14989533, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh8tRIocIDAokB3UqcZnzAuG3_I99QTBI0GJSj12g=k-s256', 'display_name': 'obind', 'link': 'https://stackoverflow.com/users/14989533/obind'}",True,93,66759000.0,1,0,1664867946,1616484774,66758940,CC BY-SA 4.0,https://stackoverflow.com/questions/66758940/properties-settings-does-not-save-list-view-items,Properties.Settings does not save list view items,1664867946.0,,,,
34,"['c#', 'dotnet-httpclient', 'fallback', 'polly', 'servicecollection']","{'account_id': 209159, 'reputation': 13, 'user_id': 5606643, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5463bcec295be8d2c479e3dde5f98f49?s=256&d=identicon&r=PG&f=1', 'display_name': 'mmek123', 'link': 'https://stackoverflow.com/users/5606643/mmek123'}",False,166,,1,0,1664723560,1617006188,66850867,CC BY-SA 4.0,https://stackoverflow.com/questions/66850867/fallbackasync-method-stops-rest-calls,FallbackAsync Method stops REST calls,1664723560.0,,,,
35,"['c#', '.net', 'domain-driven-design', 'cqrs', 'mediatr']","{'account_id': 1377465, 'reputation': 1511, 'user_id': 1311181, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/hYcGd.jpg?s=256&g=1', 'display_name': 'Tomasz Sikora', 'link': 'https://stackoverflow.com/users/1311181/tomasz-sikora'}",True,3767,66591345.0,3,12,1664498249,1615499437,66591060,CC BY-SA 4.0,https://stackoverflow.com/questions/66591060/is-mediatr-library-overused-in-cqrs-examples-on-the-web,Is MediatR library overused in CQRS examples on the web?,,,,,
36,"['c#', 'entity-framework', 'asp.net-core', 'dependency-injection']","{'account_id': 4026392, 'reputation': 574, 'user_id': 3314466, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/8d88abaf0103d2003081a57ac51b4472?s=256&d=identicon&r=PG&f=1', 'display_name': 'L&#225;z&#225;r Zsolt', 'link': 'https://stackoverflow.com/users/3314466/l%c3%a1z%c3%a1r-zsolt'}",True,1914,66793084.0,1,5,1664427928,1616629751,66791061,CC BY-SA 4.0,https://stackoverflow.com/questions/66791061/how-can-i-dynamically-re-configure-a-service-during-runtime-in-asp-net-core-5,How can I dynamically re-configure a Service during runtime in ASP.NET Core 5?,,,,,
37,"['c#', '.net-5', 'kestrel-http-server', 'identitymodel']","{'account_id': 261590, 'reputation': 1069, 'user_id': 545863, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/92d426ae230f5962289ddb0db853493b?s=256&d=identicon&r=PG', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/545863/vincent'}",True,815,66830461.0,3,2,1664389246,1616837768,66829853,CC BY-SA 4.0,https://stackoverflow.com/questions/66829853/adding-new-package-breaks-the-net-5-application,Adding new package breaks the .NET 5 application,1616869869.0,,,,
38,"['c#', 'excel', 'sqlite', 'excel-interop']","{'account_id': 19741556, 'reputation': 1154, 'user_id': 14454875, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgVbZ04kz4tK6MZtyaDkb97CXAA75qXK0B8o7JF=k-s256', 'display_name': 'TimeToCode', 'link': 'https://stackoverflow.com/users/14454875/timetocode'}",True,1653,66542496.0,2,2,1664188050,1615269346,66541542,CC BY-SA 4.0,https://stackoverflow.com/questions/66541542/how-to-import-excel-file-data-into-sqlite-database-in-c-windows-form,how to import Excel file data into SQLite database in c# windows form?,1664188050.0,,,,
39,"['c#', 'asp.net-core', 'asp.net-core-webapi']","{'account_id': 10944778, 'reputation': 120, 'user_id': 8043293, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KGcTaHuJRRQ/AAAAAAAAAAI/AAAAAAAAAVU/mh3yQR5ftxI/photo.jpg?sz=256', 'display_name': 'Gerry', 'link': 'https://stackoverflow.com/users/8043293/gerry'}",True,1854,66553278.0,1,1,1664084967,1614977417,66499476,CC BY-SA 4.0,https://stackoverflow.com/questions/66499476/adding-asp-net-core-controller-dynamically-when-analyzing-route,Adding Asp .NET Core Controller dynamically when analyzing route,,,,,
40,"['c#', 'asp.net-core', 'dependency-injection', 'dotnet-httpclient', '.net-5']","{'account_id': 14930694, 'reputation': 110, 'user_id': 10780174, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-6Emiwn2zEaU/AAAAAAAAAAI/AAAAAAAADyY/5_6FepiLQb8/photo.jpg?sz=256', 'display_name': 'Nicolas Van Damme', 'link': 'https://stackoverflow.com/users/10780174/nicolas-van-damme'}",True,669,66642161.0,1,5,1663960088,1615826079,66641980,CC BY-SA 4.0,https://stackoverflow.com/questions/66641980/httpclient-properties-not-being-passed-with-di,HttpClient properties not being passed with DI,,,,,
41,"['c#', 'azure-data-lake-gen2']","{'account_id': 11457187, 'reputation': 2799, 'user_id': 8397835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e34f4c7ffe73a543d514724899d4518d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cataster', 'link': 'https://stackoverflow.com/users/8397835/cataster'}",True,107,66754274.0,1,0,1663955828,1616449271,66754221,CC BY-SA 4.0,https://stackoverflow.com/questions/66754221/the-name-randomize-doesnt-exist-in-the-current-context,The name &quot;Randomize&quot; doesn&#39;t exist in the current context,1663955828.0,,,,
42,"['c#', 'asp.net', 'signalr', 'signalr-hub']","{'account_id': 20314707, 'reputation': 305, 'user_id': 14900842, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-kH5tKmo7gz4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl1tOn_uvXAHOTPQZZ82-c0oN3YyQ/s96-c/photo.jpg?sz=256', 'display_name': 'Wouter Vandenputte', 'link': 'https://stackoverflow.com/users/14900842/wouter-vandenputte'}",False,174,,1,1,1663746672,1614932977,66489156,CC BY-SA 4.0,https://stackoverflow.com/questions/66489156/attribute-allowanonymous-does-not-overwrite-attribute-authorize,Attribute AllowAnonymous does not overwrite attribute Authorize,1614934159.0,,,,
43,"['c#', 'dictionary', 'thread-safety']","{'account_id': 14236053, 'reputation': 522, 'user_id': 10283842, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-U7ZlfsjC-YQ/AAAAAAAAAAI/AAAAAAAAACI/s76lrSeVzQc/photo.jpg?sz=256', 'display_name': 'Aaron Parrilla', 'link': 'https://stackoverflow.com/users/10283842/aaron-parrilla'}",True,78,66492692.0,1,-1,1663672579,1614945423,66492170,CC BY-SA 4.0,https://stackoverflow.com/questions/66492170/c-dictionaryint-object-updates-by-itself,"C# Dictionary&lt;int,Object&gt; updates by itself",,,,,
44,"['c#', 'keypress']","{'account_id': 15194152, 'reputation': 63, 'user_id': 10964038, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rorkg.jpg?s=256&g=1', 'display_name': 'reallilpunch', 'link': 'https://stackoverflow.com/users/10964038/reallilpunch'}",True,213,66860050.0,2,-1,1663517362,1617043818,66859914,CC BY-SA 4.0,https://stackoverflow.com/questions/66859914/how-can-i-capitalize-first-letter-of-every-word-using-keypress-event-with-c,How can i capitalize first letter of every word using keypress event with c#?,1617056831.0,,,,
45,"['c#', 'blazor']","{'account_id': 2650682, 'reputation': 3041, 'user_id': 2292457, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/nK6SX.png?s=256&g=1', 'display_name': 'Rono', 'link': 'https://stackoverflow.com/users/2292457/rono'}",True,1068,66698934.0,1,1,1663383140,1616095472,66697805,CC BY-SA 4.0,https://stackoverflow.com/questions/66697805/prevent-onmouseout-from-firing-in-blazor-when-moving-over-a-child-element,Prevent onmouseout from firing in Blazor when moving over a child element,1616415499.0,,,,
46,"['c#', '.net', 'asp.net-core', 'dependency-injection', 'asp.net-web-api2']","{'account_id': 354947, 'reputation': 30794, 'user_id': 1014217, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/6zW1x.jpg?s=256&g=1', 'display_name': 'Luis Valencia', 'link': 'https://stackoverflow.com/users/1014217/luis-valencia'}",True,5741,66530968.0,3,8,1663336251,1615208594,66530370,CC BY-SA 4.0,https://stackoverflow.com/questions/66530370/how-to-use-di-with-microsoft-graph,How to use DI with Microsoft Graph,,,,,
