,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
10,"['c#', 'visual-studio', 'ide', 'visual-studio-2022']","{'account_id': 22440226, 'reputation': 336, 'user_id': 16644879, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy3i1_LQE1-1VCnuc1MLwgbjy1UWfSjZYjZCzUA=k-s256', 'display_name': 'Developer Mister', 'link': 'https://stackoverflow.com/users/16644879/developer-mister'}",True,484,1,2,1668798688,1641046674,1668798688.0,70549446,CC BY-SA 4.0,https://stackoverflow.com/questions/70549446/visual-studio-ide-2022-c-auto-complete-of-parentheses-is-broken,Visual Studio IDE 2022 (C#) - Auto-complete of parentheses is broken,74442974.0,,
11,"['c#', 'wpf', 'windows', 'taskmanager', 'task-management']","{'account_id': 6380200, 'reputation': 3, 'user_id': 4949926, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Q8xnDtxRUmw/AAAAAAAAAAI/AAAAAAAAAAA/Q_kRK63dDbw/photo.jpg?sz=256', 'display_name': 'Mustafa YILDIZ', 'link': 'https://stackoverflow.com/users/4949926/mustafa-yildiz'}",True,425,1,-2,1668703404,1641207411,1641235190.0,70564727,CC BY-SA 4.0,https://stackoverflow.com/questions/70564727/how-do-we-prevent-closing-the-application-from-the-task-manager,How do we prevent closing the application from the Task Manager?,70567371.0,,
12,"['c#', '.net-core', 'azure-devops', 'nuget', 'nuget-package']","{'account_id': 7542283, 'reputation': 1393, 'user_id': 5784130, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/41e6db7a48ce4fe249a9cb41c4b9f3dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guilherme Ferreira', 'link': 'https://stackoverflow.com/users/5784130/guilherme-ferreira'}",False,274,2,0,1668679402,1642777799,1642785633.0,70803452,CC BY-SA 4.0,https://stackoverflow.com/questions/70803452/azure-devops-private-nuget-takes-a-long-time-to-find-package,Azure devops private nuget takes a long time to find package,,,
13,"['c#', 'swagger', 'swagger-ui', '.net-6.0', 'minimal-apis']","{'account_id': 6752321, 'reputation': 2946, 'user_id': 5201985, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/hPXZT.jpg?s=256&g=1', 'display_name': 'Enrico R.', 'link': 'https://stackoverflow.com/users/5201985/enrico-r'}",True,5123,4,8,1668630299,1642761856,1650462263.0,70800034,CC BY-SA 4.0,https://stackoverflow.com/questions/70800034/add-swagger-description-to-minimal-net6-apis,Add Swagger description to minimal .NET6 APIs,72789304.0,,
14,"['c#', 'asp.net', 'asp.net-mvc', 'nunit', 'rhino-mocks']","{'account_id': 23484264, 'reputation': 63, 'user_id': 17535982, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy5rzSDV6Wz0IsUba1RLBN6K-Mj020Ph5uOqaCz=k-s256', 'display_name': 'xtc', 'link': 'https://stackoverflow.com/users/17535982/xtc'}",True,762,2,0,1668539436,1642038830,,70690533,CC BY-SA 4.0,https://stackoverflow.com/questions/70690533/c-unit-test-httpclient-postasync,c# unit test httpclient postasync,70692254.0,,
15,"['c#', 'json', 'iis', 'postman', 'httpclient']","{'account_id': 9695904, 'reputation': 43, 'user_id': 7192356, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd5d932cd57ca7e168dc3bb732756df1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dayat San', 'link': 'https://stackoverflow.com/users/7192356/dayat-san'}",False,313,1,0,1668497133,1642656713,,70781230,CC BY-SA 4.0,https://stackoverflow.com/questions/70781230/c-postasync-an-error-occurred-while-sending-the-request-when-deploy-iis,c# PostAsync An error occurred while sending the request when deploy IIS,,,
16,"['c#', 'asp.net', '.net-6.0']","{'account_id': 19673059, 'reputation': 649, 'user_id': 14401893, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5378d514c29910473a1301efd669070a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luke Briner', 'link': 'https://stackoverflow.com/users/14401893/luke-briner'}",False,979,3,1,1668464903,1641902151,1641902714.0,70666382,CC BY-SA 4.0,https://stackoverflow.com/questions/70666382/net-6-0-web-app-very-slow-debugging-in-vs2022,.NET 6.0 web app very slow debugging in VS2022,,,
17,"['c#', 'zebra-printers', 'zpl']","{'account_id': 20448783, 'reputation': 3, 'user_id': 15003961, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6lGmXu_UVIc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnzOKMNhy9u-kiU8CinjRazCVMS_g/s96-c/photo.jpg?sz=256', 'display_name': 'hieutm', 'link': 'https://stackoverflow.com/users/15003961/hieutm'}",True,187,1,0,1668432486,1641527825,,70616442,CC BY-SA 4.0,https://stackoverflow.com/questions/70616442/why-always-fail-for-the-first-read-id-tag-on-zebra-zt411-rfid,Why always fail for the first read ID Tag on Zebra ZT411 RFID,71496731.0,,
18,"['c#', 'discord', 'sdk']","{'account_id': 20860090, 'reputation': 5, 'user_id': 15322539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db02cb96ef05928f6cbe9d43f8c27ea0?s=256&d=identicon&r=PG&f=1', 'display_name': 'SHUSTRIK', 'link': 'https://stackoverflow.com/users/15322539/shustrik'}",False,391,1,0,1668428457,1641914378,1641929835.0,70669226,CC BY-SA 4.0,https://stackoverflow.com/questions/70669226/sdk-rich-presence-discrod-%d0%a1-cant-figure-out-how-to-create-rich-presence-via,SDK Rich Presence Discrod С# | Can&#39;t figure out how to create rich presence via SDK Discord,,,
19,"['c#', 'redis', 'stackexchange.redis']","{'account_id': 16306651, 'reputation': 55, 'user_id': 11776477, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d70c6e79dbc9b889e91816c8afbb518b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hasan', 'link': 'https://stackoverflow.com/users/11776477/hasan'}",True,2138,1,0,1668330497,1642671320,,70783811,CC BY-SA 4.0,https://stackoverflow.com/questions/70783811/c-redis-cache-get-multiple-entries,C# Redis Cache get multiple entries,,,
20,"['c#', '.net', 'entity-framework-core']","{'account_id': 12717029, 'reputation': 35, 'user_id': 9238692, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66dcffa990d6f69ae778860e73454d87?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amj', 'link': 'https://stackoverflow.com/users/9238692/amj'}",True,794,2,0,1668294150,1641654570,1641656976.0,70633624,CC BY-SA 4.0,https://stackoverflow.com/questions/70633624/entity-framework-core-select-parent-and-just-one-child,Entity Framework Core : Select Parent and just one Child,70634328.0,,
21,"['c#', '.net', 'asp.net-mvc', 'asp.net-core', 'asp.net-web-api']","{'account_id': 23017262, 'reputation': 132, 'user_id': 17138796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7bf62e5678506e0da85d39a0864be50b?s=256&d=identicon&r=PG', 'display_name': 'ha33', 'link': 'https://stackoverflow.com/users/17138796/ha33'}",True,1136,1,1,1668111257,1641155091,,70559504,CC BY-SA 4.0,https://stackoverflow.com/questions/70559504/invalidoperationexception-role-admin-does-not-exist,InvalidOperationException: Role ADMIN does not exist,,,
22,"['c#', 'wpf', 'ms-word', 'xps']","{'account_id': 10300799, 'reputation': 171, 'user_id': 7599601, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh3.googleusercontent.com/-eYXlkjm3Nuw/AAAAAAAAAAI/AAAAAAAAADQ/qhFn1R6SpEo/photo.jpg?sz=256', 'display_name': 'Muhammad zubair', 'link': 'https://stackoverflow.com/users/7599601/muhammad-zubair'}",True,140,2,1,1668024730,1641299114,1668024730.0,70578768,CC BY-SA 4.0,https://stackoverflow.com/questions/70578768/this-command-is-not-available-because-no-document-is-open-c-wpf,This command is not available because no document is open C# WPF,70579431.0,,
23,"['c#', 'ms-word', 'wpf-controls', 'xps']","{'account_id': 10300799, 'reputation': 171, 'user_id': 7599601, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh3.googleusercontent.com/-eYXlkjm3Nuw/AAAAAAAAAAI/AAAAAAAAADQ/qhFn1R6SpEo/photo.jpg?sz=256', 'display_name': 'Muhammad zubair', 'link': 'https://stackoverflow.com/users/7599601/muhammad-zubair'}",True,248,1,0,1668024615,1641285849,1668024615.0,70576122,CC BY-SA 4.0,https://stackoverflow.com/questions/70576122/converting-word-document-to-xps-document-in-c-wpf,Converting Word Document to XPS Document in C# WPF,70577014.0,,
24,"['c#', 'unity3d']","{'account_id': 264320, 'reputation': 600, 'user_id': 550516, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/7gdai.jpg?s=256&g=1', 'display_name': 'Ralph Canapa', 'link': 'https://stackoverflow.com/users/550516/ralph-canapa'}",False,710,1,2,1668007292,1642360946,,70733400,CC BY-SA 4.0,https://stackoverflow.com/questions/70733400/in-unity-2021-2-using-ui-toolkit-features-how-do-i-effect-click-and-hold-to-a,"In Unity 2021.2, using UI Toolkit features, how do I effect click-and-hold to a child Button of a list-item in a ListView?",,,
25,"['c#', '.net', 'logging', 'dotnet-httpclient', '.net-6.0']","{'account_id': 6677181, 'reputation': 1401, 'user_id': 5151441, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WvqLN.png?s=256&g=1', 'display_name': 'Jessica', 'link': 'https://stackoverflow.com/users/5151441/jessica'}",True,736,3,5,1667981104,1641483978,1641545599.0,70609720,CC BY-SA 4.0,https://stackoverflow.com/questions/70609720/reducing-httpclient-log-verbosity,Reducing HttpClient log verbosity,70621248.0,,
26,"['c#', 'amazon-ses', '.net-6.0']","{'account_id': 2603123, 'reputation': 10036, 'user_id': 2254951, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/7bRC5.jpg?s=256&g=1', 'display_name': 'niico', 'link': 'https://stackoverflow.com/users/2254951/niico'}",True,1110,1,-1,1667930069,1643023171,1667930069.0,70833023,CC BY-SA 4.0,https://stackoverflow.com/questions/70833023/how-to-add-aws-ses-simple-email-service-to-net-6-program-cs,How to add AWS SES (Simple Email Service) to .net 6 program.cs,70834370.0,,
27,"['c#', 'powershell', '.net-5', 'dotcover']","{'account_id': 2878992, 'reputation': 1, 'user_id': 2470288, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/635cf2b456190f903c2a5007b0d999ec?s=256&d=identicon&r=PG', 'display_name': 'David van Rensburg', 'link': 'https://stackoverflow.com/users/2470288/david-van-rensburg'}",False,38,1,0,1667920546,1643360867,,70891193,CC BY-SA 4.0,https://stackoverflow.com/questions/70891193/dotcover-duplicate-the-cover-application-ui-feature-in-the-command-line,DotCover: Duplicate the &quot;Cover Application&quot; UI feature in the command line,,,
28,"['c#', 'visual-studio', 'debugging', 'configurationmanager', 'static-classes']","{'account_id': 5370447, 'reputation': 14783, 'user_id': 4279155, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/Gve3F.png?s=256&g=1', 'display_name': 'Dominique', 'link': 'https://stackoverflow.com/users/4279155/dominique'}",False,281,0,1,1667903016,1643108054,1667903016.0,70847415,CC BY-SA 4.0,https://stackoverflow.com/questions/70847415/how-to-debug-static-classes-in-visual-studio,How to debug static classes in Visual Studio?,,,
29,"['c#', 'reporting-services', 'dynamics-crm', 'microsoft-dynamics']","{'account_id': 24088853, 'reputation': 1, 'user_id': 18062417, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/512cc2b4885878ee882cce8cbec205b6?s=256&d=identicon&r=PG', 'display_name': 'Deon Du Preez', 'link': 'https://stackoverflow.com/users/18062417/deon-du-preez'}",False,325,0,0,1667855290,1643418864,,70901607,CC BY-SA 4.0,https://stackoverflow.com/questions/70901607/dynamics-365-ssrs-report-generated-as-an-excel-document-via-a-webapi-call,Dynamics 365 SSRS Report generated as an Excel document via a WebAPI call,,,
30,"['c#', 'asp.net-core', 'authentication', 'jwt']","{'account_id': 352700, 'reputation': 4945, 'user_id': 689923, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f08103298f5b874e8eb86399d2a813f3?s=256&d=identicon&r=PG', 'display_name': 'Mo B.', 'link': 'https://stackoverflow.com/users/689923/mo-b'}",True,5929,3,29,1667749096,1641301398,,70579279,CC BY-SA 4.0,https://stackoverflow.com/questions/70579279/unauthorized-invalid-token-when-authenticating-with-jwt-bearer-token-after-upd,Unauthorized (Invalid Token) when authenticating with JWT Bearer Token after update to .NET 6,70579280.0,,
31,"['c#', '.net', 'asynchronous', 'iasyncenumerable', 'ix.net']","{'account_id': 15495526, 'reputation': 28946, 'user_id': 11178549, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ePjRo.png?s=256&g=1', 'display_name': 'Theodor Zoulias', 'link': 'https://stackoverflow.com/users/11178549/theodor-zoulias'}",True,300,3,3,1667641015,1642161117,1642411963.0,70710153,CC BY-SA 4.0,https://stackoverflow.com/questions/70710153/how-to-merge-multiple-asynchronous-sequences-without-left-side-bias,How to merge multiple asynchronous sequences without left-side bias?,70711683.0,,
32,"['c#', 'sql-server', 'ssms']","{'account_id': 18410178, 'reputation': 273, 'user_id': 14826884, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-If2dfMXnMno/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNADpP3rRpGG8gqL0r6z1wzNU2MAg/photo.jpg?sz=256', 'display_name': 'EL02', 'link': 'https://stackoverflow.com/users/14826884/el02'}",False,3847,1,1,1667550416,1641732123,1641733125.0,70641345,CC BY-SA 4.0,https://stackoverflow.com/questions/70641345/how-to-get-connection-string-in-sql-server-management-studiolatest-version,How to get connection string in SQL Server Management Studio(latest version),,,
33,"['c#', 'asynchronous', 'async-await', 'iasyncenumerable', 'ix.net']","{'account_id': 2569411, 'reputation': 3377, 'user_id': 2228526, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ea52ba604d39a8304f23d7943b945b7c?s=256&d=identicon&r=PG', 'display_name': 'JD Davis', 'link': 'https://stackoverflow.com/users/2228526/jd-davis'}",True,1588,3,4,1667548720,1641845540,1641853229.0,70658393,CC BY-SA 4.0,https://stackoverflow.com/questions/70658393/merge-multiple-iasyncenumerable-streams,Merge multiple IAsyncEnumerable streams,70659874.0,,
34,"['c#', 'asp.net-web-api', 'dependency-injection', 'azure-keyvault', '.net-6.0']","{'account_id': 4350536, 'reputation': 157, 'user_id': 3551041, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e14652b2afc50014a52eb7369969a443?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/3551041/peter'}",True,4329,1,0,1667506123,1643145848,1667506123.0,70855868,CC BY-SA 4.0,https://stackoverflow.com/questions/70855868/get-key-vault-serviceclient-within-program-cs-startup-in-a-net-6-app,Get Key Vault ServiceClient within Program.cs (startup) in a .NET 6 app,70964839.0,,
35,"['c#', 'android', 'ios', 'xamarin', 'xamarin.forms']","{'account_id': 19772016, 'reputation': 11, 'user_id': 14478809, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eee33524930c70576a050ba4cb54c227?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paras', 'link': 'https://stackoverflow.com/users/14478809/paras'}",False,66,1,1,1667434292,1641112535,1641188653.0,70554607,CC BY-SA 4.0,https://stackoverflow.com/questions/70554607/firebaseauth-instance-is-null-xamarin-forms,FirebaseAuth.Instance is null xamarin forms,,,
36,"['c#', 'null']","{'account_id': 1068362, 'reputation': 661, 'user_id': 1068263, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/31ab9ee329605800291b893da1afae95?s=256&d=identicon&r=PG', 'display_name': 'Guy Cohen', 'link': 'https://stackoverflow.com/users/1068263/guy-cohen'}",True,6796,4,3,1667428907,1642322538,1642322885.0,70728537,CC BY-SA 4.0,https://stackoverflow.com/questions/70728537/why-do-i-get-warning-cs8602,Why do I get warning CS8602?,,,
37,"['c#', 'asp.net-core', 'exception', 'reflection', 'automapper']","{'account_id': 1242018, 'reputation': 156, 'user_id': 1204396, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a3bb2703e99f52128f1bcaee30ff2eb3?s=256&d=identicon&r=PG', 'display_name': 'Mustafa', 'link': 'https://stackoverflow.com/users/1204396/mustafa'}",True,1839,4,4,1667386001,1642361687,,70733501,CC BY-SA 4.0,https://stackoverflow.com/questions/70733501/automapper-throwing-system-reflection-ambiguousmatchexception-ambiguous-match-f,Automapper throwing System.Reflection.AmbiguousMatchException: Ambiguous match found,,,
38,"['c#', 'asp.net-core', 'cors', 'asp.net-core-webapi', 'asp.net-core-6.0']","{'account_id': 23790616, 'reputation': 759, 'user_id': 17802104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce153112acdf30c5cba94c26dda86cee?s=256&d=identicon&r=PG', 'display_name': 'hanushi', 'link': 'https://stackoverflow.com/users/17802104/hanushi'}",True,3454,4,3,1667384352,1643292034,1643339184.0,70879838,CC BY-SA 4.0,https://stackoverflow.com/questions/70879838/failed-to-enable-cors-in-asp-net-core-6-0-web-api,Failed to enable CORS in asp .net core 6.0 Web Api,,,
39,"['c#', 'asp.net-core', 'logging', 'serilog']","{'account_id': 3048221, 'reputation': 722, 'user_id': 2583352, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/nWsJE.jpg?s=256&g=1', 'display_name': 'mk_yo', 'link': 'https://stackoverflow.com/users/2583352/mk-yo'}",False,474,1,5,1667326605,1643126384,1667324629.0,70851808,CC BY-SA 4.0,https://stackoverflow.com/questions/70851808/net-core-3-1-set-forcontext-for-serilog-with-microsoft-ilogger-interface,.Net Core 3.1 - Set ForContext for Serilog with Microsoft Ilogger interface,,,
40,"['c#', '.net', 'async-await', 'parallel-processing', 'dasync.asyncenumerator']","{'account_id': 16608229, 'reputation': 259, 'user_id': 12002024, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAiCJbHMnAoy6apj-JqaarkJnGW3IpsxqwMCMuaDw=k-s256', 'display_name': 'Piotr P', 'link': 'https://stackoverflow.com/users/12002024/piotr-p'}",True,381,1,1,1667286135,1641547251,1641552115.0,70619070,CC BY-SA 4.0,https://stackoverflow.com/questions/70619070/dasync-collections-parallelforeachasync-runs-only-as-a-sync-loop,Dasync.Collections ParallelForEachAsync runs only as a sync loop,,,
41,"['c#', 'asp.net', 'asp.net-core', 'asp.net-web-api-routing']","{'account_id': 1585869, 'reputation': 500, 'user_id': 1470240, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9d5052c12ef3e21ac234930082fecfa6?s=256&d=identicon&r=PG', 'display_name': 'user1470240', 'link': 'https://stackoverflow.com/users/1470240/user1470240'}",True,954,2,5,1667282331,1643279393,1643280217.0,70877004,CC BY-SA 4.0,https://stackoverflow.com/questions/70877004/httpgetattribute-name-property-not-working-for-routing,HttpGetAttribute name property not working for routing,70877094.0,,
42,"['c#', '.net', 'sql-server', 'entity-framework']","{'account_id': 20879710, 'reputation': 23, 'user_id': 15337758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f760c9b449d1227af908e475ee026bf1?s=256&d=identicon&r=PG&f=1', 'display_name': 'VitaliiNest', 'link': 'https://stackoverflow.com/users/15337758/vitaliinest'}",True,680,2,2,1667188458,1641730722,1641732319.0,70641179,CC BY-SA 4.0,https://stackoverflow.com/questions/70641179/how-to-map-time0-to-timeonly-entity-framework-sql-server-2019,How to map time(0) to TimeOnly Entity Framework SQL Server 2019?,70678661.0,,
43,"['c#', 'visual-studio-code', '.net-6.0', 'omnisharp']","{'account_id': 14840605, 'reputation': 55, 'user_id': 10717469, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/oGZYd.jpg?s=256&g=1', 'display_name': 'CoderLevel0', 'link': 'https://stackoverflow.com/users/10717469/coderlevel0'}",True,4551,2,3,1667158606,1641846308,,70658514,CC BY-SA 4.0,https://stackoverflow.com/questions/70658514/getting-error-on-visual-studio-code-for-omnisharp-with-net6-windows-10,Getting Error on Visual Studio Code for OmniSharp with .Net6 Windows 10,70658604.0,,
44,"['c#', 'arrays', '.net', '2d']","{'account_id': 16980173, 'reputation': 382, 'user_id': 12282360, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/p2v8A.jpg?s=256&g=1', 'display_name': 'Noah', 'link': 'https://stackoverflow.com/users/12282360/noah'}",True,269,2,-2,1667143909,1643041473,1643271913.0,70837095,CC BY-SA 4.0,https://stackoverflow.com/questions/70837095/in-c-how-do-you-declare-an-array-with-all-values-set-to-zero-without-explicit,"In C#, how do you declare an array with all values set to zero, without explicitly declaring it?",70837134.0,,
45,"['c#', 'unity3d', 'coroutine', 'addressables']","{'account_id': 17964413, 'reputation': 139, 'user_id': 13054601, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KBvI4.jpg?s=256&g=1', 'display_name': 'Knight Steele', 'link': 'https://stackoverflow.com/users/13054601/knight-steele'}",False,1312,2,0,1667130847,1643315884,,70885414,CC BY-SA 4.0,https://stackoverflow.com/questions/70885414/struggling-to-correctly-get-download-progress-from-a-unity-addressables-asset-lo,Struggling to correctly get download progress from a Unity Addressables asset load,,,
