,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason
10,"['c#', 'linux', 'asp.net-core']","{'account_id': 9043798, 'reputation': 119, 'user_id': 6737003, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-RQHZ6cg3q8U/AAAAAAAAAAI/AAAAAAAAACc/WBDxFQAD2-I/photo.jpg?sz=256', 'display_name': 'Jhon Alexander Jimenez Morales', 'link': 'https://stackoverflow.com/users/6737003/jhon-alexander-jimenez-morales'}",True,13645,,6,8,1668351202,1555966418,1555969748.0,55801008,CC BY-SA 4.0,https://stackoverflow.com/questions/55801008/this-site-can-t-provide-a-secure-connection-asp-net-core-from-dotnet-linux,This site can’t provide a secure connection asp.net core from dotnet linux,,,
11,"['c#', 'memory', 'visual-studio-2017', 'profiler']","{'account_id': 9039634, 'reputation': 2867, 'user_id': 6734314, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/460be6dc2e7912ccf59b7e8cb36e4aaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'astrowalker', 'link': 'https://stackoverflow.com/users/6734314/astrowalker'}",True,4643,,4,8,1668177914,1554721268,,55571930,CC BY-SA 4.0,https://stackoverflow.com/questions/55571930/why-is-memory-usage-section-disabled-in-performance-profiler,Why is Memory Usage section disabled in performance profiler?,,,
12,"['c#', 'foreach', 'ienumerable']","{'account_id': 1983276, 'reputation': 787, 'user_id': 1779304, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/eM6Q6.jpg?s=256&g=1', 'display_name': 'David von Tamar', 'link': 'https://stackoverflow.com/users/1779304/david-von-tamar'}",True,7702,55474466.0,8,0,1668010920,1554206566,1554206683.0,55474316,CC BY-SA 4.0,https://stackoverflow.com/questions/55474316/how-to-access-the-next-and-previous-items-within-a-foreach-iteration-over-an-ien,How to access the next and previous items within a foreach iteration over an IEnumerable?,,,
13,"['c#', 'xamarin']","{'account_id': 15487531, 'reputation': 1, 'user_id': 11330345, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcc50ee5fb506acbaed09b1666a16e95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marco Garcia ', 'link': 'https://stackoverflow.com/users/11330345/marco-garcia'}",False,841,,2,0,1667930138,1554742348,,55578205,CC BY-SA 4.0,https://stackoverflow.com/questions/55578205/my-method-sendfcmnativenotificationasync-does-not-work-when-i-login-for-only-one,"My method SendFcmNativeNotificationAsync does not work when I login for only one user, which parameter is the correct one to send it?",,,
14,"['c#', 'algorithm', 'encryption', 'cryptography', 'veracode']","{'account_id': 8418751, 'reputation': 21, 'user_id': 11409463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3898f94871890ad31ce908651b163e11?s=256&d=identicon&r=PG&f=1', 'display_name': 'M P Reddy', 'link': 'https://stackoverflow.com/users/11409463/m-p-reddy'}",False,1643,,1,2,1667853564,1556185487,,55846312,CC BY-SA 4.0,https://stackoverflow.com/questions/55846312/how-to-fix-veracode-issue-use-of-a-broken-or-risky-cryptographic-algorithm-cwe,How to fix VeraCode issue &quot;Use of a Broken or Risky Cryptographic Algorithm (CWE ID 327)&quot; for dot net core 2.0 Angular Project?,,,
15,"['c#', 'firebird']","{'account_id': 9026660, 'reputation': 85, 'user_id': 6725755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0539a9010a87444fe55576278d231ddd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muhammad Waqas', 'link': 'https://stackoverflow.com/users/6725755/muhammad-waqas'}",True,1613,,4,1,1667750057,1554286722,1554294492.0,55492755,CC BY-SA 4.0,https://stackoverflow.com/questions/55492755/how-to-get-data-from-multiple-select-statements-and-store-it-in-the-dataset,How to get data from multiple SELECT statements and store it in the DataSet,,,
16,"['c#', 'python']","{'account_id': 1094324, 'reputation': 325, 'user_id': 1088259, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/0d88e6db0b8e67b093c316a9318c25c0?s=256&d=identicon&r=PG', 'display_name': 'user1088259', 'link': 'https://stackoverflow.com/users/1088259/user1088259'}",False,313,,0,1,1667584268,1554532333,,55546505,CC BY-SA 4.0,https://stackoverflow.com/questions/55546505/bittrex-websocket-encoding,Bittrex websocket encoding,,,
17,"['c#', 'blazor']","{'account_id': 8235459, 'reputation': 143, 'user_id': 6194835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17e9c8b6df1ac099f12f99d1733b1195?s=256&d=identicon&r=PG&f=1', 'display_name': 'lukesss', 'link': 'https://stackoverflow.com/users/6194835/lukesss'}",True,18566,,6,11,1667257426,1555943592,1588150309.0,55796060,CC BY-SA 4.0,https://stackoverflow.com/questions/55796060/blazor-binding-value-to-input-date-in-one-way,Blazor binding value to &quot;input date&quot; in one-way,,,
18,"['c#', '.net-core', 'rider']","{'account_id': 91055, 'reputation': 215206, 'user_id': 250259, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/64839d31baaefafa58120e1a5a503d66?s=256&d=identicon&r=PG', 'display_name': 'John Conde', 'link': 'https://stackoverflow.com/users/250259/john-conde'}",True,12406,55573377.0,2,9,1667238046,1554683552,1603930836.0,55564893,CC BY-SA 4.0,https://stackoverflow.com/questions/55564893/unable-to-load-solution-in-jetbrains-rider,Unable to load solution in JetBrains Rider,,,
19,"['c#', 'unity3d', 'textures', 'texture2d']","{'account_id': 10908897, 'reputation': 564, 'user_id': 8018902, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/669af2f36d89d9da0736ddc9827834c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raikish', 'link': 'https://stackoverflow.com/users/8018902/raikish'}",True,4868,,3,0,1667231657,1554123756,1554137914.0,55455803,CC BY-SA 4.0,https://stackoverflow.com/questions/55455803/blend-2-textures-unity-c,Blend 2 Textures Unity C#,,,
20,"['c#', 'unity3d']","{'account_id': 15589216, 'reputation': 43, 'user_id': 11246808, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c482428215d88f259fbb904cf0c1d60f?s=256&d=identicon&r=PG&f=1', 'display_name': 'vixep', 'link': 'https://stackoverflow.com/users/11246808/vixep'}",True,102,55655133.0,3,1,1667165959,1555081550,1556214627.0,55654604,CC BY-SA 4.0,https://stackoverflow.com/questions/55654604/i-want-to-know-what-physics-pang-game-use-in-ball-bounce,I want to Know what Physics Pang Game use in Ball Bounce,,,
21,"['c#', 'asp.net-mvc', 'autofac', 'dapper']","{'account_id': 9329714, 'reputation': 111, 'user_id': 6925849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baf3292a48fd24c67b099d07139a0304?s=256&d=identicon&r=PG&f=1', 'display_name': 'GisleK', 'link': 'https://stackoverflow.com/users/6925849/gislek'}",True,6133,,3,8,1666909887,1555335085,,55690339,CC BY-SA 4.0,https://stackoverflow.com/questions/55690339/injecting-idbconnection-vs-idbconnectionfactory,Injecting IDbConnection vs IDbConnectionFactory,,,
22,"['c#', 'sqlite', 'ef-core-2.1']","{'account_id': 15487089, 'reputation': 87, 'user_id': 11192945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cf7c71dd0dc8edae6904a372da89ac1?s=256&d=identicon&r=PG&f=1', 'display_name': 'gigiLaTrottola', 'link': 'https://stackoverflow.com/users/11192945/gigilatrottola'}",False,939,,1,0,1666768177,1555016973,1555326009.0,55641206,CC BY-SA 4.0,https://stackoverflow.com/questions/55641206/entity-framework-core-primary-key,Entity Framework Core primary key,,,
23,"['c#', 'entity-framework', 'asp.net-core']","{'account_id': 7388514, 'reputation': 335, 'user_id': 7738672, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1b847ad4d18eb6cdec6b27cde8b3ce1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lukas Nys', 'link': 'https://stackoverflow.com/users/7738672/lukas-nys'}",True,72974,55631207.0,2,23,1666724707,1554974893,1649750262.0,55629131,CC BY-SA 4.0,https://stackoverflow.com/questions/55629131/how-to-fix-unable-to-determine-the-relationship-represented-by-navigation-prope,How to fix &#39;Unable to determine the relationship represented by navigation property&#39; error in Entity Framework,,,
24,"['c#', 'load-testing', 'azure-cloud-services']","{'account_id': 4517801, 'reputation': 41, 'user_id': 3672087, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100002084564919/picture?type=large', 'display_name': 'Raghuram M V V', 'link': 'https://stackoverflow.com/users/3672087/raghuram-m-v-v'}",True,22557,,3,3,1666677524,1556514917,1556886652.0,55897308,CC BY-SA 4.0,https://stackoverflow.com/questions/55897308/how-to-fix-http-error-400-the-size-of-the-request-headers-is-too-long-error-f,How to fix &quot;HTTP Error 400. The size of the request headers is too long&quot; error from azure cloud services?,,,
25,"['c#', 'asynchronous', 'dispose', 'idisposable', 'iasyncdisposable']","{'account_id': 29738, 'reputation': 21911, 'user_id': 80572, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0c0f8a17fe71547f718e013591008017?s=256&d=identicon&r=PG', 'display_name': 'Kevin Montrose', 'link': 'https://stackoverflow.com/users/80572/kevin-montrose'}",True,5998,55678438.0,2,12,1666595002,1555258762,1666595002.0,55677445,CC BY-SA 4.0,https://stackoverflow.com/questions/55677445/whats-the-recommended-way-to-deal-with-leaked-iasyncdisposable-instances,What&#39;s the recommended way to deal with leaked IAsyncDisposable instances?,,,
26,"['c#', 'asp.net-core', 'asp.net-core-webapi', 'visual-studio-2019', '.net-core-2.2']","{'account_id': 14313546, 'reputation': 3862, 'user_id': 10339036, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15eeaa76b8617ffc4c1b8bfe93da9d2e?s=256&d=identicon&r=PG&f=1', 'display_name': 'michasaucer', 'link': 'https://stackoverflow.com/users/10339036/michasaucer'}",True,101962,,32,74,1666110785,1555656957,1636626131.0,55757793,CC BY-SA 4.0,https://stackoverflow.com/questions/55757793/the-target-process-exited-without-raising-coreclr-started-event-error-with-net,The target process exited without raising CoreCLR started event error with .NET Core 2.2,1660726097.0,,
27,"['c#', '.net', 'wpf', 'webview', 'wpftoolkit']","{'account_id': 7425553, 'reputation': 398, 'user_id': 5648159, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23552327e828eac8294c858fb6eb35f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeremy Parker', 'link': 'https://stackoverflow.com/users/5648159/jeremy-parker'}",True,10247,56120624.0,4,5,1665727275,1554302651,1554444417.0,55497936,CC BY-SA 4.0,https://stackoverflow.com/questions/55497936/wpf-webview-doesnt-show,WPF WebView doesn&#39;t show,,,
28,"['c#', 'visual-studio', 'solution', 'sln-file']","{'account_id': 84265, 'reputation': 14850, 'user_id': 235671, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/xKXSM.png?s=256&g=1', 'display_name': 't3chb0t', 'link': 'https://stackoverflow.com/users/235671/t3chb0t'}",True,710,73295116.0,2,6,1665661474,1555690284,1555690640.0,55764683,CC BY-SA 4.0,https://stackoverflow.com/questions/55764683/is-there-an-easy-way-to-add-multiple-projects-to-a-solution,Is there an easy way to add multiple projects to a solution?,,,
29,"['c#', 'unit-testing', 'moq', 'polly', 'cancellation-token']","{'account_id': 14217510, 'reputation': 323, 'user_id': 10270960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94f29d67a64262e0f2a9c67644096c7f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jane.L', 'link': 'https://stackoverflow.com/users/10270960/jane-l'}",True,11791,,3,8,1665649600,1554235352,1665485192.0,55482702,CC BY-SA 4.0,https://stackoverflow.com/questions/55482702/how-to-mock-a-method-with-cancellationtoken-passed-as-parameter,How to mock a method with CancellationToken passed as parameter?,,,
30,"['c#', '.net', 'asp.net-core', 'razor-pages', 'asp.net-core-2.2']","{'account_id': 15543392, 'reputation': 13, 'user_id': 11213424, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08c4f86b1dfdf14eda9d4484fe4f5652?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/11213424/ali'}",True,846,,2,1,1665520458,1555777530,1557151055.0,55775485,CC BY-SA 4.0,https://stackoverflow.com/questions/55775485/how-to-send-list-from-controller-view-to-js-script,How to send List from controller/View to JS script,,,
31,"['c#', '.net', 'multithreading', 'task-parallel-library', 'parallel.for']","{'account_id': 2005265, 'reputation': 619, 'user_id': 1795403, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/65f416cce3241906d8aa5f0eba474fb3?s=256&d=identicon&r=PG', 'display_name': 'yaapelsinko', 'link': 'https://stackoverflow.com/users/1795403/yaapelsinko'}",True,191,55548817.0,3,1,1665512850,1554550003,1665511366.0,55548614,CC BY-SA 4.0,https://stackoverflow.com/questions/55548614/how-to-make-parallel-for-to-queue-its-iterations-sequentially,How to make Parallel.For to queue its iterations sequentially?,,,
32,"['c#', 'asp.net-core', 'dotnet-httpclient', 'polly', 'retry-logic']","{'account_id': 14843774, 'reputation': 77, 'user_id': 10719691, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc8129b1cf8b766e9f7a723b1ee930b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'M. Mis', 'link': 'https://stackoverflow.com/users/10719691/m-mis'}",True,7553,,2,2,1665478280,1554229538,1665478280.0,55481326,CC BY-SA 4.0,https://stackoverflow.com/questions/55481326/how-setup-parameters-for-addhttpclient-when-ihttpclientfactory-is-created,How Setup Parameters for AddHttpClient when IHttpClientFactory is created?,,,
33,"['c#', 'asynchronous', 'parallel.foreach', 'polly', 'bulkhead']","{'account_id': 9301738, 'reputation': 31, 'user_id': 6906983, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4edcde9242808765f9dd4ff73fddd3ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jonathan Allbritten', 'link': 'https://stackoverflow.com/users/6906983/jonathan-allbritten'}",True,2398,,1,3,1665227599,1554935838,1665227599.0,55622225,CC BY-SA 4.0,https://stackoverflow.com/questions/55622225/clarification-on-running-multiple-async-tasks-in-parallel-with-throttling,Clarification on running multiple async tasks in parallel with throttling,,,
34,"['c#', 'asp.net-core', 'visual-studio-code', 'intellisense', 'omnisharp']","{'account_id': 4561270, 'reputation': 4775, 'user_id': 3703534, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/ApYeB.jpg?s=256&g=1', 'display_name': 'Sachith Wickramaarachchi', 'link': 'https://stackoverflow.com/users/3703534/sachith-wickramaarachchi'}",True,85442,55546699.0,16,56,1664619677,1554466528,1568479662.0,55535177,CC BY-SA 4.0,https://stackoverflow.com/questions/55535177/omnisharp-msbuild-projectmanager-attempted-to-update-project-that-is-not-loaded,OmniSharp.MSBuild.ProjectManager Attempted to update project that is not loaded:,1610694684.0,,
35,"['c#', 'exchangewebservices', 'public-folders']","{'account_id': 14167177, 'reputation': 77, 'user_id': 10234819, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-TW2jQ-UkUI0/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaPvUhVrHJY6HJXFl97SgXZiO4bOKA/mo/photo.jpg?sz=256', 'display_name': 'Kanu Priya', 'link': 'https://stackoverflow.com/users/10234819/kanu-priya'}",True,1662,55673204.0,2,0,1664491600,1554978222,,55630231,CC BY-SA 4.0,https://stackoverflow.com/questions/55630231/ews-exception-there-are-no-public-folder-servers-available,EWS Exception: There are no public folder servers available,,,
36,"['c#', '.net-core', 'csvhelper']","{'account_id': 3232819, 'reputation': 79, 'user_id': 2727662, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Koh', 'link': 'https://stackoverflow.com/users/2727662/koh'}",True,2091,55531777.0,3,1,1664376247,1554445195,1554449469.0,55529326,CC BY-SA 4.0,https://stackoverflow.com/questions/55529326/csvreader-not-applying-configuration,CsvReader not applying configuration,,,
37,"['c#', 'c#-8.0', 'nullable-reference-types']","{'account_id': 765558, 'reputation': 12539, 'user_id': 795797, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e84df5e85f4f2cd10ad2068cbf6163c9?s=256&d=identicon&r=PG', 'display_name': 'Mihail Shishkov', 'link': 'https://stackoverflow.com/users/795797/mihail-shishkov'}",True,130217,55492438.0,3,178,1664327991,1554285200,1639069257.0,55492214,CC BY-SA 4.0,https://stackoverflow.com/questions/55492214/the-annotation-for-nullable-reference-types-should-only-be-used-in-code-within-a,The annotation for nullable reference types should only be used in code within a &#39;#nullable&#39; context,,,
38,"['c#', 'razor', 'blazor', 'blazor-server-side', 'razor-components']","{'account_id': 2097110, 'reputation': 8263, 'user_id': 1865613, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/4qBtA.png?s=256&g=1', 'display_name': 'ˈvɔlə', 'link': 'https://stackoverflow.com/users/1865613/%cb%88v%c9%94l%c9%99'}",True,43712,55497287.0,2,39,1664296167,1554300210,1664296167.0,55497072,CC BY-SA 4.0,https://stackoverflow.com/questions/55497072/execute-async-method-on-button-click-in-blazor,Execute async method on button click in blazor,,,
39,"['c#', 'ibm-cloud', 'watson-iot']","{'account_id': 242054, 'reputation': 110, 'user_id': 513317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07d711ebd38e04872a225fd63f9ebe4f?s=256&d=identicon&r=PG', 'display_name': 'Mackhdo', 'link': 'https://stackoverflow.com/users/513317/mackhdo'}",True,140,55459000.0,2,1,1664073131,1554050262,1664073131.0,55443069,CC BY-SA 4.0,https://stackoverflow.com/questions/55443069/socketexception-after-publishcommand-applicationclient,"SocketException after publishCommand, ApplicationClient",,,
40,"['c#', 'wpf']","{'account_id': 11674715, 'reputation': 15, 'user_id': 8548669, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba5456410627350923da08514954fe36?s=256&d=identicon&r=PG', 'display_name': 'spacesven', 'link': 'https://stackoverflow.com/users/8548669/spacesven'}",True,82,55472152.0,2,0,1663965155,1554198062,1663965155.0,55471555,CC BY-SA 4.0,https://stackoverflow.com/questions/55471555/easier-opening-of-windows-with-one-void,Easier opening of Windows with one Void,,,
41,"['c#', 'wpf', 'listview', 'gridview', 'listviewitem']","{'account_id': 12412289, 'reputation': 23, 'user_id': 9043807, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-0WGcVRdZ5Yc/AAAAAAAAAAI/AAAAAAAAAz8/14q0D2gydcs/photo.jpg?sz=256', 'display_name': 'Olivier Schipper', 'link': 'https://stackoverflow.com/users/9043807/olivier-schipper'}",True,692,55691690.0,2,2,1663893134,1555247384,1578550897.0,55675636,CC BY-SA 4.0,https://stackoverflow.com/questions/55675636/wpf-listviewitem-style-broke-the-data-bindings,WPF ListViewItem style broke the data bindings?,,,
42,"['c#', 'multithreading', 'memory-leaks', 'httpclient']","{'account_id': 12995059, 'reputation': 21, 'user_id': 9393010, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf0b2fc1f2af1f8fe5d0c8bdc86e5e8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Keln', 'link': 'https://stackoverflow.com/users/9393010/keln'}",False,178,,1,0,1663866968,1554273377,1663866968.0,55488548,CC BY-SA 4.0,https://stackoverflow.com/questions/55488548/a-lot-of-instances-httpclient-with-proxy,A lot of instances HttpClient with proxy,,,
43,"['c#', 'azure', 'unity3d']","{'account_id': 12392933, 'reputation': 1, 'user_id': 9034139, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EihOf.jpg?s=256&g=1', 'display_name': 'YetiYetYet', 'link': 'https://stackoverflow.com/users/9034139/yetiyetyet'}",False,106,,1,0,1663866856,1554284312,1663866856.0,55491901,CC BY-SA 4.0,https://stackoverflow.com/questions/55491901/why-cant-i-send-post-request-to-azure-face-vision-with-unitywebrequest-but-work,Why can&#39;t I send post request to Azure Face Vision with UnityWebRequest but works with HttpClient?,,,
44,"['c#', 'android', 'unity3d', 'gradle', 'android-gradle-plugin']","{'account_id': 10266718, 'reputation': 198, 'user_id': 7576482, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-AH895pS1Aqk/AAAAAAAAAAI/AAAAAAAAANA/TzcZSZK_hYQ/photo.jpg?sz=256', 'display_name': 'Kshitij Dhar', 'link': 'https://stackoverflow.com/users/7576482/kshitij-dhar'}",True,12342,55672387.0,2,5,1663742355,1555185440,1555214395.0,55669323,CC BY-SA 4.0,https://stackoverflow.com/questions/55669323/unity-commandinvokationfailure-gradle-build-failed,Unity - CommandInvokationFailure: Gradle build failed,,,
45,"['c#', 'asp.net-core']","{'account_id': 8610019, 'reputation': 511, 'user_id': 6448745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/039bb7b74e9bc0c45f63091a02ae2f77?s=256&d=identicon&r=PG&f=1', 'display_name': 'Donald', 'link': 'https://stackoverflow.com/users/6448745/donald'}",False,432,,0,1,1663700338,1556263940,1663700338.0,55862844,CC BY-SA 4.0,https://stackoverflow.com/questions/55862844/exception-was-thrown-while-deserializing-the-token-on-centos-7,Exception was thrown while deserializing the token on CentOS 7,,,
