,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
10,"['c#', '.net', 'visual-studio', 'build', 'project']","{'account_id': 16495106, 'reputation': 680, 'user_id': 11917891, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nFCTd.png?s=256&g=1', 'display_name': 'codesnerd', 'link': 'https://stackoverflow.com/users/11917891/codesnerd'}",True,50412,18,28,1667923314,1586522537,61140481,CC BY-SA 4.0,https://stackoverflow.com/questions/61140481/visual-studio-debug-executable-specified-in-the-debug-profile-does-not-exist,Visual Studio - Debug Executable Specified in the Debug Profile does not Exist,62682575.0,1660127725.0,,,,
11,"['c#', 'sql-server', 'timezone-offset', 'datetimeoffset']","{'account_id': 5488010, 'reputation': 599, 'user_id': 4362211, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/fb101a4a8c83d3d1e4ac7d9fad3a2003?s=256&d=identicon&r=PG&f=1', 'display_name': 'TurgidWizard', 'link': 'https://stackoverflow.com/users/4362211/turgidwizard'}",True,975,3,2,1667838331,1587397871,61326636,CC BY-SA 4.0,https://stackoverflow.com/questions/61326636/c-how-to-stop-timezone-offset-being-added-to-system-datetime-when-inserted-in,C# : how to stop timezone offset being added to System.DateTime when inserted into a DateTimeOffset SQL Server column,61354137.0,1587399472.0,,,,
12,"['c#', 'unity3d', 'augmented-reality', 'arkit', 'arcore']","{'account_id': 10942000, 'reputation': 29, 'user_id': 8086534, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KnPxQ.jpg?s=256&g=1', 'display_name': 'Isaack Hussein', 'link': 'https://stackoverflow.com/users/8086534/isaack-hussein'}",True,2847,2,1,1667720059,1585864875,61001861,CC BY-SA 4.0,https://stackoverflow.com/questions/61001861/ar-foundation-raycasting-using-raycast-to-determine-where-to-place-the-z-positi,AR FOUNDATION RAYCASTING: using RayCast to determine where to place the Z position,,1585872581.0,,,,
13,"['c#', 'nodatime']","{'account_id': 10892199, 'reputation': 195, 'user_id': 8007580, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1b_mG_18QOE/AAAAAAAAAAI/AAAAAAAADU8/7zrM2Xt9Fc4/photo.jpg?sz=256', 'display_name': 'Gustav Wengel', 'link': 'https://stackoverflow.com/users/8007580/gustav-wengel'}",True,467,3,1,1667589238,1587112937,61267439,CC BY-SA 4.0,https://stackoverflow.com/questions/61267439/rounding-time-in-nodatime-to-nearest-interval,Rounding time in Nodatime to nearest interval,61301052.0,,,,,
14,['c#'],"{'account_id': 17174332, 'reputation': 29, 'user_id': 12430814, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAtWqDrnavpsNdwayWDrBTpkoiv2t2lkMczVpDj=k-s256', 'display_name': 'Ceyhun', 'link': 'https://stackoverflow.com/users/12430814/ceyhun'}",True,108,1,-3,1667455734,1585776826,60980697,CC BY-SA 4.0,https://stackoverflow.com/questions/60980697/how-can-i-create-a-variable-inside-a-function-that-can-be-used-in-all-other-func,How can I create a variable inside a function that can be used in all other functions?,,1667455734.0,,,,
15,"['c#', 'iis', 'mutex']","{'user_type': 'does_not_exist', 'display_name': 'user12806825'}",False,97,0,0,1667455676,1586523700,61140821,CC BY-SA 4.0,https://stackoverflow.com/questions/61140821/iis-app-pool-app-and-console-app-dont-play-nice-named-mutexes,IIS App pool app and console app don&#39;t play nice. - named mutexes,,1667455676.0,,,,
16,['c#'],"{'account_id': 18375805, 'reputation': 1, 'user_id': 13384928, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjnZch77JcwgoSzMciYGKqXayUbonzPtNVZ3enTiA=k-s256', 'display_name': 'Paolo Gogni', 'link': 'https://stackoverflow.com/users/13384928/paolo-gogni'}",False,267,1,-1,1667455507,1587587293,61374554,CC BY-SA 4.0,https://stackoverflow.com/questions/61374554/unable-to-cast-object-of-type-system-byte-to-type-system-string-combobox-p,unable to cast object of type &#39;system.byte &#39; to type &#39;system.string&#39; (combobox populate PictureBox),,1667455507.0,,,,
17,"['c#', 'asp.net-core', 'fluentvalidation']","{'account_id': 7359410, 'reputation': 764, 'user_id': 5603115, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/26c309bf72a7bfa34affb972fde8b68e?s=256&d=identicon&r=PG&f=1', 'display_name': 'nemostyle', 'link': 'https://stackoverflow.com/users/5603115/nemostyle'}",True,8691,2,1,1667373849,1587562117,61366354,CC BY-SA 4.0,https://stackoverflow.com/questions/61366354/validation-of-integer-in-fluent-validation-when-character-is-not-number,Validation of integer in fluent validation when character is not number,,1587641954.0,,,,
18,"['c#', 'dependency-injection', 'singleton']","{'account_id': 10439419, 'reputation': 485, 'user_id': 7696590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2d032509ba18714feded9bd25edd197?s=256&d=identicon&r=PG&f=1', 'display_name': 'Azzarrel', 'link': 'https://stackoverflow.com/users/7696590/azzarrel'}",True,1917,2,6,1667297095,1588244140,61521782,CC BY-SA 4.0,https://stackoverflow.com/questions/61521782/mixing-dependency-injection-with-the-singleton-design-pattern,Mixing Dependency Injection with the Singleton Design Pattern,61521856.0,1588257565.0,,,,
19,"['c#', 'string', 'unity3d', 'localization']","{'account_id': 5130172, 'reputation': 183, 'user_id': 4110655, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/slXRv.jpg?s=256&g=1', 'display_name': 'Mokhabadi', 'link': 'https://stackoverflow.com/users/4110655/mokhabadi'}",True,169,2,2,1667225516,1586685796,61169696,CC BY-SA 4.0,https://stackoverflow.com/questions/61169696/c-perform-text-rendering-on-string,c# perform text rendering on string,,1586691846.0,,,,
20,"['c#', 'stream', 'binary']","{'account_id': 1311651, 'reputation': 5626, 'user_id': 1259536, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/8wDuA.jpg?s=256&g=1', 'display_name': 'Code Ratchet', 'link': 'https://stackoverflow.com/users/1259536/code-ratchet'}",True,1743,2,1,1667213887,1587515299,61355388,CC BY-SA 4.0,https://stackoverflow.com/questions/61355388/stream-returned-by-http-response-is-not-seekable-as-response-length-throws-unsu,Stream returned by Http response is not seekable as response.Length throws &quot;unsupported&quot;,61355501.0,1587516191.0,,,,
21,"['c#', 'asp.net-core', 'entity-framework-core', 'optimistic-locking', 'retry-logic']","{'account_id': 18443781, 'reputation': 49, 'user_id': 13435699, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28e3d31a39d5e28804274f3129ff6364?s=256&d=identicon&r=PG&f=1', 'display_name': 'kekefigure', 'link': 'https://stackoverflow.com/users/13435699/kekefigure'}",False,1083,1,3,1666718684,1588192825,61511269,CC BY-SA 4.0,https://stackoverflow.com/questions/61511269/how-to-retry-optimistic-concurreny-conflicts-with-asp-net-core-ef-core,"How to retry optimistic concurreny conflicts with ASP.NET core, EF core?",,1666718684.0,,,,
22,"['c#', 'asp.net-mvc', 'rest']","{'account_id': 328754, 'reputation': 3384, 'user_id': 651887, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/7120869b34e0c739502318f4f862c26c?s=256&d=identicon&r=PG', 'display_name': 'c-sharp-and-swiftui-devni', 'link': 'https://stackoverflow.com/users/651887/c-sharp-and-swiftui-devni'}",False,109,1,2,1666663204,1586633819,61162641,CC BY-SA 4.0,https://stackoverflow.com/questions/61162641/authentication-token-always-returning-unauthorized,Authentication token always returning unauthorized,,1586635494.0,,,,
23,"['c#', '.net-core', 'serilog']","{'account_id': 1518261, 'reputation': 12300, 'user_id': 1418704, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/f23297149bdbeb4759cd00c5108f489b?s=256&d=identicon&r=PG', 'display_name': 'Casey Crookston', 'link': 'https://stackoverflow.com/users/1418704/casey-crookston'}",True,2698,2,0,1666421958,1585750119,60972818,CC BY-SA 4.0,https://stackoverflow.com/questions/60972818/using-serilog-for-logging-with-azure-table-storage-in-net-core-mvc,Using Serilog for Logging with Azure Table Storage in .NET Core MVC,60980353.0,1666421958.0,,,,
24,"['c#', 'mysql', 'asp.net-core', 'entity-framework-core', 'visual-studio-2019']","{'account_id': 16839329, 'reputation': 291, 'user_id': 12175082, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBKsWqJmM2fw6zhjtepPjS1ZfKNiHRQ5MRArcNhLw=k-s256', 'display_name': 'Russell Chidhakwa', 'link': 'https://stackoverflow.com/users/12175082/russell-chidhakwa'}",True,34612,9,2,1666374975,1587828103,61427947,CC BY-SA 4.0,https://stackoverflow.com/questions/61427947/entity-framework-core-error-an-error-occurred-using-the-connection-to-database,Entity Framework Core Error: An error occurred using the connection to database &#39;&#39; on server &#39;localhost&#39;,,1587829532.0,,,1643798185.0,
25,"['c#', 'entity-framework', '.net-core', 'entity-framework-core']","{'account_id': 52860, 'reputation': 10848, 'user_id': 158008, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/834ab5fa1dd4a0ce31b808afdf0ff03c?s=256&d=identicon&r=PG', 'display_name': 'James123', 'link': 'https://stackoverflow.com/users/158008/james123'}",True,28651,5,6,1666274886,1586827095,61199281,CC BY-SA 4.0,https://stackoverflow.com/questions/61199281/unable-to-track-an-instance-of-type-in-net-core,Unable to track an instance of type in .Net core?,,,,,,
26,"['c#', 'asp.net-core']","{'account_id': 811450, 'reputation': 3137, 'user_id': 919918, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/e8ae3876d248ae26c2dfdb2a41dbcf9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wayne', 'link': 'https://stackoverflow.com/users/919918/wayne'}",True,5836,4,3,1666122481,1587162861,61281792,CC BY-SA 4.0,https://stackoverflow.com/questions/61281792/asp-net-core-authorizationhandler-not-being-called,ASP.NET Core AuthorizationHandler not being called,,1587180899.0,,,,
27,"['c#', 'winforms', 'winapi', 'combobox', 'custom-controls']","{'account_id': 2936289, 'reputation': 45, 'user_id': 2515101, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/e59a46fa8ec741d3bbdb8aa624496255?s=256&d=identicon&r=PG', 'display_name': 'Pete', 'link': 'https://stackoverflow.com/users/2515101/pete'}",True,2525,1,1,1666030695,1586585864,61152847,CC BY-SA 4.0,https://stackoverflow.com/questions/61152847/raise-an-event-when-i-hover-the-mouse-over-a-combobox-item,Raise an event when I hover the mouse over a ComboBox item,61154093.0,1625691942.0,,,,
28,"['c#', 'sql-server', 'fluent-migrator']","{'account_id': 6399892, 'reputation': 1892, 'user_id': 4962985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc15be0bd13e2658c4c4fe2ad3847dbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Martin D.', 'link': 'https://stackoverflow.com/users/4962985/martin-d'}",True,1127,2,3,1666028884,1587052617,61254614,CC BY-SA 4.0,https://stackoverflow.com/questions/61254614/how-to-update-value-to-null-using-fluentmigrator,How to update value to null using FluentMigrator,61275700.0,,,,,
29,"['c#', 'mysql']","{'account_id': 18102578, 'reputation': 113, 'user_id': 13160237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99d4d6e88dbb6133a6719d2ea36087d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeune Padawan', 'link': 'https://stackoverflow.com/users/13160237/jeune-padawan'}",True,51,1,0,1665589380,1585799759,60983992,CC BY-SA 4.0,https://stackoverflow.com/questions/60983992/how-to-select-a-column-from-multiple-tables-in-c,How to select a column from multiple tables in c#?,60984075.0,1665589380.0,,,,
30,"['c#', 'sendgrid', 'http-status-codes', 'polly', 'retry-logic']","{'account_id': 12917060, 'reputation': 698, 'user_id': 9340928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e92dbd338c095dbafffa173a655c00a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'KVN', 'link': 'https://stackoverflow.com/users/9340928/kvn'}",True,2911,1,3,1665508647,1585941564,61019007,CC BY-SA 4.0,https://stackoverflow.com/questions/61019007/how-to-set-polly-retry-for-the-set-specific-statuscodes-only,How to set Polly Retry for the set specific StatusCodes only,61020659.0,1665508647.0,,,,
31,"['c#', 'dotnet-httpclient', 'hangfire', 'polly', 'cancellation-token']","{'account_id': 2038721, 'reputation': 755, 'user_id': 1820426, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Bv1v8.jpg?s=256&g=1', 'display_name': 'Ross Halliday', 'link': 'https://stackoverflow.com/users/1820426/ross-halliday'}",True,525,1,0,1665508585,1587037698,61249481,CC BY-SA 4.0,https://stackoverflow.com/questions/61249481/when-running-hangfire-background-tasks-on-iis-with-httpclient-then-task-is-imedi,"When running Hangfire background tasks on IIS with HttpClient then task is imediately cancelled, why?",61558335.0,1665508585.0,,,,
32,"['c#', 'unit-testing', 'dotnet-httpclient', 'polly', 'retry-logic']","{'account_id': 3362877, 'reputation': 304, 'user_id': 2824296, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/607330961/picture?type=large', 'display_name': 'David Molyneux', 'link': 'https://stackoverflow.com/users/2824296/david-molyneux'}",True,6846,2,4,1665508555,1587052632,61254623,CC BY-SA 4.0,https://stackoverflow.com/questions/61254623/unit-test-httpclient-with-polly,Unit test HttpClient with Polly,61257569.0,1665508555.0,,,,
33,"['c#', 'asp.net-mvc', 'dotnet-httpclient', 'connection-timeout', 'polly']","{'account_id': 16465557, 'reputation': 135, 'user_id': 11895739, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-SJE1quZhwqs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfIARdZ6JrwoiGn7_ybrfS4WINTOg/photo.jpg?sz=256', 'display_name': 'pixel', 'link': 'https://stackoverflow.com/users/11895739/pixel'}",True,3476,1,3,1665508505,1587906277,61441292,CC BY-SA 4.0,https://stackoverflow.com/questions/61441292/retry-multiple-times-when-http-request-times-out-using-polly-c,Retry multiple times when http request times out using polly c#,61556657.0,1665508505.0,,,,
34,"['c#', 'reflection', 'binding', 'blazor']","{'account_id': 2905324, 'reputation': 1629, 'user_id': 2490877, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/a508a70c9f1e9e376f3e548c2dae58b1?s=256&d=identicon&r=PG', 'display_name': 'neggenbe', 'link': 'https://stackoverflow.com/users/2490877/neggenbe'}",True,2472,2,2,1665479637,1586279703,61085625,CC BY-SA 4.0,https://stackoverflow.com/questions/61085625/blazor-is-it-possible-to-bind-a-generic-item-to-a-property-by-its-name-using-r,Blazor : is it possible to bind a generic item to a property by its name using reflection?,,1594014242.0,,,,
35,"['c#', 'microsoft-teams']","{'account_id': 39454, 'reputation': 185, 'user_id': 113798, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a660624245341bcce9b91df25852e612?s=256&d=identicon&r=PG', 'display_name': 'SnowStorm', 'link': 'https://stackoverflow.com/users/113798/snowstorm'}",True,7485,4,2,1665426746,1586843826,61201514,CC BY-SA 4.0,https://stackoverflow.com/questions/61201514/how-to-send-simple-message-to-microsoft-teams-channel-using-csharp,How to send simple message to Microsoft Teams channel using csharp?,67553178.0,1587371692.0,,,,
36,"['c#', 'entity-framework-6', 'lazy-loading']","{'account_id': 7616035, 'reputation': 71, 'user_id': 5775442, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ff0f4d2d584652286951fb7f16a7a835?s=256&d=identicon&r=PG&f=1', 'display_name': 'user6754', 'link': 'https://stackoverflow.com/users/5775442/user6754'}",False,191,1,1,1665326168,1587106483,61265697,CC BY-SA 4.0,https://stackoverflow.com/questions/61265697/prevent-underposting-attack-by-making-virtual-navigation-properties-required-i,Prevent underposting attack by making virtual navigation properties [Required] in Entity framework models,,1608576143.0,,,,
37,"['c#', 'r', 'r.net']","{'account_id': 16284716, 'reputation': 11, 'user_id': 11759746, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Q6iq90Z0rMQ/AAAAAAAAAAI/AAAAAAAAAGU/CgVQHEuWMSU/photo.jpg?sz=256', 'display_name': 'Yan Ivanov', 'link': 'https://stackoverflow.com/users/11759746/yan-ivanov'}",False,160,3,1,1665168902,1585852296,60998611,CC BY-SA 4.0,https://stackoverflow.com/questions/60998611/how-would-i-convert-a-character-vector-into-a-message-c-r-net,How would I convert a character vector into a message? C# R.NET,,1585853434.0,,,,
38,"['c#', '.net', 'rabbitmq', 'rabbitmq-management']","{'user_type': 'does_not_exist', 'display_name': 'user11631417'}",False,949,1,1,1664986862,1585939401,61018490,CC BY-SA 4.0,https://stackoverflow.com/questions/61018490/c-net-api-for-rabbitmq-management-api,C#/.net API for RabbitMQ Management API,,,,,,
39,"['c#', '.net-core', 'dependency-injection']","{'account_id': 3107819, 'reputation': 18988, 'user_id': 2630261, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/7VXBi.png?s=256&g=1', 'display_name': 'BendEg', 'link': 'https://stackoverflow.com/users/2630261/bendeg'}",True,4139,3,6,1664890447,1586559536,61149889,CC BY-SA 4.0,https://stackoverflow.com/questions/61149889/add-scoped-service-when-creating-a-new-scope,Add scoped service when creating a new scope,,,,,,
40,"['c#', 'entity-framework', 'linq', 'dbset']","{'account_id': 6069144, 'reputation': 21, 'user_id': 6229561, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Axl968gfr7k/AAAAAAAAAAI/AAAAAAAAACQ/ZqYpve0_4eg/photo.jpg?sz=256', 'display_name': 'SINETHEMBA PAULA', 'link': 'https://stackoverflow.com/users/6229561/sinethemba-paula'}",False,319,0,0,1664538311,1586426825,61118707,CC BY-SA 4.0,https://stackoverflow.com/questions/61118707/join-two-dbsett-in-a-linq-expression-in-c,Join two DBSet&lt;T&gt; in a LINQ expression in C#,,,,,,
41,"['c#', '.net', 'web-services', '.net-standard-2.0']","{'account_id': 7551103, 'reputation': 75, 'user_id': 5732485, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1101580826532718/picture?type=large', 'display_name': 'Sachin Chauhan', 'link': 'https://stackoverflow.com/users/5732485/sachin-chauhan'}",False,498,1,0,1664446549,1588256038,61525432,CC BY-SA 4.0,https://stackoverflow.com/questions/61525432/the-type-system-object-is-defined-in-an-assembly-that-is-not-referenced-you-m,The type &#39;System.Object&#39; is defined in an assembly that is not referenced. You must add a reference to assembly &#39;netstandard,,,,,,
42,"['c#', 'asp.net-core', '.net-core', 'dependency-injection', 'class-library']","{'account_id': 1341715, 'reputation': 1285, 'user_id': 1283256, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f68cf80abde5f358adcbdc9d83d57998?s=256&d=identicon&r=PG', 'display_name': 'Dazhush', 'link': 'https://stackoverflow.com/users/1283256/dazhush'}",True,28789,7,35,1664378738,1587999542,61461799,CC BY-SA 4.0,https://stackoverflow.com/questions/61461799/dependency-injection-in-net-core-inside-a-class-library,Dependency Injection in .NET Core inside a class library,61461892.0,1664378738.0,,,,
43,"['c#', 'c++', 'visual-studio', 'msbuild']","{'account_id': 18394141, 'reputation': 45, 'user_id': 13399071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec4668fadb0f6fc5d79f6092e2b19df7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baguji', 'link': 'https://stackoverflow.com/users/13399071/baguji'}",True,379,3,4,1664173984,1588171596,61504639,CC BY-SA 4.0,https://stackoverflow.com/questions/61504639/msbuild-in-visual-studio-moving-files-before-including-them-as-content-c,MSBuild in Visual Studio - Moving files before including them as content (C#),61515171.0,,,,,
44,"['c#', 'text', '.net-core', 'codepages']","{'account_id': 10302423, 'reputation': 163, 'user_id': 7600726, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ym2-7v1O4VU/AAAAAAAAAAI/AAAAAAAAAfs/oiCF_vvc0YY/photo.jpg?sz=256', 'display_name': 'Alexander Tauenis', 'link': 'https://stackoverflow.com/users/7600726/alexander-tauenis'}",True,717,2,1,1664009061,1586877362,61211164,CC BY-SA 4.0,https://stackoverflow.com/questions/61211164/how-to-find-os-code-page-number-in-net-core,How to find OS code page number in .NET Core?,61212306.0,,,,,
45,"['c#', 'asp.net', 'asp.net-mvc', 'model-view-controller']","{'account_id': 18127081, 'reputation': 11, 'user_id': 13182523, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/91oMa.png?s=256&g=1', 'display_name': 'Demario Douce', 'link': 'https://stackoverflow.com/users/13182523/demario-douce'}",True,2412,3,0,1663884525,1585761627,60976684,CC BY-SA 4.0,https://stackoverflow.com/questions/60976684/asp-net-mvc-error-system-data-sqlclient-sqlexception-invalid-object-name-aspn,Asp.net mvc error System.Data.SqlClient.SqlException: &#39;Invalid object name &#39;AspNetUsers&#39;.&#39;,61001842.0,1585790126.0,,,,
