,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
15,"['c#', 'graphql', 'hotchocolate']","{'account_id': 16122885, 'reputation': 31, 'user_id': 11638415, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-FSOhTp_Hy6c/AAAAAAAAAAI/AAAAAAAAE4I/KqwnErLH5Ks/photo.jpg?sz=256', 'display_name': 'Anil Narayan', 'link': 'https://stackoverflow.com/users/11638415/anil-narayan'}",True,1967,1,3,1667423993,1627073781,1667423993.0,68504966,CC BY-SA 4.0,https://stackoverflow.com/questions/68504966/derived-field-resolver-for-graphql-using-hot-chocolate-and-efcore,&quot;Derived&quot; field resolver for GraphQL using Hot Chocolate and EFCore,,,,,
16,"['c#', '.net', 'vimeo', 'vimeo-api']","{'account_id': 5388089, 'reputation': 113, 'user_id': 4291417, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9648ba2c0b02b66518ef3870194c3bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ivoryguard', 'link': 'https://stackoverflow.com/users/4291417/ivoryguard'}",True,546,1,1,1667423915,1626846523,1667423915.0,68464552,CC BY-SA 4.0,https://stackoverflow.com/questions/68464552/creating-listing-subfolder-with-vimeo-api,Creating/listing subfolder with Vimeo API,,,,,
17,"['c#', 'oauth-2.0', 'imap', 'dotnetopenauth', 'mailkit']","{'account_id': 20248268, 'reputation': 63, 'user_id': 14850136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7625b72abf805075ddec8b31497f518?s=256&d=identicon&r=PG&f=1', 'display_name': 'abc54', 'link': 'https://stackoverflow.com/users/14850136/abc54'}",False,1721,0,2,1667285271,1626965014,1627021572.0,68486878,CC BY-SA 4.0,https://stackoverflow.com/questions/68486878/authenticate-with-oauth2-to-read-imap-in-c-mvc-web-application,Authenticate with Oauth2 to read IMAP in C# MVC web-application,,,,,
18,"['c#', 'asp.net-core']","{'account_id': 21641464, 'reputation': 181, 'user_id': 15963607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1607da3c04a83303606fbeaca1cced4?s=256&d=identicon&r=PG&f=1', 'display_name': 'veli', 'link': 'https://stackoverflow.com/users/15963607/veli'}",False,2396,2,0,1667193988,1626175808,1626176385.0,68361556,CC BY-SA 4.0,https://stackoverflow.com/questions/68361556/error-while-validating-the-service-descriptor,Error While validating the service descriptor,,,,,
19,"['c#', 'csvhelper']","{'account_id': 22162830, 'reputation': 11, 'user_id': 16409547, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7461240734c719133c0da0d53ba834c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'SaintRocker96', 'link': 'https://stackoverflow.com/users/16409547/saintrocker96'}",True,1304,1,1,1667132421,1625770300,1625771237.0,68307254,CC BY-SA 4.0,https://stackoverflow.com/questions/68307254/csvhelper-hasheaderrecord-get-only-how-to-append-without-header,CsvHelper &quot;HasHeaderRecord&quot; get only? How to append without header?,,,,,
20,"['c#', 'virtual-machine', 'clickonce', 'localdb', 'windows-sandbox']","{'account_id': 17234431, 'reputation': 25, 'user_id': 12478206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34d77f614a9d0ea6be6cf506bd9f5534?s=256&d=identicon&r=PG&f=1', 'display_name': 'Volatile Pulse', 'link': 'https://stackoverflow.com/users/12478206/volatile-pulse'}",False,563,0,1,1666960604,1625147999,1666960604.0,68211596,CC BY-SA 4.0,https://stackoverflow.com/questions/68211596/windows-sandbox-and-sql-server-localdb,Windows Sandbox and SQL Server LocalDB,,,,,
21,"['c#', 'linq', 'entity-framework-core']","{'account_id': 976699, 'reputation': 2197, 'user_id': 997633, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/ntXxd.png?s=256&g=1', 'display_name': 'astralmaster', 'link': 'https://stackoverflow.com/users/997633/astralmaster'}",True,455,3,4,1666939021,1627300744,1627304065.0,68529429,CC BY-SA 4.0,https://stackoverflow.com/questions/68529429/c-linq-query-execution-order,C# Linq query execution order,68529547.0,,,,
22,"['c#', 'sql-server', '.net-core', 'amazon-rds']","{'account_id': 1017107, 'reputation': 81, 'user_id': 8099860, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bcCH8KnYWG4/AAAAAAAAAAI/AAAAAAAAADM/v1p02GGcxwc/photo.jpg?sz=256', 'display_name': 'messerke', 'link': 'https://stackoverflow.com/users/8099860/messerke'}",True,794,1,0,1666901526,1626105778,1626117225.0,68350494,CC BY-SA 4.0,https://stackoverflow.com/questions/68350494/connecting-to-aws-rds-from-dotnetcore-web-app,Connecting to AWS RDS from dotnetcore web app,68353153.0,,,,
23,"['c#', '.net', 'visual-studio-code', 'nuget', 'nuget-package']","{'account_id': 5914809, 'reputation': 313, 'user_id': 4653935, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153107908228959/picture?type=large', 'display_name': 'Ghislain Bruyere', 'link': 'https://stackoverflow.com/users/4653935/ghislain-bruyere'}",True,9380,1,18,1666710856,1625651457,1666710856.0,68283730,CC BY-SA 4.0,https://stackoverflow.com/questions/68283730/error-nu1100-unable-to-resolve-microsoftofficecore-15-0-0-for-net5-0,error: NU1100: Unable to resolve &#39;MicrosoftOfficeCore (&gt;= 15.0.0)&#39; for &#39;net5.0&#39;,68284740.0,,,,
24,"['c#', 'visual-studio', 'speech-recognition']","{'account_id': 22314847, 'reputation': 1, 'user_id': 16538335, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgLtRElz3FQgGhX7sOQ-9giGAxaMqP3WpNcWRIu=k-s256', 'display_name': 'DanPlayz', 'link': 'https://stackoverflow.com/users/16538335/danplayz'}",False,120,1,-2,1666392209,1627397326,,68547071,CC BY-SA 4.0,https://stackoverflow.com/questions/68547071/when-i-make-a-speech-recognition-application-and-i-press-the-button-to-start-the,When i make a speech recognition application and i press the button to start the speech engine it wont work (C# Visual Studio),,,,,
25,"['c#', 'microsoft-graph-api', 'microsoft-teams', 'microsoft-graph-sdks', 'microsoft-graph-teams']","{'account_id': 3926114, 'reputation': 369, 'user_id': 3246541, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'lolsharp', 'link': 'https://stackoverflow.com/users/3246541/lolsharp'}",False,218,1,0,1666390699,1626764780,1666390699.0,68450822,CC BY-SA 4.0,https://stackoverflow.com/questions/68450822/creating-new-team-with-graph-api-missing-response,Creating new team with graph api missing response,,,,,
26,"['c#', '.net-5']","{'account_id': 2311182, 'reputation': 1850, 'user_id': 2029276, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/05f5ae7c009416c6cb07373eba31441f?s=256&d=identicon&r=PG', 'display_name': 'Shadow', 'link': 'https://stackoverflow.com/users/2029276/shadow'}",True,3091,2,5,1666265286,1625576035,1642690824.0,68270954,CC BY-SA 4.0,https://stackoverflow.com/questions/68270954/how-to-migrate-from-httprequestmessage-properties-to-httprequestmessage-options,How to migrate from HttpRequestMessage.Properties to HttpRequestMessage.Options,,,,,
27,"['c#', 'asp.net', 'asp.net-core', 'websocket']","{'account_id': 21949201, 'reputation': 34, 'user_id': 16228585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7b9ceb46edada14f99bb2aa4865582a?s=256&d=identicon&r=PG', 'display_name': 'SlimeNull', 'link': 'https://stackoverflow.com/users/16228585/slimenull'}",False,318,1,0,1665997795,1627242773,,68522042,CC BY-SA 4.0,https://stackoverflow.com/questions/68522042/cannot-send-data-with-web-socket-in-api-controllers-httpget-method,Cannot send data with web socket in API Controller&#39;s &quot;HttpGet&quot; method,,,,,
28,"['c#', 'mailchimp', 'mandrill']","{'account_id': 14979917, 'reputation': 13, 'user_id': 10814166, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/500cf35a272bd43453402f5ef9b61436?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amrit Pannu', 'link': 'https://stackoverflow.com/users/10814166/amrit-pannu'}",False,349,2,0,1665989854,1625642858,1625731239.0,68281756,CC BY-SA 4.0,https://stackoverflow.com/questions/68281756/mailchimp-not-rendering-variables,Mailchimp not rendering variables,,,,,
29,"['c#', 'azure', 'asp.net-core', 'azure-functions']","{'account_id': 881558, 'reputation': 2585, 'user_id': 267955, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/06146b832fdff9a68e58f7ea649cbc24?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/267955/paul'}",False,1168,2,1,1665648596,1625229513,,68225375,CC BY-SA 4.0,https://stackoverflow.com/questions/68225375/how-can-i-use-authorize-attributes-in-httptrigger-of-azure-function,How can I use Authorize attributes in HttpTrigger of Azure Function,,,,,
30,"['c#', 'entity-framework', 'entity-framework-core']","{'account_id': 6748395, 'reputation': 522, 'user_id': 6641322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e414abb1968aab532b1d9b22a75f89e?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheSpixxyQ', 'link': 'https://stackoverflow.com/users/6641322/thespixxyq'}",True,921,5,1,1665638860,1627515602,,68568477,CC BY-SA 4.0,https://stackoverflow.com/questions/68568477/how-could-i-make-this-ef-core-query-better,How could I make this EF Core query better?,,,,,
31,"['c#', 'visual-studio-code']","{'account_id': 22284971, 'reputation': 57, 'user_id': 16512785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0242015df48399bcf30fba8a020241a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muffin', 'link': 'https://stackoverflow.com/users/16512785/muffin'}",False,245,0,3,1665486017,1627068620,1627117951.0,68504272,CC BY-SA 4.0,https://stackoverflow.com/questions/68504272/how-to-change-the-automatic-code-in-launch-json-in-vs-code-c,How to change the automatic code in launch.json in VS CODE (c#),,,,,
32,['c#'],"{'account_id': 22303948, 'reputation': 147, 'user_id': 16528861, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QVRPf.jpg?s=256&g=1', 'display_name': 'Mado', 'link': 'https://stackoverflow.com/users/16528861/mado'}",True,60,1,-2,1665440192,1627303306,1665440192.0,68530034,,https://stackoverflow.com/questions/68530034/im-getting-this-error-too-much-and-i-couldnt-fixt-it-even-with-following-naming,I&#39;m getting this error too much and I couldnt fixt it even with following naming convention with capital letter,,1627311217.0,Not suitable for this site,,
33,"['c#', 'dotnet-httpclient', 'polly', 'bulkhead']","{'account_id': 7478974, 'reputation': 3519, 'user_id': 5684370, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/17e28adec94010c4a5b5a21af7b15745?s=256&d=identicon&r=PG', 'display_name': 'ganchito55', 'link': 'https://stackoverflow.com/users/5684370/ganchito55'}",True,712,1,2,1665227355,1625559414,1665227355.0,68266935,CC BY-SA 4.0,https://stackoverflow.com/questions/68266935/httpclient-timeout-and-polly-bulkhead-policy-problem,HttpClient TimeOut and Polly Bulkhead Policy problem,68350320.0,,,,
34,"['c#', '.net', 'polly', 'retry-logic']","{'account_id': 9317759, 'reputation': 73, 'user_id': 6917543, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DWZQR.png?s=256&g=1', 'display_name': 'DrExpresso', 'link': 'https://stackoverflow.com/users/6917543/drexpresso'}",False,148,0,2,1665226886,1625671209,1665226886.0,68288776,CC BY-SA 4.0,https://stackoverflow.com/questions/68288776/polly-net-shut-down-application-gracefully-with-ihostapplicationlifetime,Polly .Net shut down application gracefully with IHostApplicationLifetime,,,,,
35,"['c#', '.net-core', 'timeout', 'polly', 'circuit-breaker']","{'account_id': 3543960, 'reputation': 663, 'user_id': 2960388, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100001907707463/picture?type=large', 'display_name': 'Golide', 'link': 'https://stackoverflow.com/users/2960388/golide'}",True,753,1,3,1665226815,1625978162,1665226815.0,68333247,CC BY-SA 4.0,https://stackoverflow.com/questions/68333247/cannot-implicitly-convert-type-polly-circuitbreaker-asynccircuitbreaker-to-po,Cannot implicitly convert type &#39;Polly.CircuitBreaker.AsyncCircuitBreaker&#39; to &#39;Polly.Policy&#39;,,,,,
36,"['c#', '.net', 'nullreferenceexception', 'fallback', 'polly']","{'account_id': 7314115, 'reputation': 602, 'user_id': 5572355, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/F6j1W.jpg?s=256&g=1', 'display_name': 'pampua84', 'link': 'https://stackoverflow.com/users/5572355/pampua84'}",True,193,1,1,1665226762,1626344447,1665226762.0,68392013,CC BY-SA 4.0,https://stackoverflow.com/questions/68392013/fallback-asyncfallbackengine-exception,Fallback.AsyncFallbackEngine Exception,,,,,
37,"['c#', 'unit-testing', 'dotnet-httpclient', 'polly', 'retry-logic']","{'account_id': 21795131, 'reputation': 95, 'user_id': 16094819, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04556f0a797570c590386673d58fb61b?s=256&d=identicon&r=PG&f=1', 'display_name': 'devram', 'link': 'https://stackoverflow.com/users/16094819/devram'}",True,3096,1,2,1665226666,1627314859,1665226666.0,68532973,CC BY-SA 4.0,https://stackoverflow.com/questions/68532973/unit-test-polly-check-whether-the-retry-policy-is-triggered-on-timeout-error,Unit test Polly - Check whether the retry policy is triggered on timeout / error,68540520.0,,,,
38,"['c#', 'dotnet-httpclient', 'fallback', 'polly', 'retry-logic']","{'account_id': 4487103, 'reputation': 99, 'user_id': 16389062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/85076c9e6c90ab189615bfd9cfce0926?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neg', 'link': 'https://stackoverflow.com/users/16389062/neg'}",True,477,2,4,1665225601,1627476170,1665225601.0,68560615,CC BY-SA 4.0,https://stackoverflow.com/questions/68560615/polly-patterns-in-c-for-a-workflow,Polly patterns in C# for a workflow?,68572489.0,,,,
39,"['c#', '.net', 'apache-kafka', 'polly', 'retry-logic']","{'account_id': 22342076, 'reputation': 19, 'user_id': 16561710, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyw4YISNR_dMbjQTz56xGBw0EUZYLHdIExkHnoB=k-s256', 'display_name': 'J Vijverberg', 'link': 'https://stackoverflow.com/users/16561710/j-vijverberg'}",False,621,0,1,1665225494,1627653387,1665225494.0,68592143,CC BY-SA 4.0,https://stackoverflow.com/questions/68592143/how-to-implement-a-kafka-retry-policy-with-publishing-failed-messages-to-a-dead,How to implement a kafka retry policy with publishing failed messages to a Dead Letter Topic in .NET?,,,,,
40,"['c#', 'encryption', 'password-encryption', 'encryption-symmetric', 'keepass']","{'account_id': 22255349, 'reputation': 143, 'user_id': 16487598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbd779958059382364fa7038b8647651?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beardy', 'link': 'https://stackoverflow.com/users/16487598/beardy'}",False,815,2,1,1664998853,1627382645,1664998757.0,68543473,CC BY-SA 4.0,https://stackoverflow.com/questions/68543473/best-ways-to-store-sensitive-data,Best ways to store sensitive data,,,,,
41,"['c#', 'list', 'performance', 'linq']","{'account_id': 14876075, 'reputation': 35, 'user_id': 10742101, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BsHg7.jpg?s=256&g=1', 'display_name': 'Jared DC', 'link': 'https://stackoverflow.com/users/10742101/jared-dc'}",True,192,4,1,1664971529,1626431683,1626436627.0,68407568,CC BY-SA 4.0,https://stackoverflow.com/questions/68407568/is-there-a-better-way-fastest-to-get-the-longest-common-folder-path,Is there a better way (fastest) to get the longest common folder path?,,,,,
42,"['c#', '.net', 'dotnet-httpclient', 'polly', 'retry-logic']","{'account_id': 12530278, 'reputation': 361, 'user_id': 9118799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3359d3a057f111c5f5b495e74ad59625?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alejandro', 'link': 'https://stackoverflow.com/users/9118799/alejandro'}",True,409,2,1,1664948751,1625664449,1664948751.0,68286970,CC BY-SA 4.0,https://stackoverflow.com/questions/68286970/after-a-500-response-no-requests-are-sent-again-until-process-is-restarted,After a 500 response no requests are sent again until process is restarted,68304581.0,,,,
43,"['c#', 'web', 'swagger', 'swashbuckle', '.net-4.6']","{'account_id': 14027556, 'reputation': 9, 'user_id': 10132220, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-dHfdyjoeO8M/AAAAAAAAAAI/AAAAAAAAHJU/aCGMAlFRii8/photo.jpg?sz=256', 'display_name': 'Michael Ivno', 'link': 'https://stackoverflow.com/users/10132220/michael-ivno'}",False,137,1,0,1664803971,1625749177,1625753689.0,68302134,CC BY-SA 4.0,https://stackoverflow.com/questions/68302134/c-swashbuckle-net45-didnt-show-controllers-on-swagger-ui,C# Swashbuckle.Net45 didn&#39;t show controllers on Swagger UI,,,,,
44,"['c#', 'timeout', 'dotnet-httpclient', 'polly', 'retry-logic']","{'account_id': 167513, 'reputation': 2957, 'user_id': 392362, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/baae7d18ffc0d93e01a3137557af9213?s=256&d=identicon&r=PG', 'display_name': 'Niels Brinch', 'link': 'https://stackoverflow.com/users/392362/niels-brinch'}",True,902,1,1,1664543977,1627464907,1664543977.0,68557887,CC BY-SA 4.0,https://stackoverflow.com/questions/68557887/polly-does-not-timeout,Polly does not timeout,68587481.0,,,,
45,"['c#', 'polly', 'retry-logic']","{'account_id': 12528354, 'reputation': 77, 'user_id': 9117391, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HJ4UQb6bBW8/AAAAAAAAAAI/AAAAAAAAAcc/R-2R4m4Fvh8/photo.jpg?sz=256', 'display_name': 'Ch.', 'link': 'https://stackoverflow.com/users/9117391/ch'}",True,854,1,1,1664543934,1626872837,1664543934.0,68470069,CC BY-SA 4.0,https://stackoverflow.com/questions/68470069/how-to-include-a-return-statement-when-executing-a-polly-policy,How to include a return statement when executing a Polly policy?,68470628.0,,,,
46,"['c#', 'unit-testing', 'xunit']","{'account_id': 6412677, 'reputation': 2572, 'user_id': 4971859, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/C4KE3.png?s=256&g=1', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/4971859/steve'}",True,831,3,4,1664543850,1625873214,1664543850.0,68323515,CC BY-SA 4.0,https://stackoverflow.com/questions/68323515/how-to-avoid-or-skip-some-private-method-for-xunit-test,How to avoid or skip some private method for XUnit test?,68374803.0,,,,
