,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
19,"['c#', 'asp.net-core', '.net-core', 'refresh-token', 'polly']","{'account_id': 3911664, 'reputation': 528, 'user_id': 3236794, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/100000561834365/picture?type=large', 'display_name': 'user3236794', 'link': 'https://stackoverflow.com/users/3236794/user3236794'}",True,2251,,2,10,1666707985,1579573250,1664088635.0,59833373,CC BY-SA 4.0,https://stackoverflow.com/questions/59833373/refresh-token-using-polly-with-named-client,Refresh Token using Polly with Named Client,,,
20,"['c#', 'wpf', 'visual-studio']","{'account_id': 14248040, 'reputation': 11, 'user_id': 10292443, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-tzcpPRKNPYE/AAAAAAAAAAI/AAAAAAAADOE/Ugi02CFJF-Q/photo.jpg?sz=256', 'display_name': 'Miguel Delao', 'link': 'https://stackoverflow.com/users/10292443/miguel-delao'}",False,163,,1,-2,1666096583,1579542080,1579552456.0,59828440,CC BY-SA 4.0,https://stackoverflow.com/questions/59828440/wpf-datagrid-filter-with-checkboxes,WPF datagrid filter with checkboxes,,,
21,"['c#', 'amazon-web-services', 'amazon-s3', 'video-streaming', 'amazon-cloudfront']","{'account_id': 1515786, 'reputation': 1950, 'user_id': 1416821, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/94ac13f9b87aeec586f45678ee3ee908?s=256&d=identicon&r=PG', 'display_name': 'ramya', 'link': 'https://stackoverflow.com/users/1416821/ramya'}",False,1501,,1,1,1666086869,1578992256,1579069688.0,59730408,CC BY-SA 4.0,https://stackoverflow.com/questions/59730408/how-to-prevent-downloading-hls-m3u8-segments-files-from-browser,How to prevent downloading HLS (m3u8) segments files from browser,,,
22,"['c#', 'powerpoint', 'office-interop', 'office-addins', 'powerpoint-addins']","{'account_id': 16741000, 'reputation': 73, 'user_id': 12100671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3887c609bc986a578d4536d5175cff99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shubham Soni', 'link': 'https://stackoverflow.com/users/12100671/shubham-soni'}",False,123,,0,2,1665868236,1578983457,1665868236.0,59728562,CC BY-SA 4.0,https://stackoverflow.com/questions/59728562/what-is-the-correct-way-to-implement-bullet-functionality-in-powerpoint-autoshap,What is the correct way to implement bullet functionality in powerpoint Autoshape,,,
23,"['c#', 'sql-server', 'windows-services']","{'account_id': 17647595, 'reputation': 27, 'user_id': 12808700, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e2771a17abc0f1fa4a8a4dd2e561454?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hassan', 'link': 'https://stackoverflow.com/users/12808700/hassan'}",False,285,,1,0,1665862722,1580450144,1580463887.0,59998591,CC BY-SA 4.0,https://stackoverflow.com/questions/59998591/how-do-i-distribute-a-windows-service-that-depends-on-a-class-library,How do I distribute a Windows service that depends on a class library?,,,
24,"['c#', 'unit-testing', '.net-core', 'privateobject.invoke']","{'account_id': 1503087, 'reputation': 2860, 'user_id': 1407094, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/GKu0Q.png?s=256&g=1', 'display_name': 'kudlatiger', 'link': 'https://stackoverflow.com/users/1407094/kudlatiger'}",True,6889,,4,3,1665841965,1578647344,1579164005.0,59678504,CC BY-SA 4.0,https://stackoverflow.com/questions/59678504/how-to-unit-test-private-method-in-net-core-application-which-does-not-support,How to unit test private method in .Net Core application which does not support &quot;PrivateObject&quot;,,,
25,"['c#', 'system.text.json']","{'account_id': 6257966, 'reputation': 1696, 'user_id': 6585238, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/f4zTn.png?s=256&g=1', 'display_name': 'nanquim', 'link': 'https://stackoverflow.com/users/6585238/nanquim'}",True,30310,59940206.0,4,20,1665596130,1580165558,1602958582.0,59940043,CC BY-SA 4.0,https://stackoverflow.com/questions/59940043/system-text-json-jsonexception-the-json-value-could-not-be-converted,System.Text.Json.JsonException: The JSON value could not be converted,,,
26,"['c#', 'wpf', 'mvvm']","{'account_id': 15796131, 'reputation': 731, 'user_id': 11397900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4412fe44d368f720fc2d3b9cdd1496fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'DudeWhoWantsToLearn', 'link': 'https://stackoverflow.com/users/11397900/dudewhowantstolearn'}",True,910,59856415.0,2,1,1665561167,1579685054,,59856325,CC BY-SA 4.0,https://stackoverflow.com/questions/59856325/image-is-not-showing-up-when-binding-the-source-in-wpf,Image is not showing up when binding the Source in WPF,,,
27,"['c#', '.net', 'cryptography', 'ed25519']","{'account_id': 17600969, 'reputation': 11, 'user_id': 12770977, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDrKKAi-xJo6v-kkpK2eco8Uw0bME2K2jMIIou6kaU=k-s256', 'display_name': 'Joe Tonka', 'link': 'https://stackoverflow.com/users/12770977/joe-tonka'}",True,578,,1,0,1665180234,1579805099,,59885249,CC BY-SA 4.0,https://stackoverflow.com/questions/59885249/is-there-a-microsoft-library-for-ed25519-signature-verification,Is there a Microsoft library for ed25519 signature verification?,,,
28,"['c#', 'asp.net-core', '.net-core', '.net-core-3.0', '.net-core-3.1']","{'account_id': 2341262, 'reputation': 493, 'user_id': 2052504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wCiqi.jpg?s=256&g=1', 'display_name': 'eman', 'link': 'https://stackoverflow.com/users/2052504/eman'}",True,58070,59797176.0,31,36,1665177033,1579306667,1602227921.0,59796411,CC BY-SA 4.0,https://stackoverflow.com/questions/59796411/unable-to-create-an-object-of-type-applicationdbcontext-for-the-different-pat,Unable to create an object of type &#39;ApplicationDbContext&#39;. For the different patterns supported at design time,,,
29,"['c#', 'reflection', 'eval', 'undo-redo']","{'account_id': 16431729, 'reputation': 97, 'user_id': 11878103, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-dzeLACKGZbc/AAAAAAAAAAI/AAAAAAAAAAc/Eu2wNPcZMGk/photo.jpg?sz=256', 'display_name': 'Vawlpe', 'link': 'https://stackoverflow.com/users/11878103/vawlpe'}",True,430,59719727.0,1,1,1665054436,1578925529,1579015114.0,59718535,CC BY-SA 4.0,https://stackoverflow.com/questions/59718535/simple-flexible-undo-redo-system,Simple &amp; Flexible Undo Redo System,,,
30,"['c#', 'wpf', 'xaml']","{'user_type': 'does_not_exist', 'display_name': 'user3091744'}",True,267,59969532.0,2,1,1664857071,1580308115,1619921717.0,59969285,CC BY-SA 4.0,https://stackoverflow.com/questions/59969285/get-name-of-listbox-item-on-click-in-wpf-xaml,get name of listbox item on click in wpf xaml,,,
31,"['c#', 'entity-framework', 'asp.net-core', 'entity-framework-core']","{'account_id': 7812, 'reputation': 10169, 'user_id': 13700, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/vOZue.jpg?s=256&g=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/13700/chris'}",True,9109,,3,11,1664745587,1578356322,1578855275.0,59620619,CC BY-SA 4.0,https://stackoverflow.com/questions/59620619/how-do-i-execute-a-raw-sql-query-to-a-custom-object-in-entity-framework-core-3-1,"How do I execute a raw SQL query to a custom object in Entity Framework Core 3.1, without migrations wanting to create a table?",,,
32,"['c#', 'async-await', 'task', 'polly', 'retry-logic']","{'account_id': 3131828, 'reputation': 4103, 'user_id': 2649384, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/07fcf64005a81f4b34618c50a15f2b20?s=256&d=identicon&r=PG', 'display_name': 'Izzo', 'link': 'https://stackoverflow.com/users/2649384/izzo'}",False,637,,1,1,1664723076,1578681446,1664723076.0,59687264,CC BY-SA 4.0,https://stackoverflow.com/questions/59687264/how-should-i-await-a-list-of-c-polly-policies,How should I &quot;await&quot; a list of C# Polly policies?,,,
33,"['c#', 'unity3d', 'rigid-bodies']","{'account_id': 17622300, 'reputation': 11, 'user_id': 12787981, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDEbXhoIyNE270wg2ojk_lc5yDx5OVz34Las5jK=k-s256', 'display_name': 'Juan Franco Lagar', 'link': 'https://stackoverflow.com/users/12787981/juan-franco-lagar'}",True,593,,1,1,1664346465,1580083185,1580085847.0,59923869,CC BY-SA 4.0,https://stackoverflow.com/questions/59923869/how-does-the-interaction-between-rigidbody2d-moveposition-and-rigidbody2d-addfor,How does the interaction between rigidbody2d.movePosition and rigidbody2d.AddForce works?,,,
34,"['c#', 'asp.net-core']","{'account_id': 7128588, 'reputation': 53, 'user_id': 5450689, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fzSZ5.jpg?s=256&g=1', 'display_name': 'horato', 'link': 'https://stackoverflow.com/users/5450689/horato'}",True,1395,,3,2,1664333334,1578318136,1578333656.0,59613189,CC BY-SA 4.0,https://stackoverflow.com/questions/59613189/exclude-specific-controller-from-logging-in-asp-net-core,Exclude specific controller from logging in asp.net core,,,
35,"['c#', '.net', 'image', 'unity3d', 'itext7']","{'account_id': 10032132, 'reputation': 25, 'user_id': 7418224, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-TnpKlbfD_UU/AAAAAAAAAAI/AAAAAAAAACs/OPPn5Rv-xME/photo.jpg?sz=256', 'display_name': 'Divyanshu Agarwal', 'link': 'https://stackoverflow.com/users/7418224/divyanshu-agarwal'}",True,1441,60000385.0,1,0,1664273434,1580314844,1580316349.0,59971369,CC BY-SA 4.0,https://stackoverflow.com/questions/59971369/how-do-i-add-image-to-pdf-using-itext7-in-unity-c,How do I add image to pdf using itext7 in unity c#?,,,
36,"['c#', 'serialization', '.net-core', '.net-core-3.0', 'system.text.json']","{'user_type': 'does_not_exist', 'display_name': 'user4385532'}",True,1270,59601845.0,1,5,1663934109,1578240835,,59601763,CC BY-SA 4.0,https://stackoverflow.com/questions/59601763/is-it-possible-to-serialize-derived-properties-of-list-members-in-system-text-js,Is it possible to serialize derived properties of list members in System.Text.Json?,,,
37,"['c#', 'asp.net', 'mongodb']","{'account_id': 17457492, 'reputation': 121, 'user_id': 12655945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6285585b88df23faee414b643ce36b92?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/12655945/christian'}",True,7442,,3,12,1663933807,1578221785,1616151350.0,59599151,CC BY-SA 4.0,https://stackoverflow.com/questions/59599151/how-should-i-register-my-mongodb-service-that-uses-the-mongoclient-singleton-or,"How should I register my mongodb service that uses the MongoClient, Singleton or scoped?",,,
38,"['c#', 'asp.net-core']","{'account_id': 3386941, 'reputation': 384, 'user_id': 2842717, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/8e813bfc1df831a2b8c7fad10387894c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harsha Mullangi', 'link': 'https://stackoverflow.com/users/2842717/harsha-mullangi'}",False,220,,1,-3,1663922839,1579015801,,59736951,CC BY-SA 4.0,https://stackoverflow.com/questions/59736951/pass-datetime-in-the-webapi-post-request,Pass datetime in the webapi post request,,,
39,"['c#', 'sql', 'asp.net-core', 'entity-framework-core', 'record']","{'account_id': 16897769, 'reputation': 429, 'user_id': 12219928, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-hMmjwotTRTQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcwr3qllLUF7j3QUEvCKsQ4jyDb4A/photo.jpg?sz=256', 'display_name': 'Rob None', 'link': 'https://stackoverflow.com/users/12219928/rob-none'}",True,13382,59670356.0,3,15,1663908444,1578587080,,59668237,CC BY-SA 4.0,https://stackoverflow.com/questions/59668237/disable-autodetectchanges-on-entity-framework-core,Disable AutoDetectChanges on Entity Framework Core,,,
40,"['c#', 'firebase', 'post', 'firebase-authentication']","{'account_id': 17635454, 'reputation': 21, 'user_id': 12798809, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ef1eb14baeb7ae7cd050f3bc4d666eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'TutteG', 'link': 'https://stackoverflow.com/users/12798809/tutteg'}",True,125,59949112.0,1,1,1663895144,1580213138,1580221037.0,59948400,CC BY-SA 4.0,https://stackoverflow.com/questions/59948400/email-signin-email-post-to-firebase-from-c,Email signin email post to firebase from C#,,,
41,"['c#', 'authentication', 'asp.net-core']","{'account_id': 8888227, 'reputation': 339, 'user_id': 6635827, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee1cafae0ed066c4c13efdce637fa752?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fraser', 'link': 'https://stackoverflow.com/users/6635827/fraser'}",False,4367,,1,9,1663831049,1579618479,1579629021.0,59843728,CC BY-SA 4.0,https://stackoverflow.com/questions/59843728/how-do-i-invalidate-an-authentication-cookie-in-asp-net-core,How do I invalidate an authentication cookie in ASP.NET Core?,,,
42,"['c#', 'android', 'xamarin', 'xamarin.android', 'tensorflow-lite']","{'account_id': 16348599, 'reputation': 33, 'user_id': 11807725, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-726JHBOTw1E/AAAAAAAAAAI/AAAAAAAAB28/mAwyh4_BRSs/photo.jpg?sz=256', 'display_name': 'Harold Trotter', 'link': 'https://stackoverflow.com/users/11807725/harold-trotter'}",True,717,,2,0,1663690829,1579021519,1597230200.0,59738572,CC BY-SA 4.0,https://stackoverflow.com/questions/59738572/xamarin-android-what-is-the-input-and-output-for-tflite-object-detection,Xamarin Android: What is the input and output for TFLite object detection?,,,
43,"['c#', 'json.net', 'asp.net-core-3.1', 'system.text.json', '.net-core-3.1']","{'account_id': 2408193, 'reputation': 145, 'user_id': 2104032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ef043d275943f5a7c3c83c739332413?s=256&d=identicon&r=PG', 'display_name': 'Leela Krishna Devalla', 'link': 'https://stackoverflow.com/users/2104032/leela-krishna-devalla'}",True,4391,,3,12,1663612430,1578933446,,59720612,CC BY-SA 4.0,https://stackoverflow.com/questions/59720612/c-net-core-3-1-system-text-json-ignore-empty-collection-in-serialization,C# .Net Core 3.1 System.Text.Json Ignore empty collection in serialization,,,
44,"['c#', 'html', 'asp.net-mvc', 'asp.net-mvc-4', 'runtime-error']","{'account_id': 17259480, 'reputation': 23, 'user_id': 12497799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e506d60b01cd21e401020799e3ae0cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deshan Medaduwa', 'link': 'https://stackoverflow.com/users/12497799/deshan-medaduwa'}",True,328,70199393.0,2,1,1663320235,1579072771,1579103137.0,59746698,CC BY-SA 4.0,https://stackoverflow.com/questions/59746698/how-can-i-overcome-this-error-cs1579-in-asp-net,How can I overcome this error CS1579 in ASP.net?,,,
45,['c#'],"{'account_id': 3135658, 'reputation': 12860, 'user_id': 2652208, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/j3u9J.jpg?s=256&g=1', 'display_name': 'developer82', 'link': 'https://stackoverflow.com/users/2652208/developer82'}",True,252,59827572.0,3,2,1663301010,1579538232,,59827535,CC BY-SA 4.0,https://stackoverflow.com/questions/59827535/c-what-does-binary-representation-of-uint-is-like,c# - What does binary representation of uint is like?,,,
46,"['javascript', 'c#', 'jquery', 'asp.net-mvc', 'asp.net-ajax']","{'account_id': 17594690, 'reputation': 49, 'user_id': 12765810, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Cd6j2q1r55I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfdxlIk4GLTDsuyfya0yWupvhp7UA/photo.jpg?sz=256', 'display_name': 'Shanah Suping', 'link': 'https://stackoverflow.com/users/12765810/shanah-suping'}",True,1323,59973572.0,2,1,1663300163,1580319939,,59972802,CC BY-SA 4.0,https://stackoverflow.com/questions/59972802/why-is-my-jquery-ajax-call-not-workingasp-net-mvc-c,Why is my Jquery Ajax call not working?(Asp.net MVC C#),,,
47,"['c#', 'c#-8.0', 'switch-expression']","{'account_id': 14314498, 'reputation': 2997, 'user_id': 10339675, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69400befc71dd24a281018899443e790?s=256&d=identicon&r=PG&f=1', 'display_name': 'JL0PD', 'link': 'https://stackoverflow.com/users/10339675/jl0pd'}",True,9130,59890465.0,2,23,1663165132,1579838689,1600379961.0,59890226,CC BY-SA 4.0,https://stackoverflow.com/questions/59890226/multiple-statements-in-a-switch-expression-c-8,Multiple statements in a switch expression: C# 8,,,
