,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
16,"['c#', 'azure-active-directory', 'jwt', 'asp.net-core-3.1', 'role-based']","{'account_id': 24135576, 'reputation': 11, 'user_id': 18102560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9095f735dd9a4747f5fa179c1c0d167c?s=256&d=identicon&r=PG', 'display_name': 'Abhilash', 'link': 'https://stackoverflow.com/users/18102560/abhilash'}",False,537,1,1,1668177530,1643825754,1643826685.0,70960755,CC BY-SA 4.0,https://stackoverflow.com/questions/70960755/azure-ad-authorize-role-throws-403-forbidden-error-net-core-3-1-webapi,Azure AD Authorize Role throws 403 Forbidden Error .Net Core 3.1 WebApi,,,,
17,"['c#', 'apache-kafka', 'avro']","{'account_id': 8599594, 'reputation': 119, 'user_id': 6441623, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://graph.facebook.com/1336604166354938/picture?type=large', 'display_name': 'Eriton Silva', 'link': 'https://stackoverflow.com/users/6441623/eriton-silva'}",False,500,1,0,1667895254,1645713197,1645716866.0,71253570,CC BY-SA 4.0,https://stackoverflow.com/questions/71253570/how-consume-kafka-messages-from-a-topic-with-multiple-avro-schemas-using-c-and,How consume Kafka messages from a topic with multiple avro schemas using C# and Confluent.Kafka,,,,
18,"['c#', 'json', 'json.net', '.net-6.0']","{'account_id': 3034489, 'reputation': 1010, 'user_id': 2572899, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5724a84e3168842273c3946bb0d9ca2b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baldie47', 'link': 'https://stackoverflow.com/users/2572899/baldie47'}",True,5731,4,7,1667833694,1644247581,1667833550.0,71021064,CC BY-SA 4.0,https://stackoverflow.com/questions/71021064/serialize-json-from-object-to-string-dateonly,Serialize JSON from object to string / DateOnly,71021730.0,,,
19,"['c#', 'winforms', 'visual-studio-code']","{'user_type': 'does_not_exist', 'display_name': 'user17169431'}",True,66,2,-1,1667808951,1644618231,1667808951.0,71087158,CC BY-SA 4.0,https://stackoverflow.com/questions/71087158/im-facing-a-problem-where-it-is-taking-so-much-time-to-display-a-list-thad-is,"I&#39;m facing a problem, where it is taking so much time to display a list thad is added to a database",71087342.0,,,
20,"['c#', 'dependency-injection', 'autofac', 'ioptionsmonitor']","{'account_id': 24175478, 'reputation': 1, 'user_id': 18136914, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4947b65167bcecc599e199a7a7ad197?s=256&d=identicon&r=PG', 'display_name': 'fajny_nick', 'link': 'https://stackoverflow.com/users/18136914/fajny-nick'}",False,176,2,0,1667756852,1644183159,1658306273.0,71011869,CC BY-SA 4.0,https://stackoverflow.com/questions/71011869/inject-ioptionsmonitor-with-autofac-using-options-pattern,Inject IOptionsMonitor with Autofac - using Options pattern,,,,
21,"['c#', 'asp.net-core', '.net-6.0', 'system.text.json']","{'account_id': 15823236, 'reputation': 151, 'user_id': 11416972, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-siB6pHG_x7s/AAAAAAAAAAI/AAAAAAAAGC8/3PhVirmvnsU/photo.jpg?sz=256', 'display_name': 'Keegan Kozler', 'link': 'https://stackoverflow.com/users/11416972/keegan-kozler'}",True,15870,3,9,1667752990,1644953854,1644955021.0,71132371,CC BY-SA 4.0,https://stackoverflow.com/questions/71132371/why-does-system-text-json-throw-a-notsupportedexception-for-system-intptr-wh,Why does System.Text.Json throw a `NotSupportedException` for `System.IntPtr` when I&#39;m not using `System.IntPtr`?,71143140.0,,,
22,"['c#', '.net-core', 'entity-framework-core', '.net-6.0']","{'account_id': 959721, 'reputation': 4441, 'user_id': 984349, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/RELEt.png?s=256&g=1', 'display_name': 'Claudio Ferraro', 'link': 'https://stackoverflow.com/users/984349/claudio-ferraro'}",True,556,2,0,1667638625,1643929905,1643952278.0,70979573,CC BY-SA 4.0,https://stackoverflow.com/questions/70979573/seeding-a-value-object-best-way-to-do-that-net-6-with-ef-core,Seeding a value object. Best way to do that. .NET 6 with EF Core,,,,
23,"['c#', '.net', 'powershell', 'winui-3']","{'account_id': 3353090, 'reputation': 326, 'user_id': 2816709, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/HRRO4.png?s=256&g=1', 'display_name': 'nkasco', 'link': 'https://stackoverflow.com/users/2816709/nkasco'}",True,388,2,2,1667568205,1644856901,,71115270,CC BY-SA 4.0,https://stackoverflow.com/questions/71115270/how-to-host-powershell-5-from-winui-3-c-app,How to Host PowerShell 5 from WinUI 3 C# App,71116890.0,,,
24,"['c#', '.net', 'azure', 'azure-web-app-service']","{'account_id': 1464228, 'reputation': 2210, 'user_id': 1377587, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/56c4c3aaf2b992bd84026a099c504678?s=256&d=identicon&r=PG', 'display_name': 'bdcoder', 'link': 'https://stackoverflow.com/users/1377587/bdcoder'}",False,110,1,0,1667514876,1644004054,,70992091,CC BY-SA 4.0,https://stackoverflow.com/questions/70992091/net-azureblobloggeroptions-properties-documentation,.Net AzureBlobLoggerOptions - properties - documentation?,,,,
25,"['c#', 'nuget', '.net-6.0']","{'account_id': 16956137, 'reputation': 329, 'user_id': 12264475, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-lEisQU7PruY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfRlzCBloAm3GimSdnGtzKWcmfAQQ/photo.jpg?sz=256', 'display_name': 'David Mays', 'link': 'https://stackoverflow.com/users/12264475/david-mays'}",True,1832,1,1,1667510787,1643838149,,70963250,CC BY-SA 4.0,https://stackoverflow.com/questions/70963250/creating-a-nuget-package-with-nuget-pack-says-to-add-a-dependency-group-for-net6,Creating a Nuget Package with Nuget Pack Says to Add a dependency group for net6.0 to the nuspec and Dots Required?,,,,
26,"['c#', '.net', 'visual-studio', 'nuget']","{'account_id': 19647596, 'reputation': 47, 'user_id': 14382247, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd4519a9f8164bc98a093d72582ecdf3?s=256&d=identicon&r=PG&f=1', 'display_name': 'BarYaron', 'link': 'https://stackoverflow.com/users/14382247/baryaron'}",True,139,2,0,1667299309,1643645301,1643710475.0,70929114,CC BY-SA 4.0,https://stackoverflow.com/questions/70929114/packing-the-project-didnt-create-nupkg-file-visual-studio-2022,Packing the Project didn&#39;t create nupkg file (Visual Studio 2022),,,,
27,"['c#', '.net-6.0', 'minimal-apis']","{'account_id': 1636650, 'reputation': 304, 'user_id': 1509959, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b37ea3610d56b243564543c7c902bf10?s=256&d=identicon&r=PG', 'display_name': 'Pete rudensky', 'link': 'https://stackoverflow.com/users/1509959/pete-rudensky'}",True,124,2,1,1667298583,1643841059,,70963719,CC BY-SA 4.0,https://stackoverflow.com/questions/70963719/any-idea-why-foo-returns-empty-body,Any idea why foo returns empty body?,70971804.0,,,
28,"['c#', 'azure', 'rbac', 'abac', 'open-policy-agent']","{'account_id': 2356166, 'reputation': 2979, 'user_id': 2063902, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/wccia.jpg?s=256&g=1', 'display_name': 'Sam Vanhoutte', 'link': 'https://stackoverflow.com/users/2063902/sam-vanhoutte'}",True,734,3,2,1667251970,1645017594,,71142616,CC BY-SA 4.0,https://stackoverflow.com/questions/71142616/how-to-validate-application-authorizations-in-a-hierarchical-rbac-abac-policy-de,How to validate application authorizations in a hierarchical RBAC/ABAC policy definition with Open Policy Agent?,,,,
29,"['c#', '.net-core', 'entity-framework-core', '.net-6.0', 'ef-core-6.0']","{'account_id': 324545, 'reputation': 26301, 'user_id': 645167, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/QQwxE.jpg?s=256&g=1', 'display_name': 'amiry jd', 'link': 'https://stackoverflow.com/users/645167/amiry-jd'}",True,4597,7,3,1667166675,1643815846,,70958355,CC BY-SA 4.0,https://stackoverflow.com/questions/70958355/a-named-connection-string-was-used-but-the-name-defaultconnection-was-not-fou,"A named connection string was used, but the name &#39;DefaultConnection&#39; was not found in the application&#39;s configuration",70996907.0,,,
30,"['c#', 'visual-studio', 'charts']","{'account_id': 23137555, 'reputation': 1, 'user_id': 17241580, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJytsEAY3smTcL_-M_vvnBQd2c14iPHNu3LsSUaR=k-s256', 'display_name': 'RED', 'link': 'https://stackoverflow.com/users/17241580/red'}",False,101,1,0,1666950485,1644424181,,71053258,CC BY-SA 4.0,https://stackoverflow.com/questions/71053258/graphing-large-amounts-of-data-on-one-chart-visual-studio,graphing large amounts of data on one chart visual studio,,,,
31,"['c#', '.net', 'configuration']","{'account_id': 5113468, 'reputation': 582, 'user_id': 4099413, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/C2ToX.jpg?s=256&g=1', 'display_name': 'Haukland', 'link': 'https://stackoverflow.com/users/4099413/haukland'}",False,143,1,0,1666885424,1644577157,,71078993,CC BY-SA 4.0,https://stackoverflow.com/questions/71078993/add-secrets-from-secrets-json-to-configuration-when-environmentname-is-local,Add secrets from secrets.json to configuration when EnvironmentName is &quot;Local&quot;,,,,
32,"['c#', 'tostring']","{'account_id': 969278, 'reputation': 4220, 'user_id': 992135, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/6e17131bab33107cb07880e0f4f416b6?s=256&d=identicon&r=PG', 'display_name': 'Haedrian', 'link': 'https://stackoverflow.com/users/992135/haedrian'}",True,303,4,0,1666865511,1643729503,1643734446.0,70943186,CC BY-SA 4.0,https://stackoverflow.com/questions/70943186/tostring-format-for-fixed-length-of-output-mixture-of-decimal-and-integer,ToString format for fixed length of output - mixture of decimal and integer,70944811.0,,,
33,"['c#', 'nlog']","{'account_id': 5370447, 'reputation': 14783, 'user_id': 4279155, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/Gve3F.png?s=256&g=1', 'display_name': 'Dominique', 'link': 'https://stackoverflow.com/users/4279155/dominique'}",True,98,1,1,1666803533,1643982932,1666692257.0,70987537,CC BY-SA 4.0,https://stackoverflow.com/questions/70987537/nlog-feature-question-can-the-stack-depth-be-taken-into-account-while-writing-l,NLog feature question: can the stack depth be taken into account while writing logs?,74211113.0,,,
34,"['c#', 'xlsx', 'epplus']","{'account_id': 37624, 'reputation': 38807, 'user_id': 107625, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/53a82f701ae492808834e621de2586eb?s=256&d=identicon&r=PG', 'display_name': 'Uwe Keim', 'link': 'https://stackoverflow.com/users/107625/uwe-keim'}",True,138,1,1,1666701151,1645727497,1645779177.0,71256641,CC BY-SA 4.0,https://stackoverflow.com/questions/71256641/possible-to-read-filtered-row-data,Possible to read filtered row data?,71262526.0,,,
35,"['c#', 'asp.net', 'azure', 'azure-active-directory', 'azure-web-app-service']","{'account_id': 7414214, 'reputation': 145, 'user_id': 5640606, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/xuxEq.png?s=256&g=1', 'display_name': 'Jack Foulkes', 'link': 'https://stackoverflow.com/users/5640606/jack-foulkes'}",False,1994,0,4,1666696322,1643717833,1643721099.0,70940440,CC BY-SA 4.0,https://stackoverflow.com/questions/70940440/azure-ad-authentication-asp-net-4-8-web-application,Azure AD Authentication ASP.NET 4.8 Web Application,,,,
36,"['c#', '.net', 'postgresql', 'npgsql']","{'account_id': 162831, 'reputation': 5027, 'user_id': 384556, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/f0302a4256808b94f1037e0dd2806759?s=256&d=identicon&r=PG', 'display_name': 'leon22', 'link': 'https://stackoverflow.com/users/384556/leon22'}",False,238,1,0,1666686394,1645096415,,71157072,CC BY-SA 4.0,https://stackoverflow.com/questions/71157072/cannot-alter-column-due-it-is-part-of-the-partition-key,Cannot alter column due it is part of the partition key,,,,
37,"['c#', 'entity-framework-core', 'asp.net-core-scaffolding']","{'account_id': 5396563, 'reputation': 525, 'user_id': 4297614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94cf9e9c5ef18ce547b4306074fcd666?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chuck Bevitt', 'link': 'https://stackoverflow.com/users/4297614/chuck-bevitt'}",False,818,1,1,1666649834,1643857947,1643864037.0,70965496,CC BY-SA 4.0,https://stackoverflow.com/questions/70965496/accessing-the-connection-string-in-entity-framework-core-6,Accessing the connection string in Entity Framework Core 6,,,,
38,"['c#', 'asp.net-core', 'entity-framework-core', 'ef-core-3.1', 'global-query-filter']","{'account_id': 11465245, 'reputation': 1645, 'user_id': 8403632, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vxp8DXY5etk/AAAAAAAAAAI/AAAAAAAAAAo/EtXwyr9oAo8/photo.jpg?sz=256', 'display_name': 'shalitha senanayaka', 'link': 'https://stackoverflow.com/users/8403632/shalitha-senanayaka'}",True,1473,1,1,1666515695,1645083083,1666515695.0,71154035,CC BY-SA 4.0,https://stackoverflow.com/questions/71154035/ef-core-global-query-filter-enable-disable-dynamically,Ef Core Global Query Filter Enable Disable Dynamically,71154647.0,,,
39,"['c#', 'unity3d']","{'account_id': 23297379, 'reputation': 19, 'user_id': 17378593, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjPBJGho8L-Hxu4T5m5UwWxaL-T9BmxXy1vVSHxSQ=k-s256', 'display_name': 'Loukas', 'link': 'https://stackoverflow.com/users/17378593/loukas'}",True,1233,2,0,1666478058,1645735894,1666478058.0,71258109,CC BY-SA 4.0,https://stackoverflow.com/questions/71258109/how-can-i-reduce-my-character-from-sliding,How can I reduce my character from sliding?,71258359.0,,,
40,"['c#', 'logging', 'rabbitmq', 'serilog']","{'account_id': 151622, 'reputation': 15690, 'user_id': 365624, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/uVNQq.jpg?s=256&g=1', 'display_name': 'Banshee', 'link': 'https://stackoverflow.com/users/365624/banshee'}",True,270,2,-1,1666470020,1644849844,1644873390.0,71113693,CC BY-SA 4.0,https://stackoverflow.com/questions/71113693/how-to-send-serilog-data-to-logservice,How to send Serilog data to logservice?,71392966.0,,,
41,"['c#', 'unity3d', 'dropdown']","{'account_id': 13353690, 'reputation': 37, 'user_id': 9638075, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Jin', 'link': 'https://stackoverflow.com/users/9638075/jin'}",False,749,2,0,1666444841,1645491118,,71214687,CC BY-SA 4.0,https://stackoverflow.com/questions/71214687/unity-how-to-make-dropdown-automatically-select-an-option-when-scrolling,Unity how to make dropdown automatically select an option when scrolling?,,,,
42,"['c#', 'jwt']","{'account_id': 5113468, 'reputation': 582, 'user_id': 4099413, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/C2ToX.jpg?s=256&g=1', 'display_name': 'Haukland', 'link': 'https://stackoverflow.com/users/4099413/haukland'}",True,2169,1,1,1666402552,1643723543,1643724960.0,70941707,CC BY-SA 4.0,https://stackoverflow.com/questions/70941707/validate-an-externally-created-jwt-with-no-key-id-using-system-identitymodel-tok,Validate an externally created JWT with no key Id using System.IdentityModel.Tokens.Jwt,,,,
43,"['c#', 'ssis', 'row']","{'account_id': 14204204, 'reputation': 31, 'user_id': 10261297, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OpYmH4FQQl8/AAAAAAAAAAI/AAAAAAAAGGw/GIZe41omHx8/photo.jpg?sz=256', 'display_name': 'not_a_soccermom', 'link': 'https://stackoverflow.com/users/10261297/not-a-soccermom'}",True,107,1,1,1666354992,1644603613,1666354992.0,71084806,CC BY-SA 4.0,https://stackoverflow.com/questions/71084806/ssis-need-to-add-same-rownumber-to-rows-then-reset-when-it-finds-a-certain-valu,"SSIS need to add same rownumber to rows, then reset when it finds a certain value in a row, from file source",,,,
44,"['c#', 'restsharp', 'amz-sp-api']","{'account_id': 17206096, 'reputation': 3, 'user_id': 12532565, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OmzHUHK1RiQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rddbVuvo9mDGh9KE4emHmZ7r_vhmA/photo.jpg?sz=256', 'display_name': 'Siladamart', 'link': 'https://stackoverflow.com/users/12532565/siladamart'}",True,1405,1,0,1666266266,1645799128,,71267285,CC BY-SA 4.0,https://stackoverflow.com/questions/71267285/how-to-request-restricted-data-token-rdt-from-amazon-sp-api-using-restsharp,How to request Restricted Data Token (RDT) from Amazon SP-API using Restsharp,,,,
45,"['c#', 'entity-framework-core']","{'account_id': 12906041, 'reputation': 180, 'user_id': 9333301, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1562614287126329/picture?type=large', 'display_name': 'Elias', 'link': 'https://stackoverflow.com/users/9333301/elias'}",True,7545,5,6,1666182470,1644180403,1644182282.0,71011516,CC BY-SA 4.0,https://stackoverflow.com/questions/71011516/c-entity-framework-core-unable-to-resolve-service,C# Entity Framework Core: unable to resolve service,71015971.0,,,
