,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
32,"['c#', 'asp.net-mvc', 'nhibernate', 'exception-handling', 'optimistic-locking']","{'account_id': 253757, 'reputation': 2864, 'user_id': 532675, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/529981b25ff68802b428af90a7bec74b?s=256&d=identicon&r=PG', 'display_name': 'lexeme', 'link': 'https://stackoverflow.com/users/532675/lexeme'}",True,1332,9436229.0,2,1,1664092841,1330090574,,9431656,CC BY-SA 3.0,https://stackoverflow.com/questions/9431656/where-to-handle-staleobjectstateexception,Where to handle StaleObjectStateException,,,,,
33,['c#'],"{'account_id': 270197, 'reputation': 905, 'user_id': 560006, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/a19c3827e0f26f56c5ddc73cd81d3860?s=256&d=identicon&r=PG', 'display_name': 'Marek Javůrek', 'link': 'https://stackoverflow.com/users/560006/marek-jav%c5%afrek'}",True,35418,9260509.0,2,9,1663770119,1329132913,1393764202.0,9259772,CC BY-SA 3.0,https://stackoverflow.com/questions/9259772/getting-cpu-usage-of-a-process-in-c,Getting CPU usage of a process in C#,,,,,
34,"['c#', 'xml', 'linq', 'linq-to-xml']","{'account_id': 321126, 'reputation': 1971, 'user_id': 639762, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/0ee4e4abfda3a247e263b626369d2bfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'snappymcsnap', 'link': 'https://stackoverflow.com/users/639762/snappymcsnap'}",True,47757,9185371.0,2,17,1663668322,1328654927,1663668322.0,9185226,CC BY-SA 4.0,https://stackoverflow.com/questions/9185226/best-way-to-query-xdocument-with-linq,Best way to query XDocument with LINQ?,,,,,
35,"['c#', 'windows', 'excel', 'stream', 'oledbconnection']","{'account_id': 183080, 'reputation': 4261, 'user_id': 418246, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8890494a23a7b0db7e34db55b4c5d029?s=256&d=identicon&r=PG', 'display_name': 'Daniel James Bryars', 'link': 'https://stackoverflow.com/users/418246/daniel-james-bryars'}",False,7612,,1,7,1663513275,1328189675,1495542841.0,9113248,CC BY-SA 3.0,https://stackoverflow.com/questions/9113248/can-i-read-excel-files-using-the-oledbconnection-excel-ace-driver-from-a-non-see,Can I read Excel files using the OleDbConnection Excel ACE Driver from a non-seekable System.IO.Stream rather than a file?,,,,,
36,"['c#', 'background', 'label']","{'account_id': 1134972, 'reputation': 1073, 'user_id': 1120208, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/90a6e5a6d6723afcb375c0d108554e2a?s=256&d=identicon&r=PG', 'display_name': 'Derezzed', 'link': 'https://stackoverflow.com/users/1120208/derezzed'}",True,147067,9387562.0,8,74,1663503835,1329869030,1446997823.0,9387267,CC BY-SA 3.0,https://stackoverflow.com/questions/9387267/transparent-control-over-picturebox,Transparent control over PictureBox,,,,,
37,"['c#', '.net', 'multithreading', 'console']","{'account_id': 1059597, 'reputation': 22900, 'user_id': 1061499, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/9cc13546b8983844eaee1c6e5f384d46?s=256&d=identicon&r=PG', 'display_name': 'davioooh', 'link': 'https://stackoverflow.com/users/1061499/davioooh'}",True,24465,9479797.0,11,25,1663503227,1330422039,1507193866.0,9479573,CC BY-SA 3.0,https://stackoverflow.com/questions/9479573/how-to-interrupt-console-readline,How to interrupt Console.ReadLine,,,,,
38,"['c#', '.net', 'json']","{'account_id': 69191, 'reputation': 31410, 'user_id': 201482, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/5us3q.jpg?s=256&g=1', 'display_name': 'Kees C. Bakker', 'link': 'https://stackoverflow.com/users/201482/kees-c-bakker'}",True,6520,73754333.0,4,11,1663412849,1328610313,1328631553.0,9174540,CC BY-SA 3.0,https://stackoverflow.com/questions/9174540/templated-serialization-of-c-objects-to-json,Templated serialization of C# objects to JSON,,,,,
39,"['c#', 'email', 'smtp', 'dns', 'smtpclient']","{'account_id': 295235, 'reputation': 1127, 'user_id': 599535, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b092eeea70684a1dc9987d8cd25cc11d?s=256&d=identicon&r=PG', 'display_name': 'Lifes', 'link': 'https://stackoverflow.com/users/599535/lifes'}",False,9667,,1,2,1663347629,1330391607,1351461673.0,9474967,CC BY-SA 3.0,https://stackoverflow.com/questions/9474967/smtpclient-send-to-different-domains,SmtpClient - Send to different domains,,,,,
40,"['c#', '.net', 'uniqueidentifier']","{'account_id': 66850, 'reputation': 4775, 'user_id': 195910, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/dbf248e0e660f2b98043b526931fbcc9?s=256&d=identicon&r=PG', 'display_name': 'Noel', 'link': 'https://stackoverflow.com/users/195910/noel'}",True,153873,9279005.0,22,122,1662950106,1329230864,1520820787.0,9278909,CC BY-SA 3.0,https://stackoverflow.com/questions/9278909/net-short-unique-identifier,.NET Short Unique Identifier,,,,,
41,"['c#', 'entity-framework']","{'account_id': 96113, 'reputation': 1750, 'user_id': 261396, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/c170855e5295bd1a9d86442219ca7a44?s=256&d=identicon&r=PG', 'display_name': 'madatanic', 'link': 'https://stackoverflow.com/users/261396/madatanic'}",True,4167,9385460.0,2,3,1662924571,1329844622,1330045685.0,9382005,CC BY-SA 3.0,https://stackoverflow.com/questions/9382005/move-child-entities-to-a-new-parent-entity,Move child entities to a new parent entity,,,,,
42,"['c#', 'arrays', 'multidimensional-array']","{'account_id': 1027241, 'reputation': 994, 'user_id': 1036286, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1620a34ee861755ad50978f49f2ad6ea?s=256&d=identicon&r=PG', 'display_name': 'Muhammad Faisal', 'link': 'https://stackoverflow.com/users/1036286/muhammad-faisal'}",True,114828,9404722.0,5,87,1662232523,1329952095,1565725509.0,9404683,CC BY-SA 4.0,https://stackoverflow.com/questions/9404683/how-to-get-the-length-of-row-column-of-multidimensional-array-in-c,How to get the length of row/column of multidimensional array in C#?,,,,,
43,"['c#', 'wpf']","{'account_id': 986743, 'reputation': 443, 'user_id': 1005048, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/fd4fa894f2e07ed17cfa9c3e488bb36a?s=256&d=identicon&r=PG', 'display_name': 'ali khezri', 'link': 'https://stackoverflow.com/users/1005048/ali-khezri'}",True,1879,9481429.0,3,2,1662184035,1330429830,1662184035.0,9481354,CC BY-SA 4.0,https://stackoverflow.com/questions/9481354/how-can-i-set-click-event-for-a-child-menuitem-without-raise-parent-event,How can I set click event for a child MenuItem without raise parent event?,,,,,
44,"['c#', 'unit-testing', 'mstest']","{'account_id': 1200846, 'reputation': 5022, 'user_id': 1186505, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/0b9ae93fb62e1295f04aacb9587b40ab?s=256&d=identicon&r=PG', 'display_name': 'junichiro', 'link': 'https://stackoverflow.com/users/1186505/junichiro'}",True,327139,,16,388,1662138754,1328233802,1607492830.0,9122708,CC BY-SA 4.0,https://stackoverflow.com/questions/9122708/unit-testing-private-methods-in-c,Unit testing private methods in C#,,,,,
45,"['c#', '.net', 'opencv', 'emgucv']","{'account_id': 1006405, 'reputation': 1240, 'user_id': 1020059, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/311ef8842762b6913c7c88bd5abe6f62?s=256&d=identicon&r=PG', 'display_name': 'Surya KLSV', 'link': 'https://stackoverflow.com/users/1020059/surya-klsv'}",True,9471,9466619.0,1,4,1662030529,1330295207,1662030529.0,9457827,CC BY-SA 4.0,https://stackoverflow.com/questions/9457827/how-to-get-confidence-value-in-face-recognition-using-emgu-cv,How to get Confidence value in face recognition using EMGU CV?,,,,,
46,"['c#', '.net', 'opencv', 'emgucv']","{'account_id': 1006405, 'reputation': 1240, 'user_id': 1020059, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/311ef8842762b6913c7c88bd5abe6f62?s=256&d=identicon&r=PG', 'display_name': 'Surya KLSV', 'link': 'https://stackoverflow.com/users/1020059/surya-klsv'}",True,14349,9394650.0,1,3,1662030514,1329854886,1662030514.0,9384405,CC BY-SA 4.0,https://stackoverflow.com/questions/9384405/how-to-perform-to-template-matching-in-emgu-cv,How to perform to Template Matching in Emgu CV,,,,,
47,"['c#', 'f#', 'null', 'option-type', 'record']","{'account_id': 35355, 'reputation': 4807, 'user_id': 100110, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/b221cb0166e59cdbad14d88d2bd06ca7?s=256&d=identicon&r=PG', 'display_name': 'Dmitrii Lobanov', 'link': 'https://stackoverflow.com/users/100110/dmitrii-lobanov'}",True,716,9355926.0,1,4,1661964644,1329708790,1661964644.0,9355859,CC BY-SA 4.0,https://stackoverflow.com/questions/9355859/return-record-option-as-null-when-calling-from-c,Return record option as null when calling from C#,,,,,
