,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
19,"['c#', 'asp.net-core', 'async-await']","{'account_id': 11865301, 'reputation': 438, 'user_id': 9114399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21a24c5402df586d959077f56c572bd4?s=256&d=identicon&r=PG&f=1', 'display_name': 'underthevoid', 'link': 'https://stackoverflow.com/users/9114399/underthevoid'}",True,2586,68833570.0,4,3,1666292568,1629253689,,68825893,CC BY-SA 4.0,https://stackoverflow.com/questions/68825893/why-a-blocking-call-inside-backgroundservice-executeasync-is-not-blocking-the-ma,Why a blocking call inside BackgroundService.ExecuteAsync is not blocking the main thread?,,
20,"['c#', '.net', 'winforms', 'user-controls', 'focus']","{'account_id': 20559833, 'reputation': 241, 'user_id': 15328282, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fQLyo.gif?s=256&g=1', 'display_name': 'Gamer In The Game', 'link': 'https://stackoverflow.com/users/15328282/gamer-in-the-game'}",True,182,68910635.0,1,2,1666030865,1629813610,1666030865.0,68908788,CC BY-SA 4.0,https://stackoverflow.com/questions/68908788/focus-a-child-control-of-a-user-control-when-a-combination-of-keys-is-pressed,Focus a child Control of a User Control when a combination of keys is pressed,,
21,"['c#', 'unity3d']","{'account_id': 19477041, 'reputation': 111, 'user_id': 14248272, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3dacb557f94076c37ea8566ea3bf7db9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tudoraster', 'link': 'https://stackoverflow.com/users/14248272/tudoraster'}",False,504,,2,0,1666026508,1629181922,,68812616,CC BY-SA 4.0,https://stackoverflow.com/questions/68812616/unity-public-fields-visible-in-inspector-overlap-eachother,Unity public fields visible in inspector overlap eachother,,
22,"['c#', 'excel', 'c#-4.0', 'c#-3.0', 'closedxml']","{'account_id': 12543273, 'reputation': 11, 'user_id': 16450859, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d3fec7a72d291bb39fe586b7a65fdce?s=256&d=identicon&r=PG&f=1', 'display_name': 'SCreativo', 'link': 'https://stackoverflow.com/users/16450859/screativo'}",False,233,,0,0,1665676841,1629233994,1629251463.0,68823962,CC BY-SA 4.0,https://stackoverflow.com/questions/68823962/closexml-how-to-add-multiple-hyperlinks-to-a-single-cell-in-excel-concatenated-w,Closexml how to add multiple hyperlinks to a single cell in excel concatenated with comma,,
23,"['c#', 'visual-studio', 'github', 'upload', 'github-api']","{'account_id': 21631496, 'reputation': 19, 'user_id': 15955064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4d4e46a6c3027c163f31711d7e17a0d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Janik313', 'link': 'https://stackoverflow.com/users/15955064/janik313'}",False,127,,0,0,1665648730,1629311612,,68837676,CC BY-SA 4.0,https://stackoverflow.com/questions/68837676/c-github-api-uploading-a-pdf-file-does-not-work,C# Github Api uploading a pdf file does not work,,
24,"['c#', 'unity3d']","{'account_id': 21507150, 'reputation': 77, 'user_id': 15850379, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj7VJjAlnfmTfzSECdh5_MaNBkxoclbPdOuBcO6=k-s256', 'display_name': 'Meriegg', 'link': 'https://stackoverflow.com/users/15850379/meriegg'}",True,1950,68803396.0,3,1,1665647207,1629118295,1629125404.0,68803149,CC BY-SA 4.0,https://stackoverflow.com/questions/68803149/how-do-i-smooth-my-slider-value-in-unity,How do I smooth my slider value in unity?,,
25,"['c#', 'nlog']","{'account_id': 49554, 'reputation': 16935, 'user_id': 147562, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/53nwl.jpg?s=256&g=1', 'display_name': 'boatcoder', 'link': 'https://stackoverflow.com/users/147562/boatcoder'}",True,646,,1,1,1665479927,1628804998,1665479927.0,68764545,CC BY-SA 4.0,https://stackoverflow.com/questions/68764545/how-to-log-exception-as-structured-json-with-nlog,How to log exception as structured JSON with NLog,,
26,"['c#', 'maui']","{'account_id': 19851650, 'reputation': 165, 'user_id': 14542033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c0a30d80fe8e1747350085ec5363069?s=256&d=identicon&r=PG&f=1', 'display_name': 'CodeBuddyBenny', 'link': 'https://stackoverflow.com/users/14542033/codebuddybenny'}",True,4043,,2,7,1665457620,1629230725,,68823396,CC BY-SA 4.0,https://stackoverflow.com/questions/68823396/maui-project-cannot-navigate-to-a-new-page,"MAUI project, cannot navigate to a new page",,
27,"['c#', '.net', 'asp.net-mvc', 'iis']","{'account_id': 6567749, 'reputation': 1, 'user_id': 5076761, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3deb6ae4aea9c57cb4d13e9e340aef61?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ugur arslan', 'link': 'https://stackoverflow.com/users/5076761/ugur-arslan'}",True,330,,1,-4,1665341206,1628001375,1665341206.0,68638053,CC BY-SA 4.0,https://stackoverflow.com/questions/68638053/how-to-run-asp-net-mvc-project-without-iis-on-pc,How to run ASP.NET MVC project without IIS on pc?,,
28,"['javascript', 'c#', 'asp.net', 'dotnet-httpclient', 'polly']","{'account_id': 13500017, 'reputation': 103, 'user_id': 9739652, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/936905889817683/picture?type=large', 'display_name': 'Trần Nam Trung', 'link': 'https://stackoverflow.com/users/9739652/tr%e1%ba%a7n-nam-trung'}",True,421,68636009.0,1,1,1665225454,1627918990,1665225454.0,68624438,CC BY-SA 4.0,https://stackoverflow.com/questions/68624438/polly-bulkhead-unexpected-behavior-when-using-in-asp-net-core,Polly Bulkhead unexpected behavior when using in ASP.NET Core,,
29,"['c#', 'nuget']","{'account_id': 3887533, 'reputation': 147, 'user_id': 3218534, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/X0USg.jpg?s=256&g=1', 'display_name': 'Misk', 'link': 'https://stackoverflow.com/users/3218534/misk'}",True,785,68835503.0,2,1,1665092125,1628516262,1628519452.0,68713036,CC BY-SA 4.0,https://stackoverflow.com/questions/68713036/how-to-read-text-from-an-included-content-file-in-a-nuget-package,How to read text from an included content file in a nuget package,,
30,"['c#', '.net-core', '.net-5', 'mapster']","{'account_id': 10536677, 'reputation': 1026, 'user_id': 7764329, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0dbb5b33bbcd830553cc0b7b050abc8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Question3r', 'link': 'https://stackoverflow.com/users/7764329/question3r'}",True,3000,68961765.0,4,4,1665082522,1629403125,1630179779.0,68853897,CC BY-SA 4.0,https://stackoverflow.com/questions/68853897/how-to-create-a-reusable-mapping-profile-with-mapster,How to create a reusable mapping profile with Mapster?,,
31,"['c#', '.net', '.net-core', 'serilog']","{'account_id': 22399388, 'reputation': 107, 'user_id': 16610147, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzrVvdZB7kk9zL-LHHEn4Q4KDYKLslGVWG_v6um=k-s256', 'display_name': 'Dekel tsairi', 'link': 'https://stackoverflow.com/users/16610147/dekel-tsairi'}",True,2192,68864261.0,1,2,1665066359,1629470557,,68864038,CC BY-SA 4.0,https://stackoverflow.com/questions/68864038/serilog-in-net-adding-custom-enricher-via-appsettings-json-doesnt-work,Serilog in .Net: Adding custom enricher via appSettings.json doesn&#39;t work,,
32,"['c#', 'asp.net-core', 'data-protection']","{'account_id': 22503949, 'reputation': 11, 'user_id': 16699858, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/711ae5d410ffa4376c8e2f4c49de1439?s=256&d=identicon&r=PG&f=1', 'display_name': 'tytra', 'link': 'https://stackoverflow.com/users/16699858/tytra'}",False,2231,,2,0,1664955109,1629314255,,68838183,CC BY-SA 4.0,https://stackoverflow.com/questions/68838183/what-causes-the-payload-was-invalid-error-in-net-core-3-1-application,What Causes &quot;The payload was invalid&quot; Error in .Net Core 3.1 Application?,,
33,"['c#', '.net', 'mailchimp', 'restsharp', 'mailchimp-api-v3.0']","{'account_id': 22077532, 'reputation': 63, 'user_id': 16337601, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0W99r.jpg?s=256&g=1', 'display_name': 'Roberto de Le&#243;n', 'link': 'https://stackoverflow.com/users/16337601/roberto-de-le%c3%b3n'}",True,1952,69184507.0,1,3,1664813365,1629742411,1629743361.0,68897238,CC BY-SA 4.0,https://stackoverflow.com/questions/68897238/recipient-domain-mismatch-mailchimp,Recipient-Domain-Mismatch Mailchimp,,
34,"['c#', 'winforms', 'event-handling', 'webview2']","{'user_type': 'does_not_exist', 'display_name': 'user16208711'}",True,741,,2,2,1664771964,1628937474,1641610027.0,68782495,CC BY-SA 4.0,https://stackoverflow.com/questions/68782495/e-newwindow-corewebview2sender-still-results-in-a-separate-instance,e.NewWindow = (CoreWebView2)sender still results in a separate instance,,
35,"['c#', 'asp.net', '.net', 'decode', 'encode']","{'account_id': 12842053, 'reputation': 489, 'user_id': 9289787, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81c7e57b63494a135e4a4ea9d8e468b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lenny Will', 'link': 'https://stackoverflow.com/users/9289787/lenny-will'}",True,319,,1,1,1664544035,1629812383,1664544035.0,68908702,CC BY-SA 4.0,https://stackoverflow.com/questions/68908702/httputility-htmldecode-returns-same-string,HttpUtility.HtmlDecode returns same string,,
36,"['c#', 'antlr4', 'grammar']","{'account_id': 1162116, 'reputation': 1611, 'user_id': 1141419, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/0c01de4dbb149a9801c66ae2e03ca95e?s=256&d=identicon&r=PG', 'display_name': 'Eugene Krapivin', 'link': 'https://stackoverflow.com/users/1141419/eugene-krapivin'}",True,230,69003346.0,2,0,1664529292,1630418696,,69000187,CC BY-SA 4.0,https://stackoverflow.com/questions/69000187/antlr4-grammar-for-a-function-with-variadic-argument-list,Antlr4 grammar for a function with variadic argument list,,
37,"['c#', 'wpf', 'datagrid', 'clipboard', 'datatemplate']","{'account_id': 20067032, 'reputation': 295, 'user_id': 14712545, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/42sfg.jpg?s=256&g=1', 'display_name': 'Ole M', 'link': 'https://stackoverflow.com/users/14712545/ole-m'}",False,220,,1,0,1664453959,1629717488,,68891714,CC BY-SA 4.0,https://stackoverflow.com/questions/68891714/wpf-clipboardcontentbinding-does-not-work-for-advanced-datagrid-columns,WPF: ClipboardContentBinding does not work for advanced DataGrid-columns,,
38,"['c#', 'asp.net-core', 'razor-pages']","{'account_id': 21201932, 'reputation': 159, 'user_id': 15592398, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2uN6vmpVGFY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnxNyOJ2B7KIZnxeUdjB2tbgfHXBg/s96-c/photo.jpg?sz=256', 'display_name': 'Alan Pauil', 'link': 'https://stackoverflow.com/users/15592398/alan-pauil'}",True,379,68826087.0,3,0,1664396106,1629213573,1629256710.0,68819960,CC BY-SA 4.0,https://stackoverflow.com/questions/68819960/how-can-show-the-editorfor-model-value-with-date-format,How can show the EditorFor model value with date format,,
39,"['c#', 'selenium']","{'account_id': 22027812, 'reputation': 45, 'user_id': 16295530, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgOlbB9Dxxu5oW5IVWdObpPQL5pQ6Jz-DBtpYwP=k-s256', 'display_name': 'Darth Gonk', 'link': 'https://stackoverflow.com/users/16295530/darth-gonk'}",True,334,68844861.0,2,1,1664364122,1629363437,1629570249.0,68844831,CC BY-SA 4.0,https://stackoverflow.com/questions/68844831/clicking-on-href-button-selenium,Clicking on Href Button selenium,,
40,"['c#', 'sql-server', 'vb.net', 'winforms', 'webview2']","{'account_id': 21306360, 'reputation': 65, 'user_id': 15681532, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb0260bfbbe3cc2e18a83726b916a4a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Werner', 'link': 'https://stackoverflow.com/users/15681532/werner'}",True,1116,68671066.0,2,3,1664336183,1628179681,1628259014.0,68670051,CC BY-SA 4.0,https://stackoverflow.com/questions/68670051/set-webview2-source-directly-to-a-binary-stream,Set Webview2 Source directly to a binary stream,,
41,"['c#', 'selenium', 'pageobjects', 'page-factory', 'staleelementreferenceexception']","{'account_id': 8717123, 'reputation': 583, 'user_id': 8582381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fdab05a261e69e17563b23edf6f35bfe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kieran Moynihan', 'link': 'https://stackoverflow.com/users/8582381/kieran-moynihan'}",False,91,,1,1,1664281899,1629403919,,68854036,CC BY-SA 4.0,https://stackoverflow.com/questions/68854036/selenium-pagefactory-lazy-evaluation-staleelementexception,Selenium PageFactory lazy evaluation StaleElementException,,
42,"['c#', '.net', '.net-core', 'webassembly']","{'account_id': 275408, 'reputation': 1707, 'user_id': 568273, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/ca2295c9da7c79f9eb6b9d7e48cd9751?s=256&d=identicon&r=PG', 'display_name': 'eltiare', 'link': 'https://stackoverflow.com/users/568273/eltiare'}",True,10985,68931445.0,4,26,1664228967,1629912872,,68927533,CC BY-SA 4.0,https://stackoverflow.com/questions/68927533/c-wasm-without-blazor,C# WASM without Blazor,,
43,"['c#', '.net', 'c#-10.0']","{'account_id': 6643882, 'reputation': 1396, 'user_id': 5128755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baeebdce8d4d32cf57f1763d54fdeb69?s=256&d=identicon&r=PG&f=1', 'display_name': 'Martinaut', 'link': 'https://stackoverflow.com/users/5128755/martinaut'}",True,14606,68782817.0,3,45,1664193385,1628938109,1630937642.0,68782558,CC BY-SA 4.0,https://stackoverflow.com/questions/68782558/c-10-disable-global-using,C# 10: Disable Global Using,,
44,"['c#', '.net-core', 'entity-framework-core', 'console-application', 'scaffolding']","{'account_id': 10243537, 'reputation': 103, 'user_id': 9008609, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-kLfzAXfM1L4/AAAAAAAAAAI/AAAAAAAABKs/JtVAKSSE6_0/photo.jpg?sz=256', 'display_name': 'Luis Frediani', 'link': 'https://stackoverflow.com/users/9008609/luis-frediani'}",False,467,,1,1,1664040229,1629326753,,68840108,CC BY-SA 4.0,https://stackoverflow.com/questions/68840108/how-to-manage-user-secrets-in-net-core-console-application-for-ef-scaffolding,How to manage user secrets in .NET Core Console Application for EF Scaffolding?,,
45,"['c#', 'wpf', 'xaml', 'avaloniaui']","{'account_id': 17405852, 'reputation': 159, 'user_id': 12613946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7017ac4ed41de6d14e6daac7fe931f4c?s=256&d=identicon&r=PG&f=1', 'display_name': '0lan', 'link': 'https://stackoverflow.com/users/12613946/0lan'}",False,1554,,1,1,1663809490,1630305737,,68979876,CC BY-SA 4.0,https://stackoverflow.com/questions/68979876/how-to-simulate-datatrigger-with-avalonia,How to simulate DataTrigger with Avalonia?,,
46,"['java', 'c#', 'clr']","{'account_id': 15082461, 'reputation': 51, 'user_id': 10884717, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-NdbcpNhyhVg/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZMbA0fDBxCxU3OGdbQ1aoFoXCIGg/mo/photo.jpg?sz=256', 'display_name': 'qouteall', 'link': 'https://stackoverflow.com/users/10884717/qouteall'}",False,404,,1,5,1663709268,1630151735,,68964120,CC BY-SA 4.0,https://stackoverflow.com/questions/68964120/whats-the-quivalent-of-java-maps-computeifabsent-in-c-dictionary,What&#39;s the quivalent of Java Map&#39;s &quot;computeIfAbsent&quot; in C# Dictionary?,,
