,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
10,"['c#', '.net-core', 'startup', 'appsettings']","{'account_id': 19297674, 'reputation': 603, 'user_id': 14106308, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4388ee2005cbabc0170b3a20ca1a73f?s=256&d=identicon&r=PG&f=1', 'display_name': 'JaviL', 'link': 'https://stackoverflow.com/users/14106308/javil'}",True,59593,6,50,1668602186,1606920853,1606942212.0,65110479,CC BY-SA 4.0,https://stackoverflow.com/questions/65110479/how-to-get-values-from-appsettings-json-in-a-console-application-using-net-core,How to get values from appsettings.json in a console application using .NET Core?,65111169.0,,,,
11,"['c#', 'visual-studio', 'asp.net-core', '.net-core', 'asp.net-core-3.1']","{'account_id': 753665, 'reputation': 991, 'user_id': 746795, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sluKm.png?s=256&g=1', 'display_name': 'Dadwals', 'link': 'https://stackoverflow.com/users/746795/dadwals'}",True,46947,9,69,1668225928,1607478811,1608537741.0,65209536,CC BY-SA 4.0,https://stackoverflow.com/questions/65209536/microsoft-visual-studio-2019-the-project-file-cannot-be-opened-unable-to-locat,Microsoft Visual Studio 2019: The project file cannot be opened. Unable to locate the .NET SDK,65211454.0,,,,
12,"['c#', 'switch-statement', 'grammar', 'using-statement']","{'account_id': 329756, 'reputation': 15844, 'user_id': 653457, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8870f099add93fa56421a87532ea0fe3?s=256&d=identicon&r=PG', 'display_name': 'Luke Vo', 'link': 'https://stackoverflow.com/users/653457/luke-vo'}",True,537,2,4,1668096193,1608084137,,65316260,CC BY-SA 4.0,https://stackoverflow.com/questions/65316260/why-cant-a-using-variable-be-used-within-a-switch-section-without-braces-in-c,Why can&#39;t a using variable be used within a switch section without braces in C#?,65316340.0,,,,
13,"['c#', 'azure', 'asp.net-core', 'microsoft-graph-sdks', 'microsoft-identity-platform']","{'account_id': 3691617, 'reputation': 113, 'user_id': 3074073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Heisenberg', 'link': 'https://stackoverflow.com/users/3074073/heisenberg'}",True,3195,4,2,1667786691,1609238128,1634593853.0,65490775,CC BY-SA 4.0,https://stackoverflow.com/questions/65490775/msaluirequiredexception-when-calling-microsoft-graph-sdk-from-net-core-web-app,MsalUiRequiredException when calling Microsoft Graph SDK from NET Core web app,,,,,
14,"['c#', '.net', 'code-generation', 'c#-9.0']","{'account_id': 2836155, 'reputation': 2659, 'user_id': 2436737, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QB8AM.jpg?s=256&g=1', 'display_name': 'farlee2121', 'link': 'https://stackoverflow.com/users/2436737/farlee2121'}",True,38337,7,44,1667381139,1609168907,,65479888,CC BY-SA 4.0,https://stackoverflow.com/questions/65479888/c-source-generator-warning-cs8032-an-instance-of-analyzer-cannot-be-created,C# Source Generator - warning CS8032: An instance of analyzer cannot be created,65480017.0,,,,
15,"['c#', '.net', 'asp.net-core', '.net-core', 'nuget']","{'account_id': 2332739, 'reputation': 33, 'user_id': 2045711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f55d11503bf0667f935dca10599a27d?s=256&d=identicon&r=PG', 'display_name': 'Jaikrishnan', 'link': 'https://stackoverflow.com/users/2045711/jaikrishnan'}",True,937,1,1,1667359103,1606923085,1606933462.0,65111157,CC BY-SA 4.0,https://stackoverflow.com/questions/65111157/nuget-package-version-conflict-net-core-though-having-same-version,Nuget package version conflict .net core though having same version,,,,,
16,"['c#', 'logging', 'serilog']","{'account_id': 60785, 'reputation': 889, 'user_id': 181456, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/35ebfa9f74e1bf39b1294e1bf80080e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/181456/chris'}",True,9424,3,26,1667314887,1608850610,1667314887.0,65443870,CC BY-SA 4.0,https://stackoverflow.com/questions/65443870/can-a-serilog-ilogger-be-converted-to-a-microsoft-extensions-logging-ilogger,Can a Serilog.ILogger be converted to a Microsoft.Extensions.Logging.ILogger?,,,,,
17,"['c#', 'asp.net-core', 'hangfire']","{'account_id': 706338, 'reputation': 3852, 'user_id': 909180, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/ONPzD.png?s=256&g=1', 'display_name': 'Kristoffer J&#228;l&#233;n', 'link': 'https://stackoverflow.com/users/909180/kristoffer-j%c3%a4l%c3%a9n'}",True,163,1,2,1667219875,1608581028,1608581066.0,65399242,CC BY-SA 4.0,https://stackoverflow.com/questions/65399242/hangfire-logging-to-application-insights-from-job-enqueued-from-controller,Hangfire logging to Application Insights from job enqueued from controller,,,,,
18,"['c#', 'asp.net', 'webforms', 'stripe-payments']","{'account_id': 16742562, 'reputation': 15, 'user_id': 12101787, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-osnUVOJyzns/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfAm7K1eJToldp-KsLwszslTdFtow/photo.jpg?sz=256', 'display_name': 'NITIN KUMAR', 'link': 'https://stackoverflow.com/users/12101787/nitin-kumar'}",True,619,1,0,1667180569,1608020508,1608083957.0,65302299,CC BY-SA 4.0,https://stackoverflow.com/questions/65302299/integration-of-stripe-payment-gateway-into-asp-net-webforms,Integration of Stripe payment Gateway into asp.net webforms,65307623.0,,,,
19,"['c#', 'azure', '.net-core', 'azure-functions']","{'account_id': 479855, 'reputation': 1065, 'user_id': 892770, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/W5C0Y.jpg?s=256&g=1', 'display_name': 'UnionP', 'link': 'https://stackoverflow.com/users/892770/unionp'}",True,5420,1,2,1666895107,1608174383,,65334164,CC BY-SA 4.0,https://stackoverflow.com/questions/65334164/azure-function-system-private-corelib-could-not-load-file-or-assembly-system,Azure Function: System.Private.CoreLib: Could not load file or assembly &#39;System.ComponentModel.Annotations...&#39;,65334214.0,,,,
20,"['c#', '.net-core', 'avaloniaui']","{'account_id': 6534367, 'reputation': 127, 'user_id': 5054480, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xrQki.jpg?s=256&g=1', 'display_name': 'Lazaro', 'link': 'https://stackoverflow.com/users/5054480/lazaro'}",True,4184,2,2,1666687020,1608164590,,65333019,CC BY-SA 4.0,https://stackoverflow.com/questions/65333019/easier-way-in-net-avalonia-to-change-the-background-color-of-the-windows-syste,Easier way in .net Avalonia to change the background color of the Window&#39;s System Top bar?,65368294.0,,,,
21,"['c#', 'asp.net', 'ms-word', 'openxml', 'openxml-sdk']","{'account_id': 20321533, 'reputation': 1, 'user_id': 14906118, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-npi1NsvvLvk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmFonfjcqTZaq7x2vt7LKugKd-5kQ/s96-c/photo.jpg?sz=256', 'display_name': 'Ahmer Ayaz', 'link': 'https://stackoverflow.com/users/14906118/ahmer-ayaz'}",False,213,1,0,1666027822,1609233387,1666027822.0,65489893,CC BY-SA 4.0,https://stackoverflow.com/questions/65489893/openxml-sdk-add-line-break-or-use-multiline-string-in-replace-regex,OpenXML SDK add line break or use multiline string in replace (regex),,,,,
22,"['c#', 'oauth', 'access-token', 'http-status-code-401', 'etrade-api']","{'account_id': 11668788, 'reputation': 85, 'user_id': 8544624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a01e36ec2f800e25f30c31d68a8a375?s=256&d=identicon&r=PG&f=1', 'display_name': 'CAS', 'link': 'https://stackoverflow.com/users/8544624/cas'}",True,734,3,1,1665882477,1608841048,,65442903,CC BY-SA 4.0,https://stackoverflow.com/questions/65442903/etrade-api-frequently-returns-http-401-unauthorized-when-fetching-an-access-tok,E*Trade API frequently returns HTTP 401 Unauthorized when fetching an access token but not always,65472218.0,,,,
23,"['c#', 'wpf', 'webview2']","{'account_id': 8847329, 'reputation': 687, 'user_id': 6607702, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/qpAnv.jpg?s=256&g=1', 'display_name': 'Attila Sz&#225;sz', 'link': 'https://stackoverflow.com/users/6607702/attila-sz%c3%a1sz'}",True,4422,3,6,1665702370,1607064498,1607319773.0,65139090,CC BY-SA 4.0,https://stackoverflow.com/questions/65139090/how-can-i-initialize-the-webview2-in-wpf,How can I initialize the WebView2 in WPF?,65176665.0,,,,
24,"['c#', 'sqlite', 'uwp']","{'account_id': 469009, 'reputation': 6751, 'user_id': 875317, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/IaW1u.jpg?s=256&g=1', 'display_name': 'B. Clay Shannon-B. Crow Raven', 'link': 'https://stackoverflow.com/users/875317/b-clay-shannon-b-crow-raven'}",True,3696,2,2,1665623337,1608128520,,65325089,CC BY-SA 4.0,https://stackoverflow.com/questions/65325089/what-should-i-pass-to-sqlitepcl-raw-setprovider-to-avoid-the-type-initializer,What should I pass to SQLitePCL.raw.SetProvider() to avoid &quot;The type initializer for &#39;Microsoft.Data.Sqlite.SqliteConnection&#39; threw an exception&quot;,65364245.0,,,,
25,"['c#', 'selenium']","{'account_id': 15655293, 'reputation': 77, 'user_id': 11295793, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5854da46468d82d686d4b96a4cf4a1e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tarishah', 'link': 'https://stackoverflow.com/users/11295793/tarishah'}",False,150,2,0,1665584669,1607487374,,65210559,CC BY-SA 4.0,https://stackoverflow.com/questions/65210559/selenium-with-c,Selenium with C#,,,,,
26,"['c#', 'polly', 'librdkafka', 'confluent-kafka-dotnet']","{'account_id': 16809688, 'reputation': 1830, 'user_id': 12152982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/85a96f15c74d4368c8399d71a09d8834?s=256&d=identicon&r=PG&f=1', 'display_name': 'anon_dcs3spp', 'link': 'https://stackoverflow.com/users/12152982/anon-dcs3spp'}",True,1482,1,2,1665507082,1609344169,1665507082.0,65509865,CC BY-SA 4.0,https://stackoverflow.com/questions/65509865/how-to-implement-a-wait-retry-transient-fault-handling-policy,How To Implement A Wait Retry Transient Fault Handling Policy?,66172475.0,,,,
27,"['c#', 'logging', '.net-core']","{'account_id': 2379093, 'reputation': 925, 'user_id': 2081568, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/PspeT.png?s=256&g=1', 'display_name': 'Hecatonchires', 'link': 'https://stackoverflow.com/users/2081568/hecatonchires'}",True,663,2,0,1665378419,1607384745,,65191080,CC BY-SA 4.0,https://stackoverflow.com/questions/65191080/c-core-microsoft-extensions-logging-and-log-config,c# core Microsoft.Extensions.Logging and Log Config,66808978.0,,,,
28,"['c#', 'initialization', 'immutability', 'c#-9.0']","{'account_id': 9905263, 'reputation': 99, 'user_id': 7333956, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IMXDJlqym-0/AAAAAAAAAAI/AAAAAAAAlKo/DIOoyBq9T8E/photo.jpg?sz=256', 'display_name': 'Jacek Ostrowski', 'link': 'https://stackoverflow.com/users/7333956/jacek-ostrowski'}",True,1836,1,7,1665203308,1608356648,1608621121.0,65367052,CC BY-SA 4.0,https://stackoverflow.com/questions/65367052/validation-of-a-c-object-initialized-with-init-only-setters,Validation of a C# object initialized with init-only setters,,,,,
29,"['c#', 'async-await', 'task', 'overloading', 'multitasking']","{'account_id': 8245242, 'reputation': 1602, 'user_id': 6201547, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/b5ebe26d98a48e9f6136032b0c04801a?s=256&d=identicon&r=PG&f=1', 'display_name': 'mannok', 'link': 'https://stackoverflow.com/users/6201547/mannok'}",True,461,2,3,1665145503,1607390738,1665145503.0,65191774,CC BY-SA 4.0,https://stackoverflow.com/questions/65191774/how-do-i-overload-function-to-accept-both-async-and-synchronized-version-of-call,How do I overload function to accept both async and synchronized version of callback parameter,65191871.0,,,,
30,"['c#', 'sql', '.net', 'polly', 'retry-logic']","{'account_id': 7804193, 'reputation': 1692, 'user_id': 5902558, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/e4fd0f1c33e1f57fad38a48a1551a1de?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael Bedford', 'link': 'https://stackoverflow.com/users/5902558/michael-bedford'}",True,1733,2,4,1665139199,1607443415,1665139199.0,65202449,CC BY-SA 4.0,https://stackoverflow.com/questions/65202449/polly-retry-policy-with-sql-holding-transaction-open,Polly retry policy with sql holding transaction open,65213820.0,,,,
31,"['c#', 'dotnet-httpclient', 'fallback', 'polly']","{'account_id': 41180, 'reputation': 13638, 'user_id': 119624, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/FPPVJ.jpg?s=256&g=1', 'display_name': 'Rebecca', 'link': 'https://stackoverflow.com/users/119624/rebecca'}",True,3380,1,0,1665138974,1606937128,1665138974.0,65114813,CC BY-SA 4.0,https://stackoverflow.com/questions/65114813/polly-fallbackasync-policy-with-a-dynamic-action-that-raises-an-event-so-that-th,Polly FallbackAsync policy with a dynamic action that raises an event so that the request / response can be written to a database,,,,,
32,"['c#', 'asp.net-core', 'dotnet-httpclient', 'polly', 'retry-logic']","{'account_id': 16771866, 'reputation': 539, 'user_id': 12124108, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UDTZv.jpg?s=256&g=1', 'display_name': 'Matthias Schuchardt', 'link': 'https://stackoverflow.com/users/12124108/matthias-schuchardt'}",True,3632,1,2,1665138485,1607704147,1665138485.0,65255083,CC BY-SA 4.0,https://stackoverflow.com/questions/65255083/polly-retry-not-always-catching-httprequestexception,Polly retry not always catching HttpRequestException,,,,,
33,"['c#', 'amazon-web-services', 'azure', 'aws-api-gateway', 'azure-ad-b2c']","{'account_id': 20210412, 'reputation': 11, 'user_id': 14823440, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj5hzzPyK6fV6eZTsQac4cgRjb9nzApM_cY0-YC=k-s256', 'display_name': 'Ashish', 'link': 'https://stackoverflow.com/users/14823440/ashish'}",False,549,1,1,1665132916,1607951589,,65289630,CC BY-SA 4.0,https://stackoverflow.com/questions/65289630/configure-azure-ad-b2c-as-a-aws-api-gateway-authorizer,Configure Azure AD B2C as a AWS API Gateway Authorizer,,,,,
34,"['c#', '.net-core', 'configuration']","{'account_id': 4712199, 'reputation': 1014, 'user_id': 3812384, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8f65673ff0e11b1a349fcbfa158691cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'WynDiesel', 'link': 'https://stackoverflow.com/users/3812384/wyndiesel'}",True,748,2,1,1664972868,1608042078,1608042894.0,65307789,CC BY-SA 4.0,https://stackoverflow.com/questions/65307789/add-a-linked-appsettings-json,Add a linked appsettings.json,65336395.0,,,,
35,"['c#', 'asp.net-core', 'cookies', '.net-core', 'asp.net-core-3.1']","{'account_id': 8908, 'reputation': 75871, 'user_id': 16241, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/de3fa0861da7fd9ae3abc120ff6d957f?s=256&d=identicon&r=PG', 'display_name': 'Vaccano', 'link': 'https://stackoverflow.com/users/16241/vaccano'}",False,1305,2,0,1664964616,1608340050,1608340949.0,65365741,CC BY-SA 4.0,https://stackoverflow.com/questions/65365741/cannot-set-the-path-for-aspnetcore-cookies-cookies,Cannot set the Path for .AspNetCore.Cookies cookies,,,,,
36,"['c#', 'visual-studio-2019', 'visual-studio-project']","{'account_id': 20220618, 'reputation': 36, 'user_id': 14830197, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/X0r2q.png?s=256&g=1', 'display_name': 'MervinpaismakesWindows14', 'link': 'https://stackoverflow.com/users/14830197/mervinpaismakeswindows14'}",False,209,0,0,1664613414,1608036683,1664613414.0,65306206,CC BY-SA 4.0,https://stackoverflow.com/questions/65306206/how-to-copy-a-visual-studio-project-to-another-directory-without-issues-with-fil,How to copy a visual studio project to another directory without issues with file paths and errors,,,,,
37,"['c#', 'blazor']","{'account_id': 305237, 'reputation': 3519, 'user_id': 615288, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://i.stack.imgur.com/ZKBiE.jpg?s=256&g=1', 'display_name': 'KingKerosin', 'link': 'https://stackoverflow.com/users/615288/kingkerosin'}",True,5065,3,3,1664270956,1609083880,,65467502,CC BY-SA 4.0,https://stackoverflow.com/questions/65467502/multiple-components-use-the-same-tag-in-blazor,Multiple components use the same tag in blazor,,,,,
38,"['c#', 'oop', 'stack-overflow']","{'account_id': 15653626, 'reputation': 65, 'user_id': 11294544, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-10rG_HYZt7s/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfOBc38ePfNUGzsQUIHHcQDkFiXYQ/mo/photo.jpg?sz=256', 'display_name': 'FileEX', 'link': 'https://stackoverflow.com/users/11294544/fileex'}",True,44,1,-3,1664195961,1607890901,1664195961.0,65280250,,https://stackoverflow.com/questions/65280250/c-list-dictionary-add-method-causes-a-stackoverflowexception,C# list/dictionary add method causes a StackOverflowException,65280333.0,,1607893892.0,Duplicate,
39,"['c#', 'winforms', 'datagridview', 'timer']","{'account_id': 12479716, 'reputation': 1, 'user_id': 9084912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcc95f6c3deacf8dc44549d39c93dfcb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cathy', 'link': 'https://stackoverflow.com/users/9084912/cathy'}",True,571,2,0,1664181177,1607030109,1607065578.0,65134252,CC BY-SA 4.0,https://stackoverflow.com/questions/65134252/c-timer-event-to-update-datagridview,C# timer event to update datagridview,,,,,
40,"['c#', 'azure', 'azure-storage', 'azure-blob-storage']","{'account_id': 911403, 'reputation': 3089, 'user_id': 945175, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/770932243/picture?type=large', 'display_name': 'Mandar Jogalekar', 'link': 'https://stackoverflow.com/users/945175/mandar-jogalekar'}",False,331,2,1,1663851548,1607700048,1608026729.0,65254005,CC BY-SA 4.0,https://stackoverflow.com/questions/65254005/azure-storage-blob-downloads-old-file-version,Azure storage blob downloads old file version,,,,,
41,"['c#', 'excel', 'npoi']","{'account_id': 11087231, 'reputation': 727, 'user_id': 8140473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b1a1268dce8138b190a41e507bda381?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rohim Chou', 'link': 'https://stackoverflow.com/users/8140473/rohim-chou'}",True,2452,2,3,1663797862,1607331929,1607332152.0,65178752,CC BY-SA 4.0,https://stackoverflow.com/questions/65178752/format-a-excel-cell-range-as-a-table-using-npoi,Format a Excel Cell Range as a Table using NPOI,,,,,
42,"['c#', 'azure', 'azure-functions']","{'account_id': 2056173, 'reputation': 1814, 'user_id': 1833878, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/acKDz.jpg?s=256&g=1', 'display_name': 'Chris Phillips', 'link': 'https://stackoverflow.com/users/1833878/chris-phillips'}",True,490,1,0,1663746534,1606761156,,65079203,CC BY-SA 4.0,https://stackoverflow.com/questions/65079203/can-azure-functions-durable-orchestrator-call-methods-that-arent-activity-trigg,Can Azure Functions Durable Orchestrator call methods that aren&#39;t activity triggers?,,,,,
43,"['c#', 'xaml', 'xamarin', 'xamarin.forms', 'controltemplate']","{'account_id': 15003458, 'reputation': 173, 'user_id': 11429682, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4IRWuW03bEs/AAAAAAAAAAI/AAAAAAAAAJ0/LchPdC-2bB4/photo.jpg?sz=256', 'display_name': 'דניאל', 'link': 'https://stackoverflow.com/users/11429682/%d7%93%d7%a0%d7%99%d7%90%d7%9c'}",True,1849,1,2,1663646572,1607626869,1607980516.0,65240698,CC BY-SA 4.0,https://stackoverflow.com/questions/65240698/custom-radiobutton-frame-with-text-inside,Custom RadioButton Frame with text inside,65241499.0,,,,
44,"['c#', 'immutability', 'design-decisions']","{'account_id': 149417, 'reputation': 14639, 'user_id': 361899, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/c16354d30a3d1531f8a7fa053b95716c?s=256&d=identicon&r=PG', 'display_name': 'aybe', 'link': 'https://stackoverflow.com/users/361899/aybe'}",True,290,1,1,1663098982,1608076805,,65315413,,https://stackoverflow.com/questions/65315413/why-is-immutablelistt-a-class-but-immutablearrayt-a-struct,Why is ImmutableList&lt;T&gt; a class but ImmutableArray&lt;T&gt; a struct?,65315465.0,,1663102722.0,Duplicate,
