,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date
12,"['typescript', 'typescript-typings', 'typing']","{'account_id': 13071675, 'reputation': 53, 'user_id': 9564823, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Rrko6BF5rkQ/AAAAAAAAAAI/AAAAAAAAl3I/sHsBJw7AM9I/photo.jpg?sz=256', 'display_name': 'mad2man', 'link': 'https://stackoverflow.com/users/9564823/mad2man'}",True,2128,69324878.0,4,5,1667480991,1612972916,66140451,CC BY-SA 4.0,https://stackoverflow.com/questions/66140451/typescript-add-kebab-case-types-form-actual-camel-case-keys,TypeScript add kebab case types form actual camel case keys,,,,
13,"['typescript', 'weak-references']","{'account_id': 2845098, 'reputation': 1086, 'user_id': 2474330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a871e190e3749b24ab0d4a220c74f4bf?s=256&d=identicon&r=PG', 'display_name': 'jlguenego', 'link': 'https://stackoverflow.com/users/2474330/jlguenego'}",True,2025,,2,8,1667466825,1613588374,66248344,CC BY-SA 4.0,https://stackoverflow.com/questions/66248344/how-to-use-weakref-in-typescript,How to use WeakRef in Typescript?,1644077080.0,,,
14,"['angular', 'typescript']","{'account_id': 449847, 'reputation': 15817, 'user_id': 844872, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/15cf8e9490ec58e8449f3f05d1c87667?s=256&d=identicon&r=PG', 'display_name': 'Illep', 'link': 'https://stackoverflow.com/users/844872/illep'}",True,9951,66052962.0,6,2,1666883044,1612468025,66052793,CC BY-SA 4.0,https://stackoverflow.com/questions/66052793/angular-typescript-convert-string-to-number,Angular typescript convert string to number,1612468183.0,,,
15,"['node.js', 'typescript', 'express', 'jwt', 'dotenv']","{'account_id': 8243000, 'reputation': 875, 'user_id': 9313676, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SNE9L.jpg?s=256&g=1', 'display_name': 'Swapnil Soni', 'link': 'https://stackoverflow.com/users/9313676/swapnil-soni'}",True,7195,66949416.0,3,11,1666786839,1614063263,66328425,CC BY-SA 4.0,https://stackoverflow.com/questions/66328425/jwt-argument-of-type-string-undefined-is-not-assignable-to-parameter-of-typ,JWT: Argument of type &#39;string | undefined&#39; is not assignable to parameter of type &#39;Secret&#39;,1614071101.0,,,
16,"['typescript', 'typescript-compiler-api']","{'account_id': 1001223, 'reputation': 13278, 'user_id': 1016033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1daac942e48a293ad867d186bd519376?s=256&d=identicon&r=PG', 'display_name': 'Alexey Ten', 'link': 'https://stackoverflow.com/users/1016033/alexey-ten'}",True,306,66122914.0,2,5,1666610186,1612812173,66108003,CC BY-SA 4.0,https://stackoverflow.com/questions/66108003/typescript-infer-type-params-with-compiler-api,Typescript Infer type params with Compiler API,1612888124.0,,,
17,"['angular', 'typescript', 'primeng', 'ngrx-entity', 'primeng-dropdowns']","{'account_id': 8541907, 'reputation': 1014, 'user_id': 6401734, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/87dbeb33da7c89f7b7a55a8bcf792301?s=256&d=identicon&r=PG&f=1', 'display_name': 'MattE', 'link': 'https://stackoverflow.com/users/6401734/matte'}",True,873,66125169.0,2,3,1666189583,1612892362,66124129,CC BY-SA 4.0,https://stackoverflow.com/questions/66124129/typescript-strict-mode-cannot-assign-observable-async-to-primeng-dropdown-compon,Typescript strict mode cannot assign Observable async to primeNg dropdown component,,,,
18,"['angular', 'typescript', 'ionic-framework', 'alert']","{'account_id': 402516, 'reputation': 1608, 'user_id': 769726, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/SXKQy.jpg?s=256&g=1', 'display_name': 'Klemens Zleptnig', 'link': 'https://stackoverflow.com/users/769726/klemens-zleptnig'}",False,686,,2,0,1665924385,1612351196,66026463,CC BY-SA 4.0,https://stackoverflow.com/questions/66026463/possible-roles-of-an-alert-button-in-ionic,Possible roles of an Alert button in Ionic?,,,,
19,"['typescript', 'visual-studio-code']","{'account_id': 16240791, 'reputation': 797, 'user_id': 11727181, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-3pYmJwbRCxo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reK7rl4nFpfIPXOsG89NS3_JfgIeg/photo.jpg?sz=256', 'display_name': 'Raphael Castro', 'link': 'https://stackoverflow.com/users/11727181/raphael-castro'}",True,12788,,4,27,1665181654,1612281928,66013318,CC BY-SA 4.0,https://stackoverflow.com/questions/66013318/how-do-i-speed-up-typescript-intelisense-in-vscode,How do I speed up Typescript Intelisense in VsCode?,,,,
20,"['typescript', 'vue-composition-api']","{'account_id': 103735, 'reputation': 38540, 'user_id': 277696, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/e25f40f6711403073e7da6c33be21eb8?s=256&d=identicon&r=PG', 'display_name': 'coure2011', 'link': 'https://stackoverflow.com/users/277696/coure2011'}",False,1130,,2,1,1664769205,1613361886,66202559,CC BY-SA 4.0,https://stackoverflow.com/questions/66202559/vue-composition-api-torefs-typescript,vue composition api toRefs typescript,,,,
21,"['javascript', 'typescript', 'aurelia']","{'user_type': 'does_not_exist', 'display_name': 'user14241810'}",True,130,66002721.0,1,0,1664733287,1612193867,65995570,CC BY-SA 4.0,https://stackoverflow.com/questions/65995570/binding-issue-in-repeat-for-in-aurelia,Binding issue in repeat.for in aurelia,1612196247.0,,,
22,"['javascript', 'typescript', 'svg', 'svelte', 'rollupjs']","{'account_id': 286681, 'reputation': 34640, 'user_id': 586086, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/7cffe3cc36f65529fa2cc6841f532ac5?s=256&d=identicon&r=PG', 'display_name': 'Andrew Mao', 'link': 'https://stackoverflow.com/users/586086/andrew-mao'}",True,19277,,7,31,1664450753,1612554255,66069647,CC BY-SA 4.0,https://stackoverflow.com/questions/66069647/best-way-to-import-svg-icons-into-a-svelte-app,Best way to import SVG icons into a Svelte app,1612555553.0,,,
23,"['angularjs', 'angular', 'typescript', 'angular-ng-if']","{'account_id': 7686995, 'reputation': 85, 'user_id': 5824421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74aeeab2a79bf576ce3defd63fdfc82b?s=256&d=identicon&r=PG&f=1', 'display_name': 'AAaaAA', 'link': 'https://stackoverflow.com/users/5824421/aaaaaa'}",True,1025,,3,1,1664208694,1614063844,66328533,CC BY-SA 4.0,https://stackoverflow.com/questions/66328533/change-background-color-based-on-ngif,change background color based on ngIf,1614064881.0,,,
24,"['typescript', 'migration', 'nestjs', 'typeorm', 'monorepo']","{'account_id': 20770797, 'reputation': 61, 'user_id': 15253549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3808d36700fd5db61f2b770e156fdce?s=256&d=identicon&r=PG&f=1', 'display_name': 'igl1991', 'link': 'https://stackoverflow.com/users/15253549/igl1991'}",True,3825,,3,6,1663988315,1613911302,66302398,CC BY-SA 4.0,https://stackoverflow.com/questions/66302398/typeorm-migration-with-nx-monorepo-issue,TypeORM migration with nx-Monorepo Issue,1613924886.0,,,
25,"['javascript', 'typescript', 'microsoft-edge', 'webspeech-api']","{'account_id': 9542514, 'reputation': 45, 'user_id': 7090058, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/377dcf5ca5c2299bc90d4baa8b77eeb1?s=256&d=identicon&r=PG&f=1', 'display_name': 'www', 'link': 'https://stackoverflow.com/users/7090058/www'}",False,1505,,1,2,1663508480,1612216465,66000711,CC BY-SA 4.0,https://stackoverflow.com/questions/66000711/how-to-detect-if-webkitspeechrecognition-actually-works-in-a-browser,How to detect if webkitSpeechRecognition actually works in a browser,1612221732.0,,,
26,"['typescript', 'macos', 'permissions', 'plist']","{'account_id': 10676822, 'reputation': 3136, 'user_id': 7860026, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/7m33s.jpg?s=256&g=1', 'display_name': 'Harrison Cramer', 'link': 'https://stackoverflow.com/users/7860026/harrison-cramer'}",False,603,,1,7,1663306222,1613366679,66203101,CC BY-SA 4.0,https://stackoverflow.com/questions/66203101/typescript-misidentified-as-mpeg-file-on-macos,Typescript Misidentified as MPEG File on MacOS,1663306222.0,,,
27,"['angular', 'typescript', 'visual-studio-code', 'angular-library', 'javascript-import']","{'account_id': 1673128, 'reputation': 2511, 'user_id': 1539189, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/64b36d1f45ff31d891132f08fb7eee46?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robert J.', 'link': 'https://stackoverflow.com/users/1539189/robert-j'}",False,177,,1,3,1663152851,1613659732,66262312,CC BY-SA 4.0,https://stackoverflow.com/questions/66262312/vs-code-fix-import-paths-for-library,VS Code fix import path(s) for library,,,,
28,"['angular', 'typescript', 'highcharts']","{'account_id': 18205266, 'reputation': 127, 'user_id': 13248765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67ff2048421478f17cc8e31b53a8e48a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Latome', 'link': 'https://stackoverflow.com/users/13248765/latome'}",True,2556,,3,2,1663017732,1612180436,65992285,CC BY-SA 4.0,https://stackoverflow.com/questions/65992285/highcharts-types-of-property-series-are-incompatible,"Highcharts , Types of property &#39;series&#39; are incompatible",,,,
29,['typescript'],"{'account_id': 17798025, 'reputation': 564, 'user_id': 12925471, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mD5ybbz_FvikbfWQzVvaqMHCcOySauuknqln-Q=k-s256', 'display_name': 'qwerty qwerty', 'link': 'https://stackoverflow.com/users/12925471/qwerty-qwerty'}",True,1256,,3,2,1662665554,1612511032,66059402,CC BY-SA 4.0,https://stackoverflow.com/questions/66059402/using-undefined-as-key-in-object,Using undefined as key in object,,,,
30,"['typescript', 'antd']","{'account_id': 695155, 'reputation': 25190, 'user_id': 274677, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/WtGum.jpg?s=256&g=1', 'display_name': 'Marcus Junius Brutus', 'link': 'https://stackoverflow.com/users/274677/marcus-junius-brutus'}",True,616,,2,0,1662603072,1613749533,66280674,CC BY-SA 4.0,https://stackoverflow.com/questions/66280674/how-to-import-checkboxchangeevent-in-my-typescript-code,how to import CheckboxChangeEvent in my Typescript code,,,,
31,"['reactjs', 'typescript', 'accessibility']","{'account_id': 6923017, 'reputation': 751, 'user_id': 5314958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6b2075efb43f02fbd5ec6a8eadc99ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neil', 'link': 'https://stackoverflow.com/users/5314958/neil'}",True,5354,66198984.0,1,3,1662390651,1613169454,66179935,CC BY-SA 4.0,https://stackoverflow.com/questions/66179935/how-to-resolve-typescript-eslint-no-var-requires-error-error-while-adding-axe,How to resolve @typescript-eslint/no-var-requires error. Error while adding @axe-core/react,1662390651.0,,,
32,"['arrays', 'typescript', 'recursion', 'tuples', 'typescript-typings']","{'account_id': 2606044, 'reputation': 2228, 'user_id': 2257198, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/c58c37ac9c4792e475ec25a2db1df177?s=256&d=identicon&r=PG', 'display_name': 'cefn', 'link': 'https://stackoverflow.com/users/2257198/cefn'}",True,818,67198977.0,1,6,1662236850,1613867761,66298024,CC BY-SA 4.0,https://stackoverflow.com/questions/66298024/can-repeated-tuples-be-defined-in-typescript,Can repeated tuples be defined in Typescript,1613932296.0,,,
33,"['angular', 'typescript']","{'account_id': 13814590, 'reputation': 749, 'user_id': 9971482, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8y0fFmTdWS8/AAAAAAAAAAI/AAAAAAAAAC8/cOI_9nCTs-w/photo.jpg?sz=256', 'display_name': 'Aayush Sharma', 'link': 'https://stackoverflow.com/users/9971482/aayush-sharma'}",True,641,,2,1,1662031027,1613553784,66239040,CC BY-SA 4.0,https://stackoverflow.com/questions/66239040/is-there-a-way-in-typescript-to-force-a-class-to-implement-override-a-static-var,Is there a way in typescript to force a class to implement/override a static variable?,,,,
34,"['typescript', 'eslint']","{'account_id': 11888198, 'reputation': 880, 'user_id': 8699916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50fbc2d1467c8000483da4231e1a41a3?s=256&d=identicon&r=PG', 'display_name': 'perepm', 'link': 'https://stackoverflow.com/users/8699916/perepm'}",True,1203,,1,3,1661950544,1612353301,66027047,CC BY-SA 4.0,https://stackoverflow.com/questions/66027047/is-there-an-eslint-rule-that-does-the-same-as-no-floating-promises-did-in-the,Is there an ESLint rule that does the same as &#39;no-floating-promises&#39; did in the now deprecated TSLint?,,,,
35,"['reactjs', 'typescript', 'react-native']","{'account_id': 19417684, 'reputation': 107, 'user_id': 14834117, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ImdU0.jpg?s=256&g=1', 'display_name': 'Rahul Issar', 'link': 'https://stackoverflow.com/users/14834117/rahul-issar'}",False,908,,3,0,1661784220,1612396866,66037530,CC BY-SA 4.0,https://stackoverflow.com/questions/66037530/focusing-the-next-input-after-reaching-the-max-length-react-native,Focusing the next input after reaching the max length React Native,1612479334.0,,,
36,"['typescript', 'eslint', 'typescript-eslint']","{'account_id': 6469926, 'reputation': 6872, 'user_id': 5010413, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://graph.facebook.com/1073378492675881/picture?type=large', 'display_name': 'Edgaras Karka', 'link': 'https://stackoverflow.com/users/5010413/edgaras-karka'}",True,5051,66137218.0,1,3,1661515325,1612945584,66133278,CC BY-SA 4.0,https://stackoverflow.com/questions/66133278/typescript-eslint-no-unused-vars-does-not-work-correctly,@typescript-eslint/no-unused-vars does not work correctly,1661515325.0,,,
37,"['javascript', 'typescript', 'bind', 'console.log', 'javascript-debugger']","{'account_id': 17470412, 'reputation': 4559, 'user_id': 12666332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J2Yn0.jpg?s=256&g=1', 'display_name': 'SeyyedKhandon', 'link': 'https://stackoverflow.com/users/12666332/seyyedkhandon'}",True,542,,2,8,1660973663,1613199594,66182606,CC BY-SA 4.0,https://stackoverflow.com/questions/66182606/how-to-extend-console-log-which-can-accept-args-without-using-additional,How to extend console.log which can accept args without using additional ()?,1660973663.0,,,
38,"['node.js', 'typescript', 'inversion-of-control', 'nestjs', 'global']","{'account_id': 18202746, 'reputation': 51, 'user_id': 13246608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/267ed2ab10f4dbbcad16d413a6f305da?s=256&d=identicon&r=PG&f=1', 'display_name': 'yang.liu', 'link': 'https://stackoverflow.com/users/13246608/yang-liu'}",True,16576,,6,5,1660903820,1613822668,66291284,CC BY-SA 4.0,https://stackoverflow.com/questions/66291284/how-to-use-global-variables-in-nest-js,How to use global variables in nest.js?,1613899816.0,,,
39,"['typescript', 'vue.js', 'vite']","{'account_id': 7325316, 'reputation': 4090, 'user_id': 5579871, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/bb1d818d82139dca47a63c409117c095?s=256&d=identicon&r=PG', 'display_name': 'hangc', 'link': 'https://stackoverflow.com/users/5579871/hangc'}",True,23802,,7,35,1660824735,1612417308,66039933,CC BY-SA 4.0,https://stackoverflow.com/questions/66039933/typescript-types-for-import-meta-env,Typescript Types for import.meta.env,,,,
40,"['angular', 'typescript', 'compiler-errors']","{'account_id': 19943552, 'reputation': 219, 'user_id': 14614793, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Tgp0M_8IGwk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckUPLIPYdHqokki8k1LBssqN8Owmw/s96-c/photo.jpg?sz=256', 'display_name': 'Paritosh M', 'link': 'https://stackoverflow.com/users/14614793/paritosh-m'}",True,2889,,3,1,1660710148,1612379376,66034159,CC BY-SA 4.0,https://stackoverflow.com/questions/66034159/how-can-i-solve-error-object-is-possibly-null,How can I solve error - &quot;Object is possibly &#39;null&#39;&quot;?,1612379977.0,,,
41,"['angular', 'typescript', 'types']","{'account_id': 19711881, 'reputation': 471, 'user_id': 14432224, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fd47c0d8537ef2fb0c0d75d0df00ed3?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14432224', 'link': 'https://stackoverflow.com/users/14432224/user14432224'}",True,52139,,13,36,1660661534,1614505269,66407703,CC BY-SA 4.0,https://stackoverflow.com/questions/66407703/error-ts2322-type-event-is-not-assignable-to-type-string-ngmodel-todo,error TS2322: Type &#39;Event&#39; is not assignable to type &#39;string&#39;. [(ngModel)]=&quot;todoItem&quot; (keyup) =&quot;addTodo()&quot;,,,,
42,"['javascript', 'reactjs', 'typescript']","{'account_id': 16377636, 'reputation': 39, 'user_id': 11829407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e83e0595d4706bb50a80c6959f8ed87c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nischal047', 'link': 'https://stackoverflow.com/users/11829407/nischal047'}",True,670,,1,-1,1660612234,1613489194,66227296,CC BY-SA 4.0,https://stackoverflow.com/questions/66227296/should-we-pass-function-as-dependencies-in-useeffect,Should We pass function as dependencies in UseEffect,1660612234.0,,,
43,"['typescript', 'express']","{'account_id': 2512363, 'reputation': 6806, 'user_id': 2328259, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/a7f760bec40648f4bda5855cd854612e?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/2328259/david'}",True,341,,1,0,1660142309,1613981325,66312048,CC BY-SA 4.0,https://stackoverflow.com/questions/66312048/cant-override-express-request-user-type-but-i-can-add-new-properties-to-reques,"Can&#39;t override Express Request User type, but I can add new properties to Request",,,,
44,"['typescript', 'tslint', 'typescript-eslint']","{'account_id': 12263597, 'reputation': 420, 'user_id': 8950658, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sMAFx.png?s=256&g=1', 'display_name': 'ccarstens', 'link': 'https://stackoverflow.com/users/8950658/ccarstens'}",False,1990,,1,4,1659920179,1614252325,66367573,CC BY-SA 4.0,https://stackoverflow.com/questions/66367573/enforce-file-naming-convention-with-typescript-eslint,Enforce file naming convention with typescript-eslint,,,,
45,"['typescript', 'covariance', 'variance', 'contravariance', 'invariance']","{'account_id': 11596735, 'reputation': 27412, 'user_id': 8495254, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hZTpc.png?s=256&g=1', 'display_name': 'captain-yossarian from Ukraine', 'link': 'https://stackoverflow.com/users/8495254/captain-yossarian-from-ukraine'}",True,2159,66411491.0,1,12,1659477971,1614522651,66410115,CC BY-SA 4.0,https://stackoverflow.com/questions/66410115/difference-between-variance-covariance-contravariance-and-bivariance-in-typesc,"Difference between Variance, Covariance, Contravariance and Bivariance in TypeScript",1655235927.0,,,
46,"['typescript', 'jsx', 'solid-js']","{'account_id': 915658, 'reputation': 9895, 'user_id': 949890, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/5RSJE.jpg?s=256&g=1', 'display_name': 'SColvin', 'link': 'https://stackoverflow.com/users/949890/scolvin'}",True,3182,66065358.0,2,6,1659452397,1612536527,66065357,CC BY-SA 4.0,https://stackoverflow.com/questions/66065357/typescript-types-for-solid-js-components,Typescript types for Solid-js components,,,,
47,"['reactjs', 'typescript', 'electron', 'ipc']","{'account_id': 19386059, 'reputation': 1800, 'user_id': 14175733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db29221c91092075a277975e86cafa5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raphael10', 'link': 'https://stackoverflow.com/users/14175733/raphael10'}",True,6889,71078436.0,2,7,1659361407,1613039553,66152989,CC BY-SA 4.0,https://stackoverflow.com/questions/66152989/contextbridge-exposeinmainworld-and-ipc-with-typescript-in-electron-app-cannot,contextBridge.exposeInMainWorld and IPC with Typescript in Electron app: Cannot read property &#39;send&#39; of undefined,1613066453.0,,,
