,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason
10,"['reactjs', 'typescript', 'react-dnd']","{'account_id': 22020619, 'reputation': 13, 'user_id': 16289496, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgynOn5vsTBQwOl1yN1GAXlMZdG0o4EYssOW0kRHA=k-s256', 'display_name': 'Tanuj Doshi', 'link': 'https://stackoverflow.com/users/16289496/tanuj-doshi'}",False,1949,3,1,1668240531,1636896150,69963411,CC BY-SA 4.0,https://stackoverflow.com/questions/69963411/usedrag-method-of-react-dnd-cannot-get-isdragging-in-typescript,"useDrag method of react-dnd , cannot get isDragging in typescript",,1636907733.0,,
11,"['angular', 'typescript', 'rxjs']","{'account_id': 4301518, 'reputation': 416, 'user_id': 3515141, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/maIn0.jpg?s=256&g=1', 'display_name': 'eta32carinae', 'link': 'https://stackoverflow.com/users/3515141/eta32carinae'}",True,1660,5,1,1668206994,1636458113,69897506,CC BY-SA 4.0,https://stackoverflow.com/questions/69897506/how-to-initialize-a-subscription-object,How to initialize a Subscription object,70132983.0,,,
12,"['reactjs', 'typescript', 'react-state']","{'account_id': 4815021, 'reputation': 1884, 'user_id': 3887366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3887366', 'link': 'https://stackoverflow.com/users/3887366/user3887366'}",True,3581,2,5,1668083926,1635871244,69814018,CC BY-SA 4.0,https://stackoverflow.com/questions/69814018/zustand-typescript-persist-how-to-type-store,zustand typescript persist how to type store,69824336.0,,,
13,"['node.js', 'typescript', 'axios']","{'account_id': 15264728, 'reputation': 165, 'user_id': 11013730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9a96dfa7492065c57c8aef114ab4f0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Medinho', 'link': 'https://stackoverflow.com/users/11013730/medinho'}",True,9144,4,5,1667898033,1636199036,69863687,CC BY-SA 4.0,https://stackoverflow.com/questions/69863687/how-to-set-default-header-in-axios-with-typescript,How to set default header in axios with Typescript,,,,
14,"['angular', 'typescript', 'ionic-framework', 'rxjs', 'observable']","{'account_id': 18975870, 'reputation': 131, 'user_id': 13848366, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2635386206726599/picture?type=large', 'display_name': 'John Paulo A. Geronimo', 'link': 'https://stackoverflow.com/users/13848366/john-paulo-a-geronimo'}",True,1456,2,0,1667809642,1638028785,70136427,CC BY-SA 4.0,https://stackoverflow.com/questions/70136427/detect-no-internet-connection-in-angular-11,Detect No Internet Connection in Angular 11,,1638058949.0,,
15,"['javascript', 'node.js', 'angular', 'typescript']","{'account_id': 19657556, 'reputation': 13641, 'user_id': 14389830, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6EKLqRZw-VHLET9LGkHeu2Dgewj3jXhgRUO10vOw=k-s256', 'display_name': 'NeNaD', 'link': 'https://stackoverflow.com/users/14389830/nenad'}",True,23882,6,13,1667806120,1636135779,69857568,CC BY-SA 4.0,https://stackoverflow.com/questions/69857568/deprecationwarning-use-of-deprecated-folder-mapping-in-the-exports-field,DeprecationWarning: Use of deprecated folder mapping &quot;./&quot; in the &quot;exports&quot; field module resolution of the package at node_modules\postcss\package.json,,1636136566.0,,
16,"['typescript', 'fs']","{'account_id': 1578653, 'reputation': 296, 'user_id': 1464515, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1780fb934b619c920a3d92213cb1fdf1?s=256&d=identicon&r=PG', 'display_name': 'Crist&#243;bal Felipe Fica Urz&#250;a', 'link': 'https://stackoverflow.com/users/1464515/crist%c3%b3bal-felipe-fica-urz%c3%baa'}",False,3706,1,2,1667585578,1637604471,70070453,CC BY-SA 4.0,https://stackoverflow.com/questions/70070453/cannot-find-module-fs-or-its-corresponding-type-declarations,Cannot find module &#39;fs&#39; or its corresponding type declarations,,,,
17,"['typescript', 'vue.js', 'vuejs3']","{'account_id': 22607138, 'reputation': 97, 'user_id': 16787894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15cde32371b8d635bfa19290da08b1b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'RoosDev', 'link': 'https://stackoverflow.com/users/16787894/roosdev'}",True,669,2,2,1667547865,1636156066,69860365,CC BY-SA 4.0,https://stackoverflow.com/questions/69860365/vue-3-ts-2339-the-property-xxx-doesnt-exist-ont-type,VUE 3 TS 2339 : The property xxx doesn&#39;t exist ont type {,69866526.0,1636221942.0,,
18,"['node.js', 'typescript', 'typeorm', 'ts-node']","{'account_id': 6035998, 'reputation': 111, 'user_id': 9363748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be07a9fd5fc86f541b713e7a460d019b?s=256&d=identicon&r=PG', 'display_name': 'Kirpich643', 'link': 'https://stackoverflow.com/users/9363748/kirpich643'}",False,93,1,0,1667486156,1637910725,70120689,CC BY-SA 4.0,https://stackoverflow.com/questions/70120689/typeorm-configuration,TypeORM configuration,,1637947530.0,,
19,"['angular', 'typescript', 'tree', 'primeng', 'boost-propertytree']","{'account_id': 23364625, 'reputation': 11, 'user_id': 17436384, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60051aa45195b4a1caa7d71fb43663b9?s=256&d=identicon&r=PG', 'display_name': 'Sophia', 'link': 'https://stackoverflow.com/users/17436384/sophia'}",True,221,1,1,1667458269,1637142002,70001982,CC BY-SA 4.0,https://stackoverflow.com/questions/70001982/treenode-primeng-how-to-remove-a-node-from-tree,TreeNode - PrimeNG: How to Remove a node from tree?,74299018.0,1637238294.0,,
20,"['angular', 'typescript', 'http', 'angular-httpclient']","{'account_id': 13508949, 'reputation': 730, 'user_id': 9745982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c513d1c336ea9be0078556cad28a428?s=256&d=identicon&r=PG&f=1', 'display_name': 'Santhosh', 'link': 'https://stackoverflow.com/users/9745982/santhosh'}",True,3430,2,3,1666823192,1636462587,69898556,CC BY-SA 4.0,https://stackoverflow.com/questions/69898556/how-can-get-the-status-code-of-the-httpclient-module-in-angular,How can get the status code of the HttpClient module in angular,,,,
21,"['angular', 'typescript', 'angular-material', 'material-dialog', 'mat-chip']","{'account_id': 22867490, 'reputation': 73, 'user_id': 17011065, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd847c06ba43bf36d70156f4b3aa30bb?s=256&d=identicon&r=PG', 'display_name': 'bts_dev', 'link': 'https://stackoverflow.com/users/17011065/bts-dev'}",False,649,0,2,1666812302,1636921956,69966943,CC BY-SA 4.0,https://stackoverflow.com/questions/69966943/mat-chip-list-inside-a-dialog-window-in-angular,mat chip list inside a dialog window in Angular?,,1638819743.0,,
22,"['typescript', 'telegram', 'telegram-api', 'mtproto']","{'account_id': 15386710, 'reputation': 328, 'user_id': 11100591, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_0cfeAXV0u8/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOlqdckd-rc5AgU11uJVkU-2m7HCg/mo/photo.jpg?sz=256', 'display_name': 'jo-chris', 'link': 'https://stackoverflow.com/users/11100591/jo-chris'}",False,278,0,0,1666627281,1637613495,70072103,CC BY-SA 4.0,https://stackoverflow.com/questions/70072103/mtproto-telegram-api-peer-id-invalid-for-user-b-but-not-a,"MTProto Telegram API PEER_ID_INVALID for User B, but not A",,1637616546.0,,
23,"['css', 'typescript', 'material-ui']","{'account_id': 17768020, 'reputation': 1, 'user_id': 12902393, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HLqmL.png?s=256&g=1', 'display_name': 'itxtalal', 'link': 'https://stackoverflow.com/users/12902393/itxtalal'}",False,185,1,0,1666561936,1636217604,69866041,CC BY-SA 4.0,https://stackoverflow.com/questions/69866041/how-to-add-custom-css-colors-to-input-color-of-material-ui-text-field-component,How to add Custom CSS colors to Input color of Material UI Text Field component,,,,
24,"['javascript', 'typescript', 'vue.js', 'installation']","{'account_id': 23283954, 'reputation': 11, 'user_id': 17367052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a46b6913f7e0752dbe59304e327d7bec?s=256&d=identicon&r=PG', 'display_name': 'Bert', 'link': 'https://stackoverflow.com/users/17367052/bert'}",False,49,0,1,1666560913,1636459073,69897736,CC BY-SA 4.0,https://stackoverflow.com/questions/69897736/cant-bind-html-elements-to-refs-in-other-files,Can&#39;t bind html elements to refs in other files,,1666560913.0,,
25,"['javascript', 'reactjs', 'typescript', 'react-context']","{'account_id': 23501774, 'reputation': 1, 'user_id': 17551590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f08767956f6a08dd57bb358a33688a10?s=256&d=identicon&r=PG', 'display_name': 'Azeem', 'link': 'https://stackoverflow.com/users/17551590/azeem'}",False,164,2,0,1666527161,1638271619,70168586,CC BY-SA 4.0,https://stackoverflow.com/questions/70168586/employeecontext-only-refers-to-a-type-but-is-being-used-as-a-namespace-here-t,"&#39;EmployeeContext&#39; only refers to a type, but is being used as a namespace here.ts(2702)",,,,
26,"['typescript', 'firebase']","{'account_id': 22400213, 'reputation': 5, 'user_id': 16610808, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e34e3bd2b9bb8fcd15d1ca6596d1729c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexander VT', 'link': 'https://stackoverflow.com/users/16610808/alexander-vt'}",True,6844,2,0,1666505046,1638101858,70143316,CC BY-SA 4.0,https://stackoverflow.com/questions/70143316/error-ts2532-object-is-possibly-undefined,error &#39;TS2532: Object is possibly &#39;undefined&#39;,70143752.0,,,
27,"['typescript', 'automation', 'playwright', 'playwright-test']","{'account_id': 23316233, 'reputation': 41, 'user_id': 17394827, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwIYf8QTAnqmY_vRBRodPhs7rw27Bp8iK8WRc_G=k-s256', 'display_name': 'Sangeetha', 'link': 'https://stackoverflow.com/users/17394827/sangeetha'}",False,1229,4,0,1666329775,1636974544,69973429,CC BY-SA 4.0,https://stackoverflow.com/questions/69973429/how-can-we-achieve-browser-zoom-in-and-zoom-out-in-playwright,How can we achieve browser zoom in and zoom out in playwright?,,1652279914.0,,
28,"['javascript', 'reactjs', 'typescript', 'react-dnd']","{'account_id': 19670587, 'reputation': 937, 'user_id': 17274803, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc8f9bf38440310681c09ee2521af9da?s=256&d=identicon&r=PG&f=1', 'display_name': 'Octavian Niculescu', 'link': 'https://stackoverflow.com/users/17274803/octavian-niculescu'}",False,446,2,0,1666244963,1636980118,69974578,CC BY-SA 4.0,https://stackoverflow.com/questions/69974578/is-there-any-way-to-return-the-classname-of-the-drop-target-using-react-dnd,Is there any way to return the classname of the drop target using react-dnd?,,,,
29,"['typescript', 'vue.js', 'eslint', 'vuejs3']","{'account_id': 19100792, 'reputation': 93, 'user_id': 13949133, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1ec2Wvvi9NY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnzsg7HATHt12biuWvVm6tr9rhKtg/photo.jpg?sz=256', 'display_name': 'Emma Zn', 'link': 'https://stackoverflow.com/users/13949133/emma-zn'}",True,5676,2,3,1666173986,1637679333,70083042,CC BY-SA 4.0,https://stackoverflow.com/questions/70083042/eslint-parsing-error-unexpected-token,ESLint: Parsing error: Unexpected token :,70087291.0,1637679578.0,,
30,"['javascript', 'node.js', 'typescript', 'discord', 'discord.js']","{'account_id': 15200175, 'reputation': 1, 'user_id': 10968417, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SWt7qR-CYEM/AAAAAAAAAAI/AAAAAAAAAx0/E_uU-8ddYME/photo.jpg?sz=256', 'display_name': 'Oliver', 'link': 'https://stackoverflow.com/users/10968417/oliver'}",False,186,1,0,1666152697,1636150242,69859751,CC BY-SA 4.0,https://stackoverflow.com/questions/69859751/add-timestamp-discord-js-presence,Add timestamp discord.js presence,,1636150780.0,,
31,"['typescript', 'typescript-typings', 'typing']","{'account_id': 14851115, 'reputation': 384, 'user_id': 10725037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ace044b6328094fe8c543021f895c43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Natasha', 'link': 'https://stackoverflow.com/users/10725037/natasha'}",True,196,1,8,1666096388,1637527734,70058473,CC BY-SA 4.0,https://stackoverflow.com/questions/70058473/cannot-find-the-proper-typing-for-a-certain-kind-of-varargs-function,Cannot find the proper typing for a certain kind of varargs function,70059918.0,1637567609.0,,
32,"['reactjs', 'typescript', 'react-functional-component']","{'account_id': 21348248, 'reputation': 61, 'user_id': 15717980, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg109KoxEInIDWKkUIlhhXNznKNAqWgvDGbQQxb=k-s256', 'display_name': 'Sujith Elango', 'link': 'https://stackoverflow.com/users/15717980/sujith-elango'}",True,1567,2,0,1666063084,1637558511,70061199,CC BY-SA 4.0,https://stackoverflow.com/questions/70061199/print-a-react-functional-component,Print a react functional component,70061301.0,,,
33,"['typescript', 'axios']","{'account_id': 16354396, 'reputation': 595, 'user_id': 11811960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5be7cb3b2665902b559ea1e07f69e247?s=256&d=identicon&r=PG&f=1', 'display_name': 'DragoJokera', 'link': 'https://stackoverflow.com/users/11811960/dragojokera'}",True,8301,2,9,1665992361,1637688296,70085215,CC BY-SA 4.0,https://stackoverflow.com/questions/70085215/how-to-fix-config-headers-authorization-object-is-possibly-undefined-when-usin,How to fix config.headers.Authorization &quot;Object is possibly undefined&quot; when using axios interceptors,70123760.0,,,
34,"['typescript', 'svelte']","{'account_id': 5386506, 'reputation': 409, 'user_id': 4501571, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-FWbEnmBs8og/AAAAAAAAAAI/AAAAAAAABNQ/TnD1gDvVALM/photo.jpg?sz=256', 'display_name': 'Pete', 'link': 'https://stackoverflow.com/users/4501571/pete'}",True,1340,3,4,1665947131,1637791102,70103438,CC BY-SA 4.0,https://stackoverflow.com/questions/70103438/typescript-get-svelte-components-prop-type,TypeScript get Svelte component&#39;s prop type,,,,
35,"['javascript', 'reactjs', 'typescript', 'redux-thunk', 'web3js']","{'account_id': 15967805, 'reputation': 71, 'user_id': 11522851, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yIULEUl1bwI/AAAAAAAAAAI/AAAAAAAAAKM/-okAG2XUNck/photo.jpg?sz=256', 'display_name': 'Ali Raza', 'link': 'https://stackoverflow.com/users/11522851/ali-raza'}",True,2369,1,-1,1665589333,1636959980,69970504,CC BY-SA 4.0,https://stackoverflow.com/questions/69970504/web3-metamask-connection-cannot-read-properties-of-undefined-reading-ethereum,Web3 metamask connection Cannot read properties of undefined (reading &#39;ethereum&#39;),69971174.0,1665589333.0,,
36,"['typescript', 'nestjs', 'web3js', 'opensea']","{'account_id': 19033079, 'reputation': 63, 'user_id': 13894746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00bb2e4ef3948843afb0482a7ceed676?s=256&d=identicon&r=PG', 'display_name': 'crazyoptimist', 'link': 'https://stackoverflow.com/users/13894746/crazyoptimist'}",False,544,1,0,1665589303,1636971524,69972773,CC BY-SA 4.0,https://stackoverflow.com/questions/69972773/typescript-compile-error-when-using-opensea-sdk-and-web3,Typescript compile error when using Opensea SDK and Web3,,1665589303.0,,
37,"['typescript', 'typescript-types']","{'account_id': 11364455, 'reputation': 11687, 'user_id': 8331756, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/enekH.jpg?s=256&g=1', 'display_name': 'J. Hesters', 'link': 'https://stackoverflow.com/users/8331756/j-hesters'}",True,1786,2,0,1665563876,1637924794,70123445,CC BY-SA 4.0,https://stackoverflow.com/questions/70123445/check-if-variable-is-callable,Check if variable is callable,70123495.0,1637925022.0,,
38,"['javascript', 'angular', 'typescript', 'angular-cli', 'angular-cache']","{'account_id': 15847508, 'reputation': 4423, 'user_id': 11434373, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HUiT4.jpg?s=256&g=1', 'display_name': 'Mahdi Zarei', 'link': 'https://stackoverflow.com/users/11434373/mahdi-zarei'}",True,23576,2,26,1665477679,1636796659,69953135,CC BY-SA 4.0,https://stackoverflow.com/questions/69953135/clear-angular-cache-in-angular-folder,Clear angular cache in .angular folder,69953136.0,1665477679.0,,
39,"['node.js', 'typescript', 'express', 'nestjs']","{'account_id': 20073717, 'reputation': 53, 'user_id': 14717887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dff7d978484b8f170a2f450de3771cf9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jaga', 'link': 'https://stackoverflow.com/users/14717887/jaga'}",False,1505,1,1,1665432908,1637047376,69985195,CC BY-SA 4.0,https://stackoverflow.com/questions/69985195/nest-js-middleware-exclude-option-is-not-blocking-the-middleware-for-excluded-r,Nest JS middleware .exclude option is not blocking the middleware for excluded routes,,,,
40,"['typescript', 'mongodb']","{'account_id': 3084867, 'reputation': 111, 'user_id': 2612237, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/1769278315/picture?type=large', 'display_name': 'Sebby Fay', 'link': 'https://stackoverflow.com/users/2612237/sebby-fay'}",True,2825,1,8,1665366054,1637293121,70029584,CC BY-SA 4.0,https://stackoverflow.com/questions/70029584/casting-mongodb-document-to-typescript-interface,Casting Mongodb Document to Typescript Interface,,,,
41,"['angular', 'typescript', 'internationalization', 'angular-localize']","{'user_type': 'does_not_exist', 'display_name': 'user11038353'}",False,71,1,0,1665266347,1637052931,69986211,CC BY-SA 4.0,https://stackoverflow.com/questions/69986211/angular-localize-confusion,Angular localize confusion,,,,
42,"['reactjs', 'typescript']","{'account_id': 19615875, 'reputation': 877, 'user_id': 15357136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4655217d5f828a45405264b9753db7d?s=256&d=identicon&r=PG', 'display_name': 'Jackhammer', 'link': 'https://stackoverflow.com/users/15357136/jackhammer'}",False,277,2,0,1665026750,1636280429,69871551,CC BY-SA 4.0,https://stackoverflow.com/questions/69871551/what-is-the-type-of-a-setinterval-function-if-i-want-to-store-it-in-local-state,What is the type of a setInterval function if i want to store it in local state?,,,,
43,"['node.js', 'typescript', 'google-chrome', 'puppeteer']","{'account_id': 13078034, 'reputation': 51330, 'user_id': 9449426, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68f65f424fd34b2e1a7e875f9311f88c?s=256&d=identicon&r=PG&f=1', 'display_name': 'NearHuscarl', 'link': 'https://stackoverflow.com/users/9449426/nearhuscarl'}",True,913,2,2,1664986387,1638037715,70137586,CC BY-SA 4.0,https://stackoverflow.com/questions/70137586/puppeteer-how-to-load-html-only-without-css-js-fonts-images,Puppeteer: How to load html only without CSS/JS/fonts/images?,70137587.0,,,
44,"['javascript', 'node.js', 'typescript', 'typescript-typings', 'nodejs-server']","{'user_type': 'does_not_exist', 'display_name': 'user17456423'}",False,455,1,0,1664874407,1637325134,70034891,CC BY-SA 4.0,https://stackoverflow.com/questions/70034891/extending-http-incomingmessage-and-http-serverresponse-providing-it-to-the-htt,extending http.IncomingMessage and http.ServerResponse &amp; providing it to the http.createServer . How to do that in TS?,,,,
45,"['javascript', 'typescript', 'google-chrome', 'google-chrome-extension']","{'account_id': 23282098, 'reputation': 1, 'user_id': 17365419, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhMLkPtv0DMJTUFfSWa1ZJapH5akrVJHmA6c_6r=k-s256', 'display_name': 'Sarvesh Chauhan', 'link': 'https://stackoverflow.com/users/17365419/sarvesh-chauhan'}",False,179,1,-1,1664708806,1636448247,69895280,CC BY-SA 4.0,https://stackoverflow.com/questions/69895280/unchecked-runtime-lasterror-cannot-access-a-chrome-url,Unchecked runtime.lastError: Cannot access a chrome:// URL,,,,
46,['typescript'],"{'account_id': 2666399, 'reputation': 4780, 'user_id': 2304751, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/qEKVc.jpg?s=256&g=1', 'display_name': 'Diesel', 'link': 'https://stackoverflow.com/users/2304751/diesel'}",True,1206,1,13,1664542385,1637286816,70028907,CC BY-SA 4.0,https://stackoverflow.com/questions/70028907/narrowing-an-object-of-type-unknown,Narrowing an object of type unknown,70029241.0,1637290770.0,,
47,"['typescript', 'jsdoc']","{'account_id': 254025, 'reputation': 49855, 'user_id': 533120, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/b5f148cb28de16681d12f3edfe96f580?s=256&d=identicon&r=PG', 'display_name': 'Branko Dimitrijevic', 'link': 'https://stackoverflow.com/users/533120/branko-dimitrijevic'}",True,741,2,6,1664392768,1636963960,69971211,CC BY-SA 4.0,https://stackoverflow.com/questions/69971211/how-to-document-generic-type-parameters,How to document generic type parameters?,69971425.0,,,
