,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason
16,"['javascript', 'typescript']","{'account_id': 5457453, 'reputation': 1692, 'user_id': 4340444, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/a65a3f287e49bf902c69b808ca69a005?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sha', 'link': 'https://stackoverflow.com/users/4340444/sha'}",False,41,2,1,1668252681,1655127256,72603783,CC BY-SA 4.0,https://stackoverflow.com/questions/72603783/function-not-defined-error-while-calling-it-inside-map-typescript,Function not defined error while calling it inside map - typescript,,1668252681.0,,
17,"['javascript', 'typescript', 'geometry']","{'account_id': 1250085, 'reputation': 1240, 'user_id': 1210650, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/QAobt.jpg?s=256&g=1', 'display_name': 'Sanjay Verma', 'link': 'https://stackoverflow.com/users/1210650/sanjay-verma'}",True,70,1,0,1668157714,1655946271,72723471,CC BY-SA 4.0,https://stackoverflow.com/questions/72723471/find-the-edge-of-a-rectangle-that-is-closest-to-a-given-point,Find the edge of a rectangle that is closest to a given point,72724744.0,1668157714.0,,
18,"['reactjs', 'typescript', 'next.js', 'react-hook-form']","{'account_id': 24521320, 'reputation': 55, 'user_id': 18434293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/171bfe31aa04ce96d8a235a7902fe69f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aidan Mc Intosh', 'link': 'https://stackoverflow.com/users/18434293/aidan-mc-intosh'}",True,8395,3,4,1668057059,1654814050,72567320,CC BY-SA 4.0,https://stackoverflow.com/questions/72567320/typeerror-cannot-read-properties-of-null-reading-useref,TypeError: Cannot read properties of null (reading &#39;useRef&#39;),73179232.0,1659279976.0,,
19,"['node.js', 'typescript', 'jwt', 'nestjs', 'refresh-token']","{'account_id': 22495046, 'reputation': 15, 'user_id': 17047930, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi8DB1vP-iNY0MkcNh1ulAJDIoZ9e_Z7V1h1iiZ=k-s256', 'display_name': 'talison Brendon', 'link': 'https://stackoverflow.com/users/17047930/talison-brendon'}",True,560,1,1,1668018161,1654383156,72503661,CC BY-SA 4.0,https://stackoverflow.com/questions/72503661/refresh-token-api-error-secretorprivatekey-must-have-a-value,refresh token API error &quot;secretOrPrivateKey must have a value&quot;,72663094.0,1668018161.0,,
20,"['reactjs', 'typescript', 'package', 'antd', 'npm-package']","{'account_id': 21046434, 'reputation': 1, 'user_id': 15467677, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhLw1zhEWFvih-rOOGtAPMGFYtEORyFi_p9iXB0PQ=k-s256', 'display_name': 'Ray Rookies', 'link': 'https://stackoverflow.com/users/15467677/ray-rookies'}",False,126,1,0,1668017692,1655463797,72658404,CC BY-SA 4.0,https://stackoverflow.com/questions/72658404/antd-tsc-get-error-interface-treepropst-incorrectly-extends-interface-o,"Antd, `tsc` get error: Interface &#39;TreeProps&lt;T&gt;&#39; incorrectly extends interface &#39;Omit&lt;TreeProps&lt;T&gt;",,,,
21,"['reactjs', 'typescript', 'axios', 'next.js', 'multipartform-data']","{'account_id': 14414262, 'reputation': 585, 'user_id': 10412131, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Sx5BYvsV108/AAAAAAAAAAI/AAAAAAAAAAo/_9rNfgF8ExI/photo.jpg?sz=256', 'display_name': 'Amartya Gaur', 'link': 'https://stackoverflow.com/users/10412131/amartya-gaur'}",True,914,1,3,1668002442,1656515893,72803910,CC BY-SA 4.0,https://stackoverflow.com/questions/72803910/uploading-file-to-a-server-via-the-next-js-api-route,Uploading file to a server via the next js api route,74376093.0,1656520852.0,,
22,"['typescript', 'vuejs3', 'vite', 'vitest']","{'account_id': 4289211, 'reputation': 2257, 'user_id': 3506022, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/NUyDF.jpg?s=256&g=1', 'display_name': 'Eria', 'link': 'https://stackoverflow.com/users/3506022/eria'}",True,3129,2,6,1667997155,1654118922,72468249,CC BY-SA 4.0,https://stackoverflow.com/questions/72468249/vitest-src-folder-alias-not-resolved-in-test-files,Vitest - @ src folder alias not resolved in test files,,,,
23,"['javascript', 'reactjs', 'typescript', 'recharts']","{'account_id': 9901114, 'reputation': 1543, 'user_id': 7331107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb38005afef63402c5202085735b99b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'avenmia', 'link': 'https://stackoverflow.com/users/7331107/avenmia'}",True,667,2,1,1667989012,1655221766,72619937,CC BY-SA 4.0,https://stackoverflow.com/questions/72619937/how-to-increase-axis-space-in-recharts-to-fit-another-label,How to increase axis space in recharts to fit another label?,72620078.0,,,
24,"['reactjs', 'typescript', 'react-context']","{'account_id': 8111952, 'reputation': 19, 'user_id': 6111757, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5536751929082b488bec7b4e4b8b112b?s=256&d=identicon&r=PG', 'display_name': 'Pablo Motta', 'link': 'https://stackoverflow.com/users/6111757/pablo-motta'}",True,217,1,1,1667924818,1654802410,72565577,CC BY-SA 4.0,https://stackoverflow.com/questions/72565577/react-context-provider-not-passing-down-state-into-children,React Context Provider not passing down state into children,,1667924818.0,,
25,"['node.js', 'typescript', 'google-oauth', 'google-api-nodejs-client']","{'account_id': 25262384, 'reputation': 85, 'user_id': 19093107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d0143d5150d2929c3e38a5ebca01f7d?s=256&d=identicon&r=PG', 'display_name': 'Samia Sammi', 'link': 'https://stackoverflow.com/users/19093107/samia-sammi'}",False,79,1,0,1667919282,1654481946,72512417,CC BY-SA 4.0,https://stackoverflow.com/questions/72512417/google-auth-library-payload-types-in-typescript,Google auth library payload types in typescript?,,1667919282.0,,
26,"['typescript', 'import']","{'account_id': 332661, 'reputation': 313, 'user_id': 658089, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/1a65c9f5830614254bd49c67e5ee849d?s=256&d=identicon&r=PG', 'display_name': 'Chris Crowe', 'link': 'https://stackoverflow.com/users/658089/chris-crowe'}",False,209,0,1,1667910438,1656553005,72809442,CC BY-SA 4.0,https://stackoverflow.com/questions/72809442/typescript-import-relative-references-must-start-with,Typescript import - relative references must start with,,1656557470.0,,
27,"['typescript', 'constants']","{'account_id': 1407271, 'reputation': 459, 'user_id': 1334632, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/842edfc3a18320799d7480ceba58663b?s=256&d=identicon&r=PG', 'display_name': 'Eddi', 'link': 'https://stackoverflow.com/users/1334632/eddi'}",True,384,2,2,1667906416,1655447061,72655122,CC BY-SA 4.0,https://stackoverflow.com/questions/72655122/why-typesript-compiler-change-a-const-into-a-var,Why Typesript compiler change a const into a var?,72655334.0,,,
28,"['reactjs', 'typescript', 'react-typescript']","{'account_id': 25575403, 'reputation': 13, 'user_id': 19354982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f542dbe189f3583a3f6715bb0ad6fb0?s=256&d=identicon&r=PG', 'display_name': 'Katsuro Nosuri', 'link': 'https://stackoverflow.com/users/19354982/katsuro-nosuri'}",True,960,3,1,1667899369,1655414450,72652009,CC BY-SA 4.0,https://stackoverflow.com/questions/72652009/property-x-does-not-exist-on-type-context-null-ts2339,Property &#39;X&#39; does not exist on type &#39;context | null&#39;. ts(2339),72652493.0,1655417676.0,,
29,"['javascript', 'typescript', 'dinero.js']","{'account_id': 2433024, 'reputation': 2016, 'user_id': 2123547, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/Fvdis.png?s=256&g=1', 'display_name': 'Igor Loskutov', 'link': 'https://stackoverflow.com/users/2123547/igor-loskutov'}",True,52,1,0,1667892438,1654854461,72572255,CC BY-SA 4.0,https://stackoverflow.com/questions/72572255/is-there-a-global-option-to-enable-dinero-js-strict-currency-format-checking,Is there a global option to enable Dinero.js strict currency format checking?,74357035.0,,,
30,"['node.js', 'angular', 'typescript', 'server-side-rendering']","{'account_id': 13481857, 'reputation': 327, 'user_id': 9726907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49ac78363b9c16c83fbe1c983986b3f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wahrenheit Sucher', 'link': 'https://stackoverflow.com/users/9726907/wahrenheit-sucher'}",True,370,2,1,1667859180,1654563852,72524882,CC BY-SA 4.0,https://stackoverflow.com/questions/72524882/angular-ssr-hot-reload-not-working-no-error-hung,"Angular SSR Hot reload not working, no error, hung",73084158.0,1655770172.0,,
31,"['node.js', 'typescript', 'web-applications', 'file-not-found']","{'account_id': 24503717, 'reputation': 11, 'user_id': 18419013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79294d736e8a3db6b63534a165de4bfe?s=256&d=identicon&r=PG', 'display_name': 'ShaniS', 'link': 'https://stackoverflow.com/users/18419013/shanis'}",False,729,1,1,1667815261,1655142503,72607080,CC BY-SA 4.0,https://stackoverflow.com/questions/72607080/error-file-xxx-not-found-the-file-is-in-the-program-because-root-file-sprcif,error file &#39;XXX&#39; not found. the file is in the program because: Root file sprcified for compilation- NodeJS app,,1655210120.0,,
32,"['node.js', 'typescript', 'tsconfig-paths']","{'account_id': 1487832, 'reputation': 6606, 'user_id': 1395676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed24d975f0de19e8f131d9551cf39433?s=256&d=identicon&r=PG&f=1', 'display_name': 'sensei', 'link': 'https://stackoverflow.com/users/1395676/sensei'}",False,2051,1,1,1667593678,1654706696,72549407,CC BY-SA 4.0,https://stackoverflow.com/questions/72549407/how-to-use-tsconfig-paths-with-ts-node,How to use tsconfig-paths with ts-node,,,,
33,"['reactjs', 'typescript', 'react-testing-library', 'react-hooks-testing-library']","{'account_id': 18979581, 'reputation': 305, 'user_id': 13851220, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhKUmLhEz9NpNmW-uP1lA6o2ZxfsD_zR0TyWkcn=k-s256', 'display_name': 'Martin R&#252;tzy', 'link': 'https://stackoverflow.com/users/13851220/martin-r%c3%bctzy'}",True,1390,2,1,1667391646,1655119286,72601993,CC BY-SA 4.0,https://stackoverflow.com/questions/72601993/what-is-the-suitable-type-for-renderhook-in-react-testing-library-and-typescript,What is the suitable type for renderHook in react-testing-library and TypeScript?,72611325.0,1655178826.0,,
34,"['node.js', 'typescript', 'mocha.js']","{'account_id': 1625672, 'reputation': 167, 'user_id': 1501286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3852469a64f97d9f27e2082fab1b3c9c?s=256&d=identicon&r=PG', 'display_name': 'salsan', 'link': 'https://stackoverflow.com/users/1501286/salsan'}",True,119,1,0,1667382850,1655025801,72590927,CC BY-SA 4.0,https://stackoverflow.com/questions/72590927/mocha-variable-with-typescript-ts2451-cannot-redeclare-block-scoped-variable,Mocha variable with Typescript TS2451: Cannot redeclare block-scoped variable,74251648.0,,,
35,"['reactjs', 'typescript', 'jestjs', 'react-router', 'react-router-dom']","{'user_type': 'does_not_exist', 'display_name': 'user19361369'}",False,377,0,3,1667267254,1655564399,72670252,CC BY-SA 4.0,https://stackoverflow.com/questions/72670252/cant-test-react-router-dom-v6-custom-wrapper-function-with-jest,Can&#39;t test react-router-dom v6 custom wrapper function with Jest,,1655593507.0,,
36,"['javascript', 'node.js', 'typescript', 'npm']","{'account_id': 17798480, 'reputation': 6375, 'user_id': 12925831, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L0dY4.jpg?s=256&g=1', 'display_name': 'crispengari', 'link': 'https://stackoverflow.com/users/12925831/crispengari'}",True,24968,14,28,1667150496,1654966483,72586253,CC BY-SA 4.0,https://stackoverflow.com/questions/72586253/typescript-debug-failure-false-expression-non-string-value-passed-to-ts-reso,Typescript: Debug Failure. False expression: Non-string value passed to `ts.resolveTypeReferenceDirective`,72633498.0,,,
37,"['reactjs', 'typescript', 'google-chrome-devtools', 'create-react-app']","{'account_id': 10784202, 'reputation': 67, 'user_id': 7933774, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/O9UgE.jpg?s=256&g=1', 'display_name': 'Jim P', 'link': 'https://stackoverflow.com/users/7933774/jim-p'}",False,207,1,1,1666946518,1654974072,72587141,CC BY-SA 4.0,https://stackoverflow.com/questions/72587141/how-to-see-mapped-files-in-console-warnings-with-create-react-app-react-18,How to see mapped files in console warnings with create-react-app / React 18,,,,
38,"['javascript', 'typescript', 'bundle', 'bundler', 'snowpack']","{'account_id': 17765413, 'reputation': 3, 'user_id': 12900431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e179670cfb09fb8f41808c9350d5f5ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'pggu11', 'link': 'https://stackoverflow.com/users/12900431/pggu11'}",False,40,1,0,1666895219,1654879509,72577520,CC BY-SA 4.0,https://stackoverflow.com/questions/72577520/a-way-of-testing-javascript-typescript-in-browser-after-bundling,A way of testing javascript/typescript in browser after bundling,,,,
39,"['angular', 'typescript', 'jestjs', 'nomachine-nx']","{'account_id': 20602219, 'reputation': 11, 'user_id': 15123291, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dceef44f5fafb03ce53b536b737cecc7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Free Mind', 'link': 'https://stackoverflow.com/users/15123291/free-mind'}",False,894,1,1,1666878495,1655141951,72606965,CC BY-SA 4.0,https://stackoverflow.com/questions/72606965/testing-with-nx-jest-and-angular-cant-find-library-when-running-tests,"Testing with Nx, Jest and Angular - Can&#39;t find library when running tests",,,,
40,"['reactjs', 'typescript', 'visual-studio-code']","{'account_id': 13617808, 'reputation': 298, 'user_id': 9823251, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pwte284-Rnc/AAAAAAAAAAI/AAAAAAAAH94/wD9Yp43QAUM/photo.jpg?sz=256', 'display_name': 'Chris Kao', 'link': 'https://stackoverflow.com/users/9823251/chris-kao'}",True,116,3,0,1666843267,1656396542,72781483,CC BY-SA 4.0,https://stackoverflow.com/questions/72781483/vs-code-auto-removes-the-import-react-from-react-statement,VS Code auto-removes the &quot;import React from &#39;react&#39;&quot; statement,,,,
41,"['typescript', 'recorder', 'recordrtc']","{'account_id': 22016040, 'reputation': 1, 'user_id': 16285521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a77845ca6bb3743255c1acf97a8c848?s=256&d=identicon&r=PG&f=1', 'display_name': 'So May See Macy', 'link': 'https://stackoverflow.com/users/16285521/so-may-see-macy'}",False,56,0,0,1666829017,1656427065,72788481,CC BY-SA 4.0,https://stackoverflow.com/questions/72788481/type-recordrtcpromiseshandler-is-missing-the-following-properties-from-type-r,Type &#39;RecordRTCPromisesHandler&#39; is missing the following properties from type &#39;RecordRTC&#39;,,1656427082.0,,
42,"['angular', 'typescript', 'angular-material']","{'account_id': 7392763, 'reputation': 2755, 'user_id': 5625696, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/1157900344239720/picture?type=large', 'display_name': 'Borislav Stoilov', 'link': 'https://stackoverflow.com/users/5625696/borislav-stoilov'}",False,39,1,0,1666780632,1654260327,72489789,CC BY-SA 4.0,https://stackoverflow.com/questions/72489789/angular-material-cant-use-derectives-in-dialogs,Angular + Material can&#39;t use derectives in dialogs,,1666780619.0,,
43,"['typescript', 'types', 'typescript-typings', 'typeliteral']","{'account_id': 15647737, 'reputation': 53, 'user_id': 11289608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f48827b781655ce826040a7d074ec0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chaika', 'link': 'https://stackoverflow.com/users/11289608/chaika'}",False,195,0,2,1666630865,1654879219,72577451,,https://stackoverflow.com/questions/72577451/string-template-literal-type-composed-from-union-of-string-literals,String Template literal type composed from Union of String Literals,,1666630865.0,1654882970.0,Duplicate
44,"['javascript', 'css', 'reactjs', 'typescript', 'styled-components']","{'user_type': 'does_not_exist', 'display_name': 'user15724342'}",True,114,2,0,1666572103,1655812331,72700274,CC BY-SA 4.0,https://stackoverflow.com/questions/72700274/how-do-i-pass-a-variable-literal-for-a-value-in-styled-components,How do I pass a variable/literal for a value in styled components?,72700501.0,1655814598.0,,
45,"['javascript', 'typescript', 'rollupjs', 'umd', 'external-dependencies']","{'account_id': 5906047, 'reputation': 243, 'user_id': 4647781, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/072135cc13af68a37cbd109fdfc88da2?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/4647781/david'}",False,879,1,6,1666385291,1655278516,72627489,CC BY-SA 4.0,https://stackoverflow.com/questions/72627489/how-to-include-external-dependencies-in-umd-bundle-with-rollup,How to include external dependencies in UMD bundle with rollup,,1655280869.0,,
46,"['javascript', 'typescript', 'class', 'class-transformer']","{'account_id': 3230018, 'reputation': 660, 'user_id': 2725498, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/893f267d6329c2e19f4839b898391ce4?s=256&d=identicon&r=PG', 'display_name': 'Milad', 'link': 'https://stackoverflow.com/users/2725498/milad'}",True,174,3,1,1666374645,1655212226,72617572,CC BY-SA 4.0,https://stackoverflow.com/questions/72617572/convert-the-normal-class-to-generic-in-typescript,Convert the Normal class to generic in typescript,72628962.0,,,
47,"['reactjs', 'typescript', 'jsx', 'tsx']","{'account_id': 2798608, 'reputation': 398, 'user_id': 2407319, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/Y0jQy.jpg?s=256&g=1', 'display_name': 'Tanrikut', 'link': 'https://stackoverflow.com/users/2407319/tanrikut'}",True,269,2,6,1666347113,1654932517,72582507,CC BY-SA 4.0,https://stackoverflow.com/questions/72582507/classname-is-not-changed-to-class-attribute-for-custom-elements-in-jsx,className is not changed to class attribute for custom elements in JSX,74060720.0,,,
