,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason
10,"['javascript', 'typescript', 'oop']","{'account_id': 19219, 'reputation': 78041, 'user_id': 44852, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/JbQbc.jpg?s=256&g=1', 'display_name': 'Tarik', 'link': 'https://stackoverflow.com/users/44852/tarik'}",True,321931,12736331.0,7,192,1660978465,1349386087,1632909629.0,12736269,CC BY-SA 4.0,https://stackoverflow.com/questions/12736269/how-to-declare-return-types-for-functions-in-typescript,How to declare Return Types for Functions in TypeScript,,,
11,['typescript'],"{'account_id': 145536, 'reputation': 10070, 'user_id': 355401, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d7b49fd6cb9b204fe26c4b98c4e64f9e?s=256&d=identicon&r=PG', 'display_name': 'Ido Ran', 'link': 'https://stackoverflow.com/users/355401/ido-ran'}",True,192554,12951071.0,4,88,1660659297,1350550318,1559860446.0,12950681,CC BY-SA 4.0,https://stackoverflow.com/questions/12950681/for-in-statement,for-in statement,,,
12,"['node.js', 'typescript']","{'account_id': 1907859, 'reputation': 1317, 'user_id': 1722356, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/155aa8880f1feda4101cef5385d67f1e?s=256&d=identicon&r=PG', 'display_name': 'Zdenek Sejcek', 'link': 'https://stackoverflow.com/users/1722356/zdenek-sejcek'}",True,150514,12742371.0,5,127,1660173636,1349424352,1612872670.0,12742082,CC BY-SA 4.0,https://stackoverflow.com/questions/12742082/how-to-nodejs-require-inside-typescript-file,How to NodeJS require inside TypeScript file?,,,
13,['typescript'],"{'account_id': 262054, 'reputation': 135124, 'user_id': 546661, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/233308e20f7e2236848f31c2b0b865dd?s=256&d=identicon&r=PG', 'display_name': 'Peter Olson', 'link': 'https://stackoverflow.com/users/546661/peter-olson'}",True,763715,44441178.0,28,749,1660170431,1349275374,,12710905,CC BY-SA 3.0,https://stackoverflow.com/questions/12710905/how-do-i-dynamically-assign-properties-to-an-object-in-typescript,How do I dynamically assign properties to an object in TypeScript?,1648654592.0,,
14,['typescript'],"{'account_id': 1300213, 'reputation': 43932, 'user_id': 1250301, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/e757934cd08da0be2cc08517e86e2cab?s=256&d=identicon&r=PG', 'display_name': 'Matt Burland', 'link': 'https://stackoverflow.com/users/1250301/matt-burland'}",True,64836,12734875.0,5,94,1658999912,1349379705,1349381477.0,12734660,CC BY-SA 3.0,https://stackoverflow.com/questions/12734660/a-typed-array-of-functions,A Typed array of functions,,,
15,"['javascript', 'typescript', 'operator-overloading']","{'account_id': 1897293, 'reputation': 1685, 'user_id': 1713956, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/039c6f570d8e7b50e68fbd9617b8d0b8?s=256&d=identicon&r=PG', 'display_name': 'Void-995', 'link': 'https://stackoverflow.com/users/1713956/void-995'}",True,108710,12689054.0,5,139,1658486838,1349172206,1658486838.0,12688275,CC BY-SA 4.0,https://stackoverflow.com/questions/12688275/how-to-do-method-overloading-in-typescript,How to do method overloading in TypeScript?,,,
16,['typescript'],"{'account_id': 1368612, 'reputation': 14725, 'user_id': 1304456, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f5713d3760d3e54100d4f5530a71dbcf?s=256&d=identicon&r=PG', 'display_name': 'MuriloKunze', 'link': 'https://stackoverflow.com/users/1304456/murilokunze'}",True,884579,12850536.0,12,896,1658231073,1349898734,1349901082.0,12827266,CC BY-SA 3.0,https://stackoverflow.com/questions/12827266/get-and-set-in-typescript,get and set in TypeScript,1507579947.0,,
17,['typescript'],"{'account_id': 15019, 'reputation': 30395, 'user_id': 31308, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/bb042c7ad014d509841ab770c2cd8c8c?s=256&d=identicon&r=PG', 'display_name': 'joshuapoehls', 'link': 'https://stackoverflow.com/users/31308/joshuapoehls'}",True,649313,12709880.0,29,1107,1656496953,1349269275,,12709074,CC BY-SA 3.0,https://stackoverflow.com/questions/12709074/how-do-you-explicitly-set-a-new-property-on-window-in-typescript,How do you explicitly set a new property on `window` in TypeScript?,,,
18,['typescript'],"{'account_id': 879889, 'reputation': 1017, 'user_id': 231300, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/96cf0d8208a7738f7065003a2223a033?s=256&d=identicon&r=PG', 'display_name': 'CompareTheMooCat', 'link': 'https://stackoverflow.com/users/231300/comparethemoocat'}",True,100724,14657922.0,10,75,1653901258,1350209244,1350294362.0,12881212,CC BY-SA 3.0,https://stackoverflow.com/questions/12881212/does-typescript-support-events-on-classes,Does TypeScript support events on classes?,,,
19,['typescript'],"{'account_id': 1922060, 'reputation': 16862, 'user_id': 1733315, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/xd3Rs.jpg?s=256&g=1', 'display_name': 'Ezward', 'link': 'https://stackoverflow.com/users/1733315/ezward'}",True,49023,43390660.0,3,101,1653328203,1349975321,1653328203.0,12844893,,https://stackoverflow.com/questions/12844893/is-it-possible-to-use-a-readonly-property-in-typescript-interfaces,Is it possible to use a readonly property in TypeScript Interfaces?,,1624605615.0,Duplicate
20,['typescript'],"{'account_id': 380254, 'reputation': 1362, 'user_id': 734145, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/a9S9S.png?s=256&g=1', 'display_name': 'Francois Vanderseypen', 'link': 'https://stackoverflow.com/users/734145/francois-vanderseypen'}",True,85837,12803141.0,6,89,1652863171,1349793202,1350525102.0,12802383,CC BY-SA 3.0,https://stackoverflow.com/questions/12802383/extending-array-in-typescript,Extending Array in TypeScript,,,
21,"['javascript', 'typescript']","{'account_id': 23696, 'reputation': 21768, 'user_id': 59563, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/0470d91615bbd75e864b509a4bc5e395?s=256&d=identicon&r=PG', 'display_name': 'Sean Feldman', 'link': 'https://stackoverflow.com/users/59563/sean-feldman'}",True,110983,12713869.0,10,119,1652327415,1349285060,1551186536.0,12713659,CC BY-SA 4.0,https://stackoverflow.com/questions/12713659/why-can-i-access-typescript-private-members-when-i-shouldnt-be-able-to,Why can I access TypeScript private members when I shouldn&#39;t be able to?,1497417078.0,,
22,"['javascript', 'typescript']","{'account_id': 144706, 'reputation': 21027, 'user_id': 353953, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://i.stack.imgur.com/dmZ89.jpg?s=256&g=1', 'display_name': 'Mohammed Thabet', 'link': 'https://stackoverflow.com/users/353953/mohammed-thabet'}",True,642345,12694578.0,5,1883,1649110071,1349195878,1462973802.0,12694530,,https://stackoverflow.com/questions/12694530/what-is-typescript-and-why-would-i-use-it-in-place-of-javascript,What is TypeScript and why would I use it in place of JavaScript?,1561014995.0,1489454880.0,Needs more focus
23,"['typescript', 'typechecking']","{'account_id': 238852, 'reputation': 9215, 'user_id': 508029, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d7c58d7270127a933ea4ca10026a46e5?s=256&d=identicon&r=PG', 'display_name': 'Mark Knol', 'link': 'https://stackoverflow.com/users/508029/mark-knol'}",True,725498,12789324.0,4,422,1648056311,1349729252,1577698915.0,12789231,CC BY-SA 4.0,https://stackoverflow.com/questions/12789231/class-type-check-in-typescript,Class type check in TypeScript,,,
24,"['enums', 'typescript']","{'account_id': 236663, 'reputation': 1859, 'user_id': 709578, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a581f3166e12780adb7352caf94bf7f7?s=256&d=identicon&r=PG', 'display_name': 'eNepper', 'link': 'https://stackoverflow.com/users/709578/enepper'}",True,172133,12688007.0,7,155,1642069242,1349170187,1483604135.0,12687793,CC BY-SA 3.0,https://stackoverflow.com/questions/12687793/how-to-create-enum-like-type-in-typescript,How to create enum like type in TypeScript?,,,
25,"['typescript', 'constructor', 'overloading']","{'account_id': 1900094, 'reputation': 5741, 'user_id': 1716118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f07697833f838995450b9fea7504cd9?s=256&d=identicon&r=PG', 'display_name': 'Ted', 'link': 'https://stackoverflow.com/users/1716118/ted'}",True,380568,,17,564,1641502869,1349243288,1549235902.0,12702548,CC BY-SA 4.0,https://stackoverflow.com/questions/12702548/constructor-overload-in-typescript,Constructor overload in TypeScript,,,
26,['typescript'],"{'user_type': 'does_not_exist', 'display_name': 'user1679941'}",True,593344,13142840.0,15,502,1638868500,1351611764,1556205708.0,13142635,CC BY-SA 4.0,https://stackoverflow.com/questions/13142635/how-can-i-create-an-object-based-on-an-interface-file-definition-in-typescript,How can I create an object based on an interface file definition in TypeScript?,,,
27,"['bnf', 'typescript']","{'account_id': 1386472, 'reputation': 665, 'user_id': 1318417, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e39e0f12677949221904e6bcb53e7a25?s=256&d=identicon&r=PG', 'display_name': 'Andrey Belyak', 'link': 'https://stackoverflow.com/users/1318417/andrey-belyak'}",True,6774,47998875.0,4,15,1638810456,1349329444,1365277946.0,12720955,,https://stackoverflow.com/questions/12720955/is-there-a-formal-ideally-bnf-typescript-js-language-grammar-or-only-typescri,Is there a formal (ideally BNF) typescript js language grammar (or only typescript subset)?,,1632490870.0,Not suitable for this site
28,['typescript'],"{'account_id': 203167, 'reputation': 6912, 'user_id': 450668, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/muElO.jpg?s=256&g=1', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/450668/josh'}",True,162172,12898482.0,9,165,1638477846,1350311158,1604157018.0,12897742,CC BY-SA 4.0,https://stackoverflow.com/questions/12897742/how-do-you-specify-that-a-class-property-is-an-integer,How do you specify that a class property is an integer?,,,
29,['typescript'],"{'account_id': 448125, 'reputation': 6042, 'user_id': 842158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0cd7cec1720f610e206d7a509567c862?s=256&d=identicon&r=PG', 'display_name': 'Dace Zarina', 'link': 'https://stackoverflow.com/users/842158/dace-zarina'}",True,19796,,2,71,1632827365,1349821380,,12809285,CC BY-SA 3.0,https://stackoverflow.com/questions/12809285/typescript-function-arrow-expression-returning-object,TypeScript function arrow expression returning object,,,
30,"['coffeescript', 'typescript']","{'account_id': 331280, 'reputation': 3128, 'user_id': 655862, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/bad65d3d7319025d73e065d7a29ee22a?s=256&d=identicon&r=PG', 'display_name': 'Greg Weber', 'link': 'https://stackoverflow.com/users/655862/greg-weber'}",True,9322,21739519.0,4,21,1630985006,1350147739,1350160743.0,12874942,CC BY-SA 3.0,https://stackoverflow.com/questions/12874942/adding-typescript-to-coffeescript,Adding Typescript to Coffeescript,,,
31,"['typescript', 'tsc']","{'account_id': 391735, 'reputation': 2894, 'user_id': 752572, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/622a8bd9ec6e6433c1b54ef359d01441?s=256&d=identicon&r=PG', 'display_name': 'Hotrodmonkey', 'link': 'https://stackoverflow.com/users/752572/hotrodmonkey'}",True,173283,12695001.0,9,220,1628205423,1349170142,1350637275.0,12687779,CC BY-SA 3.0,https://stackoverflow.com/questions/12687779/how-do-you-produce-a-d-ts-typings-definition-file-from-an-existing-javascript,How do you produce a .d.ts &quot;typings&quot; definition file from an existing JavaScript library?,,,
32,"['arrays', 'typescript']","{'account_id': 63217, 'reputation': 17387, 'user_id': 187279, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/d2895e9bbf4e969fadc859ec7704d425?s=256&d=identicon&r=PG', 'display_name': 'Klaus Nji', 'link': 'https://stackoverflow.com/users/187279/klaus-nji'}",True,248641,12871746.0,3,100,1625790288,1350106385,1449526757.0,12870291,CC BY-SA 3.0,https://stackoverflow.com/questions/12870291/typescript-typed-array-usage,TypeScript typed array usage,,,
33,"['javascript', 'dependency-injection', 'inversion-of-control', 'typescript']","{'account_id': 279614, 'reputation': 1531, 'user_id': 574873, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/df7967d7e632b05c37aa99428a26cfb3?s=256&d=identicon&r=PG', 'display_name': 'Denis Agarev', 'link': 'https://stackoverflow.com/users/574873/denis-agarev'}",True,11850,,7,10,1624384254,1349770507,,12795666,CC BY-SA 3.0,https://stackoverflow.com/questions/12795666/ioc-for-typescript,IOC for TypeScript,,,
34,"['javascript', 'typescript']","{'account_id': 1203718, 'reputation': 2106, 'user_id': 1173878, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/cf09f76e8df426192f2ac70e46b7096a?s=256&d=identicon&r=PG', 'display_name': 'pabloelustondo', 'link': 'https://stackoverflow.com/users/1173878/pabloelustondo'}",True,82464,12959303.0,25,133,1622220855,1350572866,1480062625.0,12957820,CC BY-SA 3.0,https://stackoverflow.com/questions/12957820/how-to-reuse-existing-c-class-definitions-in-typescript-projects,How to reuse existing C# class definitions in TypeScript projects,,,
35,"['typescript', 'type-assertion', 'typescript-types', 'typescript-lib-dom']","{'account_id': 70588, 'reputation': 9245, 'user_id': 204555, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/b37ef26e3e3302e1e9629237dfe2f274?s=256&d=identicon&r=PG', 'display_name': 'Spongman', 'link': 'https://stackoverflow.com/users/204555/spongman'}",True,244003,12687137.0,14,225,1621122126,1349166785,1621118726.0,12686927,CC BY-SA 4.0,https://stackoverflow.com/questions/12686927/how-to-assert-a-type-of-an-htmlelement-in-typescript,How to assert a type of an HTMLElement in TypeScript?,,,
36,"['javascript', 'typescript']","{'account_id': 370, 'reputation': 1915, 'user_id': 463, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/29ec8ccbb3861bd0ccdf3fdc09f573c7?s=256&d=identicon&r=PG', 'display_name': 'Amr', 'link': 'https://stackoverflow.com/users/463/amr'}",True,76861,32263803.0,5,63,1620953245,1349679036,,12776625,CC BY-SA 3.0,https://stackoverflow.com/questions/12776625/can-i-specify-parameter-type-as-one-of-many-types-instead-of-any-type-in-typescr,Can I Specify Parameter Type as One of Many Types Instead of Any Type in TypeScript?,,,
37,['typescript'],"{'account_id': 1922060, 'reputation': 16862, 'user_id': 1733315, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/xd3Rs.jpg?s=256&g=1', 'display_name': 'Ezward', 'link': 'https://stackoverflow.com/users/1733315/ezward'}",True,13701,12869766.0,4,18,1619474918,1350090703,1450451986.0,12869055,CC BY-SA 3.0,https://stackoverflow.com/questions/12869055/does-typescript-support-touchevent,Does TypeScript support TouchEvent?,,,
38,"['javascript', 'typescript']","{'account_id': 107851, 'reputation': 1600, 'user_id': 286571, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/8086d05ebbc50633be790bb81efc72eb?s=256&d=identicon&r=PG', 'display_name': 'Josh Handel', 'link': 'https://stackoverflow.com/users/286571/josh-handel'}",True,29847,12907426.0,3,39,1613170839,1350357420,1350524541.0,12907038,CC BY-SA 3.0,https://stackoverflow.com/questions/12907038/typescript-declaration-file-for-function-with-variable-number-type-of-arguments,TypeScript declaration file for function with variable number/type of arguments,,,
39,['typescript'],"{'account_id': 1368612, 'reputation': 14725, 'user_id': 1304456, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f5713d3760d3e54100d4f5530a71dbcf?s=256&d=identicon&r=PG', 'display_name': 'MuriloKunze', 'link': 'https://stackoverflow.com/users/1304456/murilokunze'}",True,51512,12722003.0,5,75,1611750305,1349317742,1406289322.0,12719529,CC BY-SA 3.0,https://stackoverflow.com/questions/12719529/using-jquery-plugin-in-typescript,Using jQuery plugin in TypeScript,,,
40,"['eclipse', 'typescript']","{'account_id': 85878, 'reputation': 43686, 'user_id': 239168, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/xhEm3.png?s=256&g=1', 'display_name': 'Eran Medan', 'link': 'https://stackoverflow.com/users/239168/eran-medan'}",True,28331,17990853.0,5,67,1610832788,1349188243,,12692306,,https://stackoverflow.com/questions/12692306/eclipse-plugin-for-typescript,Eclipse plugin for TypeScript?,,1381828189.0,Not suitable for this site
41,"['types', 'typescript']","{'account_id': 262054, 'reputation': 135124, 'user_id': 546661, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/233308e20f7e2236848f31c2b0b865dd?s=256&d=identicon&r=PG', 'display_name': 'Peter Olson', 'link': 'https://stackoverflow.com/users/546661/peter-olson'}",True,25953,12694771.0,2,40,1610113885,1349193007,,12693787,CC BY-SA 3.0,https://stackoverflow.com/questions/12693787/why-does-the-operator-produce-the-type-of-the-second-operand,Why does the &amp;&amp; operator produce the type of the second operand,,,
42,"['javascript', 'typescript']","{'account_id': 993526, 'reputation': 421, 'user_id': 1010094, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3aebd86547bfc5cdb451d5f2f95ed5d8?s=256&d=identicon&r=PG', 'display_name': 'mizchi', 'link': 'https://stackoverflow.com/users/1010094/mizchi'}",True,10560,,5,19,1608227178,1349584055,,12766117,CC BY-SA 3.0,https://stackoverflow.com/questions/12766117/how-does-prototype-extend-on-typescript,How does prototype extend on typescript?,,,
43,['typescript'],"{'account_id': 123118, 'reputation': 22292, 'user_id': 317384, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/be674120f51c26ee1091e887114a8e1a?s=256&d=identicon&r=PG', 'display_name': 'Roger Johansson', 'link': 'https://stackoverflow.com/users/317384/roger-johansson'}",True,300542,12930147.0,10,183,1608046930,1350462289,1350524421.0,12930049,CC BY-SA 3.0,https://stackoverflow.com/questions/12930049/how-do-i-import-other-typescript-files,How do I import other TypeScript files?,,,
44,"['interface', 'signature', 'typescript']","{'account_id': 1618137, 'reputation': 984, 'user_id': 1495261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e7f500a45a26bc13e7b9898c1ef4156?s=256&d=identicon&r=PG', 'display_name': 'Bashar Ali Labadi', 'link': 'https://stackoverflow.com/users/1495261/bashar-ali-labadi'}",True,1769,13154544.0,3,11,1604967299,1351672794,,13154045,CC BY-SA 3.0,https://stackoverflow.com/questions/13154045/ts-interface-doesnt-force-functions-signature-on-implementers,TS Interface doesn&#39;t force functions signature on implementers,,,
45,['typescript'],"{'account_id': 450710, 'reputation': 10517, 'user_id': 846180, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/4615fddaba197486df35fbd4e2986087?s=256&d=identicon&r=PG', 'display_name': 'skayred', 'link': 'https://stackoverflow.com/users/846180/skayred'}",True,72020,12949156.0,6,55,1599962578,1350445738,1599242445.0,12926830,CC BY-SA 4.0,https://stackoverflow.com/questions/12926830/typescript-compiling-as-a-single-js-file,TypeScript compiling as a single JS file,,,
46,['typescript'],"{'account_id': 482109, 'reputation': 7654, 'user_id': 896302, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/a90e0db5a3554d13e00ea672fc92a3ac?s=256&d=identicon&r=PG', 'display_name': 'Valentin', 'link': 'https://stackoverflow.com/users/896302/valentin'}",True,17462,12842023.0,4,44,1597248300,1349964620,1592644375.0,12841557,CC BY-SA 4.0,https://stackoverflow.com/questions/12841557/whats-the-difference-between-internal-and-external-modules-in-typescript,What&#39;s the difference between internal and external modules in TypeScript?,,,
47,"['jquery', 'typescript']","{'account_id': 21270, 'reputation': 12675, 'user_id': 51558, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CBqkM.jpg?s=256&g=1', 'display_name': 'Todd', 'link': 'https://stackoverflow.com/users/51558/todd'}",True,31342,12757025.0,12,77,1591360725,1349493975,,12756423,CC BY-SA 3.0,https://stackoverflow.com/questions/12756423/is-there-an-alias-for-this-in-typescript,Is there an alias for &#39;this&#39; in TypeScript?,,,
48,"['mixins', 'typescript']","{'account_id': 3703, 'reputation': 5946, 'user_id': 5377, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/d7cd2f1a2616bb166c30f43866415cdd?s=256&d=identicon&r=PG', 'display_name': 'aaronstacy', 'link': 'https://stackoverflow.com/users/5377/aaronstacy'}",True,9878,61952371.0,4,7,1590141384,1349320841,,12719844,CC BY-SA 3.0,https://stackoverflow.com/questions/12719844/mixins-in-typescript,Mixins in TypeScript,,,
49,"['visual-studio', 'typescript']","{'account_id': 237610, 'reputation': 1570, 'user_id': 505924, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/44580cea9e5a818c982e51f2096cdfb9?s=256&d=identicon&r=PG', 'display_name': 'M.S', 'link': 'https://stackoverflow.com/users/505924/m-s'}",True,64826,12711855.0,6,81,1588245114,1349278356,1506598585.0,12711826,CC BY-SA 3.0,https://stackoverflow.com/questions/12711826/debugging-typescript-code-with-visual-studio,Debugging TypeScript code with Visual Studio,,,
50,"['typescript', 'tsc']","{'account_id': 1899479, 'reputation': 676, 'user_id': 1715646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be5505007e36f3965a0a26d11c2e477a?s=256&d=identicon&r=PG', 'display_name': 'CCoder', 'link': 'https://stackoverflow.com/users/1715646/ccoder'}",True,38091,,6,47,1587047880,1349219617,1350637221.0,12699781,CC BY-SA 3.0,https://stackoverflow.com/questions/12699781/how-can-i-pass-multiple-source-files-to-the-typescript-compiler,How can I pass multiple source files to the TypeScript compiler?,,,
