,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
10,"['angular', 'typescript']","{'account_id': 12225294, 'reputation': 1356, 'user_id': 8923126, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qT9Qa.jpg?s=256&g=1', 'display_name': 'Zain Khan', 'link': 'https://stackoverflow.com/users/8923126/zain-khan'}",False,8401,,2,2,1666944085,1562417475,,56914250,CC BY-SA 4.0,https://stackoverflow.com/questions/56914250/keep-same-data-when-page-refreshed-angular-6,Keep Same Data When Page Refreshed Angular 6,,
11,"['javascript', 'typescript', 'nestjs']","{'account_id': 3289731, 'reputation': 1185, 'user_id': 2768310, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e96ee8e1a5bd15cbef3a906128a8c1d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'arshid dar', 'link': 'https://stackoverflow.com/users/2768310/arshid-dar'}",True,39716,,5,11,1666357719,1562226491,1654045775.0,56883056,CC BY-SA 4.0,https://stackoverflow.com/questions/56883056/how-to-send-error-codes-in-nestjs-app-from-controller,how to send error codes in nestjs app from controller?,,
12,"['angular', 'typescript', 'file-upload']","{'account_id': 4365988, 'reputation': 475, 'user_id': 3561776, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/9661ec0d00632b6c3164ec8aef334aba?s=256&d=identicon&r=PG', 'display_name': 'MaxySpark', 'link': 'https://stackoverflow.com/users/3561776/maxyspark'}",True,3309,,3,6,1666302423,1562885154,,56998184,CC BY-SA 4.0,https://stackoverflow.com/questions/56998184/why-httpeventtype-uploadprogress-event-executeonly-one-time-in-angular-file-uplo,why HttpEventType.UploadProgress event executeonly one time in Angular file upload request?,,
13,"['javascript', 'typescript']","{'account_id': 1406232, 'reputation': 133357, 'user_id': 1333873, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/7ae9b432531de46073888f1a49c2391c?s=256&d=identicon&r=PG', 'display_name': 'Golo Roden', 'link': 'https://stackoverflow.com/users/1333873/golo-roden'}",True,50409,57126110.0,3,62,1666257344,1563633401,,57125700,CC BY-SA 4.0,https://stackoverflow.com/questions/57125700/why-use-triple-equal-in-typescript,Why use triple-equal (===) in TypeScript?,,
14,"['javascript', 'ajax', 'typescript', 'cypress', 'testcafe']","{'account_id': 5755707, 'reputation': 462, 'user_id': 4543732, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/52bd5586ab52490ba6ddb8c67bfc401b?s=256&d=identicon&r=PG&f=1', 'display_name': 'okayilltry', 'link': 'https://stackoverflow.com/users/4543732/okayilltry'}",True,5042,,3,3,1666181845,1563150748,,57032137,CC BY-SA 4.0,https://stackoverflow.com/questions/57032137/testcafe-request-with-cookies,Testcafe request with cookies,,
15,['typescript'],"{'account_id': 426005, 'reputation': 12403, 'user_id': 806963, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/obEf7.png?s=256&g=1', 'display_name': 'Stav Alfi', 'link': 'https://stackoverflow.com/users/806963/stav-alfi'}",True,179,56877972.0,2,2,1666040549,1562186697,1562187410.0,56877697,CC BY-SA 4.0,https://stackoverflow.com/questions/56877697/get-all-combinations-of-a-type,Get all combinations of a type,,
16,"['reactjs', 'typescript']","{'account_id': 16277930, 'reputation': 91, 'user_id': 11754666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e18d601ab7a4fd6179547e638e2ad1a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Three Q', 'link': 'https://stackoverflow.com/users/11754666/three-q'}",True,4594,,3,7,1665985902,1562938449,,57008069,CC BY-SA 4.0,https://stackoverflow.com/questions/57008069/i-cant-setstate-with-dynamic-key-name-in-typescript,i can&#39;t setState with dynamic key name in typescript,,
17,"['reactjs', 'typescript']","{'account_id': 1282831, 'reputation': 1221, 'user_id': 1236535, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/0wruk.jpg?s=256&g=1', 'display_name': 'Gena', 'link': 'https://stackoverflow.com/users/1236535/gena'}",True,79242,56947727.0,6,59,1665945770,1562658346,1562746882.0,56947690,CC BY-SA 4.0,https://stackoverflow.com/questions/56947690/react-component-type-in-typescript,React component type in TypeScript,,
18,"['reactjs', 'typescript']","{'account_id': 809904, 'reputation': 1646, 'user_id': 911691, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://graph.facebook.com/100000370627011/picture?type=large', 'display_name': 'Steven', 'link': 'https://stackoverflow.com/users/911691/steven'}",True,5113,74028166.0,2,7,1665491261,1562676185,1562676564.0,56952879,CC BY-SA 4.0,https://stackoverflow.com/questions/56952879/react-subcomponents-in-typescript,React Subcomponents in Typescript,,
19,"['node.js', 'visual-studio', 'typescript', '.net-core']","{'account_id': 13289846, 'reputation': 15, 'user_id': 9594646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1204c9ee7f8555ad23468dd89ef11267?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sri', 'link': 'https://stackoverflow.com/users/9594646/sri'}",True,5383,58524690.0,3,0,1665320170,1563174166,1563261660.0,57034700,CC BY-SA 4.0,https://stackoverflow.com/questions/57034700/msb6006-node-exe-exited-with-code-1-in-vs2019,MSB6006 : node.exe exited with code 1&quot; in VS2019,,
20,"['javascript', 'angular', 'typescript']","{'account_id': 12879667, 'reputation': 708, 'user_id': 9315098, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-PdPhTM_AsSk/AAAAAAAAAAI/AAAAAAAAOb8/49jPjjOLNn0/photo.jpg?sz=256', 'display_name': 'Vijay Prajapati', 'link': 'https://stackoverflow.com/users/9315098/vijay-prajapati'}",False,10876,,2,1,1665306080,1562742940,,56965310,CC BY-SA 4.0,https://stackoverflow.com/questions/56965310/typeerror-cannot-read-property-dispatchevent-of-null,TypeError: Cannot read property &#39;dispatchEvent&#39; of null,,
21,['typescript'],"{'account_id': 5871215, 'reputation': 1533, 'user_id': 4623493, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2cc4e1c0fcbaa31ed2ed33153f761e60?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stephan Olsen', 'link': 'https://stackoverflow.com/users/4623493/stephan-olsen'}",True,2394,57267230.0,2,6,1665260556,1564474087,,57267067,CC BY-SA 4.0,https://stackoverflow.com/questions/57267067/getting-the-return-type-of-resolved-promise,Getting the return type of resolved promise?,,
22,"['javascript', 'typescript', 'import', 'require']","{'account_id': 14843582, 'reputation': 1216, 'user_id': 10719564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/389a0f44307d1c137d141f7d7025c009?s=256&d=identicon&r=PG&f=1', 'display_name': 'mph85', 'link': 'https://stackoverflow.com/users/10719564/mph85'}",True,28045,,4,16,1665153230,1562211242,,56880311,CC BY-SA 4.0,https://stackoverflow.com/questions/56880311/typescript-importing-express-not-working,Typescript - Importing Express not working,,
23,"['typescript', 'visual-studio-code', 'eslint', 'prettier']","{'account_id': 32668, 'reputation': 10776, 'user_id': 90800, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/027d54c100a58268c4ccee4cd4d5ce0e?s=256&d=identicon&r=PG', 'display_name': 'Alexander Zeitler', 'link': 'https://stackoverflow.com/users/90800/alexander-zeitler'}",True,7858,,2,4,1664783040,1562360827,1562362106.0,56909236,CC BY-SA 4.0,https://stackoverflow.com/questions/56909236/vs-code-eslint-prettier-google-style-typescript,VS Code + ESLint + Prettier + Google Style + Typescript,,
24,"['angular', 'typescript', 'browser', 'polyfills', 'angular8']","{'account_id': 8648907, 'reputation': 2452, 'user_id': 6475284, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/IybwQ.png?s=256&g=1', 'display_name': 'Codehan25', 'link': 'https://stackoverflow.com/users/6475284/codehan25'}",True,6951,,2,5,1664446636,1561978919,1561980769.0,56834541,CC BY-SA 4.0,https://stackoverflow.com/questions/56834541/angular-app-doesnt-work-on-firefox-after-updating-it-to-version-8,Angular app doesn&#39;t work on Firefox after updating it to Version 8,,
25,"['typescript', 'nestjs']","{'account_id': 9162181, 'reputation': 994, 'user_id': 6813164, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-fthgr5ScFBw/AAAAAAAAAAI/AAAAAAAAAFI/N9OQFaQGwR8/photo.jpg?sz=256', 'display_name': 'Muhammad Aadil Banaras', 'link': 'https://stackoverflow.com/users/6813164/muhammad-aadil-banaras'}",True,71707,,8,33,1664426942,1562157969,,56870498,CC BY-SA 4.0,https://stackoverflow.com/questions/56870498/nest-cant-resolve-dependencies-of-the-itemsservice-please-make-sure-that-t,Nest can&#39;t resolve dependencies of the ItemsService (?). Please make sure that the argument at index [0] is available in the AppModule context,,
26,"['reactjs', 'typescript', 'react-bootstrap', 'formik', 'yup']","{'account_id': 15278395, 'reputation': 1, 'user_id': 11023502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f953e2e527e5c0cf066ca7a947f4284d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diego Romero', 'link': 'https://stackoverflow.com/users/11023502/diego-romero'}",False,1216,,1,0,1663617644,1563810575,,57149598,CC BY-SA 4.0,https://stackoverflow.com/questions/57149598/react-bootstrap-select-multiple-showing-error-in-formik-as-it-is-expecting-a-str,React Bootstrap Select multiple showing error in Formik as it is expecting a string but returns array,,
27,"['node.js', 'typescript', 'google-cloud-functions']","{'account_id': 10973745, 'reputation': 161, 'user_id': 8063037, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Clcp-H4dIMs/AAAAAAAAAAI/AAAAAAAAACw/bW0b6fKkuIQ/photo.jpg?sz=256', 'display_name': 'user8063037', 'link': 'https://stackoverflow.com/users/8063037/user8063037'}",True,25166,56852764.0,1,8,1662973784,1562064890,1662973784.0,56850878,CC BY-SA 4.0,https://stackoverflow.com/questions/56850878/axios-request-to-localhost-error-connect-econnrefused-using-cloud-functions,axios request to localhost Error: connect ECONNREFUSED using Cloud Functions,,
28,"['html', 'css', 'angular', 'typescript']","{'account_id': 12725376, 'reputation': 1052, 'user_id': 9244138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39148e76ae32cbb7711a7ca476a8a608?s=256&d=identicon&r=PG&f=1', 'display_name': 'Colin Ragnar&#246;k', 'link': 'https://stackoverflow.com/users/9244138/colin-ragnar%c3%b6k'}",True,1128,57185992.0,2,0,1662020164,1563979884,,57185732,CC BY-SA 4.0,https://stackoverflow.com/questions/57185732/how-to-assign-dynamic-colors-to-the-css-border-of-an-image,How to assign dynamic colors to the css-border of an image?,,
29,"['reactjs', 'typescript']","{'account_id': 50702, 'reputation': 3643, 'user_id': 151287, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/bd290cfe99208fcb6bdcf33d250cce48?s=256&d=identicon&r=PG', 'display_name': 'iQ.', 'link': 'https://stackoverflow.com/users/151287/iq'}",False,755,,1,0,1661274839,1563464729,1563468602.0,57098296,CC BY-SA 4.0,https://stackoverflow.com/questions/57098296/typescript-whats-the-best-way-to-declare-variable-but-assign-later,Typescript - Whats the best way to declare variable but assign later?,,
30,"['angular', 'typescript', 'safari', 'clipboard']","{'account_id': 13879930, 'reputation': 622, 'user_id': 10020534, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-bJ-BtOHrW9Q/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq3Zuv9gbB9-26oXr7mQ-k8id7mAAw/mo/photo.jpg?sz=256', 'display_name': 'LittleMygler', 'link': 'https://stackoverflow.com/users/10020534/littlemygler'}",False,859,,1,0,1661239506,1563267398,1563269849.0,57053589,CC BY-SA 4.0,https://stackoverflow.com/questions/57053589/copy-to-clipboard-angular-not-working-on-safari,"Copy to clipboard angular, not working on safari",,
31,"['typescript', 'types', 'typescript-typings', 'typescript-types']","{'account_id': 3103565, 'reputation': 1463, 'user_id': 2627022, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZBs75.png?s=256&g=1', 'display_name': 'Ganapati V S', 'link': 'https://stackoverflow.com/users/2627022/ganapati-v-s'}",True,9940,64519702.0,6,20,1660922109,1562999360,1562999521.0,57016728,CC BY-SA 4.0,https://stackoverflow.com/questions/57016728/is-there-a-way-to-define-type-for-array-with-unique-items-in-typescript,Is there a way to define type for array with unique items in typescript?,,
32,"['node.js', 'typescript', 'global']","{'account_id': 3917795, 'reputation': 3336, 'user_id': 3241192, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/613c032be74a10f24138c3486120638e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bobby', 'link': 'https://stackoverflow.com/users/3241192/bobby'}",True,62929,59499895.0,2,153,1660601643,1563705898,1660601643.0,57132428,CC BY-SA 4.0,https://stackoverflow.com/questions/57132428/augmentations-for-the-global-scope-can-only-be-directly-nested-in-external-modul,Augmentations for the global scope can only be directly nested in external modules or ambient module declarations(2669),,
33,"['reactjs', 'typescript', 'material-ui']","{'account_id': 248550, 'reputation': 2505, 'user_id': 523972, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/fcfba8d91c65f563c217e3dc56d1ba48?s=256&d=identicon&r=PG', 'display_name': 'camcam', 'link': 'https://stackoverflow.com/users/523972/camcam'}",False,3792,,2,3,1660582758,1563540237,,57112766,CC BY-SA 4.0,https://stackoverflow.com/questions/57112766/how-to-get-rid-of-typescript-type-error-when-overriding-muicontainer-classes,How to get rid of Typescript type error when overriding MuiContainer classes?,,
34,"['javascript', 'typescript', 'object']","{'account_id': 1907872, 'reputation': 81, 'user_id': 1722366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dafeb9e0d7ec921960c00f5fa62e15c2?s=256&d=identicon&r=PG', 'display_name': 'user1722366', 'link': 'https://stackoverflow.com/users/1722366/user1722366'}",True,18265,57184907.0,6,8,1659608921,1563976833,,57184760,CC BY-SA 4.0,https://stackoverflow.com/questions/57184760/how-to-get-value-if-the-object-key-is-dynamic-in-typescript,how to get value if the object key is dynamic in typescript?,,
35,"['node.js', 'typescript', 'amazon-web-services', 'amazon-ec2', 'amazon-dynamodb']","{'account_id': 4118262, 'reputation': 587, 'user_id': 3379315, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/FZ6Vn.jpg?s=256&g=1', 'display_name': 'Ankur', 'link': 'https://stackoverflow.com/users/3379315/ankur'}",False,973,,1,2,1659519568,1563442632,1563443523.0,57091466,CC BY-SA 4.0,https://stackoverflow.com/questions/57091466/networkingerror-getaddrinfo-emfile-dynamodb-eu-west-1-amazonaws-com443,NetworkingError: getaddrinfo EMFILE dynamodb.eu-west-1.amazonaws.com:443,,
36,"['reactjs', 'typescript']","{'account_id': 283609, 'reputation': 43660, 'user_id': 581205, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/2be517e3b51c48a1c514627a87a1dd53?s=256&d=identicon&r=PG&f=1', 'display_name': 'maaartinus', 'link': 'https://stackoverflow.com/users/581205/maaartinus'}",True,3839,57315358.0,1,7,1659405498,1564354565,,57245550,CC BY-SA 4.0,https://stackoverflow.com/questions/57245550/how-can-i-make-typescript-compile-only-needed-files,How can I make typescript compile only needed files?,,
37,"['javascript', 'angular', 'typescript']","{'account_id': 5904107, 'reputation': 1330, 'user_id': 4646531, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/0nTSs.jpg?s=256&g=1', 'display_name': 'anonymous', 'link': 'https://stackoverflow.com/users/4646531/anonymous'}",False,8207,,3,1,1659265300,1562849725,,56989749,CC BY-SA 4.0,https://stackoverflow.com/questions/56989749/how-to-display-html-stringhtml-tags-as-content-in-a-textarea,how to display html string(html tags) as content in a textarea?,,
38,['typescript'],"{'account_id': 74873, 'reputation': 5638, 'user_id': 214950, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/6696937670a2289161a2484f086b34cd?s=256&d=identicon&r=PG', 'display_name': 'dominik', 'link': 'https://stackoverflow.com/users/214950/dominik'}",True,350,,2,0,1659043845,1562707857,1562845339.0,56960753,CC BY-SA 4.0,https://stackoverflow.com/questions/56960753/guarantee-that-an-array-set-has-all-values-from-a-string-union-in-typescript,Guarantee that an array/set has all values from a string union in Typescript,,
39,"['javascript', 'reactjs', 'typescript', 'redux']","{'account_id': 10842092, 'reputation': 1152, 'user_id': 7972985, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/6afc276d86e369b509215b063212e64e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kaiser Soze', 'link': 'https://stackoverflow.com/users/7972985/kaiser-soze'}",True,22692,56873334.0,2,19,1659027893,1562164167,1562167353.0,56872370,CC BY-SA 4.0,https://stackoverflow.com/questions/56872370/redux-thunk-with-typescript,Redux Thunk with Typescript,,
40,"['reactjs', 'typescript', 'internationalization', 'react-intl', 'babel-plugin-react-intl']","{'account_id': 937939, 'reputation': 950, 'user_id': 966530, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e53eda4a7385114a5f5fd15c73861b6?s=256&d=identicon&r=PG', 'display_name': 'Anticom', 'link': 'https://stackoverflow.com/users/966530/anticom'}",True,656,73138561.0,1,2,1658927363,1563298863,,57062797,CC BY-SA 4.0,https://stackoverflow.com/questions/57062797/i18n-message-extraction-in-cra-using-typescript,i18n message extraction in CRA using TypeScript,,
41,"['angular', 'typescript', 'rxjs', 'rxjs6']","{'account_id': 11718734, 'reputation': 2647, 'user_id': 8578281, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ynThb.jpg?s=256&g=1', 'display_name': 'Goga Koreli', 'link': 'https://stackoverflow.com/users/8578281/goga-koreli'}",True,8210,57009988.0,3,14,1658848822,1562934750,1562937258.0,57007118,CC BY-SA 4.0,https://stackoverflow.com/questions/57007118/do-i-need-to-complete-takeuntil-subject-inside-ngondestroy,Do I need to `complete()` takeUntil Subject inside ngOnDestroy?,,
42,"['angular', 'typescript']","{'account_id': 16353705, 'reputation': 15, 'user_id': 11811463, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5utfA9mkhUs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdqTQosEdldyz8gggQIsay60Rd5bw/photo.jpg?sz=256', 'display_name': 'cyberpork', 'link': 'https://stackoverflow.com/users/11811463/cyberpork'}",True,48,57123492.0,1,1,1658588012,1563613883,1658588012.0,57123287,CC BY-SA 4.0,https://stackoverflow.com/questions/57123287/cant-get-variable,Can&#39;t get Variable,,
43,['typescript'],"{'account_id': 120342, 'reputation': 11883, 'user_id': 312725, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/9GV9q.jpg?s=256&g=1', 'display_name': 'Max Yankov', 'link': 'https://stackoverflow.com/users/312725/max-yankov'}",True,1538,57078209.0,3,3,1658582736,1563372839,1563373187.0,57077988,CC BY-SA 4.0,https://stackoverflow.com/questions/57077988/import-class-that-has-the-same-name-as-a-namespace,Import class that has the same name as a namespace,,
44,"['node.js', 'typescript', 'express', 'sinon', 'stub']","{'account_id': 1500390, 'reputation': 5501, 'user_id': 1405268, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/d08dbb42e621abdc91b5e6582caacfb6?s=256&d=identicon&r=PG', 'display_name': 'SagiLow', 'link': 'https://stackoverflow.com/users/1405268/sagilow'}",True,977,58222600.0,2,3,1658481490,1563736518,,57136235,CC BY-SA 4.0,https://stackoverflow.com/questions/57136235/using-sinon-sinonstubbedinstance-with-typescript,Using Sinon SinonStubbedInstance with Typescript,,
45,"['javascript', 'reactjs', 'typescript', 'ecmascript-6', 'webstorm']","{'account_id': 16169112, 'reputation': 511, 'user_id': 11673309, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1dTgJbAE2PM/AAAAAAAAAAI/AAAAAAAAAAs/HnBuGLUpP6I/photo.jpg?sz=256', 'display_name': 'MARCKON LIU', 'link': 'https://stackoverflow.com/users/11673309/marckon-liu'}",True,23999,,3,50,1658011216,1562986003,1601469759.0,57015758,CC BY-SA 4.0,https://stackoverflow.com/questions/57015758/a-module-cannot-have-multiple-default-exports,A module cannot have multiple default exports,,
46,"['javascript', 'typescript', 'vue.js']","{'account_id': 13827202, 'reputation': 21, 'user_id': 9981164, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-tsTEHsU_rio/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq3uQh_bKtmA4UpYgjGiy9VpOiWY4g/mo/photo.jpg?sz=256', 'display_name': 'zx L', 'link': 'https://stackoverflow.com/users/9981164/zx-l'}",True,463,,2,2,1657941105,1562749977,,56967336,CC BY-SA 4.0,https://stackoverflow.com/questions/56967336/how-to-declare-a-js-mixin-for-vue,How to declare a JS mixin for vue?,,
47,"['javascript', 'typescript', 'vue.js', 'vuex']","{'account_id': 7623702, 'reputation': 191, 'user_id': 11377556, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0008162f481474af0fb737477fa879fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'ProV', 'link': 'https://stackoverflow.com/users/11377556/prov'}",True,769,,1,1,1657934819,1563474743,,57100709,CC BY-SA 4.0,https://stackoverflow.com/questions/57100709/typescript-vue-how-can-i-get-access-to-the-vuex-store-when-im-declaring-a-def,Typescript/Vue - How can I get access to the vuex store when I&#39;m declaring a default object for a prop?,,
