,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
10,"['node.js', 'typescript', 'jestjs', 'ts-jest']","{'account_id': 4611302, 'reputation': 365, 'user_id': 3739332, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/4OqLk.jpg?s=256&g=1', 'display_name': 'Spencer', 'link': 'https://stackoverflow.com/users/3739332/spencer'}",True,3709,59181878.0,3,1,1667448081,1575403721,59164590,CC BY-SA 4.0,https://stackoverflow.com/questions/59164590/jest-watch-not-detecting-changes-to-files,Jest watch not detecting changes to files,,,
11,"['javascript', 'node.js', 'typescript', 'promise']","{'account_id': 3936073, 'reputation': 1792, 'user_id': 3252438, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/9b7f57732de7e1e8c9790d9a6477e25c?s=256&d=identicon&r=PG&f=1', 'display_name': 'JeffMinsungKim', 'link': 'https://stackoverflow.com/users/3252438/jeffminsungkim'}",True,360,59526429.0,1,1,1667334196,1577685478,59526342,CC BY-SA 4.0,https://stackoverflow.com/questions/59526342/what-is-the-correct-way-of-writing-synchronous-code-in-a-promise,What is the correct way of writing synchronous code in a promise?,1667334196.0,,
12,"['typescript', 'npm', 'node-modules']","{'account_id': 89595, 'reputation': 2478, 'user_id': 1551631, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/6d8eada5bc6607fa9ad476ee921c274b?s=256&d=identicon&r=PG', 'display_name': 'Marek', 'link': 'https://stackoverflow.com/users/1551631/marek'}",True,1435,,2,17,1665733137,1576493062,59355002,CC BY-SA 4.0,https://stackoverflow.com/questions/59355002/typescript-ignore-errors-in-particular-file-via-config,Typescript ignore errors in particular file via config,,,
13,"['typescript', 'tsc', 'tsconfig', 'tsconfig-paths']","{'account_id': 10611488, 'reputation': 796, 'user_id': 7815298, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-IDFm6a0cU4w/AAAAAAAAAAI/AAAAAAAAACE/sVXWFqzcvUo/photo.jpg?sz=256', 'display_name': 'ahadortiz', 'link': 'https://stackoverflow.com/users/7815298/ahadortiz'}",True,18792,,5,24,1665573712,1575474426,59179787,CC BY-SA 4.0,https://stackoverflow.com/questions/59179787/tsc-doesnt-compile-alias-paths,tsc - doesn&#39;t compile alias paths,,,
14,"['typescript', 'global-variables']","{'account_id': 4165929, 'reputation': 1021, 'user_id': 3414905, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/13a43936fc270f05bbe2f46b76d00c9a?s=256&d=identicon&r=PG', 'display_name': 'Nickey', 'link': 'https://stackoverflow.com/users/3414905/nickey'}",True,26826,,8,21,1665490016,1577123027,59459312,CC BY-SA 4.0,https://stackoverflow.com/questions/59459312/using-globalthis-in-typescript,Using globalThis in Typescript,1633297332.0,,
15,"['typescript', 'class', 'typescript-generics']","{'account_id': 7249824, 'reputation': 1502, 'user_id': 5567941, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/gsI4X.jpg?s=256&g=1', 'display_name': 'Pierre C.', 'link': 'https://stackoverflow.com/users/5567941/pierre-c'}",True,766,59493781.0,1,2,1665323140,1577395400,59493597,CC BY-SA 4.0,https://stackoverflow.com/questions/59493597/omit-properties-of-a-class-with-generic-type,Omit properties of a class with generic type,,,
16,"['javascript', 'node.js', 'typescript', 'webpack']","{'account_id': 78774, 'reputation': 3404, 'user_id': 223936, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/j58Xn.jpg?s=256&g=1', 'display_name': 'Plastikfan', 'link': 'https://stackoverflow.com/users/223936/plastikfan'}",True,9370,,4,9,1665076727,1575394936,59162625,CC BY-SA 4.0,https://stackoverflow.com/questions/59162625/syntaxerror-unexpected-token-export-in-nodejs-project-with-typescript-and-web,SyntaxError: Unexpected token &#39;export&#39; in Nodejs project with Typescript and Webpack,1575481443.0,,
17,['typescript'],"{'account_id': 9606741, 'reputation': 31420, 'user_id': 7132550, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/1063981417044495/picture?type=large', 'display_name': 'Michał Turczyn', 'link': 'https://stackoverflow.com/users/7132550/micha%c5%82-turczyn'}",True,1733,59245172.0,2,4,1665056523,1575879882,59244988,CC BY-SA 4.0,https://stackoverflow.com/questions/59244988/constructor-readonly-parameter,Constructor readonly parameter,1665056523.0,,
18,"['typescript', 'generics', 'parameters']","{'account_id': 136879, 'reputation': 51304, 'user_id': 340688, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/46a6db74ccc3bf4e009f875283401c14?s=256&d=identicon&r=PG', 'display_name': 'ThomasReggi', 'link': 'https://stackoverflow.com/users/340688/thomasreggi'}",True,821,,1,5,1664826747,1577734466,59535995,CC BY-SA 4.0,https://stackoverflow.com/questions/59535995/parameters-generic-of-overloaded-function-doesnt-contain-all-options,Parameters generic of overloaded function doesn&#39;t contain all options,,,
19,"['javascript', 'reactjs', 'typescript']","{'account_id': 8584799, 'reputation': 33, 'user_id': 6431313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80d5b2d61aea9b46ac15b49ee49d6b1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'artemtam', 'link': 'https://stackoverflow.com/users/6431313/artemtam'}",True,4186,59422368.0,2,3,1662732744,1576831631,59422252,CC BY-SA 4.0,https://stackoverflow.com/questions/59422252/the-best-way-to-share-types-in-a-large-typescript-project,The best way to share types in a large TypeScript project?,,,
20,"['postgresql', 'typescript', 'date', 'typeorm', 'iso8601']","{'account_id': 4239305, 'reputation': 493, 'user_id': 3469668, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SYW0d.jpg?s=256&g=1', 'display_name': 'Amir Meyari', 'link': 'https://stackoverflow.com/users/3469668/amir-meyari'}",True,11415,59480713.0,3,0,1662716785,1577090070,59452233,CC BY-SA 4.0,https://stackoverflow.com/questions/59452233/typeorm-how-to-search-for-a-range-of-date-in-postgressql,TypeORM : How to search for a range of Date in PostgresSQL?,1577301949.0,,
21,"['html', 'angular', 'typescript', 'enums']","{'account_id': 14003052, 'reputation': 4264, 'user_id': 10114038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48d3f40148bbe526ffd9445c6c33db13?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ling Vu', 'link': 'https://stackoverflow.com/users/10114038/ling-vu'}",True,28785,59289208.0,6,57,1662679785,1576078096,59289095,CC BY-SA 4.0,https://stackoverflow.com/questions/59289095/use-of-enums-in-angular-8-html-template-for-ngif,Use of Enums in Angular 8 HTML template for *ngIf,1576146607.0,,
22,"['oracle', 'typescript', 'orm', 'typeorm']","{'account_id': 9896397, 'reputation': 31, 'user_id': 7327774, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-voN2qK3tacI/AAAAAAAAAAI/AAAAAAAAEKk/A15Uzpn7wRs/photo.jpg?sz=256', 'display_name': 'Luis F. Elgueta', 'link': 'https://stackoverflow.com/users/7327774/luis-f-elgueta'}",True,1543,,3,2,1662391147,1575404426,59164738,CC BY-SA 4.0,https://stackoverflow.com/questions/59164738/createquerybuilder-does-not-return-data-with-oracle-because-typeorm-generates-sq,CreateQueryBuilder does not return data with oracle because typeorm generates sql in lowercase and quotation marks,1575432041.0,,
23,"['javascript', 'angular', 'typescript', 'angular8']","{'user_type': 'does_not_exist', 'display_name': 'user12555362'}",True,2936,59402650.0,1,0,1662385200,1576723202,59402620,CC BY-SA 4.0,https://stackoverflow.com/questions/59402620/javascript-join-strings-remove-middle-multiple-spaces-and-trim-each-word,"javascript - Join Strings, Remove Middle Multiple Spaces, and Trim Each Word",1576725788.0,,
24,"['javascript', 'angular', 'typescript']","{'account_id': 14794548, 'reputation': 539, 'user_id': 10684507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/234682182f67484c1f21d197b2cdaf45?s=256&d=identicon&r=PG&f=1', 'display_name': 'funkid', 'link': 'https://stackoverflow.com/users/10684507/funkid'}",True,1394,59510548.0,1,2,1661922745,1577532725,59510480,CC BY-SA 4.0,https://stackoverflow.com/questions/59510480/get-html-tag-in-angular-component,Get &lt;html&gt; tag in Angular component,,,
25,"['node.js', 'angular', 'typescript', 'web-deployment', 'ng-build']","{'account_id': 4887942, 'reputation': 1130, 'user_id': 3939811, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/l0O8f.jpg?s=256&g=1', 'display_name': 'Tasnim Fabiha', 'link': 'https://stackoverflow.com/users/3939811/tasnim-fabiha'}",True,1766,59373657.0,2,2,1660946928,1576391812,59341718,CC BY-SA 4.0,https://stackoverflow.com/questions/59341718/not-allowed-to-load-local-resource-error-on-chrome-angular-app-is-not-running,"Not allowed to load local resource -error on chrome, Angular app is not running after production build",1576588109.0,,
26,"['node.js', 'typescript', 'eslint']","{'account_id': 16252164, 'reputation': 1901, 'user_id': 11735819, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-7Sj_ZGXz8uI/AAAAAAAAAAI/AAAAAAAAAC4/ps2gESK9Wvs/photo.jpg?sz=256', 'display_name': 'Nolat', 'link': 'https://stackoverflow.com/users/11735819/nolat'}",True,141743,59268871.0,8,177,1660770067,1575976553,59265981,CC BY-SA 4.0,https://stackoverflow.com/questions/59265981/typescript-eslint-missing-file-extension-ts-import-extensions,Typescript eslint - Missing file extension &quot;ts&quot; import/extensions,1607542937.0,,
27,"['typescript', 'security', 'permissions', 'authorization', 'domain-driven-design']","{'account_id': 191007, 'reputation': 4895, 'user_id': 589774, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ddaae8511fd4e2b2c76a422703a762e2?s=256&d=identicon&r=PG', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/589774/jordan'}",True,1195,,1,3,1660736607,1575227087,59128925,CC BY-SA 4.0,https://stackoverflow.com/questions/59128925/ddd-how-to-properly-separate-permissions-and-roles,DDD how to properly separate permissions and roles,1660736607.0,,
28,"['javascript', 'typescript', 'vue.js', 'vuejs3', 'vue-composition-api']","{'account_id': 2843716, 'reputation': 8750, 'user_id': 2442714, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/0JEFS.jpg?s=256&g=1', 'display_name': 'ux.engineer', 'link': 'https://stackoverflow.com/users/2442714/ux-engineer'}",True,175390,59127059.0,6,107,1660365982,1575206094,59125857,CC BY-SA 4.0,https://stackoverflow.com/questions/59125857/how-to-watch-props-change-with-vue-composition-api-vue-3,How to Watch Props Change with Vue Composition API / Vue 3?,1657764524.0,,
29,"['javascript', 'angular', 'typescript', 'google-maps-api-3']","{'account_id': 14713938, 'reputation': 411, 'user_id': 10626449, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3de222b86fac14655d8c3d4ae4ad816?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/10626449/jonathan'}",True,1692,,3,3,1659803717,1575511296,59187141,CC BY-SA 4.0,https://stackoverflow.com/questions/59187141/marker-clusterer-not-a-constructor,Marker Clusterer not a constructor,,,
30,"['node.js', 'typescript', 'promise', 'nestjs']","{'account_id': 3870546, 'reputation': 409, 'user_id': 3205915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d26e0a7538a0cc8b7a10ef2efa6ec06?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akhil Job', 'link': 'https://stackoverflow.com/users/3205915/akhil-job'}",True,3895,59299341.0,3,2,1659668474,1576133513,59299172,CC BY-SA 4.0,https://stackoverflow.com/questions/59299172/how-to-read-a-csv-file-and-store-it-in-and-array-of-objects,How to read a csv file and store it in and array of objects?,1576134153.0,,
31,"['typescript', 'javascript-decorators']","{'account_id': 4083215, 'reputation': 692, 'user_id': 3353167, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3353167', 'link': 'https://stackoverflow.com/users/3353167/user3353167'}",False,591,,2,1,1659560381,1575405835,59165053,CC BY-SA 4.0,https://stackoverflow.com/questions/59165053/typescript-decorators-with-arrow-functions,typescript decorators with arrow functions,,,
32,"['reactjs', 'typescript', 'ecmascript-6', 'react-hooks']","{'account_id': 6095013, 'reputation': 8394, 'user_id': 4756106, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/c6fb8e412e1f802fde077ee236379829?s=256&d=identicon&r=PG&f=1', 'display_name': 'peter flanagan', 'link': 'https://stackoverflow.com/users/4756106/peter-flanagan'}",True,14026,59432211.0,1,16,1659261449,1576882488,59432133,CC BY-SA 4.0,https://stackoverflow.com/questions/59432133/how-to-type-state-and-dispatch-for-usereducer-typescript-and-react,How to type state and dispatch for useReducer - TypeScript and React,1659261449.0,,
33,"['node.js', 'typescript', 'axios', 'nestjs']","{'account_id': 4277400, 'reputation': 655, 'user_id': 3497702, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6752eae62db42a9f96ad5b3d24fb444?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3497702', 'link': 'https://stackoverflow.com/users/3497702/user3497702'}",False,3954,,3,0,1659112798,1577382817,59491773,CC BY-SA 4.0,https://stackoverflow.com/questions/59491773/nestjs-httpservice-all-method-api-call-is-not-working-when-interceptor-is-used,NestJS HttpService All Method API Call is not working when Interceptor is used,,,
34,"['javascript', 'typescript', 'compilation', 'tsc', 'tsconfig']","{'account_id': 3191724, 'reputation': 1746, 'user_id': 2695816, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'BluePrint', 'link': 'https://stackoverflow.com/users/2695816/blueprint'}",True,5817,,2,15,1658358571,1575636528,59213489,CC BY-SA 4.0,https://stackoverflow.com/questions/59213489/include-css-files-in-tsc-typescript-compilation,Include CSS files in tsc TypeScript compilation,,,
35,"['reactjs', 'typescript', 'babeljs', 'create-react-app']","{'account_id': 3838139, 'reputation': 91, 'user_id': 3181999, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3181999', 'link': 'https://stackoverflow.com/users/3181999/user3181999'}",False,1286,,0,1,1658014475,1577378908,59491169,CC BY-SA 4.0,https://stackoverflow.com/questions/59491169/create-react-app-with-typescript-support-for-the-experimental-syntax-classpro,create-react-app with Typescript : Support for the experimental syntax &#39;classProperties&#39; isn&#39;t currently enabled,1658014475.0,,
36,"['typescript', 'nativescript', 'nativescript-vue']","{'account_id': 5514001, 'reputation': 532, 'user_id': 4379421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b29f9f0e406ef68ccb4a4843989097f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Juan Bonoso', 'link': 'https://stackoverflow.com/users/4379421/juan-bonoso'}",True,873,59359617.0,1,0,1657939328,1576351432,59338409,CC BY-SA 4.0,https://stackoverflow.com/questions/59338409/nativescript-vue-typescript-adding-custom-component-to-a-layout-container-throu,Nativescript-vue Typescript. Adding custom component to a layout container through code,1576351895.0,,
37,"['typescript', 'vue.js', 'eslint']","{'account_id': 16069617, 'reputation': 102, 'user_id': 11598354, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8xX6uhe2MYc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfWTNYVTumWQkYXBWqJ6AjgLd17pA/mo/photo.jpg?sz=256', 'display_name': 'Mohammed Yousuff', 'link': 'https://stackoverflow.com/users/11598354/mohammed-yousuff'}",True,15510,59321445.0,2,2,1657936753,1576226582,59318904,CC BY-SA 4.0,https://stackoverflow.com/questions/59318904/variable-is-defined-but-never-used-no-unused-vars,Variable is defined but never used (no-unused-vars),,,
38,"['javascript', 'typescript']","{'account_id': 11435983, 'reputation': 53, 'user_id': 8383367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bbdcd47e8b3efabb9efd6db4f5714fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Monic', 'link': 'https://stackoverflow.com/users/8383367/monic'}",True,12004,59197106.0,4,4,1657904354,1575554037,59196715,CC BY-SA 4.0,https://stackoverflow.com/questions/59196715/import-statement-does-not-work-in-typescript,Import statement does not work in typescript,1575555849.0,,
39,"['javascript', 'typescript', 'vue.js', 'vuejs2', 'vue-component']","{'account_id': 4170510, 'reputation': 10076, 'user_id': 3418376, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/ytIuI.jpg?s=256&g=1', 'display_name': 'Joe Scotto', 'link': 'https://stackoverflow.com/users/3418376/joe-scotto'}",True,573,59183128.0,1,1,1657859679,1575485511,59182893,CC BY-SA 4.0,https://stackoverflow.com/questions/59182893/vue-define-component-with-template-and-script-from-vue,Vue define component with template and script from Vue(),,,
40,"['angular', 'typescript', 'angular-ui-router']","{'account_id': 5082978, 'reputation': 503, 'user_id': 4078511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fc2a7431277b02b6ab619f4c4f41f0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tibo', 'link': 'https://stackoverflow.com/users/4078511/tibo'}",True,7596,59210731.0,2,0,1657777210,1575624271,59210233,CC BY-SA 4.0,https://stackoverflow.com/questions/59210233/angular-with-lazy-loading-and-child-routes-setup,Angular with lazy loading and child routes setup,1657777210.0,,
41,"['typescript', 'vue.js', 'vuejs2', 'vue-component']","{'account_id': 8136, 'reputation': 10381, 'user_id': 14467, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e74af5c5ce00edf02f1c9e1c72ffaf13?s=256&d=identicon&r=PG', 'display_name': 'Sam Barnum', 'link': 'https://stackoverflow.com/users/14467/sam-barnum'}",True,8682,59163938.0,2,2,1657764529,1575400294,59163859,CC BY-SA 4.0,https://stackoverflow.com/questions/59163859/best-practice-for-vue-typescript-component-class-property-initializers,Best practice for Vue Typescript Component class property initializers,1657764529.0,,
42,"['javascript', 'reactjs', 'typescript']","{'account_id': 2032406, 'reputation': 15035, 'user_id': 1815710, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/dddf39759fed431cd1e8ecad2aa7dc49?s=256&d=identicon&r=PG', 'display_name': 'Liondancer', 'link': 'https://stackoverflow.com/users/1815710/liondancer'}",True,4810,59495006.0,2,6,1657029062,1577408062,59494887,CC BY-SA 4.0,https://stackoverflow.com/questions/59494887/creating-reusable-button-component-with-react-and-typescript-with-not-assignable,Creating reusable Button Component with React and Typescript with not assignable type error,,,
43,"['typescript', 'visual-studio-code', 'promise', 'undefined']","{'account_id': 5270920, 'reputation': 1653, 'user_id': 5695336, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://i.stack.imgur.com/SX7Ei.png?s=256&g=1', 'display_name': 'Jeffrey Chen', 'link': 'https://stackoverflow.com/users/5695336/jeffrey-chen'}",True,1753,,1,6,1656751897,1575171441,59122307,CC BY-SA 4.0,https://stackoverflow.com/questions/59122307/typescript-promisemyclass-undefined-not-returning-optional-variable,Typescript Promise&lt;MyClass | undefined&gt; not returning optional variable,,,
44,"['reactjs', 'typescript', 'eslint']","{'account_id': 2717585, 'reputation': 1176, 'user_id': 2344606, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/c6Wxd.jpg?s=256&g=1', 'display_name': 'MaxPY', 'link': 'https://stackoverflow.com/users/2344606/maxpy'}",True,19998,59402285.0,4,23,1656572191,1576452583,59348989,CC BY-SA 4.0,https://stackoverflow.com/questions/59348989/react-prop-types-eslint-error-in-typescript-react-component,react/prop-types eslint error in typescript react component,1576457176.0,,
45,['typescript'],"{'account_id': 2187161, 'reputation': 8491, 'user_id': 1935318, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/QEFDR.jpg?s=256&g=1', 'display_name': 'jeanpaul62', 'link': 'https://stackoverflow.com/users/1935318/jeanpaul62'}",True,9470,59161819.0,2,29,1655886836,1575391698,59161763,CC BY-SA 4.0,https://stackoverflow.com/questions/59161763/typescript-same-as-pick-but-with-multiple-fields,"TypeScript: Same as Pick&lt;...&gt;, but with multiple fields",,,
46,"['typescript', 'svg', 'web-component', 'rollup', 'lit-element']","{'account_id': 11941687, 'reputation': 33, 'user_id': 8738292, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f2fb755ebad6370be16e790496b8f47?s=256&d=identicon&r=PG&f=1', 'display_name': 'nataliamelissas', 'link': 'https://stackoverflow.com/users/8738292/nataliamelissas'}",True,4937,,1,2,1655544751,1576710412,59401193,CC BY-SA 4.0,https://stackoverflow.com/questions/59401193/outputting-svgs-to-bundle-with-rollupjs-using-rollup-plugin-image-in-a-liteleme,Outputting svgs to bundle with RollupJS using @rollup/plugin-image in a LitElement project,,,
47,"['node.js', 'typescript', 'unit-testing', 'jestjs', 'nestjs']","{'account_id': 4277400, 'reputation': 655, 'user_id': 3497702, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6752eae62db42a9f96ad5b3d24fb444?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3497702', 'link': 'https://stackoverflow.com/users/3497702/user3497702'}",True,7050,,4,4,1655492770,1575591716,59205129,CC BY-SA 4.0,https://stackoverflow.com/questions/59205129/jest-unit-test-for-nodejs-nestjs-exceptionfilter-catch-method,Jest Unit Test for Nodejs/NestJS ExceptionFilter Catch Method,,,
