,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
19,"['node.js', 'typescript', 'sequelize.js', 'database-migration', 'sequelize-cli']","{'account_id': 7007599, 'reputation': 4821, 'user_id': 5371505, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://lh3.googleusercontent.com/-bdjlTLtK0iA/AAAAAAAAAAI/AAAAAAAAACw/-JrM5TFzjhc/photo.jpg?sz=256', 'display_name': 'PirateApp', 'link': 'https://stackoverflow.com/users/5371505/pirateapp'}",True,265,2,1,1668735869,1666936146,1666959573.0,74231128,CC BY-SA 4.0,https://stackoverflow.com/questions/74231128/error-running-sequelize-seeder-on-typescript-based-setup,Error running sequelize seeder on typescript based setup,74458611.0,,
20,"['javascript', 'angular', 'typescript', 'blob']","{'account_id': 2332685, 'reputation': 627, 'user_id': 2045668, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/3596a2fe317222d15a527256e688237b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nitish', 'link': 'https://stackoverflow.com/users/2045668/nitish'}",False,72,1,1,1668708351,1665507495,,74031635,CC BY-SA 4.0,https://stackoverflow.com/questions/74031635/instanceof-vs-constructor-name,instanceof vs constructor.name,,,
21,"['javascript', 'node.js', 'typescript', 'operating-system']","{'account_id': 26405213, 'reputation': 39, 'user_id': 20055107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e182875183a68854dfdb419ecd1cd88?s=256&d=identicon&r=PG&f=1', 'display_name': 'great programmer', 'link': 'https://stackoverflow.com/users/20055107/great-programmer'}",False,17,1,0,1668632555,1665324526,,74005481,CC BY-SA 4.0,https://stackoverflow.com/questions/74005481/how-to-get-properly-information-about-cpu-usage,How to get properly information about CPU usage?,,,
22,"['javascript', 'node.js', 'typescript', 'logging', 'try-catch']","{'account_id': 26760788, 'reputation': 13, 'user_id': 20358783, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a777446a6ed4e3ca389c82c2b0df4d5c?s=256&d=identicon&r=PG', 'display_name': 'Mehmet Yağız Maktav', 'link': 'https://stackoverflow.com/users/20358783/mehmet-ya%c4%9f%c4%b1z-maktav'}",True,38,1,0,1668631389,1667151367,,74255304,CC BY-SA 4.0,https://stackoverflow.com/questions/74255304/how-i-can-take-more-detailed-log-try-catch,How I can take more detailed LOG ? try catch,74466972.0,,
23,"['javascript', 'reactjs', 'typescript']","{'account_id': 16641493, 'reputation': 98, 'user_id': 12026911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/988b6dafe2d611e19fb06fd637963eb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'ddblair', 'link': 'https://stackoverflow.com/users/12026911/ddblair'}",False,23,0,0,1668621493,1665168969,1668621493.0,73991579,CC BY-SA 4.0,https://stackoverflow.com/questions/73991579/how-do-i-determine-the-number-of-variable-width-divs-that-overflow-in-the-parent,How do I determine the number of variable-width divs that overflow in the parent?,,,
24,"['typescript', 'next.js', 'prisma', 'next-auth']","{'account_id': 26641662, 'reputation': 33, 'user_id': 20257235, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d92721a38db8aa676100103458cba5ef?s=256&d=identicon&r=PG', 'display_name': 'rooo', 'link': 'https://stackoverflow.com/users/20257235/rooo'}",True,159,2,3,1668587449,1665944463,1666445095.0,74089665,CC BY-SA 4.0,https://stackoverflow.com/questions/74089665/next-auth-credentials-provider-authorize-type-error,next-auth credentials provider authorize type error,74279751.0,,
25,"['typescript', 'api', 'playwright']","{'account_id': 14104060, 'reputation': 1816, 'user_id': 10188650, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Oy4Xs.png?s=256&g=1', 'display_name': 'Huckleberry Carignan', 'link': 'https://stackoverflow.com/users/10188650/huckleberry-carignan'}",True,120,2,0,1668575947,1665084262,1665084619.0,73979087,CC BY-SA 4.0,https://stackoverflow.com/questions/73979087/how-to-make-direct-api-calls-with-playwright,How to make direct API calls with Playwright,,,
26,"['node.js', 'typescript', 'webpack', 'electron', 'electron-forge']","{'account_id': 26744568, 'reputation': 53, 'user_id': 20344837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1eb8a3562c58fdf7477bdb4d15a58b39?s=256&d=identicon&r=PG&f=1', 'display_name': 'suzuki', 'link': 'https://stackoverflow.com/users/20344837/suzuki'}",True,738,3,5,1668526335,1666843164,1666850577.0,74216662,CC BY-SA 4.0,https://stackoverflow.com/questions/74216662/what-is-this-electron-forge-error-in-electrons-template-typescript-webpack,What is this Electron Forge ERROR in Electron&#39;s template (Typescript + Webpack)?,74222266.0,,
27,"['reactjs', 'typescript', 'material-ui', 'styled-components']","{'account_id': 13240301, 'reputation': 1, 'user_id': 9561091, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qmj7c.jpg?s=256&g=1', 'display_name': 'gNedden', 'link': 'https://stackoverflow.com/users/9561091/gnedden'}",False,56,0,0,1668523405,1666792760,1668523405.0,74209078,CC BY-SA 4.0,https://stackoverflow.com/questions/74209078/how-to-modify-styling-of-a-mui-styled-react-component,How to modify styling of a mui styled() React component?,,,
28,"['java', 'android', 'typescript', 'react-native', 'sdk']","{'account_id': 23055031, 'reputation': 1, 'user_id': 17171194, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwzUAq_njymsUAdEt3CvdHzsJ6eMAzssj0jJe9R=k-s256', 'display_name': 'Lucas Acu&#241;a', 'link': 'https://stackoverflow.com/users/17171194/lucas-acu%c3%b1a'}",False,27,0,0,1668519919,1666964406,1668519919.0,74236275,CC BY-SA 4.0,https://stackoverflow.com/questions/74236275/render-android-native-view-from-an-android-sdk-on-react-native-app,Render Android Native View from an Android SDK on React Native App,,,
29,"['javascript', 'node.js', 'typescript', 'jwt']","{'account_id': 24180336, 'reputation': 115, 'user_id': 18141109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f1c219528e5a8c0a21701577a0b650f?s=256&d=identicon&r=PG', 'display_name': 'Roman', 'link': 'https://stackoverflow.com/users/18141109/roman'}",True,63,2,0,1668468537,1665391293,1668468537.0,74012232,CC BY-SA 4.0,https://stackoverflow.com/questions/74012232/cannot-overgive-the-user-parameter-to-req-user-in-jwt-verify-function,Cannot overgive the user parameter to req.user in jwt.verify function,74054128.0,,
30,"['reactjs', 'typescript', 'firebase', 'next.js', 'next-auth']","{'account_id': 20554854, 'reputation': 53, 'user_id': 15086693, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f150d172d0f707ae69e933f86405835?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alan', 'link': 'https://stackoverflow.com/users/15086693/alan'}",False,163,1,2,1668460344,1666614122,1666825088.0,74181027,CC BY-SA 4.0,https://stackoverflow.com/questions/74181027/next-auth-firebase-cannot-import-statement-outside-a-module,NEXT AUTH + Firebase Cannot import statement outside a module,,,
31,"['typescript', 'hardhat']","{'account_id': 20383599, 'reputation': 1, 'user_id': 14953138, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-c_oRXgLmw9U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmrITfLPkdDRu8yIra_4z5vNJmrXQ/s96-c/photo.jpg?sz=256', 'display_name': 'Ali Salloum', 'link': 'https://stackoverflow.com/users/14953138/ali-salloum'}",True,17,1,-1,1668432413,1666687922,,74191450,CC BY-SA 4.0,https://stackoverflow.com/questions/74191450/file-node-modules-nomicfoundation-hardhat-core-src-not-found,File &#39;.../node_modules/@nomicfoundation/hardhat-core/src&#39; not found,,,
32,"['typescript', 'vue.js']","{'account_id': 16933207, 'reputation': 3, 'user_id': 12246921, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-w95d3lR7ui4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf300eADVhtQ_WC6Otm8EO89Yinkw/photo.jpg?sz=256', 'display_name': 'chrisorner', 'link': 'https://stackoverflow.com/users/12246921/chrisorner'}",True,37,1,0,1668429716,1666330432,,74149159,CC BY-SA 4.0,https://stackoverflow.com/questions/74149159/declare-keyword-not-allowed-in-vue-script-setup,&quot;declare&quot; keyword not allowed in vue &lt;script setup&gt;,74431826.0,,
33,"['reactjs', 'typescript', 'react-flow']","{'account_id': 6385795, 'reputation': 377, 'user_id': 4953759, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://lh3.googleusercontent.com/-wFO7N7GJ8ck/AAAAAAAAAAI/AAAAAAAAABI/P8g9MaSCQ6o/photo.jpg?sz=256', 'display_name': 'Jamshaid Tariq', 'link': 'https://stackoverflow.com/users/4953759/jamshaid-tariq'}",False,63,0,0,1668426636,1664974330,,73960639,CC BY-SA 4.0,https://stackoverflow.com/questions/73960639/exporting-react-flow-renderer-nodes-orderby-their-position-in-canvar,Exporting React-Flow-Renderer Nodes orderBy their position in canvar,,,
34,"['typescript', 'return', 'eslint', 'static-analysis']","{'account_id': 13217925, 'reputation': 3067, 'user_id': 14401160, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'SUTerliakov', 'link': 'https://stackoverflow.com/users/14401160/suterliakov'}",True,30,1,-1,1668426498,1666044657,,74103784,CC BY-SA 4.0,https://stackoverflow.com/questions/74103784/is-there-a-rule-in-eslint-to-deny-assign-then-return-pattern,"Is there a rule in eslint to deny &quot;assign, then return&quot; pattern?",74431139.0,,
35,"['typescript', 'nestjs', 'typeorm']","{'account_id': 23825731, 'reputation': 29, 'user_id': 17832807, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjAZ-IB0h-5RugKVDIOF10TttVFCgkXMzr4S0o6cw=k-s256', 'display_name': 'Shreyash Kolhe', 'link': 'https://stackoverflow.com/users/17832807/shreyash-kolhe'}",False,12,1,0,1668419076,1667047288,,74245362,CC BY-SA 4.0,https://stackoverflow.com/questions/74245362/how-to-update-this-id-relationship-using-typeorm-in-nest-js,How to update this id ( relationship ) using typeOrm in nest js,,,
36,"['typescript', 'react-native', 'redux']","{'account_id': 18410160, 'reputation': 21, 'user_id': 13410694, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90ef9804b15b45f6bb01388ccb57b462?s=256&d=identicon&r=PG&f=1', 'display_name': 'Flap13', 'link': 'https://stackoverflow.com/users/13410694/flap13'}",True,43,2,0,1668410576,1664875658,1668410576.0,73945789,CC BY-SA 4.0,https://stackoverflow.com/questions/73945789/state-does-not-change-on-dispatch-react-native-redux,State does not change on dispatch React Native - Redux,73946131.0,,
37,"['css', 'reactjs', 'typescript', 'next.js', 'vercel']","{'account_id': 12493335, 'reputation': 352, 'user_id': 9094171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90ae55014e20cd19a6b0a6a5a9187c4e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tochi Bedford', 'link': 'https://stackoverflow.com/users/9094171/tochi-bedford'}",False,71,1,1,1668363231,1664873878,1664874575.0,73945393,CC BY-SA 4.0,https://stackoverflow.com/questions/73945393/why-do-images-suddenly-jump-to-cover-full-screen-when-changing-routes-in-next,Why do Images suddenly jump to cover full screen when changing routes in Next,,,
38,"['typescript', 'dependency-injection', 'lazy-loading']","{'account_id': 2816973, 'reputation': 153, 'user_id': 4818123, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/e9734aec5286ca639c05dd7ce7437afd?s=256&d=identicon&r=PG', 'display_name': 'Takeshi Tokugawa YD', 'link': 'https://stackoverflow.com/users/4818123/takeshi-tokugawa-yd'}",False,121,1,5,1668332621,1666509310,1666509613.0,74169292,CC BY-SA 4.0,https://stackoverflow.com/questions/74169292/how-to-implement-the-dependencies-injection-with-lazy-loading-by-native-typescri,How to implement the dependencies injection with lazy loading by native TypeScript?,,,
39,"['javascript', 'reactjs', 'typescript', 'react-hooks', 'remix.run']","{'account_id': 6446724, 'reputation': 894, 'user_id': 4995016, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://lh4.googleusercontent.com/-7rD_n21Ke-M/AAAAAAAAAAI/AAAAAAAACUM/6IO4dHPtIg0/photo.jpg?sz=256', 'display_name': 'sajalsuraj', 'link': 'https://stackoverflow.com/users/4995016/sajalsuraj'}",True,86,1,0,1668234500,1665685329,1668234500.0,74060186,CC BY-SA 4.0,https://stackoverflow.com/questions/74060186/how-to-redirect-to-a-custom-404-page-in-remix-run,How to redirect to a custom 404 page in remix.run?,74061285.0,,
40,"['typescript', 'express', 'prisma', 'monorepo', 'remix.run']","{'account_id': 16256361, 'reputation': 21, 'user_id': 11738899, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6baa7b3b91d6e7ac0590236eb40f8fc9?s=256&d=identicon&r=PG', 'display_name': 'cartes_dev', 'link': 'https://stackoverflow.com/users/11738899/cartes-dev'}",False,165,1,1,1668233793,1665133784,1668233793.0,73984881,CC BY-SA 4.0,https://stackoverflow.com/questions/73984881/remix-multiple-prisma-express-js-monorepo,Remix + multiple Prisma Express.js monorepo,,,
41,"['reactjs', 'typescript', 'next.js', 'styled-components', 'stitches']","{'account_id': 26536509, 'reputation': 13, 'user_id': 20167955, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a636add3f4982514af2413bea4b040f0?s=256&d=identicon&r=PG', 'display_name': 'starfish731', 'link': 'https://stackoverflow.com/users/20167955/starfish731'}",True,65,1,1,1668222003,1664982039,1664982093.0,73962388,CC BY-SA 4.0,https://stackoverflow.com/questions/73962388/typescript-styled-component-the-type-of-this-node-cannot-be-serialized-because,Typescript styled component &quot;The type of this node cannot be serialized because its property &#39;[$$PropertyValue]&#39; cannot be serialized&quot;,74410078.0,,
42,"['javascript', 'reactjs', 'typescript', 'box2d', 'webassembly']","{'account_id': 23189610, 'reputation': 113, 'user_id': 17286169, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d153f1489c25716cb97a7c7f89092361?s=256&d=identicon&r=PG', 'display_name': 'LAYTOR', 'link': 'https://stackoverflow.com/users/17286169/laytor'}",False,62,0,0,1668215675,1666150601,1668215675.0,74119572,CC BY-SA 4.0,https://stackoverflow.com/questions/74119572/receiving-errors-when-trying-to-import-box2dliquidfun-wasm-in-vite,Receiving errors when trying to import Box2D(LiquidFun)-wasm in vite,,,
43,"['node.js', 'typescript', 'jwt', 'nestjs']","{'account_id': 14266486, 'reputation': 3242, 'user_id': 10305444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdffaf7c0a3d7d398e9b004acd125cd6?s=256&d=identicon&r=PG', 'display_name': 'Maifee Ul Asad', 'link': 'https://stackoverflow.com/users/10305444/maifee-ul-asad'}",True,105,2,0,1668152031,1664972282,,73960226,CC BY-SA 4.0,https://stackoverflow.com/questions/73960226/nestjs-jwt-implementation-is-stuck-nest-cant-resolve-dependencies-of-the-jwt,nestjs jwt implementation is stuck - Nest can&#39;t resolve dependencies of the JWT_MODULE_OPTIONS (?),,,
44,"['javascript', 'node.js', 'typescript', 'nestjs']","{'account_id': 25539447, 'reputation': 43, 'user_id': 19325825, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fa76653a45cb6177f676a8af74ffee0?s=256&d=identicon&r=PG', 'display_name': 'Vladon305', 'link': 'https://stackoverflow.com/users/19325825/vladon305'}",True,75,1,1,1668149790,1665921940,1666013602.0,74086957,CC BY-SA 4.0,https://stackoverflow.com/questions/74086957/how-to-save-a-picture-in-nestjs-by-url,How to save a picture in nestjs by url,74398996.0,,
45,"['node.js', 'typescript', 'kubernetes', 'npm', 'snowflake-cloud-data-platform']","{'account_id': 16224760, 'reputation': 45, 'user_id': 11715424, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fa14c05946671407fa742cbd90cc973?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pavan Kumar', 'link': 'https://stackoverflow.com/users/11715424/pavan-kumar'}",False,50,1,1,1668148865,1666115181,,74115298,CC BY-SA 4.0,https://stackoverflow.com/questions/74115298/snowflake-sdk-error-typeerror-cannot-read-properties-of-undefined-reading-s,snowflake sdk error - TypeError: Cannot read properties of undefined (reading &#39;set&#39;) at OcspResponseCache.set,,,
