,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
10,"['javascript', 'typescript', 'eslint', 'tslint', 'typescript-eslint']","{'account_id': 16534654, 'reputation': 97, 'user_id': 11947024, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rN5FpN148xQ/AAAAAAAAAAI/AAAAAAAAAAs/L2pb2qQiuVI/photo.jpg?sz=256', 'display_name': 'Kunie', 'link': 'https://stackoverflow.com/users/11947024/kunie'}",True,638,58532745.0,2,1,1665806452,1571878286,58532698,CC BY-SA 4.0,https://stackoverflow.com/questions/58532698/how-to-config-ignore-single-line-statement-in-eslint-tslint,How to config ignore single line statement in eslint/tslint?,,,
11,"['reactjs', 'typescript', 'generics']","{'account_id': 2445541, 'reputation': 1148, 'user_id': 2133032, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/b1c130c0081af517c811f76b22405f6d?s=256&d=identicon&r=PG', 'display_name': 'Primm', 'link': 'https://stackoverflow.com/users/2133032/primm'}",True,27375,58473012.0,2,72,1665762660,1571533102,58469229,CC BY-SA 4.0,https://stackoverflow.com/questions/58469229/react-with-typescript-generics-while-using-react-forwardref,React with Typescript -- Generics while using React.forwardRef,,,
12,"['javascript', 'typescript', 'tsconfig', 'monorepo', 'yarn-workspaces']","{'account_id': 6383823, 'reputation': 633, 'user_id': 4952357, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Ril8DFEKxxM/AAAAAAAAAAI/AAAAAAAAAAA/tvUiv9BN2KI/photo.jpg?sz=256', 'display_name': 'J V', 'link': 'https://stackoverflow.com/users/4952357/j-v'}",True,6361,,2,15,1665159218,1571991535,58554760,CC BY-SA 4.0,https://stackoverflow.com/questions/58554760/monorepo-with-paths-from-typescript-is-not-working,Monorepo with paths from Typescript is not working,,,
13,"['javascript', 'typescript', 'roles', 'nestjs', 'rbac']","{'account_id': 6813968, 'reputation': 7128, 'user_id': 5243272, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/FJ4jF.jpg?s=256&g=1', 'display_name': 'sandrooco', 'link': 'https://stackoverflow.com/users/5243272/sandrooco'}",False,1825,,1,6,1664905029,1570110711,58220626,CC BY-SA 4.0,https://stackoverflow.com/questions/58220626/role-based-access-control-with-dynamic-roles,Role Based Access Control with dynamic Roles,,,
14,"['typescript', 'express']","{'account_id': 14191709, 'reputation': 195, 'user_id': 10261013, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-v-kEbKV2i9s/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaPZir8hF0wbXXfZCTPwg3EJ87kzNQ/mo/photo.jpg?sz=256', 'display_name': 'Anthony Urbina', 'link': 'https://stackoverflow.com/users/10261013/anthony-urbina'}",False,358,,2,5,1664527265,1569966325,58192673,CC BY-SA 4.0,https://stackoverflow.com/questions/58192673/how-do-i-extend-the-typings-of-express-application-to-give-typings-for-app-local,How do I extend the typings of Express.Application to give typings for app.locals,,,
15,"['typescript', 'mocking', 'jestjs']","{'account_id': 16084208, 'reputation': 113, 'user_id': 11609363, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b6337e83cb57b482075659150a4dbb3b?s=256&d=identicon&r=PG&f=1', 'display_name': 'CosmaTrix', 'link': 'https://stackoverflow.com/users/11609363/cosmatrix'}",True,3184,,2,9,1664418823,1572512149,58639737,CC BY-SA 4.0,https://stackoverflow.com/questions/58639737/import-function-from-a-jest-manual-mock-with-typescript,Import function from a Jest manual mock with Typescript,1572512934.0,,
16,"['node.js', 'postgresql', 'typescript', 'typeorm']","{'account_id': 16192817, 'reputation': 161, 'user_id': 11691138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea8e422bb7705cbbf2040faca8e691b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'jofrly', 'link': 'https://stackoverflow.com/users/11691138/jofrly'}",True,41585,,5,12,1664397079,1571590041,58475174,CC BY-SA 4.0,https://stackoverflow.com/questions/58475174/how-do-i-query-an-array-in-typeorm,How do I query an array in TypeORM,1639235386.0,,
17,"['javascript', 'node.js', 'typescript']","{'account_id': 12761928, 'reputation': 640, 'user_id': 12096021, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JqlFB.jpg?s=256&g=1', 'display_name': 'Gabriel Marcondes', 'link': 'https://stackoverflow.com/users/12096021/gabriel-marcondes'}",True,1160,58325176.0,1,1,1664313954,1570715889,58324712,CC BY-SA 4.0,https://stackoverflow.com/questions/58324712/how-to-require-a-ts-file-from-index-js,How to require a TS file from index.js?,1664313954.0,,
18,"['typescript', 'i18next', 'react-i18next']","{'account_id': 1128185, 'reputation': 26841, 'user_id': 1114926, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/U4uzx.jpg?s=256&g=1', 'display_name': 'Green', 'link': 'https://stackoverflow.com/users/1114926/green'}",True,22563,,5,23,1664286155,1570487789,58277973,CC BY-SA 4.0,https://stackoverflow.com/questions/58277973/how-to-type-check-i18n-dictionaries-with-typescript,How to type check i18n dictionaries with TypeScript?,,,
19,"['reactjs', 'typescript']","{'account_id': 8878237, 'reputation': 392, 'user_id': 9116014, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zBXEe.jpg?s=256&g=1', 'display_name': 'Raja Sharma', 'link': 'https://stackoverflow.com/users/9116014/raja-sharma'}",True,22977,63189197.0,5,8,1663938687,1571919470,58541228,CC BY-SA 4.0,https://stackoverflow.com/questions/58541228/namespace-react-has-no-exported-member-fc-in-types-reactour,Namespace &#39;React&#39; has no exported member &#39;FC&#39;. in &#39;@types/reactour&#39;,,,
20,"['javascript', 'typescript']","{'account_id': 13941708, 'reputation': 1148, 'user_id': 10067412, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J9tzJ.jpg?s=256&g=1', 'display_name': 'lion_bash', 'link': 'https://stackoverflow.com/users/10067412/lion-bash'}",True,10029,58494843.0,1,9,1663937894,1571695899,58494753,CC BY-SA 4.0,https://stackoverflow.com/questions/58494753/typescript-enums-typing-error-argument-of-type-string-is-not-assignable-to-pa,Typescript enums typing error (argument of type &#39;string&#39; is not assignable to parameter of type),,,
21,"['typescript', 'immer.js']","{'account_id': 10605179, 'reputation': 53, 'user_id': 7810849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44f5e50e09e17e55ef13313e9f7b3fad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Del Oracle', 'link': 'https://stackoverflow.com/users/7810849/del-oracle'}",False,181,,2,0,1663758023,1571912497,58539244,CC BY-SA 4.0,https://stackoverflow.com/questions/58539244/modifying-private-fields-with-immer-js,Modifying private fields with immer.js,,,
22,"['typescript', 'npm', 'types', 'build']","{'account_id': 2045171, 'reputation': 832, 'user_id': 1825413, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bdc0079f241d9c2e7cab905c26bf50ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'brainkim', 'link': 'https://stackoverflow.com/users/1825413/brainkim'}",True,3590,,1,3,1663453748,1571426593,58457017,CC BY-SA 4.0,https://stackoverflow.com/questions/58457017/how-do-i-use-the-typesversions-field-in-package-json-to-ship-stricter-types-for,How do I use the typesVersions field in package.json to ship stricter types for newer typescript versions?,,,
23,"['typescript', 'react-redux']","{'account_id': 13239049, 'reputation': 1, 'user_id': 12216735, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/X7GIZ.png?s=256&g=1', 'display_name': 'Silicum Silium', 'link': 'https://stackoverflow.com/users/12216735/silicum-silium'}",True,84735,58235387.0,3,22,1663432029,1570182606,58233934,CC BY-SA 4.0,https://stackoverflow.com/questions/58233934/no-overload-matches-this-call-overload-1-of-2,"No overload matches this call. Overload 1 of 2,",1570183108.0,,
24,"['c#', 'angular', 'typescript', 'asp.net-core', 'signalr']","{'account_id': 9512789, 'reputation': 126, 'user_id': 7070212, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://lh4.googleusercontent.com/-xlSnKkIptHI/AAAAAAAAAAI/AAAAAAAAABs/EVseS28xcdE/photo.jpg?sz=256', 'display_name': 'Ties Theunissen', 'link': 'https://stackoverflow.com/users/7070212/ties-theunissen'}",True,2942,,3,4,1663275284,1572519039,58641742,CC BY-SA 4.0,https://stackoverflow.com/questions/58641742/how-to-work-with-signalr-in-asp-net-core-3-0,How to work with SignalR in ASP.NET Core 3.0,1663275284.0,,
25,"['reactjs', 'typescript']","{'account_id': 6144877, 'reputation': 16887, 'user_id': 4791116, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/w9Q0W.jpg?s=256&g=1', 'display_name': 'Roman', 'link': 'https://stackoverflow.com/users/4791116/roman'}",True,89674,,6,62,1663199412,1570651133,58311442,CC BY-SA 4.0,https://stackoverflow.com/questions/58311442/type-element-is-missing-the-following-properties-from-type-element-type,"Type &#39;Element[]&#39; is missing the following properties from type &#39;Element&#39;: type, props, key",,,
26,"['javascript', 'typescript']","{'user_type': 'does_not_exist', 'display_name': 'user12145474'}",True,6759,58175644.0,1,4,1663186253,1569879699,58175616,CC BY-SA 4.0,https://stackoverflow.com/questions/58175616/cannot-find-module-react-i18next,Cannot find module &#39;react-i18next&#39;,,,
27,"['node.js', 'typescript', 'express', 'nestjs']","{'account_id': 1729526, 'reputation': 616, 'user_id': 1583413, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iXJzR.png?s=256&g=1', 'display_name': 'Mr. DMX', 'link': 'https://stackoverflow.com/users/1583413/mr-dmx'}",True,16877,58258746.0,5,14,1662981189,1570345416,58255000,CC BY-SA 4.0,https://stackoverflow.com/questions/58255000/how-can-i-get-all-the-routes-from-all-the-modules-and-controllers-available-on,How can I get all the routes (from all the modules and controllers available on each module) in Nestjs?,,,
28,"['angular', 'typescript', 'protocol-buffers', 'protobuf.js', 'grpc-web']","{'account_id': 3926827, 'reputation': 301, 'user_id': 3246939, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/a2a668e28f8ffa741ca0c5591f341ee4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aridjar', 'link': 'https://stackoverflow.com/users/3246939/aridjar'}",True,17394,,4,10,1662924253,1570272986,58247650,CC BY-SA 4.0,https://stackoverflow.com/questions/58247650/how-to-use-typescript-protobuf-generated-files-in-a-grpc-angular-application,How to use typescript protobuf generated files in a gRPC angular application,1570290536.0,,
29,"['arrays', 'typescript', 'validation', 'nestjs', 'class-validator']","{'account_id': 152961, 'reputation': 23608, 'user_id': 367878, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/96d8782718596828ab31421d2a3b9740?s=256&d=identicon&r=PG', 'display_name': 'bensiu', 'link': 'https://stackoverflow.com/users/367878/bensiu'}",True,90254,58366367.0,4,49,1661895071,1570803694,58343262,CC BY-SA 4.0,https://stackoverflow.com/questions/58343262/class-validator-validate-array-of-objects,Class-validator - validate array of objects,1570815763.0,,
30,"['reactjs', 'typescript', 'unit-testing', 'jestjs']","{'account_id': 3898326, 'reputation': 843, 'user_id': 3226741, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://graph.facebook.com/100001550997186/picture?type=large', 'display_name': 'MatTaNg', 'link': 'https://stackoverflow.com/users/3226741/mattang'}",False,12139,,1,5,1661338905,1572208242,58583114,CC BY-SA 4.0,https://stackoverflow.com/questions/58583114/how-to-use-jest-to-mock-out-a-private-variable,How to use jest to mock out a private variable,1572273360.0,,
31,"['javascript', 'typescript', 'ionic4', 'deep-linking', 'ionic-native']","{'account_id': 13699508, 'reputation': 207, 'user_id': 9885143, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c0Mn7.png?s=256&g=1', 'display_name': 'Apex', 'link': 'https://stackoverflow.com/users/9885143/apex'}",False,238,,1,0,1661237439,1571670099,58489051,CC BY-SA 4.0,https://stackoverflow.com/questions/58489051/using-ionic-native-deeplinks-to-load-angular-components,Using Ionic Native Deeplinks to Load Angular Components,1571689531.0,,
32,"['reactjs', 'typescript', 'react-native', 'react-hooks']","{'account_id': 4474550, 'reputation': 889, 'user_id': 3639967, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tcPLE.png?s=256&g=1', 'display_name': 'Nostromo', 'link': 'https://stackoverflow.com/users/3639967/nostromo'}",True,9394,58290541.0,4,10,1660826011,1570551935,58290411,CC BY-SA 4.0,https://stackoverflow.com/questions/58290411/how-can-i-initialize-a-class-instance-in-a-stateless-function-component-in-react,How can I initialize a class instance in a stateless function component in React?,1599303424.0,,
33,"['javascript', 'reactjs', 'typescript', 'chromium']","{'account_id': 11338126, 'reputation': 43, 'user_id': 8313248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81fa27e532cb99d7fddd1f2cb8ac3215?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dr. Hartmut Kocher', 'link': 'https://stackoverflow.com/users/8313248/dr-hartmut-kocher'}",False,49,,1,2,1660510621,1570474236,58275498,CC BY-SA 4.0,https://stackoverflow.com/questions/58275498/how-can-i-prevent-a-browser-from-generating-contextmenu-event-for-a-long-touch,How can I prevent a browser from generating ContextMenu event for a long touch,,,
34,"['typescript', 'google-cloud-platform', 'stackdriver', 'google-cloud-stackdriver', 'bunyan']","{'account_id': 14278100, 'reputation': 81, 'user_id': 10313535, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9971336c334646f5a5b0c84f5cf89fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bilel Abderrahmane BENZIANE', 'link': 'https://stackoverflow.com/users/10313535/bilel-abderrahmane-benziane'}",False,460,,0,2,1660051248,1570700771,58320047,CC BY-SA 4.0,https://stackoverflow.com/questions/58320047/google-cloud-logging-bunyan-not-producing-the-logname-i-wrote-in-my-code,@google-cloud/logging-bunyan not producing the logName i wrote in my code,1660051248.0,,
35,"['typescript', 'eslint', 'typescript-eslint']","{'account_id': 2119389, 'reputation': 7034, 'user_id': 2026768, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/e48ee03566f6034c90888ef76ad6fac0?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/2026768/dan'}",True,292158,,25,295,1659930591,1571768686,58510287,CC BY-SA 4.0,https://stackoverflow.com/questions/58510287/parseroptions-project-has-been-set-for-typescript-eslint-parser,&quot;parserOptions.project&quot; has been set for @typescript-eslint/parser,1628034429.0,,
36,"['javascript', 'angular', 'typescript', 'npm-scripts', 'concurrently']","{'account_id': 2050051, 'reputation': 5879, 'user_id': 1829251, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/0af9e5bbe347bfe7f879b99dba340fc8?s=256&d=identicon&r=PG', 'display_name': 'Brian Var', 'link': 'https://stackoverflow.com/users/1829251/brian-var'}",True,2590,58315887.0,1,2,1659714666,1570674088,58314567,CC BY-SA 4.0,https://stackoverflow.com/questions/58314567/how-to-chain-npm-script-call-after-each-ng-serve-build,How to chain npm script call after each ng serve build?,1659714666.0,,
37,"['javascript', 'typescript', 'uri.js']","{'account_id': 8375497, 'reputation': 2036, 'user_id': 6289085, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://lh4.googleusercontent.com/-8MUZtNdEnY4/AAAAAAAAAAI/AAAAAAAACFg/ZZ_59p5l5ik/photo.jpg?sz=256', 'display_name': 'muratoner', 'link': 'https://stackoverflow.com/users/6289085/muratoner'}",True,73351,58414959.0,7,54,1659395750,1571232438,58414515,CC BY-SA 4.0,https://stackoverflow.com/questions/58414515/typescript-3-7beta-optional-chaining-operator-using-problem,Typescript 3.7@beta Optional Chaining operator using problem,1659395750.0,,
38,"['angular', 'typescript', 'unit-testing', 'karma-jasmine']","{'account_id': 9947305, 'reputation': 11531, 'user_id': 7361479, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/soT91.jpg?s=256&g=1', 'display_name': 'kshetline', 'link': 'https://stackoverflow.com/users/7361479/kshetline'}",True,69487,,4,58,1659120272,1571240093,58416969,CC BY-SA 4.0,https://stackoverflow.com/questions/58416969/angular-karma-unit-test-error-1-timers-still-in-the-queue,Angular/Karma unit test error &quot;1 timer(s) still in the queue&quot;,1571248926.0,,
39,['typescript'],"{'account_id': 64413, 'reputation': 1886, 'user_id': 190164, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/ec8f4af4362c75937ca248f5a74e67c0?s=256&d=identicon&r=PG', 'display_name': 'zacaj', 'link': 'https://stackoverflow.com/users/190164/zacaj'}",True,3467,58342749.0,2,11,1658844914,1570800116,58342203,CC BY-SA 4.0,https://stackoverflow.com/questions/58342203/typescript-declare-variable-with-same-type-as-another,Typescript: declare variable with same type as another,,,
40,"['typescript', 'vue.js', 'bootstrap-vue', 'vuejs3', 'vue-composition-api']","{'account_id': 2843716, 'reputation': 8750, 'user_id': 2442714, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/0JEFS.jpg?s=256&g=1', 'display_name': 'ux.engineer', 'link': 'https://stackoverflow.com/users/2442714/ux-engineer'}",True,12507,58579885.0,4,10,1658490635,1572183162,58579884,CC BY-SA 4.0,https://stackoverflow.com/questions/58579884/how-to-access-root-context-from-a-composition-function-in-vue-composition-api,How to access root context from a composition function in Vue Composition API / Vue 3.0 + TypeScript?,,,
41,"['typescript', 'logging', 'nestjs']","{'account_id': 462914, 'reputation': 484, 'user_id': 865499, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ce11fd02d13a34ec8141f60b65a9cee1?s=256&d=identicon&r=PG', 'display_name': 'maricn', 'link': 'https://stackoverflow.com/users/865499/maricn'}",True,8386,,1,7,1658440116,1570915498,58358665,CC BY-SA 4.0,https://stackoverflow.com/questions/58358665/nestjs-log-unique-request-trace,NestJS log unique request trace,1570916670.0,,
42,"['typescript', 'vue.js']","{'account_id': 4965921, 'reputation': 7040, 'user_id': 3995261, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/54754c59e35649b7d22d70b72ce2989a?s=256&d=identicon&r=PG&f=1', 'display_name': 'YakovL', 'link': 'https://stackoverflow.com/users/3995261/yakovl'}",True,343,58397939.0,1,0,1657945912,1570101061,58217940,CC BY-SA 4.0,https://stackoverflow.com/questions/58217940/how-to-make-typescript-know-that-a-public-instance-property-locale-is-added,How to make TypeScript &quot;know&quot; that a public instance property ($locale) is added to Vue?,,,
43,"['javascript', 'typescript', 'vue.js', 'es6-class']","{'account_id': 14555484, 'reputation': 121, 'user_id': 11651776, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0aBmAZt89F0/AAAAAAAAAAI/AAAAAAAAADI/Sjc8g_hNM54/photo.jpg?sz=256', 'display_name': '4e4e4i', 'link': 'https://stackoverflow.com/users/11651776/4e4e4i'}",False,896,,1,0,1657943277,1569932941,58184810,CC BY-SA 4.0,https://stackoverflow.com/questions/58184810/how-to-make-vue-directive-as-es6-class,How to make Vue Directive as ES6 class?,1569937540.0,,
44,"['javascript', 'typescript', 'vue.js', 'webpack']","{'account_id': 13432678, 'reputation': 308, 'user_id': 11243953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/822be68fc1bf6ce6c3870ce304b574a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yahya', 'link': 'https://stackoverflow.com/users/11243953/yahya'}",False,3188,,1,2,1657853348,1570482894,58277248,CC BY-SA 4.0,https://stackoverflow.com/questions/58277248/how-to-compile-typescript-files-to-javascript-using-vue-js,How to compile TypeScript files to JavaScript using Vue.js,,,
45,"['javascript', 'node.js', 'reactjs', 'typescript']","{'account_id': 12761928, 'reputation': 640, 'user_id': 12096021, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JqlFB.jpg?s=256&g=1', 'display_name': 'Gabriel Marcondes', 'link': 'https://stackoverflow.com/users/12096021/gabriel-marcondes'}",True,45961,58271234.0,4,45,1657047795,1570456019,58270901,CC BY-SA 4.0,https://stackoverflow.com/questions/58270901/es2015-module-syntax-is-preferred-over-custom-typescript-modules-and-namespaces,ES2015 module syntax is preferred over custom TypeScript modules and namespaces @typescript-eslint/no-namespace,,,
46,"['typescript', 'redux-saga', 'worker']","{'account_id': 2637225, 'reputation': 2932, 'user_id': 2281602, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/b63b31ed172fe78fa96cfd03f50d97e0?s=256&d=identicon&r=PG', 'display_name': 'Rumpelstinsk', 'link': 'https://stackoverflow.com/users/2281602/rumpelstinsk'}",True,3279,58589384.0,2,1,1656958891,1571835693,58523465,CC BY-SA 4.0,https://stackoverflow.com/questions/58523465/redux-saga-how-to-type-workers-parameter-with-typescript,Redux-saga: How to type worker&#39;s parameter with typeScript,1571896318.0,,
47,"['angular', 'typescript', 'angular-material']","{'account_id': 16765798, 'reputation': 177, 'user_id': 12119497, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a78224af26d1a51ad6ad80edf73b418?s=256&d=identicon&r=PG&f=1', 'display_name': 'SadHippo123', 'link': 'https://stackoverflow.com/users/12119497/sadhippo123'}",True,2681,,2,3,1656580032,1571664704,58487427,CC BY-SA 4.0,https://stackoverflow.com/questions/58487427/is-it-possible-to-pass-mat-options-to-my-custom-mat-select-component-with-ng-con,Is it possible to pass mat-options to my custom mat-select component with ng-content?,1571665278.0,,
