,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason
18,"['angular', 'typescript']","{'account_id': 15964145, 'reputation': 69, 'user_id': 11520321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a37aba7ceee922d9f49daefa5cb51a9f?s=256&d=identicon&r=PG&f=1', 'display_name': 'abdul wahid', 'link': 'https://stackoverflow.com/users/11520321/abdul-wahid'}",True,2339,3,2,1666274341,1602225600,,64275088,CC BY-SA 4.0,https://stackoverflow.com/questions/64275088/how-to-translate-words-in-app-routing-module-ts-in-angular,how to translate words in app.routing.module.ts in angular,,,,
19,"['reactjs', 'typescript', 'visual-studio-code', 'eslint']","{'account_id': 9921068, 'reputation': 9884, 'user_id': 7344164, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TKHbU.jpg?s=256&g=1', 'display_name': 'DevLoverUmar', 'link': 'https://stackoverflow.com/users/7344164/devloverumar'}",True,67831,4,35,1666048251,1602739159,1603121472.0,64365300,CC BY-SA 4.0,https://stackoverflow.com/questions/64365300/how-can-i-remove-unused-imports-declarations-from-the-entire-project-of-react-ty,How can I remove unused imports/declarations from the entire project of React Typescript?,64463447.0,,,
20,"['typescript', 'nestjs', 'class-validator']","{'account_id': 1857792, 'reputation': 275, 'user_id': 1683012, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/65ee8f082f01eaea1669c0e65e7f6a5f?s=256&d=identicon&r=PG', 'display_name': 'user1683012', 'link': 'https://stackoverflow.com/users/1683012/user1683012'}",False,1281,1,9,1666010202,1602585898,,64333699,CC BY-SA 4.0,https://stackoverflow.com/questions/64333699/how-to-get-request-in-class-validator-constraint-in-nestjs,How to get request in class-validator constraint in nestjs,,,,
21,"['typescript', 'webpack', 'ts-loader', 'webpack-cli']","{'account_id': 19852413, 'reputation': 11, 'user_id': 14542628, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd9b0cc88a1a16680e566ab8cca371b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'oliverpk', 'link': 'https://stackoverflow.com/users/14542628/oliverpk'}",True,3422,3,1,1665516056,1603979885,1603983787.0,64592611,CC BY-SA 4.0,https://stackoverflow.com/questions/64592611/webpack-is-not-failing-on-typescript-error,Webpack is not failing on TypeScript error,64725370.0,,,
22,"['typescript', 'svelte']","{'account_id': 7702144, 'reputation': 79, 'user_id': 5837635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/458f87281162e42e7eec1e994b709694?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pinkney', 'link': 'https://stackoverflow.com/users/5837635/pinkney'}",True,1533,3,5,1664886654,1603651986,,64527549,CC BY-SA 4.0,https://stackoverflow.com/questions/64527549/svelte-form-onsubmit-type-typescript,Svelte form on:submit type TypeScript,,,,
23,"['javascript', 'reactjs', 'typescript', 'import', 'react-typescript']","{'account_id': 13252426, 'reputation': 1110, 'user_id': 9569557, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-trgLbv5gNA0/AAAAAAAAAAI/AAAAAAAAABA/YeN46nj6M84/photo.jpg?sz=256', 'display_name': 'Mehadi Hassan', 'link': 'https://stackoverflow.com/users/9569557/mehadi-hassan'}",True,1063,1,1,1664562385,1602479642,,64312030,CC BY-SA 4.0,https://stackoverflow.com/questions/64312030/is-it-possible-to-import-wildcard-path-in-react-typescript,Is it possible to import wildcard path in React Typescript?,64316060.0,,,
24,"['html', 'ios', 'iphone', 'typescript', 'mediarecorder']","{'account_id': 6363922, 'reputation': 4090, 'user_id': 6651840, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HKvngxYaeqI/AAAAAAAAAAI/AAAAAAAAAJg/fQCQ5Csl4Tg/photo.jpg?sz=256', 'display_name': 'Dean Van Greunen', 'link': 'https://stackoverflow.com/users/6651840/dean-van-greunen'}",True,652,2,0,1664529869,1603220090,,64451645,CC BY-SA 4.0,https://stackoverflow.com/questions/64451645/ios-mediarecorder-record-video-via-camera-through-mediarecorder-and-html5-vide,iOS MediaRecorder - Record Video Via Camera Through MediaRecorder and HTML5 Video,64462476.0,,,
25,"['reactjs', 'typescript', 'autocomplete', 'material-ui', 'react-virtualized']","{'account_id': 6793261, 'reputation': 479, 'user_id': 5229553, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05cbb56b3ee98ec0340cd882e2e3bc22?s=256&d=identicon&r=PG&f=1', 'display_name': 'iCodeByte', 'link': 'https://stackoverflow.com/users/5229553/icodebyte'}",True,18745,5,19,1664349034,1601904388,,64209544,CC BY-SA 4.0,https://stackoverflow.com/questions/64209544/how-to-remove-clear-button-on-autocomplete-and-show-only-text,How to remove Clear button on Autocomplete and show only text,,,,
26,"['javascript', 'typescript', 'mariadb', 'nestjs', 'typeorm']","{'account_id': 15984480, 'reputation': 305, 'user_id': 11535355, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2193140904075229/picture?type=large', 'display_name': 'Marcos Paulo J&#250;nior', 'link': 'https://stackoverflow.com/users/11535355/marcos-paulo-j%c3%banior'}",True,1518,1,2,1664336810,1603133240,1603134974.0,64433428,CC BY-SA 4.0,https://stackoverflow.com/questions/64433428/nestjs-stops-working-after-a-few-requests,NestJS stops working after a few requests,,,,
27,"['excel', 'typescript', 'office-scripts']","{'account_id': 16625353, 'reputation': 788, 'user_id': 12014606, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/meriP.jpg?s=256&g=1', 'display_name': 'Ethan', 'link': 'https://stackoverflow.com/users/12014606/ethan'}",True,791,1,2,1664203840,1602869503,,64393820,CC BY-SA 4.0,https://stackoverflow.com/questions/64393820/protect-worksheet-in-office-scripts-with-options,Protect Worksheet in Office Scripts with Options,64395382.0,,,
28,"['angular', 'typescript']","{'account_id': 14521889, 'reputation': 363, 'user_id': 10489340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3aaf24f66a9b9a5cd496e1383f8e056c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yogesh Nikam', 'link': 'https://stackoverflow.com/users/10489340/yogesh-nikam'}",True,7748,1,20,1664177109,1603189779,1603195155.0,64443288,,https://stackoverflow.com/questions/64443288/what-is-the-difference-between-boolean-and-boolean-in-typescript,What is the difference between Boolean and boolean in Typescript?,64443353.0,,1603193196.0,Duplicate
29,"['css', 'angular', 'typescript', 'angular-material']","{'account_id': 19483390, 'reputation': 246, 'user_id': 14253219, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/99Ecx.jpg?s=256&g=1', 'display_name': 'Amos Isaila', 'link': 'https://stackoverflow.com/users/14253219/amos-isaila'}",False,275,2,0,1664092118,1601630937,1601640102.0,64169256,CC BY-SA 4.0,https://stackoverflow.com/questions/64169256/angular-material-mattooltip-break-line-elements,Angular Material matTooltip break line elements,,,,
30,"['javascript', 'typescript', 'visual-studio-code', 'eslint', 'jsdoc']","{'account_id': 3966450, 'reputation': 1238, 'user_id': 3272238, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/RU8sx.png?s=256&g=1', 'display_name': 'jon', 'link': 'https://stackoverflow.com/users/3272238/jon'}",True,6997,2,2,1663603570,1601800254,1663603570.0,64192592,CC BY-SA 4.0,https://stackoverflow.com/questions/64192592/disable-waring-type-of-property-circularly-references-itself-in-mapped-type-or,Disable waring &#39;Type of property circularly references itself in mapped type&#39; or workaround,64193661.0,,,
31,"['typescript', 'react-native', 'styled-components']","{'account_id': 6298483, 'reputation': 1556, 'user_id': 4893825, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/I5bAJ.jpg?s=256&g=1', 'display_name': 'Thomas Dittmar', 'link': 'https://stackoverflow.com/users/4893825/thomas-dittmar'}",True,7540,4,8,1663544396,1603270589,,64460114,CC BY-SA 4.0,https://stackoverflow.com/questions/64460114/rn-flatlist-with-typescript-and-styled-components,RN FlatList with Typescript and Styled Components,64478400.0,,,
32,"['angular', 'typescript', 'angular-renderer2']","{'account_id': 19570532, 'reputation': 111, 'user_id': 14321799, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiVxwpUMTnd4f5Z317Gnp8L9T6PIarY-zqphlOJ=k-s256', 'display_name': 'Fighter Fighter', 'link': 'https://stackoverflow.com/users/14321799/fighter-fighter'}",True,637,2,3,1663413954,1602157285,1602186308.0,64261787,CC BY-SA 4.0,https://stackoverflow.com/questions/64261787/angular-styles-are-not-applying-to-renderer2-created-elements,Angular Styles are not applying to renderer2 created elements,,,,
33,"['typescript', 'vscode-extensions']","{'account_id': 300957, 'reputation': 1028, 'user_id': 608397, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/8e82878d44566f73bed6d60165beeef1?s=256&d=identicon&r=PG', 'display_name': 'mortenma71', 'link': 'https://stackoverflow.com/users/608397/mortenma71'}",True,936,3,2,1662918739,1603625084,,64523144,CC BY-SA 4.0,https://stackoverflow.com/questions/64523144/how-do-i-count-files-in-a-folder-in-a-vscode-extension,How do I count files in a folder in a vscode extension?,,,,
34,"['reactjs', 'typescript', 'eslint', 'tslint']","{'account_id': 5618444, 'reputation': 4360, 'user_id': 4449035, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://lh4.googleusercontent.com/-cDrTIBwolm0/AAAAAAAAAAI/AAAAAAAANmE/OK9Bjdfpl7g/photo.jpg?sz=256', 'display_name': 'Brady Dowling', 'link': 'https://stackoverflow.com/users/4449035/brady-dowling'}",False,2698,2,1,1662894507,1603211702,1603383654.0,64449555,CC BY-SA 4.0,https://stackoverflow.com/questions/64449555/use-react-forwardref-in-typescript-with-no-props,Use React.forwardRef in Typescript with no props,,,,
35,"['typescript', 'vue.js', 'vuejs3', 'vue-composition-api', 'vue-script-setup']","{'account_id': 6239513, 'reputation': 379, 'user_id': 4853611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6ca4f93f069af2c18e30eb30d387e05?s=256&d=identicon&r=PG&f=1', 'display_name': 'Keith Darragh', 'link': 'https://stackoverflow.com/users/4853611/keith-darragh'}",True,24487,1,19,1662491249,1604050475,1660744500.0,64605807,CC BY-SA 4.0,https://stackoverflow.com/questions/64605807/vuejs-3-emit-event-from-child-to-parent-component,Vuejs 3 emit event from child to parent component,64608868.0,,,
36,"['angular', 'typescript', 'font-awesome']","{'account_id': 1379967, 'reputation': 89, 'user_id': 1313199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd85b702f1744b91e3aa4df67024f145?s=256&d=identicon&r=PG', 'display_name': 'kilicos', 'link': 'https://stackoverflow.com/users/1313199/kilicos'}",False,505,1,1,1662358001,1602231385,1662341379.0,64276341,CC BY-SA 4.0,https://stackoverflow.com/questions/64276341/how-to-use-fortawesome-in-typescript-file,how to use fortawesome in typescript file?,,,,
37,"['reactjs', 'typescript', 'angular-material', 'material-ui', 'material-design']","{'account_id': 1491942, 'reputation': 6858, 'user_id': 1398841, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/s8gQQ.png?s=256&g=1', 'display_name': 'phoenix', 'link': 'https://stackoverflow.com/users/1398841/phoenix'}",True,3541,2,3,1662283132,1602531760,,64324406,CC BY-SA 4.0,https://stackoverflow.com/questions/64324406/how-can-material-ui-chip-array-be-used-like-angular-chip-input,How can Material UI Chip array be used like Angular Chip Input?,64339298.0,,,
38,"['reactjs', 'typescript', 'create-react-app']","{'account_id': 18446196, 'reputation': 101, 'user_id': 13437432, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kMvtL.png?s=256&g=1', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/13437432/nick'}",True,7963,6,7,1662235431,1602599718,,64337317,CC BY-SA 4.0,https://stackoverflow.com/questions/64337317/typescript-error-2304-cannot-find-name-div-cra-typescript-template,TypeScript Error 2304: Cannot find name &#39;div&#39; - CRA TypeScript Template,,,,
39,"['node.js', 'typescript', 'nestjs']","{'account_id': 1346049, 'reputation': 352, 'user_id': 1286787, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6381553a2370df9df278fbd73683ba40?s=256&d=identicon&r=PG', 'display_name': 'danielevigi', 'link': 'https://stackoverflow.com/users/1286787/danielevigi'}",True,2629,2,2,1662149084,1603906550,1603907107.0,64578329,CC BY-SA 4.0,https://stackoverflow.com/questions/64578329/nestjs-swagger-module-not-working-properly-with-generic-crud-controller,NestJS swagger module not working properly with generic crud controller,,,,
40,"['typescript', 'npm']","{'account_id': 398026, 'reputation': 12914, 'user_id': 762488, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1f88c7ee3111b1ce307dcf23174fe3e1?s=256&d=identicon&r=PG', 'display_name': 'Antoine', 'link': 'https://stackoverflow.com/users/762488/antoine'}",True,2084,2,4,1662128644,1601480644,1601491623.0,64141154,CC BY-SA 4.0,https://stackoverflow.com/questions/64141154/how-to-locally-add-types-to-untyped-npm-modules-in-typescript,How to locally add types to untyped npm modules in typescript?,,,,
41,"['typescript', 'visual-studio-code', 'eslint', 'tsconfig']","{'account_id': 3418241, 'reputation': 4390, 'user_id': 4010197, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/74d42a3174d531ec8dc80c1d131ad198?s=256&d=identicon&r=PG&f=1', 'display_name': 'MLyck', 'link': 'https://stackoverflow.com/users/4010197/mlyck'}",False,2825,0,3,1662098856,1601517984,1601519120.0,64148113,CC BY-SA 4.0,https://stackoverflow.com/questions/64148113/vscode-eslint-does-not-pickup-tsconfig-paths,VSCode eslint does not pickup tsconfig paths,,,,
42,['typescript'],"{'account_id': 53368, 'reputation': 12320, 'user_id': 159522, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d60161b5a7b5ad8de7bd71fb3b83c544?s=256&d=identicon&r=PG', 'display_name': 'slifty', 'link': 'https://stackoverflow.com/users/159522/slifty'}",True,39128,6,45,1661944404,1603223907,1603224384.0,64452484,CC BY-SA 4.0,https://stackoverflow.com/questions/64452484/how-can-i-safely-access-caught-error-properties-in-typescript,How can I safely access caught Error properties in TypeScript?,64452744.0,,,
43,"['typescript', 'config', 'nestjs']","{'account_id': 11857999, 'reputation': 1526, 'user_id': 8766350, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1162890527145570/picture?type=large', 'display_name': 'Jonas Gr&#248;nbek', 'link': 'https://stackoverflow.com/users/8766350/jonas-gr%c3%b8nbek'}",True,4285,1,10,1661882678,1602601250,1661882678.0,64337784,CC BY-SA 4.0,https://stackoverflow.com/questions/64337784/nestjs-use-configservice-in-simple-provider-class,nestjs use ConfigService in simple provider class,64338290.0,,,
44,['typescript'],"{'account_id': 17723787, 'reputation': 141, 'user_id': 12868141, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Xs1Wd.png?s=256&g=1', 'display_name': 'Wondermarin', 'link': 'https://stackoverflow.com/users/12868141/wondermarin'}",True,4184,1,9,1661509445,1602583984,,64333204,CC BY-SA 4.0,https://stackoverflow.com/questions/64333204/property-relativetimeformat-does-not-exist-on-type-typeof-intl,Property &#39;RelativeTimeFormat&#39; does not exist on type &#39;typeof Intl&#39;,64972112.0,,,
45,"['typescript', 'visual-studio-code', 'angular8', 'tslint']","{'account_id': 11548066, 'reputation': 11, 'user_id': 8461520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c0b6dfcb4bb175bb77ff9eb098d0f4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kartik', 'link': 'https://stackoverflow.com/users/8461520/kartik'}",False,263,1,1,1661416564,1603924532,,64582295,CC BY-SA 4.0,https://stackoverflow.com/questions/64582295/find-unused-variables-in-angular-8,Find unused variables in Angular 8,,,,
46,"['javascript', 'node.js', 'typescript', 'electron', 'svelte']","{'account_id': 8934088, 'reputation': 11342, 'user_id': 6665568, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5dac06cb071c09718d413ff3623953ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Natesh bhat', 'link': 'https://stackoverflow.com/users/6665568/natesh-bhat'}",True,15195,4,19,1661327501,1601814347,,64194571,CC BY-SA 4.0,https://stackoverflow.com/questions/64194571/cannot-find-module-app-svelte-or-its-corresponding-type-declarations,Cannot find module &#39;./App.svelte&#39; or its corresponding type declarations,64194572.0,,,
47,"['typescript', 'pattern-matching']","{'account_id': 7824764, 'reputation': 143, 'user_id': 5916686, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c94b3bb6ee8bf3bb5630bc098be6b88?s=256&d=identicon&r=PG&f=1', 'display_name': 'kibe', 'link': 'https://stackoverflow.com/users/5916686/kibe'}",True,3959,3,7,1661025713,1604122381,,64618727,CC BY-SA 4.0,https://stackoverflow.com/questions/64618727/how-to-match-types-in-typescript,How to match types in Typescript?,,,,
