,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason
10,"['javascript', 'node.js', 'typescript', 'filesystems', 'chokidar']","{'account_id': 14491484, 'reputation': 560, 'user_id': 10526869, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-HFk9XGX4knY/AAAAAAAAAAI/AAAAAAAAAAk/oP5_wo3Diqs/photo.jpg?sz=256', 'display_name': 'Leonardo Rick', 'link': 'https://stackoverflow.com/users/10526869/leonardo-rick'}",False,196,1,1,1667315393,1597697844,63458550,CC BY-SA 4.0,https://stackoverflow.com/questions/63458550/stream-each-new-line-of-file-using-node-js,&quot;Stream&quot; each new line of file using Node.js,,,,
11,"['typescript', 'ethereum', 'web3js']","{'account_id': 6231758, 'reputation': 2676, 'user_id': 4848310, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://i.stack.imgur.com/x36Jy.jpg?s=256&g=1', 'display_name': 'slider', 'link': 'https://stackoverflow.com/users/4848310/slider'}",False,633,1,2,1666981458,1598414378,63590294,CC BY-SA 4.0,https://stackoverflow.com/questions/63590294/typescript-and-web3-batch-requests,Typescript and web3 Batch Requests,,1666981458.0,,
12,"['typescript', 'package.json', 'tsconfig', 'ts-node']","{'account_id': 237026, 'reputation': 8539, 'user_id': 504909, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/aa6c866af04400dc1281bb430792317c?s=256&d=identicon&r=PG', 'display_name': 'user504909', 'link': 'https://stackoverflow.com/users/504909/user504909'}",True,38678,3,28,1665438032,1597646724,63445821,CC BY-SA 4.0,https://stackoverflow.com/questions/63445821/ts-node-execute-typescript-with-module-import-and-module-defined,ts-node execute typescript with module import and module defined,,,,
13,"['typescript', 'memory', 'visual-studio-code', 'task', 'cpu']","{'account_id': 455375, 'reputation': 1068, 'user_id': 853510, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/sHYz8.png?s=256&g=1', 'display_name': 'Tobias Sarnow', 'link': 'https://stackoverflow.com/users/853510/tobias-sarnow'}",True,1072,2,2,1665181885,1598271605,63560940,CC BY-SA 4.0,https://stackoverflow.com/questions/63560940/is-there-a-way-to-reduce-node-js-tasks-processes-in-vs-code-while-typescript-is,Is there a way to reduce node.js tasks/ processes in VS Code while typescript is required for multiple projects?,63582358.0,1598346599.0,,
14,"['reactjs', 'typescript']","{'account_id': 18653836, 'reputation': 601, 'user_id': 13596696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d8477bcfe3c9abe2ba47874d748d8c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'saritha', 'link': 'https://stackoverflow.com/users/13596696/saritha'}",False,1784,3,0,1665145047,1598003873,63520629,CC BY-SA 4.0,https://stackoverflow.com/questions/63520629/how-to-fix-error-argument-of-type-undefined-is-not-assignable-to-parameter-of-ty,How to fix error argument of type undefined is not assignable to parameter of type &#39;string or () =&gt; string usng typescript and react?,,,,
15,"['reactjs', 'typescript', 'package', 'node-modules', 'create-react-app']","{'account_id': 2745321, 'reputation': 93, 'user_id': 2365867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed9e85ee258d68260fb641e98282efb0?s=256&d=identicon&r=PG', 'display_name': 'Mike Cenker', 'link': 'https://stackoverflow.com/users/2365867/mike-cenker'}",True,2475,3,3,1665082980,1597085104,63346193,CC BY-SA 4.0,https://stackoverflow.com/questions/63346193/how-to-set-up-create-react-app-with-local-packages-in-src-folder-while-using-typ,How to set up create-react-app with local packages in src folder while using TypeScript?,,,,
16,"['typescript', 'tsc', 'tsconfig']","{'account_id': 10404480, 'reputation': 369, 'user_id': 7671805, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://graph.facebook.com/10155171308765555/picture?type=large', 'display_name': 'Brian Law', 'link': 'https://stackoverflow.com/users/7671805/brian-law'}",True,15280,2,10,1664967854,1598522604,63613644,CC BY-SA 4.0,https://stackoverflow.com/questions/63613644/fixing-ts2688-cannot-find-type-definition-file-in-node-modules,Fixing TS2688: Cannot find type definition file in node_modules,,,,
17,"['node.js', 'reactjs', 'typescript']","{'account_id': 107396, 'reputation': 177, 'user_id': 285601, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f56346b2127d38c1b13f39cb0df536f8?s=256&d=identicon&r=PG', 'display_name': 'corsair', 'link': 'https://stackoverflow.com/users/285601/corsair'}",True,397,2,0,1664809198,1596846474,63310669,CC BY-SA 4.0,https://stackoverflow.com/questions/63310669/how-do-i-run-a-node-script-in-a-typescript-react-project,How do I run a node script in a typescript react project?,63317013.0,1596868562.0,,
18,"['javascript', 'typescript', 'electron']","{'account_id': 1807733, 'reputation': 2937, 'user_id': 1644471, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/cc67b23ba788b61fc17fdf4af314c378?s=256&d=identicon&r=PG', 'display_name': 'mottosson', 'link': 'https://stackoverflow.com/users/1644471/mottosson'}",True,28209,3,14,1664684726,1597843949,63488141,CC BY-SA 4.0,https://stackoverflow.com/questions/63488141/promise-returned-in-function-argument-where-a-void-return-was-expected,Promise returned in function argument where a void return was expected,63488201.0,1597844013.0,,
19,"['angular', 'typescript', 'angular-reactive-forms']","{'account_id': 13007434, 'reputation': 1583, 'user_id': 9401556, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-t9VqZdwsXog/AAAAAAAAAAI/AAAAAAAAC-Y/OTSnBoAVw6I/photo.jpg?sz=256', 'display_name': 'Mohamad Mousheimish', 'link': 'https://stackoverflow.com/users/9401556/mohamad-mousheimish'}",True,1285,3,0,1664489789,1596542248,63246392,CC BY-SA 4.0,https://stackoverflow.com/questions/63246392/angular-form-always-invalid,Angular form always invalid,63250992.0,1596548256.0,,
20,"['javascript', 'reactjs', 'typescript', 'npm', 'webpack']","{'account_id': 19301002, 'reputation': 787, 'user_id': 14108895, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GianVrnRa3MsweDkhIvhO_qdxNoYmpefGEXwd--xQ=k-s256', 'display_name': 'BennoDev', 'link': 'https://stackoverflow.com/users/14108895/bennodev'}",True,133227,6,55,1664368174,1597474064,63423384,CC BY-SA 4.0,https://stackoverflow.com/questions/63423384/you-may-need-an-additional-loader-to-handle-the-result-of-these-loaders,&quot;You may need an additional loader to handle the result of these loaders.&quot;,63423634.0,1639417040.0,,
21,"['node.js', 'typescript', 'firebase', 'google-cloud-functions', 'firebase-storage']","{'account_id': 349337, 'reputation': 421, 'user_id': 684569, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f2b3a622e178a0d653572ac0e7e6d85a?s=256&d=identicon&r=PG', 'display_name': 'cheshie', 'link': 'https://stackoverflow.com/users/684569/cheshie'}",True,1048,3,1,1663585161,1598155557,63543269,CC BY-SA 4.0,https://stackoverflow.com/questions/63543269/firebase-function-time-out-when-streaming-file-from-firebase-storage-on-emulator,Firebase function time-out when streaming file from Firebase Storage on emulator,,1598288218.0,,
22,['typescript'],"{'account_id': 14444130, 'reputation': 5860, 'user_id': 10433835, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/584735072160572/picture?type=large', 'display_name': 'anny123', 'link': 'https://stackoverflow.com/users/10433835/anny123'}",True,3139,2,5,1663531909,1596803623,63301975,CC BY-SA 4.0,https://stackoverflow.com/questions/63301975/property-name-does-not-exist-on-type-blob,Property &#39;name&#39; does not exist on type &#39;Blob&#39;,,1596805102.0,,
23,"['reactjs', 'typescript', 'react-dom']","{'account_id': 16454910, 'reputation': 1536, 'user_id': 11887348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6859d43a43865d3683ff9793de9b2b7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kishore', 'link': 'https://stackoverflow.com/users/11887348/kishore'}",True,71977,9,52,1663329630,1598004041,63520680,CC BY-SA 4.0,https://stackoverflow.com/questions/63520680/argument-of-type-htmlelement-null-is-not-assignable-to-parameter-of-type-el,Argument of type &#39;HTMLElement | null&#39; is not assignable to parameter of type &#39;Element&#39;. Type &#39;null&#39; is not assignable to type &#39;Element&#39;.ts(2345),63520829.0,1650449126.0,,
24,"['reactjs', 'typescript']","{'account_id': 10414692, 'reputation': 199, 'user_id': 13581281, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ipNTghHnEKA/AAAAAAAAAAI/AAAAAAAAA8A/MJDJGcGkatE/photo.jpg?sz=256', 'display_name': 'Yusuf Abukar', 'link': 'https://stackoverflow.com/users/13581281/yusuf-abukar'}",True,7747,1,6,1663249209,1597153299,63359441,CC BY-SA 4.0,https://stackoverflow.com/questions/63359441/react-typescript-type-x-is-not-assignable-to-type-intrinsicattributes-pr,React Typescript: Type &#39;X&#39; is not assignable to type &#39;IntrinsicAttributes &amp; { properties }. TS2322,,,,
25,['typescript'],"{'account_id': 7084284, 'reputation': 33304, 'user_id': 5421539, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/39375cb7a86a17c5b92b79d0fee6d169?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joey Yi Zhao', 'link': 'https://stackoverflow.com/users/5421539/joey-yi-zhao'}",True,152,1,0,1663018061,1598846294,63664604,CC BY-SA 4.0,https://stackoverflow.com/questions/63664604/how-can-i-reference-a-enum-in-another-enum,How can I reference a enum in another enum,63664673.0,,,
26,"['angular', 'typescript', 'datepicker', 'angular-material']","{'account_id': 15813248, 'reputation': 426, 'user_id': 11409681, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-47aqfcpt5-o/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcaiT-qajEBytAkyoUug4_4vgjl1Q/mo/photo.jpg?sz=256', 'display_name': 'Alexandre Adereyko', 'link': 'https://stackoverflow.com/users/11409681/alexandre-adereyko'}",True,17682,2,10,1662821844,1596636564,63267006,CC BY-SA 4.0,https://stackoverflow.com/questions/63267006/mat-date-range-input-isnt-known-element-angular-material,mat-date-range-input isn&#39;t known element [Angular material],63288027.0,,,
27,"['typescript', 'react-native', 'react-navigation', 'react-navigation-stack', 'react-navigation-v5']","{'account_id': 12978686, 'reputation': 2652, 'user_id': 9927519, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iMTk4.jpg?s=256&g=1', 'display_name': 'Xiiryo', 'link': 'https://stackoverflow.com/users/9927519/xiiryo'}",True,8581,4,5,1662744071,1598743518,63652687,CC BY-SA 4.0,https://stackoverflow.com/questions/63652687/interface-does-not-satisfy-the-constraint-recordstring-object-undefined,"interface does not satisfy the constraint &#39;Record&lt;string, object | undefined&gt;&#39;. Index signature is missing in type &#39;StackParamList&#39;.ts(2344)",,,,
28,"['angular', 'typescript', 'view', 'casting', 'angular9']","{'account_id': 9686367, 'reputation': 85, 'user_id': 7186033, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ZL9oJgdMmZA/AAAAAAAAAAI/AAAAAAAAAA8/FPfzkMQcYHA/photo.jpg?sz=256', 'display_name': 'Rodolfo Contreras', 'link': 'https://stackoverflow.com/users/7186033/rodolfo-contreras'}",False,8229,1,7,1662696385,1596494899,63237945,CC BY-SA 4.0,https://stackoverflow.com/questions/63237945/angular-9-variable-not-updating-in-view,Angular 9 Variable not updating in View,,1596503796.0,,
29,"['typescript', 'generics', 'types']","{'account_id': 5059506, 'reputation': 854, 'user_id': 4061620, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/054a6e820a38bcd65780bfaab517e7dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bene', 'link': 'https://stackoverflow.com/users/4061620/bene'}",True,6839,3,9,1662640162,1598348569,63576130,CC BY-SA 4.0,https://stackoverflow.com/questions/63576130/typescript-update-object-properties-dynamically-with-object-entries,Typescript - Update object properties dynamically with Object.entries,,,,
30,['typescript'],"{'account_id': 1828476, 'reputation': 5393, 'user_id': 1660584, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/304c8df09299f7160c810de78c83fdb1?s=256&d=identicon&r=PG', 'display_name': 'amik', 'link': 'https://stackoverflow.com/users/1660584/amik'}",False,242,1,0,1662061956,1597317476,63394011,CC BY-SA 4.0,https://stackoverflow.com/questions/63394011/restrict-accessing-tostring-using-typescript-interface-type,Restrict accessing toString using typescript interface/type,,,,
31,"['typescript', 'vue.js', 'async-await', 'grpc', 'grpc-web']","{'account_id': 9471891, 'reputation': 612, 'user_id': 7042509, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/1597017443657502/picture?type=large', 'display_name': 'Bastian Nanchen', 'link': 'https://stackoverflow.com/users/7042509/bastian-nanchen'}",True,4632,2,7,1661864503,1598622965,63635233,CC BY-SA 4.0,https://stackoverflow.com/questions/63635233/how-to-use-async-await-pattern-with-grpc-web,How to use async/await pattern with gRPC Web?,63643655.0,,,
32,"['angular', 'typescript', 'angular8', 'googleplacesautocomplete', 'agm-core']","{'account_id': 14772086, 'reputation': 634, 'user_id': 10668235, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-J1LiIMsXk7A/AAAAAAAAAAI/AAAAAAAAAJ8/9W18ZKEK6l0/photo.jpg?sz=256', 'display_name': 'Naman Kumar', 'link': 'https://stackoverflow.com/users/10668235/naman-kumar'}",True,13779,2,7,1661248076,1598469833,63604420,CC BY-SA 4.0,https://stackoverflow.com/questions/63604420/cannot-find-name-google-angular-8,Cannot find name &#39;google&#39; angular 8,63645578.0,1598563509.0,,
33,"['angular', 'typescript', 'angular-akita']","{'account_id': 9580895, 'reputation': 95, 'user_id': 7115451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bdff40c23af62d2b2c656c1f3b5ad15?s=256&d=identicon&r=PG&f=1', 'display_name': 'jonpfl', 'link': 'https://stackoverflow.com/users/7115451/jonpfl'}",True,1035,4,1,1661169574,1596225600,63198393,CC BY-SA 4.0,https://stackoverflow.com/questions/63198393/if-i-have-a-nested-readonly-array-inside-an-object-how-do-i-copy-that-object-an,"If I have a nested readonly array inside an object, how do I copy that object and convert the array to be mutable (so I can insert into akita)?",,1596227198.0,,
34,"['javascript', 'typescript', 'generics']","{'account_id': 1706838, 'reputation': 511, 'user_id': 1565742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93313a2845c019dd97aec824e44f5672?s=256&d=identicon&r=PG', 'display_name': 'diekunstderfuge', 'link': 'https://stackoverflow.com/users/1565742/diekunstderfuge'}",True,713,1,0,1661121570,1598026294,63526387,CC BY-SA 4.0,https://stackoverflow.com/questions/63526387/typescript-generic-constraint-find-property-names-shared-by-two-types,typescript generic constraint find property names shared by two types,63526935.0,,,
35,"['reactjs', 'typescript', 'styled-components']","{'account_id': 8835889, 'reputation': 151, 'user_id': 6600216, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/fJzG1.jpg?s=256&g=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/6600216/paul'}",True,723,1,1,1660835120,1597938278,63508687,CC BY-SA 4.0,https://stackoverflow.com/questions/63508687/typescript-reassign-inputhtmlattributes,TypeScript Reassign InputHTMLAttributes,,1597938878.0,,
36,"['typescript', 'next.js', 'es6-modules']","{'account_id': 4865459, 'reputation': 1936, 'user_id': 3923882, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'arcticmatt', 'link': 'https://stackoverflow.com/users/3923882/arcticmatt'}",False,7807,2,3,1660489635,1597389068,63408148,CC BY-SA 4.0,https://stackoverflow.com/questions/63408148/next-js-module-not-found-when-importing-typescript-module,Next.js - module not found when importing TypeScript module,,1597389554.0,,
37,"['typescript', 'recursion', 'transformation', 'conditional-types', 'mapped-types']","{'account_id': 1495621, 'reputation': 8156, 'user_id': 1401634, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/772d1323b509faf3e0e9283e697754a9?s=256&d=identicon&r=PG', 'display_name': 'Ivan Wang', 'link': 'https://stackoverflow.com/users/1401634/ivan-wang'}",True,388,2,3,1660225591,1596670646,63274898,CC BY-SA 4.0,https://stackoverflow.com/questions/63274898/typescript-mapped-type-that-deep-transforms-with-tuple-union-support,TypeScript mapped type that deep transforms with tuple/union support,63276284.0,1596677958.0,,
38,"['typescript', 'webpack', 'sass', 'memory-leaks', 'less']","{'account_id': 19287144, 'reputation': 131, 'user_id': 14097916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/170ed5f4519ab5f11ddfa17bddc1102a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marius Mikelsen', 'link': 'https://stackoverflow.com/users/14097916/marius-mikelsen'}",False,3757,1,9,1659973805,1597305674,63390672,CC BY-SA 4.0,https://stackoverflow.com/questions/63390672/identifying-memory-leak-in-webpack-build,Identifying memory leak in webpack build,,,,
39,"['reactjs', 'typescript', 'forms', 'react-hooks', 'react-hook-form']","{'account_id': 13720390, 'reputation': 57, 'user_id': 9900438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b963043ce7745ad75526acc8a567f81?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cadu', 'link': 'https://stackoverflow.com/users/9900438/cadu'}",True,16664,2,4,1659950808,1597252495,63381635,CC BY-SA 4.0,https://stackoverflow.com/questions/63381635/how-to-use-react-hook-form-with-typescript-input-component,How to use React Hook Form with Typescript (Input Component),,1597259992.0,,
40,"['reactjs', 'typescript', 'webpack', 'mocha.js', 'babeljs']","{'account_id': 1914742, 'reputation': 396, 'user_id': 1727587, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/ar6IM.jpg?s=256&g=1', 'display_name': 'Watchful Protector', 'link': 'https://stackoverflow.com/users/1727587/watchful-protector'}",False,663,1,0,1659906430,1597207870,63369972,CC BY-SA 4.0,https://stackoverflow.com/questions/63369972/testing-tsx-component-with-mocha-typescript-react-and-mocha,"Testing tsx component with mocha - TypeScript, React and Mocha",,,,
41,"['javascript', 'angular', 'typescript', 'validation', 'angular-reactive-forms']","{'account_id': 11312101, 'reputation': 37, 'user_id': 8294963, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0V31y-IaQ0E/AAAAAAAAAAI/AAAAAAAAGD0/oqWvT6_nSy0/photo.jpg?sz=256', 'display_name': 'Manjeet Yadav', 'link': 'https://stackoverflow.com/users/8294963/manjeet-yadav'}",True,6284,2,2,1659669740,1597162042,63362117,CC BY-SA 4.0,https://stackoverflow.com/questions/63362117/how-to-add-custom-unique-validator-for-form-values-in-angular-reactive-form,How to add custom unique validator for form values in angular reactive form?,,1659669740.0,,
42,"['node.js', 'typescript', 'ts-node']","{'account_id': 15879487, 'reputation': 370, 'user_id': 11457634, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-juka1cG0mzk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reSIQ0KdaMLChETopVKkSd3R4QWPQ/mo/photo.jpg?sz=256', 'display_name': 'Francisco Pena', 'link': 'https://stackoverflow.com/users/11457634/francisco-pena'}",True,27266,6,22,1659567752,1596923336,63320525,CC BY-SA 4.0,https://stackoverflow.com/questions/63320525/error-ts1259-module-node-modules-types-express-index-can-only-be-default,error TS1259: Module &#39;&quot;./node_modules/@types/express/index&quot;&#39; can only be default-imported using the &#39;esModuleInterop&#39; flag,63320901.0,1596926674.0,,
43,"['angular', 'typescript', 'angular9', 'code-splitting']","{'account_id': 2507360, 'reputation': 859, 'user_id': 2180651, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/8ba6dc49a04dc1bd8acaa8818ea65e94?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tr1et', 'link': 'https://stackoverflow.com/users/2180651/tr1et'}",True,1120,1,3,1659460286,1596451602,63228031,CC BY-SA 4.0,https://stackoverflow.com/questions/63228031/angular-how-to-do-code-splitting-in-angular-9-ivy,Angular - How to do code-splitting in Angular 9 - Ivy?,,1596470703.0,,
44,['typescript'],"{'account_id': 4116801, 'reputation': 6155, 'user_id': 3378165, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/76ef2700d4dd41d34d3299df1934bfdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3378165', 'link': 'https://stackoverflow.com/users/3378165/user3378165'}",True,340,3,2,1659370390,1598547936,63620951,CC BY-SA 4.0,https://stackoverflow.com/questions/63620951/what-is-the-meaning-of-square-brackets-on-a-function-parameter,What is the meaning of square brackets on a function parameter,63621030.0,1598625118.0,,
45,"['node.js', 'typescript', 'mongoose', 'mongoose-schema']","{'account_id': 875272, 'reputation': 1846, 'user_id': 1008671, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/8cf6c7d06dadb927afe76d1e5d5738d4?s=256&d=identicon&r=PG', 'display_name': 'BudwiseЯ', 'link': 'https://stackoverflow.com/users/1008671/budwise%d0%af'}",True,771,3,1,1659349612,1598172907,63545124,CC BY-SA 4.0,https://stackoverflow.com/questions/63545124/mongoose-property-pull-does-not-exist-on-type-address,Mongoose: Property &#39;pull&#39; does not exist on type &#39;Address[]&#39;,63545342.0,,,
46,"['node.js', 'typescript', 'npm', 'visual-studio-code', 'terminology']","{'account_id': 8522574, 'reputation': 1917, 'user_id': 6388929, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zw8Ib.jpg?s=256&g=1', 'display_name': 'Wayrex', 'link': 'https://stackoverflow.com/users/6388929/wayrex'}",True,32167,2,61,1659272792,1597616370,63442436,CC BY-SA 4.0,https://stackoverflow.com/questions/63442436/what-is-the-pwa-node-type-launch-configuration-on-vscode,What is the pwa-node type launch configuration on VSCode?,64261636.0,1627625912.0,,
