,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason
17,"['typescript', 'typescript-typings', 'typescript-generics']","{'account_id': 11164958, 'reputation': 195, 'user_id': 8193907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d83ae2defabc43cb43aece025c7cd94e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Frans Bstrom', 'link': 'https://stackoverflow.com/users/8193907/frans-bstrom'}",True,1047,2,2,1663969537,1579575381,1579600686.0,59833588,CC BY-SA 4.0,https://stackoverflow.com/questions/59833588/flatten-nested-tuple-type-and-preserve-order,Flatten nested tuple type and preserve order,59833759.0,,,
18,"['angular', 'typescript']","{'account_id': 17113839, 'reputation': 423, 'user_id': 12383916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/250297c78cc63e660ceb2f3fc2172947?s=256&d=identicon&r=PG&f=1', 'display_name': 'xRay', 'link': 'https://stackoverflow.com/users/12383916/xray'}",True,69036,4,16,1663248748,1578584531,1578586678.0,59667515,CC BY-SA 4.0,https://stackoverflow.com/questions/59667515/type-object-must-have-a-symbol-iterator-method-that-returns-an-iterator,Type &#39;object&#39; must have a &#39;Symbol.iterator&#39; method that returns an iterator,59668114.0,,,
19,['typescript'],"{'account_id': 15506569, 'reputation': 137, 'user_id': 11186578, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/377381d55eeeed26331f6f1b73addf17?s=256&d=identicon&r=PG&f=1', 'display_name': 'amdilley', 'link': 'https://stackoverflow.com/users/11186578/amdilley'}",True,6449,4,12,1662741464,1578379920,1578380355.0,59623524,CC BY-SA 4.0,https://stackoverflow.com/questions/59623524/typescript-how-to-map-type-keys-to-camelcase,Typescript how to map type keys to camelCase,65015868.0,,,
20,"['typescript', 'eslint']","{'account_id': 7743838, 'reputation': 724, 'user_id': 5862463, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://graph.facebook.com/1556454978009981/picture?type=large', 'display_name': 'Haris', 'link': 'https://stackoverflow.com/users/5862463/haris'}",True,12458,2,13,1662566500,1579537732,,59827402,CC BY-SA 4.0,https://stackoverflow.com/questions/59827402/eslint-not-working-with-the-typescript-syntax,Eslint not working with the TypeScript syntax,,,,
21,"['typescript', 'vue.js', 'vuejs2', 'mixins', 'vue-mixin']","{'account_id': 17470412, 'reputation': 4559, 'user_id': 12666332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J2Yn0.jpg?s=256&g=1', 'display_name': 'SeyyedKhandon', 'link': 'https://stackoverflow.com/users/12666332/seyyedkhandon'}",True,2559,4,0,1662497096,1579540430,1657764997.0,59828104,CC BY-SA 4.0,https://stackoverflow.com/questions/59828104/ts2339-error-how-to-use-typescript-mixin-in-vuejs-project,ts2339 error: how to use typescript mixin in vuejs project?,59908522.0,,,
22,"['typescript', 'visual-studio-code', 'vscode-settings']","{'account_id': 6640135, 'reputation': 813, 'user_id': 5126079, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/aeabf983f8982e3bbe0bd68dd9eadbc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Galaxy', 'link': 'https://stackoverflow.com/users/5126079/galaxy'}",True,717,3,0,1662435466,1580336799,1580339459.0,59976523,CC BY-SA 4.0,https://stackoverflow.com/questions/59976523/how-to-disable-auto-join-lines-on-save-in-vs-code,How to disable auto join lines on save in VS code?,,,,
23,['typescript'],"{'account_id': 6656175, 'reputation': 16714, 'user_id': 5136659, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/cLUPF.jpg?s=256&g=1', 'display_name': 'Ali Faris', 'link': 'https://stackoverflow.com/users/5136659/ali-faris'}",True,213081,6,119,1662427996,1578912514,1578913233.0,59715119,CC BY-SA 4.0,https://stackoverflow.com/questions/59715119/type-null-is-not-assignable-to-type-t,Type &#39;null&#39; is not assignable to type &#39;T&#39;,59715225.0,,,
24,"['javascript', 'reactjs', 'typescript']","{'account_id': 7217169, 'reputation': 328, 'user_id': 5509173, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a4cb877e2116d34d828f9099a2a7a5a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Switch386', 'link': 'https://stackoverflow.com/users/5509173/switch386'}",True,3764,2,2,1662313715,1579103486,,59755005,CC BY-SA 4.0,https://stackoverflow.com/questions/59755005/migrating-away-from-typescript-in-a-react-project,Migrating away from Typescript in a React project,59758522.0,,,
25,"['angular', 'typescript', 'angular-reactive-forms']","{'account_id': 13766382, 'reputation': 111, 'user_id': 9934867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/521ead29716fc665c1990fac57781c17?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ajay.k', 'link': 'https://stackoverflow.com/users/9934867/ajay-k'}",False,816,1,1,1661334113,1579182455,1579212278.0,59771041,CC BY-SA 4.0,https://stackoverflow.com/questions/59771041/angular-7-reactive-form-dropdown-options-are-not-updating,Angular 7 Reactive Form Dropdown Options Are Not Updating,,,,
26,"['postgresql', 'typescript', 'typeorm']","{'account_id': 17446654, 'reputation': 133, 'user_id': 12647551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a6303fafa259a52f32422768f50dbf3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexandre Vieira', 'link': 'https://stackoverflow.com/users/12647551/alexandre-vieira'}",True,25799,2,8,1661290670,1578483376,1578483575.0,59645009,CC BY-SA 4.0,https://stackoverflow.com/questions/59645009/how-to-return-only-some-columns-of-a-relations-with-typeorm,How to return only some columns of a relations with Typeorm,59648024.0,,,
27,['typescript'],"{'account_id': 125140, 'reputation': 25617, 'user_id': 320724, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/QjpKD.jpg?s=256&g=1', 'display_name': 'Bohn', 'link': 'https://stackoverflow.com/users/320724/bohn'}",True,573,1,3,1661272248,1578940755,,59722333,CC BY-SA 4.0,https://stackoverflow.com/questions/59722333/union-and-intersection-of-types,Union and Intersection of types,59723040.0,,,
28,"['reactjs', 'typescript', 'testing', 'jestjs']","{'account_id': 17551774, 'reputation': 3, 'user_id': 12732043, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f05173540883405f0ce2eca662268fea?s=256&d=identicon&r=PG&f=1', 'display_name': 'javaface', 'link': 'https://stackoverflow.com/users/12732043/javaface'}",True,4377,2,0,1660728729,1579272622,1579287564.0,59789702,CC BY-SA 4.0,https://stackoverflow.com/questions/59789702/jest-test-of-react-application-with-typescript-syntaxerror-unexpected-reserve,Jest test of React application with TypeScript SyntaxError... Unexpected reserved word &#39;interface&#39;,59789787.0,,,
29,"['javascript', 'typescript']","{'account_id': 15620997, 'reputation': 402, 'user_id': 11269833, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/corD7.jpg?s=256&g=1', 'display_name': 'ratsafalig', 'link': 'https://stackoverflow.com/users/11269833/ratsafalig'}",False,224,2,0,1660482793,1580473261,,60003804,CC BY-SA 4.0,https://stackoverflow.com/questions/60003804/typescript-with-classic-moduleresolution-work-incorrect,TypeScript with classic moduleResolution work incorrect,,,,
30,"['typescript', 'webpack', 'sass']","{'account_id': 13042420, 'reputation': 610, 'user_id': 9425376, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-C9KyMESxvmg/AAAAAAAAAAI/AAAAAAAAB14/d6aBhBSDfUM/photo.jpg?sz=256', 'display_name': 'Neok', 'link': 'https://stackoverflow.com/users/9425376/neok'}",True,1676,1,2,1660400068,1580400332,1580463245.0,59990025,CC BY-SA 4.0,https://stackoverflow.com/questions/59990025/typescript-generated-cssexports-interface-how-to-import-compile,Typescript generated CssExports interface: how to import / compile?,,,,
31,"['typescript', 'merge', 'spread-syntax']","{'account_id': 257776, 'reputation': 25221, 'user_id': 539490, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/3RiAU.png?s=256&g=1', 'display_name': 'AJP', 'link': 'https://stackoverflow.com/users/539490/ajp'}",True,937,3,0,1660239783,1578668785,1578689517.0,59684256,CC BY-SA 4.0,https://stackoverflow.com/questions/59684256/type-safe-merge-of-object-literals-in-typescript,Type safe merge of object literals in typescript,59685402.0,,,
32,"['mongodb', 'typescript', 'express']","{'account_id': 16820071, 'reputation': 31, 'user_id': 12160774, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-P5WRZmVFOsY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcQcHydZ5nZqQzYI3QxjkUGvEytpQ/photo.jpg?sz=256', 'display_name': 'pbvvgr', 'link': 'https://stackoverflow.com/users/12160774/pbvvgr'}",False,1604,1,2,1659979534,1577862658,,59550635,CC BY-SA 4.0,https://stackoverflow.com/questions/59550635/assertionerror-err-assertion-host-should-not-be-empty-at-proxy-in-expressjs,AssertionError [ERR_ASSERTION]: Host should not be empty at proxy in expressjs,,,,
33,"['angular', 'typescript', 'angular-module', 'shared-module']","{'account_id': 7228063, 'reputation': 5357, 'user_id': 5515945, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/0dff377215259dc09c572ca2dbb0bbe1?s=256&d=identicon&r=PG&f=1', 'display_name': 'DiPix', 'link': 'https://stackoverflow.com/users/5515945/dipix'}",False,854,2,0,1659523520,1579024031,,59739188,CC BY-SA 4.0,https://stackoverflow.com/questions/59739188/should-i-add-modules-to-imports-in-sharedmodule-angular,Should I add modules to Imports in SharedModule - Angular?,,,,
34,"['reactjs', 'typescript', 'webpack', 'rollup']","{'account_id': 10708217, 'reputation': 1807, 'user_id': 7881234, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6cb0dea4bda1e3667ef29d6e878d273?s=256&d=identicon&r=PG&f=1', 'display_name': 'doobean', 'link': 'https://stackoverflow.com/users/7881234/doobean'}",False,7878,1,0,1659258175,1580456839,,59999834,CC BY-SA 4.0,https://stackoverflow.com/questions/59999834/how-to-import-component-from-another-project,How to import component from another project,,,,
35,"['reactjs', 'typescript', 'docker', 'next.js']","{'account_id': 14612917, 'reputation': 1051, 'user_id': 10553879, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nbTIa.jpg?s=256&g=1', 'display_name': 'BURGERFLIPPER101', 'link': 'https://stackoverflow.com/users/10553879/burgerflipper101'}",True,27258,4,26,1658997750,1578663989,,59682961,CC BY-SA 4.0,https://stackoverflow.com/questions/59682961/asked-to-install-typescript-when-already-installed-when-building-docker-image,Asked to install Typescript when already installed when building Docker image,59684275.0,,,
36,"['typescript', 'typescript-typings']","{'account_id': 12646061, 'reputation': 1063, 'user_id': 9191773, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2yiZw.png?s=256&g=1', 'display_name': 'josias', 'link': 'https://stackoverflow.com/users/9191773/josias'}",True,2190,3,7,1658869534,1579868489,,59896317,CC BY-SA 4.0,https://stackoverflow.com/questions/59896317/typescript-key-index-signature-only-for-all-properties-that-are-not-defined,TypeScript: key index signature only for all properties that are not defined,59898881.0,,,
37,['typescript'],"{'account_id': 180622, 'reputation': 59261, 'user_id': 414062, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/xc7mu.jpg?s=256&g=1', 'display_name': 'Dominic', 'link': 'https://stackoverflow.com/users/414062/dominic'}",True,1030,2,0,1658821174,1577861220,,59550509,CC BY-SA 4.0,https://stackoverflow.com/questions/59550509/cannot-push-object-with-typed-fields-to-array-typescript-error,Cannot push object with typed fields to array (Typescript error),59550565.0,,,
38,"['angular', 'typescript']","{'account_id': 17467036, 'reputation': 187, 'user_id': 12663596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/780ebddfd287db4df61fb1a173fef594?s=256&d=identicon&r=PG', 'display_name': 'luifon', 'link': 'https://stackoverflow.com/users/12663596/luifon'}",True,7786,3,7,1658816917,1580430320,1580430980.0,59996430,CC BY-SA 4.0,https://stackoverflow.com/questions/59996430/angular-8-resolver-isnt-working-no-provider-for-resolver,Angular 8 Resolver isn&#39;t working: No provider for Resolver,59997695.0,,,
39,"['reactjs', 'typescript', 'dom', 'dom-events']","{'account_id': 14490681, 'reputation': 1181, 'user_id': 10467064, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YLRIa.jpg?s=256&g=1', 'display_name': 'Michal Kurz', 'link': 'https://stackoverflow.com/users/10467064/michal-kurz'}",True,1771,2,8,1658742481,1579951288,1580078352.0,59908731,CC BY-SA 4.0,https://stackoverflow.com/questions/59908731/ts2339-property-closest-does-not-exist-on-type-eventtarget-how-do-i-get,TS2339: Property &#39;closest&#39; does not exist on type &#39;EventTarget&#39;. - How do I get native event.target in React?,,,,
40,"['javascript', 'node.js', 'typescript', 'puppeteer', 'webautomation']","{'account_id': 11944159, 'reputation': 659, 'user_id': 8739916, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu25Zc53aJyMpfBe2HIdGDjKnk9AQYlNNS64TKRR=k-s256', 'display_name': 'JollyRoger', 'link': 'https://stackoverflow.com/users/8739916/jollyroger'}",True,1995,1,1,1658145390,1580374824,1658145390.0,59982245,CC BY-SA 4.0,https://stackoverflow.com/questions/59982245/how-to-wait-for-an-elementhandle-object-click-operation-in-puppeteer,How to wait for an ElementHandle object click operation in Puppeteer,59987486.0,,,
41,"['typescript', 'vue.js', 'axios']","{'account_id': 3145308, 'reputation': 171, 'user_id': 2659895, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0cda46a1f8a4ceccf0ce8732d78bbf2e?s=256&d=identicon&r=PG', 'display_name': 'ashleytwo', 'link': 'https://stackoverflow.com/users/2659895/ashleytwo'}",False,565,1,1,1657950392,1578478384,1578484627.0,59643631,CC BY-SA 4.0,https://stackoverflow.com/questions/59643631/referencing-data-in-vue-async-function,Referencing data in Vue async function,,,,
42,"['typescript', 'vue.js', 'vuejs2', 'vue-class-components', 'vue-composition-api']","{'account_id': 17470412, 'reputation': 4559, 'user_id': 12666332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J2Yn0.jpg?s=256&g=1', 'display_name': 'SeyyedKhandon', 'link': 'https://stackoverflow.com/users/12666332/seyyedkhandon'}",True,1868,2,1,1657949548,1579763483,,59873235,CC BY-SA 4.0,https://stackoverflow.com/questions/59873235/is-vuejs2-x-composition-api-fully-compatibile-with-typescript,is vuejs2.x composition api fully compatibile with typescript?,59896085.0,,,
43,"['typescript', 'vue.js', 'webpack', 'vuejs2']","{'account_id': 10630952, 'reputation': 1148, 'user_id': 7829123, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rwdmn.png?s=256&g=1', 'display_name': 'Martin Paucot', 'link': 'https://stackoverflow.com/users/7829123/martin-paucot'}",True,3301,2,3,1657949475,1579450669,,59811965,CC BY-SA 4.0,https://stackoverflow.com/questions/59811965/how-to-use-compiler-included-build-vue-typescript-webpack,"How to use compiler included build (Vue, Typescript, Webpack)",,,,
44,"['typescript', 'vue.js', 'vuejs2', 'vuejs3', 'vue-composition-api']","{'account_id': 17470412, 'reputation': 4559, 'user_id': 12666332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J2Yn0.jpg?s=256&g=1', 'display_name': 'SeyyedKhandon', 'link': 'https://stackoverflow.com/users/12666332/seyyedkhandon'}",True,1243,1,1,1657938347,1580208867,1580379107.0,59947146,CC BY-SA 4.0,https://stackoverflow.com/questions/59947146/odd-problems-in-convert-vuejs-typescript-options-to-composition-api,odd problems in Convert Vuejs Typescript Options to Composition Api,59952312.0,,,
45,"['typescript', 'vue.js', 'templates', 'debugging', 'computed-properties']","{'account_id': 17470412, 'reputation': 4559, 'user_id': 12666332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J2Yn0.jpg?s=256&g=1', 'display_name': 'SeyyedKhandon', 'link': 'https://stackoverflow.com/users/12666332/seyyedkhandon'}",True,3594,4,2,1657927321,1580102505,1583735189.0,59925475,CC BY-SA 4.0,https://stackoverflow.com/questions/59925475/is-there-any-good-way-to-debug-vuejs-computed-properties-and-templates,Is there any good way to debug vuejs computed properties and templates?,66679161.0,,,
46,"['typescript', 'notepad++']","{'account_id': 2141325, 'reputation': 21, 'user_id': 12643921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/221e3c45ab09eca4dc3311c6f20db6e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'user12643921', 'link': 'https://stackoverflow.com/users/12643921/user12643921'}",True,2894,2,2,1657790765,1578009129,1578009492.0,59571512,CC BY-SA 4.0,https://stackoverflow.com/questions/59571512/typescript-support-in-notepad,Typescript Support in Notepad++,,,,
47,"['typescript', 'vuejs2', 'vue-cli-4']","{'account_id': 9114204, 'reputation': 49, 'user_id': 6782897, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/8100f476e0a9c131ec968fac86dee290?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alok', 'link': 'https://stackoverflow.com/users/6782897/alok'}",False,657,0,1,1657776491,1578375841,1657776491.0,59622812,CC BY-SA 4.0,https://stackoverflow.com/questions/59622812/create-publish-vuejs-component-on-npm-using-vue-cli-version-4-and-use-it-in-ty,"create , publish vuejs component on npm using vue/cli version 4 and use it in typescript based class style vuejs project",,,,
48,"['typescript', 'vue.js']","{'account_id': 97993, 'reputation': 82206, 'user_id': 265521, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/34a66330977044d70165288c56740d4b?s=256&d=identicon&r=PG', 'display_name': 'Timmmm', 'link': 'https://stackoverflow.com/users/265521/timmmm'}",True,676,2,1,1657765013,1579799068,1657765013.0,59883739,CC BY-SA 4.0,https://stackoverflow.com/questions/59883739/statically-typed-emit-events-in-vue,Statically typed emit events in Vue,,,,
