,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
10,"['typescript', 'npm', 'tsc']","{'account_id': 1386355, 'reputation': 2218, 'user_id': 1318321, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/ea20b4d0f01722687fda25aa5be1ed1d?s=256&d=identicon&r=PG', 'display_name': 'Bj&#246;rn Hjorth', 'link': 'https://stackoverflow.com/users/1318321/bj%c3%b6rn-hjorth'}",True,17464,9,26,1668147539,1621881685,1627480536.0,67677320,CC BY-SA 4.0,https://stackoverflow.com/questions/67677320/this-is-not-the-tsc-command-you-are-looking-for,This is not the tsc command you are looking for,67677545.0,,,
11,"['typescript', 'react-native', 'react-router', 'navigation', 'stack-navigator']","{'account_id': 20844064, 'reputation': 65, 'user_id': 15309997, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/447255cd102ebf760ef341b9f9f573d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'dannym', 'link': 'https://stackoverflow.com/users/15309997/dannym'}",True,5739,3,1,1668015735,1620147017,1620151040.0,67388905,CC BY-SA 4.0,https://stackoverflow.com/questions/67388905/how-to-solve-route-params-undefined-in-react-native-screens-typescript,How to solve route.params undefined in react native screens typescript,67389710.0,,,
12,"['typescript', 'eslint']","{'account_id': 13906341, 'reputation': 1208, 'user_id': 10040604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eca5da2f50a7defc5ca37b35a8df4411?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hansel', 'link': 'https://stackoverflow.com/users/10040604/hansel'}",True,4274,3,8,1667888489,1620269079,,67411154,CC BY-SA 4.0,https://stackoverflow.com/questions/67411154/eslint-no-unused-vars-on-function-parameters-within-typescript-types-interfa,ESLint - &quot;no-unused-vars&quot; on function parameters within TypeScript Types/Interfaces,,,,
13,"['node.js', 'typescript', 'nestjs', 'decorator']","{'account_id': 8211568, 'reputation': 140, 'user_id': 6179490, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-i40qCHNyBc4/AAAAAAAAAAI/AAAAAAAAAN8/U91mLWUlEOU/photo.jpg?sz=256', 'display_name': 'hikvineh', 'link': 'https://stackoverflow.com/users/6179490/hikvineh'}",True,3250,2,1,1667517644,1622295848,1622461013.0,67752064,CC BY-SA 4.0,https://stackoverflow.com/questions/67752064/nestjs-calling-a-method-from-a-service-inside-a-custom-decorator,NestJs - Calling a method from a service inside a Custom Decorator,67759262.0,,,
14,"['typescript', 'vue.js', 'vuetify.js', 'npm-link']","{'account_id': 8415168, 'reputation': 1132, 'user_id': 6315852, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/822acbad74b8c939ebde8b233103d620?s=256&d=identicon&r=PG&f=1', 'display_name': 'R.Duteil', 'link': 'https://stackoverflow.com/users/6315852/r-duteil'}",True,1551,3,0,1667493564,1620121829,1620661153.0,67382438,CC BY-SA 4.0,https://stackoverflow.com/questions/67382438/vue-js-attrs-is-readonly-listeners-is-readonly,"Vue.js : $attrs is readonly, $listeners is readonly",67473893.0,,,
15,"['typescript', 'unit-testing', 'testing', 'jestjs', 'ts-jest']","{'account_id': 5290071, 'reputation': 576, 'user_id': 4222929, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/5235a3500104434bedff0502a1afda95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sean', 'link': 'https://stackoverflow.com/users/4222929/sean'}",True,812,2,1,1667411061,1622005064,1622005677.0,67698746,CC BY-SA 4.0,https://stackoverflow.com/questions/67698746/trying-to-use-t-or-testnamepattern-in-jest-runs-all-tests,Trying to use -t or --testNamePattern in Jest runs all tests,,,,
16,"['node.js', 'typescript', 'prisma']","{'account_id': 10469129, 'reputation': 7163, 'user_id': 7717583, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/jmyAH.jpg?s=256&g=1', 'display_name': 'Xen_mar', 'link': 'https://stackoverflow.com/users/7717583/xen-mar'}",True,3439,2,1,1667128286,1621168822,,67556792,CC BY-SA 4.0,https://stackoverflow.com/questions/67556792/prisma-update-using-where-with-non-unique-fields,Prisma: Update using &quot;where&quot; with non-unique fields?,,,,
17,"['reactjs', 'typescript', 'react-typescript', 'core-ui']","{'account_id': 10596511, 'reputation': 197, 'user_id': 7805007, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_NRe0BnycHg/AAAAAAAAAAI/AAAAAAAAAcM/un_d4fb_0E8/photo.jpg?sz=256', 'display_name': 'Abal', 'link': 'https://stackoverflow.com/users/7805007/abal'}",False,922,2,1,1666965428,1622018054,,67701321,CC BY-SA 4.0,https://stackoverflow.com/questions/67701321/react-core-ui-with-typescript,react core-ui with typescript,,,,
18,"['typescript', 'typescript-compiler-api']","{'account_id': 282043, 'reputation': 4184, 'user_id': 578706, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/SBgmk.jpg?s=256&g=1', 'display_name': 'Tibor Blenessy', 'link': 'https://stackoverflow.com/users/578706/tibor-blenessy'}",False,638,1,16,1666708702,1622022219,1666708702.0,67702391,CC BY-SA 4.0,https://stackoverflow.com/questions/67702391/typescript-compiler-api-how-to-get-fully-qualified-name-of-type-without-absolut,TypeScript Compiler API: How to get fully qualified name of type without absolute path?,,,,
19,"['reactjs', 'typescript', 'local-storage']","{'account_id': 7563940, 'reputation': 2402, 'user_id': 11664580, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KxGXw.png?s=256&g=1', 'display_name': 'JimmyTheCode', 'link': 'https://stackoverflow.com/users/11664580/jimmythecode'}",True,25710,4,15,1666694085,1622014096,,67700374,CC BY-SA 4.0,https://stackoverflow.com/questions/67700374/use-localstorage-getitem-with-typescript,Use localStorage.getItem() with typescript,67700426.0,,,
20,"['typescript', 'firebase']","{'account_id': 6677794, 'reputation': 3159, 'user_id': 5151909, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/677946faa239045e9bb743ab5f9f8ca0?s=256&d=identicon&r=PG&f=1', 'display_name': 'galah92', 'link': 'https://stackoverflow.com/users/5151909/galah92'}",False,325,1,1,1666662577,1621768791,,67659148,CC BY-SA 4.0,https://stackoverflow.com/questions/67659148/typescript-functions-on-firebase-paths-problem,TypeScript functions on Firebase - paths problem,,,,
21,"['angular', 'typescript', 'compiler-errors', 'angular11', 'typescript4.0']","{'account_id': 14665208, 'reputation': 21, 'user_id': 10591237, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Dnt5GigeV2M/AAAAAAAAAAI/AAAAAAAAAA0/gBT828-q5GI/photo.jpg?sz=256', 'display_name': 'Ajinkya Kulkarni', 'link': 'https://stackoverflow.com/users/10591237/ajinkya-kulkarni'}",False,690,0,2,1666525661,1621621504,,67642162,CC BY-SA 4.0,https://stackoverflow.com/questions/67642162/disabled-is-defined-as-a-property-in-class-cancolor-candisableripple-hast,"&#39;disabled&#39; is defined as a property in class &#39;CanColor &amp; CanDisableRipple &amp; HasTabIndex &amp; MatChipBase&#39;, but is overridden here in &#39;MatChip&#39; as an acce",,,,
22,"['javascript', 'reactjs', 'typescript', 'visual-studio-code', 'create-react-app']","{'account_id': 7563940, 'reputation': 2402, 'user_id': 11664580, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KxGXw.png?s=256&g=1', 'display_name': 'JimmyTheCode', 'link': 'https://stackoverflow.com/users/11664580/jimmythecode'}",True,414,1,2,1666402328,1622035361,,67705827,CC BY-SA 4.0,https://stackoverflow.com/questions/67705827/turn-off-typescript-eslint-warnings-in-terminal-for-js-and-jsx-files-in-create,Turn off typescript eslint warnings in terminal for .js and .jsx files in create-react-app in VS Code,74160491.0,,,
23,"['javascript', 'typescript', 'build', 'export', 'rollupjs']","{'account_id': 10898239, 'reputation': 31, 'user_id': 8011394, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1499173336782576/picture?type=large', 'display_name': 'Lucas Fieri', 'link': 'https://stackoverflow.com/users/8011394/lucas-fieri'}",False,331,1,3,1666254700,1620849985,1620854355.0,67510348,CC BY-SA 4.0,https://stackoverflow.com/questions/67510348/how-to-build-a-npm-lib-with-subfolders-like-materiaui-using-rollup-js,How to build a npm lib with subfolders like MateriaUI using Rollup.js,,,,
24,"['javascript', 'reactjs', 'typescript', 'styled-components']","{'account_id': 4704910, 'reputation': 2359, 'user_id': 3807380, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/R6ikD.png?s=256&g=1', 'display_name': 'Joseph Beuys&#39; Mum', 'link': 'https://stackoverflow.com/users/3807380/joseph-beuys-mum'}",True,10698,3,2,1666116953,1620943448,,67526767,CC BY-SA 4.0,https://stackoverflow.com/questions/67526767/how-to-disable-a-styled-button-in-react-styled-components,How to disable a styled.button in React styled-components?,67526802.0,,,
25,"['reactjs', 'typescript']","{'account_id': 20088645, 'reputation': 23, 'user_id': 14729679, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Amb271eCDnY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl987KpU4jaB32v0wEdRd6WiqOKtA/s96-c/photo.jpg?sz=256', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/14729679/john'}",True,956,3,1,1665825043,1621070075,1621083225.0,67545117,CC BY-SA 4.0,https://stackoverflow.com/questions/67545117/react-dnd-html5-backend-has-no-exported-member-html5backend,&quot;react-dnd-html5-backend&quot; has no exported member &#39;HTML5Backend&#39;,67550826.0,,,
26,"['javascript', 'node.js', 'typescript', 'amazon-cognito']","{'account_id': 1118195, 'reputation': 16943, 'user_id': 1107049, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/8f94b3bb695b3bbd83be44eb151aa63e?s=256&d=identicon&r=PG', 'display_name': 'alphanumeric', 'link': 'https://stackoverflow.com/users/1107049/alphanumeric'}",False,1179,1,2,1665806064,1620509237,,67452311,CC BY-SA 4.0,https://stackoverflow.com/questions/67452311/what-is-the-purspose-of-adminconfirmsignup-command-in-cognito,What is the purspose of adminConfirmSignUp command in Cognito,,,,
27,"['angular', 'typescript', 'abstract-class']","{'account_id': 20862154, 'reputation': 159, 'user_id': 15324106, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgR1ZFc3Eg4rk1F2SAPElMtSo0fKRHGOGGamB83ew=k-s256', 'display_name': 'Purple Gang', 'link': 'https://stackoverflow.com/users/15324106/purple-gang'}",True,2600,3,7,1665767577,1620304062,,67418127,CC BY-SA 4.0,https://stackoverflow.com/questions/67418127/cannot-assign-an-abstract-constructor-type-to-a-non-abstract-constructor-type,Cannot assign an abstract constructor type to a non-abstract constructor type,67419580.0,,,
28,"['javascript', 'typescript']","{'account_id': 2342391, 'reputation': 3753, 'user_id': 2053389, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/RsDcf.jpg?s=256&g=1', 'display_name': 'RobertAKARobin', 'link': 'https://stackoverflow.com/users/2053389/robertakarobin'}",True,2229,2,14,1665741027,1621434137,,67605122,CC BY-SA 4.0,https://stackoverflow.com/questions/67605122/obtain-a-slice-of-a-typescript-parameters-tuple,Obtain a &quot;slice&quot; of a Typescript &#39;Parameters&#39; tuple,67605309.0,,,
29,"['typescript', 'unit-testing', 'jestjs', 'nestjs']","{'account_id': 10984098, 'reputation': 53, 'user_id': 8070368, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8vf54.jpg?s=256&g=1', 'display_name': 'William Gao', 'link': 'https://stackoverflow.com/users/8070368/william-gao'}",True,2733,1,4,1665604738,1620784716,1665604738.0,67496417,CC BY-SA 4.0,https://stackoverflow.com/questions/67496417/how-to-do-unit-testing-for-guard-in-nest,How to do unit testing for guard in nest?,67496582.0,,,
30,"['angular', 'typescript', 'eslint']","{'account_id': 194261, 'reputation': 12306, 'user_id': 436493, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/EppuZ.jpg?s=256&g=1', 'display_name': 'methuselah', 'link': 'https://stackoverflow.com/users/436493/methuselah'}",True,10694,2,1,1665501225,1620164954,1641350651.0,67392626,CC BY-SA 4.0,https://stackoverflow.com/questions/67392626/avoid-referencing-unbound-methods-which-may-cause-unintentional-scoping-of-this,Avoid referencing unbound methods which may cause unintentional scoping of `this` error when calling static methods,67392736.0,,,
31,"['json', 'angular', 'typescript', 'mapping', 'angular11']","{'account_id': 15996015, 'reputation': 79, 'user_id': 11543918, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Jy11pElTAto/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfEB1GmZpH0dLstV0H-8pBAeMTKEg/mo/photo.jpg?sz=256', 'display_name': 'Sanket Gupta', 'link': 'https://stackoverflow.com/users/11543918/sanket-gupta'}",True,1702,1,0,1665500241,1620903312,1665500241.0,67518022,CC BY-SA 4.0,https://stackoverflow.com/questions/67518022/typeerror-cannot-set-property-name-of-undefined,TypeError: Cannot set property &#39;name&#39; of undefined,67518121.0,,,
32,"['typescript', 'visual-studio-code']","{'account_id': 9886845, 'reputation': 129, 'user_id': 7321115, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1401586419885948/picture?type=large', 'display_name': 'Jean-Paul', 'link': 'https://stackoverflow.com/users/7321115/jean-paul'}",True,1175,2,0,1665494906,1622152052,,67730378,CC BY-SA 4.0,https://stackoverflow.com/questions/67730378/color-ts-files-texts-in-vs-code,Color ts files texts in vs code,74028927.0,,,
33,"['angular', 'typescript']","{'account_id': 14945584, 'reputation': 79, 'user_id': 10790964, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f33f4b1dc96273aa6607377c3f8c76a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'trachnar', 'link': 'https://stackoverflow.com/users/10790964/trachnar'}",True,1985,2,0,1665468860,1620687843,,67478619,CC BY-SA 4.0,https://stackoverflow.com/questions/67478619/angular-automatically-crop-image-input-file-before-upload,Angular: automatically crop image input file before upload,67478680.0,,,
34,"['typescript', 'adonis.js', 'adonisjs-ace']","{'account_id': 17433519, 'reputation': 266, 'user_id': 12637058, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6LuQH.jpg?s=256&g=1', 'display_name': 'Jamil Ahmed', 'link': 'https://stackoverflow.com/users/12637058/jamil-ahmed'}",True,902,3,0,1665397917,1621401784,,67597366,CC BY-SA 4.0,https://stackoverflow.com/questions/67597366/adonisjs-last-update-v5-model-create-command-not-working,Adonisjs last update (v5) model create command Not working,,,,
35,"['javascript', 'typescript', 'jestjs', 'glob', 'ts-jest']","{'account_id': 13308347, 'reputation': 105, 'user_id': 9607460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99a59d437e2e41df77321c45fc823655?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jango', 'link': 'https://stackoverflow.com/users/9607460/jango'}",True,182,1,2,1665248722,1622037178,1622037224.0,67706380,CC BY-SA 4.0,https://stackoverflow.com/questions/67706380/using-jest-with-files-with-glob-imports,Using jest with files with glob imports,73998948.0,,,
36,"['typescript', 'google-maps', 'react-hooks']","{'account_id': 21203321, 'reputation': 1, 'user_id': 15593501, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5aa861e69e10fc3b98fe8877272b0189?s=256&d=identicon&r=PG&f=1', 'display_name': 'foreverStudent', 'link': 'https://stackoverflow.com/users/15593501/foreverstudent'}",False,86,1,-1,1665161466,1622031300,1665161466.0,67704661,CC BY-SA 4.0,https://stackoverflow.com/questions/67704661/add-polyline-to-react-hook-google-maps,Add polyline to react-hook-google-maps,,,,
37,"['node.js', 'typescript', 'azure-functions', 'swagger', 'openapi']","{'account_id': 9901114, 'reputation': 1543, 'user_id': 7331107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb38005afef63402c5202085735b99b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'avenmia', 'link': 'https://stackoverflow.com/users/7331107/avenmia'}",True,814,1,1,1665128806,1620933960,,67525082,CC BY-SA 4.0,https://stackoverflow.com/questions/67525082/how-to-generate-openapi-spec-in-code-for-azure-functions-using-the-node-sdk,How to generate openAPI spec in code for azure functions using the node sdk?,67602104.0,,,
38,"['typescript', 'vue.js', 'vuejs3', 'vue-composition-api']","{'account_id': 10709092, 'reputation': 6921, 'user_id': 7881859, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6c5VB.jpg?s=256&g=1', 'display_name': 'Wenfang Du', 'link': 'https://stackoverflow.com/users/7881859/wenfang-du'}",True,227,1,1,1665120861,1621306484,1621307202.0,67579329,CC BY-SA 4.0,https://stackoverflow.com/questions/67579329/how-to-annotate-types-in-the-template,How to annotate types in the template?,67579613.0,,,
39,"['reactjs', 'typescript', 'events', 'input']","{'account_id': 5683742, 'reputation': 266, 'user_id': 4493939, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UuXWn.png?s=256&g=1', 'display_name': 'Johnson', 'link': 'https://stackoverflow.com/users/4493939/johnson'}",True,552,2,0,1665070769,1621924092,,67682756,CC BY-SA 4.0,https://stackoverflow.com/questions/67682756/react-input-onchange-didnt-fire-on-same-value,React input onChange did&#39;nt fire on same value,67683423.0,,,
40,['typescript'],"{'account_id': 17008103, 'reputation': 2058, 'user_id': 12303851, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCDgD7U4rArY4ovHKkpI3DMbjHaD5RD6ZnGOr5o=k-s256', 'display_name': 'Finlay Weber', 'link': 'https://stackoverflow.com/users/12303851/finlay-weber'}",True,273,2,1,1664957084,1620986399,,67532449,CC BY-SA 4.0,https://stackoverflow.com/questions/67532449/how-to-make-nonnullable-in-typescript-prevent-null-assignment,How to make NonNullable in TypeScript prevent null assignment?,67532693.0,,,
41,"['angular', 'typescript', 'angular-material', 'display', 'snackbar']","{'account_id': 21679363, 'reputation': 11, 'user_id': 15995776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/777abfcb2ef9607571fc28cd43034b40?s=256&d=identicon&r=PG&f=1', 'display_name': 'samuel_v', 'link': 'https://stackoverflow.com/users/15995776/samuel-v'}",False,408,0,1,1664918772,1621633184,1621665806.0,67644111,CC BY-SA 4.0,https://stackoverflow.com/questions/67644111/matsnackbar-display-problem-no-styling-wrong-positioning,"MatSnackBar display problem, no styling, wrong positioning",,,,
42,"['angular', 'typescript', 'asp.net-core', 'rxjs']","{'user_type': 'does_not_exist', 'display_name': 'user14344635'}",True,1537,2,0,1664827332,1622097971,1622098387.0,67716982,CC BY-SA 4.0,https://stackoverflow.com/questions/67716982/no-overload-matches-this-call-overload-1-of-3-obj-observableunknown,"No overload matches this call. Overload 1 of 3, &#39;(obj: Observable&lt;unknown&gt;",,,,
43,"['angular', 'typescript', 'unit-testing', 'jasmine', 'karma-jasmine']","{'account_id': 6533000, 'reputation': 599, 'user_id': 5053585, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/514d5a899e0bb3bec2a63e0ac7b1cf21?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nammen8', 'link': 'https://stackoverflow.com/users/5053585/nammen8'}",True,2430,2,2,1664704273,1621589722,,67634297,CC BY-SA 4.0,https://stackoverflow.com/questions/67634297/solve-an-error-was-thrown-in-afterall-with-is-not-iterable-in-angular-test-wit,Solve &quot;An error was thrown in afterAll with is not iterable&quot; in Angular test with Karma/Jasmine,,,,
44,"['reactjs', 'typescript', 'material-ui', 'rollupjs']","{'account_id': 3209201, 'reputation': 352, 'user_id': 2709517, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/oNbLe.jpg?s=256&g=1', 'display_name': 'DeividKamui', 'link': 'https://stackoverflow.com/users/2709517/deividkamui'}",False,518,0,3,1664575177,1620076295,1620080594.0,67375869,CC BY-SA 4.0,https://stackoverflow.com/questions/67375869/custom-library-components-does-not-show-required-props-on-intellisense,Custom Library Components Does not show required props on intellisense,,,,
45,"['typescript', 'amazon-web-services', 'aws-cdk']","{'account_id': 1765819, 'reputation': 3111, 'user_id': 1611725, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e680359c00d1a622f6a74ad1f1c481ce?s=256&d=identicon&r=PG', 'display_name': 'Matthias S', 'link': 'https://stackoverflow.com/users/1611725/matthias-s'}",True,3445,3,3,1664310640,1621433095,,67604825,CC BY-SA 4.0,https://stackoverflow.com/questions/67604825/pass-aws-sm-secret-key-to-lambda-environment-with-cdk,Pass AWS SM Secret Key to Lambda Environment with CDK,67605281.0,,,
46,"['node.js', 'typescript', 'ts-node']","{'account_id': 16508847, 'reputation': 414, 'user_id': 11928194, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-LU8IONGeK5I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfv0Hcnm4gFvOzDPOA-Y9OQ5_CRmg/photo.jpg?sz=256', 'display_name': 'Kaustubh Badrike', 'link': 'https://stackoverflow.com/users/11928194/kaustubh-badrike'}",True,21195,3,10,1664133793,1621414805,1621415223.0,67600063,CC BY-SA 4.0,https://stackoverflow.com/questions/67600063/how-to-use-ts-node-esm-with-node-modules,How to use ts-node ESM with node modules?,,,,
