,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
10,"['reactjs', 'typescript', 'typescript-typings']","{'account_id': 11463136, 'reputation': 1380, 'user_id': 8402168, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-aQhWTDJB8-k/AAAAAAAAAAI/AAAAAAAAAWg/a4TiiD9QexU/photo.jpg?sz=256', 'display_name': 'ncesar', 'link': 'https://stackoverflow.com/users/8402168/ncesar'}",True,7590,60894302.0,3,6,1666300809,1585338149,,60893121,CC BY-SA 4.0,https://stackoverflow.com/questions/60893121/how-to-properly-type-react-children-and-react-cloneelement,How to properly type React.Children and React.cloneElement?,,,
11,['typescript'],"{'account_id': 12224252, 'reputation': 89, 'user_id': 9365103, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e91350272118996ca93d028cb05ab441?s=256&d=identicon&r=PG', 'display_name': 'Supremus', 'link': 'https://stackoverflow.com/users/9365103/supremus'}",True,367,60901678.0,2,1,1666210234,1585399415,,60901296,CC BY-SA 4.0,https://stackoverflow.com/questions/60901296/union-all-imported-types,Union all imported types,,,
12,"['javascript', 'typescript', 'constants', 'typeof', 'keyof']","{'account_id': 17888720, 'reputation': 203, 'user_id': 12995746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/777b4f48f8e2d51a33026e19b77f42f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/12995746/ben'}",True,7789,60496830.0,3,17,1666006672,1583181432,1583184822.0,60496276,CC BY-SA 4.0,https://stackoverflow.com/questions/60496276/typescript-derive-union-type-from-array-of-objects,Typescript: derive union type from array of objects,,,
13,"['typescript', 'ts-node']","{'account_id': 16786610, 'reputation': 171, 'user_id': 12135450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16bf2c4d8389c9c92afef8b424fdee4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'La Gregance', 'link': 'https://stackoverflow.com/users/12135450/la-gregance'}",True,9061,,4,17,1665989203,1584462584,,60726445,CC BY-SA 4.0,https://stackoverflow.com/questions/60726445/how-to-use-ts-node-regardless-of-errors,How to use ts-node regardless of errors?,,,
14,"['typescript', 'google-cloud-firestore', 'google-cloud-functions', 'firebase-admin']","{'account_id': 5278912, 'reputation': 2576, 'user_id': 4214922, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/faTXO.jpg?s=256&g=1', 'display_name': 'anonymous-dev', 'link': 'https://stackoverflow.com/users/4214922/anonymous-dev'}",True,954,60767544.0,2,3,1665570287,1584668223,1584669227.0,60767416,CC BY-SA 4.0,https://stackoverflow.com/questions/60767416/is-it-possible-to-access-the-fieldvalue-with-node-js-cloud-functions,Is it possible to access the FieldValue with node js cloud functions?,,,
15,"['typescript', 'websocket', 'nestjs']","{'account_id': 11566521, 'reputation': 81, 'user_id': 8474621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee48ef377030a9422c0d94f0b86c3b68?s=256&d=identicon&r=PG&f=1', 'display_name': 'someguy', 'link': 'https://stackoverflow.com/users/8474621/someguy'}",True,3669,,5,8,1665387263,1584576212,,60749135,CC BY-SA 4.0,https://stackoverflow.com/questions/60749135/nestjs-validationpipe-in-websocketgateway-returns-internal-server-error,NestJS - ValidationPipe in WebsocketGateway returns Internal Server Error,,,
16,"['javascript', 'mongodb', 'typescript', 'timestamp']","{'account_id': 16779804, 'reputation': 41, 'user_id': 12130267, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/beS1i.jpg?s=256&g=1', 'display_name': 'Sravan JS', 'link': 'https://stackoverflow.com/users/12130267/sravan-js'}",False,1264,,2,1,1665040210,1584024524,,60656545,CC BY-SA 4.0,https://stackoverflow.com/questions/60656545/getting-only-date-without-time-in-typescript-and-mongodb,Getting only date without time in TypeScript and MongoDB,,,
17,"['angular', 'typescript', 'amazon-web-services', 'amazon-s3']","{'account_id': 16845024, 'reputation': 159, 'user_id': 12191192, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FfW3z.jpg?s=256&g=1', 'display_name': 'Banani720', 'link': 'https://stackoverflow.com/users/12191192/banani720'}",False,3037,,2,0,1664998303,1583711934,1583733366.0,60593221,CC BY-SA 4.0,https://stackoverflow.com/questions/60593221/actually-download-file-from-s3-bucket-to-local-machine,Actually Download File from S3 bucket to local machine,,,
18,"['angular', 'typescript']","{'account_id': 4006356, 'reputation': 111, 'user_id': 3300924, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhi', 'link': 'https://stackoverflow.com/users/3300924/abhi'}",True,17821,,5,10,1664698798,1584630188,1584636397.0,60759823,CC BY-SA 4.0,https://stackoverflow.com/questions/60759823/unable-to-load-schema-angular-json-file,Unable to load Schema -- angular.json file,,,
19,"['html', 'css', 'angular', 'typescript', 'angular-animations']","{'account_id': 15794942, 'reputation': 3224, 'user_id': 11397070, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZvsX6QPbv40/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfTpb79ZM_-uLtDAEQM-Fq8R-Xokw/mo/photo.jpg?sz=256', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/11397070/tom'}",False,833,,2,0,1664140320,1583624192,,60583205,CC BY-SA 4.0,https://stackoverflow.com/questions/60583205/angular-custom-complex-router-transitions,Angular custom complex router transitions,,,
20,"['html', 'angular', 'typescript', 'google-chrome', 'safari']","{'account_id': 6748368, 'reputation': 26, 'user_id': 5199246, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fdd654a83ce7dc3ac4b4c842d3bb8480?s=256&d=identicon&r=PG&f=1', 'display_name': 'PeteDub', 'link': 'https://stackoverflow.com/users/5199246/petedub'}",False,441,,1,0,1664022576,1583949874,1584035621.0,60642113,CC BY-SA 4.0,https://stackoverflow.com/questions/60642113/textarea-behavior-on-chrome-android-vs-safari-ios,textarea Behavior on Chrome/Android vs Safari/iOS,,,
21,"['typescript', 'axios', 'nestjs']","{'account_id': 1820811, 'reputation': 5774, 'user_id': 1654930, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e90dd5fab923255e04b76822e2112776?s=256&d=identicon&r=PG', 'display_name': 'Phate', 'link': 'https://stackoverflow.com/users/1654930/phate'}",True,15874,60908801.0,4,7,1663795041,1585440264,1585481497.0,60908571,CC BY-SA 4.0,https://stackoverflow.com/questions/60908571/how-to-process-axios-httpservice-observable-response,How to process axios httpservice observable response?,,,
22,"['typescript', 'config', 'storybook']","{'account_id': 2441526, 'reputation': 437, 'user_id': 2129920, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/fd6189790d44d8a8c8f816f4d97525ff?s=256&d=identicon&r=PG', 'display_name': 'Yaroslav Kishchenko', 'link': 'https://stackoverflow.com/users/2129920/yaroslav-kishchenko'}",True,6680,60584036.0,4,13,1663186711,1583583919,,60577517,CC BY-SA 4.0,https://stackoverflow.com/questions/60577517/storybook-config-in-typescript,Storybook config in typescript,,,
23,"['reactjs', 'typescript', 'ref', 'tsx', 'react-functional-component']","{'account_id': 7642615, 'reputation': 394, 'user_id': 5794257, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/901034993314869/picture?type=large', 'display_name': 'Adam Nowicki', 'link': 'https://stackoverflow.com/users/5794257/adam-nowicki'}",True,82813,60555007.0,2,39,1663006469,1583446916,1663006469.0,60554808,CC BY-SA 4.0,https://stackoverflow.com/questions/60554808/react-useref-with-typescript-and-functional-component,React - useRef with TypeScript and functional component,,,
24,"['angular', 'typescript']","{'account_id': 18040803, 'reputation': 51, 'user_id': 13112995, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj9I2a64y5TKmHiEhLyx2lOlhkAd2dOxxMfKUAd=k-s256', 'display_name': 'R123', 'link': 'https://stackoverflow.com/users/13112995/r123'}",False,481,,2,1,1662900586,1585011811,1585057788.0,60823628,CC BY-SA 4.0,https://stackoverflow.com/questions/60823628/input-parameter-to-child-component-is-not-getting-value-even-though-i-can-see-it,input parameter to child component is not getting value even though I can see it in the elements,,,
25,"['angular', 'typescript']","{'account_id': 7237357, 'reputation': 353, 'user_id': 5522115, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qll3I.jpg?s=256&g=1', 'display_name': 'George Wurthmann', 'link': 'https://stackoverflow.com/users/5522115/george-wurthmann'}",True,6438,60686377.0,1,2,1662896505,1583802959,1583886520.0,60610349,CC BY-SA 4.0,https://stackoverflow.com/questions/60610349/why-doesnt-ngx-mat-select-search-work-with-dynamic-data-in-this-example,Why doesn&#39;t ngx-mat-select-search work with dynamic data in this example?,,,
26,"['javascript', 'node.js', 'typescript', 'error-handling', 'knex.js']","{'account_id': 6329490, 'reputation': 1460, 'user_id': 4914803, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/1zLrG.jpg?s=256&g=1', 'display_name': 'Chris Gilardi', 'link': 'https://stackoverflow.com/users/4914803/chris-gilardi'}",False,577,,1,4,1661978690,1585444391,,60909055,CC BY-SA 4.0,https://stackoverflow.com/questions/60909055/getting-friendly-error-message-in-knex-transaction,Getting Friendly Error Message in Knex Transaction,,,
27,"['javascript', 'angular', 'typescript', 'angular8']","{'account_id': 5994062, 'reputation': 6642, 'user_id': 4709298, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/fe41ea7cc395df33b3ad744599248d80?s=256&d=identicon&r=PG&f=1', 'display_name': 'Preston', 'link': 'https://stackoverflow.com/users/4709298/preston'}",True,5727,,3,3,1661657135,1583502540,1617360943.0,60565421,CC BY-SA 4.0,https://stackoverflow.com/questions/60565421/angular-8-drag-drop-dragover-dragleave-events-not-firing,Angular 8 drag drop dragover dragleave events not firing,,,
28,"['angular', 'typescript', 'primeng', 'angular-services']","{'account_id': 7319837, 'reputation': 741, 'user_id': 5576205, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sr6S3.png?s=256&g=1', 'display_name': 'NotABot', 'link': 'https://stackoverflow.com/users/5576205/notabot'}",False,387,,2,1,1661508400,1585313782,1585314858.0,60886490,CC BY-SA 4.0,https://stackoverflow.com/questions/60886490/problem-while-creating-a-wrapper-service-for-primeng-messageservice-angular-8,Problem while creating a wrapper service for PrimeNG MessageService (Angular 8),,,
29,"['typescript', 'string-literals']","{'account_id': 2814764, 'reputation': 4702, 'user_id': 2697506, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/29f1cd3f59b8074183043251068b693d?s=256&d=identicon&r=PG', 'display_name': 'mesqueeb', 'link': 'https://stackoverflow.com/users/2697506/mesqueeb'}",True,4246,60733364.0,1,12,1660968608,1584504077,,60733363,CC BY-SA 4.0,https://stackoverflow.com/questions/60733363/how-to-omit-a-string-in-a-string-literal-in-typescript,How to Omit a string in a String Literal in TypeScript,,,
30,"['typescript', 'next.js', 'storybook']","{'account_id': 3233559, 'reputation': 946, 'user_id': 3540691, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xkfJ1.png?s=256&g=1', 'display_name': 'p.boiko', 'link': 'https://stackoverflow.com/users/3540691/p-boiko'}",True,3912,,4,3,1660905061,1584264324,1584518611.0,60691412,CC BY-SA 4.0,https://stackoverflow.com/questions/60691412/nextjs-storybook-svg-and-absolute-import-paths,"NextJS, Storybook, SVG and absolute import paths",,,
31,"['typescript', 'firebase', 'google-cloud-firestore']","{'account_id': 5997666, 'reputation': 1379, 'user_id': 4711892, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7NtLF.jpg?s=256&g=1', 'display_name': 'Hany Habib', 'link': 'https://stackoverflow.com/users/4711892/hany-habib'}",True,1826,60858040.0,2,3,1660853642,1585172886,1585173632.0,60857851,CC BY-SA 4.0,https://stackoverflow.com/questions/60857851/dynamic-where-conditions-with-firestore-and-typescript,Dynamic Where Conditions With Firestore and Typescript,,,
32,"['javascript', 'reactjs', 'typescript']","{'account_id': 2269993, 'reputation': 315, 'user_id': 1997683, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3f9abd58b93631364f476af4b6ff8748?s=256&d=identicon&r=PG&f=1', 'display_name': 'Narcil', 'link': 'https://stackoverflow.com/users/1997683/narcil'}",True,1010,,2,8,1660632600,1583942304,1583942343.0,60640018,CC BY-SA 4.0,https://stackoverflow.com/questions/60640018/devicemotionevent-request-permission-with-typescript,DeviceMotionEvent Request Permission with Typescript,,,
33,"['html', 'angular', 'typescript', 'canvasjs']","{'account_id': 14189964, 'reputation': 73, 'user_id': 10250933, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-XP0RPy-AWFc/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaOM1JcuaHd4kvfdVKjZNqfqAVcG5g/mo/photo.jpg?sz=256', 'display_name': 'vasu sharma', 'link': 'https://stackoverflow.com/users/10250933/vasu-sharma'}",False,60,,1,0,1660135640,1584269861,,60692141,CC BY-SA 4.0,https://stackoverflow.com/questions/60692141/bar-chart-doest-show-till-i-resize-the-browser-window-using-canvasjs-html-and,"Bar chart does&#39;t show till I resize the browser window using CanvasJS, HTML and Angular",,,
34,"['typescript', 'types', 'io-ts-library']","{'account_id': 13869832, 'reputation': 193, 'user_id': 10013339, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-sHtf5D2Vdbk/AAAAAAAAAAI/AAAAAAAAAAA/nocRdmqc5jg/photo.jpg?sz=256', 'display_name': 'green', 'link': 'https://stackoverflow.com/users/10013339/green'}",True,533,64191194.0,1,2,1660066539,1583974248,1660066539.0,60646264,CC BY-SA 4.0,https://stackoverflow.com/questions/60646264/can-i-use-a-typescript-type-with-io-ts,Can I use a TypeScript type with io-ts?,,,
35,"['typescript', 'naming-conventions']","{'account_id': 9923639, 'reputation': 5721, 'user_id': 7400903, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/66a5c6bdca5a30cc6fdacd92fc5745a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'goodvibration', 'link': 'https://stackoverflow.com/users/7400903/goodvibration'}",True,18466,,2,11,1659715790,1583193236,1583277639.0,60498245,CC BY-SA 4.0,https://stackoverflow.com/questions/60498245/typescript-file-naming-conventions,Typescript file-naming conventions,,,
36,"['javascript', 'reactjs', 'typescript', 'material-ui']","{'account_id': 6502712, 'reputation': 3078, 'user_id': 5032858, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/03bb8ef1a4faead9d5cec3e8a91d49dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'troglodyte07', 'link': 'https://stackoverflow.com/users/5032858/troglodyte07'}",True,5756,,2,8,1659506807,1583324892,,60526085,CC BY-SA 4.0,https://stackoverflow.com/questions/60526085/how-to-set-the-width-of-material-ui-popper-to-its-containers-width-while-settin,How to set the width of material ui Popper to its container&#39;s width while setting disable portal as false,,,
37,"['html', 'typescript', 'vue.js', 'hyperlink', 'vue-router']","{'account_id': 12373954, 'reputation': 298, 'user_id': 9022878, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/jI7Os.jpg?s=256&g=1', 'display_name': 'jackdomleo7', 'link': 'https://stackoverflow.com/users/9022878/jackdomleo7'}",True,7511,73158837.0,3,5,1659040160,1585665105,1586440488.0,60953094,CC BY-SA 4.0,https://stackoverflow.com/questions/60953094/how-to-dynamically-render-router-link-or-a-in-vue-depending-on-whether-the-l,How to dynamically render &lt;router-link&gt; or &lt;a&gt; in Vue depending on whether the link is exrternal or internal?,,,
38,"['typescript', 'webpack', 'responsive-loader']","{'account_id': 17344912, 'reputation': 2222, 'user_id': 12564768, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-AzRRVYFu6ns/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdeCJCru2g53Hk-Z1t9IrAprgFO4w/photo.jpg?sz=256', 'display_name': '07mm8', 'link': 'https://stackoverflow.com/users/12564768/07mm8'}",True,1299,,2,19,1658828036,1584977616,1648415694.0,60816666,CC BY-SA 4.0,https://stackoverflow.com/questions/60816666/how-to-use-query-param-import-in-webpack-with-typescript-without-getting-cannot,How to use query param import in webpack with typescript without getting Cannot find module?,,,
39,"['javascript', 'angular', 'typescript']","{'account_id': 17603544, 'reputation': 305, 'user_id': 12772967, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-mhag9NVlGUk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3retIbf6n5wOFAyssAWmQDAxgia8yQ/photo.jpg?sz=256', 'display_name': 'Panda', 'link': 'https://stackoverflow.com/users/12772967/panda'}",True,3772,,2,5,1658770783,1583891617,1583892269.0,60628226,CC BY-SA 4.0,https://stackoverflow.com/questions/60628226/how-to-fix-the-nz-table-remove-the-no-data-display-in-angular,How to fix the nz-table remove the no data display in angular,,,
40,"['angular', 'typescript', 'angular9']","{'account_id': 3326845, 'reputation': 576, 'user_id': 2796728, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/j8LfO.jpg?s=256&g=1', 'display_name': 'Felipe Deguchi', 'link': 'https://stackoverflow.com/users/2796728/felipe-deguchi'}",True,29248,60616820.0,7,8,1658682508,1583350983,1612529573.0,60533597,CC BY-SA 4.0,https://stackoverflow.com/questions/60533597/cant-bind-to-ngforof-since-it-isnt-a-known-property-of-tr-in-angular-9,Can&#39;t bind to &#39;ngForOf&#39; since it isn&#39;t a known property of &#39;tr&#39; in Angular 9,,,
41,"['angular', 'typescript']","{'account_id': 10455882, 'reputation': 1026, 'user_id': 9677980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3d7527b84ca47887a70ff94c7c2c7ac?s=256&d=identicon&r=PG', 'display_name': 'Arjun', 'link': 'https://stackoverflow.com/users/9677980/arjun'}",True,4187,,5,7,1658675301,1585311796,1585312329.0,60885932,CC BY-SA 4.0,https://stackoverflow.com/questions/60885932/angular-couldnt-find-a-route-declaration-in-src-app-app-routing-module-ts,Angular : Couldn&#39;t find a route declaration in /src/app/app-routing.module.ts,,,
42,"['typescript', 'angular9']","{'account_id': 1700179, 'reputation': 2734, 'user_id': 1560484, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/d9e864cede01c5b7fa48f6de854b5ea6?s=256&d=identicon&r=PG', 'display_name': 'Babakness', 'link': 'https://stackoverflow.com/users/1560484/babakness'}",False,43,,1,1,1658612568,1583477633,1583479714.0,60558939,CC BY-SA 4.0,https://stackoverflow.com/questions/60558939/angular-require-property-binding,Angular: require property binding,,,
43,"['typescript', 'performance', 'visual-studio-code', 'intellisense']","{'account_id': 9002020, 'reputation': 668, 'user_id': 6710280, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1050912358291823/picture?type=large', 'display_name': 'Arsalan Khattak', 'link': 'https://stackoverflow.com/users/6710280/arsalan-khattak'}",True,20200,,5,21,1658451947,1583922864,,60634012,CC BY-SA 4.0,https://stackoverflow.com/questions/60634012/vs-code-intellisense-is-extremely-slow,VS Code Intellisense is extremely slow,,,
44,"['javascript', 'node.js', 'typescript', 'nestjs', 'typeorm']","{'account_id': 7917432, 'reputation': 319, 'user_id': 5979442, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/okIk3.png?s=256&g=1', 'display_name': 'Noniq', 'link': 'https://stackoverflow.com/users/5979442/noniq'}",True,11927,61200243.0,7,4,1658147487,1584718680,1584745137.0,60777204,CC BY-SA 4.0,https://stackoverflow.com/questions/60777204/typeerror-repository-method-is-not-a-function-nestjs-typeorm,TypeError: Repository method is not a function (NestJS / TypeORM),,,
45,"['typescript', 'vue.js']","{'account_id': 11629507, 'reputation': 1209, 'user_id': 8518207, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/5072d7142146fd8f55e4a3b86ccaa8b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'asus', 'link': 'https://stackoverflow.com/users/8518207/asus'}",True,2446,60574160.0,1,0,1657929936,1583535178,,60572618,CC BY-SA 4.0,https://stackoverflow.com/questions/60572618/vue-typescript-plugin,Vue typescript plugin,,,
46,"['typescript', 'class-transformer']","{'account_id': 12851522, 'reputation': 329, 'user_id': 10390253, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kBsvL.jpg?s=256&g=1', 'display_name': 'Akash Gupta', 'link': 'https://stackoverflow.com/users/10390253/akash-gupta'}",True,11664,,2,6,1657886878,1583402960,,60542832,CC BY-SA 4.0,https://stackoverflow.com/questions/60542832/class-transformer-exclude-undefined-properties,class-transformer Exclude undefined properties,,,
47,"['typescript', 'vue.js', 'vuejs2', 'nuxt.js']","{'account_id': 18058675, 'reputation': 59, 'user_id': 13126348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60cfde49a5d6746147c8fa1dca4568ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Finn', 'link': 'https://stackoverflow.com/users/13126348/finn'}",True,3114,60862401.0,1,3,1657779602,1585204454,1657779602.0,60862047,CC BY-SA 4.0,https://stackoverflow.com/questions/60862047/how-to-include-d-ts-file-manuallylocally-or-how-to-use-a-user-defined-d-ts,How to include .d.ts file manually(locally)? Or How to use a user defined .d.ts file?,,,
