,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason
19,"['typescript', 'vue.js', 'vuejs2', 'typeerror', 'vue-composition-api']","{'account_id': 17470412, 'reputation': 4559, 'user_id': 12666332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J2Yn0.jpg?s=256&g=1', 'display_name': 'SeyyedKhandon', 'link': 'https://stackoverflow.com/users/12666332/seyyedkhandon'}",True,7568,61809930.0,1,4,1666679779,1586146529,1586672551.0,61052876,CC BY-SA 4.0,https://stackoverflow.com/questions/61052876/how-to-solve-vuejs-composition-apis-ref-type-error,How to solve Vuejs composition API&#39;s Ref() type Error?,,,
20,"['typescript', 'jestjs', 'ts-jest']","{'account_id': 15424274, 'reputation': 177, 'user_id': 11127461, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-qESzF2wvoWI/AAAAAAAAAAI/AAAAAAAADyQ/b0Hp066jvhs/photo.jpg?sz=256', 'display_name': 'jonnyc', 'link': 'https://stackoverflow.com/users/11127461/jonnyc'}",False,1090,,1,7,1666678468,1585853979,1585855814.0,60999094,CC BY-SA 4.0,https://stackoverflow.com/questions/60999094/how-to-exclude-files-for-compilation-but-include-for-testing-in-typescript,How to exclude files for compilation but include for testing in Typescript?,,,
21,"['typescript', 'module', 'typescript-typings']","{'account_id': 12635094, 'reputation': 1603, 'user_id': 9184865, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CdDNX.jpg?s=256&g=1', 'display_name': 'Michal', 'link': 'https://stackoverflow.com/users/9184865/michal'}",True,476,,1,2,1666630668,1587372289,,61318364,CC BY-SA 4.0,https://stackoverflow.com/questions/61318364/could-not-find-a-declaration-file-for-module-in-typescript,Could not find a declaration file for module in TypeScript,,,
22,"['angular', 'typescript', 'angular9']","{'account_id': 13649247, 'reputation': 749, 'user_id': 9847607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1e77b9c7a7ead43fe78311d2eac7f15?s=256&d=identicon&r=PG&f=1', 'display_name': 'klsdskldsd', 'link': 'https://stackoverflow.com/users/9847607/klsdskldsd'}",True,44,61480010.0,1,0,1666360136,1588075290,1666360136.0,61479715,CC BY-SA 4.0,https://stackoverflow.com/questions/61479715/error-with-controls-and-abstractcontrols-when-building-a-form,Error with controls and AbstractControls when building a form,,,
23,"['typescript', 'react-native', 'expo']","{'account_id': 18046255, 'reputation': 425, 'user_id': 13117178, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84a436382051923104c56e2f743d123f?s=256&d=identicon&r=PG&f=1', 'display_name': 'juha', 'link': 'https://stackoverflow.com/users/13117178/juha'}",True,15662,61495938.0,1,3,1666334946,1588142567,1588143200.0,61495714,CC BY-SA 4.0,https://stackoverflow.com/questions/61495714/typescript-property-title-does-not-exist-on-type-never,Typescript: property &quot;title&quot; does not exist on type &#39;never&#39;,,,
24,['typescript'],"{'account_id': 18235472, 'reputation': 96, 'user_id': 13273590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/040332bbd268950af8c46426b9a6bb54?s=256&d=identicon&r=PG&f=1', 'display_name': 'supermeng', 'link': 'https://stackoverflow.com/users/13273590/supermeng'}",False,11553,,2,4,1666217145,1586468180,1586524722.0,61130603,CC BY-SA 4.0,https://stackoverflow.com/questions/61130603/typescript-type-string-undefined-is-not-assignable-to-type-string,TypeScript: Type &#39;string | undefined&#39; is not assignable to type &#39;string&#39;,,,
25,['typescript'],"{'account_id': 203688, 'reputation': 8536, 'user_id': 451492, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/fdf65c922a011afa1e050031a8895c85?s=256&d=identicon&r=PG', 'display_name': 'doberkofler', 'link': 'https://stackoverflow.com/users/451492/doberkofler'}",True,14309,61288608.0,4,3,1666020264,1586863045,1586875720.0,61206439,CC BY-SA 4.0,https://stackoverflow.com/questions/61206439/typescript-error-ts2354-this-syntax-requires-an-imported-helper-but-module-ts,TypeScript error &quot;TS2354: This syntax requires an imported helper but module &#39;tslib&#39; cannot be found&quot;,,,
26,['typescript'],"{'account_id': 11792844, 'reputation': 2289, 'user_id': 10056034, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0Hy07.jpg?s=256&g=1', 'display_name': 'Ben Botvinick', 'link': 'https://stackoverflow.com/users/10056034/ben-botvinick'}",True,41853,63209268.0,5,86,1665656587,1586478003,,61132262,CC BY-SA 4.0,https://stackoverflow.com/questions/61132262/typescript-deep-partial,TypeScript: deep partial?,,,
27,"['typescript', 'react-native', 'webpack']","{'account_id': 15714471, 'reputation': 89, 'user_id': 11339001, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bhep1hk6Avg/AAAAAAAAAAI/AAAAAAAAADA/klxOJTQuy20/photo.jpg?sz=256', 'display_name': 'Andrey Ponomarenko', 'link': 'https://stackoverflow.com/users/11339001/andrey-ponomarenko'}",False,115,,1,1,1665650722,1587641745,1587647406.0,61386301,CC BY-SA 4.0,https://stackoverflow.com/questions/61386301/webpack-metro-mainfiles-module-resolution-with-typescript,webpack/metro mainFiles module resolution with typescript,,,
28,"['typescript', 'typeorm', 'typeorm-activerecord']","{'account_id': 9460755, 'reputation': 1483, 'user_id': 7034540, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209364272256116/picture?type=large', 'display_name': 'aRtoo', 'link': 'https://stackoverflow.com/users/7034540/artoo'}",True,8557,,1,4,1665484507,1586403753,1665451895.0,61113589,CC BY-SA 4.0,https://stackoverflow.com/questions/61113589/how-to-select-a-specific-column-in-typeorm-many-to-many-relationship,How to select a specific column in typeorm many to many relationship,,,
29,"['typescript', 'jestjs', 'typegraphql']","{'account_id': 8051642, 'reputation': 1649, 'user_id': 6069964, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/893907810707367/picture?type=large', 'display_name': 'fuzes', 'link': 'https://stackoverflow.com/users/6069964/fuzes'}",True,2425,,2,8,1665483419,1586148149,1665483419.0,61053096,CC BY-SA 4.0,https://stackoverflow.com/questions/61053096/because-of-registerenumtype-it-cannot-be-tested-in-the-jest,"Because of registerEnumType, it cannot be tested in the jest",,,
30,"['reactjs', 'typescript']","{'account_id': 1156784, 'reputation': 45654, 'user_id': 1137174, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/361fd9b1b32d13cd1c1dc03e5c6a2127?s=256&d=identicon&r=PG', 'display_name': 'Mike Lischke', 'link': 'https://stackoverflow.com/users/1137174/mike-lischke'}",True,32763,63130433.0,3,26,1665446036,1586353280,1586355047.0,61102101,CC BY-SA 4.0,https://stackoverflow.com/questions/61102101/cannot-assign-refobjecthtmldivelement-to-refobjecthtmlelement-instance,Cannot assign RefObject&lt;HTMLDivElement&gt; to RefObject&lt;HTMLElement&gt; instance,,,
31,"['node.js', 'typescript', 'tsc']","{'account_id': 8452587, 'reputation': 3785, 'user_id': 6340965, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://lh6.googleusercontent.com/-ZUrbmpFxEMA/AAAAAAAAAAI/AAAAAAAAKSQ/Qh9rBjiu-TY/photo.jpg?sz=256', 'display_name': 'Itay Ganor', 'link': 'https://stackoverflow.com/users/6340965/itay-ganor'}",True,8016,,3,5,1665175227,1587469476,,61342753,CC BY-SA 4.0,https://stackoverflow.com/questions/61342753/paths-from-tsconfig-json-doesnt-work-after-tsc,paths from tsconfig.json doesn&#39;t work after tsc,,,
32,"['angular', 'typescript', 'ivy', 'angular-compiler']","{'account_id': 18291309, 'reputation': 791, 'user_id': 13318045, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-rhiFR1gOqsg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMUtWNC55Jz0ORJLaJ-r29NtDJg8g/photo.jpg?sz=256', 'display_name': 'kay-1234', 'link': 'https://stackoverflow.com/users/13318045/kay-1234'}",True,185788,,27,79,1665148390,1586931518,1661012452.0,61222467,CC BY-SA 4.0,https://stackoverflow.com/questions/61222467/angular-9-ngcc-fails-with-an-unhandled-exception,Angular 9 - NGCC fails with an unhandled exception,,,
33,"['javascript', 'reactjs', 'typescript', 'formik', 'yup']","{'user_type': 'does_not_exist', 'display_name': 'user12541823'}",True,3523,61080811.0,2,3,1664894942,1586263751,1586267044.0,61080412,CC BY-SA 4.0,https://stackoverflow.com/questions/61080412/typeerror-schemasync-validatesync-validate-is-not-a-function,TypeError: schema[sync ? &#39;validateSync&#39; : &#39;validate&#39;] is not a function,,,
34,"['mongodb', 'typescript', 'mongoose', 'nestjs']","{'account_id': 12488956, 'reputation': 51, 'user_id': 9091201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c36db82471c9d0f15bb7a31b73923c1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'wujekkiryl', 'link': 'https://stackoverflow.com/users/9091201/wujekkiryl'}",True,7193,,1,3,1664888397,1587431669,,61334475,CC BY-SA 4.0,https://stackoverflow.com/questions/61334475/nestjs-with-mongoose-schema-interface-and-dto-approach-question,"NestJS with mongoose schema, interface and dto approach question",,,
35,"['reactjs', 'typescript', 'react-router']","{'account_id': 11726615, 'reputation': 12769, 'user_id': 8583669, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4iGwt.jpg?s=256&g=1', 'display_name': 'johannchopin', 'link': 'https://stackoverflow.com/users/8583669/johannchopin'}",True,4825,61060675.0,3,2,1664716218,1586174450,1664716218.0,61059341,CC BY-SA 4.0,https://stackoverflow.com/questions/61059341/reactrouter-add-types-to-navlink-isactive-function,ReactRouter: Add types to NavLink isActive() function,,,
36,"['reactjs', 'typescript', 'ecmascript-6', 'material-ui', 'react-hooks']","{'account_id': 12533134, 'reputation': 997, 'user_id': 9120653, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DhSmU.png?s=256&g=1', 'display_name': 'Liam_1998', 'link': 'https://stackoverflow.com/users/9120653/liam-1998'}",True,24575,61475517.0,4,33,1664696101,1588060552,,61475289,CC BY-SA 4.0,https://stackoverflow.com/questions/61475289/property-value-does-not-exist-on-type-never-when-use-useref-hook-in-mui,Property &#39;value&#39; does not exist on type &#39;never&#39;. when use useRef hook in mui,,,
37,"['reactjs', 'typescript', 'frontend']","{'account_id': 15987843, 'reputation': 1397, 'user_id': 11537740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4599b6b824aa01145bfad9f41716de36?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sakshi', 'link': 'https://stackoverflow.com/users/11537740/sakshi'}",True,9042,61443711.0,4,7,1664462966,1587899432,,61439693,CC BY-SA 4.0,https://stackoverflow.com/questions/61439693/how-to-delete-an-entry-from-a-record-in-typescript-based-on-the-id,"How to delete an entry from a Record in typescript,based on the Id",,,
38,"['javascript', 'typescript', 'visual-studio-code', '.d.ts']","{'account_id': 14243549, 'reputation': 15807, 'user_id': 10289265, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-OkjkbQ2KiK4/AAAAAAAAAAI/AAAAAAAAAFA/idfc_x3sn3o/photo.jpg?sz=256', 'display_name': 'Hao Wu', 'link': 'https://stackoverflow.com/users/10289265/hao-wu'}",True,1510,61181459.0,2,2,1664371987,1586747936,,61181047,CC BY-SA 4.0,https://stackoverflow.com/questions/61181047/global-type-declaration-in-vscode-for-javascript,Global type declaration in vscode for javascript,,,
39,['typescript'],"{'account_id': 444559, 'reputation': 7247, 'user_id': 836450, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/848c79a87762a07d9a3f45329026effd?s=256&d=identicon&r=PG', 'display_name': 'benathon', 'link': 'https://stackoverflow.com/users/836450/benathon'}",True,103,73848985.0,3,1,1664157252,1587555690,1615118758.0,61364259,CC BY-SA 4.0,https://stackoverflow.com/questions/61364259/prevent-typescript-conversion-for-identical-types,Prevent typescript conversion for identical types,,,
40,['typescript'],"{'account_id': 134768, 'reputation': 29298, 'user_id': 337134, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/W4Ucw.png?s=256&g=1', 'display_name': 'Knows Not Much', 'link': 'https://stackoverflow.com/users/337134/knows-not-much'}",False,11723,,2,4,1664019027,1586642789,1586643840.0,61164308,CC BY-SA 4.0,https://stackoverflow.com/questions/61164308/file-path-hello-js-is-a-javascript-file-did-you-mean-to-enable-the-allowjs,File &#39;/Path/hello.js&#39; is a JavaScript file. Did you mean to enable the &#39;allowJs&#39; option,,,
41,"['javascript', 'reactjs', 'typescript', 'typescript3.0', 'react-tsx']","{'account_id': 1683908, 'reputation': 411, 'user_id': 1547554, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/d675df8329e499e48a931dc2c1dc0cfd?s=256&d=identicon&r=PG', 'display_name': 'user1547554', 'link': 'https://stackoverflow.com/users/1547554/user1547554'}",True,52450,61162493.0,2,16,1663916943,1586475451,1663916943.0,61131896,CC BY-SA 4.0,https://stackoverflow.com/questions/61131896/error-type-void-is-not-assignable-to-type-reactnode,Error: Type &#39;void&#39; is not assignable to type &#39;ReactNode&#39;,,,
42,"['typescript', 'amazon-s3', 'nestjs', 'multer', 'multer-s3']","{'account_id': 12712207, 'reputation': 695, 'user_id': 9235484, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UPYiN.png?s=256&g=1', 'display_name': 'hnakao11', 'link': 'https://stackoverflow.com/users/9235484/hnakao11'}",True,23307,61432621.0,3,15,1663795781,1587707755,,61402054,CC BY-SA 4.0,https://stackoverflow.com/questions/61402054/nestjs-how-to-upload-image-to-aws-s3,NestJS - How to upload image to aws s3?,,,
43,['typescript'],"{'account_id': 182861, 'reputation': 7957, 'user_id': 417866, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/958d07f426a20a9bc1bb7db75086f9d5?s=256&d=identicon&r=PG', 'display_name': 'Arash Motamedi', 'link': 'https://stackoverflow.com/users/417866/arash-motamedi'}",True,2447,61048124.0,2,12,1663771425,1586111626,,61047551,CC BY-SA 4.0,https://stackoverflow.com/questions/61047551/typescript-union-of-string-and-string-literals,TypeScript union of string and string literals,,,
44,"['typescript', 'overloading', 'typing']","{'account_id': 137777, 'reputation': 189336, 'user_id': 342235, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/88e5a9eb011a73ab970ddc8cfb05ff85?s=256&d=identicon&r=PG', 'display_name': 'Freewind', 'link': 'https://stackoverflow.com/users/342235/freewind'}",True,4131,61366790.0,2,15,1663678021,1587556380,,61364475,CC BY-SA 4.0,https://stackoverflow.com/questions/61364475/how-to-define-overloaded-signatures-for-a-const-in-typescript,How to define overloaded signatures for a const in typescript?,,,
45,"['typescript', 'nestjs']","{'account_id': 2221547, 'reputation': 1292, 'user_id': 1960809, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/GWRMS.jpg?s=256&g=1', 'display_name': 'blitzen12', 'link': 'https://stackoverflow.com/users/1960809/blitzen12'}",True,649,61275968.0,3,1,1663536234,1586885182,1587106654.0,61213640,CC BY-SA 4.0,https://stackoverflow.com/questions/61213640/nestjs-global-httpexceptionfilter-not-working-properly,NestJs Global HttpExceptionFilter not working properly,,,
46,"['typescript', 'mapped-types']","{'account_id': 11055949, 'reputation': 11249, 'user_id': 8289918, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nN3lT.jpg?s=256&g=1', 'display_name': 'cherryblossom', 'link': 'https://stackoverflow.com/users/8289918/cherryblossom'}",False,119,,0,4,1663492192,1587983635,1663492192.0,61456858,CC BY-SA 4.0,https://stackoverflow.com/questions/61456858/is-there-a-way-to-use-mapped-types-while-keeping-methods-an-instance-method-and,Is there a way to use mapped types while keeping methods an instance method and not a property?,,,
47,['typescript'],"{'account_id': 8709012, 'reputation': 167, 'user_id': 6515876, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DYEAr.png?s=256&g=1', 'display_name': 'Fanny Hasbi', 'link': 'https://stackoverflow.com/users/6515876/fanny-hasbi'}",True,8941,61165727.0,1,10,1663048117,1586652597,1586687184.0,61165515,CC BY-SA 4.0,https://stackoverflow.com/questions/61165515/index-signature-in-type-string-only-permits-reading,Index signature in type &#39;String&#39; only permits reading,,,
48,"['node.js', 'typescript', 'react-native', 'react-navigation', 'node-modules']","{'account_id': 10640771, 'reputation': 732, 'user_id': 7835882, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-EjVrTs6pHIE/AAAAAAAAAAI/AAAAAAAAAE4/AhG81-Y8QvM/photo.jpg?sz=256', 'display_name': 'Abhishek Kumawat', 'link': 'https://stackoverflow.com/users/7835882/abhishek-kumawat'}",True,6358,61255424.0,3,3,1663009159,1586659138,,61166181,CC BY-SA 4.0,https://stackoverflow.com/questions/61166181/how-to-solve-syntax-error-unexpected-token-export-type,"How to solve syntax error, unexpected token, export type?",,,
