,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason
10,"['typescript', 'prettier', 'react-tsx']","{'account_id': 1302374, 'reputation': 1791, 'user_id': 1252025, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/6b48530d564ba2654e5f909e015eeebc?s=256&d=identicon&r=PG', 'display_name': 'pietro909', 'link': 'https://stackoverflow.com/users/1252025/pietro909'}",True,720,2,0,1665538787,1559576780,1559576944.0,56430629,CC BY-SA 4.0,https://stackoverflow.com/questions/56430629/prettier-doesnt-parse-typescript-type-cast,Prettier doesn&#39;t parse Typescript type cast,56576761.0,,,
11,"['reactjs', 'typescript', 'create-react-app']","{'account_id': 1128185, 'reputation': 26841, 'user_id': 1114926, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/U4uzx.jpg?s=256&g=1', 'display_name': 'Green', 'link': 'https://stackoverflow.com/users/1114926/green'}",True,203848,8,201,1665511810,1559727480,1559728046.0,56457935,CC BY-SA 4.0,https://stackoverflow.com/questions/56457935/typescript-error-property-x-does-not-exist-on-type-window,TypeScript error: Property &#39;X&#39; does not exist on type &#39;Window&#39;,,,,
12,"['angular', 'typescript', 'git', 'angular-cli', 'angular8']","{'account_id': 8069473, 'reputation': 4076, 'user_id': 6082670, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/f2a8bbd1c2fd08e56be9cea578e40c33?s=256&d=identicon&r=PG&f=1', 'display_name': 'afeef', 'link': 'https://stackoverflow.com/users/6082670/afeef'}",True,193000,8,137,1665240410,1561554331,1600422021.0,56773528,CC BY-SA 4.0,https://stackoverflow.com/questions/56773528/repository-is-not-clean-please-commit-or-stash-any-changes-before-updating-in-a,Repository is not clean. Please commit or stash any changes before updating In Angular 8,,1619635027.0,,
13,"['angular', 'typescript', 'heroku', 'mime-types']","{'account_id': 15133958, 'reputation': 621, 'user_id': 10920979, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-VocCW6ydQaM/AAAAAAAAAAI/AAAAAAAADI0/31wpXEGPItw/photo.jpg?sz=256', 'display_name': 'HUSEN SHAIKH', 'link': 'https://stackoverflow.com/users/10920979/husen-shaikh'}",True,121002,11,47,1664896337,1560778632,1607008732.0,56632496,CC BY-SA 4.0,https://stackoverflow.com/questions/56632496/failed-to-load-module-script,Failed to load module script,,,,
14,"['javascript', 'angular', 'typescript', 'angular-material', 'angular-material-7']","{'account_id': 13906084, 'reputation': 1954, 'user_id': 10656503, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SX6gHxyCKVM/AAAAAAAAAAI/AAAAAAAAgrQ/Ql6NI9yB6Ig/photo.jpg?sz=256', 'display_name': 'Samiul Alam', 'link': 'https://stackoverflow.com/users/10656503/samiul-alam'}",True,23440,6,15,1664802824,1560691156,1611960142.0,56619213,CC BY-SA 4.0,https://stackoverflow.com/questions/56619213/how-to-change-toggle-icon-of-mat-expansion-panel,How to change toggle icon of mat-expansion-panel?,56619369.0,,,
15,"['typescript', 'types', 'constants', 'literals', 'typesafe']","{'account_id': 2473578, 'reputation': 700, 'user_id': 2154768, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/f9f3889518cbced719abdb584f37fd02?s=256&d=identicon&r=PG', 'display_name': 'user2154768', 'link': 'https://stackoverflow.com/users/2154768/user2154768'}",True,9470,3,20,1664562592,1561065973,1606167030.0,56694082,CC BY-SA 4.0,https://stackoverflow.com/questions/56694082/as-const-combined-with-type,&#39;as const&#39; combined with type?,,,,
16,"['mongodb', 'typescript', 'mongoose']","{'account_id': 12207355, 'reputation': 45, 'user_id': 8910065, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-tFu87CI6tqs/AAAAAAAAAAI/AAAAAAAAAAw/gj1osFbYSMA/photo.jpg?sz=256', 'display_name': 'Aleksa Ilić', 'link': 'https://stackoverflow.com/users/8910065/aleksa-ili%c4%87'}",True,1230,3,2,1664482927,1559606557,1559654606.0,56435859,CC BY-SA 4.0,https://stackoverflow.com/questions/56435859/mongoose-query-not-showing-subdocument,Mongoose query not showing subdocument,,,,
17,"['typescript', 'alias', 'tsc', 'tsconfig', 'ts-node']","{'account_id': 8267615, 'reputation': 1168, 'user_id': 6216539, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://graph.facebook.com/462184097317326/picture?type=large', 'display_name': 'Jamil Alisgenderov', 'link': 'https://stackoverflow.com/users/6216539/jamil-alisgenderov'}",True,107383,14,69,1663913515,1560865716,,56650711,CC BY-SA 4.0,https://stackoverflow.com/questions/56650711/cannot-find-module-that-is-defined-in-tsconfig-paths,Cannot find module that is defined in tsconfig `paths`,,,,
18,"['javascript', 'reactjs', 'typescript']","{'account_id': 2433630, 'reputation': 1077, 'user_id': 2124039, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/6djF6.jpg?s=256&g=1', 'display_name': 'callmetwan', 'link': 'https://stackoverflow.com/users/2124039/callmetwan'}",True,54559,8,28,1663864729,1560977435,1602159539.0,56675652,CC BY-SA 4.0,https://stackoverflow.com/questions/56675652/proper-typescript-type-for-creating-jsx-element-from-string,Proper TypeScript type for creating JSX element from string,56677879.0,,,
19,"['typescript', 'lua', 'azerothcore', 'eluna-lua-engine', 'typescript-to-lua']","{'account_id': 4177150, 'reputation': 51729, 'user_id': 3497671, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f83baf1bb818fad4fb1559ac2bf0304d?s=256&d=identicon&r=PG', 'display_name': 'Francesco Borzi', 'link': 'https://stackoverflow.com/users/3497671/francesco-borzi'}",True,148,1,1,1663092176,1560990246,1654565122.0,56677483,CC BY-SA 4.0,https://stackoverflow.com/questions/56677483/use-typescripttolua-with-azerothcore-and-eluna-lua-engine,Use TypeScriptToLua with AzerothCore and Eluna Lua Engine,,,,
20,"['javascript', 'typescript', 'pm2']","{'account_id': 1584412, 'reputation': 13446, 'user_id': 3575029, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fe534cdba5ec2deabb69d801196c0029?s=256&d=identicon&r=PG&f=1', 'display_name': 'CaribouCode', 'link': 'https://stackoverflow.com/users/3575029/cariboucode'}",True,38222,3,17,1661767195,1560356467,,56566580,CC BY-SA 4.0,https://stackoverflow.com/questions/56566580/run-typescript-application-with-pm2,Run Typescript application with PM2,,,,
21,"['typescript', 'iframe', 'puppeteer']","{'account_id': 7100288, 'reputation': 1487, 'user_id': 5432164, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XezX1.jpg?s=256&g=1', 'display_name': 'Chris Michael', 'link': 'https://stackoverflow.com/users/5432164/chris-michael'}",True,3238,1,1,1661557737,1561398835,1661557737.0,56741656,CC BY-SA 4.0,https://stackoverflow.com/questions/56741656/how-to-fix-bug-cannot-read-property-contentframe-of-null-using-puppeteer,"How to fix , Bug: Cannot read property &#39;contentFrame&#39; of null using puppeteer",56742337.0,,,
22,"['javascript', 'reactjs', 'typescript', 'redux']","{'account_id': 1584412, 'reputation': 13446, 'user_id': 3575029, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fe534cdba5ec2deabb69d801196c0029?s=256&d=identicon&r=PG&f=1', 'display_name': 'CaribouCode', 'link': 'https://stackoverflow.com/users/3575029/cariboucode'}",True,2122,2,1,1661271314,1561390358,,56739835,CC BY-SA 4.0,https://stackoverflow.com/questions/56739835/react-redux-object-is-possibly-undefined,React redux - object is possibly &#39;undefined,56746005.0,,,
23,"['jquery', 'html', 'css', 'angular', 'typescript']","{'account_id': 15821794, 'reputation': 43, 'user_id': 11415955, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c64e5909a23a4aecde45c3517d3017f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'w.braham', 'link': 'https://stackoverflow.com/users/11415955/w-braham'}",True,7914,3,3,1660948617,1560339696,1560347914.0,56561400,CC BY-SA 4.0,https://stackoverflow.com/questions/56561400/is-there-a-way-to-scroll-to-the-bottom-of-the-page-in-angular-when-clicking-a-bu,Is there a way to scroll to the bottom of the page in angular when clicking a button?,,,,
24,"['typescript', 'webassembly']","{'account_id': 13602882, 'reputation': 135, 'user_id': 9813015, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Jacob Bohlin', 'link': 'https://stackoverflow.com/users/9813015/jacob-bohlin'}",True,5500,2,4,1660801071,1560852872,1567652433.0,56646799,CC BY-SA 4.0,https://stackoverflow.com/questions/56646799/how-to-import-webassembly-functions-to-typescript,How to import WebAssembly functions to TypeScript?,56647853.0,,,
25,"['javascript', 'angular', 'typescript', 'rxjs', 'single-page-application']","{'account_id': 3899033, 'reputation': 19146, 'user_id': 3227319, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jordi', 'link': 'https://stackoverflow.com/users/3227319/jordi'}",True,20115,4,10,1660228763,1559660936,1576219273.0,56446641,CC BY-SA 4.0,https://stackoverflow.com/questions/56446641/angular-rxjs-conditional-operator-if-else,Angular RxJS: conditional operator (if else),,,,
26,"['typescript', 'linq', 'polymorphism']","{'user_type': 'does_not_exist', 'display_name': 'user11534547'}",False,25,1,0,1659390487,1559834042,1659390487.0,56480502,CC BY-SA 4.0,https://stackoverflow.com/questions/56480502/how-to-use-polymorphism-to-hide-properties-of-an-interface,How to use polymorphism to hide properties of an interface?,,,,
27,"['angular', 'typescript', 'angular-schematics']","{'account_id': 4303530, 'reputation': 347, 'user_id': 3516604, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100002110237945/picture?type=large', 'display_name': 'user3516604', 'link': 'https://stackoverflow.com/users/3516604/user3516604'}",False,140,0,2,1659371605,1559920606,1659371605.0,56497095,CC BY-SA 4.0,https://stackoverflow.com/questions/56497095/how-format-html-code-in-angular-schematic,How format html code in angular schematic?,,,,
28,"['typescript', 'web-component', 'lit-html', 'ui5-webcomponents']","{'account_id': 10811853, 'reputation': 65, 'user_id': 7952215, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81966105d821b77960334df34163bdfc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piratenlulatsch', 'link': 'https://stackoverflow.com/users/7952215/piratenlulatsch'}",True,347,1,0,1659371543,1560005751,1659371543.0,56507471,CC BY-SA 4.0,https://stackoverflow.com/questions/56507471/ui5-web-components-select-does-not-open,UI5 Web Components Select does not open,,,,
29,"['javascript', 'typescript', 'spread']","{'account_id': 8068356, 'reputation': 2510, 'user_id': 6081820, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/0d36a38f1b5215bccdf2f4e7698e7071?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emre &#214;zt&#252;rk', 'link': 'https://stackoverflow.com/users/6081820/emre-%c3%96zt%c3%bcrk'}",True,1300,3,0,1659346228,1560424547,1560424635.0,56579226,CC BY-SA 4.0,https://stackoverflow.com/questions/56579226/how-can-i-add-a-property-to-an-inner-object-in-typescript-with-spread-operator,How can i add a property to an inner Object in Typescript with spread operator?,56579276.0,,,
30,"['django', 'typescript']","{'account_id': 11772654, 'reputation': 469, 'user_id': 8615252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf87766994c31034e1141fe7e810ba1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andreew4x4', 'link': 'https://stackoverflow.com/users/8615252/andreew4x4'}",False,276,0,1,1659132287,1560765180,1659132287.0,56628860,CC BY-SA 4.0,https://stackoverflow.com/questions/56628860/typescript-inlined-in-django-html,Typescript inlined in Django html,,,,
31,"['asp.net-mvc', 'reactjs', 'typescript', 'react-router']","{'account_id': 11695819, 'reputation': 181, 'user_id': 8562545, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d0d3d5032b61b41d53673b19e2839933?s=256&d=identicon&r=PG&f=1', 'display_name': 'BlockeeR', 'link': 'https://stackoverflow.com/users/8562545/blockeer'}",True,672,1,1,1659124381,1561638059,1561638289.0,56790885,CC BY-SA 4.0,https://stackoverflow.com/questions/56790885/react-linked-page-goes-404-after-refreshing-it-in-asp-net-mvc-project,React linked page goes 404 after refreshing it in ASP.NET MVC project,,,,
32,"['angular', 'typescript', 'oop', 'extends']","{'account_id': 12477051, 'reputation': 71, 'user_id': 9083088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e051df9eb9eaede43e008702f36a1a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/9083088/daniel'}",False,187,0,1,1659022579,1561650886,1659022579.0,56794773,CC BY-SA 4.0,https://stackoverflow.com/questions/56794773/angular-extend-a-service-with-multiple-children,Angular: Extend a service with multiple children,,,,
33,"['node.js', 'typescript', 'jestjs', 'cassandra', 'cassandra-3.0']","{'account_id': 5569162, 'reputation': 383, 'user_id': 4415216, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vytzHlN3FOU/AAAAAAAAAAI/AAAAAAAAAEA/gGgA12rH8_c/photo.jpg?sz=256', 'display_name': 'Bijender Kumar', 'link': 'https://stackoverflow.com/users/4415216/bijender-kumar'}",True,841,1,3,1658928076,1559769200,1658928076.0,56468096,CC BY-SA 4.0,https://stackoverflow.com/questions/56468096/how-to-write-unit-test-for-cassandra-execute-query-in-nodejs-using-jest-framewor,How to write unit test for cassandra execute query in nodejs using jest framework,56470804.0,,,
34,"['typescript', 'rxjs']","{'account_id': 2604371, 'reputation': 791, 'user_id': 5136485, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5010d0a82ee6fb34eb9e9c6648088ed5?s=256&d=identicon&r=PG&f=1', 'display_name': 'delashum', 'link': 'https://stackoverflow.com/users/5136485/delashum'}",True,582,2,3,1658818263,1559773614,,56468840,CC BY-SA 4.0,https://stackoverflow.com/questions/56468840/rxjs-clean-way-to-pass-data-along-observable-chains,RxJS: clean way to pass data along observable chains?,,,,
35,"['typescript', 'npm', 'jestjs', 'ts-jest']","{'account_id': 6530186, 'reputation': 3068, 'user_id': 10982622, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-DCOtdbWTAK4/AAAAAAAAAAI/AAAAAAAAAO8/oWWtqpcowH8/photo.jpg?sz=256', 'display_name': 'Nidhin Kumar', 'link': 'https://stackoverflow.com/users/10982622/nidhin-kumar'}",True,63011,12,51,1658735105,1560503742,1611659817.0,56595053,CC BY-SA 4.0,https://stackoverflow.com/questions/56595053/cannot-find-name-it-in-jest-typescript,Cannot find name &#39;it&#39; in Jest TypeScript,57241607.0,,,
36,"['javascript', 'angular', 'typescript']","{'account_id': 9893053, 'reputation': 743, 'user_id': 7399212, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-dFwEJhQeaxU/AAAAAAAAAAI/AAAAAAAACO4/9JrCoR0OxgI/photo.jpg?sz=256', 'display_name': 'Ashutosh Soni', 'link': 'https://stackoverflow.com/users/7399212/ashutosh-soni'}",True,69887,7,30,1658357823,1559974094,,56503946,CC BY-SA 4.0,https://stackoverflow.com/questions/56503946/matdatepicker-no-provider-found-for-dateadapter-you-must-import-one-of-the-fol,MatDatepicker: No provider found for DateAdapter. You must import one of the following modules at your application root: MatNativeDateModule,56504015.0,,,
37,['typescript'],"{'account_id': 323727, 'reputation': 5305, 'user_id': 643919, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fece27d25acc304e6a872da447900fe8?s=256&d=identicon&r=PG', 'display_name': 'y2bd', 'link': 'https://stackoverflow.com/users/643919/y2bd'}",True,2567,2,5,1658336892,1560975832,1560989328.0,56675333,CC BY-SA 4.0,https://stackoverflow.com/questions/56675333/extending-a-union-type-exactly,Extending a union type exactly,56693965.0,,,
38,"['angular', 'typescript', 'datatables']","{'account_id': 14095975, 'reputation': 116, 'user_id': 10182746, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-2JcycjOdTs0/AAAAAAAAAAI/AAAAAAAAAHQ/IqfFJjBMFaU/photo.jpg?sz=256', 'display_name': 'Vinayak Prabhu', 'link': 'https://stackoverflow.com/users/10182746/vinayak-prabhu'}",True,167,1,1,1658231453,1560860124,,56648949,CC BY-SA 4.0,https://stackoverflow.com/questions/56648949/re-render-data-table-on-click-of-td-of-previous-page,Re-render Data table on click of td of previous page,56666952.0,,,
39,"['typescript', 'vue.js']","{'account_id': 298176, 'reputation': 6198, 'user_id': 604063, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c278b7144feb496c731ee0514355548c?s=256&d=identicon&r=PG', 'display_name': 'David Foster', 'link': 'https://stackoverflow.com/users/604063/david-foster'}",True,1351,4,2,1657948422,1561841993,1562548244.0,56820840,CC BY-SA 4.0,https://stackoverflow.com/questions/56820840/how-to-typecheck-a-js-file-that-uses-vue-using-typescript,How to typecheck a .js file that uses Vue using TypeScript?,56822240.0,,,
40,"['typescript', 'vue.js', 'parceljs']","{'account_id': 15240493, 'reputation': 474, 'user_id': 10996907, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/plel6.png?s=256&g=1', 'display_name': 'Leander Rodrigues', 'link': 'https://stackoverflow.com/users/10996907/leander-rodrigues'}",True,1624,3,3,1657941990,1560396488,1562395564.0,56572975,CC BY-SA 4.0,https://stackoverflow.com/questions/56572975/vue-doesnt-render-second-component-if-the-previous-self-terminates,Vue doesn&#39;t render second component if the previous self-terminates,56626633.0,,,
41,"['typescript', 'vue.js']","{'account_id': 7253879, 'reputation': 698, 'user_id': 5533233, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e18a61bd78c6865d8326e5205f4cff0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'overdub60', 'link': 'https://stackoverflow.com/users/5533233/overdub60'}",True,571,1,0,1657931889,1560526278,,56601270,CC BY-SA 4.0,https://stackoverflow.com/questions/56601270/how-do-i-make-typescript-recognize-my-custom-global-filter,How do I make Typescript recognize my custom global filter?,56601622.0,,,
42,"['javascript', 'typescript', 'vue.js', 'vuejs2', 'element-ui']","{'account_id': 3322011, 'reputation': 2347, 'user_id': 9263418, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IOML3.jpg?s=256&g=1', 'display_name': 'Anonymous Creator', 'link': 'https://stackoverflow.com/users/9263418/anonymous-creator'}",True,745,2,0,1657930634,1560601179,1586110168.0,56610333,CC BY-SA 4.0,https://stackoverflow.com/questions/56610333/tree-node-id-not-updating-element-ui-vue,Tree Node Id not updating. Element UI Vue,56618629.0,,,
43,['typescript'],"{'account_id': 12549137, 'reputation': 3431, 'user_id': 9131476, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/x7X4x.png?s=256&g=1', 'display_name': 'Wei Lin', 'link': 'https://stackoverflow.com/users/9131476/wei-lin'}",True,3258,1,3,1657923397,1559953737,,56502484,CC BY-SA 4.0,https://stackoverflow.com/questions/56502484/how-to-disable-generate-exports-esmodule-true-and-requirelib,How to disable generate &quot;exports.__esModule = true;&quot; and &quot;require(&quot;lib&quot;);&quot;,56503237.0,,,
44,"['typescript', 'vue.js', 'vuetify.js']","{'account_id': 11689879, 'reputation': 1440, 'user_id': 8558515, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/GkCni.png?s=256&g=1', 'display_name': 'Sanju', 'link': 'https://stackoverflow.com/users/8558515/sanju'}",True,4925,1,9,1657916277,1559914468,1559914523.0,56495372,CC BY-SA 4.0,https://stackoverflow.com/questions/56495372/how-to-use-getters-and-setters-in-v-model-for-class-based-component,How to use getters and setters in v-model for class based component?,56505279.0,,,
45,"['typescript', 'vue.js', 'vuejs2', 'vue-class-components']","{'account_id': 2995550, 'reputation': 1940, 'user_id': 2542165, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/27a8186d2f0f6d88ad56327bacbeb258?s=256&d=identicon&r=PG', 'display_name': 'jaudo', 'link': 'https://stackoverflow.com/users/2542165/jaudo'}",True,3112,3,3,1657864245,1559726048,1559735722.0,56457527,CC BY-SA 4.0,https://stackoverflow.com/questions/56457527/vue-class-component-ts2339-when-calling-class-method,vue-class-component : TS2339 when calling class method,56462630.0,,,
46,"['typescript', 'vue.js', 'vue-component']","{'account_id': 7398754, 'reputation': 265, 'user_id': 10916859, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4510659ffed35d4def5e1d2d53bea354?s=256&d=identicon&r=PG&f=1', 'display_name': 'mira', 'link': 'https://stackoverflow.com/users/10916859/mira'}",False,57,0,0,1657763367,1560834055,1657763367.0,56642016,CC BY-SA 4.0,https://stackoverflow.com/questions/56642016/how-to-write-typescript-unit-testing-vue-components,How to write typescript? Unit Testing Vue Components,,,,
47,"['javascript', 'typescript']","{'account_id': 7567558, 'reputation': 2390, 'user_id': 5744323, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/HPeWt.png?s=256&g=1', 'display_name': 'Anirudha Mahale', 'link': 'https://stackoverflow.com/users/5744323/anirudha-mahale'}",True,2912,3,1,1656790819,1559555675,1559555809.0,56424948,CC BY-SA 4.0,https://stackoverflow.com/questions/56424948/how-to-implement-custom-error-class-in-typescript,How to implement custom Error class in typescript?,56425037.0,,,
