,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason
10,['javascript'],"{'account_id': 17465695, 'reputation': 23, 'user_id': 12662471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebbbb98ca648763c1888003ee0ba445f?s=256&d=identicon&r=PG&f=1', 'display_name': 'srobinson204', 'link': 'https://stackoverflow.com/users/12662471/srobinson204'}",True,6468,8,1,1668585242,1584592842,60751017,CC BY-SA 4.0,https://stackoverflow.com/questions/60751017/stanford-karel-unit-8-lesson-5,"Stanford Karel Unit 8, Lesson 5",61037279.0,1611214209.0,,,
11,"['javascript', 'node.js', 'json']","{'account_id': 14145812, 'reputation': 63, 'user_id': 10219189, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zqCLS.jpg?s=256&g=1', 'display_name': 'UAhmadSoft', 'link': 'https://stackoverflow.com/users/10219189/uahmadsoft'}",True,356,6,0,1668574270,1583481864,60559830,CC BY-SA 4.0,https://stackoverflow.com/questions/60559830/delete-objectelement-doesnt-deletes-but-sets-it-to-null-how-do-i-delete-i,delete object[element] doesn&#39;t deletes but sets it to null ....how do I delete it instead of making it null?,60559960.0,,,,
12,"['javascript', 'html', 'css', 'execcommand']","{'account_id': 4286095, 'reputation': 5891, 'user_id': 3503851, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6c41cda0f0a7b5353203b221c85fbd9a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omar', 'link': 'https://stackoverflow.com/users/3503851/omar'}",True,87120,8,184,1668512209,1583608276,60581285,CC BY-SA 4.0,https://stackoverflow.com/questions/60581285/execcommand-is-now-obsolete-whats-the-alternative,"execCommand() is now obsolete, what&#39;s the alternative?",,1583786437.0,1606490037.0,,
13,"['javascript', 'html', 'reactjs', 'input', 'contenteditable']","{'account_id': 14639219, 'reputation': 615, 'user_id': 10572332, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-z332S81EBhM/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbCmZrF7FTyed0rIX0hJnz_KzjUKKQ/mo/photo.jpg?sz=256', 'display_name': 'Mathias Strohkirch', 'link': 'https://stackoverflow.com/users/10572332/mathias-strohkirch'}",True,2011,1,3,1668466519,1585325241,60889784,CC BY-SA 4.0,https://stackoverflow.com/questions/60889784/react-contenteditable-div-with-controlled-input,React contentEditable div with controlled input,60890240.0,1585325985.0,,,
14,"['javascript', 'angular', 'typescript']","{'account_id': 17972792, 'reputation': 627, 'user_id': 13061139, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-esH2_Or0BHw/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCbClpndG7szcTv7qB8M1JhTtwlXA/photo.jpg?sz=256', 'display_name': 'kianoush dortaj', 'link': 'https://stackoverflow.com/users/13061139/kianoush-dortaj'}",True,147599,22,60,1668457012,1584257833,60690670,CC BY-SA 4.0,https://stackoverflow.com/questions/60690670/uncaught-in-promise-error-angular-jit-compilation-failed-angular-compiler,Uncaught (in promise): Error: Angular JIT compilation failed: &#39;@angular/compiler&#39; not loaded! in angular 9,,1603104724.0,,,
15,"['javascript', 'html', 'code-snippets']","{'account_id': 16016258, 'reputation': 53, 'user_id': 11558915, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-FHuwa8FWSl0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfJv_eO8xc0UgWx0hWPg18MLFlcYA/mo/photo.jpg?sz=256', 'display_name': 'Snowappix', 'link': 'https://stackoverflow.com/users/11558915/snowappix'}",True,1644,1,0,1668443421,1585257000,60876180,CC BY-SA 4.0,https://stackoverflow.com/questions/60876180/javascript-convert-pseudo-code-into-javascript-code,JavaScript: Convert Pseudo Code into JavaScript Code,,1585259266.0,1668639509.0,,
16,"['javascript', 'chart.js']","{'account_id': 15959736, 'reputation': 23, 'user_id': 11517168, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ys3EIzG0eQc/AAAAAAAAAAI/AAAAAAAAABg/Wdmc7j1qopc/photo.jpg?sz=256', 'display_name': 'Jo&#227;o Luiz Aranda', 'link': 'https://stackoverflow.com/users/11517168/jo%c3%a3o-luiz-aranda'}",True,3657,3,2,1668432226,1585596914,60938185,CC BY-SA 4.0,https://stackoverflow.com/questions/60938185/specific-grid-line-in-x-axis-in-chartjs,Specific grid line in X axis in ChartJs,60938711.0,1585651376.0,,,
17,"['javascript', 'aws-lambda']","{'account_id': 2602518, 'reputation': 854, 'user_id': 2254506, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/3aebbb53bd69c60b3933a3dac4ed4fb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/2254506/daniel'}",True,301,3,1,1668422916,1584783658,60786349,CC BY-SA 4.0,https://stackoverflow.com/questions/60786349/am-i-supposed-to-pass-around-pino-child-loggers,Am I supposed to pass around Pino child loggers?,,,,,
18,"['javascript', 'html', 'css']","{'account_id': 15505691, 'reputation': 261, 'user_id': 11185925, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-F_UXM5uECqI/AAAAAAAAAAI/AAAAAAAABlc/ms8ri5EAD5A/photo.jpg?sz=256', 'display_name': 'Peter Weeks', 'link': 'https://stackoverflow.com/users/11185925/peter-weeks'}",False,219,1,0,1668410837,1583847889,60618913,CC BY-SA 4.0,https://stackoverflow.com/questions/60618913/allow-the-parent-to-scroll-the-whole-width-height-of-child-element-even-when-chi,allow the parent to scroll the whole width/height of child element even when child scale is transformed by matrix,,1583855733.0,,,
19,"['javascript', 'arrays', 'google-apps-script', 'google-sheets', 'include']","{'account_id': 3958088, 'reputation': 21, 'user_id': 3265966, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'JG Meillaud', 'link': 'https://stackoverflow.com/users/3265966/jg-meillaud'}",True,174,2,0,1668384541,1585524472,60922039,,https://stackoverflow.com/questions/60922039/js-array-includes-array-within-array-a-includesa-returns-fal,JS array.includes() // array within array // [[&#39;a&#39;]].includes([&#39;a&#39;]) returns false,,1585527810.0,,1668384435.0,Duplicate
20,"['javascript', 'reactjs', 'validation', 'formik', 'yup']","{'account_id': 15448375, 'reputation': 21, 'user_id': 13031582, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e42684543b0dccf7e8f3f6cad2cc95f7?s=256&d=identicon&r=PG', 'display_name': 'Kobus Coetzee', 'link': 'https://stackoverflow.com/users/13031582/kobus-coetzee'}",True,3850,2,0,1668294283,1583743192,60597050,CC BY-SA 4.0,https://stackoverflow.com/questions/60597050/multiple-date-min-validations-for-yup-form,Multiple date.min() validations for Yup form,,,,,
21,"['javascript', 'api', 'google-chrome-extension', 'whatsapp']","{'account_id': 17935827, 'reputation': 11, 'user_id': 13032171, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5DQWasgBPwg/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBYAvcbXDYjMlQYLlFn0gzYnwM2Uw/photo.jpg?sz=256', 'display_name': 'Harsh Kumar Gupta', 'link': 'https://stackoverflow.com/users/13032171/harsh-kumar-gupta'}",True,1490,2,1,1668126834,1585264898,60877700,CC BY-SA 4.0,https://stackoverflow.com/questions/60877700/chrome-extension-development-using-the-whatsapp-api,Chrome Extension Development using the Whatsapp API,,,,,
22,"['javascript', 'angular', 'typescript', 'rxjs']","{'account_id': 14128823, 'reputation': 597, 'user_id': 10207304, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a05bec89691daff4a1cf45bf56fba715?s=256&d=identicon&r=PG&f=1', 'display_name': 'Magnesium', 'link': 'https://stackoverflow.com/users/10207304/magnesium'}",True,3002,2,2,1668114839,1583153287,60489200,CC BY-SA 4.0,https://stackoverflow.com/questions/60489200/get-observable-return-value-without-subscribing-in-calling-class,Get observable return value without subscribing in calling class,60489440.0,,,,
23,"['javascript', 'html', 'dataset', 'templatetags', 'documentfragment']","{'account_id': 17189909, 'reputation': 21, 'user_id': 12443859, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCAX6JaLG395jj_42i3mlqiFzHPmG0uf5ObMUAz=k-s256', 'display_name': 'Goold eng', 'link': 'https://stackoverflow.com/users/12443859/goold-eng'}",True,653,3,0,1668045175,1585516124,60920746,CC BY-SA 4.0,https://stackoverflow.com/questions/60920746/get-attributes-from-document-fragment,get attributes from document fragment?,,1585517022.0,,,
24,"['javascript', 'vue.js', 'vuex', 'vuex-modules']","{'account_id': 11228290, 'reputation': 149, 'user_id': 8237280, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/db4b912ebcaf01f037546cc8f4db7b76?s=256&d=identicon&r=PG&f=1', 'display_name': 'Karakayn', 'link': 'https://stackoverflow.com/users/8237280/karakayn'}",True,1065,1,1,1668029461,1584963912,60812955,CC BY-SA 4.0,https://stackoverflow.com/questions/60812955/how-to-reference-current-vuex-state-and-related-vue-instance-this-inside-javas,How to reference current Vuex State and related Vue instance (this) inside javascript event?,60836142.0,1585068529.0,,,
25,"['javascript', 'console.log']","{'account_id': 17908426, 'reputation': 39, 'user_id': 13011035, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zchJuTHp6dc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nDalkj2M2xjNIwl6zTI1zBykbAqjw/photo.jpg?sz=256', 'display_name': 'AA Sog', 'link': 'https://stackoverflow.com/users/13011035/aa-sog'}",True,2701,5,2,1668016271,1584979947,60817362,CC BY-SA 4.0,https://stackoverflow.com/questions/60817362/is-there-any-way-to-console-log-without-a-newline,Is there any way to console.log without a newline?,60817380.0,1668016271.0,,,
26,"['javascript', 'graphql', 'hook', 'apollo']","{'account_id': 17314912, 'reputation': 69, 'user_id': 12541627, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0bNt7YP2ajs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfC7iRwJrmYzVaaw5P1oXArS_hNLw/photo.jpg?sz=256', 'display_name': 'Tomasz', 'link': 'https://stackoverflow.com/users/12541627/tomasz'}",True,7684,3,5,1668014804,1585049492,60830193,CC BY-SA 4.0,https://stackoverflow.com/questions/60830193/how-to-run-usequery-inside-foreach,How to run useQuery inside forEach?,60830335.0,,,,
27,"['javascript', 'google-apps-script', 'google-sheets', 'triggers', 'macro-recorder']","{'account_id': 17691993, 'reputation': 99, 'user_id': 12843552, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10218223852280873/picture?type=large', 'display_name': 'Mitchell Bivens', 'link': 'https://stackoverflow.com/users/12843552/mitchell-bivens'}",False,150,2,0,1667960456,1583376701,60537546,CC BY-SA 4.0,https://stackoverflow.com/questions/60537546/email-with-google-script-editor,Email with Google Script Editor,,1667959742.0,,,
28,"['javascript', 'reactjs', 'antd']","{'account_id': 18066160, 'reputation': 103, 'user_id': 13131990, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ccb0f525ca4a519e2eae249106565f18?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jos&#233; Luiz da Silva Neto', 'link': 'https://stackoverflow.com/users/13131990/jos%c3%a9-luiz-da-silva-neto'}",True,6400,2,4,1667910743,1585263007,60877390,CC BY-SA 4.0,https://stackoverflow.com/questions/60877390/why-the-autofocus-isnt-working-in-reactjs-with-antd,Why the autofocus isn&#39;t working in ReactJS with antd?,60877499.0,1585269416.0,,,
29,"['javascript', 'node.js', 'express', 'jwt']","{'account_id': 16519855, 'reputation': 29, 'user_id': 11936331, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-7i1i5wlLESM/AAAAAAAAAAI/AAAAAAAAM1A/PGg2ZC04cG8/photo.jpg?sz=256', 'display_name': 'Alice Argent', 'link': 'https://stackoverflow.com/users/11936331/alice-argent'}",True,4686,2,-1,1667842814,1583075085,60476453,CC BY-SA 4.0,https://stackoverflow.com/questions/60476453/how-to-get-request-headers-in-express,How to get request headers in express?,,,,,
30,"['javascript', 'amazon-s3', 'amazon-cognito', 'http-live-streaming', 'hls.js']","{'account_id': 2010734, 'reputation': 2234, 'user_id': 1799219, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qnc62.jpg?s=256&g=1', 'display_name': 'Casey Gibson - AOAUS', 'link': 'https://stackoverflow.com/users/1799219/casey-gibson-aoaus'}",False,875,1,4,1667769066,1584080611,60665753,CC BY-SA 4.0,https://stackoverflow.com/questions/60665753/aws-s3-signing-for-hls-videos-on-ios-safari,AWS S3 signing for HLS Videos on iOS Safari,,,,,
31,"['javascript', 'reactjs', 'npm', 'create-react-app', 'monaco-editor']","{'account_id': 8655695, 'reputation': 101, 'user_id': 6480050, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OLx4yuDOgkI/AAAAAAAAAAI/AAAAAAAACVg/d_Ag0oQIsOk/photo.jpg?sz=256', 'display_name': 'Jasmin Virdi', 'link': 'https://stackoverflow.com/users/6480050/jasmin-virdi'}",True,2219,3,4,1667659011,1584743480,60782409,CC BY-SA 4.0,https://stackoverflow.com/questions/60782409/cannot-find-module-monaco-editor-esm-vs-editor-editor-worker-with-create-react,Cannot find module &#39;monaco-editor/esm/vs/editor/editor.worker&#39; with create react app,,,,,
32,"['javascript', 'arrays', 'array-filter']","{'account_id': 17666871, 'reputation': 105, 'user_id': 13031197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/107a16c3e5f1889656b00bbab3bfd018?s=256&d=identicon&r=PG&f=1', 'display_name': 'ubuntu7788', 'link': 'https://stackoverflow.com/users/13031197/ubuntu7788'}",True,516,2,-1,1667511991,1585640095,60945471,,https://stackoverflow.com/questions/60945471/how-to-filter-an-array-of-objects-with-only-certain-properties,How to filter an array of objects with only certain properties?,,,,1585640293.0,Duplicate
33,"['javascript', 'node.js', 'reactjs', 'rest', 'next.js']","{'account_id': 11681522, 'reputation': 639, 'user_id': 8553072, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1445497308900820/picture?type=large', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/8553072/phil'}",True,63293,6,33,1667500887,1584199006,60684227,CC BY-SA 4.0,https://stackoverflow.com/questions/60684227/api-resolved-without-sending-a-response-in-nextjs,API resolved without sending a response in Nextjs,,1604361148.0,,,
34,"['javascript', 'html']","{'account_id': 17948136, 'reputation': 305, 'user_id': 13041908, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-H5AaTvaKov4/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCWSDLcsjjJeE_HFHqStJgfnPykyA/photo.jpg?sz=256', 'display_name': 'Dimitri Bostrovich', 'link': 'https://stackoverflow.com/users/13041908/dimitri-bostrovich'}",True,1001,2,1,1667382348,1584225286,60687928,CC BY-SA 4.0,https://stackoverflow.com/questions/60687928/why-do-i-have-to-click-twice-for-this-javascript-function-to-work,Why do I have to click twice for this JavaScript function to work?,60688035.0,1584225974.0,,,
35,"['javascript', 'google-api-js-client', 'google-picker']","{'account_id': 16215512, 'reputation': 177, 'user_id': 12307305, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fdf5e7f89a581dce86415cd9a2d52852?s=256&d=identicon&r=PG&f=1', 'display_name': 'grimdbx', 'link': 'https://stackoverflow.com/users/12307305/grimdbx'}",False,155,0,3,1667377239,1583840089,60616791,CC BY-SA 4.0,https://stackoverflow.com/questions/60616791/how-can-i-catch-google-picker-errors,How can I catch google picker errors?,,1667377239.0,,,
36,"['javascript', 'jquery', 'export-to-csv', 'export-to-excel']","{'account_id': 6887734, 'reputation': 1357, 'user_id': 5292301, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/dea4ebb090f0aebe875127250ba5ff3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'User', 'link': 'https://stackoverflow.com/users/5292301/user'}",True,2780,2,3,1667372226,1583131589,60483757,CC BY-SA 4.0,https://stackoverflow.com/questions/60483757/aboutblankblocked-error-when-export-table-in-excel,about:blank#blocked error when export table in excel,,,1657724495.0,,
37,"['javascript', 'react-native']","{'account_id': 17642616, 'reputation': 53, 'user_id': 12804603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d517863b223f94e4443d5e0f421fe1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'aron ar', 'link': 'https://stackoverflow.com/users/12804603/aron-ar'}",True,1005,1,1,1667297935,1584421236,60716481,CC BY-SA 4.0,https://stackoverflow.com/questions/60716481/make-button-absolute-not-moving-when-show-keyboard-react-native,Make button absolute not moving when show keyboard react native,,,,,
38,"['javascript', 'windows', 'cmd', 'google-cloud-platform', 'google-compute-engine']","{'account_id': 17245839, 'reputation': 13, 'user_id': 12487152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bfe03cf5244ef7d7628f338a670d222?s=256&d=identicon&r=PG&f=1', 'display_name': 'antoniozzo', 'link': 'https://stackoverflow.com/users/12487152/antoniozzo'}",True,917,3,1,1667275454,1583335666,60529426,CC BY-SA 4.0,https://stackoverflow.com/questions/60529426/run-startup-script-as-another-windows-user-on-google-compute-engine,Run Startup Script as another Windows user on Google Compute Engine,60532583.0,,,,
39,"['javascript', 'node.js']","{'account_id': 332163, 'reputation': 8184, 'user_id': 807325, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/9bURh.jpg?s=256&g=1', 'display_name': 'EnexoOnoma', 'link': 'https://stackoverflow.com/users/807325/enexoonoma'}",True,2735,6,4,1667272582,1585002977,60822479,CC BY-SA 4.0,https://stackoverflow.com/questions/60822479/node-js-server-is-not-stopping-on-forever-stop-0,Node.js server is not stopping on forever stop 0,,1585004664.0,,,
40,"['javascript', 'html', 'iframe', 'youtube-api']","{'account_id': 18007018, 'reputation': 19, 'user_id': 13087551, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhW7EBBxQ0hhcgGTjdMc7uUkncMKF8A9xSdNOfv=k-s256', 'display_name': 'Ivan Makarov', 'link': 'https://stackoverflow.com/users/13087551/ivan-makarov'}",False,555,1,-1,1667122339,1584609898,60754195,CC BY-SA 4.0,https://stackoverflow.com/questions/60754195/hide-related-videos-in-youtube-iframe,Hide related videos in youtube iframe,,1584615145.0,,,
41,"['javascript', 'php', 'html', 'css', 'sweetalert2']","{'account_id': 16556197, 'reputation': 33, 'user_id': 11963307, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dOe4K.jpg?s=256&g=1', 'display_name': 'Syauqi', 'link': 'https://stackoverflow.com/users/11963307/syauqi'}",True,3230,3,1,1667051937,1583416250,60546891,CC BY-SA 4.0,https://stackoverflow.com/questions/60546891/how-to-fix-weird-success-and-error-icon-in-sweetalert2,How to fix weird success and error icon in SweetAlert2?,,1584671222.0,,,
42,"['javascript', 'typescript', 'nestjs', 'webpack-hmr', 'nomachine-nx']","{'account_id': 4660469, 'reputation': 3296, 'user_id': 3794786, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/ZeaFh.png?s=256&g=1', 'display_name': 'Sohel Ahmed Mesaniya', 'link': 'https://stackoverflow.com/users/3794786/sohel-ahmed-mesaniya'}",False,628,1,8,1666951168,1583073793,60476245,CC BY-SA 4.0,https://stackoverflow.com/questions/60476245/how-to-setup-webpacks-hmr-in-nestjs-project-in-nx-monorepo,How to setup Webpack&#39;s HMR in NestJS project in Nx monorepo?,,,,,
43,"['javascript', 'reactjs', 'react-router', 'react-router-dom']","{'account_id': 17639481, 'reputation': 814, 'user_id': 12802055, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xt5Yq.png?s=256&g=1', 'display_name': 'IT&#39;s Bruise', 'link': 'https://stackoverflow.com/users/12802055/its-bruise'}",True,1406,1,0,1666913534,1585072568,60836678,CC BY-SA 4.0,https://stackoverflow.com/questions/60836678/custom-prompt-component-in-react-router-dom-preventing-the-page-reloading,Custom Prompt component in react-router-dom. Preventing the page reloading,60837901.0,,,,
44,"['javascript', 'reactjs', 'google-maps']","{'account_id': 9810656, 'reputation': 1999, 'user_id': 7268968, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://graph.facebook.com/10107185465206940/picture?type=large', 'display_name': 'Peter Weyand', 'link': 'https://stackoverflow.com/users/7268968/peter-weyand'}",False,1684,1,1,1666819545,1584823298,60793036,CC BY-SA 4.0,https://stackoverflow.com/questions/60793036/google-map-react-marker-on-dark-mode-not-rendering,Google-Map-React Marker on Dark Mode Not Rendering,,1584823627.0,,,
45,"['javascript', 'accessibility', 'internet-explorer-11', 'microsoft-edge', 'jaws-screen-reader']","{'account_id': 3102278, 'reputation': 333, 'user_id': 2626086, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1399788437/picture?type=large', 'display_name': 'Arnab Ghosh', 'link': 'https://stackoverflow.com/users/2626086/arnab-ghosh'}",False,370,1,0,1666816771,1583140056,60485521,CC BY-SA 4.0,https://stackoverflow.com/questions/60485521/ie11-jaws-accessibility-issue-with-role-alert,IE11 JAWS accessibility issue with role alert,,1666816771.0,,,
