,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
10,"['javascript', 'authentication', 'passport.js', 'nestjs', 'passport-local']","{'account_id': 13502038, 'reputation': 290, 'user_id': 9741225, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jSWxQjnXUnI/AAAAAAAAAAI/AAAAAAAAAAc/SlqQIt-4uTQ/photo.jpg?sz=256', 'display_name': 'adhi narayan', 'link': 'https://stackoverflow.com/users/9741225/adhi-narayan'}",True,4418,7,3,1668871136,1635698626,69788605,CC BY-SA 4.0,https://stackoverflow.com/questions/69788605/nestjs-error-unknown-authentication-strategy-local,NestJS - Error: Unknown authentication strategy &quot;local&quot;,,,,,,
11,"['javascript', 'reactjs', 'typescript', 'next.js']","{'account_id': 11268555, 'reputation': 458, 'user_id': 8264672, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rUO4m.jpg?s=256&g=1', 'display_name': 'schgab', 'link': 'https://stackoverflow.com/users/8264672/schgab'}",True,2083,2,4,1668862647,1636913416,69965829,CC BY-SA 4.0,https://stackoverflow.com/questions/69965829/how-to-extend-nextpage-type-to-add-custom-field-to-page-component,How to extend NextPage type to add custom field to page component?,1636965291.0,69968164.0,,,,
12,"['javascript', 'reactjs', 'react-router-dom']","{'account_id': 22656461, 'reputation': 1826, 'user_id': 16830299, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/171c0af146e20efa168f5146ab43f6ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'Because i hate myself', 'link': 'https://stackoverflow.com/users/16830299/because-i-hate-myself'}",True,146599,19,156,1668862002,1636203313,69864165,CC BY-SA 4.0,https://stackoverflow.com/questions/69864165/error-privateroute-is-not-a-route-component-all-component-children-of-rou,Error: [PrivateRoute] is not a &lt;Route&gt; component. All component children of &lt;Routes&gt; must be a &lt;Route&gt; or &lt;React.Fragment&gt;,1641350934.0,69869761.0,,,,
13,"['javascript', 'database', 'firebase', 'google-cloud-firestore']","{'account_id': 16757302, 'reputation': 71, 'user_id': 12112974, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AvSZeDIU67I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdvCZad2TE6xqpI617ZMl8h_tYjsQ/photo.jpg?sz=256', 'display_name': 'Slaven Bunijevac', 'link': 'https://stackoverflow.com/users/12112974/slaven-bunijevac'}",False,1571,2,3,1668854627,1638222065,70161653,CC BY-SA 4.0,https://stackoverflow.com/questions/70161653/firebase-firestore-onsnapshot-not-firing-on-change,FIrebase firestore onSnapshot not firing on change,,,,,,
14,"['javascript', 'typescript']","{'account_id': 23366368, 'reputation': 31, 'user_id': 17437960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b0d17d98aff4a391f518fc360227f72?s=256&d=identicon&r=PG', 'display_name': 'user17437960', 'link': 'https://stackoverflow.com/users/17437960/user17437960'}",True,1752,1,2,1668851473,1637151371,70004258,CC BY-SA 4.0,https://stackoverflow.com/questions/70004258/ts2774-this-condition-will-always-return-true-since-this-function-is-always-def,TS2774: This condition will always return true since this function is always defined. Did you mean to call it instead,,,,,,
15,"['javascript', 'python', 'bottle']","{'account_id': 16280277, 'reputation': 74, 'user_id': 11756439, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0c28b6c2a8aa311e921c4a6a6a8b581?s=256&d=identicon&r=PG&f=1', 'display_name': 'Archiee', 'link': 'https://stackoverflow.com/users/11756439/archiee'}",True,230,1,1,1668843684,1637418898,70046877,CC BY-SA 4.0,https://stackoverflow.com/questions/70046877/python-bottle-handle-single-and-multiple-onclick-button-operation,python bottle handle single and multiple onclick button operation,1668843684.0,,,,,
16,"['javascript', 'php', 'graph', 'chart.js', 'linechart']","{'account_id': 8278961, 'reputation': 3888, 'user_id': 6224228, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/224a0993d127bfb4c8952934acb55b3a?s=256&d=identicon&r=PG&f=1', 'display_name': 'PHP Geek', 'link': 'https://stackoverflow.com/users/6224228/php-geek'}",True,2778,3,10,1668831820,1637849837,70112637,CC BY-SA 4.0,https://stackoverflow.com/questions/70112637/draw-a-horizontal-and-vertical-line-on-mouse-hover-in-chart-js,Draw a horizontal and vertical line on mouse hover in chart js,,70245628.0,,,,
17,"['javascript', 'node.js', 'openssl']","{'account_id': 19483416, 'reputation': 392, 'user_id': 15109867, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjv43AZp7XcsaLyC5hZV7uG8GvNRqmOBG4ZxS5ZFQ=k-s256', 'display_name': 'Meet Shah', 'link': 'https://stackoverflow.com/users/15109867/meet-shah'}",True,32429,4,14,1668770915,1636886364,69962209,CC BY-SA 4.0,https://stackoverflow.com/questions/69962209/what-is-openssl-legacy-provider-in-node-js-v17,What is --openssl-legacy-provider in Node.js v17?,1665418391.0,,,,,
18,"['javascript', 'reactjs', 'react-hooks', 'material-ui', 'use-state']","{'account_id': 11374433, 'reputation': 1619, 'user_id': 8339172, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-N68CRU4Rb60/AAAAAAAAAAI/AAAAAAAAACM/pkvsXrWR1rw/photo.jpg?sz=256', 'display_name': 'Jabal Logian', 'link': 'https://stackoverflow.com/users/8339172/jabal-logian'}",True,3807,1,5,1668723656,1638246456,70164306,CC BY-SA 4.0,https://stackoverflow.com/questions/70164306/mui-custom-text-field-loses-focus-on-state-change,MUI Custom Text Field loses focus on state change,,70164815.0,,,,
19,"['javascript', 'regex', 'regex-lookarounds', 'capture-group']","{'account_id': 1077413, 'reputation': 7157, 'user_id': 1075247, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/6de7362951ec5bf3d40fa02de7175552?s=256&d=identicon&r=PG', 'display_name': 'AncientSwordRage', 'link': 'https://stackoverflow.com/users/1075247/ancientswordrage'}",True,210,4,1,1668717082,1637767112,70098620,CC BY-SA 4.0,https://stackoverflow.com/questions/70098620/use-just-regexp-to-split-a-string-into-a-tuple-of-filename-and-extension,Use just regexp to split a string into a &#39;tuple&#39; of filename and extension?,1638362879.0,70099272.0,,,,
20,"['javascript', 'animation', 'three.js']","{'account_id': 23092266, 'reputation': 497, 'user_id': 17202960, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kHCN5.png?s=256&g=1', 'display_name': 'Parking Master', 'link': 'https://stackoverflow.com/users/17202960/parking-master'}",True,195,1,1,1668695094,1635979993,69832654,CC BY-SA 4.0,https://stackoverflow.com/questions/69832654/how-to-make-a-moving-sliding-element-in-three-js,How to make a moving/sliding element in Three.js?,1668695029.0,69834072.0,,,,
21,"['javascript', 'node.js', 'date']","{'account_id': 22482275, 'reputation': 238, 'user_id': 16681187, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f77cbe7d95b0f10cea4aba5e4ffef9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'CaitlynCodr', 'link': 'https://stackoverflow.com/users/16681187/caitlyncodr'}",True,522,3,1,1668689020,1637265248,70025925,CC BY-SA 4.0,https://stackoverflow.com/questions/70025925/how-can-i-calculate-the-hours-of-difference-between-two-timezones-in-nodejs,How can I calculate the hours of difference between two timezones in nodeJS?,,70034975.0,,,,
22,"['javascript', 'node.js', 'angular', 'typescript', 'angular12']","{'account_id': 13592438, 'reputation': 75, 'user_id': 9805413, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/izsme.jpg?s=256&g=1', 'display_name': 'Hemant Kumar', 'link': 'https://stackoverflow.com/users/9805413/hemant-kumar'}",True,25068,6,3,1668681562,1635750955,69793676,CC BY-SA 4.0,https://stackoverflow.com/questions/69793676/error-ng6002-appears-in-the-ngmodule-imports-of-appmodule-but-itself-has-error,"error NG6002: Appears in the NgModule.imports of AppModule, but itself has errors",1635751248.0,69793983.0,,,,
23,"['javascript', 'reactjs', 'angular', 'browser']","{'account_id': 19671727, 'reputation': 123, 'user_id': 14400845, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54a28b3b61d5da163cf0a29fbc14b871?s=256&d=identicon&r=PG&f=1', 'display_name': 'rajkanani', 'link': 'https://stackoverflow.com/users/14400845/rajkanani'}",True,2327,3,0,1668603841,1636442097,69894150,CC BY-SA 4.0,https://stackoverflow.com/questions/69894150/how-to-remove-local-storage-when-the-closing-browser-or-closing-tab-in-javascrip,"how to remove local storage when the closing browser or closing tab in javascript, angular and react",1668603841.0,,,,,
24,"['javascript', 'translation', 'shopware', 'shopware6']","{'account_id': 108774, 'reputation': 30929, 'user_id': 288568, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/7651f7a3094f0a39b51630214fe9c94d?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/288568/alex'}",True,539,1,1,1668589960,1636821509,69956260,CC BY-SA 4.0,https://stackoverflow.com/questions/69956260/how-to-access-a-translation-in-javascript-of-the-shopware-6-store-front,How to access a translation in Javascript of the Shopware 6 store front?,1668589960.0,69957405.0,,,,
25,"['javascript', 'arrays', 'foreach', 'zoho', 'zoho-deluge']","{'account_id': 10956302, 'reputation': 51, 'user_id': 8050985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/066435fe37309bbfb00a2682760504c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'tad00', 'link': 'https://stackoverflow.com/users/8050985/tad00'}",False,1250,2,0,1668536475,1637045693,69984890,CC BY-SA 4.0,https://stackoverflow.com/questions/69984890/how-to-loop-through-a-json-array-using-for-each-in-zoho-crm-deluge-script,How to loop through a JSON array using for each in Zoho CRM Deluge script,1668536475.0,,,,,
26,"['javascript', 'reactjs', 'graphql', 'next.js']","{'account_id': 23078671, 'reputation': 63, 'user_id': 17191273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2069ff534e90ddf3e69ba5604228c8c3?s=256&d=identicon&r=PG', 'display_name': 'ITACS', 'link': 'https://stackoverflow.com/users/17191273/itacs'}",False,163,0,1,1668472764,1638093246,70142271,CC BY-SA 4.0,https://stackoverflow.com/questions/70142271/how-to-fetch-link-from-graphql-rich-text-and-show-it-in-nextjs,How to fetch link from graphQl rich text and show it in nextjs,,,,,,
27,"['javascript', 'html']","{'account_id': 23502591, 'reputation': 9, 'user_id': 17552293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/815cbc55bca53b16a49f8b25bc3b741e?s=256&d=identicon&r=PG', 'display_name': 'Scully78', 'link': 'https://stackoverflow.com/users/17552293/scully78'}",True,100,3,-1,1668471093,1638281189,70170689,CC BY-SA 4.0,https://stackoverflow.com/questions/70170689/running-a-javacript-code-on-an-html-page,Running a Javacript code on an HTML Page?,,,,,,
28,"['javascript', 'element']","{'account_id': 23440841, 'reputation': 21, 'user_id': 17498356, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d300300f3cab406dbb321138d6635715?s=256&d=identicon&r=PG', 'display_name': 'bingdensum', 'link': 'https://stackoverflow.com/users/17498356/bingdensum'}",True,694,2,2,1668412057,1637759168,70096643,CC BY-SA 4.0,https://stackoverflow.com/questions/70096643/how-to-get-text-from-an-element-with-space-in-javascript,How to get text from an element with space in javascript,1637763162.0,,,,,
29,"['javascript', 'html', 'forms', 'dom', 'text']","{'account_id': 11325365, 'reputation': 1069, 'user_id': 8304458, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Kz2a2.png?s=256&g=1', 'display_name': 'ADAMJR', 'link': 'https://stackoverflow.com/users/8304458/adamjr'}",True,1404,4,4,1668410772,1636827004,69956977,CC BY-SA 4.0,https://stackoverflow.com/questions/69956977/html-contenteditable-keep-caret-position-when-inner-html-changes,HTML contenteditable: Keep Caret Position When Inner HTML Changes,1636844433.0,70800591.0,,,,
30,"['javascript', 'html']","{'account_id': 23410628, 'reputation': 21, 'user_id': 17472388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/439ca8a159aa06c2cad7697925a5aada?s=256&d=identicon&r=PG', 'display_name': 'Theophilus', 'link': 'https://stackoverflow.com/users/17472388/theophilus'}",True,624,2,2,1668400762,1637513389,70056642,CC BY-SA 4.0,https://stackoverflow.com/questions/70056642/how-do-i-disable-a-dropdown-menu-based-on-another-dropdown-menu-value,How do I disable a dropdown menu based on another dropdown menu value,1665749071.0,,,,,
31,"['javascript', 'reactjs', 'next.js', 'google-signin']","{'account_id': 1516881, 'reputation': 2446, 'user_id': 2190916, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/cab7b1613810a88b2e47c72988ed2c2c?s=256&d=identicon&r=PG', 'display_name': 'starleaf1', 'link': 'https://stackoverflow.com/users/2190916/starleaf1'}",False,526,3,1,1668383559,1636705078,69939805,CC BY-SA 4.0,https://stackoverflow.com/questions/69939805/typeerror-when-accessing-window-google-on-next-js,TypeError when accessing window.google on Next.js,,,,,,
32,"['javascript', 'eslint']","{'account_id': 1077413, 'reputation': 7157, 'user_id': 1075247, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/6de7362951ec5bf3d40fa02de7175552?s=256&d=identicon&r=PG', 'display_name': 'AncientSwordRage', 'link': 'https://stackoverflow.com/users/1075247/ancientswordrage'}",True,1066,2,0,1668335215,1636373087,69883170,CC BY-SA 4.0,https://stackoverflow.com/questions/69883170/is-there-an-eslint-rule-to-prevent-assignment-in-a-single-line-if-statement,Is there an eslint rule to prevent assignment in a single line if statement?,1668335215.0,69884733.0,,,,
33,"['javascript', 'html', 'jquery', 'blazor', 'blazor-webassembly']","{'account_id': 2263583, 'reputation': 352, 'user_id': 2490421, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/BA6Pr.jpg?s=256&g=1', 'display_name': 'Reptar', 'link': 'https://stackoverflow.com/users/2490421/reptar'}",True,474,2,0,1668306892,1637603162,70070199,CC BY-SA 4.0,https://stackoverflow.com/questions/70070199/blazor-prevent-sibling-event-from-firing-onclick-onfocusout,Blazor - Prevent sibling event from firing ( onclick &gt; onfocusout ),1637607596.0,70071566.0,,,,
34,"['javascript', 'null', 'destructuring']","{'account_id': 5064881, 'reputation': 518, 'user_id': 4065202, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://www.gravatar.com/avatar/c28e2aded2a48bef99639769def6b57d?s=256&d=identicon&r=PG&f=1', 'display_name': 'praveen seela', 'link': 'https://stackoverflow.com/users/4065202/praveen-seela'}",True,206,3,0,1668289338,1637300922,70030415,CC BY-SA 4.0,https://stackoverflow.com/questions/70030415/javascript-object-destructuring-one-line-with-nulls-or-nullable-keys,javascript object destructuring one line with nulls or nullable keys,1637301525.0,,,,,
35,"['javascript', 'd3.js']","{'account_id': 14843689, 'reputation': 87, 'user_id': 10719642, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-CcLoH_gr-ik/AAAAAAAAAAI/AAAAAAAABKs/LzjGXiMg3r8/photo.jpg?sz=256', 'display_name': 'eton blue', 'link': 'https://stackoverflow.com/users/10719642/eton-blue'}",True,143,2,0,1668271545,1636658218,69933716,CC BY-SA 4.0,https://stackoverflow.com/questions/69933716/is-there-a-way-to-cap-a-displayed-value-at-an-axis-max-min-while-retaining-the,Is there a way to cap a &quot;displayed&quot; value at an axis max/min while retaining the &quot;actual&quot; value for a tooltip display?,1668271545.0,69935030.0,,,,
36,"['javascript', 'primes']","{'account_id': 215880, 'reputation': 10538, 'user_id': 470772, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5fdf94e450366bc73768e3b8a7c0abbe?s=256&d=identicon&r=PG', 'display_name': 'Andr&#233; Al&#231;ada Padez', 'link': 'https://stackoverflow.com/users/470772/andr%c3%a9-al%c3%a7ada-padez'}",True,206,3,4,1668200302,1636150496,69859785,CC BY-SA 4.0,https://stackoverflow.com/questions/69859785/sieve-of-eratosthenes-in-javascript-vs-haskell,Sieve of Eratosthenes in Javascript vs Haskell,1636153101.0,,,,,
37,"['javascript', 'reactjs', 'authentication', 'authorization', 'casl']","{'account_id': 1047488, 'reputation': 9474, 'user_id': 1721969, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2365a301f0bc9a71c7a08f5001084c16?s=256&d=identicon&r=PG', 'display_name': 'user101289', 'link': 'https://stackoverflow.com/users/1721969/user101289'}",False,218,1,0,1668174330,1636689416,69937789,CC BY-SA 4.0,https://stackoverflow.com/questions/69937789/creating-react-app-with-acl-getting-casl-react-t-on-error,"Creating react app with acl, getting casl react t.on error",,,,,,
38,"['javascript', 'node.js', 'express', 'sequelize.js']","{'account_id': 4887934, 'reputation': 566, 'user_id': 3939805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qz7rT.jpg?s=256&g=1', 'display_name': 'Austin Howard', 'link': 'https://stackoverflow.com/users/3939805/austin-howard'}",True,27798,6,4,1668087669,1636339428,69878173,CC BY-SA 4.0,https://stackoverflow.com/questions/69878173/scram-server-first-message-client-password-must-be-a-string,SCRAM-SERVER-FIRST-MESSAGE: client password must be a string,,69899874.0,,,,
39,"['javascript', 'api', 'google-tag-manager', 'key-value', 'google-datalayer']","{'account_id': 12319822, 'reputation': 73, 'user_id': 8989378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48402a253434aa4d87dbbb7f5690e12b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ThomasGXS', 'link': 'https://stackoverflow.com/users/8989378/thomasgxs'}",True,874,1,0,1668075965,1636110018,69852211,CC BY-SA 4.0,https://stackoverflow.com/questions/69852211/how-to-push-data-key-and-value-from-website-to-google-tag-manager-data-later,How to push data &quot;key and value&quot; from website to Google Tag Manager Data Later?,1636110911.0,,,,,
40,"['javascript', 'ios', 'reactjs', 'video', 'blob']","{'account_id': 9000601, 'reputation': 31, 'user_id': 6709378, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ZYL1JBoygy8/AAAAAAAAAAI/AAAAAAAAAGg/I0nY1R8BNMs/photo.jpg?sz=256', 'display_name': 'Lucas Dias', 'link': 'https://stackoverflow.com/users/6709378/lucas-dias'}",False,1380,3,2,1667989578,1637677980,70082715,CC BY-SA 4.0,https://stackoverflow.com/questions/70082715/cant-play-html5-video-with-blob-source-on-ios-devices,Can&#39;t play HTML5 Video with Blob source on iOS devices,1638077020.0,,,,,
41,"['javascript', 'android', 'react-native', 'react-native-firebase']","{'account_id': 19255721, 'reputation': 372, 'user_id': 14072690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e852352cea85a4481f4837fdac8e3152?s=256&d=identicon&r=PG&f=1', 'display_name': 'vjtechno', 'link': 'https://stackoverflow.com/users/14072690/vjtechno'}",True,4454,3,4,1667985767,1636181487,69862012,CC BY-SA 4.0,https://stackoverflow.com/questions/69862012/task-react-native-firebase-messagingcompiledebugjavawithjavac-failed,&gt; Task :@react-native-firebase_messaging:compileDebugJavaWithJavac FAILED,,,,,,
42,"['javascript', 'vue.js', 'gltf', 'babylonjs']","{'account_id': 15534904, 'reputation': 13, 'user_id': 11207319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5015e46fa5ebe0b8259dbcaed0d925a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'gohar1999', 'link': 'https://stackoverflow.com/users/11207319/gohar1999'}",False,383,1,0,1667942361,1638266100,70167357,CC BY-SA 4.0,https://stackoverflow.com/questions/70167357/how-to-import-an-external-model-in-vue-js-using-babylon-js,How to import an external model in vue.js using babylon js,1638290716.0,,,,,
43,"['javascript', 'reactjs', 'mongoose']","{'account_id': 21070221, 'reputation': 103, 'user_id': 15486615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac39d89a56f7937821abe99ed5f8badc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guillaume Ayad', 'link': 'https://stackoverflow.com/users/15486615/guillaume-ayad'}",True,64,1,0,1667916162,1637112112,69997904,CC BY-SA 4.0,https://stackoverflow.com/questions/69997904/react-mongoose-item-price-based-on-variations,React Mongoose item price based on variations,1667916162.0,70470708.0,,,,
44,"['javascript', 'node.js', 'angular', 'typescript']","{'account_id': 19657556, 'reputation': 13641, 'user_id': 14389830, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6EKLqRZw-VHLET9LGkHeu2Dgewj3jXhgRUO10vOw=k-s256', 'display_name': 'NeNaD', 'link': 'https://stackoverflow.com/users/14389830/nenad'}",True,23888,6,13,1667806120,1636135779,69857568,CC BY-SA 4.0,https://stackoverflow.com/questions/69857568/deprecationwarning-use-of-deprecated-folder-mapping-in-the-exports-field,DeprecationWarning: Use of deprecated folder mapping &quot;./&quot; in the &quot;exports&quot; field module resolution of the package at node_modules\postcss\package.json,1636136566.0,,,,,
45,"['javascript', 'google-maps', 'iframe', 'google-tag-manager']","{'account_id': 1412957, 'reputation': 163, 'user_id': 1339207, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://i.stack.imgur.com/Asmnj.jpg?s=256&g=1', 'display_name': 'Kiriakos Grhgoriadhs', 'link': 'https://stackoverflow.com/users/1339207/kiriakos-grhgoriadhs'}",False,528,0,1,1667772662,1637658528,70078071,CC BY-SA 4.0,https://stackoverflow.com/questions/70078071/how-to-track-google-maps-interactions-with-google-tag-manager,How to track google maps interactions with Google Tag Manager,1667772662.0,,,,,
