,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
10,"['javascript', 'python', 'jquery', 'django', 'ajax']","{'account_id': 13175843, 'reputation': 828, 'user_id': 9516820, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lCVpk.jpg?s=256&g=1', 'display_name': 'Sashaank', 'link': 'https://stackoverflow.com/users/9516820/sashaank'}",True,139,1,0,1668861463,1629971948,,68936413,CC BY-SA 4.0,https://stackoverflow.com/questions/68936413/ajax-in-django-is-creating-duplicate-elements,Ajax in Django is creating duplicate elements,,,,
11,"['javascript', 'node.js', 'express']","{'account_id': 6437344, 'reputation': 71, 'user_id': 4988414, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/473013472849134/picture?type=large', 'display_name': 'Macintoshuser_2', 'link': 'https://stackoverflow.com/users/4988414/macintoshuser-2'}",True,1485,1,1,1668860230,1629498745,,68868645,CC BY-SA 4.0,https://stackoverflow.com/questions/68868645/getting-404-not-found-when-trying-to-access-node-express-endpoint-from-client,Getting 404 Not Found when trying to access Node/Express endpoint from client,,,,
12,"['javascript', 'reactjs', 'next.js', 'internationalization', 'monorepo']","{'account_id': 5337371, 'reputation': 971, 'user_id': 4255859, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/7ae1a5dab6747cb57ce9990a48170abe?s=256&d=identicon&r=PG&f=1', 'display_name': 'vwos', 'link': 'https://stackoverflow.com/users/4255859/vwos'}",False,1062,0,5,1668804413,1630350518,1630437518.0,68989193,CC BY-SA 4.0,https://stackoverflow.com/questions/68989193/next-js-multi-zones-with-i18n-and-shared-components,Next.js multi zones with i18n and shared components,,,,
13,"['javascript', 'bootstrap-5']","{'account_id': 3801807, 'reputation': 1429, 'user_id': 3155240, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea8f38a00798080b48cdcf4d4f14b720?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shmack', 'link': 'https://stackoverflow.com/users/3155240/shmack'}",True,31018,11,25,1668793045,1628728700,1650394261.0,68750341,CC BY-SA 4.0,https://stackoverflow.com/questions/68750341/bootstrap-5-uncaught-typeerror-popper-namespace-createpopper-is-not-a-functi,Bootstrap 5 - Uncaught TypeError: Popper__namespace.createPopper is not a function,69268117.0,,,
14,"['javascript', 'html']","{'account_id': 18584912, 'reputation': 1, 'user_id': 13543554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b5547bf9e6f38a87202c2eceb2a22e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lasticote', 'link': 'https://stackoverflow.com/users/13543554/lasticote'}",False,42,0,0,1668720916,1628196278,1668720916.0,68673297,CC BY-SA 4.0,https://stackoverflow.com/questions/68673297/why-do-i-get-duplicate-content-when-i-sort-alphabetically-divs-with-js,"Why do I get duplicate content, when I sort alphabetically divs with JS",,,,
15,"['javascript', 'algorithm', 'recursion', 'data-structures', 'linked-list']","{'account_id': 22450456, 'reputation': 13, 'user_id': 16653847, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxPu13LJS8L8BEm6YFP-918e_sLw2tEwof14LAW=k-s256', 'display_name': 'Jenner Dulce', 'link': 'https://stackoverflow.com/users/16653847/jenner-dulce'}",True,83,3,1,1668712492,1628804782,1628851535.0,68764524,CC BY-SA 4.0,https://stackoverflow.com/questions/68764524/linked-list-remove-duplicates,Linked List Remove Duplicates,68764667.0,,,
16,"['javascript', 'reactjs', 'antd', 'ant-design-pro']","{'account_id': 6085188, 'reputation': 1792, 'user_id': 4749515, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/844baad5aaa86308bc5b6d75a5e959ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manush', 'link': 'https://stackoverflow.com/users/4749515/manush'}",True,928,1,0,1668709211,1628340576,,68692506,CC BY-SA 4.0,https://stackoverflow.com/questions/68692506/how-to-disable-submit-button-outside-the-antd-form-when-the-fields-are-invalid,How to disable Submit button outside the Antd Form when the fields are invalid?,68692730.0,,,
17,"['javascript', 'webpack', 'yarnpkg', 'webpack-cli']","{'account_id': 15075536, 'reputation': 315, 'user_id': 12488074, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-q-qNnd-zkRM/AAAAAAAAAAI/AAAAAAAALPY/E5w40IEEyVM/photo.jpg?sz=256', 'display_name': 'Mikael', 'link': 'https://stackoverflow.com/users/12488074/mikael'}",True,1200,2,1,1668694981,1628092145,1628108574.0,68654340,CC BY-SA 4.0,https://stackoverflow.com/questions/68654340/typeerror-cannot-read-property-name-of-undefined-at-new-webpackcli,TypeError: Cannot read property &#39;name&#39; of undefined at new WebpackCLI,68679722.0,,,
18,"['javascript', 'node.js']","{'account_id': 20450465, 'reputation': 59, 'user_id': 15005346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c2838e601a271466f164f5b465d4f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Feyza Keles', 'link': 'https://stackoverflow.com/users/15005346/feyza-keles'}",True,143,1,0,1668685336,1630178651,,68967523,CC BY-SA 4.0,https://stackoverflow.com/questions/68967523/res-send-displayed-the-wrong-result-but-console-log-give-to-the-same-response-th,res.send displayed the wrong result but console.log give to the same response the correct result,68967881.0,,,
19,"['javascript', 'reactjs', 'material-ui', 'accordion']","{'account_id': 17775165, 'reputation': 25, 'user_id': 12907707, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCFwYmtNTC3CvLUqG8dtJ9ddbKG4g3kEYr2GABB=k-s256', 'display_name': 'snow cat', 'link': 'https://stackoverflow.com/users/12907707/snow-cat'}",True,2385,1,0,1668679993,1628233848,,68677548,CC BY-SA 4.0,https://stackoverflow.com/questions/68677548/reactjs-how-do-i-open-an-material-ui-accordion-programmatically,ReactJS: How do I open an Material-UI Accordion programmatically?,,,,
20,"['javascript', 'chart.js']","{'account_id': 22605606, 'reputation': 21, 'user_id': 16786547, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6U74o.png?s=256&g=1', 'display_name': 'pei-dev', 'link': 'https://stackoverflow.com/users/16786547/pei-dev'}",False,928,2,0,1668674443,1630320206,1630326424.0,68982757,CC BY-SA 4.0,https://stackoverflow.com/questions/68982757/chart-plugins-register-beforedraw-does-not-work-when-using-chartsjs-3-x,Chart.plugins.register beforeDraw does not work when using ChartsJS 3.x,,,,
21,"['javascript', 'html', 'node.js', 'reactjs']","{'account_id': 16960725, 'reputation': 197, 'user_id': 12267943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbd71943d1e4890f64b1e0a1cbe3ee90?s=256&d=identicon&r=PG&f=1', 'display_name': 'nsog8sm43x', 'link': 'https://stackoverflow.com/users/12267943/nsog8sm43x'}",True,4189,2,2,1668569001,1629109339,1629109790.0,68801171,CC BY-SA 4.0,https://stackoverflow.com/questions/68801171/how-to-save-an-image-and-download-it-in-reactjs,How to save an image and download it in ReactJS?,,,,
22,"['javascript', 'getattribute']","{'account_id': 21901115, 'reputation': 23, 'user_id': 16186779, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgYZpSbNn755dZ0zMtaGYmw9DcvyAkdhMwAzz2T=k-s256', 'display_name': 'Midget', 'link': 'https://stackoverflow.com/users/16186779/midget'}",True,64,4,-1,1668534197,1627911371,,68622562,CC BY-SA 4.0,https://stackoverflow.com/questions/68622562/no-returns-from-a-function-which-contains-getattribute,No returns from a function which contains getAttribute,68622683.0,,,
23,"['javascript', 'service-worker']","{'account_id': 9701048, 'reputation': 3231, 'user_id': 7195998, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://lh6.googleusercontent.com/-ADfmBxhEc70/AAAAAAAAAAI/AAAAAAAAAF0/birMSyMBWDU/photo.jpg?sz=256', 'display_name': 'Sandra Willford', 'link': 'https://stackoverflow.com/users/7195998/sandra-willford'}",True,186,1,0,1668508201,1627934017,,68627261,CC BY-SA 4.0,https://stackoverflow.com/questions/68627261/service-worker-best-way-to-determine-if-client-is-a-mobile-device,service worker - best way to determine if client is a mobile device,,,,
24,"['javascript', 'typescript']","{'account_id': 14688049, 'reputation': 57, 'user_id': 10607481, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vh02J.jpg?s=256&g=1', 'display_name': 'Diederik Slob', 'link': 'https://stackoverflow.com/users/10607481/diederik-slob'}",False,966,4,0,1668481235,1630330539,1630332474.0,68985075,CC BY-SA 4.0,https://stackoverflow.com/questions/68985075/typescript-call-a-method-by-this-its-name,Typescript: call a method by this + its name,,,,
25,"['javascript', 'unit-testing', 'sequelize.js']","{'account_id': 10000298, 'reputation': 996, 'user_id': 7396516, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e67693cf6d04d00a782dc377a5482b29?s=256&d=identicon&r=PG&f=1', 'display_name': 'NickW', 'link': 'https://stackoverflow.com/users/7396516/nickw'}",True,189,1,2,1668453475,1628010047,,68640085,CC BY-SA 4.0,https://stackoverflow.com/questions/68640085/sequelize-createdat-updatedat-timestamps-milliseconds-being-rounded-to-000,Sequelize createdAt/updatedAt timestamps (milliseconds) being rounded to 000?,68640288.0,,,
26,"['javascript', 'parsing']","{'account_id': 1255858, 'reputation': 367, 'user_id': 1215326, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/afbbc453894bf7e67db943700c592e89?s=256&d=identicon&r=PG', 'display_name': 'Rodney Wilson', 'link': 'https://stackoverflow.com/users/1215326/rodney-wilson'}",False,162,2,-1,1668388815,1628625063,,68732771,CC BY-SA 4.0,https://stackoverflow.com/questions/68732771/parse-non-json-to-json,Parse non JSON to JSON,,,,
27,['javascript'],"{'account_id': 22462402, 'reputation': 75, 'user_id': 16664080, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyLjm_nDa_OahR5W-Ir4ttya0DSTKGXh1GN4uVF=k-s256', 'display_name': 'Aab B', 'link': 'https://stackoverflow.com/users/16664080/aab-b'}",True,682,2,-3,1668205228,1629966968,1629968566.0,68935215,CC BY-SA 4.0,https://stackoverflow.com/questions/68935215/script-to-generate-password-with-uppercase-lowercase-number-and-symbol-with-java,Script to generate password with uppercase lowercase number and symbol with JavaScript,68935403.0,,,
28,"['javascript', 'vue.js', 'nuxt.js']","{'account_id': 7692511, 'reputation': 392, 'user_id': 5828289, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uVNuy.jpg?s=256&g=1', 'display_name': 'Piturnah', 'link': 'https://stackoverflow.com/users/5828289/piturnah'}",True,4732,4,7,1668154708,1628292864,,68688362,CC BY-SA 4.0,https://stackoverflow.com/questions/68688362/nuxt-js-default-layout-not-being-applied,Nuxt.js default layout not being applied,,,,
29,"['javascript', 'html', 'css', 'class', 'modal-dialog']","{'account_id': 16884604, 'reputation': 35, 'user_id': 12209741, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HrcxB.png?s=256&g=1', 'display_name': 'DDHost', 'link': 'https://stackoverflow.com/users/12209741/ddhost'}",True,152,2,2,1668133605,1629389362,1668133605.0,68851262,CC BY-SA 4.0,https://stackoverflow.com/questions/68851262/javascript-modal-return-value-when-close,javascript - modal return value when close,68852044.0,,,
30,"['javascript', 'next.js']","{'account_id': 17250033, 'reputation': 4687, 'user_id': 12490386, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FnsO3.jpg?s=256&g=1', 'display_name': 'Chukwuemeka Maduekwe', 'link': 'https://stackoverflow.com/users/12490386/chukwuemeka-maduekwe'}",True,1150,2,-1,1668098599,1628790505,,68762125,,https://stackoverflow.com/questions/68762125/invalid-src-prop-in-next-js,Invalid src prop in Next.js,,1668387164.0,Duplicate,
31,"['javascript', 'html', 'mongodb', 'vue.js']","{'account_id': 21629214, 'reputation': 25, 'user_id': 15953056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae19b18f8c249e8903c5f5cc3b19fa1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/15953056/john'}",False,172,1,0,1668078699,1628019354,1628019984.0,68641884,CC BY-SA 4.0,https://stackoverflow.com/questions/68641884/check-if-field-exists-in-vuejs-and-mongodb,Check if field exists in vuejs and MongoDB,,,,
32,"['javascript', 'base64', 'scriptable']","{'account_id': 16929522, 'reputation': 1, 'user_id': 12244211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9c4a8b6e3bf37cf650ec1b4b0bb4c10?s=256&d=identicon&r=PG&f=1', 'display_name': 'Godz', 'link': 'https://stackoverflow.com/users/12244211/godz'}",False,162,2,0,1668070057,1629387250,1655284465.0,68850698,CC BY-SA 4.0,https://stackoverflow.com/questions/68850698/how-to-convert-base64-to-image-in-scriptable-app,How to convert Base64 to Image in Scriptable App,,,,
33,"['javascript', 'asynchronous', 'rxjs', 'generator']","{'account_id': 2895368, 'reputation': 9131, 'user_id': 2483271, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/e06c0bb33ab0c1e5bdac8c6fe2751ff6?s=256&d=identicon&r=PG', 'display_name': 'Nick Bull', 'link': 'https://stackoverflow.com/users/2483271/nick-bull'}",True,201,2,1,1668041057,1628791208,1628802556.0,68762260,CC BY-SA 4.0,https://stackoverflow.com/questions/68762260/using-an-async-predicate-with-takewhile-on-an-infinite-generator,Using an async predicate with `takeWhile` on an infinite generator,68769324.0,,,
34,"['javascript', 'excel', 'ms-word', 'office-js', 'office-addins']","{'account_id': 3100747, 'reputation': 33, 'user_id': 2624924, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1412f9030a4e63eaf95b6ca5bb9fb89c?s=256&d=identicon&r=PG', 'display_name': 'RadAway', 'link': 'https://stackoverflow.com/users/2624924/radaway'}",False,210,1,0,1668018450,1628268138,1668018450.0,68685011,CC BY-SA 4.0,https://stackoverflow.com/questions/68685011/using-office-js-api-to-insert-excel-into-a-word-document,Using office.js API to insert Excel into a Word document,,,,
35,"['javascript', 'arrays', 'string', 'for-loop', 'if-statement']","{'account_id': 15614061, 'reputation': 721, 'user_id': 11264664, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-RPMbkmueXYY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re5Hzher0oN6FOTAYr3y7mMU5cL6g/mo/photo.jpg?sz=256', 'display_name': 'Harsh Mishra', 'link': 'https://stackoverflow.com/users/11264664/harsh-mishra'}",True,12593,18,7,1667985080,1628440649,1628454279.0,68702774,CC BY-SA 4.0,https://stackoverflow.com/questions/68702774/longest-common-prefix-in-javascript,Longest Common Prefix in Javascript,68703218.0,,,
36,"['javascript', 'xamarin.forms', 'webview', 'maui', '.net-6.0']","{'account_id': 9848600, 'reputation': 90, 'user_id': 7295334, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-rssF6quGdBA/AAAAAAAAAAI/AAAAAAAAFlQ/xYnz2P5zVVo/photo.jpg?sz=256', 'display_name': 'HallowedFlux', 'link': 'https://stackoverflow.com/users/7295334/hallowedflux'}",True,1615,2,5,1667930308,1629379514,,68848742,CC BY-SA 4.0,https://stackoverflow.com/questions/68848742/is-there-a-way-to-create-bi-directional-communication-between-a-shell-app-and-a,Is there a way to create bi-directional communication between a shell app and a webview in .NET 6 MAUI?,68862298.0,,,
37,"['javascript', 'reactjs', 'autocomplete', 'material-ui']","{'account_id': 17738592, 'reputation': 538, 'user_id': 12879474, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WkMzl.jpg?s=256&g=1', 'display_name': 'Borislav Stefanov', 'link': 'https://stackoverflow.com/users/12879474/borislav-stefanov'}",True,2283,2,4,1667914521,1629373915,1629885324.0,68847347,CC BY-SA 4.0,https://stackoverflow.com/questions/68847347/material-ui-autocomplete-add-a-value-to-startadornment,Material-ui Autocomplete: Add a value to startAdornment,68912281.0,,,
38,"['javascript', 'node.js', 'reactjs', 'webpack']","{'account_id': 5065030, 'reputation': 2312, 'user_id': 4065323, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5c8c05e9494f8fed3ec6b78a44630d33?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matarishvan', 'link': 'https://stackoverflow.com/users/4065323/matarishvan'}",True,738,2,0,1667913653,1627894731,,68618902,CC BY-SA 4.0,https://stackoverflow.com/questions/68618902/webpack-cannot-read-property-readfile-of-undefined-no-output-files,"Webpack : Cannot read property &#39;readFile&#39; of undefined, No output files",68933091.0,,,
39,"['javascript', 'svelte', 'sveltekit']","{'account_id': 8695811, 'reputation': 344, 'user_id': 6507201, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://lh3.googleusercontent.com/-b_xBSN3iHyY/AAAAAAAAAAI/AAAAAAAAAVg/wvcIBELd_68/photo.jpg?sz=256', 'display_name': 'arifCoder', 'link': 'https://stackoverflow.com/users/6507201/arifcoder'}",True,1762,2,3,1667899572,1629890515,1629891131.0,68921960,CC BY-SA 4.0,https://stackoverflow.com/questions/68921960/sveltekit-component-is-not-being-rendered-second-time-though-the-url-has-been-c,sveltekit: component is not being rendered second time though the URL has been changed,,,,
40,"['javascript', 'reactjs']","{'account_id': 18897239, 'reputation': 1167, 'user_id': 13786103, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rVVgn.jpg?s=256&g=1', 'display_name': 'Pranavan', 'link': 'https://stackoverflow.com/users/13786103/pranavan'}",True,19307,2,18,1667885681,1628352114,1641901783.0,68694012,CC BY-SA 4.0,https://stackoverflow.com/questions/68694012/history-replace-in-react-router-dom-v6,history.replace in react-router-dom v6,68694698.0,,,
41,"['javascript', 'php', 'wordpress', 'woocommerce', 'product-variations']","{'account_id': 13561873, 'reputation': 21, 'user_id': 9783286, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1506824589382621/picture?type=large', 'display_name': 'Akash Talele', 'link': 'https://stackoverflow.com/users/9783286/akash-talele'}",False,160,0,0,1667859403,1627902921,1667859403.0,68620627,CC BY-SA 4.0,https://stackoverflow.com/questions/68620627/get-selected-variation-id-in-php,Get selected variation id in PHP,,,,
42,"['javascript', 'sql', 'node.js', 'nestjs', 'typeorm']","{'account_id': 13383143, 'reputation': 411, 'user_id': 9658618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/497828ba9a86416b2a64f3a1be7c0f4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'SeekanDestroy', 'link': 'https://stackoverflow.com/users/9658618/seekandestroy'}",False,2212,2,6,1667841057,1628157758,1639415425.0,68664529,CC BY-SA 4.0,https://stackoverflow.com/questions/68664529/typeorm-createquerybuilder-is-possible-to-use-table-name-as-string-instead-of-e,TypeORM createQueryBuilder: Is possible to use table name as string instead of entity,,,,
43,"['javascript', 'git', 'github', 'npm']","{'account_id': 22420516, 'reputation': 99, 'user_id': 16627898, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cddbeb0d4c6c9dad65ee9ba235acbabe?s=256&d=identicon&r=PG&f=1', 'display_name': 'catsaredoomed', 'link': 'https://stackoverflow.com/users/16627898/catsaredoomed'}",True,15986,7,6,1667791684,1628590210,1628593848.0,68724866,CC BY-SA 4.0,https://stackoverflow.com/questions/68724866/cannot-install-with-npm-package-from-git,Cannot install with npm package from git,,,,
44,"['javascript', 'reactjs', 'typescript', 'styled-components']","{'account_id': 11774484, 'reputation': 99, 'user_id': 11505104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/751097d3f24c0cb18e3bf3e4bbb9e9c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Laura', 'link': 'https://stackoverflow.com/users/11505104/laura'}",False,57,1,2,1667768691,1630024957,,68946799,CC BY-SA 4.0,https://stackoverflow.com/questions/68946799/the-typing-of-my-style-properties-is-in-error,The typing of my style properties is in error,,,,
45,"['javascript', 'asynchronous', 'request', 'return', 'cypress']","{'account_id': 22571221, 'reputation': 11, 'user_id': 16757355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9c3cdd8fe0b12d4800579cdfe1799e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'JelleSch', 'link': 'https://stackoverflow.com/users/16757355/jellesch'}",True,3200,4,1,1667762330,1629972951,1629974583.0,68936669,CC BY-SA 4.0,https://stackoverflow.com/questions/68936669/how-do-i-return-the-response-from-a-cy-request-through-a-function,How do I return the response from a cy.request through a function,,,,
46,"['javascript', 'jquery']","{'account_id': 4887206, 'reputation': 237, 'user_id': 3939308, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/22a120e74525b8353aa1f52893f74e79?s=256&d=identicon&r=PG', 'display_name': 'Laura Sage', 'link': 'https://stackoverflow.com/users/3939308/laura-sage'}",True,654,1,1,1667722592,1627764871,1627769913.0,68605784,CC BY-SA 4.0,https://stackoverflow.com/questions/68605784/animated-counter-when-scrolling-into-viewport-with-thousands-separator,Animated counter when scrolling into viewport - with thousands separator,68606244.0,,,
