,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason
10,"['javascript', 'node.js', 'web3js', 'metamask', 'ethers.js']","{'account_id': 14398487, 'reputation': 311, 'user_id': 10400997, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2579673d3074f696ddabcfa0422e8bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'D. Joe', 'link': 'https://stackoverflow.com/users/10400997/d-joe'}",True,884,1,1,1668807277,1624808678,1668807277.0,68152804,CC BY-SA 4.0,https://stackoverflow.com/questions/68152804/how-can-i-connect-to-a-metamask-wallet-using-ethers-js-from-a-standalone-node-js,How can I connect to a Metamask wallet using ethers.js from a standalone node.js application?,69334111.0,,,
11,"['javascript', 'node.js', 'reactjs', 'react-native', 'npm']","{'account_id': 21834824, 'reputation': 163, 'user_id': 16129271, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2de7668509d90a43134533b2d6119ab5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arushi Singh', 'link': 'https://stackoverflow.com/users/16129271/arushi-singh'}",True,20016,8,15,1668788264,1622821598,,67840220,CC BY-SA 4.0,https://stackoverflow.com/questions/67840220/getting-typeerror-interpolate-is-not-a-function-in-react-native,Getting &#39;TypeError: interpolate is not a function&#39; in React-Native,,1636324616.0,,
12,"['javascript', 'node.js', 'websocket']","{'account_id': 15136317, 'reputation': 65, 'user_id': 14822833, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-LOj84V40nKc/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwca3qKCBxH6qIK_nZfoZ16ewGeCQFA/mo/photo.jpg?sz=256', 'display_name': 'Lukas Petrikas', 'link': 'https://stackoverflow.com/users/14822833/lukas-petrikas'}",False,531,3,0,1668726240,1623054063,1623137415.0,67868190,CC BY-SA 4.0,https://stackoverflow.com/questions/67868190/node-js-using-socket-io-in-multiple-js-files,Node.js using socket.io in multiple .js files,,,,
13,"['javascript', 'css', 'reactjs', 'firebase', 'datatable']","{'account_id': 10604323, 'reputation': 59, 'user_id': 7810330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf1285a4d9b74cbda7fddc924b35e7ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'ProgEnthusiast', 'link': 'https://stackoverflow.com/users/7810330/progenthusiast'}",False,140,1,0,1668714005,1624983306,,68182346,CC BY-SA 4.0,https://stackoverflow.com/questions/68182346/fetching-firebase-data-into-a-datatable-in-react,Fetching Firebase Data Into A Datatable In React,,,,
14,"['javascript', 'reactjs']","{'user_type': 'does_not_exist', 'display_name': 'user16124379'}",True,1208,1,1,1668620714,1622828970,,67841844,CC BY-SA 4.0,https://stackoverflow.com/questions/67841844/react-app-runs-on-localhost3000-some-path,React: App runs on localhost:3000/some/path,67841890.0,,,
15,"['javascript', 'typescript', 'cypress']","{'account_id': 17651019, 'reputation': 675, 'user_id': 12811479, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC4NpJ4nOLN8ABk87e9Nma5rLf-A5-qK6RNH7-O_Q=k-s256', 'display_name': 'Nidhi Dadiya', 'link': 'https://stackoverflow.com/users/12811479/nidhi-dadiya'}",True,315,1,2,1668594453,1623849328,,68003424,CC BY-SA 4.0,https://stackoverflow.com/questions/68003424/change-directory-in-cypress-using-cy-exec,Change directory in Cypress using cy.exec(),,,,
16,"['javascript', 'reactjs']","{'account_id': 11699698, 'reputation': 626, 'user_id': 8565241, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/5d034c821020e7c10898d835e2562d42?s=256&d=identicon&r=PG&f=1', 'display_name': 'Boidurja Talukdar', 'link': 'https://stackoverflow.com/users/8565241/boidurja-talukdar'}",False,1267,3,0,1668571415,1623911406,,68014065,CC BY-SA 4.0,https://stackoverflow.com/questions/68014065/how-to-use-select-option-in-react-js,How to use select option in react js?,,,,
17,"['javascript', 'css', 'reactjs', 'next.js', 'server-side-rendering']","{'account_id': 13802393, 'reputation': 163, 'user_id': 14384267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f67338ef9a4e40d2bd50cdbdae6f4b87?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14384267', 'link': 'https://stackoverflow.com/users/14384267/user14384267'}",True,1341,4,16,1668531182,1623403549,,67934463,CC BY-SA 4.0,https://stackoverflow.com/questions/67934463/how-to-turn-off-css-module-feature-in-next-js,How to turn off CSS module feature in Next.js?,,,,
18,"['javascript', 'arrays', 'overflow', 'solidity']","{'account_id': 21929105, 'reputation': 31, 'user_id': 16211298, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy2EqnzvMY_FP1dAj8U0KrvytZl3yCVnfat9YOo=k-s256', 'display_name': 'supdev', 'link': 'https://stackoverflow.com/users/16211298/supdev'}",False,773,1,1,1668381226,1623560133,,67954992,CC BY-SA 4.0,https://stackoverflow.com/questions/67954992/array-returned-from-solidity-assigned-as-bignumber-in-javascript,Array returned from Solidity assigned as bigNumber in Javascript,,,,
19,"['javascript', 'fetch', 'cross-origin-embedder-policy']","{'account_id': 21422808, 'reputation': 13, 'user_id': 15780691, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13e074fec7a5a125503986b526439735?s=256&d=identicon&r=PG&f=1', 'display_name': 'source-ali', 'link': 'https://stackoverflow.com/users/15780691/source-ali'}",True,3472,3,0,1668314804,1623124321,,67881181,CC BY-SA 4.0,https://stackoverflow.com/questions/67881181/cant-embed-image-url-from-api,Can&#39;t embed image url from APi,,,,
20,"['javascript', 'angular', 'typescript', 'class', 'oop']","{'account_id': 16960825, 'reputation': 95, 'user_id': 12268017, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3000911949936257/picture?type=large', 'display_name': 'Mor Bargig', 'link': 'https://stackoverflow.com/users/12268017/mor-bargig'}",True,4613,4,3,1668198489,1623941920,1643824959.0,68021829,CC BY-SA 4.0,https://stackoverflow.com/questions/68021829/i-want-to-extend-from-one-class-but-delete-some-property,i want to extend from one class but delete some property,70362655.0,,,
21,"['javascript', 'typescript']","{'account_id': 8897902, 'reputation': 357, 'user_id': 6642245, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/5957caa283cbda867dcfbdc78089b7eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'CodeG', 'link': 'https://stackoverflow.com/users/6642245/codeg'}",True,10840,4,2,1668105207,1623178754,,67893052,CC BY-SA 4.0,https://stackoverflow.com/questions/67893052/typescript-argument-of-type-never-is-not-assignable-to-parameter-of-type-setst,Typescript Argument of type never[] is not assignable to parameter of type SetStateAction&lt;never[]&gt;,67894399.0,,,
22,"['javascript', 'css', 'forms', 'validation', 'css-animations']","{'account_id': 14378184, 'reputation': 31, 'user_id': 10386136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b95c20baf3dfbd4356c657c7910b3bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zenz', 'link': 'https://stackoverflow.com/users/10386136/zenz'}",True,545,3,1,1667992678,1625054795,1625057067.0,68194437,CC BY-SA 4.0,https://stackoverflow.com/questions/68194437/how-to-show-css-animation-in-form-with-javascript-validation-only-when-input-is,How to show CSS animation in form with javascript validation only when input is valid,68195422.0,,,
23,"['javascript', 'flowtype']","{'account_id': 4050469, 'reputation': 552, 'user_id': 3361908, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/7Z1RQ.jpg?s=256&g=1', 'display_name': 'sAs59', 'link': 'https://stackoverflow.com/users/3361908/sas59'}",False,99,2,4,1667975804,1622492408,,67779802,CC BY-SA 4.0,https://stackoverflow.com/questions/67779802/flowjs-extract-type-from-union,FlowJS: Extract type from Union,,,,
24,"['javascript', 'next.js', 'war']","{'account_id': 221384, 'reputation': 829, 'user_id': 479335, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/442491873d53eda0f22c0bbca01be740?s=256&d=identicon&r=PG', 'display_name': 'pcvnes', 'link': 'https://stackoverflow.com/users/479335/pcvnes'}",True,3413,2,2,1667943730,1623670658,1623671811.0,67969548,CC BY-SA 4.0,https://stackoverflow.com/questions/67969548/how-to-set-basepath-for-a-static-exported-nextjs-app,How to set basePath for a static exported NextJS app,,,,
25,"['javascript', 'node.js', 'typescript', 'google-api-nodejs-client']","{'account_id': 18990010, 'reputation': 391, 'user_id': 13859497, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fcnOs.jpg?s=256&g=1', 'display_name': 'Marinescu', 'link': 'https://stackoverflow.com/users/13859497/marinescu'}",True,3337,1,0,1667920237,1622813399,1667920237.0,67838142,CC BY-SA 4.0,https://stackoverflow.com/questions/67838142/google-auth-with-node-js-using-typescript-and-promise-syntax,Google Auth with Node.js using Typescript and Promise syntax,,,,
26,"['javascript', 'php', 'css', 'bootstrap-5']","{'account_id': 17005813, 'reputation': 13, 'user_id': 12302040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAGJpw0e1KvfvsTUrjMqvg_--BVTD-lFB1DhabE=k-s256', 'display_name': 'Madhusoodhanan er', 'link': 'https://stackoverflow.com/users/12302040/madhusoodhanan-er'}",False,306,1,0,1667892355,1624256318,1624278579.0,68063157,CC BY-SA 4.0,https://stackoverflow.com/questions/68063157/how-to-remove-extra-space-inside-the-bootstrap-row,How to remove extra space inside the bootstrap row,,,,
27,"['javascript', 'ethereum', 'web3js']","{'account_id': 17988418, 'reputation': 3, 'user_id': 13073121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/284946e85565bad45c9de02cd8834750?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheStudent', 'link': 'https://stackoverflow.com/users/13073121/thestudent'}",True,910,1,0,1667861650,1623391465,1667861650.0,67931962,CC BY-SA 4.0,https://stackoverflow.com/questions/67931962/i-have-an-error-when-reading-a-method-with-web3-call,I have an error when reading a method with web3 (call),67932529.0,,,
28,"['javascript', 'arrays']","{'account_id': 21069339, 'reputation': 9, 'user_id': 15485903, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba5bc5dba1a8992b9f2016f8c8a16979?s=256&d=identicon&r=PG&f=1', 'display_name': 'StavAk', 'link': 'https://stackoverflow.com/users/15485903/stavak'}",False,203,4,-1,1667827893,1622982723,1622983324.0,67859154,CC BY-SA 4.0,https://stackoverflow.com/questions/67859154/remove-multiple-elements-from-an-array-using-a-function,Remove multiple elements from an array using a function,,,,
29,"['javascript', 'vue.js', 'eslint', 'vite', 'eslintrc']","{'account_id': 17447577, 'reputation': 375, 'user_id': 12648269, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBjMk4bqzW74HKK12Lgt5kEM41aEPC6TbMhbvx9WQ=k-s256', 'display_name': 'Delicious Bacon', 'link': 'https://stackoverflow.com/users/12648269/delicious-bacon'}",True,10750,6,9,1667812060,1622799828,1661911074.0,67835072,CC BY-SA 4.0,https://stackoverflow.com/questions/67835072/vue-3-on-vite-js-with-eslint-unable-to-resolve-path-to-module-eslintimport-no,Vue 3 on Vite.js with Eslint — Unable to resolve path to module eslint(import/no-unresolved),67847853.0,,,
30,"['javascript', 'webpack', 'three.js', 'fbx', 'webpack-5']","{'account_id': 2908482, 'reputation': 1839, 'user_id': 2493252, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/8vxkI.png?s=256&g=1', 'display_name': 'Alex DG', 'link': 'https://stackoverflow.com/users/2493252/alex-dg'}",False,408,1,2,1667798796,1623238412,1623595144.0,67903322,CC BY-SA 4.0,https://stackoverflow.com/questions/67903322/three-js-webpack-5-and-fbxloader-inline,Three.js - Webpack 5 and FBXLoader inline,,,,
31,"['javascript', 'for-loop', 'google-apps-script', 'google-sheets']","{'account_id': 18375787, 'reputation': 161, 'user_id': 13384915, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2aOk5.jpg?s=256&g=1', 'display_name': 'afrologicinsect', 'link': 'https://stackoverflow.com/users/13384915/afrologicinsect'}",True,1009,2,1,1667770125,1623667057,,67968755,CC BY-SA 4.0,https://stackoverflow.com/questions/67968755/google-apps-script-loop-through-a-list,Google Apps Script: Loop through a list,,,,
32,"['javascript', 'google-apps-script', 'google-sheets', 'woocommerce', 'hook-woocommerce']","{'account_id': 7577952, 'reputation': 43, 'user_id': 5749638, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gSZM7.jpg?s=256&g=1', 'display_name': 'Usmantastic', 'link': 'https://stackoverflow.com/users/5749638/usmantastic'}",True,219,1,0,1667753893,1623283339,1623288991.0,67913039,CC BY-SA 4.0,https://stackoverflow.com/questions/67913039/google-sheets-not-receiving-json-data-properly-from-woocommerce-webhook,Google Sheets not receiving json data properly from Woocommerce Webhook,67915174.0,,,
33,"['javascript', 'html', 'r', 'r-markdown', 'crosstalk']","{'account_id': 13487942, 'reputation': 918, 'user_id': 9731173, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c15e4d8885c2c7a2b01b362aa4f9064?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pake', 'link': 'https://stackoverflow.com/users/9731173/pake'}",False,177,0,1,1667618018,1624146564,,68051574,CC BY-SA 4.0,https://stackoverflow.com/questions/68051574/how-can-i-use-crosstalk-to-produce-a-client-side-summary-table-and-graphics-with,How can I use crosstalk to produce a client-side summary table and graphics with filters?,,,,
34,"['javascript', 'd3.js', 'tooltip', 'data-visualization', 'linechart']","{'account_id': 9639064, 'reputation': 747, 'user_id': 7154017, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://graph.facebook.com/537597393104863/picture?type=large', 'display_name': 'Alina Khachatrian', 'link': 'https://stackoverflow.com/users/7154017/alina-khachatrian'}",True,387,1,2,1667545944,1623501651,1623535099.0,67948959,CC BY-SA 4.0,https://stackoverflow.com/questions/67948959/d3-line-chart-doesnt-return-correct-value-on-ticks-mouse-over,D3 Line chart doesn&#39;t return correct value on ticks mouse over,67953774.0,,,
35,"['javascript', 'html', 'css', 'linkedin', 'badge']","{'account_id': 14821162, 'reputation': 71, 'user_id': 14270797, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7f0033b059c252e7fc756c55b7c7cac?s=256&d=identicon&r=PG', 'display_name': 'Nick J', 'link': 'https://stackoverflow.com/users/14270797/nick-j'}",True,1027,5,5,1667515138,1622755938,1622835652.0,67828898,CC BY-SA 4.0,https://stackoverflow.com/questions/67828898/javascript-destroys-css-font-style-linkedin-badge,Javascript destroys Css font style (Linkedin Badge),,,,
36,"['javascript', 'web3js']","{'account_id': 21785792, 'reputation': 1, 'user_id': 16086849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7dd47561068049834644ad9077d82fe0?s=256&d=identicon&r=PG&f=1', 'display_name': 'trosilez', 'link': 'https://stackoverflow.com/users/16086849/trosilez'}",False,1971,2,-1,1667502908,1624419487,1667502908.0,68093237,CC BY-SA 4.0,https://stackoverflow.com/questions/68093237/is-here-a-way-to-solve-this-error-message-web3-is-not-defined,Is here a way to solve this error message; Web3 is not defined?,,,,
37,"['javascript', 'angular', 'angular-cli']","{'account_id': 17703707, 'reputation': 61, 'user_id': 12852824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14be904040e47bad2463f45e9fb5fa0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay Patel', 'link': 'https://stackoverflow.com/users/12852824/jay-patel'}",True,5014,3,3,1667481391,1623320910,,67919351,CC BY-SA 4.0,https://stackoverflow.com/questions/67919351/angular-12-throwing-this-error-fatal-error-ineffective-mark-compacts-near-heap,Angular 12 Throwing this error FATAL ERROR: Ineffective mark-compacts near heap limit Allocation failed - JavaScript heap out of memory,,,,
38,"['javascript', 'html', 'node.js', 'vue.js', 'quasar-framework']","{'account_id': 13238104, 'reputation': 1419, 'user_id': 11157436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da3b30f2515b405d62f43877e9a44f98?s=256&d=identicon&r=PG&f=1', 'display_name': 'kzaiwo', 'link': 'https://stackoverflow.com/users/11157436/kzaiwo'}",False,74,2,-1,1667470113,1622606886,,67798790,CC BY-SA 4.0,https://stackoverflow.com/questions/67798790/running-web-server-in-file-file-protocol,Running Web Server in File (file://) protocol,,,,
39,"['javascript', 'reactjs', 'mongodb', 'interface', 'key']","{'account_id': 21395472, 'reputation': 373, 'user_id': 15758609, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uq7ZY.jpg?s=256&g=1', 'display_name': 'rumon', 'link': 'https://stackoverflow.com/users/15758609/rumon'}",False,553,1,0,1667465525,1623906086,1624426263.0,68013202,CC BY-SA 4.0,https://stackoverflow.com/questions/68013202/how-to-use-ids-from-mongodb-for-keys-of-react-list,How to use ids from MongoDB for keys of React list?,,,,
40,"['javascript', 'vue.js']","{'account_id': 15346061, 'reputation': 170, 'user_id': 11071424, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-unbcFvCkqaY/AAAAAAAAAAI/AAAAAAAAAGg/PuJcAGAJLKM/photo.jpg?sz=256', 'display_name': 'Mohammad Fahad Rao', 'link': 'https://stackoverflow.com/users/11071424/mohammad-fahad-rao'}",False,608,3,-1,1667454048,1624449824,1667454048.0,68099478,CC BY-SA 4.0,https://stackoverflow.com/questions/68099478/localstorage-having-null-value-on-second-refresh,localStorage having null value on SECOND REFRESH,,,,
41,"['javascript', 'json']","{'account_id': 8096265, 'reputation': 51, 'user_id': 6100750, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-2o2lSoYKBVE/AAAAAAAAAAI/AAAAAAAAAMo/tT8smGalroU/photo.jpg?sz=256', 'display_name': 'thinguy', 'link': 'https://stackoverflow.com/users/6100750/thinguy'}",True,79,2,0,1667422115,1624379107,1624379220.0,68087358,,https://stackoverflow.com/questions/68087358/getting-json-info-from-unknown-objects-keys,getting json info from unknown objects/keys?,,,1667422102.0,Duplicate
42,"['javascript', 'jquery', 'angular', 'twitter-bootstrap', 'bootstrap-5']","{'account_id': 9914820, 'reputation': 523, 'user_id': 7340122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00d97799769fee0d7333632a534fdcb4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rocky3582', 'link': 'https://stackoverflow.com/users/7340122/rocky3582'}",True,21283,5,10,1667414647,1624354786,,68081166,CC BY-SA 4.0,https://stackoverflow.com/questions/68081166/bootstrap-5-in-angular-application,Bootstrap 5 in Angular Application,68082011.0,,,
43,"['javascript', 'npm', 'vuejs2', 'es6-modules', 'vuelidate']","{'account_id': 97223, 'reputation': 12058, 'user_id': 263832, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2096b47631d1c0690f7a149de682b19b?s=256&d=identicon&r=PG', 'display_name': 'xr280xr', 'link': 'https://stackoverflow.com/users/263832/xr280xr'}",False,258,1,1,1667402909,1624394843,,68090546,CC BY-SA 4.0,https://stackoverflow.com/questions/68090546/how-do-i-use-vuelidate-2-in-browser,How do I use Vuelidate 2 in browser,,,,
44,"['javascript', 'visual-studio-code', 'jsdoc']","{'account_id': 2938197, 'reputation': 2395, 'user_id': 2516673, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/TZAnV.jpg?s=256&g=1', 'display_name': 'Fappaz', 'link': 'https://stackoverflow.com/users/2516673/fappaz'}",True,1209,2,5,1667400368,1623117226,,67880488,CC BY-SA 4.0,https://stackoverflow.com/questions/67880488/why-does-vs-code-show-wrong-jsdoc-for-array-items-props,Why does VS Code show wrong JSDoc for array items props?,,,,
45,"['javascript', 'visual-studio', 'firefox', 'service-worker']","{'account_id': 20505620, 'reputation': 1, 'user_id': 15048495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0393af74e99f805ff026c9b580364fe0?s=256&d=identicon&r=PG&f=1', 'display_name': 'QuiteFrankly', 'link': 'https://stackoverflow.com/users/15048495/quitefrankly'}",False,431,2,0,1667380114,1623739247,,67981197,CC BY-SA 4.0,https://stackoverflow.com/questions/67981197/firefox-a-serviceworker-passed-a-promise-to-fetchevent-respondwith-that-resol,Firefox &quot;A ServiceWorker passed a promise to FetchEvent.respondWith() that resolved with non-Response value ‘undefined’&quot; for Local Server,,,,
46,"['javascript', 'node.js', 'electron', 'windows-10', 'd']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",False,443,2,2,1667330969,1623079586,1623095453.0,67874452,CC BY-SA 4.0,https://stackoverflow.com/questions/67874452/error-a-dynamic-link-library-dll-initialization-routine-failed-on-electron-bu,Error: A dynamic link library (DLL) initialization routine failed on electron but it&#39;s fine on node js,,,,
47,"['javascript', 'css', 'reactjs', 'variables']","{'account_id': 21368153, 'reputation': 1, 'user_id': 15736053, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgXURYVA9ZS824HI_HqHM4P0LshUMNpm19RcRs5ZC0=k-s256', 'display_name': 'Lincoln Kantet', 'link': 'https://stackoverflow.com/users/15736053/lincoln-kantet'}",False,551,1,0,1667308855,1623234591,1623234692.0,67902345,CC BY-SA 4.0,https://stackoverflow.com/questions/67902345/lexical-error-on-line-1-unrecognized-text-erroneous-area-1-header-height,Lexical error on line 1: Unrecognized text. Erroneous area: 1: --header-height ^....^ CompileError: Begins at CSS selector undefined,,,,
