,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
10,"['javascript', 'jquery']","{'account_id': 10483047, 'reputation': 241, 'user_id': 7727479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10907333363f637a931e049b226ba25e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ankita Patel', 'link': 'https://stackoverflow.com/users/7727479/ankita-patel'}",True,321,57905646.0,2,5,1668908507,1568282144,57904174,CC BY-SA 4.0,https://stackoverflow.com/questions/57904174/html-collapse-expand-tree-not-working-as-expected,HTML collapse/expand tree not working as expected,1668908507.0,,,,
11,"['javascript', 'reactjs', 'ethereum', 'web3js']","{'account_id': 14466465, 'reputation': 1015, 'user_id': 10449682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b998be29d331c2b6932cc43b9d9f855e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jessie', 'link': 'https://stackoverflow.com/users/10449682/jessie'}",True,9451,,7,8,1668808193,1568619224,57952242,CC BY-SA 4.0,https://stackoverflow.com/questions/57952242/why-web3-eth-getaccounts-thenconsole-log-return-empty-array,Why web3.eth.getAccounts().then(console.log) return empty array?,1668808184.0,1668808180.0,,,
12,['javascript'],"{'account_id': 2113257, 'reputation': 603, 'user_id': 1878064, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HBQIf.jpg?s=256&g=1', 'display_name': 'Rick Morgan', 'link': 'https://stackoverflow.com/users/1878064/rick-morgan'}",True,310,65326456.0,2,1,1668800693,1567518942,57773225,CC BY-SA 4.0,https://stackoverflow.com/questions/57773225/javascript-side-effects,Javascript Side Effects,,,,,
13,"['javascript', 'matrix', 'equation', 'algebra']","{'account_id': 16657966, 'reputation': 27, 'user_id': 12038783, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBViQlFMUR23k_B7neawirX5nTugBWrNI7S6Zxf=k-s256', 'display_name': 'EduardoSalazarT', 'link': 'https://stackoverflow.com/users/12038783/eduardosalazart'}",True,569,58010576.0,1,1,1668792880,1567980273,57846087,CC BY-SA 4.0,https://stackoverflow.com/questions/57846087/why-is-my-javascript-gauss-elimination-program-not-working-when-i-input-the-matr,Why is my Javascript Gauss Elimination program not working when I input the matrix?,1571259007.0,,,,
14,"['javascript', 'vue.js', 'data-binding', 'components', 'vue-props']","{'account_id': 16722528, 'reputation': 71, 'user_id': 12087028, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBH45D6lxdldLJGJpKQ5G77t6UPW_Ugf_7H2jB9QA=k-s256', 'display_name': 'Ross Whitehouse', 'link': 'https://stackoverflow.com/users/12087028/ross-whitehouse'}",True,12562,,3,7,1668772106,1568837167,58000035,CC BY-SA 4.0,https://stackoverflow.com/questions/58000035/vue-child-component-doesnt-update-on-prop-change,Vue Child Component Doesn&#39;t Update on Prop Change,,,,,
15,"['javascript', 'intersection-observer']","{'account_id': 1076589, 'reputation': 11941, 'user_id': 1074594, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/S05zA.jpg?s=256&g=1', 'display_name': 'powerbuoy', 'link': 'https://stackoverflow.com/users/1074594/powerbuoy'}",True,4783,58983573.0,4,8,1668679813,1567591405,57786082,CC BY-SA 4.0,https://stackoverflow.com/questions/57786082/determine-how-much-of-the-viewport-is-covered-by-element-intersectionobserver,Determine how much of the viewport is covered by element (IntersectionObserver),1567602175.0,,,,
16,"['javascript', 'node.js', 'typescript', 'express', 'cookies']","{'account_id': 6158694, 'reputation': 189, 'user_id': 11784550, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-spdMRDDCKOU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcQa9XVIwx5dRlTR0ftC2d60EvyMg/photo.jpg?sz=256', 'display_name': 'Amirali Amirifar', 'link': 'https://stackoverflow.com/users/11784550/amirali-amirifar'}",True,7455,57791488.0,2,9,1668604701,1567609545,57791209,CC BY-SA 4.0,https://stackoverflow.com/questions/57791209/res-clearcookie-function-doesnt-delete-cookies,res.clearCookie function doesn&#39;t delete cookies,1567615426.0,,,,
17,"['javascript', 'reactjs', 'react-native', 'react-props']","{'account_id': 10468850, 'reputation': 23, 'user_id': 7717403, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-8B1Z6ndw5ZI/AAAAAAAAAAI/AAAAAAAAAXU/m7Cfl1Jg8ps/photo.jpg?sz=256', 'display_name': 'Ismail Ch', 'link': 'https://stackoverflow.com/users/7717403/ismail-ch'}",True,5418,62516056.0,5,2,1668419009,1567355871,57747744,CC BY-SA 4.0,https://stackoverflow.com/questions/57747744/how-to-get-text-component-value-onpress-in-react-naive,How to get Text component value onPress in react-naive,,,,,
18,['javascript'],"{'account_id': 3217420, 'reputation': 7707, 'user_id': 2715716, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/E0rgZ.jpg?s=256&g=1', 'display_name': 'Tom&#225;š H&#252;belbauer', 'link': 'https://stackoverflow.com/users/2715716/tom%c3%a1%c5%a1-h%c3%bcbelbauer'}",True,590,57834069.0,3,6,1668398539,1567861627,57833958,CC BY-SA 4.0,https://stackoverflow.com/questions/57833958/javascript-async-iterator-join-reduce,JavaScript async iterator join/reduce,,,,,
19,"['javascript', 'dat.gui']","{'account_id': 10982572, 'reputation': 461, 'user_id': 8069224, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iH77N.jpg?s=256&g=1', 'display_name': 'Arasto', 'link': 'https://stackoverflow.com/users/8069224/arasto'}",False,798,,1,0,1668351386,1567704638,57810444,CC BY-SA 4.0,https://stackoverflow.com/questions/57810444/updating-value-with-dat-gui-three-js,Updating &#39;value&#39; with dat.gui &amp; &#39;three.js&#39;,1567712232.0,,,,
20,"['javascript', 'ecmascript-6', 'javascript-objects']","{'account_id': 14201749, 'reputation': 1755, 'user_id': 10259491, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/f0K7s.jpg?s=256&g=1', 'display_name': 'Raj Narayanan', 'link': 'https://stackoverflow.com/users/10259491/raj-narayanan'}",True,10491,57929241.0,1,13,1668165237,1568401786,57929143,,https://stackoverflow.com/questions/57929143/javascript-when-to-use-a-class-vs-a-prototype,JavaScript: When to use a Class vs. a prototype?,1668165237.0,,1568402833.0,Duplicate,
21,"['javascript', 'reactjs', 'twilio', 'twilio-programmable-chat', 'twilio-flex']","{'account_id': 2024912, 'reputation': 2304, 'user_id': 1810205, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/9cc936f384cbe3ec68ec6da625656d44?s=256&d=identicon&r=PG', 'display_name': 'Alexander Ryan Baggett', 'link': 'https://stackoverflow.com/users/1810205/alexander-ryan-baggett'}",False,1143,,2,1,1668155288,1567784386,57824993,CC BY-SA 4.0,https://stackoverflow.com/questions/57824993/how-to-dynamically-change-the-friendly-name-in-twilio-flex-webchat,How to Dynamically change the friendly name in Twilio Flex Webchat,1568146016.0,,,,
22,"['javascript', 'node.js', 'reactjs']","{'account_id': 16647944, 'reputation': 31, 'user_id': 12031744, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAcWJX9ImNWfhsMWBfaqf_q9tPVaxw-w09SFjJrIg=k-s256', 'display_name': 'manali patil', 'link': 'https://stackoverflow.com/users/12031744/manali-patil'}",True,7901,,3,3,1668070611,1568138676,57876134,CC BY-SA 4.0,https://stackoverflow.com/questions/57876134/failed-to-compile-node-modules-react-dev-utils-formatwebpackmessages-js-modul,Failed to compile. ./node_modules/react-dev-utils/formatWebpackMessages.js Module not found: Can&#39;t resolve,1586050599.0,,,,
23,"['javascript', 'typescript', 'cypress']","{'account_id': 16674036, 'reputation': 51, 'user_id': 12050913, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2506940568b0cb61b7fd9028fa8850c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vaibhav Mhaskar', 'link': 'https://stackoverflow.com/users/12050913/vaibhav-mhaskar'}",True,11446,,5,5,1668022650,1568202470,57888484,CC BY-SA 4.0,https://stackoverflow.com/questions/57888484/how-to-fix-the-error-typeerror-cy-custom-command-is-not-a-function,How to fix the Error &quot;TypeError: cy.[custom command] is not a function&quot;?,1568217135.0,,,,
24,"['javascript', 'google-cloud-functions', 'gcloud', 'google-api-js-client']","{'account_id': 2968687, 'reputation': 773, 'user_id': 2521295, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/79d386238cd8afd2cd5fa5781ec01af2?s=256&d=identicon&r=PG', 'display_name': 'user2521295', 'link': 'https://stackoverflow.com/users/2521295/user2521295'}",False,543,,1,0,1667980688,1567787524,57825693,CC BY-SA 4.0,https://stackoverflow.com/questions/57825693/google-cloud-function-google-auth-library-cannot-read-property-user-of-undefi,Google Cloud Function/google-auth-library: Cannot read property &#39;user&#39; of undefined,1667980688.0,,,,
25,"['javascript', 'html', 'camera', 'getusermedia']","{'account_id': 8525601, 'reputation': 157, 'user_id': 6391147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3eac8975e474b53d77319db0905ff96f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marco Bozzola', 'link': 'https://stackoverflow.com/users/6391147/marco-bozzola'}",True,7124,57941818.0,2,5,1667939959,1568192416,57885610,CC BY-SA 4.0,https://stackoverflow.com/questions/57885610/bad-resolution-image-taken-with-getusermedia-javascript,Bad Resolution Image taken with getuserMedia() Javascript,1568203134.0,,,,
26,"['javascript', 'html', 'css', 'canvas', 'charts']","{'account_id': 15162087, 'reputation': 419, 'user_id': 10940818, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lsOr7.jpg?s=256&g=1', 'display_name': 'prophet5', 'link': 'https://stackoverflow.com/users/10940818/prophet5'}",True,588,58152828.0,2,1,1667920882,1569735143,58152533,CC BY-SA 4.0,https://stackoverflow.com/questions/58152533/chart-js-blurs-when-resizing,Chart.js blurs when resizing,,,,,
27,"['javascript', 'html']","{'account_id': 14985944, 'reputation': 1161, 'user_id': 10818509, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be3c36f15912146c6d0f1201f89a5d0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'jedu', 'link': 'https://stackoverflow.com/users/10818509/jedu'}",False,3535,,4,0,1667849695,1569468379,58109161,CC BY-SA 4.0,https://stackoverflow.com/questions/58109161/checkvalidity-always-returns-true-for-required-field,checkvalidity always returns true for required field,,,,,
28,['javascript'],"{'account_id': 13754665, 'reputation': 33, 'user_id': 9925921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/306e95ac8a9c90f180a6ddf44c31a8e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'd.s', 'link': 'https://stackoverflow.com/users/9925921/d-s'}",True,1463,58059429.0,2,1,1667842512,1569228852,58058853,CC BY-SA 4.0,https://stackoverflow.com/questions/58058853/how-to-convert-rgb-or-hex-to-cmyk,how to convert RGB or HEX to CMYK,1569228929.0,,,,
29,"['javascript', 'typescript', 'react-native', 'jestjs', 'babeljs']","{'account_id': 24650, 'reputation': 2938, 'user_id': 62837, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/f97d27a8512fa0c79c5bcb45b68361c9?s=256&d=identicon&r=PG', 'display_name': 'Svein Fidjest&#248;l', 'link': 'https://stackoverflow.com/users/62837/svein-fidjest%c3%b8l'}",True,32043,57799113.0,8,45,1667794619,1567660365,57798793,CC BY-SA 4.0,https://stackoverflow.com/questions/57798793/how-do-i-configure-absolute-paths-for-imports-in-typescript-based-react-native-a,How do I configure absolute paths for imports in TypeScript based React Native apps?,1567707919.0,,,,
30,"['javascript', 'reactjs', 'react-router', 'react-router-dom']","{'account_id': 2545464, 'reputation': 8966, 'user_id': 2210364, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/0a25b1215984fd269d817e196fa949f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'sdvnksv', 'link': 'https://stackoverflow.com/users/2210364/sdvnksv'}",True,96,58014771.0,1,3,1667672183,1568901933,58012857,CC BY-SA 4.0,https://stackoverflow.com/questions/58012857/how-do-i-nest-routes-with-react-router,How do I nest routes with React router,1585151089.0,,,,
31,"['javascript', 'reactjs', 'accessibility']","{'account_id': 16673765, 'reputation': 11, 'user_id': 12050717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e38b99b8ab09b1f927cf2838060ced79?s=256&d=identicon&r=PG&f=1', 'display_name': 'be-ca-semdr', 'link': 'https://stackoverflow.com/users/12050717/be-ca-semdr'}",False,1928,,2,1,1667501523,1568170741,57881486,CC BY-SA 4.0,https://stackoverflow.com/questions/57881486/how-to-implement-skip-to-content-accessibility-functionality-on-react,How to implement &quot;Skip to content&quot; accessibility functionality on React?,1667501523.0,,,,
32,"['javascript', 'reactjs', 'async-await', 'material-ui', 'react-functional-component']","{'account_id': 7748883, 'reputation': 5716, 'user_id': 5865514, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://graph.facebook.com/2998757368247/picture?type=large', 'display_name': 'Yu Chen', 'link': 'https://stackoverflow.com/users/5865514/yu-chen'}",True,189381,57856876.0,4,143,1667328029,1568000593,57847626,CC BY-SA 4.0,https://stackoverflow.com/questions/57847626/using-async-await-inside-a-react-functional-component,Using async/await inside a React functional component,1667328029.0,,,,
33,"['javascript', 'node.js', 'jsdoc']","{'account_id': 8816569, 'reputation': 852, 'user_id': 6587755, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/da6387cebcb086ae76028d41f36bab70?s=256&d=identicon&r=PG', 'display_name': 'iceblueorbitz', 'link': 'https://stackoverflow.com/users/6587755/iceblueorbitz'}",False,707,,1,6,1667321389,1568395083,57927873,CC BY-SA 4.0,https://stackoverflow.com/questions/57927873/jsdoc-inline-object-typedef,JSDoc inline object typedef,,,,,
34,"['javascript', 'node.js', 'reactjs', 'mongodb', 'fetch']","{'account_id': 14227609, 'reputation': 339, 'user_id': 10277775, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-rtkRK10r1_Q/AAAAAAAAAAI/AAAAAAAATv4/vayiKKps1hU/photo.jpg?sz=256', 'display_name': 'Jacob Broughton', 'link': 'https://stackoverflow.com/users/10277775/jacob-broughton'}",False,10043,,3,4,1667289815,1568125206,57872816,CC BY-SA 4.0,https://stackoverflow.com/questions/57872816/how-to-re-render-component-after-fetch-request-and-state-change,How to re-render component after fetch request and state change?,,,,,
35,"['javascript', 'html', 'css', 'animation', 'shapes']","{'account_id': 16397671, 'reputation': 37, 'user_id': 11844662, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ZsO6TjLrlvg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfe5gB-GM0z6fuGVQgG-BkpHJUnfQ/photo.jpg?sz=256', 'display_name': 'dev m', 'link': 'https://stackoverflow.com/users/11844662/dev-m'}",False,375,,0,0,1667272023,1568754051,57982012,CC BY-SA 4.0,https://stackoverflow.com/questions/57982012/how-to-use-javascript-to-make-this-shape-and-add-javascript-animation-to-it,How to use javascript to make this shape and add javascript animation to it,1568754451.0,,,,
36,"['javascript', 'xmlhttprequest', 'network-programming']","{'account_id': 4713591, 'reputation': 5075, 'user_id': 3813411, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/c25e3810f837ed8fbc62985c83cb6855?s=256&d=identicon&r=PG&f=1', 'display_name': 'rb612', 'link': 'https://stackoverflow.com/users/3813411/rb612'}",False,869,,1,3,1667259564,1567662722,57799149,CC BY-SA 4.0,https://stackoverflow.com/questions/57799149/what-are-the-reasons-for-xmlhttprequest-network-error-occurring-shortly-after-a,What are the reasons for XMLHTTPRequest Network Error occurring shortly after a successful request?,1567663115.0,,,,
37,"['javascript', 'html', 'reactjs', 'contenteditable']","{'account_id': 14639219, 'reputation': 615, 'user_id': 10572332, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-z332S81EBhM/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbCmZrF7FTyed0rIX0hJnz_KzjUKKQ/mo/photo.jpg?sz=256', 'display_name': 'Mathias Strohkirch', 'link': 'https://stackoverflow.com/users/10572332/mathias-strohkirch'}",True,329,57846360.0,1,0,1667201874,1567983088,57846317,CC BY-SA 4.0,https://stackoverflow.com/questions/57846317/html-react-set-caret-to-different-contenteditable-div,HTML React set caret to different contenteditable div,1667201874.0,,,,
38,"['javascript', 'reactjs', 'checkbox', 'components', 'material-ui']","{'account_id': 13698193, 'reputation': 5036, 'user_id': 9884190, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yd9zm.png?s=256&g=1', 'display_name': 'Manuel Abascal', 'link': 'https://stackoverflow.com/users/9884190/manuel-abascal'}",True,8433,57784311.0,1,3,1667139202,1567521802,57774017,CC BY-SA 4.0,https://stackoverflow.com/questions/57774017/filter-table-with-checkboxes-with-react-material-ui,Filter table with checkboxes with React &amp; Material UI,1655035713.0,,,,
39,"['javascript', 'angular', 'typescript']","{'account_id': 4355479, 'reputation': 1107, 'user_id': 3554268, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://graph.facebook.com/1333661655/picture?type=large', 'display_name': 'Tal Humy', 'link': 'https://stackoverflow.com/users/3554268/tal-humy'}",True,394,,1,1,1667118254,1568804833,57991325,CC BY-SA 4.0,https://stackoverflow.com/questions/57991325/angular-include-models-getters-setters-%d7%95n-http-requests,Angular - Include models getters &amp; setters וn Http Requests,1667118254.0,,,,
40,"['javascript', 'typescript', 'vue.js', 'vuetify.js']","{'account_id': 15840924, 'reputation': 239, 'user_id': 11429469, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe1ce7ba36aa364d2aa6827eeefd2c62?s=256&d=identicon&r=PG&f=1', 'display_name': 'junfo', 'link': 'https://stackoverflow.com/users/11429469/junfo'}",True,7490,,1,8,1666980120,1567356598,57747843,CC BY-SA 4.0,https://stackoverflow.com/questions/57747843/vuejs-vuetify-typescript-validation,Vuejs Vuetify Typescript validation,,,,,
41,"['javascript', 'css', 'reactjs', 'material-ui', 'jsx']","{'account_id': 4678006, 'reputation': 658, 'user_id': 3787635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e016ebaf3b1308059fb09338691f1699?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gaurav', 'link': 'https://stackoverflow.com/users/3787635/gaurav'}",False,13604,,1,2,1666822106,1569818828,58161615,CC BY-SA 4.0,https://stackoverflow.com/questions/58161615/how-to-make-chat-like-ui-with-chat-bubbles-in-react-js,How to make chat like UI with chat bubbles in React JS,,,,,
42,"['javascript', 'reactjs', 'next.js']","{'account_id': 6946168, 'reputation': 443, 'user_id': 5330548, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/aec7ed9af2d0555f6553ad951fc4fd48?s=256&d=identicon&r=PG', 'display_name': 'kinx', 'link': 'https://stackoverflow.com/users/5330548/kinx'}",False,7886,,1,2,1666789380,1568067222,57861796,CC BY-SA 4.0,https://stackoverflow.com/questions/57861796/how-to-set-data-from-a-react-hook-inside-of-a-function-or-event,How to set data from a react hook inside of a function or event?,,,,,
43,"['javascript', 'arrays', 'random', 'shuffle', 'non-repetitive']","{'account_id': 16586989, 'reputation': 17, 'user_id': 11986135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e9bc7c4d5c0690634e8d3d07104f3de?s=256&d=identicon&r=PG&f=1', 'display_name': 'p4yner56', 'link': 'https://stackoverflow.com/users/11986135/p4yner56'}",False,553,,4,0,1666684245,1568240324,57897497,CC BY-SA 4.0,https://stackoverflow.com/questions/57897497/trying-to-generate-display-non-repeating-random-values-for-a-bingo-game,Trying to generate &amp; display non-repeating random values for a BINGO game,,,,,
44,"['javascript', 'html', 'cypress']","{'account_id': 16783989, 'reputation': 27, 'user_id': 12133455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd2786ea98a641d94c3afa6d9c0048c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'DraeDaQA', 'link': 'https://stackoverflow.com/users/12133455/draedaqa'}",True,7709,,2,3,1666332220,1569640650,58143076,CC BY-SA 4.0,https://stackoverflow.com/questions/58143076/how-to-add-a-data-test-id-for-each-record-of-a-list,How to add a data-test-id for each record of a list,1569641291.0,,,,
45,['javascript'],"{'account_id': 7754369, 'reputation': 581, 'user_id': 6317454, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0934c5a24a1175442145c92c6d5aec2?s=256&d=identicon&r=PG', 'display_name': 'carlos', 'link': 'https://stackoverflow.com/users/6317454/carlos'}",False,440,,3,1,1666311162,1568832560,57999130,CC BY-SA 4.0,https://stackoverflow.com/questions/57999130/friendly-error-report-on-parse-using-nearley-js,Friendly Error Report on Parse using Nearley.js,,,,,
46,"['javascript', 'reactjs', 'user-interface', 'button', 'material-design']","{'account_id': 14181341, 'reputation': 263, 'user_id': 10244819, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OaepMfggWUg/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaP6QpIFIgLcrhVcLqwhYhxlEfwoiA/mo/photo.jpg?sz=256', 'display_name': 'Brian Nieto', 'link': 'https://stackoverflow.com/users/10244819/brian-nieto'}",True,8161,57764079.0,3,1,1666207700,1567459916,57762858,CC BY-SA 4.0,https://stackoverflow.com/questions/57762858/how-can-i-use-floating-button-in-my-react-web-site,How can i use floating button in my react web site?,1567474799.0,,,,
